timestamp,building_id,electricity_kwh,gas_kwh,heating_kwh,cooling_kwh,lighting_kwh,plug_load_kwh,fans_kwh,total_kwh,indoor_temp_c,indoor_rh_pct,co2_ppm,tvoc_ppb,pm25_ug_m3
2024-01-03T03:00:00,BLD-00015,148.689,0.0,659.946,0.0,6.961,7.155,2.584,148.689,19.17,49.9,451.0,105.0,12.2
2024-01-03T04:00:00,BLD-00015,148.248,0.0,658.044,0.0,6.936,7.128,2.576,148.248,20.47,45.9,501.0,116.0,14.1
2024-01-03T05:00:00,BLD-00015,129.55,0.0,557.88,0.0,7.501,7.732,2.741,129.55,19.44,51.7,525.0,158.0,9.9
2024-01-03T06:00:00,BLD-00015,95.666,0.0,396.221,0.0,6.843,7.029,2.549,95.666,20.42,45.8,470.0,118.0,9.1
2024-01-03T07:00:00,BLD-00015,76.314,0.0,298.592,0.0,6.917,7.108,2.571,76.314,20.53,44.4,457.0,148.0,8.4
2024-01-03T08:00:00,BLD-00015,72.051,0.0,211.107,0.0,12.522,13.102,4.205,72.051,20.91,47.6,756.0,195.0,10.7
2024-01-03T09:00:00,BLD-00015,57.342,0.0,136.3,0.0,12.629,13.216,4.237,57.342,21.27,36.9,766.0,166.0,14.3
2024-01-03T10:00:00,BLD-00015,34.341,0.0,23.456,0.0,12.446,13.02,4.183,34.341,20.18,44.3,738.0,165.0,13.7
2024-01-03T11:00:00,BLD-00015,40.418,0.0,56.422,0.0,12.227,12.787,4.119,40.418,20.49,51.1,746.0,196.0,10.0
2024-01-03T12:00:00,BLD-00015,29.324,0.0,0.0,0.0,12.308,12.873,4.143,29.324,20.55,50.3,749.0,189.0,9.7
2024-01-03T13:00:00,BLD-00015,30.273,0.0,0.0,0.0,12.71,13.303,4.26,30.273,20.49,45.9,745.0,199.0,9.4
2024-01-03T14:00:00,BLD-00015,29.76,0.0,0.0,0.0,12.493,13.071,4.197,29.76,20.97,44.5,732.0,188.0,10.4
2024-01-03T15:00:00,BLD-00015,31.356,0.0,8.875,0.0,12.417,12.989,4.175,31.356,20.92,44.6,724.0,151.0,13.8
2024-01-03T16:00:00,BLD-00015,42.716,0.0,65.931,0.0,12.395,12.966,4.168,42.716,21.0,51.1,725.0,159.0,8.0
2024-01-03T17:00:00,BLD-00015,42.882,0.0,129.961,0.0,7.042,7.241,2.607,42.882,20.47,50.2,453.0,120.0,12.7
2024-01-03T18:00:00,BLD-00015,71.305,0.0,270.064,0.0,7.212,7.423,2.657,71.305,19.93,46.1,465.0,169.0,14.8
2024-01-03T19:00:00,BLD-00015,65.627,0.0,242.17,0.0,7.17,7.378,2.644,65.627,19.87,42.3,488.0,145.0,15.3
2024-01-03T20:00:00,BLD-00015,97.217,0.0,398.123,0.0,7.339,7.559,2.694,97.217,20.87,39.2,514.0,158.0,11.7
2024-01-03T21:00:00,BLD-00015,124.185,0.0,533.789,0.0,7.269,7.484,2.673,124.185,19.92,50.1,466.0,106.0,12.8
2024-01-03T22:00:00,BLD-00015,124.741,0.0,540.129,0.0,6.968,7.162,2.585,124.741,20.29,40.3,454.0,108.0,9.6
2024-01-03T23:00:00,BLD-00015,145.489,0.0,639.66,0.0,7.324,7.543,2.689,145.489,19.8,53.7,497.0,99.0,8.7
2024-01-04T00:00:00,BLD-00015,138.402,0.0,609.864,0.0,6.847,7.032,2.55,138.402,19.29,43.3,489.0,129.0,9.1
2024-01-04T01:00:00,BLD-00015,170.682,0.0,766.451,0.0,7.254,7.468,2.669,170.682,19.89,46.1,472.0,162.0,9.0
2024-01-04T02:00:00,BLD-00015,157.173,0.0,697.35,0.0,7.386,7.609,2.707,157.173,20.53,48.9,491.0,135.0,9.2
2024-01-04T03:00:00,BLD-00015,139.841,0.0,614.936,0.0,7.026,7.225,2.602,139.841,19.6,41.6,501.0,149.0,7.4
2024-01-04T04:00:00,BLD-00015,144.736,0.0,641.562,0.0,6.844,7.03,2.549,144.736,19.32,41.1,455.0,136.0,11.4
2024-01-04T05:00:00,BLD-00015,115.342,0.0,491.314,0.0,7.122,7.327,2.63,115.342,20.79,48.0,473.0,126.0,10.1
2024-01-04T06:00:00,BLD-00015,91.441,0.0,368.327,0.0,7.417,7.642,2.716,91.441,20.94,47.3,501.0,158.0,10.8
2024-01-04T07:00:00,BLD-00015,85.317,0.0,337.264,0.0,7.454,7.682,2.727,85.317,19.59,40.0,529.0,156.0,11.1
2024-01-04T08:00:00,BLD-00015,79.582,0.0,249.144,0.0,12.49,13.067,4.196,79.582,20.68,39.6,757.0,175.0,11.5
2024-01-04T09:00:00,BLD-00015,47.27,0.0,83.682,0.0,12.82,13.421,4.292,47.27,20.32,48.0,775.0,171.0,8.0
2024-01-04T10:00:00,BLD-00015,39.71,0.0,48.181,0.0,12.626,13.213,4.236,39.71,20.08,43.2,765.0,210.0,9.6
2024-01-04T11:00:00,BLD-00015,30.622,0.0,0.0,0.0,12.858,13.461,4.303,30.622,20.86,42.6,729.0,156.0,13.5
2024-01-04T12:00:00,BLD-00015,30.127,0.0,0.0,0.0,12.648,13.237,4.242,30.127,21.3,47.4,749.0,213.0,15.9
2024-01-04T13:00:00,BLD-00015,29.717,0.0,0.0,0.0,12.475,13.051,4.192,29.717,20.42,51.5,735.0,141.0,13.0
2024-01-04T14:00:00,BLD-00015,30.264,0.0,0.0,0.0,12.706,13.299,4.259,30.264,21.0,46.1,751.0,158.0,10.9
2024-01-04T15:00:00,BLD-00015,30.03,0.0,0.0,0.0,12.607,13.193,4.23,30.03,21.73,45.0,757.0,202.0,13.4
2024-01-04T16:00:00,BLD-00015,29.847,0.0,0.0,0.0,12.53,13.11,4.208,29.847,21.41,47.0,711.0,172.0,17.6
2024-01-04T17:00:00,BLD-00015,31.501,0.0,72.271,0.0,7.108,7.312,2.626,31.501,21.25,39.6,506.0,168.0,7.5
2024-01-04T18:00:00,BLD-00015,62.092,0.0,226.956,0.0,6.962,7.155,2.584,62.092,20.93,38.4,487.0,93.0,6.5
2024-01-04T19:00:00,BLD-00015,72.656,0.0,272.6,0.0,7.57,7.806,2.761,72.656,20.25,51.1,500.0,112.0,10.4
2024-01-04T20:00:00,BLD-00015,97.546,0.0,400.025,0.0,7.318,7.536,2.687,97.546,20.99,50.5,498.0,169.0,12.2
2024-01-04T21:00:00,BLD-00015,124.311,0.0,538.861,0.0,6.893,7.082,2.564,124.311,20.19,44.1,479.0,155.0,14.3
2024-01-04T22:00:00,BLD-00015,121.493,0.0,516.673,0.0,7.579,7.816,2.764,121.493,20.73,51.5,534.0,120.0,15.2
2024-01-04T23:00:00,BLD-00015,141.284,0.0,624.445,0.0,6.832,7.017,2.546,141.284,19.67,49.9,501.0,156.0,11.8
2024-01-05T00:00:00,BLD-00015,165.154,0.0,735.387,0.0,7.544,7.779,2.754,165.154,20.4,51.4,517.0,100.0,11.9
2024-01-05T01:00:00,BLD-00015,145.203,0.0,642.829,0.0,6.935,7.127,2.576,145.203,20.0,40.4,490.0,139.0,9.2
2024-01-05T02:00:00,BLD-00015,168.102,0.0,751.236,0.0,7.45,7.678,2.726,168.102,19.2,44.1,508.0,135.0,7.7
2024-01-05T03:00:00,BLD-00015,152.049,0.0,676.429,0.0,6.988,7.184,2.591,152.049,19.15,52.1,482.0,161.0,7.2
2024-01-05T04:00:00,BLD-00015,138.873,0.0,603.524,0.0,7.583,7.82,2.765,138.873,19.69,46.6,484.0,96.0,14.7
2024-01-05T05:00:00,BLD-00015,127.887,0.0,550.906,0.0,7.387,7.611,2.708,127.887,19.65,44.5,469.0,135.0,11.7
2024-01-05T06:00:00,BLD-00015,106.32,0.0,443.768,0.0,7.328,7.547,2.691,106.32,20.83,43.0,466.0,136.0,6.6
2024-01-05T07:00:00,BLD-00015,75.701,0.0,293.521,0.0,7.087,7.29,2.62,75.701,19.96,47.8,471.0,114.0,15.0
2024-01-05T08:00:00,BLD-00015,82.658,0.0,264.993,0.0,12.45,13.025,4.184,82.658,20.81,47.8,755.0,148.0,16.0
2024-01-05T09:00:00,BLD-00015,66.389,0.0,184.481,0.0,12.379,12.949,4.164,66.389,20.56,47.3,704.0,134.0,7.7
2024-01-05T10:00:00,BLD-00015,30.641,0.0,0.0,0.0,12.866,13.47,4.306,30.641,20.88,47.9,730.0,161.0,13.6
2024-01-05T11:00:00,BLD-00015,30.023,0.0,0.0,0.0,12.604,13.189,4.229,30.023,20.33,45.6,719.0,150.0,17.2
2024-01-05T12:00:00,BLD-00015,29.116,0.0,0.0,0.0,12.22,12.779,4.117,29.116,21.18,45.3,746.0,166.0,16.0
2024-01-05T13:00:00,BLD-00015,29.197,0.0,0.0,0.0,12.254,12.816,4.127,29.197,21.16,44.3,727.0,211.0,8.9
2024-01-05T14:00:00,BLD-00015,31.548,0.0,8.875,0.0,12.498,13.076,4.198,31.548,21.48,44.2,736.0,197.0,10.9
2024-01-05T15:00:00,BLD-00015,33.276,0.0,20.92,0.0,12.21,12.768,4.114,33.276,21.02,42.4,722.0,156.0,13.5
2024-01-05T16:00:00,BLD-00015,49.845,0.0,96.995,0.0,12.783,13.381,4.282,49.845,20.53,45.2,762.0,173.0,7.8
2024-01-05T17:00:00,BLD-00015,43.676,0.0,133.13,0.0,7.11,7.314,2.627,43.676,20.65,50.6,469.0,111.0,10.7
2024-01-05T18:00:00,BLD-00015,65.312,0.0,238.367,0.0,7.359,7.58,2.699,65.312,21.17,45.2,471.0,129.0,9.0
2024-01-05T19:00:00,BLD-00015,74.063,0.0,287.181,0.0,6.93,7.122,2.574,74.063,20.88,43.1,506.0,136.0,11.4
2024-01-05T20:00:00,BLD-00015,109.3,0.0,461.519,0.0,7.087,7.289,2.62,109.3,19.39,53.4,509.0,115.0,13.3
2024-01-05T21:00:00,BLD-00015,128.407,0.0,556.612,0.0,7.124,7.329,2.631,128.407,20.17,46.5,477.0,131.0,11.4
2024-01-05T22:00:00,BLD-00015,141.036,0.0,617.471,0.0,7.318,7.537,2.688,141.036,20.44,50.5,493.0,147.0,15.6
2024-01-05T23:00:00,BLD-00015,143.906,0.0,633.32,0.0,7.191,7.401,2.651,143.906,19.79,42.0,463.0,123.0,15.5
2024-01-06T00:00:00,BLD-00015,166.744,0.0,749.968,0.0,6.983,7.178,2.59,166.744,18.96,41.8,494.0,130.0,12.7
2024-01-06T01:00:00,BLD-00015,149.008,0.0,658.678,0.0,7.204,7.414,2.654,149.008,19.24,39.8,510.0,102.0,8.4
2024-01-06T02:00:00,BLD-00015,161.221,0.0,717.002,0.0,7.436,7.662,2.722,161.221,19.4,42.2,486.0,100.0,13.4
2024-01-06T03:00:00,BLD-00015,143.553,0.0,633.954,0.0,6.988,7.183,2.591,143.553,20.3,43.7,476.0,109.0,15.2
2024-01-06T04:00:00,BLD-00015,119.215,0.0,513.503,0.0,6.883,7.071,2.561,119.215,20.31,43.9,480.0,154.0,12.1
2024-01-06T05:00:00,BLD-00015,106.74,0.0,446.938,0.0,7.238,7.451,2.664,106.74,20.76,47.6,485.0,158.0,6.8
2024-01-06T06:00:00,BLD-00015,104.633,0.0,438.062,0.0,7.097,7.3,2.623,104.633,20.82,49.1,512.0,105.0,9.0
2024-01-06T07:00:00,BLD-00015,90.718,0.0,365.792,0.0,7.325,7.544,2.69,90.718,19.7,46.1,468.0,106.0,11.3
2024-01-06T08:00:00,BLD-00015,48.885,0.0,156.587,0.0,7.329,7.548,2.691,48.885,20.52,46.4,518.0,106.0,13.7
2024-01-06T09:00:00,BLD-00015,53.538,0.0,184.481,0.0,6.937,7.129,2.576,53.538,21.37,42.7,450.0,138.0,13.2
2024-01-06T10:00:00,BLD-00015,16.72,0.0,0.0,0.0,6.97,7.164,2.586,16.72,21.46,43.4,484.0,134.0,11.4
2024-01-06T11:00:00,BLD-00015,17.337,0.0,0.0,0.0,7.231,7.444,2.662,17.337,20.84,40.0,464.0,119.0,11.8
2024-01-06T12:00:00,BLD-00015,18.027,0.0,0.0,0.0,7.524,7.756,2.748,18.027,20.29,45.0,532.0,117.0,14.2
2024-01-06T13:00:00,BLD-00015,16.888,0.0,0.0,0.0,7.041,7.24,2.607,16.888,21.52,40.3,480.0,163.0,10.0
2024-01-06T14:00:00,BLD-00015,17.845,0.0,0.0,0.0,7.447,7.674,2.725,17.845,21.15,39.9,483.0,119.0,11.1
2024-01-06T15:00:00,BLD-00015,29.035,0.0,55.154,0.0,7.514,7.746,2.745,29.035,20.29,45.5,494.0,142.0,14.5
2024-01-06T16:00:00,BLD-00015,31.231,0.0,65.297,0.0,7.585,7.822,2.765,31.231,20.52,41.6,512.0,100.0,8.5
2024-01-06T17:00:00,BLD-00015,53.355,0.0,182.579,0.0,7.02,7.218,2.601,53.355,20.82,49.2,487.0,135.0,12.9
2024-01-06T18:00:00,BLD-00015,60.137,0.0,211.741,0.0,7.422,7.648,2.718,60.137,20.85,44.0,519.0,140.0,14.1
2024-01-06T19:00:00,BLD-00015,92.915,0.0,376.569,0.0,7.343,7.563,2.695,92.915,20.05,42.8,480.0,110.0,14.0
2024-01-06T20:00:00,BLD-00015,106.893,0.0,444.402,0.0,7.517,7.75,2.746,106.893,19.9,48.4,492.0,118.0,8.3
2024-01-06T21:00:00,BLD-00015,118.433,0.0,507.797,0.0,7.035,7.234,2.605,118.433,20.38,45.1,497.0,137.0,13.0
2024-01-06T22:00:00,BLD-00015,128.072,0.0,551.54,0.0,7.412,7.637,2.715,128.072,19.36,39.8,470.0,145.0,12.3
2024-01-06T23:00:00,BLD-00015,134.002,0.0,581.336,0.0,7.4,7.624,2.711,134.002,20.37,40.3,515.0,111.0,11.9
2024-01-07T00:00:00,BLD-00015,158.367,0.0,706.225,0.0,7.14,7.346,2.636,158.367,20.04,50.5,465.0,148.0,8.4
2024-01-07T01:00:00,BLD-00015,153.717,0.0,684.037,0.0,7.05,7.25,2.609,153.717,19.69,49.3,494.0,122.0,13.7
2024-01-07T02:00:00,BLD-00015,167.584,0.0,754.405,0.0,6.963,7.156,2.584,167.584,20.16,44.8,464.0,154.0,14.5
2024-01-07T03:00:00,BLD-00015,160.664,0.0,715.1,0.0,7.361,7.582,2.7,160.664,19.12,47.6,503.0,164.0,7.1
2024-01-07T04:00:00,BLD-00015,148.166,0.0,656.143,0.0,7.062,7.263,2.613,148.166,20.02,44.8,471.0,148.0,7.8
2024-01-07T05:00:00,BLD-00015,125.239,0.0,543.933,0.0,6.857,7.043,2.553,125.239,19.79,46.7,448.0,111.0,13.7
2024-01-07T06:00:00,BLD-00015,104.603,0.0,439.964,0.0,6.923,7.114,2.572,104.603,20.72,41.8,484.0,125.0,7.3
2024-01-07T07:00:00,BLD-00015,92.903,0.0,381.64,0.0,6.908,7.098,2.568,92.903,21.04,47.9,484.0,104.0,13.1
2024-01-07T08:00:00,BLD-00015,56.108,0.0,190.186,0.0,7.542,7.776,2.753,56.108,21.01,38.4,484.0,161.0,6.9
2024-01-07T09:00:00,BLD-00015,29.0,0.0,60.86,0.0,7.016,7.213,2.599,29.0,20.58,44.6,476.0,118.0,8.5
2024-01-07T10:00:00,BLD-00015,17.098,0.0,0.0,0.0,7.13,7.335,2.633,17.098,20.88,46.8,478.0,147.0,12.6
2024-01-07T11:00:00,BLD-00015,16.529,0.0,0.0,0.0,6.889,7.078,2.562,16.529,20.34,44.2,482.0,150.0,7.6
2024-01-07T12:00:00,BLD-00015,16.52,0.0,0.0,0.0,6.885,7.074,2.561,16.52,21.44,42.9,463.0,163.0,12.4
2024-01-07T13:00:00,BLD-00015,17.699,0.0,6.34,0.0,6.848,7.033,2.55,17.699,20.59,44.8,456.0,131.0,7.3
2024-01-07T14:00:00,BLD-00015,17.335,0.0,0.0,0.0,7.231,7.443,2.662,17.335,21.61,46.6,508.0,93.0,8.6
2024-01-07T15:00:00,BLD-00015,23.692,0.0,28.528,0.0,7.506,7.738,2.742,23.692,20.25,41.6,480.0,136.0,11.2
2024-01-07T16:00:00,BLD-00015,28.709,0.0,55.154,0.0,7.375,7.598,2.704,28.709,20.59,43.9,511.0,142.0,13.2
2024-01-07T17:00:00,BLD-00015,36.019,0.0,96.361,0.0,6.981,7.176,2.589,36.019,21.2,45.9,468.0,145.0,11.0
2024-01-07T18:00:00,BLD-00015,64.617,0.0,232.661,0.0,7.548,7.782,2.755,64.617,20.83,44.1,515.0,98.0,12.5
2024-01-07T19:00:00,BLD-00015,85.295,0.0,337.898,0.0,7.391,7.615,2.709,85.295,20.06,41.9,522.0,101.0,9.1
2024-01-07T20:00:00,BLD-00015,105.687,0.0,441.232,0.0,7.275,7.491,2.675,105.687,19.42,40.1,484.0,100.0,12.1
2024-01-07T21:00:00,BLD-00015,107.396,0.0,454.545,0.0,6.871,7.058,2.557,107.396,20.46,42.9,487.0,117.0,10.5
2024-01-07T22:00:00,BLD-00015,148.217,0.0,653.607,0.0,7.299,7.516,2.682,148.217,19.91,45.6,514.0,171.0,15.3
2024-01-07T23:00:00,BLD-00015,143.175,0.0,626.981,0.0,7.418,7.644,2.717,143.175,20.66,45.4,478.0,170.0,7.4
2024-01-08T00:00:00,BLD-00015,161.389,0.0,722.074,0.0,7.078,7.279,2.617,161.389,20.37,40.9,478.0,131.0,13.5
2024-01-08T01:00:00,BLD-00015,155.373,0.0,687.84,0.0,7.429,7.656,2.72,155.373,19.94,47.9,509.0,147.0,15.3
2024-01-08T02:00:00,BLD-00015,151.315,0.0,670.723,0.0,7.161,7.368,2.642,151.315,20.24,50.2,484.0,169.0,11.1
2024-01-08T03:00:00,BLD-00015,159.84,0.0,712.564,0.0,7.227,7.439,2.661,159.84,20.42,50.2,514.0,115.0,8.9
2024-01-08T04:00:00,BLD-00015,148.56,0.0,658.044,0.0,7.068,7.269,2.615,148.56,20.44,39.4,507.0,96.0,15.4
2024-01-08T05:00:00,BLD-00015,112.738,0.0,473.564,0.0,7.523,7.755,2.747,112.738,19.9,50.3,508.0,165.0,13.1
2024-01-08T06:00:00,BLD-00015,113.519,0.0,479.903,0.0,7.316,7.535,2.687,113.519,20.51,51.6,514.0,149.0,11.4
2024-01-08T07:00:00,BLD-00015,89.747,0.0,359.452,0.0,7.451,7.679,2.726,89.747,19.99,49.2,502.0,126.0,15.0
2024-01-08T08:00:00,BLD-00015,84.197,0.0,268.797,0.0,12.78,13.378,4.281,84.197,21.21,45.5,736.0,197.0,14.0
2024-01-08T09:00:00,BLD-00015,44.379,0.0,76.708,0.0,12.187,12.743,4.108,44.379,20.21,40.9,740.0,142.0,7.5
2024-01-08T10:00:00,BLD-00015,49.448,0.0,96.995,0.0,12.615,13.201,4.233,49.448,20.1,44.6,732.0,151.0,15.8
2024-01-08T11:00:00,BLD-00015,29.515,0.0,0.0,0.0,12.389,12.959,4.167,29.515,20.26,42.0,707.0,176.0,10.1
2024-01-08T12:00:00,BLD-00015,29.114,0.0,0.0,0.0,12.219,12.778,4.117,29.114,21.33,40.7,745.0,169.0,12.8
2024-01-08T13:00:00,BLD-00015,30.15,0.0,0.0,0.0,12.658,13.247,4.245,30.15,20.89,41.6,722.0,206.0,14.8
2024-01-08T14:00:00,BLD-00015,30.038,0.0,2.536,0.0,12.396,12.967,4.168,30.038,20.26,51.3,706.0,160.0,13.6
2024-01-08T15:00:00,BLD-00015,32.813,0.0,17.117,0.0,12.336,12.903,4.151,32.813,20.24,47.0,705.0,177.0,11.2
2024-01-08T16:00:00,BLD-00015,32.166,0.0,10.143,0.0,12.652,13.241,4.243,32.166,20.78,49.8,727.0,140.0,10.9
2024-01-08T17:00:00,BLD-00015,44.619,0.0,135.666,0.0,7.294,7.511,2.681,44.619,21.25,44.7,504.0,106.0,10.8
2024-01-08T18:00:00,BLD-00015,51.435,0.0,166.73,0.0,7.55,7.784,2.755,51.435,20.67,49.2,500.0,160.0,15.0
2024-01-08T19:00:00,BLD-00015,89.024,0.0,361.988,0.0,6.93,7.122,2.574,89.024,19.57,50.1,502.0,138.0,13.5
2024-01-08T20:00:00,BLD-00015,104.209,0.0,437.428,0.0,6.971,7.166,2.586,104.209,20.35,45.5,502.0,112.0,11.2
2024-01-08T21:00:00,BLD-00015,114.329,0.0,488.779,0.0,6.908,7.098,2.568,114.329,19.67,49.8,480.0,138.0,10.1
2024-01-08T22:00:00,BLD-00015,149.804,0.0,658.678,0.0,7.541,7.775,2.753,149.804,19.96,46.6,478.0,95.0,9.9
2024-01-08T23:00:00,BLD-00015,160.158,0.0,715.734,0.0,7.093,7.296,2.622,160.158,19.39,40.7,514.0,148.0,7.6
2024-01-09T00:00:00,BLD-00015,150.84,0.0,665.018,0.0,7.443,7.67,2.724,150.84,20.52,47.4,473.0,126.0,10.1
2024-01-09T01:00:00,BLD-00015,157.595,0.0,701.153,0.0,7.243,7.456,2.666,157.595,20.29,44.2,478.0,113.0,7.2
2024-01-09T02:00:00,BLD-00015,152.844,0.0,677.697,0.0,7.217,7.429,2.658,152.844,19.56,43.8,499.0,97.0,15.6
2024-01-09T03:00:00,BLD-00015,137.166,0.0,595.917,0.0,7.505,7.736,2.742,137.166,19.96,38.6,479.0,143.0,15.6
2024-01-09T04:00:00,BLD-00015,139.233,0.0,613.034,0.0,6.93,7.121,2.574,139.233,20.13,44.6,484.0,157.0,7.7
2024-01-09T05:00:00,BLD-00015,107.227,0.0,452.009,0.0,7.014,7.212,2.599,107.227,20.85,44.6,495.0,155.0,11.9
2024-01-09T06:00:00,BLD-00015,113.411,0.0,478.635,0.0,7.378,7.601,2.705,113.411,19.52,43.5,523.0,108.0,10.5
2024-01-09T07:00:00,BLD-00015,70.588,0.0,267.529,0.0,7.123,7.328,2.631,70.588,19.68,51.0,475.0,118.0,8.6
2024-01-09T08:00:00,BLD-00015,66.766,0.0,182.579,0.0,12.7,13.293,4.257,66.766,21.02,45.5,745.0,168.0,8.0
2024-01-09T09:00:00,BLD-00015,70.374,0.0,200.33,0.0,12.725,13.319,4.264,70.374,20.02,49.9,745.0,215.0,8.5
2024-01-09T10:00:00,BLD-00015,41.446,0.0,61.494,0.0,12.233,12.793,4.121,41.446,20.94,42.7,731.0,202.0,14.9
2024-01-09T11:00:00,BLD-00015,30.708,0.0,0.0,0.0,12.894,13.5,4.314,30.708,20.5,50.7,743.0,147.0,13.0
2024-01-09T12:00:00,BLD-00015,30.295,0.0,0.0,0.0,12.719,13.313,4.263,30.295,21.5,46.1,739.0,147.0,14.7
2024-01-09T13:00:00,BLD-00015,29.992,0.0,0.0,0.0,12.591,13.176,4.225,29.992,21.43,43.1,756.0,166.0,15.3
2024-01-09T14:00:00,BLD-00015,32.657,0.0,10.143,0.0,12.86,13.464,4.304,32.657,21.3,42.4,721.0,142.0,11.3
2024-01-09T15:00:00,BLD-00015,41.204,0.0,57.056,0.0,12.507,13.085,4.201,41.204,20.3,46.8,736.0,187.0,15.8
2024-01-09T16:00:00,BLD-00015,41.616,0.0,60.226,0.0,12.413,12.985,4.173,41.616,20.87,49.5,703.0,153.0,9.6
2024-01-09T17:00:00,BLD-00015,52.744,0.0,179.409,0.0,7.03,7.229,2.604,52.744,21.21,44.0,470.0,139.0,7.7
2024-01-09T18:00:00,BLD-00015,54.319,0.0,186.383,0.0,7.107,7.31,2.626,54.319,19.86,47.8,499.0,148.0,15.3
2024-01-09T19:00:00,BLD-00015,76.227,0.0,290.351,0.0,7.578,7.815,2.763,76.227,20.55,40.4,535.0,118.0,8.3
2024-01-09T20:00:00,BLD-00015,110.962,0.0,465.322,0.0,7.469,7.697,2.731,110.962,19.61,38.5,527.0,153.0,8.2
2024-01-09T21:00:00,BLD-00015,129.734,0.0,559.782,0.0,7.418,7.643,2.717,129.734,19.23,51.8,515.0,153.0,6.8
2024-01-09T22:00:00,BLD-00015,146.465,0.0,645.365,0.0,7.254,7.469,2.669,146.465,20.07,44.0,502.0,146.0,12.4
2024-01-09T23:00:00,BLD-00015,131.901,0.0,571.193,0.0,7.369,7.591,2.702,131.901,20.32,53.7,469.0,121.0,12.8
2024-01-10T00:00:00,BLD-00015,156.604,0.0,700.519,0.0,6.877,7.064,2.559,156.604,19.12,47.3,485.0,143.0,14.6
2024-01-10T01:00:00,BLD-00015,149.456,0.0,661.214,0.0,7.179,7.387,2.647,149.456,19.72,48.6,506.0,95.0,8.8
2024-01-10T02:00:00,BLD-00015,164.736,0.0,741.092,0.0,6.884,7.073,2.561,164.736,19.51,44.9,475.0,99.0,10.1
2024-01-10T03:00:00,BLD-00015,155.91,0.0,691.01,0.0,7.388,7.612,2.708,155.91,20.2,42.9,469.0,156.0,15.3
2024-01-10T04:00:00,BLD-00015,143.515,0.0,626.981,0.0,7.562,7.798,2.759,143.515,20.42,39.7,490.0,171.0,11.8
2024-01-10T05:00:00,BLD-00015,107.978,0.0,453.911,0.0,7.171,7.38,2.645,107.978,19.86,49.0,495.0,110.0,11.1
2024-01-10T06:00:00,BLD-00015,91.487,0.0,374.033,0.0,6.953,7.146,2.581,91.487,19.71,47.8,460.0,117.0,13.9
2024-01-10T07:00:00,BLD-00015,77.75,0.0,306.2,0.0,6.881,7.069,2.56,77.75,19.93,40.7,467.0,113.0,12.7
2024-01-10T08:00:00,BLD-00015,86.574,0.0,280.842,0.0,12.766,13.363,4.277,86.574,21.0,43.7,763.0,178.0,12.3
2024-01-10T09:00:00,BLD-00015,57.176,0.0,135.666,0.0,12.612,13.199,4.232,57.176,20.8,51.5,744.0,179.0,11.0
2024-01-10T10:00:00,BLD-00015,53.814,0.0,121.719,0.0,12.37,12.939,4.161,53.814,20.77,47.5,707.0,164.0,16.6
2024-01-10T11:00:00,BLD-00015,29.851,0.0,3.17,0.0,12.263,12.824,4.13,29.851,20.49,49.6,737.0,186.0,13.0
2024-01-10T12:00:00,BLD-00015,30.268,0.0,0.0,0.0,12.708,13.301,4.26,30.268,21.46,38.6,741.0,194.0,14.6
2024-01-10T13:00:00,BLD-00015,30.001,0.0,0.0,0.0,12.595,13.18,4.227,30.001,21.79,43.5,748.0,197.0,10.3
2024-01-10T14:00:00,BLD-00015,30.216,0.0,0.0,0.0,12.686,13.277,4.253,30.216,21.36,49.2,758.0,210.0,12.4
2024-01-10T15:00:00,BLD-00015,41.766,0.0,61.494,0.0,12.369,12.938,4.161,41.766,20.78,47.9,715.0,155.0,10.6
2024-01-10T16:00:00,BLD-00015,36.041,0.0,32.966,0.0,12.361,12.929,4.158,36.041,21.05,43.0,739.0,172.0,12.2
2024-01-10T17:00:00,BLD-00015,43.035,0.0,131.229,0.0,6.999,7.196,2.595,43.035,21.42,49.6,466.0,155.0,14.2
2024-01-10T18:00:00,BLD-00015,46.635,0.0,148.979,0.0,7.02,7.218,2.601,46.635,21.33,51.5,473.0,146.0,10.7
2024-01-10T19:00:00,BLD-00015,72.742,0.0,278.94,0.0,7.069,7.27,2.615,72.742,21.15,49.6,478.0,103.0,11.4
2024-01-10T20:00:00,BLD-00015,105.899,0.0,444.402,0.0,7.096,7.299,2.623,105.899,19.65,46.7,501.0,114.0,13.8
2024-01-10T21:00:00,BLD-00015,131.387,0.0,573.095,0.0,6.99,7.186,2.592,131.387,20.19,45.2,460.0,165.0,11.3
2024-01-10T22:00:00,BLD-00015,149.815,0.0,661.214,0.0,7.331,7.55,2.691,149.815,20.17,45.9,466.0,160.0,9.8
2024-01-10T23:00:00,BLD-00015,133.825,0.0,582.604,0.0,7.217,7.429,2.658,133.825,20.69,41.6,488.0,155.0,14.7
2024-01-11T00:00:00,BLD-00015,147.383,0.0,651.705,0.0,7.106,7.31,2.626,147.383,19.36,40.3,457.0,118.0,9.5
2024-01-11T01:00:00,BLD-00015,168.626,0.0,756.307,0.0,7.243,7.456,2.666,168.626,19.99,42.9,482.0,142.0,7.8
2024-01-11T02:00:00,BLD-00015,161.877,0.0,727.145,0.0,6.855,7.041,2.552,161.877,19.43,47.0,486.0,98.0,13.8
