firm_id,survey_year,reporting_year,macro_year,firm_id,firm_size,firm_age,employees,total_assets_million_naira,subsector,ownership_type,firm_resources_score,firm_age_category,fdi_presence,fdi_type,fdi_amount_million_usd,fdi_origin_country,knowledge_absorption_score,task_performance_score,innovation_score,firm_resources_score,fdi_intensity,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,roi_percent,roa_percent,export_intensity_percent,market_share_percent,operational_efficiency_score,overall_performance_index,export_oriented,gp_tax_incentives_effectiveness,gp_regulatory_stability,gp_infrastructure_support,gp_ease_of_doing_business,gp_corruption_experience,gp_policy_consistency,gp_government_support_programs,policy_effectiveness_index,macro_nigeria_total_fdi_billion_usd,macro_lagos_total_fdi_billion_usd,macro_lagos_food_processing_fdi_million_usd,macro_greenfield_fdi_ratio,macro_ma_fdi_ratio,macro_jv_fdi_ratio,macro_fdi_from_south_africa_million_usd,macro_fdi_from_uk_million_usd,macro_fdi_from_usa_million_usd,macro_fdi_from_netherlands_million_usd,macro_fdi_from_china_million_usd,macro_gdp_growth_rate,macro_inflation_rate,macro_exchange_rate_naira_usd,macro_interest_rate,macro_unemployment_rate,macro_ease_of_doing_business_rank,macro_ease_of_doing_business_score,macro_corruption_perception_index,macro_regulatory_quality_index,macro_government_effectiveness_index,macro_corporate_tax_rate,macro_infrastructure_quality_score,macro_pioneer_status_grants,macro_sector_gdp_billion_naira,macro_sector_employment_thousands,macro_sector_exports_million_usd,macro_number_of_firms,macro_capacity_utilization_percent,macro_average_firm_size_employees,macro_power_supply_hours_per_day,macro_logistics_performance_index,macro_internet_penetration_percent,macro_port_efficiency_score,macro_road_quality_index,macro_financial_inclusion_rate,macro_credit_to_private_sector_percent_gdp,macro_sector_average_roa,macro_sector_average_roi,macro_total_sector_revenue_billion_naira,macro_total_sector_assets_billion_naira,macro_average_debt_equity_ratio,macro_sector_export_revenue_million_usd,macro_data_collection_date,macro_last_updated,macro_year,fdi_x_policy_effectiveness,fdi_intensity_x_policy_effectiveness,fdi_x_gdp_growth,fdi_x_ease_of_business,knowledge_absorption_x_policy,ka_acquire_external_knowledge,ka_assimilate_new_info,ka_transform_knowledge,ka_exploit_knowledge_commercially,tp_work_quality_standards,tp_efficient_task_completion,tp_productivity_levels,tp_goal_achievement,inn_product_innovation,inn_process_innovation,inn_marketing_innovation,inn_organizational_innovation,fr_skilled_labor_ratio,fr_rd_spend_ratio,fr_iot_adoption,fr_liquidity_ratio,survey_date,respondent_position,response_completeness,response_time_minutes,technology_adoption_level
FIRM_244,2024,2023,2023,FIRM_244,SME,36,38,999.0,Bakery Products,Local Private,0.56,Established (>20 years),1,M&A,11.51,South Africa,3.41,3.38,3.34,0.56,1.152,2.99,3.444,2.98,59.1,24.35,19.54,27.3,0.1,8.2,4.87,1,4.2,2.4,1.6,2.9,6.4,5.5,2.7,2.99,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,2.99,3.444,2.98,59.1,10.196,3.386572905010801,3.413731660385793,2.182302095177096,4.648011422966808,3.405050952599691,2.517989149316487,2.992571321848477,4.6168188156327,4.255572935710348,3.950690381150335,1.3950299301791602,3.759455558677564,7.845072631172344,0.120639611725183,0,2.30330716594615,2024-03-15 22:52:34.515050167,Finance Manager,0.946545068217943,5,Very Low
FIRM_245,2024,2023,2023,FIRM_245,Large,14,262,50000.0,Grain Milling,Local Private,2.86,Mature (11-20 years),1,Joint Venture,4.71,Netherlands,3.67,4.08,3.13,2.86,0.009,3.46,0.031,2.98,59.1,25.56,15.55,1.4,3.39,8.2,4.43,0,2.9,1.0,4.5,5.8,5.2,4.1,3.1,3.46,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.46,0.031,2.98,59.1,12.698,3.962509307130596,3.8710028651767736,3.0788030642131856,3.750304688139484,4.07210522753268,4.712887284726479,3.3112240102312227,4.232502380448436,2.2891423601949343,3.5507484319037905,3.346641476951509,3.353370704085872,58.64131701845688,0.7288771448188887,1,2.7803028030739023,2024-03-16 04:53:46.755852843,Operations Manager,0.8865575698251289,14,Medium
FIRM_246,2024,2024,2024,FIRM_246,SME,47,57,999.0,Meat Processing,Local Private,1.24,Established (>20 years),1,Greenfield,20.74,USA,3.2,3.87,3.13,1.24,2.076,3.41,7.079,3.46,59.1,18.35,13.15,12.4,0.29,6.2,3.04,1,2.2,3.2,2.5,2.8,4.8,4.9,5.1,3.41,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.41,7.079,3.46,59.1,10.912,3.4296993321614595,3.814269893618965,2.943081167887448,2.5961485171983565,3.210623579447192,4.001849854625801,4.095348568252028,4.156507992586887,3.404483256383017,2.309373578792146,3.381712663173156,3.4082269711582964,41.74159624605512,0.3431455295050045,0,2.628045589592733,2024-03-16 10:54:58.996655519,Production Manager,0.8533517400649436,23,Very Low
FIRM_247,2024,2023,2023,FIRM_247,SME,40,20,999.0,Grain Milling,Foreign,0.69,Established (>20 years),1,Joint Venture,3.69,Other,3.51,4.0,1.92,0.69,0.369,3.64,1.343,2.98,59.1,25.21,15.82,33.2,3.98,6.3,4.72,1,3.3,3.2,3.8,2.4,1.5,4.0,2.3,3.64,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.64,1.343,2.98,59.1,12.776,2.71005010028765,3.1521715023412837,3.302777129836848,4.889648889359552,3.8353905329537583,4.579716251602055,3.837236866829249,3.7360515967690975,1.3369656934287464,3.7682130222333594,1.0,1.57599914992817,43.85147658084189,0.3823463089421796,0,0.5,2024-03-16 16:56:11.237458194,Operations Manager,0.971307309532816,7,Very Low
FIRM_248,2024,2024,2024,FIRM_248,SME,21,36,97.69,Meat Processing,Foreign,1.72,Established (>20 years),1,Joint Venture,6.67,China,3.03,3.59,2.52,1.72,6.828,3.3,22.532,3.46,59.1,28.04,18.17,0.2,9.12,7.3,5.36,0,2.9,2.0,4.5,3.5,3.2,3.5,1.9,3.3,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.3,22.532,3.46,59.1,9.999,3.489202820164881,2.998478758972169,2.7674257640499773,2.8752232817504284,4.068123500481619,2.66051057606042,3.7134547170363215,3.93298720325407,1.7205403354922195,2.5261712121316324,2.80227717118235,3.0452049292491123,49.716820236892005,2.860570311868958,0,2.816149165134953,2024-03-16 22:57:23.478260870,CEO,0.923670780354374,8,Low
FIRM_249,2024,2024,2024,FIRM_249,SME,33,249,999.0,Meat Processing,Joint Venture,1.53,Established (>20 years),1,Greenfield,3.58,South Africa,2.94,3.48,3.31,1.53,0.358,3.74,1.339,3.46,59.1,23.51,20.11,9.6,1.12,6.7,4.3,0,3.6,4.4,3.0,4.1,6.6,5.8,3.9,3.74,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.74,1.339,3.46,59.1,10.996,2.285019034143471,3.4712994066833907,2.981674663895499,3.0318897750628384,3.594470479485341,2.643923091209193,3.228702176583969,4.449702940423696,4.335087399222235,3.295014807067857,2.184654275303653,3.431556793201448,17.183768166392095,0.0319296668416801,1,0.7586405620338471,2024-03-17 04:58:35.719063545,General Manager,0.8960257196053927,5,Medium
FIRM_250,2024,2024,2024,FIRM_250,SME,27,30,369.57,Meat Processing,Local Private,2.26,Established (>20 years),1,Greenfield,13.94,South Africa,3.8,3.52,2.73,2.26,3.772,2.9,10.939,3.46,59.1,30.14,19.47,2.3,1.91,7.6,4.89,0,2.5,3.1,1.6,4.0,4.8,2.5,3.4,2.9,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,2.9,10.939,3.46,59.1,11.02,3.286847764621218,4.484314106046631,3.843442454297356,3.573870267591697,3.9022782625979424,3.4957214831628924,3.796048892215164,2.9003335615122103,2.552697711042157,2.826984939270579,1.865358216271088,3.656047075113405,54.50720249650367,1.6320318187266665,0,5.0,2024-03-17 10:59:47.959866221,CEO,0.8652897860170855,20,Low
FIRM_251,2024,2022,2022,FIRM_251,SME,2,83,999.0,Sugar & Confectionery,Local Private,0.51,Young (≤5 years),1,Greenfield,29.17,USA,3.24,3.52,3.45,0.51,2.92,3.16,9.227,3.25,59.1,13.56,10.86,0.3,9.51,8.2,3.76,0,4.8,2.1,1.0,1.0,4.9,5.4,4.7,3.16,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.16,9.227,3.25,59.1,10.238,3.173416007484432,2.532625047042269,2.7069121864856043,4.543328336571819,3.2223604608292327,3.951949098826636,3.4010138559201946,3.4903364036698266,4.353275476042544,2.903020373437937,4.185937563768906,2.376884303189585,24.93916217269113,0.9543348742035076,0,0.7407856934248679,2024-03-17 17:01:00.200668896,Production Manager,0.8594082386352082,24,Very Low
FIRM_252,2024,2023,2023,FIRM_252,SME,10,18,777.74,Bakery Products,Local Private,0.66,Growing (6-10 years),1,M&A,32.69,South Africa,2.76,3.91,2.75,0.66,4.203,3.54,14.879,2.98,59.1,15.91,12.63,4.1,2.64,7.2,3.14,0,2.9,4.0,2.9,2.8,4.4,5.6,3.0,3.54,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,3.54,14.879,2.98,59.1,9.77,3.0335065141819686,2.372732313973292,1.6540806093351887,3.9831807812417783,3.676033232182372,4.857452576048875,3.866244487940628,3.236458750746256,2.821769340941482,3.789618677536459,1.9809529452988397,2.40686465260022,13.613726381157006,1.4126674843575748,0,1.7918108859609805,2024-03-17 23:02:12.441471572,General Manager,0.9023300082692766,36,Low
FIRM_253,2024,2024,2024,FIRM_253,SME,22,32,630.42,Sugar & Confectionery,Local Private,2.64,Established (>20 years),1,Greenfield,16.44,India,3.73,3.82,1.88,2.64,2.608,4.2,10.954,3.46,59.1,25.34,15.2,21.9,1.51,7.5,4.4,1,3.4,4.0,3.2,4.7,3.3,4.7,4.7,4.2,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,4.2,10.954,3.46,59.1,15.666,3.0971699908488555,3.515332588865561,4.6746255137848784,3.631892400289528,4.166129701753533,4.094255239670592,3.102454379905617,3.9274918712356746,1.0581022270421423,2.163825652165692,1.8129853779701453,2.4833093922447613,59.85331832763202,1.654867372259187,1,1.520741961657994,2024-03-18 05:03:24.682274248,Business Development Manager,0.970710559715041,27,Medium
FIRM_254,2024,2023,2023,FIRM_254,Large,38,977,50000.0,Grain Milling,Local Private,3.53,Established (>20 years),0,,0.0,,3.29,3.78,3.73,3.53,0.0,0.0,0.0,0.0,0.0,27.26,16.65,0.1,5.41,8.3,4.91,0,3.8,2.3,2.3,3.8,4.7,3.0,3.4,3.13,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,10.298,1.6945207636018889,3.4356213912992124,4.343308670821438,3.6706308240944847,3.89418377658106,3.430123106231577,3.353944820496367,4.438133305390473,3.7920675997317206,4.85067556684924,2.783264434005603,3.482772509902209,61.53074374348727,0.751912695180901,1,5.0,2024-03-18 11:04:36.923076923,Production Manager,0.9878085624000744,29,Medium
FIRM_255,2024,2022,2022,FIRM_255,SME,3,20,999.0,Grain Milling,Joint Venture,2.35,Young (≤5 years),0,,0.0,,2.89,3.09,2.79,2.35,0.0,0.0,0.0,0.0,0.0,23.59,13.74,7.1,1.6,8.1,3.97,0,5.1,4.8,3.0,2.3,2.1,3.4,4.0,4.07,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,0.0,0.0,0.0,0.0,11.762,2.761020073807231,3.5213391650592856,1.9369635744049436,3.334811734914773,3.4480812382616386,2.881541554633876,2.7080337659583886,3.341815427967356,2.310107682244392,1.4610225376349533,3.4541487209282584,3.930492949431788,66.14323304815761,0.6994237994029671,0,5.0,2024-03-18 17:05:49.163879599,CEO,0.9845127046919596,6,Very Low
FIRM_256,2024,2023,2023,FIRM_256,SME,2,141,999.0,Bakery Products,Local Private,2.04,Young (≤5 years),1,M&A,5.34,UK,3.58,3.53,2.83,2.04,0.535,4.7,2.515,2.98,59.1,19.47,11.91,5.6,1.04,8.6,3.48,0,5.9,6.1,3.4,4.7,2.0,1.6,5.2,4.7,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,4.7,2.515,2.98,59.1,16.826,3.274275920912892,3.57076723853595,3.720737024720675,3.746511611614805,3.934529842574476,4.461000400903405,3.4719939119950114,2.2658173795183374,3.598688813517043,2.5620990850706287,2.5441865553888605,2.6332859034375584,34.318013174121724,2.644025616003339,1,0.5,2024-03-18 23:07:01.404682274,Finance Manager,0.9880001252124482,23,Medium
FIRM_257,2024,2024,2024,FIRM_257,SME,12,58,999.0,Grain Milling,Local Private,2.17,Mature (11-20 years),1,Greenfield,6.69,India,2.62,3.36,3.54,2.17,0.67,3.84,2.573,3.46,59.1,17.0,6.5,16.5,3.92,7.9,3.15,1,6.0,1.8,4.0,4.5,3.2,2.6,3.2,3.84,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.84,2.573,3.46,59.1,10.061,3.3278851135979206,3.2437584217556363,2.6473227065037914,1.2763519378445571,4.2287658743819705,2.9247062019745,2.8511993090969243,3.452667552985318,2.925210867540082,3.433190700947567,3.983007600236178,3.817166082264344,74.03594761695797,4.100184755771805,0,2.476750208388573,2024-03-19 05:08:13.645484950,General Manager,0.9861588014694014,19,Medium
FIRM_258,2024,2023,2023,FIRM_258,SME,1,21,999.0,Meat Processing,Foreign,0.86,Young (≤5 years),0,,0.0,,3.31,3.54,2.84,0.86,0.0,0.0,0.0,0.0,0.0,18.24,14.03,0.7,5.76,7.4,3.82,0,2.3,3.0,2.6,3.2,4.5,3.8,4.5,3.27,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,10.824,2.3778598872592336,4.442904407021457,3.3371384937979536,3.0627140327441613,2.570035232853513,4.739927988340625,2.608762839870405,4.248084239210444,1.3568817720571296,3.6258827497917783,3.2840732281605,3.111131828248135,46.93634701580248,0.4278266436468961,0,0.8971199650256261,2024-03-19 11:09:25.886287626,Production Manager,0.9290837127400594,13,Very Low
FIRM_259,2024,2023,2023,FIRM_259,SME,12,54,999.0,Beverages,Local Private,1.7,Mature (11-20 years),0,,0.0,,3.34,3.91,2.49,1.7,0.0,0.0,0.0,0.0,0.0,15.03,15.12,9.2,1.04,7.9,3.4,0,3.4,3.6,2.9,4.4,2.0,1.4,2.7,3.49,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,11.657,4.2125662726917605,2.279367215066439,3.3648017161121446,3.4930575479334247,4.495444438973538,3.400930745275444,3.7069289182843104,4.022577941769928,3.064294765370569,3.009571851485465,1.0,2.8881428005538075,66.59420087814514,0.2054363761091401,0,2.8241798939765173,2024-03-19 17:10:38.127090301,Finance Manager,0.8829123457835355,16,Very Low
FIRM_260,2024,2022,2022,FIRM_260,SME,17,72,639.32,Dairy Products,Foreign,2.51,Mature (11-20 years),1,M&A,53.97,India,2.65,3.98,3.24,2.51,8.442,3.93,33.177,3.25,59.1,17.24,12.64,9.1,2.84,9.2,3.81,0,3.1,6.2,2.7,5.5,4.4,2.7,3.7,3.93,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.93,33.177,3.25,59.1,10.414,2.5070601214283994,2.820052082653828,2.8890329797153105,2.379188733104394,3.5982471567913565,4.713407450832495,3.670191820686128,3.9569117486863457,5.0,3.048348367298612,2.117586340142291,2.809754193163828,65.60612601735201,4.561565137416504,0,4.014262434398803,2024-03-19 23:11:50.367892977,General Manager,0.9697069874255232,25,Medium
FIRM_261,2024,2024,2024,FIRM_261,Large,5,550,50000.0,Beverages,Local Private,1.21,Young (≤5 years),1,Joint Venture,7.86,USA,3.33,3.95,3.15,1.21,0.016,3.44,0.055,3.46,59.1,27.59,15.72,8.8,1.99,8.6,4.67,0,4.2,2.2,2.9,2.4,2.8,5.4,1.8,3.44,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.44,0.055,3.46,59.1,11.455,3.975565760421389,3.3277216678956667,2.394610900972243,3.609058654249248,4.055293959944138,4.075251903041495,4.126298987958858,3.532004018875313,3.392986458514459,3.469495076794855,2.081973690713131,3.6719502281419416,30.10170414452553,0.8612442077311706,0,3.0053360137309824,2024-03-20 05:13:02.608695652,General Manager,0.8820569462278869,30,Very Low
FIRM_262,2024,2024,2024,FIRM_262,SME,12,10,999.0,Beverages,Local Private,1.61,Mature (11-20 years),1,Greenfield,27.6,UAE,2.85,3.53,3.06,1.61,2.763,3.33,9.201,3.46,59.1,24.05,15.15,22.8,2.31,9.0,4.75,1,4.2,2.0,2.3,4.1,3.0,2.9,2.8,3.33,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,3.33,9.201,3.46,59.1,9.49,3.541755489497348,2.2497678321920827,2.4785130529153667,3.1364230232111026,4.518348154187136,3.504103157390279,3.155099544339921,2.9325815582681285,2.8424822469945368,2.892037470288088,3.227297048772365,3.293020035108363,29.430031830034668,1.602879049271785,0,4.1880664450386265,2024-03-20 11:14:14.849498328,General Manager,0.8900810915134854,54,Low
FIRM_263,2024,2022,2022,FIRM_263,SME,25,18,460.4,Dairy Products,Local Private,1.2,Established (>20 years),1,Greenfield,10.1,South Africa,3.23,3.51,3.58,1.2,2.194,3.06,6.714,3.25,59.1,23.95,15.45,13.9,0.79,7.5,4.08,1,3.1,2.0,2.3,5.5,6.0,4.3,2.2,3.06,4.73,2.18,174.1,0.58,0.28,0.14,32.2,69.3,11.9,17.9,42.9,3.25,18.77,435.08,13.0,33.3,104,59.1,24,-0.78,-1.02,30,2.5,67,3044.2,163.9,256.7,423,72.1,94,15.1,2.67,70.8,3.4,3.0,68.8,14.1,10.3,16.1,2134.7,3945.1,0.61,257.1,2024-03-15,2025-10-13,2022,3.06,6.714,3.25,59.1,9.884,2.6830181521249576,3.27690191689755,2.275427276066882,4.704380558652392,2.9769957816617203,3.2364225397217115,3.826442277469405,4.009176592974681,3.9753434019568976,4.353863132141416,1.0,5.0,45.40469135895175,0.8911470412022996,0,2.0345272040675164,2024-03-20 17:15:27.090301004,Operations Manager,0.8849881482733822,25,Very Low
FIRM_264,2024,2023,2023,FIRM_264,SME,8,27,999.0,Meat Processing,Local Private,3.23,Growing (6-10 years),0,,0.0,,4.02,3.47,3.55,3.23,0.0,0.0,0.0,0.0,0.0,14.59,8.72,0.3,4.18,6.4,2.57,0,3.0,4.8,2.4,4.2,4.3,3.8,4.7,3.8,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,15.276,4.62024871408761,4.563029116009613,2.3513600125926,4.5584157801718845,3.374335398543472,3.3613644858577443,3.940638057818931,3.199430913979225,3.1106684652031107,3.855414202808442,5.0,2.2329978213024084,78.92152841183623,0.2688975382194887,1,3.076915937694057,2024-03-20 23:16:39.331103679,CEO,0.9272473605543708,32,Medium
FIRM_265,2024,2024,2024,FIRM_265,SME,6,31,999.0,Fruits & Vegetables,Joint Venture,1.72,Growing (6-10 years),0,,0.0,,2.91,4.1,3.44,1.72,0.0,0.0,0.0,0.0,0.0,19.46,15.39,5.1,7.7,6.9,4.26,0,2.6,2.3,3.1,2.7,2.9,2.7,5.3,3.4,5.89,3.0,180.2,0.57,0.29,0.14,68.0,83.7,15.1,3.5,9.9,3.46,28.92,895.88,24.75,40.6,104,59.1,25,-0.74,-0.98,30,2.7,83,3302.1,174.8,286.8,458,76.8,99,17.2,2.78,76.1,3.8,3.4,72.3,14.5,11.2,17.8,2567.2,4523.9,0.59,285.7,2024-03-15,2025-10-13,2024,0.0,0.0,0.0,0.0,9.894,2.245090534594816,3.414620541807173,3.03953953895558,2.927355544705469,3.626870782474577,3.8998216846626654,3.855819046265276,5.0,3.109534230262794,3.8855419159050713,3.284128704383632,3.466291531826978,36.56709105496853,1.7799386244732978,0,4.083543870940375,2024-03-21 05:17:51.571906355,General Manager,0.898274126225362,31,Low
FIRM_266,2024,2023,2023,FIRM_266,SME,12,54,999.0,Bakery Products,Local Private,1.17,Mature (11-20 years),0,,0.0,,3.28,3.47,2.36,1.17,0.0,0.0,0.0,0.0,0.0,15.44,12.88,4.1,1.01,6.9,2.87,0,1.0,2.1,2.0,3.7,4.5,2.9,3.0,2.6,5.12,2.51,175.6,0.61,0.24,0.15,76.6,14.8,8.5,25.1,50.6,2.98,24.53,460.79,18.75,37.7,104,59.1,25,-0.76,-1.0,30,2.6,71,3159.9,168.9,269.8,439,74.3,96,16.3,2.72,73.4,3.6,3.2,70.5,13.8,9.7,15.3,2298.4,4187.3,0.63,268.3,2024-03-15,2025-10-13,2023,0.0,0.0,0.0,0.0,8.528,3.9353233388880016,3.5614906340030785,2.455816009800324,3.1793298307466435,3.3297478873253428,3.654009547352402,2.8394770537582863,4.04230432501271,1.808374827840897,2.230458948966625,2.8637644843094603,2.5237190911696383,44.56459031875383,1.4894740979250949,0,1.735595952517828,2024-03-21 11:19:03.812709030,CEO,0.8731234074438012,37,Low
