date,country,total_cyber_incidents,mobile_money_fraud_incidents,sim_swap_incidents,phishing_incidents,data_breach_incidents,api_vulnerability_incidents,social_engineering_incidents,malware_incidents,ddos_incidents,account_takeover_incidents,transaction_fraud_incidents,identity_theft_incidents,card_skimming_incidents,search_mobile_money_fraud,search_sim_swap_fraud,search_fintech_scam,search_digital_payment_security,search_mobile_banking_safety,avg_incident_severity_score,cyber_risk_index
2024-04-30,Rwanda,8,1,3,3,0,0,0,1,0,0,0,0,0,42.196440713824046,11.31499157598625,30.55896190037436,26.25412411397814,34.988264667991714,10.0,8.0
2024-04-30,Zambia,10,5,1,1,0,1,0,1,0,0,1,0,0,34.80703238579363,4.450460818652669,18.019385172449486,41.71289881046498,43.588856151710836,4.63,4.63
2024-04-30,Botswana,7,1,1,2,0,0,1,0,0,0,0,2,0,20.841398222611687,15.942200402103785,9.44346884139293,26.09672655492229,47.56087880695006,10.0,7.0
2024-04-30,Ethiopia,15,5,3,4,0,1,0,1,0,1,0,0,0,32.56551229997724,9.859806704535682,20.481250397345004,13.12958787576078,29.120665413709254,7.07,10.61
2024-04-30,Senegal,16,4,5,3,0,2,0,1,0,0,0,1,0,18.13844265653935,13.74114862367561,24.10807555100835,40.29785647112423,28.427326896257437,6.95,11.12
2024-04-30,Ivory Coast,4,1,1,0,0,2,0,0,0,0,0,0,0,31.906852116837662,6.342215050164707,24.317691551170167,51.18545147408197,19.36061570396888,7.91,3.16
2024-04-30,Mali,18,4,2,1,1,4,3,0,2,0,1,0,0,39.011272589991286,14.57664551250168,9.222620140558277,20.663798383801378,40.436436368795874,6.71,12.08
2024-04-30,Burkina Faso,12,4,2,2,0,1,3,0,0,0,0,0,0,15.719836944453691,23.281612539017786,33.47391846586465,35.56525637311176,64.23106130613554,5.9,7.08
2024-04-30,Cameroon,19,4,5,2,0,1,2,1,2,0,2,0,0,21.069895778709423,16.4976020970808,12.551678509280993,32.857012765829296,54.0220958950327,7.14,13.57
2024-05-31,Nigeria,22,2,8,3,4,2,2,0,0,1,0,0,0,32.46656627721521,8.669020450181668,18.364108305316748,41.656679631811045,29.33331262225239,1.19,2.61
2024-05-31,Kenya,9,5,1,0,0,1,0,0,0,1,1,0,0,25.41087007042144,10.914522706798838,21.32069313256999,46.26834988998975,46.20997565872735,10.0,9.0
2024-05-31,South Africa,5,0,0,2,1,0,0,1,0,0,0,0,1,29.068892555811374,16.294182030342128,26.65437181619116,17.055804485635342,37.47342784290245,7.15,3.58
2024-05-31,Ghana,11,2,2,3,2,1,0,1,0,0,0,0,0,26.551371815071473,15.315968019251134,28.723154985145612,38.73006077046548,34.555989804210874,8.07,8.88
2024-05-31,Uganda,9,3,2,2,1,0,1,0,0,0,0,0,0,19.133354452576924,24.144598376032622,15.005966192219308,41.84176789576354,30.1129388442595,8.43,7.58
2024-05-31,Tanzania,16,3,5,3,1,2,1,1,0,0,0,0,0,23.990867600981453,16.63335460771084,13.451952161789052,32.74881414467792,44.92949810466969,6.01,9.62
2024-05-31,Rwanda,8,2,1,4,1,0,0,0,0,0,0,0,0,24.551314189770604,20.814904401959208,15.660902505628137,43.485273921278754,32.825013979155784,5.05,4.04
2024-05-31,Zambia,6,2,2,1,1,0,0,0,0,0,0,0,0,27.6609020715998,8.855275467640539,21.049105385546923,42.16152532796977,54.57437949370436,7.53,4.52
2024-05-31,Botswana,4,2,0,0,1,1,0,0,0,0,0,0,0,19.60704816789371,6.963643980971387,11.74578746884584,54.09467839721889,35.522103816365004,8.55,3.42
2024-05-31,Ethiopia,7,2,2,1,1,0,0,1,0,0,0,0,0,24.018759197539044,10.907375971749675,34.155487940804605,41.318573349844165,30.56398284080669,4.74,3.32
2024-05-31,Senegal,10,4,2,1,0,1,0,2,0,0,0,0,0,24.991430931700688,7.400659813122454,19.61224532162365,28.112784403109597,40.092900683066944,7.59,7.59
2024-05-31,Ivory Coast,20,6,5,0,2,1,3,0,1,0,1,1,0,22.35068587315343,13.938828491922266,20.057921460396244,25.733179743901495,26.12246918998563,8.21,16.42
2024-05-31,Mali,16,5,1,2,1,2,2,0,0,2,0,1,0,15.887656891375292,11.62753885270817,19.300368186879055,55.48102825668977,11.674285092169171,7.17,11.47
2024-05-31,Burkina Faso,4,0,1,3,0,0,0,0,0,0,0,0,0,38.59248601917574,15.51322551486886,26.02856390569891,40.4030922942769,46.941188538511085,5.33,2.13
2024-05-31,Cameroon,13,3,3,1,1,2,2,1,0,0,0,0,0,22.210386916479003,12.673504182578323,9.009123028480484,33.75220041575483,49.17510827082131,5.82,7.56
2024-06-30,Nigeria,35,12,3,7,4,6,2,0,0,0,0,0,1,32.51114384702791,9.062342325893983,17.145406195651894,29.772389090212915,45.34322090177886,5.29,18.53
2024-06-30,Kenya,19,4,2,3,1,2,1,3,0,1,0,0,2,37.894407067895905,19.718991655736016,18.11735484200957,33.890464010271494,76.31880255973012,7.92,15.05
2024-06-30,South Africa,25,7,6,5,3,2,2,0,0,0,0,0,0,27.9855157439131,18.09544571894335,24.206098928706393,38.13005773674622,28.521387660602418,3.27,8.17
2024-06-30,Ghana,23,3,4,2,3,2,3,4,1,1,0,0,0,38.43085438228795,7.549700280803376,16.823798936519353,38.66818621214343,47.727869694151906,5.49,12.64
2024-06-30,Uganda,5,2,2,0,0,0,0,1,0,0,0,0,0,18.22501843294113,16.88516633940133,23.490242361103864,28.915407140417397,73.15393531261141,5.78,2.89
2024-06-30,Tanzania,11,3,2,2,0,3,0,1,0,0,0,0,0,21.618695427098615,15.051537499862624,35.310437002670646,64.46028404088908,34.23521280337108,6.87,7.56
2024-06-30,Rwanda,4,0,3,1,0,0,0,0,0,0,0,0,0,40.95324415070792,20.709974839705165,21.316095420680107,49.4140009910663,43.68028591702919,7.12,2.85
2024-06-30,Zambia,7,1,2,1,1,1,0,0,0,0,0,0,1,26.878471353831603,27.335722344400853,26.325448844294023,59.76313004211458,51.42364806585977,6.23,4.36
2024-06-30,Botswana,13,7,2,1,1,1,1,0,0,0,0,0,0,35.11658271262535,25.93195201921642,25.681218277540047,36.64808111494591,59.63019584834721,7.6,9.88
2024-06-30,Ethiopia,12,4,1,0,2,0,2,2,1,0,0,0,0,24.33252775866882,22.49733022467077,21.69746360680194,17.216921390932853,36.211005114228755,5.85,7.03
2024-06-30,Senegal,17,3,3,3,1,2,2,1,1,0,1,0,0,31.53588785176195,21.574631979664215,21.555437735158367,45.27295991297467,27.565793268528818,5.17,8.78
2024-06-30,Ivory Coast,14,3,4,1,2,1,1,0,0,0,1,0,1,18.73340064320468,18.564692480995383,28.069051402098584,24.938303129159728,53.68458031846711,7.92,11.09
2024-06-30,Mali,16,5,4,3,2,1,0,0,1,0,0,0,0,41.61910895943891,15.757674777057398,27.107825396598273,30.42221282945885,40.08841155779459,6.15,9.83
2024-06-30,Burkina Faso,17,4,4,1,1,4,1,2,0,0,0,0,0,32.415877142270915,23.56199777240501,18.32396877970953,34.98976503573651,39.973242099249426,6.0,10.2
2024-06-30,Cameroon,10,1,2,3,1,1,0,0,0,0,0,1,1,31.161925233626324,16.76608852887968,27.02887213344493,62.115985769752626,57.80981976924382,7.23,7.23
2024-07-31,Nigeria,27,7,6,2,2,5,2,0,0,1,1,0,1,31.79230046010457,18.897357585823034,14.365800496382372,48.017241977271944,37.68254829634205,4.26,11.49
2024-07-31,Kenya,28,7,3,4,3,4,2,2,0,1,2,0,0,46.771101102484764,14.585631654920558,7.890205640896604,10.577741363506144,33.825708712851394,7.72,21.63
2024-07-31,South Africa,16,2,2,5,3,3,0,0,0,1,0,0,0,36.32755655202093,11.436744688318578,19.97197286414006,31.895052233027346,44.91270131828457,8.09,12.94
2024-07-31,Ghana,10,5,1,0,2,0,2,0,0,0,0,0,0,23.712148909356298,9.191870107395891,32.25869924039178,42.17841709719371,50.530468302126174,8.07,8.07
2024-07-31,Uganda,20,6,5,2,2,1,0,3,0,1,0,0,0,36.493264509156425,19.015001248971185,29.030756721654438,60.64271957385786,55.23001163770642,7.89,15.79
2024-07-31,Tanzania,22,3,3,2,4,4,0,0,2,2,0,1,1,24.947450537520883,9.616714524452455,18.549900546164917,24.569050704836517,56.627640471865256,8.72,19.18
2024-07-31,Rwanda,8,3,2,0,2,0,0,0,0,1,0,0,0,10.644558498983697,26.81912033140546,12.932147916705604,39.27994978172043,47.94118227683429,5.06,4.05
2024-07-31,Zambia,7,4,1,0,0,0,1,0,0,0,1,0,0,25.65636661022395,6.323106834512807,19.743744386549242,66.22543986650884,55.3382531244495,8.16,5.71
2024-07-31,Botswana,14,7,0,3,1,0,2,0,0,0,1,0,0,28.491086400670387,14.854629311372474,26.82510320082216,31.65881771381669,40.61529209094147,8.08,11.31
2024-07-31,Ethiopia,12,1,2,3,2,1,0,1,2,0,0,0,0,33.412219894660424,16.62278437913861,15.609964827729126,45.07477333337001,55.791053997255126,6.43,7.71
2024-07-31,Senegal,17,3,3,1,2,1,5,1,0,1,0,0,0,18.450470296737972,15.075786331919758,25.354706587946055,34.24212732689258,51.50602382216669,6.3,10.71
2024-07-31,Ivory Coast,17,5,1,2,3,2,2,0,0,1,1,0,0,34.825457448991884,18.065638455455545,23.13381877369627,49.72703184135376,50.11771970975389,8.46,14.38
2024-07-31,Mali,16,3,2,2,2,1,2,1,0,0,3,0,0,42.72253059002293,18.345736578957574,21.928949696361684,50.34596997098118,37.549214154384785,6.71,10.73
2024-07-31,Burkina Faso,8,3,1,2,1,1,0,0,0,0,0,0,0,29.923506961332343,19.880472315983088,30.44038177551065,31.281910256297657,58.83851200957477,5.09,4.08
2024-07-31,Cameroon,15,3,3,2,3,1,0,1,1,0,1,0,0,21.122954586974092,28.305481230265908,29.370647885287692,82.99693808099003,42.38868559899327,5.41,8.12
2024-08-31,Nigeria,19,2,3,6,2,2,0,1,1,0,1,0,1,31.902417438549637,18.38213671564417,25.133672878089595,43.89096239750478,55.49520621868867,10.0,19.0
2024-08-31,Kenya,8,4,0,3,0,0,1,0,0,0,0,0,0,36.78607604415986,22.055198447624775,29.052902555514272,33.499710453529005,40.998674682467005,6.7,5.36
2024-08-31,South Africa,16,6,2,1,2,2,0,1,1,1,0,0,0,20.367035416721002,12.187055315790033,7.211713240933743,30.02897170859113,57.52734964358607,8.49,13.58
2024-08-31,Ghana,26,10,5,4,0,1,4,1,0,0,0,0,1,29.946363513905442,18.201309580909456,13.054783856755641,20.784765510330836,53.83943376153733,7.81,20.3
2024-08-31,Uganda,11,3,2,1,1,1,0,3,0,0,0,0,0,31.49521831518029,17.399722133378,21.698463225430437,36.110142991464876,52.575229763615745,7.73,8.5
2024-08-31,Tanzania,28,5,4,6,3,2,2,2,3,1,0,0,0,28.03406152698494,25.71292169825391,13.879559536125377,40.6470859348951,52.795014638493114,4.74,13.28
2024-08-31,Rwanda,14,4,3,0,5,1,0,0,0,0,1,0,0,27.14173777074018,22.356765128102243,39.88822296826145,46.328451714803485,41.80727788163583,6.22,8.7
2024-08-31,Zambia,4,0,0,1,1,0,0,1,0,0,1,0,0,37.9597582133605,15.924571666775977,23.583813450517624,60.63193883664497,65.19857820536728,6.36,2.54
2024-08-31,Botswana,14,3,4,2,3,0,1,0,0,0,1,0,0,28.646249102498956,20.857590103539334,24.282659651698463,47.49967204804334,39.38360301393271,5.6,7.84
2024-08-31,Ethiopia,6,1,4,0,1,0,0,0,0,0,0,0,0,20.060391437648622,21.483168893507038,21.35479319588703,39.541270727980844,32.17577926888567,7.12,4.27
2024-08-31,Senegal,13,4,5,1,2,0,0,0,0,0,1,0,0,3.681701477017182,20.32928994954644,22.332965907830097,15.661040439534476,27.849502919354588,7.96,10.35
2024-08-31,Ivory Coast,4,1,0,1,0,0,1,1,0,0,0,0,0,48.59888871532209,22.386225152313212,31.160506624499277,39.610054927753076,50.6417422842153,5.85,2.34
2024-08-31,Mali,16,3,3,6,1,1,1,1,0,0,0,0,0,23.513169310476552,22.16458048087054,19.000580407768496,37.803748396575934,34.963068559732584,7.24,11.58
2024-08-31,Burkina Faso,14,3,3,4,1,0,2,1,0,0,0,0,0,42.684718669247744,18.214985666485962,35.15524104048044,28.213906103287297,35.04244624940511,5.73,8.02
2024-08-31,Cameroon,10,4,1,3,0,0,0,0,0,0,0,0,2,22.649485267351277,13.341815871224668,30.84261124335422,48.09718831812257,59.32402475528357,6.07,6.07
2024-09-30,Nigeria,13,4,1,3,1,1,1,1,0,1,0,0,0,31.2122448579023,8.984377041256066,18.83011197832558,19.99123860249538,41.23948446585333,3.62,4.71
2024-09-30,Kenya,16,3,3,3,1,2,1,0,0,1,1,1,0,38.13935396742658,15.21820066232869,10.949237913175304,22.793055568557904,49.91646378260802,7.4,11.84
2024-09-30,South Africa,7,3,2,1,1,0,0,0,0,0,0,0,0,27.82429106852053,14.66285501828625,14.776994075231407,34.38047057573999,38.861894476806086,3.95,2.77
2024-09-30,Ghana,15,3,2,4,3,0,1,0,0,2,0,0,0,20.85251494497997,12.100724092683357,12.451450853435944,40.79198031249568,33.31850808483264,7.95,11.93
2024-09-30,Uganda,4,0,1,2,1,0,0,0,0,0,0,0,0,21.534450005325958,5.548976716755353,25.70710995862143,46.13307505817035,51.42001638082349,8.71,3.48
2024-09-30,Tanzania,14,4,2,3,1,1,0,0,1,1,1,0,0,26.694339361486275,15.169689425674816,23.076570131733828,37.33554293500893,32.07724045828529,5.88,8.23
2024-09-30,Rwanda,11,2,1,2,2,0,2,1,0,0,1,0,0,27.296805099210076,10.790434795829723,14.34362599636974,31.99510407718391,35.01677027057587,6.45,7.09
2024-09-30,Zambia,12,1,1,4,2,2,1,1,0,0,0,0,0,26.851692659990185,16.548647515435043,6.470861002017429,32.00097818192565,51.62261110571157,10.0,12.0
2024-09-30,Botswana,7,1,1,3,0,0,0,1,0,1,0,0,0,27.326366457838052,8.661798516765982,26.224519112335066,28.335068155803917,49.27618890615287,6.52,4.56
2024-09-30,Ethiopia,13,3,2,2,1,1,0,1,0,3,0,0,0,9.489600724947378,9.322779028314384,24.49732112600833,19.741471134478793,36.5973032204583,9.42,12.25
2024-09-30,Senegal,9,2,0,2,2,0,1,1,0,0,1,0,0,20.126911289139493,7.993729929001159,8.86698819036492,38.56600576669889,49.385958031751116,7.81,7.03
2024-09-30,Ivory Coast,10,1,2,0,2,0,0,2,2,0,0,1,0,6.9486888131999045,17.89099153893543,11.415338097704591,29.493398289130752,11.703176960925354,7.35,7.35
2024-09-30,Mali,9,1,4,1,0,1,0,1,1,0,0,0,0,31.70517517517728,16.192787657709022,16.96597853651899,30.34686892620531,31.2222269356419,6.51,5.86
2024-09-30,Burkina Faso,7,2,0,0,1,2,0,1,0,0,0,1,0,18.455981997441473,20.46892631763722,13.789818057664977,42.710891469855945,23.01620140354935,6.07,4.25
2024-09-30,Cameroon,15,4,1,3,1,2,2,1,0,1,0,0,0,31.633788685096896,17.60280397921935,19.723384204379073,23.07879681040261,32.75560239896724,6.93,10.4
2024-10-31,Nigeria,19,5,3,0,3,5,1,2,0,0,0,0,0,27.120856756097943,12.697382894193431,17.63269298112272,28.08769795427999,59.17259534504072,8.7,16.52
2024-10-31,Kenya,14,3,4,0,0,0,2,1,0,2,2,0,0,10.545417617278506,15.173242183798433,17.322537379558796,40.90787676694809,64.06525868582209,2.91,4.08
2024-10-31,South Africa,17,2,3,7,0,2,2,0,0,1,0,0,0,18.18133057237512,14.263118874010908,19.4725343111831,41.17568287977391,43.88168033433942,9.58,16.28
2024-10-31,Ghana,6,4,1,0,0,0,0,0,0,0,1,0,0,31.724541582333373,15.898330194357937,26.669731440564185,21.228048464627015,43.688244122486616,7.66,4.6
2024-10-31,Uganda,12,2,2,1,1,1,3,1,0,1,0,0,0,19.897473868489335,25.425934841987903,2.983471470891544,24.639622858776487,34.232521745311224,4.46,5.35
2024-10-31,Tanzania,23,7,2,7,0,2,1,1,1,2,0,0,0,24.7986705007521,9.283251341202867,22.18831986427432,42.26301270429121,31.318249807273347,6.46,14.85
2024-10-31,Rwanda,6,1,1,0,1,1,0,0,0,1,1,0,0,17.18657843754116,6.000802323057812,16.597044732058173,40.136704971813984,41.12337948732377,10.0,6.0
2024-10-31,Zambia,18,5,2,1,3,3,1,1,0,1,0,0,1,14.308866173412687,17.9139292701606,34.09936025648161,21.20102702599,37.69062662550745,8.53,15.35
2024-10-31,Botswana,6,1,0,2,1,1,0,0,0,1,0,0,0,34.60513559391407,17.8096534664176,26.72339088605863,25.92315210478733,59.0518491022359,5.5,3.3
2024-10-31,Ethiopia,13,1,4,1,1,4,1,0,0,0,1,0,0,29.218785882248604,17.91248813964376,11.610798944808378,48.97625713983245,42.72914115233256,5.79,7.52
2024-10-31,Senegal,9,3,1,2,1,0,1,1,0,0,0,0,0,29.332663455995295,15.881063528193115,23.854755258375263,45.41810575467073,32.74112416168006,6.95,6.25
2024-10-31,Ivory Coast,2,0,0,0,1,1,0,0,0,0,0,0,0,23.851187085302808,17.46114227523981,23.627810189033195,34.214860620485574,43.467709029008994,7.74,1.55
2024-10-31,Mali,18,7,4,3,2,1,0,0,1,0,0,0,0,17.927709006360956,18.469916201635186,13.193173822725651,60.603747256182764,41.14169083488128,4.67,8.4
2024-10-31,Burkina Faso,9,2,1,0,0,0,1,3,0,0,0,1,1,34.47756638304803,13.401298928662479,12.061106362650971,29.454608434401727,40.54335659465393,4.5,4.05
2024-10-31,Cameroon,2,1,0,0,0,0,1,0,0,0,0,0,0,18.74250604798321,15.781625719777217,29.647608926691046,47.6394456074288,49.06281120176021,6.03,1.21
2024-11-30,Nigeria,36,7,6,5,6,6,1,3,0,2,0,0,0,27.48575896993056,30.911374483448736,37.81043545719348,53.98669542357079,53.01396221259674,7.78,28.0
2024-11-30,Kenya,16,3,4,2,1,1,1,1,2,1,0,0,0,47.409404123800805,17.38983769065614,17.79638910529191,60.102248649157644,55.40709781554543,7.28,11.65
2024-11-30,South Africa,8,1,2,2,0,1,0,1,0,1,0,0,0,27.65558588084164,32.78390391319868,18.239228351778372,26.39345097208713,69.32172909310721,5.61,4.49
2024-11-30,Ghana,18,5,5,1,1,4,2,0,0,0,0,0,0,27.416643257341374,10.383394498979213,48.221766270329645,31.786325896548696,51.883241705126544,7.54,13.57
2024-11-30,Uganda,6,1,0,1,2,0,1,0,0,0,1,0,0,19.905930240588194,21.909432330878957,29.758100783968366,59.41756571945937,44.612960889715524,9.03,5.42
2024-11-30,Tanzania,22,5,5,3,4,2,0,1,1,1,0,0,0,21.211757736223376,23.27978165686408,27.280540571553797,45.45252913473759,46.4926369100276,6.33,13.93
2024-11-30,Rwanda,9,2,1,3,0,1,2,0,0,0,0,0,0,32.49672092467908,20.86366474289058,9.091073826264395,46.601380786732356,37.179233389971515,7.49,6.74
2024-11-30,Zambia,14,2,2,1,3,2,0,4,0,0,0,0,0,25.230530134483555,19.815531831720605,30.124464302793346,32.528391347727485,56.73937083491968,7.03,9.84
2024-11-30,Botswana,15,3,3,3,1,1,1,1,1,1,0,0,0,42.53147108432494,16.771031992738674,18.293821652013726,68.56300683420517,53.78534868248921,7.28,10.92
2024-11-30,Ethiopia,10,3,1,2,1,1,0,1,1,0,0,0,0,39.99120725028911,25.348792659424706,19.39427628388809,79.58574850685143,68.97128258085021,7.93,7.93
2024-11-30,Senegal,12,2,0,2,3,1,0,1,0,1,1,1,0,32.75143268849767,21.891695698788983,15.144766264141893,48.98184663811607,47.54354793376434,6.55,7.86
2024-11-30,Ivory Coast,14,5,3,2,0,2,1,1,0,0,0,0,0,16.1752682010007,26.233271716904348,16.792021244917226,41.97744663895855,69.43406249339188,8.04,11.26
2024-11-30,Mali,6,3,0,0,0,1,1,1,0,0,0,0,0,24.310674633558403,12.634506055394606,28.524439888272887,50.076923091163785,53.93822241481876,6.07,3.64
2024-11-30,Burkina Faso,20,5,4,4,1,1,1,1,1,1,1,0,0,45.423712699814814,19.59952816077325,28.240855994276806,67.93504186927751,59.21090598307831,8.74,17.48
2024-11-30,Cameroon,9,2,1,1,2,2,0,0,0,0,0,0,1,39.523546661094926,12.087870240880706,39.09757429895083,38.55433644850761,54.661417672233114,6.51,5.86
2024-12-31,Nigeria,18,3,5,4,2,2,0,0,1,1,0,0,0,66.20221343673343,27.872753611070227,16.52972957652448,36.109820784352294,87.89924242338398,6.18,11.12
2024-12-31,Kenya,13,2,3,5,0,3,0,0,0,0,0,0,0,41.12604689902464,19.14863755861964,22.670744364478608,46.31297190857959,48.29046814680532,6.3,8.2
2024-12-31,South Africa,8,3,0,1,0,3,0,1,0,0,0,0,0,24.54258585932611,23.782126602869333,18.086115847251968,53.37762986131216,75.12441758189183,3.57,2.85
2024-12-31,Ghana,6,2,2,0,0,1,1,0,0,0,0,0,0,34.171957509122606,14.83192856357618,30.757294067876025,47.99855459747262,83.2555074728456,7.87,4.72
2024-12-31,Uganda,20,5,3,3,2,1,2,2,0,1,0,1,0,42.20423668778867,23.72905610646002,32.687343844095956,49.56450868353974,61.37102138957498,6.32,12.64
2024-12-31,Tanzania,6,3,0,2,0,0,0,0,0,1,0,0,0,43.17689703642109,22.593963829331706,20.806751055966316,65.7552989927525,54.32966963475765,8.86,5.32
2024-12-31,Rwanda,9,0,4,0,2,0,0,1,1,0,1,0,0,45.74549937140989,12.2235604947292,7.380189091417283,49.51383297620621,63.64805603672575,7.67,6.91
2024-12-31,Zambia,17,1,3,4,4,2,2,0,0,1,0,0,0,40.93297492506462,15.675437196885627,16.26705937486361,83.60031940734787,58.62541664424102,7.91,13.44
2024-12-31,Botswana,8,2,1,1,1,1,2,0,0,0,0,0,0,31.605931605392758,17.18112353711931,46.34280331829521,54.95711668055866,63.696517103031184,6.74,5.4
2024-12-31,Ethiopia,32,5,5,3,4,3,4,3,2,1,1,1,0,12.966736565430926,32.133371382510006,23.456486224822008,56.53522468034626,32.7716243745342,5.37,17.18
2024-12-31,Senegal,15,5,2,5,0,0,1,2,0,0,0,0,0,39.3464363408075,31.908836558243177,33.638425562375815,55.87169388660991,89.1620305127265,6.09,9.13
2024-12-31,Ivory Coast,17,4,6,2,2,0,2,0,0,1,0,0,0,36.77585168016856,6.051102200273694,24.567191913938604,40.31152254713696,58.064429365565644,6.56,11.15
2024-12-31,Mali,29,4,6,8,3,3,0,1,1,3,0,0,0,44.79725237914759,18.741745590388476,30.767301961755248,33.60627681032338,70.55217949122827,6.94,20.11
2024-12-31,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,27.967003887827254,21.282730887449812,22.68156952343712,69.37894603724571,57.4096703440387,6.58,0.0
2024-12-31,Cameroon,24,7,6,4,1,4,0,0,0,0,1,1,0,33.431965294207515,30.640468650042102,35.31621794620508,57.16509412038587,76.69882711608086,6.23,14.95
