firm_id,survey_date,subsector,ownership_type,firm_age,num_employees,firm_size,total_assets_mn,export_intensity,knowledge_acquisition,knowledge_assimilation,knowledge_transformation,knowledge_exploitation,knowledge_absorption_avg,task_quality,task_efficiency,task_innovation,task_performance_avg,product_innovation,process_innovation,marketing_innovation,organizational_innovation,innovation_avg,fdi_ownership_pct,roi_pct,roa_pct,revenue_growth_pct,market_share_pct,operational_efficiency,productivity_index,skilled_labor_ratio,training_hours_per_emp,management_quality,iot_adoption,rd_spend_pct,tech_sophistication,erp_adoption,liquidity_ratio,access_to_credit,investment_capacity_mn,tax_incentives_eff,regulatory_stability,infrastructure_support,trade_facilitation,investment_protection,bureaucratic_burden,corruption_experience,policy_consistency,govt_support_utilized,policy_effectiveness_index,fdi_composite,performance_composite,fdi_x_policy,performance_adjusted,fdi_x_policy_x_size
FIRM_0334,2024-07-02,Dairy Processing,Fully Nigerian,18.0,75,Medium,334.74,17.5,4.0,4.0,3.0,3.0,3.5,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,43.39,37.94,39.14,15.62,3.0,150.0,15.9,61.5,4.0,1,3.48,4.0,1,0.89,4.0,53.19,5.0,5.0,3.0,7.0,5.0,4.0,3.0,5.0,1,4.88,0.5249999999999999,0.853325,2.5619999999999994,0.8695912559991593,1.7165399999999997
FIRM_0335,2024-04-17,Dairy Processing,Foreign Majority,14.0,179,Medium,1273.75,16.4,2.0,4.0,5.0,3.0,3.5,4.0,3.0,3.0,3.33,4.0,4.0,4.0,4.0,4.0,69.8,42.77,28.17,46.63,3.68,4.0,150.0,48.0,63.4,4.0,0,3.88,5.0,0,0.84,4.0,163.55,7.0,4.0,7.0,7.0,5.0,3.0,3.0,4.0,0,5.5,0.7343999999999999,0.8773500000000001,4.039199999999999,1.1120306242674685,2.7062639999999996
FIRM_0336,2024-05-07,Dairy Processing,Foreign Majority,16.0,5000,Large,36815.82,22.6,3.0,2.0,3.0,5.0,3.25,4.0,3.0,4.0,3.67,4.0,4.0,4.0,4.0,4.0,84.2,44.28,30.63,42.63,24.09,4.0,150.0,61.4,30.4,3.0,1,4.89,5.0,1,0.5,4.0,2840.55,6.0,6.0,5.0,6.0,7.0,1.0,2.0,,1,6.0,0.7601,0.887275,4.5606,1.1206953317681365,4.5606
FIRM_0337,2024-02-22,Confectionery,Nigerian Majority JV,60.0,75,Medium,403.62,20.0,3.0,2.0,2.0,2.0,2.25,4.0,3.0,3.0,3.33,3.0,3.0,4.0,3.0,3.25,44.6,41.45,23.45,27.43,14.06,4.0,150.0,47.5,36.0,4.0,1,2.73,3.0,0,0.5,3.0,0.0,5.0,4.0,4.0,4.0,7.0,3.0,3.0,4.0,1,4.75,0.5187999999999999,0.86225,2.4642999999999997,0.8866561868906007,1.6510809999999998
FIRM_0338,2024-06-30,Fruits & Vegetables,Foreign Majority,12.0,60,Medium,509.72,48.6,4.0,4.0,3.0,3.0,3.5,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.25,51.4,33.88,25.17,32.26,10.57,4.0,150.0,41.6,78.2,5.0,1,3.48,4.0,0,0.53,3.0,0.0,6.0,7.0,6.0,6.0,6.0,4.0,3.0,6.0,1,5.75,0.6967,0.8476250000000001,4.006025,0.9943940540088108,2.68403675
FIRM_0339,2024-07-27,Meat Processing,Joint Venture,14.0,34,Small,236.1,15.2,1.0,4.0,3.0,5.0,3.25,3.0,3.0,5.0,3.67,3.0,5.0,4.0,3.0,3.75,57.7,32.16,19.19,36.19,1.84,5.0,150.0,49.2,58.3,3.0,0,4.22,4.0,1,0.56,4.0,0.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0,1,5.12,0.6630999999999999,0.878375,3.3950719999999994,0.9953301482949658,1.1203737599999999
FIRM_0340,2024-03-20,Dairy Processing,Joint Venture,28.0,289,Large,2277.09,27.2,5.0,3.0,3.0,2.0,3.25,3.0,4.0,4.0,3.67,3.0,3.0,4.0,4.0,3.5,45.4,42.1,29.77,45.0,19.67,3.0,150.0,44.7,59.3,4.0,1,3.35,4.0,1,0.5,5.0,188.05,7.0,6.0,4.0,6.0,4.0,1.0,3.0,5.0,1,5.5,0.6086999999999999,0.8296749999999999,3.3478499999999993,0.9364686389247256,3.3478499999999993
FIRM_0341,2024-05-01,Meat Processing,Fully Nigerian,30.0,61,Medium,214.15,48.5,4.0,3.0,4.0,2.0,3.25,4.0,3.0,4.0,3.67,4.0,3.0,3.0,4.0,3.5,0.0,42.73,28.28,43.91,11.81,4.0,150.0,27.8,64.2,4.0,1,3.09,4.0,1,0.89,4.0,31.26,7.0,5.0,4.0,6.0,6.0,4.0,2.0,7.0,1,5.62,0.4724999999999999,0.877525,2.6554499999999996,0.9159234751057228,1.7791514999999998
FIRM_0342,2024-03-24,Meat Processing,Joint Venture,31.0,11,Small,98.82,36.0,3.0,4.0,2.0,4.0,3.25,3.0,4.0,4.0,3.67,4.0,3.0,4.0,3.0,3.5,40.8,24.87,14.18,24.75,4.05,4.0,150.0,40.1,52.7,4.0,1,3.23,3.0,0,0.79,2.0,47.22,4.0,5.0,3.0,7.0,4.0,3.0,4.0,5.0,1,4.62,0.5949,0.797625,2.748438,0.8781109061478387,0.9069845400000001
FIRM_0343,2024-03-31,Grain Milling,Fully Nigerian,20.0,150,Medium,805.54,19.7,4.0,3.0,2.0,2.0,2.75,3.0,4.0,3.0,3.33,5.0,3.0,2.0,3.0,3.25,0.0,41.14,26.38,38.11,3.66,3.0,150.0,52.4,,4.0,0,3.28,3.0,0,0.96,3.0,112.2,7.0,6.0,3.0,5.0,6.0,4.0,3.0,4.0,1,5.0,0.42,0.8188,2.1,0.7624772041509266,1.4070000000000003
FIRM_0344,2024-07-30,Beverages,Nigerian Majority JV,5.0,39,Small,200.34,1.6,5.0,4.0,2.0,3.0,3.5,5.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.25,43.1,37.51,26.93,57.41,1.09,4.0,150.0,51.0,62.2,5.0,1,4.14,4.0,0,0.69,2.0,10.96,7.0,5.0,4.0,5.0,3.0,3.0,3.0,6.0,1,5.0,0.6718,0.8611,3.359,0.9595855257267534,1.10847
FIRM_0345,2024-01-13,Beverages,Fully Nigerian,45.0,642,Large,3762.86,28.0,4.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,3.67,4.0,4.0,4.0,3.0,3.75,0.0,45.63,28.1,43.8,18.77,4.0,150.0,54.8,55.4,4.0,1,4.26,4.0,1,2.24,4.0,1280.78,5.0,7.0,7.0,7.0,6.0,3.0,3.0,7.0,1,6.12,0.4724999999999999,0.884325,2.8916999999999997,0.9646439991011528,2.8916999999999997
FIRM_0346,2024-04-01,Fish Processing,Foreign Majority,5.0,542,Large,3417.04,27.9,4.0,3.0,3.0,3.0,3.25,4.0,3.0,3.0,3.33,3.0,4.0,4.0,3.0,3.5,83.8,34.99,22.25,34.41,14.81,,150.0,50.2,49.3,3.0,0,3.08,4.0,1,1.23,4.0,715.27,5.0,4.0,3.0,6.0,6.0,2.0,3.0,6.0,0,5.12,0.7238999999999999,0.7931,3.7063679999999994,0.9020933178928202,3.7063679999999994
FIRM_0347,2024-06-19,Fruits & Vegetables,Fully Nigerian,16.0,33,Small,136.38,11.7,3.0,2.0,3.0,2.0,2.5,3.0,3.0,2.0,2.67,3.0,2.0,3.0,4.0,3.0,,30.99,23.68,39.23,1.75,3.0,150.0,29.2,46.7,4.0,0,2.57,3.0,0,2.42,3.0,0.0,5.0,3.0,2.0,6.0,5.0,4.0,4.0,4.0,0,4.12,0.385,0.786675,1.5862,0.6906000387372214,0.5234460000000001
FIRM_0348,2024-07-29,Dairy Processing,Nigerian Majority JV,7.0,335,Large,1073.94,28.7,3.0,3.0,3.0,2.0,2.75,4.0,5.0,4.0,4.33,3.0,2.0,4.0,5.0,3.5,33.3,50.0,40.0,49.42,15.44,4.0,150.0,26.7,41.6,4.0,0,3.31,3.0,1,0.5,3.0,,6.0,3.0,5.0,7.0,7.0,1.0,2.0,4.0,1,5.62,0.5374,0.925,3.020188,0.9887414285411021,3.020188
FIRM_0349,2024-05-07,Beverages,Foreign Majority,12.0,241,Medium,1538.15,67.9,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.33,5.0,4.0,5.0,4.0,4.5,72.8,45.62,33.37,43.89,6.1,5.0,150.0,43.7,60.1,4.0,1,3.87,5.0,1,0.67,3.0,156.64,7.0,7.0,5.0,7.0,,2.0,2.0,5.0,1,6.12,0.8133999999999999,0.9474750000000001,4.978007999999999,1.2595770056027091,3.3352653599999997
FIRM_0350,2024-05-16,Fish Processing,Joint Venture,16.0,139,Medium,884.86,17.2,3.0,3.0,4.0,4.0,3.5,5.0,4.0,4.0,4.33,4.0,4.0,5.0,4.0,4.25,56.3,37.38,23.41,44.17,4.83,4.0,150.0,65.9,43.3,4.0,1,3.85,5.0,1,0.57,4.0,177.28,5.0,6.0,5.0,5.0,3.0,2.0,3.0,7.0,1,5.25,0.7113999999999999,0.8519749999999999,3.73485,0.9715204703605215,2.5023495
FIRM_0351,2024-03-22,Meat Processing,Fully Nigerian,16.0,93,Medium,760.86,42.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.5,0.0,38.87,26.11,37.71,15.05,5.0,150.0,24.8,42.1,4.0,1,3.07,3.0,1,0.5,4.0,3.48,6.0,5.0,4.0,5.0,7.0,2.0,3.0,4.0,1,5.25,0.45499999999999996,0.91245,2.38875,0.9160037181510614,1.6004625000000001
FIRM_0352,2024-02-25,Confectionery,Joint Venture,17.0,21,Small,162.72,23.3,2.0,3.0,2.0,4.0,2.75,4.0,3.0,3.0,3.33,3.0,2.0,4.0,3.0,3.0,55.7,40.3,28.3,44.18,1.34,3.0,150.0,65.9,44.7,4.0,1,2.48,4.0,0,0.77,2.0,18.29,5.0,5.0,3.0,6.0,6.0,4.0,3.0,6.0,1,5.0,0.5696,0.8215,2.848,0.8873626163914334,
FIRM_0353,2024-07-14,Fruits & Vegetables,Fully Nigerian,44.0,26,Small,245.98,34.3,3.0,3.0,3.0,4.0,3.25,4.0,4.0,3.0,3.67,4.0,4.0,5.0,4.0,4.25,0.0,42.77,28.89,43.03,1.63,3.0,150.0,17.6,43.1,4.0,0,3.72,4.0,1,0.5,3.0,0.0,6.0,6.0,7.0,7.0,7.0,2.0,5.0,5.0,1,5.88,0.5249999999999999,0.82915,3.0869999999999993,0.8903834843591087,1.0187099999999998
FIRM_0354,2024-01-20,Grain Milling,Foreign Subsidiary,18.0,510,Large,3213.6,72.0,3.0,3.0,3.0,5.0,3.5,4.0,4.0,3.0,3.67,4.0,5.0,3.0,4.0,4.0,98.9,43.72,33.31,43.77,15.7,5.0,150.0,49.1,49.9,5.0,1,3.79,4.0,1,1.3,5.0,646.56,7.0,5.0,3.0,7.0,6.0,3.0,3.0,6.0,1,5.5,0.8216999999999999,0.942575,4.519349999999999,1.168123604420048,4.519349999999999
FIRM_0355,2024-08-28,Dairy Processing,Fully Nigerian,10.0,56,Medium,310.68,1.6,3.0,4.0,3.0,3.0,3.25,4.0,5.0,4.0,4.33,4.0,4.0,3.0,4.0,3.75,0.0,48.79,34.81,38.91,15.77,4.0,150.0,26.6,50.9,5.0,0,3.8,3.0,0,1.9,2.0,0.0,7.0,3.0,5.0,6.0,6.0,2.0,2.0,4.0,1,5.38,0.48999999999999994,0.909,2.6361999999999997,0.929553197711429,1.7662539999999998
FIRM_0356,2024-04-23,Fruits & Vegetables,Fully Nigerian,26.0,35,Small,150.79,35.2,3.0,3.0,3.0,2.0,2.75,3.0,3.0,4.0,3.33,4.0,3.0,5.0,3.0,3.75,0.0,38.0,29.32,26.2,3.5,3.0,149.9,29.4,51.5,4.0,1,3.34,5.0,0,0.73,4.0,0.0,6.0,3.0,5.0,6.0,7.0,3.0,3.0,5.0,0,5.25,0.45499999999999996,0.8181333333333334,2.38875,0.8161322762734814,0.7882875
FIRM_0357,2024-04-12,Dairy Processing,Fully Nigerian,32.0,28,Small,209.79,65.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.25,0.0,39.26,26.54,45.2,3.82,3.0,150.0,39.2,59.5,3.0,1,3.49,4.0,0,0.96,3.0,94.13,6.0,4.0,6.0,7.0,4.0,5.0,3.0,4.0,1,4.88,0.5075,0.8145,2.4766,0.806953254919413,0.8172780000000001
FIRM_0358,2024-08-23,Fish Processing,Foreign Majority,5.0,246,Medium,1481.47,80.7,3.0,5.0,3.0,4.0,3.75,3.0,,5.0,4.0,4.0,3.0,4.0,4.0,3.75,72.0,41.77,33.22,42.16,4.63,5.0,150.0,56.1,52.9,4.0,1,3.27,4.0,0,1.91,4.0,424.91,6.0,5.0,4.0,7.0,7.0,2.0,3.0,5.0,1,5.62,0.7409999999999999,0.9374750000000001,4.16442,1.1288799451800275,2.7901614
FIRM_0359,2024-06-28,Oil & Fats,Joint Venture,20.0,791,Large,1881.12,12.3,5.0,2.0,3.0,3.0,3.25,4.0,4.0,5.0,4.33,4.0,4.0,3.0,4.0,3.75,59.4,49.55,34.19,44.8,35.31,4.0,150.0,43.7,65.9,4.0,1,3.77,4.0,0,0.5,3.0,103.82,6.0,4.0,3.0,6.0,7.0,2.0,3.0,6.0,1,5.38,0.6681999999999999,0.90935,3.5949159999999996,1.074640494501586,3.5949159999999996
FIRM_0360,2024-06-05,Fish Processing,Fully Nigerian,21.0,16,Small,158.33,31.6,4.0,3.0,3.0,3.0,3.25,4.0,4.0,5.0,4.33,3.0,4.0,4.0,3.0,3.5,0.0,44.82,28.46,42.45,2.53,4.0,150.0,28.7,61.9,4.0,1,3.07,4.0,1,0.5,3.0,9.58,7.0,7.0,7.0,5.0,6.0,2.0,3.0,4.0,1,5.88,0.4724999999999999,0.8832,2.7782999999999993,0.9756103448533289,0.9168389999999998
FIRM_0361,2024-04-26,Beverages,Joint Venture,10.0,84,Medium,668.51,71.8,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.67,4.0,3.0,3.0,3.0,3.25,59.9,46.55,39.12,49.69,6.67,4.0,150.0,44.8,55.0,4.0,1,3.2,3.0,1,0.5,,46.97,7.0,4.0,4.0,6.0,6.0,2.0,3.0,6.0,1,5.5,0.6172,0.914175,3.3945999999999996,1.0642965363019485,2.2743819999999997
FIRM_0362,2024-04-24,Fruits & Vegetables,Foreign Majority,37.0,808,Large,4054.35,31.4,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.67,3.0,4.0,4.0,5.0,4.0,55.4,49.29,29.03,35.89,26.36,5.0,150.0,37.5,61.5,4.0,1,3.55,4.0,1,0.5,4.0,332.12,6.0,5.0,7.0,,5.0,1.0,3.0,6.0,0,5.88,0.7262,0.9458,4.270055999999999,1.1595317977772963,4.270055999999999
FIRM_0363,2024-01-13,Meat Processing,Foreign Majority,11.0,134,Medium,703.33,72.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.33,4.0,5.0,4.0,4.0,4.25,83.3,39.9,25.71,45.91,14.58,4.0,150.0,46.1,63.2,5.0,0,3.54,4.0,0,0.51,4.0,0.0,5.0,3.0,5.0,7.0,7.0,5.0,2.0,4.0,1,5.0,0.8273999999999999,0.864025,4.137,1.0923355226633682,2.7717899999999998
FIRM_0364,2024-04-08,Fish Processing,Foreign Majority,13.0,255,Large,1268.07,45.1,3.0,4.0,3.0,5.0,3.75,4.0,5.0,4.0,4.33,4.0,4.0,3.0,4.0,3.75,70.0,38.66,25.18,46.19,32.54,5.0,150.0,61.3,69.4,4.0,1,3.8,3.0,1,1.37,4.0,208.76,5.0,5.0,4.0,7.0,7.0,2.0,3.0,5.0,1,5.5,0.7349999999999999,0.9096,4.0424999999999995,1.1536035110694134,4.0424999999999995
FIRM_0365,2024-07-23,Oil & Fats,Foreign Majority,11.0,62,Medium,234.34,33.0,3.0,5.0,3.0,4.0,3.75,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,3.5,65.7,38.95,34.79,53.33,15.04,4.0,150.0,31.4,69.7,4.0,1,2.84,5.0,1,0.5,3.0,0.0,6.0,5.0,5.0,4.0,7.0,1.0,3.0,6.0,1,5.62,0.7045999999999999,0.88435,3.9598519999999993,1.0563989151600148,2.6531008399999996
FIRM_0366,2024-06-17,Beverages,Joint Venture,12.0,131,Medium,612.5,47.8,4.0,2.0,4.0,3.0,3.25,3.0,4.0,4.0,3.67,3.0,3.0,5.0,3.0,3.5,52.3,48.29,39.22,40.9,15.72,5.0,150.0,61.9,65.8,3.0,0,3.17,3.0,0,0.5,3.0,77.41,6.0,7.0,6.0,7.0,6.0,2.0,3.0,6.0,1,6.12,0.6294,0.9687749999999999,3.851928,1.1091909267842752,2.5807917600000003
FIRM_0367,2024-05-22,Other Food,Fully Nigerian,5.0,44,Small,182.92,47.7,3.0,4.0,3.0,4.0,3.5,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,0.0,35.41,29.27,60.0,1.82,5.0,150.0,26.6,55.4,4.0,0,3.32,,0,1.53,3.0,41.66,7.0,5.0,5.0,4.0,5.0,3.0,,5.0,1,5.12,0.5249999999999999,0.9117,2.6879999999999997,0.9920789470236511,0.8870399999999999
FIRM_0368,2024-02-05,Oil & Fats,Fully Nigerian,4.0,242,Medium,610.09,13.0,4.0,3.0,3.0,3.0,3.25,3.0,4.0,4.0,3.67,4.0,3.0,4.0,5.0,4.0,0.0,41.62,28.14,43.08,8.59,4.0,150.0,22.3,58.0,4.0,0,3.23,3.0,1,0.54,3.0,,6.0,6.0,4.0,6.0,,2.0,4.0,5.0,1,5.38,0.5075,0.8744000000000001,2.7303499999999996,0.8889510877832659,1.8293344999999999
FIRM_0369,2024-05-22,Grain Milling,Foreign Subsidiary,44.0,616,Large,4125.49,79.6,4.0,3.0,2.0,5.0,3.5,4.0,4.0,3.0,3.67,4.0,3.0,4.0,4.0,3.75,90.6,45.49,39.12,31.07,8.33,4.0,150.0,64.6,68.4,4.0,0,3.35,2.0,1,0.96,3.0,635.53,5.0,7.0,2.0,7.0,7.0,2.0,2.0,5.0,1,5.62,0.7792999999999999,0.911525,4.379665999999999,1.10227264151375,4.379665999999999
FIRM_0370,2024-06-28,Dairy Processing,Nigerian Majority JV,6.0,1413,Large,6425.61,0.5,4.0,3.0,4.0,2.0,3.25,4.0,,4.0,4.0,4.0,4.0,3.0,3.0,3.5,29.8,46.37,33.56,38.62,34.13,4.0,150.0,53.8,46.3,4.0,0,3.15,4.0,1,1.42,4.0,1351.36,5.0,6.0,4.0,5.0,6.0,2.0,2.0,6.0,1,5.5,0.5619,0.8998250000000001,3.0904499999999997,0.9270315086694444,3.0904499999999997
FIRM_0371,2024-09-17,Dairy Processing,Foreign Majority,6.0,446,Large,3121.88,32.1,3.0,3.0,4.0,3.0,3.25,3.0,3.0,5.0,3.67,4.0,4.0,3.0,3.0,3.5,84.1,45.56,34.82,37.52,12.89,4.0,150.0,66.4,49.3,3.0,0,3.41,4.0,1,3.87,4.0,1809.77,7.0,4.0,6.0,7.0,7.0,3.0,2.0,7.0,1,6.12,0.7247999999999999,0.9009499999999999,4.435776,1.1356252967036773,4.435776
FIRM_0372,2024-07-23,Dairy Processing,Fully Nigerian,2.0,117,Medium,882.66,29.1,4.0,4.0,2.0,3.0,3.25,4.0,3.0,4.0,3.67,5.0,4.0,3.0,4.0,4.0,0.0,29.88,21.46,40.38,13.62,4.0,150.0,35.0,52.7,3.0,1,3.88,5.0,1,1.13,4.0,214.31,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,1,4.38,0.5075,0.82835,2.2228499999999998,0.7695669932769706,1.4893094999999998
FIRM_0373,2024-10-01,Dairy Processing,Joint Venture,7.0,101,Medium,361.96,21.1,4.0,4.0,,4.0,3.5,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,44.3,33.47,23.28,38.58,7.26,4.0,150.0,54.2,64.0,4.0,1,3.85,5.0,0,0.5,2.0,98.81,5.0,7.0,5.0,5.0,5.0,2.0,3.0,5.0,1,5.38,0.6578999999999999,0.8418749999999999,3.5395019999999997,0.9878586490839928,2.37146634
FIRM_0374,2024-06-18,Fruits & Vegetables,Foreign Majority,4.0,97,Medium,631.69,42.0,3.0,4.0,5.0,5.0,4.25,4.0,4.0,5.0,4.33,4.0,5.0,5.0,3.0,4.25,67.2,33.23,22.51,40.57,7.83,,150.0,33.0,71.7,5.0,1,3.66,,0,1.51,3.0,138.29,5.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,1,4.0,0.7966,0.88935,3.1864,1.0413728066578287,2.134888
FIRM_0375,2024-01-15,Dairy Processing,Fully Nigerian,45.0,118,Medium,602.47,18.4,3.0,4.0,,3.0,3.25,3.0,3.0,4.0,3.33,5.0,4.0,3.0,4.0,4.0,0.0,35.03,23.89,30.97,3.6,5.0,150.0,24.8,50.2,3.0,1,3.7,4.0,0,0.5,3.0,0.0,4.0,6.0,5.0,5.0,6.0,4.0,3.0,5.0,1,5.0,0.5075,0.8973,2.5374999999999996,0.9726421749377252,1.7001249999999999
FIRM_0376,2024-02-29,Beverages,Fully Nigerian,27.0,59,Medium,471.41,26.3,4.0,2.0,3.0,2.0,2.75,4.0,4.0,2.0,3.33,4.0,3.0,5.0,3.0,3.75,0.0,36.89,27.65,46.28,7.18,4.0,150.0,20.9,32.4,4.0,1,3.43,5.0,1,1.89,5.0,28.6,6.0,6.0,1.0,6.0,6.0,3.0,3.0,4.0,0,4.88,0.45499999999999996,0.8613500000000001,2.2203999999999997,0.8254230408778697,1.487668
FIRM_0377,2024-05-13,Confectionery,Joint Venture,7.0,65,Medium,244.22,42.0,3.0,2.0,1.0,4.0,2.5,3.0,4.0,4.0,3.67,3.0,3.0,4.0,3.0,3.25,58.8,32.36,23.75,29.58,14.24,5.0,150.0,59.9,47.5,4.0,1,2.87,4.0,0,0.5,4.0,0.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,1,4.25,0.5789,0.890275,2.460325,0.8648264274633506,1.6484177500000001
FIRM_0378,2024-04-01,Dairy Processing,Joint Venture,60.0,348,Large,2174.3,27.8,4.0,2.0,3.0,4.0,3.25,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.5,48.6,50.0,34.91,29.58,8.58,,150.0,40.7,43.3,4.0,1,3.25,3.0,1,0.5,4.0,186.68,5.0,7.0,4.0,7.0,7.0,2.0,2.0,4.0,1,5.75,0.6183,0.912275,3.5552249999999996,1.0255589448890812,3.5552249999999996
FIRM_0379,2024-05-15,Bakery Products,Fully Nigerian,27.0,18,Small,168.81,62.4,3.0,3.0,3.0,2.0,2.75,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.5,0.0,34.67,28.8,45.5,2.46,5.0,150.0,38.5,32.6,4.0,0,4.27,3.0,0,0.88,2.0,44.88,7.0,4.0,7.0,4.0,4.0,4.0,3.0,5.0,0,5.0,0.4375,0.908675,2.1875,0.9255835412107483,0.721875
FIRM_0380,2024-01-20,Beverages,Fully Nigerian,9.0,286,Large,1124.04,27.5,2.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.33,4.0,4.0,5.0,4.0,4.25,0.0,50.0,26.1,53.49,8.97,5.0,150.0,35.4,37.4,4.0,0,3.51,4.0,1,1.11,4.0,153.38,4.0,6.0,4.0,5.0,7.0,3.0,3.0,7.0,1,5.38,0.5075,0.94025,2.7303499999999996,1.0238000935507339,2.7303499999999996
FIRM_0381,2024-02-25,Dairy Processing,Fully Nigerian,2.0,348,Large,1031.99,,3.0,3.0,2.0,2.0,2.5,3.0,2.0,3.0,2.67,4.0,3.0,3.0,3.0,3.25,0.0,44.96,33.0,31.02,18.39,3.0,129.9,21.4,48.3,3.0,0,3.78,3.0,1,0.5,5.0,142.47,5.0,5.0,5.0,5.0,6.0,1.0,2.0,6.0,1,5.62,0.40249999999999997,0.8114,2.26205,0.8276206268957381,2.26205
FIRM_0382,2024-08-10,Fruits & Vegetables,Joint Venture,60.0,47,Small,298.79,75.0,3.0,3.0,2.0,3.0,2.75,4.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0,3.0,47.2,42.18,31.68,43.83,1.45,4.0,150.0,38.3,61.1,3.0,0,2.43,4.0,0,0.53,2.0,13.41,5.0,5.0,7.0,7.0,7.0,2.0,3.0,6.0,1,6.0,0.5441,0.88465,3.2646,0.9964474049603913,1.077318
FIRM_0383,2024-06-25,Fish Processing,Fully Nigerian,4.0,5,Micro,76.16,48.8,2.0,2.0,4.0,3.0,2.75,3.0,3.0,2.0,2.67,3.0,3.0,4.0,3.0,3.25,0.0,34.82,27.81,51.13,0.53,4.0,150.0,42.9,47.9,2.0,1,2.78,4.0,0,1.19,2.0,0.0,4.0,6.0,5.0,5.0,4.0,2.0,3.0,6.0,1,5.12,0.42,0.8565750000000001,2.1504,0.9068147190316183,0.0
FIRM_0384,2024-06-09,Confectionery,Fully Nigerian,3.0,27,Small,154.13,38.6,3.0,4.0,4.0,4.0,3.75,4.0,3.0,4.0,3.67,5.0,5.0,5.0,3.0,4.5,0.0,43.18,30.03,49.28,4.39,4.0,150.0,22.2,59.6,4.0,0,3.77,4.0,0,0.98,2.0,81.22,7.0,3.0,6.0,5.0,7.0,4.0,2.0,5.0,1,5.38,0.5774999999999999,0.883025,3.1069499999999994,0.9542837581605137,1.0252934999999999
FIRM_0385,2024-08-11,Bakery Products,Joint Venture,28.0,227,Medium,1434.68,6.8,2.0,3.0,2.0,3.0,2.5,3.0,4.0,4.0,3.67,4.0,4.0,4.0,3.0,3.75,48.8,30.71,22.12,35.03,8.46,3.0,150.0,45.9,56.8,4.0,0,3.49,3.0,1,1.15,4.0,,7.0,5.0,3.0,6.0,5.0,3.0,3.0,5.0,1,5.12,0.5839,0.7820750000000001,2.989568,0.828745777131445,2.00301056
FIRM_0386,2024-09-18,Bakery Products,Fully Nigerian,60.0,53,Medium,259.41,58.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.67,4.0,4.0,3.0,3.0,3.5,0.0,39.24,30.43,25.9,6.26,5.0,150.0,22.2,34.6,4.0,1,2.87,5.0,0,1.92,4.0,72.13,5.0,6.0,6.0,7.0,5.0,1.0,3.0,4.0,1,5.62,0.45499999999999996,0.924175,2.5570999999999997,0.9216210465690824,1.7132569999999998
FIRM_0387,2024-02-29,Beverages,Joint Venture,37.0,27,Small,248.82,42.2,4.0,2.0,3.0,4.0,3.25,4.0,4.0,3.0,3.67,4.0,3.0,3.0,5.0,3.75,50.4,38.21,31.22,21.64,3.1,5.0,150.0,42.0,57.7,4.0,0,4.07,4.0,1,1.06,2.0,65.44,7.0,4.0,6.0,5.0,6.0,3.0,3.0,,1,5.38,0.6412,0.923575,3.449656,1.058893794764635,1.13838648
FIRM_0388,2024-07-16,Grain Milling,Fully Nigerian,19.0,31,Small,168.99,10.8,4.0,3.0,4.0,2.0,3.25,3.0,4.0,3.0,3.33,4.0,4.0,4.0,4.0,4.0,0.0,37.41,25.29,38.25,1.36,4.0,150.0,29.5,52.4,4.0,1,4.08,4.0,0,2.27,2.0,89.73,6.0,5.0,5.0,5.0,6.0,1.0,3.0,5.0,1,5.5,0.5075,0.8567499999999999,2.79125,0.9029021153647202,0.9211125
FIRM_0389,2024-04-07,Bakery Products,Fully Nigerian,20.0,137,Medium,1061.37,37.4,3.0,2.0,3.0,3.0,2.75,4.0,3.0,3.0,3.33,4.0,3.0,4.0,4.0,3.75,0.0,30.78,22.35,46.71,6.27,4.0,150.0,22.2,53.2,4.0,0,3.53,3.0,1,1.57,3.0,358.72,7.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,0,4.5,0.45499999999999996,0.8328249999999999,2.0475,0.8346537175555194,1.371825
