sample_id,temperature,cooling_rate,porosity,material,tec_mismatch,stress,strain,stress_hotspot_density,crack_risk,delamination_probability,material_E,material_nu,material_alpha,material_density,stress_strain_ratio,thermal_gradient,porosity_stress_factor
6596,1235.250552063712,2.622443824165385,0.0788671920530814,silica,2.3e-06,11058.498053709456,1.579785436244208e-07,0.11,1.8289719190500741e-06,0.0008008687269475463,70000000000.0,0.17,5e-07,2200,69955718215.51804,0.2622443824165385,1.157734384106163
6597,1275.5994664932216,6.642530697175795,0.0688048589328595,titanium,2.3e-06,952096.0665951977,8.65541878722907e-06,0.08,9.846488524549306e-05,0.04439688935419721,110000000000.0,0.34,8.6e-06,4500,109998729134.52441,0.6642530697175796,1.137609717865719
6598,1476.2269353164202,6.77230137302772,0.13860028718384534,zirconia,2.3e-06,2061135.2004866977,1.0305676002433488e-05,0.1,0.00013162415309555376,0.034895048540476425,200000000000.0,0.31,1.05e-05,6100,199998059340.70416,0.677230137302772,1.2772005743676906
6599,1374.4766513549266,7.9672119283668446,0.06036372173035324,titanium,2.3e-06,1141967.0430659147,1.0381518573326496e-05,0.05,0.00011634852769924044,0.019188920360481764,110000000000.0,0.34,8.6e-06,4500,109998940434.96953,0.7967211928366845,1.1207274434607064
6600,1360.044062623435,4.62699783148242,0.14117772007703472,silica,2.3e-06,19511.43663878129,2.7873480912544704e-07,0.1,3.5743709884232317e-06,0.0004963252227708,70000000000.0,0.17,5e-07,2200,69974895530.36095,0.462699783148242,1.2823554401540695
6601,1378.9180799077385,7.502986869545406,0.07432010457495435,zirconia,2.3e-06,2283517.742905124,1.141758871452562e-05,0.11,0.00013114701489040344,0.03867137802150173,200000000000.0,0.31,1.05e-05,6100,199998248331.9961,0.7502986869545407,1.1486402091499086
6602,1309.8084797239546,7.1558229930417045,0.14500940552962321,silica,2.3e-06,30175.157199573456,4.310736742796208e-07,0.1,5.560931487731372e-06,0.001282765514974748,70000000000.0,0.17,5e-07,2200,69983765242.59813,0.7155822993041705,1.2900188110592463
6603,1442.132106095854,9.67054040532864,0.11322967340348054,titanium,2.3e-06,1386110.7914304389,1.2601007194822171e-05,0.09,0.00015454623053271418,0.021708551525039817,110000000000.0,0.34,8.6e-06,4500,109999127060.83443,0.9670540405328641,1.2264593468069611
6604,1356.9858747900748,2.9361720378221126,0.12610684282850182,alumina,2.3e-06,1128167.6406862657,3.0491017315845016e-06,0.1,3.818126917250581e-05,0.02828209176767458,370000000000.0,0.22,8.1e-06,3950,369987865676.57477,0.2936172037822113,1.2522136856570036
6605,1235.0243708306386,5.965116073773755,0.02468276436886014,silica,2.3e-06,25154.10392555198,3.593443417935997e-07,0.06,3.770835652251489e-06,0.001471054177776171,70000000000.0,0.17,5e-07,2200,69980525496.75682,0.5965116073773755,1.0493655287377204
6606,1238.719537448719,6.415879978994224,0.09205980065393148,zirconia,2.3e-06,1952659.1240417208,9.763295620208603e-06,0.09,0.00011560909717252217,0.1430541209754613,200000000000.0,0.31,1.05e-05,6100,199997951532.35843,0.6415879978994224,1.184119601307863
6607,1361.0577439507856,9.987830964407987,0.02997805037610911,zirconia,2.3e-06,3039774.641341562,1.519887320670781e-05,0.09,0.00016110138380009373,0.0515966908538959,200000000000.0,0.31,1.05e-05,6100,199998684121.63583,0.9987830964407988,1.0599561007522182
6608,1480.9710654212518,2.8106572794998654,0.05166694028713637,silica,2.3e-06,11852.169250903049,1.6931670358432927e-07,0.09,1.8681285561174189e-06,0.00014913995855700258,70000000000.0,0.17,5e-07,2200,69958681760.11041,0.2810657279499866,1.1033338805742727
6609,1292.5056365028597,5.70896217970563,0.09729915686341752,alumina,2.3e-06,2193558.929817663,5.928537648155846e-06,0.09,7.08222107735303e-05,0.09553336539740247,370000000000.0,0.22,8.1e-06,3950,369993759105.85266,0.570896217970563,1.194598313726835
6610,1460.8623506577655,4.11566776942275,0.1116715986571447,titanium,2.3e-06,589912.3802839277,5.362839820762979e-06,0.06,6.560593613016574e-05,0.009192946731536662,110000000000.0,0.34,8.6e-06,4500,109997948886.17667,0.411566776942275,1.2233431973142894
6611,1429.2286759736637,5.733036717210998,0.015485729481575117,titanium,2.3e-06,821735.2628002433,7.470320570911303e-06,0.09,7.70168729791486e-05,0.008853611127262214,110000000000.0,0.34,8.6e-06,4500,109998527526.00798,0.5733036717210999,1.0309714589631502
6612,1274.343732872072,3.0891574189279534,0.08433212235013104,titanium,2.3e-06,442779.23004634015,4.025265727694001e-06,0.1,4.7041841313733604e-05,0.022115736463821714,110000000000.0,0.34,8.6e-06,4500,109997267329.04681,0.30891574189279536,1.168664244700262
6613,1210.9022244948728,1.428511405847393,0.08914395808058408,titanium,2.3e-06,204753.30150479305,1.8613936500435732e-06,0.1,2.1932576450654727e-05,0.019613551661436964,110000000000.0,0.34,8.6e-06,4500,109994090766.84213,0.1428511405847393,1.1782879161611681
6614,1230.5541795427148,6.1530890850792,0.021035919595428162,titanium,2.3e-06,881942.7688613522,8.017661535103203e-06,0.09,8.354979301894777e-05,0.053059983537244115,110000000000.0,0.34,8.6e-06,4500,109998628046.00113,0.6153089085079201,1.0420718391908563
6615,1418.548180154232,4.022688842747489,0.08009632478810688,zirconia,2.3e-06,1224296.6043144534,6.121483021572267e-06,0.09,7.102099606133735e-05,0.017146048965951875,200000000000.0,0.31,1.05e-05,6100,199996732871.23126,0.40226888427474894,1.1601926495762138
6616,1259.900921412194,2.637472615735903,0.1099379192069757,zirconia,2.3e-06,802709.056963101,4.013545284815505e-06,0.06,4.896026919326676e-05,0.05049465950641084,200000000000.0,0.31,1.05e-05,6100,199995016998.6183,0.2637472615735903,1.2198758384139514
6617,1311.381276151618,3.915420094702304,0.017451819882574333,silica,2.3e-06,16510.80762826273,2.3586868040375327e-07,0.05,2.441013558564469e-06,0.00043547938004314513,70000000000.0,0.17,5e-07,2200,69970335046.21028,0.39154200947023043,1.0349036397651488
6618,1350.5097498019275,1.4435218130297043,0.11643748868535467,silica,2.3e-06,6087.140175426464,8.69591453632352e-08,0.11,1.0720975437187483e-06,0.00015798092854067764,70000000000.0,0.17,5e-07,2200,69919594891.83138,0.14435218130297042,1.2328749773707093
6619,1417.6404505350488,9.55398010681093,0.09069971068657914,titanium,2.3e-06,1369403.815309567,1.2449125593723336e-05,0.11,0.00014707389773026524,0.019904264646179438,110000000000.0,0.34,8.6e-06,4500,109999116410.90306,0.955398010681093,1.1813994213731582
6620,1233.9693669777375,6.230331234759344,0.12665180915805072,titanium,2.3e-06,893014.1436488396,8.118310396807633e-06,0.12,0.00010174707794932232,0.0767317824887964,110000000000.0,0.34,8.6e-06,4500,109998645054.94765,0.6230331234759344,1.2533036183161015
6621,1321.9099215832384,8.332918132123224,0.04052876019956979,titanium,2.3e-06,1194384.9322709956,1.0858044838827233e-05,0.1,0.00011738171029845243,0.03136333482433143,110000000000.0,0.34,8.6e-06,4500,109998986935.59872,0.8332918132123224,1.0810575203991395
6622,1345.5218727428087,4.808063777929574,0.12665831578983658,alumina,2.3e-06,1847406.043904479,4.992989307849943e-06,0.09,6.257796540827813e-05,0.05202613739565668,370000000000.0,0.22,8.1e-06,3950,369992589758.0198,0.48080637779295743,1.253316631579673
6623,1362.248119191462,9.129832008095672,0.023238536537445516,silica,2.3e-06,38499.29160040344,5.499898800057635e-07,0.07,5.755517998492419e-06,0.0006268249067226351,70000000000.0,0.17,5e-07,2200,69987274806.8008,0.9129832008095673,1.0464770730748911
6624,1445.508192418565,5.34986399397028,0.06653615750225399,zirconia,2.3e-06,1628219.4764257376,8.141097382128688e-06,0.1,9.224452057445692e-05,0.021698968140842396,200000000000.0,0.31,1.05e-05,6100,199997543358.91132,0.5349863993970281,1.133072315004508
6625,1251.5034585129652,6.165507899806025,0.03792787081345079,titanium,2.3e-06,883722.7989721972,8.033843627019975e-06,0.1,8.643256793462133e-05,0.04641343032001597,110000000000.0,0.34,8.6e-06,4500,109998630809.41183,0.6165507899806025,1.0758557416269017
6626,1442.3494355479868,5.426145820563912,0.13264291652072235,silica,2.3e-06,22881.33779755867,3.2687625425083816e-07,0.1,4.135918936612388e-06,0.0003805657469437879,70000000000.0,0.17,5e-07,2200,69978591717.56665,0.5426145820563912,1.2652858330414447
6627,1407.8635283089957,7.599504662808864,0.10868877428224832,alumina,2.3e-06,2919963.5223638676,7.891793303686128e-06,0.07,9.60729198581913e-05,0.04506799803336894,370000000000.0,0.22,8.1e-06,3950,369995311644.6743,0.7599504662808865,1.2173775485644966
6628,1366.7612442596878,6.099904698418562,0.013550648802501945,alumina,2.3e-06,2343771.0745077473,6.3345164175885064e-06,0.08,6.506190032205354e-05,0.03489314954366479,370000000000.0,0.22,8.1e-06,3950,369994159078.0623,0.6099904698418562,1.0271012976050038
6629,1409.8583611207716,3.4443903122235797,0.011333269785953858,titanium,2.3e-06,493695.94475204655,4.488144952291333e-06,0.12,4.589875667456902e-05,0.0052167189142257805,110000000000.0,0.34,8.6e-06,4500,109997549153.37354,0.34443903122235797,1.0226665395719077
6630,1323.6053216854968,2.3098557819038166,0.05077489562743376,zirconia,2.3e-06,702999.5857968138,3.5149979289840692e-06,0.08,3.871945234933693e-05,0.018922869930806656,200000000000.0,0.31,1.05e-05,6100,199994310258.09122,0.23098557819038168,1.1015497912548675
6631,1241.5192757904374,6.455119499946799,0.030059635999279154,silica,2.3e-06,27220.383433510604,3.8886262047872294e-07,0.09,4.1224075812935545e-06,0.001527487662967055,70000000000.0,0.17,5e-07,2200,69982003412.07239,0.64551194999468,1.0601192719985584
6632,1399.72957207961,5.402619653923326,0.0982426268584274,zirconia,2.3e-06,1644275.5468462298,8.22137773423115e-06,0.07,9.836757224243658e-05,0.02458605064452947,200000000000.0,0.31,1.05e-05,6100,199997567347.30096,0.5402619653923326,1.1964852537168549
6633,1357.4016920056868,1.8637812702650165,0.10293157074355835,titanium,2.3e-06,267141.98207131913,2.4285634733756285e-06,0.09,2.9285151793055988e-05,0.0061952492813996205,110000000000.0,0.34,8.6e-06,4500,109995470759.89713,0.18637812702650167,1.2058631414871166
6634,1391.8124401628327,4.560557192139416,0.14187312651259143,titanium,2.3e-06,653679.8642066498,5.942544220060453e-06,0.11,7.628718875939064e-05,0.012127134545270027,110000000000.0,0.34,8.6e-06,4500,109998148972.14226,0.4560557192139416,1.2837462530251829
6635,1301.399634308547,5.632987798004082,0.14328558943641773,alumina,2.3e-06,2164367.2346946453,5.849641174850393e-06,0.08,7.525979742310348e-05,0.09958008101082037,370000000000.0,0.22,8.1e-06,3950,369993674933.8314,0.5632987798004082,1.2865711788728356
6636,1472.0599732019507,8.442039104430311,0.10224553875758836,alumina,2.3e-06,3243691.1789714927,8.76673291613917e-06,0.07,0.00010559451576448236,0.049019559397573784,370000000000.0,0.22,8.1e-06,3950,369995779547.7165,0.8442039104430311,1.2044910775151767
6637,1376.210960572673,1.6849095025002612,0.01079451579937922,silica,2.3e-06,7105.0400707842355,1.015005724397748e-07,0.1,1.0369187150546914e-06,9.499709595608441e-05,70000000000.0,0.17,5e-07,2200,69931102750.38904,0.16849095025002614,1.0215890315987584
6638,1225.6207452872623,4.136458134214026,0.060259708319746,titanium,2.3e-06,592892.3325706773,5.389930296097066e-06,0.1,6.0395215511102094e-05,0.044123734006192065,110000000000.0,0.34,8.6e-06,4500,109997959195.14441,0.4136458134214026,1.120519416639492
6639,1334.9411972113287,8.403905104393468,0.08183981185461725,titanium,2.3e-06,1204559.731629731,1.0950543014815735e-05,0.1,0.0001274292377489256,0.03253475013524785,110000000000.0,0.34,8.6e-06,4500,109998995492.77745,0.8403905104393469,1.1636796237092346
6640,1426.9068164230903,6.835815385944208,0.07988516591118522,silica,2.3e-06,28825.727531090033,4.117961075870005e-07,0.02,4.775889083393361e-06,0.00040339467662748766,70000000000.0,0.17,5e-07,2200,69983005423.28256,0.6835815385944208,1.1597703318223704
6641,1438.2403685196816,3.609624896234081,0.09446768813031171,zirconia,2.3e-06,1098581.4901581986,5.492907450790993e-06,0.11,6.530711986770971e-05,0.016174837581481877,200000000000.0,0.31,1.05e-05,6100,199996359007.30533,0.3609624896234081,1.1889353762606234
6642,1348.3791158291276,8.60801609820378,0.14447720759266647,alumina,2.3e-06,3307464.646963684,8.939093640442389e-06,0.06,0.00011522084215603348,0.09545800607230157,370000000000.0,0.22,8.1e-06,3950,369995860924.2077,0.8608016098203781,1.288954415185333
6643,1468.4242712493904,5.439642225064231,0.13392697687372151,titanium,2.3e-06,779682.0522592067,7.088018656901879e-06,0.1,8.986572478388687e-05,0.01301784353168079,110000000000.0,0.34,8.6e-06,4500,109998448107.24362,0.5439642225064232,1.267853953747443
6644,1280.3005311582892,5.485167021794145,0.025247124683068355,titanium,2.3e-06,786207.2731238276,7.147338846580251e-06,0.13,7.50823835660375e-05,0.02930991138109571,110000000000.0,0.34,8.6e-06,4500,109998460987.1821,0.5485167021794145,1.0504942493661367
6645,1323.17960917148,9.789286052803458,0.047237254795075054,zirconia,2.3e-06,2979347.9291140963,1.4896739645570482e-05,0.09,0.00016304101818077898,0.07940207622967184,200000000000.0,0.31,1.05e-05,6100,199998657433.35663,0.9789286052803459,1.09447450959015
6646,1469.5790731706911,9.524048529127406,0.12663531843874906,zirconia,2.3e-06,2898623.4653866016,1.4493117326933008e-05,0.09,0.00018163798382665635,0.04733963993252915,200000000000.0,0.31,1.05e-05,6100,199998620044.15247,0.9524048529127406,1.2532706368774982
6647,1468.8770149414736,4.226794150328595,0.12540296723468897,zirconia,2.3e-06,1286415.6109695726,6.432078054847863e-06,0.09,8.04528140197396e-05,0.020930172845326212,200000000000.0,0.31,1.05e-05,6100,199996890633.3392,0.4226794150328595,1.250805934469378
6648,1405.7138306474044,2.2652121579677407,0.04855190137703393,alumina,2.3e-06,870364.2099268358,2.3523357025049617e-06,0.08,2.580756444572355e-05,0.01081653396339175,370000000000.0,0.22,8.1e-06,3950,369984271621.1285,0.2265212157967741,1.0971038027540678
6649,1457.6941641366661,3.9310005905028467,0.11228232429605672,silica,2.3e-06,16576.508514168632,2.3680726448812332e-07,0.08,2.899858046219584e-06,0.0002588275303758977,70000000000.0,0.17,5e-07,2200,69970452573.43575,0.39310005905028467,1.2245646485921133
6650,1226.6319800868698,1.2743493428024923,0.1040852330205,titanium,2.3e-06,182656.73913502396,1.6605158103183997e-06,0.09,2.0061861604208295e-05,0.0157227597700623,110000000000.0,0.34,8.6e-06,4500,109993375951.29973,0.12743493428024924,1.208170466041
6651,1459.498492862333,1.1869109803935207,0.0762933550957946,alumina,2.3e-06,456047.7190050489,1.2325614027163485e-06,0.11,1.4206338922659664e-05,0.006300147718384458,370000000000.0,0.22,8.1e-06,3950,369969983646.8324,0.11869109803935207,1.1525867101915892
6652,1296.1859719650681,4.559699226262772,0.03820369337506411,zirconia,2.3e-06,1387734.5471234526,6.9386727356172634e-06,0.1,7.468838586860142e-05,0.04667491014350513,200000000000.0,0.31,1.05e-05,6100,199997117645.90625,0.4559699226262772,1.0764073867501283
6653,1253.499453728465,9.469178404275107,0.13441004532517206,titanium,2.3e-06,1357248.9046127656,1.2338626405570597e-05,0.09,0.00015655497074416815,0.09820929812887388,110000000000.0,0.34,8.6e-06,4500,109999108497.94067,0.9469178404275107,1.2688200906503442
6654,1271.810950902614,8.842216071089869,0.10489916580295686,titanium,2.3e-06,1267384.3035228816,1.1521675486571651e-05,0.08,0.00013938903780959138,0.06962296769252971,110000000000.0,0.34,8.6e-06,4500,109999045286.0314,0.8842216071089869,1.2097983316059138
6655,1325.390552404166,5.602985505258607,0.03365900948297246,alumina,2.3e-06,2152839.430674365,5.818484947768554e-06,0.1,6.210173827835502e-05,0.053038213692025105,370000000000.0,0.22,8.1e-06,3950,369993641065.59717,0.5602985505258608,1.067318018965945
6656,1275.3576013813401,6.087037430537476,0.1086723282777205,zirconia,2.3e-06,1852576.6092940148,9.262883046470073e-06,0.11,0.00011276121180918328,0.09943950133651457,200000000000.0,0.31,1.05e-05,6100,199997840868.33588,0.6087037430537476,1.2173446565554409
6657,1296.1702758049496,1.0534014707145083,0.11380072074077717,zirconia,2.3e-06,320600.44760876347,1.6030022380438172e-06,0.09,1.9678478581207477e-05,0.014207407206450943,200000000000.0,0.31,1.05e-05,6100,199987524189.33405,0.10534014707145084,1.2276014414815544
6658,1240.4935458214927,2.9395104025038896,0.13416323991694568,silica,2.3e-06,12395.525793691104,1.770789399098729e-07,0.11,2.245939085086063e-06,0.0010207546324680395,70000000000.0,0.17,5e-07,2200,69960491918.48895,0.293951040250389,1.2683264798338914
6659,1288.8530296676995,1.2229671424094537,0.04119749573387089,zirconia,2.3e-06,372207.39116809465,1.8610369558404733e-06,0.1,2.014377079938101e-05,0.013640583568609184,200000000000.0,0.31,1.05e-05,6100,199989253880.57162,0.12229671424094538,1.0823949914677418
6660,1371.6851443626003,7.790855794258488,0.1484255747578769,alumina,2.3e-06,2993486.5147939343,8.09050409403766e-06,0.1,0.00010492179534514651,0.06921929809541928,370000000000.0,0.22,8.1e-06,3950,369995426793.8995,0.7790855794258489,1.2968511495157538
6661,1332.5561124273192,2.3108121642384796,0.03147507915376897,silica,2.3e-06,9744.388644379133,1.3920555206255905e-07,0.1,1.4796856360218534e-06,0.0002213777273649368,70000000000.0,0.17,5e-07,2200,69949750746.49675,0.23108121642384796,1.062950158307538
6662,1304.0156283707734,8.821423922291352,0.09409644486034162,silica,2.3e-06,37198.77557592739,5.314110796561056e-07,0.05,6.314188663661764e-06,0.001428378331931324,70000000000.0,0.17,5e-07,2200,69986830001.72916,0.8821423922291353,1.1881928897206833
6663,1423.9356386571342,6.789918823082094,0.10200471073828697,silica,2.3e-06,28632.18780817751,4.0903125440253584e-07,0.1,4.924774839790346e-06,0.0004323527798406478,70000000000.0,0.17,5e-07,2200,69982890576.2523,0.6789918823082095,1.204009421476574
6664,1468.0529914179954,3.0647680886414204,0.06865340533722047,silica,2.3e-06,12923.720855716834,1.8462458365309763e-07,0.08,2.09974796406601e-06,0.00017360008087579924,70000000000.0,0.17,5e-07,2200,69962105747.58612,0.3064768088641421,1.137306810674441
6665,1427.036766870719,2.4194828537492477,0.0765052792278541,silica,2.3e-06,10202.638539906467,1.4575197914152096e-07,0.07,1.6805357086598982e-06,0.00014105417091688519,70000000000.0,0.17,5e-07,2200,69952006136.35,0.24194828537492477,1.1530105584557082
6666,1299.6002106353037,6.648622308307478,0.1347274135410992,alumina,2.3e-06,2554605.263845835,6.9043385509346886e-06,0.07,8.764745901293752e-05,0.11668521582119461,370000000000.0,0.22,8.1e-06,3950,369994641128.35144,0.6648622308307478,1.2694548270821984
