node_id,x,y,sigma_baseline,sigma_optimized,delta_sigma
2417,100.102177,41.468354,133.860586,112.140923,21.719662
2418,0.117209,42.555675,156.141323,121.082566,35.058757
2419,0.316344,42.471279,150.190598,121.615566,28.575032
2420,1.742767,43.404866,161.211261,136.142420,25.068841
2421,2.493734,42.747507,147.484993,116.720395,30.764598
2422,2.788326,43.271819,155.057164,124.607955,30.449209
2423,3.558385,42.884835,139.957635,114.433809,25.523827
2424,3.826382,42.882448,131.700542,109.427146,22.273396
2425,5.154276,43.062558,123.160184,104.403401,18.756783
2426,5.885903,42.665835,111.215782,94.319337,16.896445
2427,6.409914,42.970784,110.170135,95.774781,14.395354
2428,7.480163,42.816588,95.446582,90.389887,5.056695
2429,7.756920,42.534886,91.935611,85.235855,6.699755
2430,8.740810,43.032279,92.914540,83.516165,9.398375
2431,8.979815,42.852042,94.239503,81.993306,12.246197
2432,9.992934,42.883927,90.208185,81.221720,8.986465
2433,11.580347,42.567986,77.522810,75.284464,2.238346
2434,13.332898,43.408455,96.056351,87.460101,8.596249
2435,14.787101,43.194049,87.306011,81.835709,5.470302
2436,16.491170,43.220281,89.495372,83.127568,6.367805
2437,18.411079,42.839401,81.856101,75.237728,6.618372
2438,19.664889,42.412280,68.948333,63.008597,5.939736
2439,20.946598,43.516910,94.547135,88.203274,6.343861
2440,23.586100,42.912705,74.909020,77.980417,-3.071397
2441,25.108314,42.706395,73.356464,69.141682,4.214782
2442,25.938852,43.056075,84.740930,77.590664,7.150267
2443,28.166096,43.281171,91.247000,81.853984,9.393016
2444,29.440944,42.924119,79.742067,68.032079,11.709988
2445,31.303536,43.314607,88.459279,83.349954,5.109325
2446,32.945410,43.255934,83.086935,82.613892,0.473043
2447,34.419474,42.608120,67.412057,64.505000,2.907057
2448,35.887319,42.728897,71.052102,65.584146,5.467956
2449,37.547940,43.218296,86.242121,78.980155,7.261966
2450,39.112898,42.117251,56.666480,56.656751,0.009729
2451,40.770862,42.886198,81.428785,77.453303,3.975482
2452,42.632908,42.501785,65.016086,66.280213,-1.264127
2453,44.070986,42.788068,73.176608,66.984822,6.191786
2454,46.122983,42.841388,75.422157,74.479702,0.942455
2455,47.997194,42.823561,76.633811,70.914048,5.719762
2456,49.009657,42.765356,72.879344,69.975466,2.903878
2457,50.888148,42.601891,70.548959,66.338984,4.209975
2458,52.598885,43.618608,109.054292,100.407749,8.646543
2459,54.223233,43.491273,105.973195,98.803078,7.170117
2460,55.737072,42.582415,76.186735,70.811795,5.374940
2461,57.569744,43.405670,114.191725,101.859641,12.332084
2462,59.124267,42.811195,92.099349,89.206920,2.892429
2463,60.240946,42.969791,111.715137,100.281572,11.433566
2464,62.505645,42.912052,122.309890,112.428885,9.881005
2465,64.143738,42.733110,124.365608,108.372661,15.992947
2466,65.281218,43.226190,161.317649,141.209757,20.107891
2467,67.154238,42.968800,162.057235,135.595482,26.461753
2468,68.980509,42.788069,155.620888,134.084265,21.536623
2469,70.345369,42.539658,137.494504,121.993369,15.501135
2470,72.362710,42.662956,146.488340,125.398648,21.089692
2471,74.382631,42.438620,119.972457,106.298545,13.673913
2472,75.070327,42.934702,146.105850,122.546889,23.558960
2473,76.524462,42.572035,117.986957,98.435807,19.551150
2474,78.662574,42.851366,117.161082,101.846993,15.314089
2475,80.420550,43.342065,125.783552,106.798039,18.985513
2476,81.767475,43.290824,107.561685,98.064547,9.497138
2477,83.905366,42.921351,90.659759,86.863260,3.796499
2478,84.700459,42.904909,87.617781,79.459488,8.158293
2479,86.942569,43.494997,100.871794,94.797811,6.073983
2480,88.185589,43.087261,90.504457,86.975410,3.529047
2481,90.515813,42.832693,88.760803,76.764148,11.996655
2482,91.312040,42.503229,85.727001,78.893689,6.833312
2483,91.198574,43.049196,94.464337,86.478913,7.985424
2484,91.977990,43.179832,106.793008,85.358520,21.434489
2485,93.115019,42.741539,104.435267,86.776479,17.658788
2486,93.455289,43.018395,113.849083,98.767935,15.081148
2487,94.272091,42.821962,113.974776,103.320292,10.654484
2488,95.007617,42.875825,121.005168,105.951612,15.053556
2489,95.138384,42.184688,109.385791,95.444757,13.941034
2490,96.424420,42.864500,136.541148,112.232396,24.308752
2491,96.935939,43.221845,144.276575,125.141000,19.135575
2492,97.709206,42.741614,148.226309,122.563773,25.662536
2493,99.004518,42.946792,150.530980,123.158273,27.372707
2494,98.908762,42.704249,149.875797,115.816865,34.058931
2495,100.243962,43.039167,160.741392,121.706407,39.034986
2496,-0.083689,44.590215,186.915097,153.300251,33.614847
2497,0.630358,44.373400,183.594591,148.081864,35.512727
2498,1.665683,45.054938,180.233364,148.982586,31.250778
2499,2.244873,44.933852,175.424294,141.583679,33.840615
2500,3.028327,44.473700,171.852797,137.871442,33.981355
2501,3.861884,44.804509,167.874741,135.600589,32.274152
2502,4.186322,44.816396,159.767668,134.740884,25.026785
2503,4.816329,44.847863,151.670685,129.084396,22.586289
2504,5.388741,44.146896,136.164660,118.324283,17.840377
2505,6.180948,44.957154,139.069385,119.641712,19.427672
2506,8.027585,44.484263,124.836716,113.429032,11.407684
2507,8.230547,44.547824,128.564191,110.767808,17.796383
2508,8.166106,45.446537,126.725891,111.985062,14.740829
2509,8.888977,44.745734,123.478912,106.959184,16.519728
2510,10.144560,44.539276,115.869847,97.753552,18.116295
2511,11.796833,43.993584,104.755789,95.489224,9.266565
2512,13.429971,45.072102,119.033053,102.582883,16.450170
2513,14.821472,44.251610,110.109572,100.750573,9.358999
2514,16.492976,44.354141,106.280412,109.681822,-3.401410
2515,18.261629,44.555767,112.965399,105.752412,7.212987
2516,19.821686,45.080096,115.463162,113.248527,2.214636
2517,20.762781,44.887144,116.544264,108.074749,8.469515
2518,22.992285,44.607821,118.428653,104.315391,14.113262
2519,24.438456,44.747660,118.472946,108.168816,10.304131
2520,26.379094,44.475057,116.503842,110.056933,6.446909
2521,28.854761,44.697069,123.360487,112.991143,10.369345
2522,29.702081,44.677173,118.493668,107.121140,11.372527
2523,31.130431,44.945803,126.974021,110.909492,16.064528
2524,33.133683,44.945326,121.524563,107.478599,14.045964
2525,34.634602,44.803366,123.553087,113.274704,10.278383
2526,36.248477,44.546468,120.850726,113.694562,7.156164
2527,37.937157,44.877719,125.737745,113.133901,12.603843
2528,40.004718,44.627582,125.729223,110.791042,14.938181
2529,40.681142,44.330598,121.302735,109.756495,11.546240
2530,42.795151,44.534186,123.302433,114.065410,9.237023
2531,44.007800,44.680531,125.203192,115.579731,9.623462
2532,46.085021,44.928237,137.862113,118.797312,19.064801
2533,47.275414,44.600114,128.867556,116.720641,12.146915
2534,49.058463,44.292413,128.286400,116.736696,11.549705
2535,50.727800,44.672195,130.598099,122.693124,7.904975
2536,52.741725,44.689209,134.925749,119.063280,15.862469
2537,54.357169,44.710924,138.072997,121.057814,17.015183
2538,55.340571,44.931134,143.754635,126.175390,17.579245
2539,57.363419,44.960849,144.784244,135.553124,9.231120
2540,58.766718,44.476909,155.962453,136.926840,19.035613
2541,60.234693,44.470329,164.866077,144.361429,20.504648
2542,62.179793,44.343113,185.309174,159.470138,25.839035
2543,63.785006,44.864817,209.581872,179.739139,29.842733
2544,66.238219,45.089818,236.601223,203.330696,33.270526
2545,67.272745,44.560648,241.414148,204.460476,36.953671
2546,68.362225,44.582743,246.155503,208.020738,38.134765
2547,70.238731,45.095207,255.293408,215.384891,39.908517
2548,72.347231,44.806840,243.893295,210.558846,33.334449
2549,74.300002,44.786043,224.320424,191.789015,32.531409
2550,74.830327,44.297897,215.270689,181.320501,33.950188
2551,76.374798,44.858791,201.534255,174.209501,27.324754
2552,79.132718,44.376432,164.350532,144.052643,20.297888
2553,80.320966,44.314966,153.384920,130.937567,22.447353
2554,81.576247,44.551141,142.999302,127.585310,15.413993
2555,83.629776,44.479435,127.816181,118.612264,9.203918
2556,84.311316,44.588693,128.368594,111.935746,16.432848
2557,86.735707,44.222878,118.171659,100.917127,17.254532
2558,88.465693,44.942817,117.711665,105.191013,12.520652
2559,90.277281,44.993478,122.956109,107.001036,15.955073
2560,90.410117,44.070970,110.859487,104.550635,6.308853
2561,91.454278,44.948710,126.704306,109.161978,17.542328
2562,91.865230,44.412014,126.392386,110.391930,16.000456
2563,92.933758,44.912265,134.169612,119.785258,14.384354
2564,93.302825,44.634638,136.584041,119.978652,16.605388
2565,94.163284,44.663805,141.302636,122.639467,18.663169
2566,94.701255,44.599643,149.214705,126.742427,22.472279
2567,95.909627,45.018811,163.950763,134.843079,29.107684
2568,96.686107,44.283296,160.463677,134.408966,26.054711
2569,97.072471,44.837525,169.032141,140.065861,28.966281
2570,97.868614,44.985571,177.400959,149.848132,27.552827
2571,98.136851,44.870074,180.473607,147.098366,33.375242
2572,99.195811,45.352582,176.659614,153.000757,23.658857
2573,99.984939,44.496488,179.341890,144.897851,34.444039
2574,0.786238,46.666502,167.582708,134.348616,33.234092
2575,0.380696,46.347483,173.147064,136.575535,36.571529
2576,1.867825,46.749332,153.918286,127.766402,26.151884
2577,2.441915,46.377004,164.029793,137.548407,26.481385
2578,2.941334,46.262948,164.308970,130.361690,33.947280
2579,4.099015,46.771132,139.615977,120.723111,18.892865
2580,4.397346,46.231842,143.899007,119.399271,24.499736
2581,5.116748,45.955493,142.391858,118.877062,23.514796
2582,5.698350,46.224256,137.687213,112.960224,24.726989
2583,6.795642,46.565020,118.886412,101.447530,17.438882
2584,7.471798,46.796922,108.135921,96.374570,11.761351
2585,7.669440,46.412649,113.975425,100.952063,13.023362
2586,8.175654,46.774769,100.664665,90.299106,10.365559
2587,9.224820,45.971858,112.569619,100.993607,11.576012
2588,9.759988,46.246331,105.829202,94.956509,10.872693
2589,11.613596,46.292738,102.331159,89.941996,12.389163
2590,13.636538,46.344943,102.135202,88.075928,14.059274
2591,14.760769,46.404539,99.650238,91.614827,8.035411
2592,16.517765,46.586584,89.074957,80.874232,8.200725
2593,18.180672,46.245868,101.416431,96.362143,5.054288
2594,20.050448,46.421019,98.882620,88.178175,10.704445
2595,20.754505,46.365773,100.052372,88.314408,11.737964
2596,22.879214,46.101543,103.623078,97.672783,5.950295
2597,24.757263,46.345210,106.945058,94.825694,12.119364
2598,26.686554,46.336212,97.009365,94.332553,2.676812
2599,27.811613,46.329786,97.850098,93.080963,4.769135
2600,29.028871,46.388838,99.747082,93.357330,6.389752
2601,31.410403,46.402012,104.480834,86.365880,18.114954
2602,32.666534,46.249622,101.605031,93.162879,8.442152
2603,34.132896,46.761125,88.295817,79.750682,8.545135
2604,35.935145,46.028466,113.237850,103.347737,9.890113
2605,37.699744,46.163019,107.568896,96.869548,10.699348
2606,39.206332,47.213299,74.806782,72.922679,1.884104
2607,40.358738,46.067913,112.793608,102.388469,10.405139
2608,42.922181,45.973184,116.016617,102.270256,13.746361
2609,44.668177,46.599653,99.539704,87.423548,12.116156
2610,46.113824,45.756174,126.281488,114.212033,12.069456
2611,47.209715,46.308728,109.168179,96.618802,12.549377
2612,49.123226,47.023058,85.838810,79.143811,6.694998
2613,50.814370,45.915830,124.047422,109.275667,14.771754
2614,52.628618,45.784721,128.851935,113.784923,15.067012
2615,54.282135,45.929556,126.388938,113.042792,13.346146
2616,55.494034,46.648818,105.070500,93.139417,11.931083
2617,57.371537,46.716743,112.211226,95.714263,16.496963
2618,59.116776,46.225534,142.069181,122.459250,19.609931
2619,61.048992,46.584274,134.664989,118.949685,15.715304
2620,62.456250,46.796387,140.269607,119.969805,20.299802
2621,64.114268,46.915514,146.343478,125.475352,20.868126
2622,65.535352,46.305410,193.035331,164.470593,28.564738
2623,67.565995,45.688869,238.177835,201.742356,36.435479
2624,68.898439,46.133047,225.208592,191.834205,33.374387
2625,70.149837,46.251269,218.149246,182.054719,36.094527
2626,72.461827,46.301629,203.009335,180.852653,22.156681
2627,73.882840,46.322953,193.887298,163.971508,29.915789
2628,75.173209,46.714979,166.799270,143.791049,23.008222
2629,76.794928,46.761639,140.954269,126.173556,14.780714
2630,78.660401,46.327808,151.688281,127.262806,24.425475
2631,80.343037,46.708856,121.818959,105.032417,16.786542
2632,81.895922,46.486609,120.958677,104.937707,16.020970
2633,83.562780,46.398662,111.034229,101.904358,9.129871
2634,85.612028,46.651274,93.210051,91.507462,1.702589
2635,87.056157,46.400986,103.477387,90.909760,12.567628
2636,88.424538,46.996654,91.838102,79.070304,12.767798
2637,90.282393,45.947787,116.929251,100.289567,16.639684
2638,90.404529,46.224759,108.181570,98.207228,9.974342
2639,91.547950,46.341355,112.546446,99.131058,13.415387
2640,92.685649,46.511146,114.473206,98.930342,15.542865
2641,92.791729,46.759698,109.357889,98.142290,11.215599
2642,93.317138,46.371991,125.692930,112.416348,13.276582
2643,94.090088,45.952641,134.202994,116.018872,18.184122
2644,94.673110,46.632065,127.541353,109.015783,18.525569
2645,95.478857,46.605798,135.021382,116.891167,18.130215
2646,96.317419,45.796753,155.547294,130.798563,24.748731
2647,96.721187,46.378169,153.568245,128.142984,25.425261
2648,97.861828,45.902268,172.209307,136.714065,35.495242
2649,98.842112,46.179915,169.162557,142.509844,26.652713
2650,99.013387,46.108468,167.541620,140.107679,27.433941
2651,100.455785,46.622090,165.364259,130.798439,34.565820
2652,0.153238,48.138497,150.035532,115.135418,34.900114
2653,1.023460,47.717771,146.918489,117.953219,28.965270
2654,1.231221,48.367468,139.353222,116.035082,23.318141
2655,2.399215,47.673307,141.595189,110.626789,30.968400
2656,2.529563,48.202482,136.862357,105.961721,30.900636
2657,3.838503,47.859245,122.293715,100.751655,21.542060
2658,4.337266,47.993745,113.101410,97.019687,16.081723
2659,5.165975,48.254730,106.001191,87.812141,18.189050
2660,5.361607,48.259883,104.250599,83.296616,20.953982
2661,6.160050,48.504539,91.830374,78.607432,13.222942
2662,7.322026,48.078772,84.209746,75.939859,8.269886
2663,7.572638,48.195384,84.822011,72.176147,12.645864
2664,8.710390,47.972127,78.956613,72.747001,6.209612
2665,8.875573,48.158045,72.523897,70.763672,1.760224
2666,10.254452,48.235294,67.866206,63.513076,4.353130
2667,11.262896,48.073955,63.553270,64.002084,-0.448813
2668,13.430996,47.562323,73.652182,62.609035,11.043147
2669,15.085648,48.202890,60.293711,57.664714,2.628996
2670,16.321581,48.212817,59.118369,60.570048,-1.451678
2671,18.337873,47.899396,63.856984,60.099952,3.757033
2672,19.874051,47.718132,66.748990,61.551941,5.197049
2673,21.266919,48.546212,56.600350,58.568338,-1.967988
2674,22.758658,48.250882,58.589867,59.737216,-1.147349
2675,24.105090,48.034724,59.370375,58.581169,0.789207
2676,26.431426,47.762338,65.800013,63.716414,2.083599
2677,27.489743,47.856904,62.730711,53.451371,9.279340
2678,29.620440,48.494225,50.170255,48.060797,2.109458
2679,31.145455,48.144747,55.144592,52.465477,2.679115
2680,33.060886,47.938272,58.135007,55.646510,2.488497
2681,34.399182,48.256355,53.894749,49.999023,3.895726
2682,36.023615,47.859129,58.469418,50.620714,7.848704
2683,37.974663,48.553701,46.555141,47.822414,-1.267274
2684,39.488273,48.509288,52.608121,48.365315,4.242806
2685,41.115255,47.963476,58.815351,58.550715,0.264635
2686,42.793842,47.914847,55.516177,53.398664,2.117513
2687,43.825043,47.318008,74.533309,66.522714,8.010596
2688,46.145404,47.658974,64.221393,54.216568,10.004825
2689,47.734761,47.701607,64.236231,59.607935,4.628296
2690,48.878669,48.144005,53.757893,54.201081,-0.443188
2691,50.743102,48.005578,59.860043,53.343096,6.516947
2692,52.437187,47.699848,65.981605,67.151222,-1.169617
2693,54.041284,48.019099,58.303961,55.400465,2.903496
2694,55.814444,48.255049,58.377075,53.965647,4.411428
2695,57.776349,48.261800,60.246556,53.213700,7.032856
2696,59.304122,47.533547,86.893303,79.465847,7.427455
2697,60.218579,48.064969,73.621953,62.213594,11.408359
2698,62.431519,47.688446,97.389216,88.800985,8.588231
2699,64.276231,48.373967,80.582807,74.647961,5.934846
2700,65.626247,48.338692,85.768848,81.506559,4.262289
2701,67.470151,47.834040,115.155716,99.474021,15.681694
2702,69.379191,47.873635,116.819720,104.192548,12.627172
2703,70.715276,47.965068,111.394501,101.655569,9.738932
2704,72.115609,47.427610,139.956495,123.442277,16.514218
2705,73.986996,48.204239,96.548632,83.985550,12.563082
2706,75.349589,48.021595,99.456371,82.166376,17.289994
2707,76.945946,48.394501,79.475688,73.866057,5.609631
2708,78.466004,47.773926,87.446034,83.656796,3.789238
2709,80.673106,47.917711,83.514602,71.850705,11.663897
2710,81.591206,47.651491,86.063616,78.490175,7.573441
2711,83.929098,47.802161,74.687503,68.790626,5.896877
2712,85.252000,47.748854,77.601012,65.135722,12.465290
2713,86.314902,48.402240,59.903086,54.811010,5.092076
2714,88.477642,47.893970,75.943224,64.034973,11.908250
2715,89.369992,48.140701,67.396254,71.314347,-3.918093
2716,90.901938,47.989219,78.248532,72.812976,5.435557
2717,91.694141,47.722609,82.669658,77.683560,4.986099
2718,91.965150,48.052958,82.931238,73.954574,8.976665
2719,92.894207,48.283179,88.011770,76.130902,11.880868
2720,94.157676,47.741120,104.339581,92.742590,11.596991
2721,94.133990,48.346182,99.046960,82.290307,16.756653
2722,94.682328,47.848532,108.412335,93.300946,15.111389
2723,96.158785,47.958553,119.742606,99.371403,20.371203
2724,97.017348,48.262653,124.076038,107.491500,16.584538
2725,97.143966,47.904417,132.473937,108.527504,23.946432
2726,98.160582,48.114721,133.637603,112.620969,21.016634
2727,98.973871,48.009041,142.578080,111.661420,30.916659
2728,99.062969,48.142259,142.251578,114.786530,27.465047
2729,99.854408,47.389227,146.274884,120.677714,25.597170
2730,0.369262,49.278682,142.008367,111.104805,30.903562
2731,1.219790,50.012376,141.012775,112.306931,28.705844
2732,1.597436,50.138741,134.436142,104.171497,30.264645
2733,1.878913,49.554440,133.179533,106.026207,27.153325
2734,3.453261,49.754378,119.630454,96.632928,22.997526
2735,3.412137,49.916002,116.827643,97.106872,19.720771
2736,4.185173,50.035551,109.534341,88.961267,20.573074
2737,5.102701,49.219283,96.050765,89.117304,6.933461
2738,6.180534,49.561774,87.650928,72.351516,15.299412
2739,6.684764,49.727812,83.601630,75.818471,7.783159
2740,7.267317,50.038528,78.641857,71.711706,6.930151
2741,7.996129,50.577115,75.321502,70.113310,5.208191
2742,8.584483,49.759184,66.008076,58.387200,7.620876
