tau_s,R
0.19145,-6539.728992334274
0.1915,-2499.468118206869
0.19155,2494.9318605052777
0.1916,6535.815278602157
0.19165,8079.915088267319
0.1917,6537.73622773275
0.19175,2498.6796507844233
0.1918,-2494.2037344714827
0.19185,-6533.784210093303
0.1919,-8077.344750000904
0.19195,-6535.674291872642
0.192,-2497.9482680858523
0.19205,2493.375233975721
0.1921,6531.75525658859
0.19215,8074.855302023223
0.1922,6533.622985850603
0.19225,2497.1209389346595
0.1923,-2492.6308686060993
0.19235,-6529.7119949863945
0.1924,-8072.299483994217
0.19245,-6531.537722617263
0.1925,-2496.307404436584
0.19255,2491.8792057628143
0.1926,6527.728363203553
0.19265,8069.859088934503
0.1927,6529.515684133137
0.19275,2495.4143599200356
0.1928,-2491.271234519911
0.19285,-6525.772023809893
0.1929,-8067.303611938163
0.19295,-6527.425503200853
0.193,-2494.6324959633594
0.19305,2490.4970677305646
0.1931,6523.783046376345
0.19315,8064.82319839099
0.1932,6525.349852484764
0.19325,2493.7736282485594
0.1933,-2489.7583794882426
0.19335,-6521.733273751952
0.1934,-8062.304491139248
0.19345,-6523.350997923867
0.1935,-2493.013086223838
0.19355,2489.041952847056
0.1936,6519.795829858347
0.19365,8059.820487269146
0.1937,6521.252894673942
0.19375,2492.174640854133
0.1938,-2488.224975689475
0.19385,-6517.658306825491
0.1939,-8057.2670761790705
0.19395,-6519.280405863934
0.194,-2491.453435445096
0.19405,2487.486838305234
0.1941,6515.697216704479
0.19415,8054.75207765766
0.1942,6517.188153508124
0.19425,2490.6701959625448
0.1943,-2486.6376150299457
0.19435,-6513.601894200276
0.1944,-8052.249472861888
0.19445,-6515.204831261527
0.1945,-2489.948461459311
0.19455,2485.791242484477
0.1946,6511.521729090319
0.19465,8049.80705842518
0.1947,6513.347399991505
0.19475,2489.2725983579094
0.1948,-2485.111237047806
0.19485,-6509.647443905556
0.1949,-8047.289073020847
0.19495,-6511.143891333326
0.195,-2488.3789208395306
0.19505,2484.2674144115144
0.1951,6507.47385185347
0.19515,8044.7285373719715
0.1952,6509.161724570493
0.19525,2487.63457588522
0.1953,-2483.5449888242088
0.19535,-6505.544364628036
0.1954,-8042.30686700496
0.19545,-6507.185859230987
0.1955,-2486.881087399854
0.19555,2482.7927428523267
0.1956,6503.593767060873
0.19565,8039.899730655667
0.1957,6505.211989236752
0.19575,2486.0888721047936
0.1958,-2482.0515698728836
0.19585,-6501.549665839228
0.1959,-8037.343954153377
0.19595,-6503.171272507589
0.196,-2485.356356645987
0.19605,2481.225378700413
0.1961,6499.490399710753
0.19615,8034.818141952921
0.1962,6501.144789631096
0.19625,2484.623653588791
0.1963,-2480.40875883351
0.19635,-6497.500718776386
0.1964,-8032.4271244333095
0.19645,-6499.202521799015
0.1965,-2483.8416119112317
0.19655,2479.6603835788233
0.1966,6495.426767846809
0.19665,8029.8417584928375
0.1967,6497.1695742384
0.19675,2483.137208115852
0.1968,-2478.8426343982983
0.19685,-6493.413383564604
0.1969,-8027.303369128196
0.19695,-6494.989715764674
0.197,-2482.184097700261
0.19705,2478.1325502499258
0.1971,6491.353340119757
0.19715,8024.807807611752
0.1972,6493.048546866197
0.19725,2481.4396498348983
0.1973,-2477.464388570272
0.19735,-6489.452830670618
0.1974,-8022.3100083161
0.19745,-6490.962036425193
0.1975,-2480.690439924198
0.19755,2476.573579447654
0.1976,6487.35768126721
0.19765,8019.843105473579
0.1977,6488.978233180193
0.19775,2479.8781052008126
0.1978,-2475.8679557330715
0.19785,-6485.35626387518
0.1979,-8017.345883600638
0.19795,-6486.9969251514885
0.198,-2479.159876373667
0.19805,2475.091039156933
0.1981,6483.378081379677
0.19815,8014.896358163671
0.1982,6485.03120649984
0.19825,2478.4715169021083
0.1983,-2474.2490556905614
0.19835,-6481.377031385749
0.1984,-8012.493307077351
0.19845,-6483.054592125243
0.1985,-2477.6083280954517
0.19855,2473.6220256909273
0.1986,6479.392144169788
0.19865,8009.883086323145
0.1987,6480.911681773351
0.19875,2476.8457488420177
0.1988,-2472.7414914069795
0.19885,-6477.30708891307
0.1989,-8007.416893991944
0.19895,-6478.929680868483
0.199,-2476.0524232043745
0.19905,2471.9977587911335
0.1991,6475.261830603629
0.19915,8004.889915225127
0.1992,6476.936341086998
0.19925,2475.311969177348
0.1993,-2471.2740451455115
0.19935,-6473.325805863542
0.1994,-8002.3962434903315
0.19945,-6474.825654093802
0.1995,-2474.440325611902
0.19955,2470.593668072134
0.1996,6471.44301598708
0.19965,8000.04541296027
0.1997,6472.821492014325
0.19975,2473.524743954489
0.1998,-2469.966159978635
0.19985,-6469.432420894525
0.1999,-7997.496200024505
0.19995,-6470.83954822225
0.2,-2472.890387199182
0.20005,2469.077535000818
0.2001,6467.378561712584
0.20015,7994.995117526268
0.2002,6468.7793536165445
0.20025,2472.0377949704516
0.2003,-2468.404807030413
0.20035,-6465.454482332198
0.2004,-7992.554249265815
0.20045,-6466.734575919091
0.2005,-2471.178138789489
0.20055,2467.6992729773683
0.2006,6463.415052789283
0.20065,7989.988796034044
0.2007,6464.684192238891
0.20075,2470.440619092379
0.2008,-2466.881486530726
0.20085,-6461.37265092322
0.2009,-7987.460616340368
0.20095,-6462.597572152813
0.201,-2469.6234983089325
0.20105,2466.057337345791
0.2011,6459.226410017688
0.20115,7984.888585725369
0.2012,6460.644850251189
0.20125,2469.0251274246802
0.2013,-2465.12541182345
0.20135,-6457.149443706976
0.2014,-7982.43640726235
0.20145,-6458.690408496437
0.2015,-2468.249567515437
0.20155,2464.446545121429
0.2016,6455.238850619811
0.20165,7979.977988694072
0.2017,6456.628468409235
0.20175,2467.426525456505
0.2018,-2463.6704659865936
0.20185,-6453.1619799735745
0.2019,-7977.423627634576
0.20195,-6454.592372897249
0.202,-2466.6866804158612
0.20205,2462.8379417889123
0.2021,6451.080996999556
0.20215,7974.896465933243
0.2022,6452.586916504598
0.20225,2465.9504018594785
0.2023,-2462.0651900260336
0.20235,-6449.129503144831
0.2024,-7972.505613464828
0.20245,-6450.628214186452
0.2025,-2465.1493782953107
0.20255,2461.357402433786
0.2026,6447.097776541082
0.20265,7969.896060778666
0.2027,6448.514947127504
0.20275,2464.4379528734585
0.2028,-2460.4146102824448
0.20285,-6444.9891891967245
0.2029,-7967.48835085646
0.20295,-6446.629439541248
0.203,-2463.6891645091036
0.20305,2459.681643584835
0.2031,6442.925589299362
0.20315,7964.900578400384
0.2032,6444.6388625790605
0.20325,2463.0616591759385
0.2033,-2458.8637970028826
0.20335,-6441.0448783244165
0.2034,-7962.539896162545
0.20345,-6442.575016089901
0.2035,-2462.1570783552606
0.20355,2458.127859712392
0.2036,6438.96050457177
0.20365,7960.01338335449
0.2037,6440.614982486686
0.20375,2461.483986514693
0.2038,-2457.2656550286174
0.20385,-6436.878365218638
0.2039,-7957.491189895358
0.20395,-6438.55130122196
0.204,-2460.568955308218
0.20405,2456.6788998666148
0.2041,6434.892943117939
0.20415,7954.825600135368
0.2042,6436.356321182277
0.20425,2459.776165413179
0.2043,-2455.8881527482954
0.20435,-6432.983371981002
0.2044,-7952.497578112896
0.20445,-6434.382261131402
0.2045,-2458.949354873909
0.20455,2455.101350935134
0.2046,6430.8545944549205
0.20465,7949.934633197042
0.2047,6432.374126522256
0.20475,2458.1564683973083
0.2048,-2454.4163431576408
0.20485,-6428.873105978614
0.2049,-7947.369852258564
0.20495,-6430.270468282059
0.205,-2457.3658195402677
0.20505,2453.6366650509767
0.2051,6426.863446943944
0.20515,7944.869678817522
0.2052,6428.215044193164
0.20525,2456.5888192155912
0.2053,-2452.7974864279618
0.20535,-6424.7581738313975
0.2054,-7942.330937103185
0.20545,-6426.165877263498
0.2055,-2455.7490659744267
0.20555,2452.1019199169978
0.2056,6422.762094956495
0.20565,7939.834709852498
0.2057,6424.209859235987
0.20575,2455.1081901044927
0.2058,-2451.2420783466937
0.20585,-6420.787672382252
0.2059,-7937.4854691918845
0.20595,-6422.330014020818
0.206,-2454.3971621068113
0.20605,2450.4702814840844
0.2061,6418.751589799771
0.20615,7934.904457613176
0.2062,6420.194704716547
0.20625,2453.578177160667
0.2063,-2449.6383857809733
0.20635,-6416.6501060448545
0.2064,-7932.409398639193
0.20645,-6418.2372925744485
0.2065,-2452.8331098716817
0.20655,2448.8672928377646
0.2066,6414.54102071572
0.20665,7929.717858871043
0.2067,6416.079769536688
0.20675,2452.1177036096265
0.2068,-2447.916120619798
0.20685,-6412.383529706819
0.2069,-7927.179328071951
0.20695,-6414.050904041755
0.207,-2451.3181106285633
0.20705,2447.197661067888
0.2071,6410.439891500566
0.20715,7924.758667293684
0.2072,6412.0559334269565
0.20725,2450.521267975072
0.2073,-2446.4150575980243
0.20735,-6408.312197004405
0.2074,-7922.1146260000705
0.20745,-6409.942282345629
0.2075,-2449.7242871172703
0.20755,2445.6400371633426
0.2076,6406.279869337602
0.20765,7919.606840413282
0.2077,6407.9351890245025
0.20775,2448.98104227659
0.2078,-2444.8754117953827
0.20785,-6404.324654884536
0.2079,-7917.199725094066
0.20795,-6406.003388675948
0.208,-2448.297047658437
0.20805,2444.037578238229
0.2081,6402.289719022885
0.20815,7914.711148558663
0.2082,6403.95939661492
0.20825,2447.478606897121
0.2083,-2443.295770055781
0.20835,-6400.317317268402
0.2084,-7912.339091048716
0.20845,-6402.08505367606
0.2085,-2446.751546198985
0.20855,2442.5781906993534
0.2086,6398.323685171083
0.20865,7909.793855734727
0.2087,6400.035987612189
0.20875,2446.0407446330123
0.2088,-2441.711320589286
0.20885,-6396.260072746166
0.2089,-7907.320189458005
0.20895,-6398.060719754177
0.209,-2445.2700752649394
0.20905,2441.026944403484
0.2091,6394.372035044209
0.20915,7904.886853440443
0.2092,6396.008407035919
0.20925,2444.494876773899
0.2093,-2440.1342086783898
0.20935,-6392.195091699521
0.2094,-7902.331194808716
0.20945,-6394.002541546786
0.2095,-2443.7023902372875
0.20955,2439.4130146582165
0.2096,6390.171628494903
0.20965,7899.78116688802
0.2097,6391.943960519719
0.20975,2442.8958615333217
0.2098,-2438.7144369348407
0.20985,-6388.212871944491
0.2099,-7897.2761827258655
0.20995,-6389.9344996436585
0.21,-2442.2791221378393
0.21005,2437.7151674086435
0.2101,6386.10410524785
0.21015,7894.881468570015
0.2102,6388.025530937285
0.21025,2441.4763747405646
0.2103,-2437.04663898177
0.21035,-6384.111857630076
0.2104,-7892.332961992241
0.21045,-6385.987392982855
0.2105,-2440.7610640799676
0.21055,2436.231136305735
0.2106,6382.131597188294
0.21065,7889.898282875881
0.2107,6383.944781472835
0.21075,2439.896714113477
0.2108,-2435.491337349832
0.21085,-6380.017563298652
0.2109,-7887.266114886717
0.21095,-6381.8337797301065
0.211,-2439.0314748125193
0.21105,2434.888379998897
0.2111,6378.177129948197
0.21115,7884.832676995911
0.2112,6379.766291420681
0.21125,2438.23208257005
0.2113,-2434.060283433977
0.21135,-6376.083433987956
0.2114,-7882.317000409566
0.21145,-6377.7783231999465
0.2115,-2437.5253127419137
0.21155,2433.1840707685546
0.2116,6373.945745439544
0.21165,7879.767419798472
0.2117,6375.8074707511405
0.21175,2436.8328193674924
0.2118,-2432.418456339707
0.21185,-6372.0510615968215
0.2119,-7877.428695457384
0.21195,-6373.859947922472
0.212,-2436.027081934446
0.21205,2431.691844552045
0.2121,6370.003704285743
0.21215,7874.869023296564
0.2122,6371.819249956206
0.21225,2435.254179370359
0.2123,-2430.985000964083
0.21235,-6368.092444341257
0.2124,-7872.409110281321
0.21245,-6369.7403238303905
0.2125,-2434.4526378579358
0.21255,2430.124374195291
0.2126,6365.945705332602
0.21265,7869.884475521018
0.2127,6367.806983446417
0.21275,2433.7863502019363
0.2128,-2429.2991047028822
0.21285,-6363.902153630486
0.2129,-7867.328524484014
0.21295,-6365.6589693023225
0.213,-2432.855644912548
0.21305,2428.6402935133283
0.2131,6361.915177442172
0.21315,7864.83072960017
0.2132,6363.653690181856
0.21325,2432.0899037396202
0.2133,-2427.9248129605176
0.21335,-6359.998899080153
0.2134,-7862.416593301525
0.21345,-6361.670347976903
0.2135,-2431.3506844767803
0.21355,2427.0942792647375
0.2136,6357.918407506926
0.21365,7859.8873582502865
0.2137,6359.626793540592
0.21375,2430.532728248757
0.2138,-2426.3593394861523
0.21385,-6355.834705393171
0.2139,-7857.186380241687
0.21395,-6357.346415300917
0.214,-2429.574371784582
0.21405,2425.663418942778
0.2141,6353.842238017711
0.21415,7854.718715267081
0.2142,6355.34535650249
0.21425,2428.796647881674
0.2143,-2424.9260710552867
0.21435,-6351.926385309549
0.2144,-7852.435888473351
0.21445,-6353.574293438389
0.2145,-2428.1611840110245
0.21455,2424.1610387788346
0.2146,6349.93256512445
0.21465,7849.899817453503
0.2147,6351.502764573345
0.21475,2427.384508521629
0.2148,-2423.377116837581
0.21485,-6347.89970545872
0.2149,-7847.339121492492
0.21495,-6349.369332404211
0.215,-2426.55216086441
0.21505,2422.556738859531
0.2151,6345.791014486636
0.21515,7844.782315220036
0.2152,6347.295598670082
0.21525,2425.7157350481716
0.2153,-2421.8117821818996
0.21535,-6343.74194641841
0.2154,-7842.258866080355
0.21545,-6345.275206806737
0.2155,-2424.91822388346
0.21555,2421.109770578642
0.2156,6341.786520168552
0.21565,7839.806530189331
0.2157,6343.300887682424
0.21575,2424.1446806628883
0.2158,-2420.4547226508685
0.21585,-6339.907940159329
0.2159,-7837.293135493045
0.21595,-6341.109333277356
0.216,-2423.2600410705522
0.21605,2419.627167131641
0.2161,6337.800032054411
0.21615,7834.812462491203
0.2162,6339.143996849974
0.21625,2422.474513683976
0.2163,-2418.896929042646
0.21635,-6335.7646333187295
0.2164,-7832.279907770873
0.21645,-6337.14625740165
0.2165,-2421.7541586085467
0.21655,2418.1326726309135
0.2166,6333.823885794981
0.21665,7829.880650868119
0.2167,6335.20617136978
0.21675,2421.03582768399
0.2168,-2417.341925878659
0.21685,-6331.812994627322
0.2169,-7827.410859464004
0.21695,-6333.252603929173
0.217,-2420.3868636571187
0.21705,2416.455139646398
0.2171,6329.780345070585
0.21715,7824.991651826101
0.2172,6331.284154954119
0.21725,2419.589308161296
0.2173,-2415.697750496669
0.21735,-6327.6682075184435
0.2174,-7822.337622190237
0.21745,-6329.173524588747
0.2175,-2418.864068503016
0.21755,2414.8039424014655
0.2176,6325.56843543733
0.21765,7819.844786316247
0.2177,6327.161655816398
0.21775,2418.0218152479374
0.2178,-2414.134956582909
0.21785,-6323.568049798643
0.2179,-7817.282254199909
0.21795,-6325.104809397638
0.218,-2417.2843659749797
0.21805,2413.342247175521
0.2181,6321.573977904226
0.21815,7814.762343627422
0.2182,6322.957254774852
0.21825,2416.375860698949
0.2183,-2412.6226285034336
0.21835,-6319.557119919511
0.2184,-7812.268728783972
0.21845,-6320.886971145184
0.2185,-2415.4570154793023
0.21855,2412.0202878668206
0.2186,6317.64918912885
0.21865,7809.8546081956465
0.2187,6318.951457760255
0.21875,2414.7129802116124
0.2188,-2411.3093607894843
0.21885,-6315.694366916452
0.2189,-7807.368232843531
0.21895,-6316.953715629079
0.219,-2414.0202822583874
0.21905,2410.4877314103255
0.2191,6313.703804687137
0.21915,7804.869130572801
0.2192,6314.817303104857
0.21925,2413.144151112629
0.2193,-2409.6613925134425
0.21935,-6311.550211503999
0.2194,-7802.340181106769
0.21945,-6312.862429432316
0.2195,-2412.3862626327086
0.21955,2408.9640303767696
0.2196,6309.595643070983
0.21965,7799.863330131415
0.2197,6310.870778506599
0.21975,2411.657996529544
0.2198,-2408.1753971754497
0.21985,-6307.555694051536
0.2199,-7797.281020842682
0.21995,-6308.742256999685
0.22,-2410.8548840046446
0.22005,2407.373059040831
0.2201,6305.551760966671
0.22015,7794.866450732551
0.2202,6306.77610901571
0.22025,2410.0568258773205
0.2203,-2406.667837207381
0.22035,-6303.6094953117345
0.2204,-7792.469360702892
0.22045,-6304.8526578108695
0.2205,-2409.3394186538803
0.22055,2405.841202072523
0.2206,6301.455412171743
0.22065,7789.79201556313
0.2207,6302.726926187922
0.22075,2408.574957327305
0.2208,-2405.025164071737
0.22085,-6299.397865007039
0.2209,-7787.230126250697
0.22095,-6300.616304080028
0.221,-2407.758447991436
0.22105,2404.231859742054
0.2211,6297.354183180062
0.22115,7784.728104990286
0.2212,6298.535449365245
0.22125,2406.844248933753
0.2213,-2403.5769892022363
0.22135,-6295.327255017513
0.2214,-7782.154789191487
0.22145,-6296.472078246837
0.2215,-2406.040796991001
0.22155,2402.9145635413142
0.2216,6293.4605994485455
0.22165,7779.715586384303
0.2217,6294.380276521795
0.22175,2405.1979850612984
0.2218,-2402.1220075950105
0.22185,-6291.405956994109
0.2219,-7777.268357203656
0.22195,-6292.437777278051
0.222,-2404.4110082998805
0.22205,2401.4532089283975
0.2221,6289.465264402868
0.22215,7774.780619195019
0.2222,6290.404538773849
0.22225,2403.630052233515
0.2223,-2400.714866387326
0.22235,-6287.50193790931
0.2224,-7772.320793202895
0.22245,-6288.392474934699
0.2225,-2402.8700092509216
0.22255,2399.9295782792997
0.2226,6285.511401853789
0.22265,7769.903811775333
0.2227,6286.438882781373
0.22275,2402.0867743077947
0.2228,-2399.240542211945
0.22285,-6283.572076398311
0.2229,-7767.41672086132
0.22295,-6284.368567104564
0.223,-2401.300825159953
0.22305,2398.3741411446745
0.2231,6281.407533718541
0.22315,7764.861347056447
0.2232,6282.417462093343
0.22325,2400.630125913534
0.2233,-2397.5606136763504
0.22335,-6279.386087442855
0.2234,-7762.338839801372
0.22345,-6280.329933308531
0.2235,-2399.7727461758154
0.22355,2396.871345163254
0.2236,6277.433160819834
0.22365,7759.895716396342
0.2237,6278.369114795336
0.22375,2399.0702153651005
0.2238,-2396.0483237266153
0.22385,-6275.392591470491
0.2239,-7757.386266871483
0.22395,-6276.3476188305995
0.224,-2398.354788491389
0.22405,2395.1691032673366
0.2241,6273.295438246421
0.22415,7754.85752868598
0.2242,6274.236590678965
0.22425,2397.4047953596496
0.2243,-2394.4940914577787
0.22435,-6271.150560825077
0.2244,-7752.149971791235
0.22445,-6272.165694522862
0.2245,-2396.7511882432045
0.22455,2393.6562750335997
0.2246,6269.240652733527
0.22465,7749.8266147560535
0.2247,6270.218868156294
0.22475,2395.9145073684754
0.2248,-2393.030699598713
0.22485,-6267.378209439597
0.2249,-7747.439329815712
0.22495,-6268.237977736615
0.225,-2395.160133855116
0.22505,2392.195117366402
0.2251,6265.256050143273
0.22515,7744.892334207367
0.2252,6266.291880682219
0.22525,2394.5622443002812
0.2253,-2391.2500933953406
0.22535,-6263.150999177419
0.2254,-7742.403584233574
0.22545,-6264.314533983026
0.2255,-2393.83535848242
0.22555,2390.4123361677093
0.2256,6261.053074850228
0.22565,7739.886823508498
0.2257,6262.352712545787
0.22575,2393.10631648733
0.2258,-2389.6920909396617
0.22585,-6259.118219753965
0.2259,-7737.41156851727
0.22595,-6260.306838732062
0.226,-2392.3332426122925
0.22605,2388.906348896585
0.2261,6257.117923358061
0.22615,7734.951673144951
0.2262,6258.314991237953
0.22625,2391.6380353319164
0.2263,-2387.970394873514
0.22635,-6254.950163294648
0.2264,-7732.454044904082
0.22645,-6256.403432934645
0.2265,-2390.9441911494164
0.22655,2387.184964263869
