longitude,latitude,factor_of_safety,landslide_hazard_level
-122.78000000000002,47.090000000000046,3.0,Low
-122.77500000000002,47.090000000000046,3.0,Low
-122.77000000000002,47.090000000000046,0.5,Very High
-122.76500000000003,47.090000000000046,0.5444648433737777,Very High
-122.76000000000003,47.090000000000046,1.0213539226998705,Very High
-122.75500000000004,47.090000000000046,1.0812125084256887,Very High
-122.75000000000004,47.090000000000046,3.0,Low
-122.74500000000005,47.090000000000046,3.0,Low
-122.74000000000005,47.090000000000046,3.0,Low
-122.73500000000006,47.090000000000046,3.0,Low
-122.73000000000006,47.090000000000046,0.7203577280739152,Very High
-122.72500000000007,47.090000000000046,3.0,Low
-122.72000000000007,47.090000000000046,3.0,Low
-122.71500000000007,47.090000000000046,0.8138970924953487,Very High
-122.71000000000008,47.090000000000046,3.0,Low
-122.70500000000008,47.090000000000046,3.0,Low
-122.70000000000009,47.090000000000046,3.0,Low
-122.69500000000009,47.090000000000046,3.0,Low
-122.6900000000001,47.090000000000046,3.0,Low
-122.6850000000001,47.090000000000046,3.0,Low
-122.6800000000001,47.090000000000046,0.722415992259544,Very High
-122.67500000000011,47.090000000000046,3.0,Low
-122.67000000000012,47.090000000000046,3.0,Low
-122.66500000000012,47.090000000000046,3.0,Low
-122.66000000000012,47.090000000000046,3.0,Low
-122.65500000000013,47.090000000000046,3.0,Low
-122.65000000000013,47.090000000000046,3.0,Low
-122.64500000000014,47.090000000000046,3.0,Low
-122.64000000000014,47.090000000000046,3.0,Low
-122.63500000000015,47.090000000000046,0.9697989838690637,Very High
-122.63000000000015,47.090000000000046,3.0,Low
-122.62500000000016,47.090000000000046,3.0,Low
-122.62000000000016,47.090000000000046,3.0,Low
-122.61500000000017,47.090000000000046,3.0,Low
-122.61000000000017,47.090000000000046,3.0,Low
-122.60500000000017,47.090000000000046,3.0,Low
-122.60000000000018,47.090000000000046,3.0,Low
-122.59500000000018,47.090000000000046,3.0,Low
-122.59000000000019,47.090000000000046,3.0,Low
-122.58500000000019,47.090000000000046,3.0,Low
-122.5800000000002,47.090000000000046,0.6539236519006424,Very High
-122.5750000000002,47.090000000000046,3.0,Low
-122.5700000000002,47.090000000000046,3.0,Low
-122.56500000000021,47.090000000000046,3.0,Low
-122.56000000000022,47.090000000000046,3.0,Low
-122.55500000000022,47.090000000000046,3.0,Low
-122.55000000000022,47.090000000000046,3.0,Low
-122.54500000000023,47.090000000000046,0.7256113258219707,Very High
-122.54000000000023,47.090000000000046,1.0871477688673088,Very High
-122.53500000000024,47.090000000000046,1.0608460372329283,Very High
-122.53000000000024,47.090000000000046,3.0,Low
-122.52500000000025,47.090000000000046,0.9125924578925242,Very High
-122.52000000000025,47.090000000000046,3.0,Low
-122.51500000000026,47.090000000000046,1.1193477887920926,Very High
-122.51000000000026,47.090000000000046,3.0,Low
-122.50500000000027,47.090000000000046,0.9311703365514167,Very High
-122.50000000000027,47.090000000000046,0.6846744647648834,Very High
-122.49500000000027,47.090000000000046,3.0,Low
-122.49000000000028,47.090000000000046,0.980712941092226,Very High
-122.48500000000028,47.090000000000046,1.7102446865084873,Moderate
-122.48000000000029,47.090000000000046,1.5132222830267952,Moderate
-122.47500000000029,47.090000000000046,3.0,Low
-122.4700000000003,47.090000000000046,3.0,Low
-122.4650000000003,47.090000000000046,3.0,Low
-122.4600000000003,47.090000000000046,2.0766147463341063,Low
-122.45500000000031,47.090000000000046,0.8750526409828433,Very High
-122.45000000000032,47.090000000000046,3.0,Low
-122.44500000000032,47.090000000000046,3.0,Low
-122.44000000000032,47.090000000000046,1.0998225325058253,Very High
-122.43500000000033,47.090000000000046,3.0,Low
-122.43000000000033,47.090000000000046,1.2964289554331676,High
-122.42500000000034,47.090000000000046,0.8295083391917568,Very High
-122.42000000000034,47.090000000000046,1.2868745607196084,High
-122.41500000000035,47.090000000000046,3.0,Low
-122.41000000000035,47.090000000000046,3.0,Low
-122.40500000000036,47.090000000000046,3.0,Low
-122.40000000000036,47.090000000000046,1.135671838242554,Very High
-122.39500000000037,47.090000000000046,3.0,Low
-122.39000000000037,47.090000000000046,5.0,Low
-122.38500000000037,47.090000000000046,3.0,Low
-122.38000000000038,47.090000000000046,3.0,Low
-122.37500000000038,47.090000000000046,3.0,Low
-122.37000000000039,47.090000000000046,2.699869856044214,Low
-122.36500000000039,47.090000000000046,3.0,Low
-122.3600000000004,47.090000000000046,3.0,Low
-122.3550000000004,47.090000000000046,5.0,Low
-122.3500000000004,47.090000000000046,3.0,Low
-122.34500000000041,47.090000000000046,2.7913243286972147,Low
-122.34000000000042,47.090000000000046,3.6860648615534233,Low
-122.33500000000042,47.090000000000046,3.0,Low
-122.33000000000042,47.090000000000046,1.9097348475215024,Moderate
-122.32500000000043,47.090000000000046,3.0,Low
-122.32000000000043,47.090000000000046,5.0,Low
-122.31500000000044,47.090000000000046,5.0,Low
-122.31000000000044,47.090000000000046,3.0,Low
-122.30500000000045,47.090000000000046,5.0,Low
-122.30000000000045,47.090000000000046,3.0,Low
-122.29500000000046,47.090000000000046,5.0,Low
-122.29000000000046,47.090000000000046,3.0,Low
-122.28500000000047,47.090000000000046,5.0,Low
-122.28000000000047,47.090000000000046,3.0,Low
-122.27500000000047,47.090000000000046,3.0,Low
-122.27000000000048,47.090000000000046,5.0,Low
-122.26500000000048,47.090000000000046,3.0,Low
-122.26000000000049,47.090000000000046,5.0,Low
-122.25500000000049,47.090000000000046,5.0,Low
-122.2500000000005,47.090000000000046,5.0,Low
-122.2450000000005,47.090000000000046,5.0,Low
-122.2400000000005,47.090000000000046,5.0,Low
-122.23500000000051,47.090000000000046,5.0,Low
-122.23000000000052,47.090000000000046,5.0,Low
-122.22500000000052,47.090000000000046,3.0,Low
-122.22000000000052,47.090000000000046,5.0,Low
-122.21500000000053,47.090000000000046,5.0,Low
-122.21000000000053,47.090000000000046,5.0,Low
-122.20500000000054,47.090000000000046,5.0,Low
-122.20000000000054,47.090000000000046,5.0,Low
-122.19500000000055,47.090000000000046,5.0,Low
-122.19000000000055,47.090000000000046,3.0,Low
-122.18500000000056,47.090000000000046,5.0,Low
-122.18000000000056,47.090000000000046,5.0,Low
-122.17500000000057,47.090000000000046,5.0,Low
-122.17000000000057,47.090000000000046,5.0,Low
-122.16500000000057,47.090000000000046,5.0,Low
-122.16000000000058,47.090000000000046,5.0,Low
-122.15500000000058,47.090000000000046,5.0,Low
-122.15000000000059,47.090000000000046,5.0,Low
-122.14500000000059,47.090000000000046,5.0,Low
-122.1400000000006,47.090000000000046,5.0,Low
-122.1350000000006,47.090000000000046,5.0,Low
-122.1300000000006,47.090000000000046,5.0,Low
-122.12500000000061,47.090000000000046,5.0,Low
-122.12000000000062,47.090000000000046,5.0,Low
-122.11500000000062,47.090000000000046,5.0,Low
-122.11000000000062,47.090000000000046,5.0,Low
-122.10500000000063,47.090000000000046,5.0,Low
-122.10000000000063,47.090000000000046,5.0,Low
-122.09500000000064,47.090000000000046,5.0,Low
-122.09000000000064,47.090000000000046,5.0,Low
-122.08500000000065,47.090000000000046,5.0,Low
-122.08000000000065,47.090000000000046,5.0,Low
-122.07500000000066,47.090000000000046,5.0,Low
-122.07000000000066,47.090000000000046,5.0,Low
-122.06500000000067,47.090000000000046,5.0,Low
-122.06000000000067,47.090000000000046,5.0,Low
-122.05500000000067,47.090000000000046,5.0,Low
-122.05000000000068,47.090000000000046,5.0,Low
-122.04500000000068,47.090000000000046,5.0,Low
-122.04000000000069,47.090000000000046,5.0,Low
-122.0350000000007,47.090000000000046,5.0,Low
-122.0300000000007,47.090000000000046,5.0,Low
-122.0250000000007,47.090000000000046,3.0,Low
-122.0200000000007,47.090000000000046,3.0,Low
-122.01500000000071,47.090000000000046,5.0,Low
-122.01000000000072,47.090000000000046,5.0,Low
-122.00500000000072,47.090000000000046,5.0,Low
-122.00000000000072,47.090000000000046,3.0,Low
-121.99500000000073,47.090000000000046,3.0,Low
-121.99000000000073,47.090000000000046,5.0,Low
-121.98500000000074,47.090000000000046,3.0,Low
-121.98000000000074,47.090000000000046,5.0,Low
-121.97500000000075,47.090000000000046,5.0,Low
-121.97000000000075,47.090000000000046,5.0,Low
-121.96500000000076,47.090000000000046,3.0,Low
-121.96000000000076,47.090000000000046,5.0,Low
-121.95500000000077,47.090000000000046,5.0,Low
-121.95000000000077,47.090000000000046,5.0,Low
-121.94500000000077,47.090000000000046,3.0,Low
-121.94000000000078,47.090000000000046,5.0,Low
-121.93500000000078,47.090000000000046,5.0,Low
-121.93000000000079,47.090000000000046,3.0,Low
-121.9250000000008,47.090000000000046,3.0,Low
-121.9200000000008,47.090000000000046,3.0,Low
-121.9150000000008,47.090000000000046,3.0,Low
-121.9100000000008,47.090000000000046,3.0,Low
-121.90500000000081,47.090000000000046,3.0,Low
-121.90000000000082,47.090000000000046,3.0,Low
-121.89500000000082,47.090000000000046,3.0,Low
-121.89000000000082,47.090000000000046,3.0,Low
-121.88500000000083,47.090000000000046,3.0,Low
-121.88000000000083,47.090000000000046,3.0,Low
-121.87500000000084,47.090000000000046,3.0,Low
-121.87000000000084,47.090000000000046,3.0,Low
-121.86500000000085,47.090000000000046,3.0,Low
-121.86000000000085,47.090000000000046,3.0,Low
-121.85500000000086,47.090000000000046,3.0,Low
-121.85000000000086,47.090000000000046,3.0,Low
-121.84500000000087,47.090000000000046,3.0,Low
-121.84000000000087,47.090000000000046,3.0,Low
-121.83500000000087,47.090000000000046,3.0,Low
-121.83000000000088,47.090000000000046,3.0,Low
-121.82500000000088,47.090000000000046,3.0,Low
-121.82000000000089,47.090000000000046,3.0,Low
-121.8150000000009,47.090000000000046,3.0,Low
-121.8100000000009,47.090000000000046,3.0,Low
-121.8050000000009,47.090000000000046,3.0,Low
-121.8000000000009,47.090000000000046,3.0,Low
-121.79500000000091,47.090000000000046,3.0,Low
-121.79000000000092,47.090000000000046,3.0,Low
-121.78500000000092,47.090000000000046,1.6340151567493553,Moderate
-121.78000000000092,47.090000000000046,3.0,Low
-121.77500000000093,47.090000000000046,3.0,Low
-121.77000000000093,47.090000000000046,3.0,Low
-121.76500000000094,47.090000000000046,3.0,Low
-121.76000000000094,47.090000000000046,3.0,Low
-121.75500000000095,47.090000000000046,3.0,Low
-121.75000000000095,47.090000000000046,3.0,Low
-121.74500000000096,47.090000000000046,3.0,Low
-121.74000000000096,47.090000000000046,3.0,Low
-121.73500000000097,47.090000000000046,3.0,Low
-121.73000000000097,47.090000000000046,3.0,Low
-121.72500000000097,47.090000000000046,3.0,Low
-121.72000000000098,47.090000000000046,3.0,Low
-121.71500000000098,47.090000000000046,3.0,Low
-121.71000000000099,47.090000000000046,3.0,Low
-121.705000000001,47.090000000000046,3.0,Low
-121.700000000001,47.090000000000046,3.0,Low
-121.695000000001,47.090000000000046,3.0,Low
-121.690000000001,47.090000000000046,3.0,Low
-121.68500000000101,47.090000000000046,3.0,Low
-121.68000000000102,47.090000000000046,3.0,Low
-121.67500000000102,47.090000000000046,1.4616050011616621,High
-121.67000000000102,47.090000000000046,3.0,Low
-121.66500000000103,47.090000000000046,1.2394586081426875,High
-121.66000000000103,47.090000000000046,3.0,Low
-121.65500000000104,47.090000000000046,3.0,Low
-121.65000000000104,47.090000000000046,3.0,Low
-121.64500000000105,47.090000000000046,3.0,Low
-121.64000000000105,47.090000000000046,3.0,Low
-121.63500000000106,47.090000000000046,3.0,Low
-121.63000000000106,47.090000000000046,3.0,Low
-121.62500000000107,47.090000000000046,3.0,Low
-121.62000000000107,47.090000000000046,3.0,Low
-121.61500000000107,47.090000000000046,3.0,Low
-121.61000000000108,47.090000000000046,3.0,Low
-121.60500000000108,47.090000000000046,3.0,Low
-121.60000000000109,47.090000000000046,1.573422040750218,Moderate
-121.5950000000011,47.090000000000046,5.0,Low
-121.5900000000011,47.090000000000046,3.0,Low
-121.5850000000011,47.090000000000046,1.0632595109223424,Very High
-121.5800000000011,47.090000000000046,3.0,Low
-121.57500000000111,47.090000000000046,3.0,Low
-121.57000000000112,47.090000000000046,1.2425163709893596,High
-121.56500000000112,47.090000000000046,1.5616519329913323,Moderate
-121.56000000000112,47.090000000000046,1.8191522379750638,Moderate
-121.55500000000113,47.090000000000046,3.0,Low
-121.55000000000113,47.090000000000046,0.8545740405084323,Very High
-121.54500000000114,47.090000000000046,3.0,Low
-121.54000000000114,47.090000000000046,3.0,Low
-121.53500000000115,47.090000000000046,3.0,Low
-121.53000000000115,47.090000000000046,3.0,Low
-121.52500000000116,47.090000000000046,3.0,Low
-121.52000000000116,47.090000000000046,3.0,Low
-121.51500000000117,47.090000000000046,3.0,Low
-121.51000000000117,47.090000000000046,3.0,Low
-121.50500000000117,47.090000000000046,3.0,Low
-122.8,47.09500000000005,2.002461073173428,Low
-122.795,47.09500000000005,1.2561871338260397,High
-122.79,47.09500000000005,3.0,Low
-122.78500000000001,47.09500000000005,3.0,Low
-122.78000000000002,47.09500000000005,0.6673735604220332,Very High
-122.77500000000002,47.09500000000005,3.0,Low
-122.77000000000002,47.09500000000005,1.050666446298536,Very High
-122.76500000000003,47.09500000000005,3.0,Low
-122.76000000000003,47.09500000000005,3.0,Low
-122.75500000000004,47.09500000000005,3.0,Low
-122.75000000000004,47.09500000000005,3.0,Low
-122.74500000000005,47.09500000000005,0.8619313283486459,Very High
-122.74000000000005,47.09500000000005,3.0,Low
-122.73500000000006,47.09500000000005,3.0,Low
-122.73000000000006,47.09500000000005,0.7173352050644842,Very High
-122.72500000000007,47.09500000000005,3.0,Low
-122.72000000000007,47.09500000000005,1.1727075337098765,Very High
-122.71500000000007,47.09500000000005,0.7837801103999441,Very High
-122.71000000000008,47.09500000000005,3.0,Low
-122.70500000000008,47.09500000000005,0.6650610909017978,Very High
-122.70000000000009,47.09500000000005,3.0,Low
-122.69500000000009,47.09500000000005,3.0,Low
-122.6900000000001,47.09500000000005,3.0,Low
-122.6850000000001,47.09500000000005,3.0,Low
-122.6800000000001,47.09500000000005,3.0,Low
-122.67500000000011,47.09500000000005,3.0,Low
-122.67000000000012,47.09500000000005,3.0,Low
-122.66500000000012,47.09500000000005,3.0,Low
-122.66000000000012,47.09500000000005,3.0,Low
-122.65500000000013,47.09500000000005,3.0,Low
-122.65000000000013,47.09500000000005,3.0,Low
-122.64500000000014,47.09500000000005,3.0,Low
-122.64000000000014,47.09500000000005,3.0,Low
-122.63500000000015,47.09500000000005,3.0,Low
-122.63000000000015,47.09500000000005,3.0,Low
-122.62500000000016,47.09500000000005,3.0,Low
-122.62000000000016,47.09500000000005,3.0,Low
-122.61500000000017,47.09500000000005,3.0,Low
-122.61000000000017,47.09500000000005,3.0,Low
-122.60500000000017,47.09500000000005,0.6079577898869863,Very High
-122.60000000000018,47.09500000000005,3.0,Low
-122.59500000000018,47.09500000000005,3.0,Low
-122.59000000000019,47.09500000000005,3.0,Low
-122.58500000000019,47.09500000000005,3.0,Low
-122.5800000000002,47.09500000000005,0.6020936980848104,Very High
-122.5750000000002,47.09500000000005,3.0,Low
-122.5700000000002,47.09500000000005,3.0,Low
-122.56500000000021,47.09500000000005,0.5931356918143094,Very High
-122.56000000000022,47.09500000000005,3.0,Low
-122.55500000000022,47.09500000000005,3.0,Low
-122.55000000000022,47.09500000000005,1.4788733196672508,High
-122.54500000000023,47.09500000000005,3.0,Low
-122.54000000000023,47.09500000000005,3.0,Low
-122.53500000000024,47.09500000000005,0.8708456604619194,Very High
-122.53000000000024,47.09500000000005,3.0,Low
-122.52500000000025,47.09500000000005,0.6385436689543208,Very High
-122.52000000000025,47.09500000000005,3.0,Low
-122.51500000000026,47.09500000000005,3.0,Low
-122.51000000000026,47.09500000000005,3.0,Low
-122.50500000000027,47.09500000000005,3.0,Low
-122.50000000000027,47.09500000000005,3.0,Low
-122.49500000000027,47.09500000000005,3.0,Low
-122.49000000000028,47.09500000000005,0.9653371732544204,Very High
-122.48500000000028,47.09500000000005,3.0,Low
-122.48000000000029,47.09500000000005,3.0,Low
-122.47500000000029,47.09500000000005,3.0,Low
-122.4700000000003,47.09500000000005,3.0,Low
-122.4650000000003,47.09500000000005,3.0,Low
-122.4600000000003,47.09500000000005,3.0,Low
-122.45500000000031,47.09500000000005,3.0,Low
-122.45000000000032,47.09500000000005,1.1344256709662146,Very High
-122.44500000000032,47.09500000000005,3.0,Low
-122.44000000000032,47.09500000000005,1.1564471636175402,Very High
-122.43500000000033,47.09500000000005,3.0,Low
-122.43000000000033,47.09500000000005,1.1289925656073092,Very High
-122.42500000000034,47.09500000000005,0.8597832746203893,Very High
-122.42000000000034,47.09500000000005,3.0,Low
-122.41500000000035,47.09500000000005,3.0,Low
-122.41000000000035,47.09500000000005,5.0,Low
-122.40500000000036,47.09500000000005,3.0,Low
-122.40000000000036,47.09500000000005,3.0,Low
-122.39500000000037,47.09500000000005,1.5206819313887137,Moderate
-122.39000000000037,47.09500000000005,3.0,Low
-122.38500000000037,47.09500000000005,2.4042315670553616,Low
-122.38000000000038,47.09500000000005,1.479511916652868,High
-122.37500000000038,47.09500000000005,1.8523706922310312,Moderate
-122.37000000000039,47.09500000000005,3.0,Low
-122.36500000000039,47.09500000000005,3.0,Low
-122.3600000000004,47.09500000000005,4.054226232484994,Low
-122.3550000000004,47.09500000000005,2.5218582130465474,Low
-122.3500000000004,47.09500000000005,5.0,Low
-122.34500000000041,47.09500000000005,3.0,Low
-122.34000000000042,47.09500000000005,3.0,Low
-122.33500000000042,47.09500000000005,5.0,Low
-122.33000000000042,47.09500000000005,5.0,Low
