Dataset,Parameter,Mix_ID,Temperature_C,Data_Type,Mean_Value,Std_Value,CoV,Rubber_Content
porosity,Effective_Porosity,R20S,400,Validation,0.1437,0.0259,0.1802366040361865,20.0
porosity,Effective_Porosity,R20S,410,Calibration,0.148,0.0266,0.17972972972972973,20.0
porosity,Effective_Porosity,R20S,420,Calibration,0.1506,0.0271,0.17994687915006638,20.0
porosity,Effective_Porosity,R20S,430,Calibration,0.153,0.0275,0.17973856209150327,20.0
porosity,Effective_Porosity,R20S,440,Calibration,0.1552,0.0279,0.1797680412371134,20.0
porosity,Effective_Porosity,R20S,450,Calibration,0.1573,0.0283,0.17991099809281627,20.0
porosity,Effective_Porosity,R20S,460,Calibration,0.1593,0.0287,0.18016321406151914,20.0
porosity,Effective_Porosity,R20S,470,Calibration,0.1614,0.029,0.17967781908302358,20.0
porosity,Effective_Porosity,R20S,480,Validation,0.1634,0.0294,0.1799265605875153,20.0
porosity,Effective_Porosity,R20S,490,Calibration,0.1653,0.0298,0.18027828191167575,20.0
porosity,Effective_Porosity,R20S,500,Calibration,0.1666,0.03,0.1800720288115246,20.0
porosity,Effective_Porosity,R20S,510,Calibration,0.1677,0.0302,0.18008348240906383,20.0
porosity,Effective_Porosity,R20S,520,Calibration,0.1688,0.0304,0.18009478672985782,20.0
porosity,Effective_Porosity,R20S,530,Calibration,0.1699,0.0306,0.18010594467333726,20.0
porosity,Effective_Porosity,R20S,540,Calibration,0.1709,0.0308,0.1802223522527794,20.0
porosity,Effective_Porosity,R20S,550,Validation,0.172,0.031,0.1802325581395349,20.0
porosity,Effective_Porosity,R20S,560,Calibration,0.173,0.0311,0.17976878612716765,20.0
porosity,Effective_Porosity,R20S,570,Calibration,0.174,0.0313,0.17988505747126438,20.0
porosity,Effective_Porosity,R20S,580,Calibration,0.175,0.0315,0.18000000000000002,20.0
porosity,Effective_Porosity,R20S,590,Validation,0.176,0.0317,0.18011363636363636,20.0
porosity,Effective_Porosity,R20S,600,Calibration,0.177,0.0319,0.18022598870056497,20.0
porosity,Effective_Porosity,R20S,610,Calibration,0.178,0.032,0.17977528089887643,20.0
porosity,Effective_Porosity,R20S,620,Calibration,0.179,0.0322,0.17988826815642459,20.0
porosity,Effective_Porosity,R20S,630,Validation,0.18,0.0324,0.18,20.0
porosity,Effective_Porosity,R20S,640,Calibration,0.181,0.0326,0.18011049723756906,20.0
porosity,Effective_Porosity,R20S,650,Validation,0.182,0.0328,0.18021978021978025,20.0
porosity,Effective_Porosity,R20S,660,Calibration,0.1829,0.0329,0.17987971569163477,20.0
porosity,Effective_Porosity,R20S,670,Calibration,0.1839,0.0331,0.1799891245241979,20.0
porosity,Effective_Porosity,R20S,680,Calibration,0.1848,0.0333,0.1801948051948052,20.0
porosity,Effective_Porosity,R20S,690,Calibration,0.1858,0.0334,0.1797631862217438,20.0
porosity,Effective_Porosity,R20S,700,Calibration,0.1868,0.0336,0.17987152034261242,20.0
porosity,Effective_Porosity,R20S,710,Calibration,0.1877,0.0338,0.18007458710708577,20.0
porosity,Effective_Porosity,R20S,720,Validation,0.1887,0.034,0.1801801801801802,20.0
porosity,Effective_Porosity,R20S,730,Calibration,0.1896,0.0341,0.17985232067510548,20.0
porosity,Effective_Porosity,R20S,740,Calibration,0.1906,0.0343,0.1799580272822665,20.0
porosity,Effective_Porosity,R20S,750,Calibration,0.1915,0.0345,0.1801566579634465,20.0
porosity,Effective_Porosity,R20S,760,Calibration,0.1924,0.0346,0.17983367983367984,20.0
porosity,Effective_Porosity,R20S,770,Calibration,0.1934,0.0348,0.17993795243019647,20.0
porosity,Effective_Porosity,R20S,780,Calibration,0.1943,0.035,0.18013381369016987,20.0
porosity,Effective_Porosity,R20S,790,Calibration,0.1953,0.0351,0.17972350230414746,20.0
porosity,Effective_Porosity,R20S,800,Validation,0.1962,0.0353,0.17991845056065237,20.0
porosity,Effective_Porosity,R10L,20,Validation,0.0862,0.0155,0.17981438515081208,10.0
porosity,Effective_Porosity,R10L,30,Calibration,0.0868,0.0156,0.17972350230414746,10.0
porosity,Effective_Porosity,R10L,40,Calibration,0.0874,0.0157,0.17963386727688785,10.0
porosity,Effective_Porosity,R10L,50,Calibration,0.088,0.0158,0.17954545454545456,10.0
porosity,Effective_Porosity,R10L,60,Calibration,0.0886,0.0159,0.1794582392776524,10.0
porosity,Effective_Porosity,R10L,70,Calibration,0.0892,0.0161,0.1804932735426009,10.0
porosity,Effective_Porosity,R10L,80,Calibration,0.0898,0.0162,0.18040089086859687,10.0
porosity,Effective_Porosity,R10L,90,Validation,0.0904,0.0163,0.18030973451327434,10.0
porosity,Effective_Porosity,R10L,100,Calibration,0.091,0.0164,0.18021978021978025,10.0
porosity,Effective_Porosity,R10L,110,Calibration,0.0969,0.0174,0.17956656346749225,10.0
porosity,Effective_Porosity,R10L,120,Calibration,0.0996,0.0179,0.17971887550200805,10.0
porosity,Effective_Porosity,R10L,130,Calibration,0.1014,0.0183,0.1804733727810651,10.0
porosity,Effective_Porosity,R10L,140,Calibration,0.103,0.0185,0.1796116504854369,10.0
porosity,Effective_Porosity,R10L,150,Calibration,0.1045,0.0188,0.1799043062200957,10.0
porosity,Effective_Porosity,R10L,160,Calibration,0.1058,0.0191,0.18052930056710773,10.0
porosity,Effective_Porosity,R10L,170,Validation,0.1071,0.0193,0.18020541549953314,10.0
porosity,Effective_Porosity,R10L,180,Calibration,0.1084,0.0195,0.17988929889298894,10.0
porosity,Effective_Porosity,R10L,190,Calibration,0.1096,0.0197,0.17974452554744524,10.0
porosity,Effective_Porosity,R10L,200,Calibration,0.1108,0.0199,0.17960288808664263,10.0
porosity,Effective_Porosity,R10L,210,Calibration,0.1119,0.0201,0.17962466487935658,10.0
porosity,Effective_Porosity,R10L,220,Calibration,0.1131,0.0203,0.17948717948717946,10.0
porosity,Effective_Porosity,R10L,230,Validation,0.1142,0.0206,0.18038528896672507,10.0
porosity,Effective_Porosity,R10L,240,Validation,0.1153,0.0208,0.18039895923677363,10.0
porosity,Effective_Porosity,R10L,250,Validation,0.1164,0.021,0.18041237113402062,10.0
porosity,Effective_Porosity,R10L,260,Calibration,0.1175,0.0211,0.1795744680851064,10.0
porosity,Effective_Porosity,R10L,270,Calibration,0.1186,0.0213,0.17959527824620575,10.0
porosity,Effective_Porosity,R10L,280,Calibration,0.1197,0.0215,0.1796157059314954,10.0
porosity,Effective_Porosity,R10L,290,Calibration,0.1207,0.0217,0.17978458989229495,10.0
porosity,Effective_Porosity,R10L,300,Validation,0.1218,0.0219,0.1798029556650246,10.0
porosity,Effective_Porosity,R10L,310,Calibration,0.1229,0.0221,0.17982099267697316,10.0
porosity,Effective_Porosity,R10L,320,Calibration,0.124,0.0223,0.17983870967741936,10.0
porosity,Effective_Porosity,R10L,330,Calibration,0.125,0.0225,0.18,10.0
porosity,Effective_Porosity,R10L,340,Calibration,0.1261,0.0227,0.1800158604282316,10.0
porosity,Effective_Porosity,R10L,350,Calibration,0.1272,0.0229,0.1800314465408805,10.0
porosity,Effective_Porosity,R10L,360,Calibration,0.1283,0.0231,0.18004676539360873,10.0
porosity,Effective_Porosity,R10L,370,Calibration,0.1293,0.0233,0.18020108275328695,10.0
porosity,Effective_Porosity,R10L,380,Validation,0.1304,0.0235,0.18021472392638038,10.0
porosity,Effective_Porosity,R10L,390,Validation,0.1315,0.0237,0.18022813688212927,10.0
porosity,Effective_Porosity,R10L,400,Calibration,0.1325,0.0239,0.18037735849056605,10.0
porosity,Effective_Porosity,R10L,410,Calibration,0.1365,0.0246,0.18021978021978022,10.0
porosity,Effective_Porosity,R10L,420,Calibration,0.1387,0.025,0.18024513338139872,10.0
porosity,Effective_Porosity,R10L,430,Calibration,0.1407,0.0253,0.17981520966595593,10.0
porosity,Effective_Porosity,R10L,440,Calibration,0.1426,0.0257,0.18022440392706873,10.0
porosity,Effective_Porosity,R10L,450,Calibration,0.1444,0.026,0.18005540166204986,10.0
porosity,Effective_Porosity,R10L,460,Calibration,0.1462,0.0263,0.179890560875513,10.0
porosity,Effective_Porosity,R10L,470,Calibration,0.1478,0.0266,0.17997293640054127,10.0
porosity,Effective_Porosity,R10L,480,Calibration,0.1495,0.0269,0.17993311036789297,10.0
porosity,Effective_Porosity,R10L,490,Calibration,0.1512,0.0272,0.17989417989417988,10.0
porosity,Effective_Porosity,R10L,500,Validation,0.1528,0.0275,0.1799738219895288,10.0
porosity,Effective_Porosity,R10L,510,Validation,0.1544,0.0278,0.18005181347150256,10.0
porosity,Effective_Porosity,R10L,520,Calibration,0.1559,0.0281,0.18024374599101986,10.0
porosity,Effective_Porosity,R10L,530,Validation,0.1567,0.0282,0.1799617102744097,10.0
porosity,Effective_Porosity,R10L,540,Calibration,0.1575,0.0284,0.18031746031746032,10.0
porosity,Effective_Porosity,R10L,550,Validation,0.1583,0.0285,0.18003790271636136,10.0
porosity,Effective_Porosity,R10L,560,Validation,0.1591,0.0286,0.17976115650534255,10.0
porosity,Effective_Porosity,R10L,570,Calibration,0.1599,0.0288,0.1801125703564728,10.0
porosity,Effective_Porosity,R10L,580,Calibration,0.1606,0.0289,0.17995018679950187,10.0
porosity,Effective_Porosity,R10L,590,Calibration,0.1613,0.029,0.17978921264724118,10.0
porosity,Effective_Porosity,R10L,600,Calibration,0.1621,0.0292,0.18013571869216533,10.0
porosity,Effective_Porosity,R10L,610,Calibration,0.1628,0.0293,0.17997542997542998,10.0
porosity,Effective_Porosity,R10L,620,Calibration,0.1635,0.0294,0.17981651376146787,10.0
porosity,Effective_Porosity,R10L,630,Calibration,0.1642,0.0296,0.18026796589524968,10.0
porosity,Effective_Porosity,R10L,640,Validation,0.1649,0.0297,0.18010915706488784,10.0
porosity,Effective_Porosity,R10L,650,Validation,0.1656,0.0298,0.17995169082125603,10.0
porosity,Effective_Porosity,R10L,660,Calibration,0.1663,0.0299,0.179795550210463,10.0
porosity,Effective_Porosity,R10L,670,Calibration,0.167,0.0301,0.18023952095808382,10.0
porosity,Effective_Porosity,R10L,680,Calibration,0.1677,0.0302,0.18008348240906383,10.0
porosity,Effective_Porosity,R10L,690,Calibration,0.1683,0.0303,0.1800356506238859,10.0
porosity,Effective_Porosity,R10L,700,Validation,0.169,0.0304,0.17988165680473372,10.0
porosity,Effective_Porosity,R10L,710,Calibration,0.1697,0.0305,0.17972893341190335,10.0
porosity,Effective_Porosity,R10L,720,Calibration,0.1703,0.0307,0.1802701115678215,10.0
porosity,Effective_Porosity,R10L,730,Calibration,0.171,0.0308,0.18011695906432748,10.0
porosity,Effective_Porosity,R10L,740,Calibration,0.1716,0.0309,0.18006993006993008,10.0
porosity,Effective_Porosity,R10L,750,Calibration,0.1723,0.031,0.1799187463726059,10.0
porosity,Effective_Porosity,R10L,760,Validation,0.1729,0.0311,0.17987275882012724,10.0
porosity,Effective_Porosity,R10L,770,Calibration,0.1736,0.0312,0.17972350230414746,10.0
porosity,Effective_Porosity,R10L,780,Calibration,0.1742,0.0314,0.18025258323765786,10.0
porosity,Effective_Porosity,R10L,790,Calibration,0.1749,0.0315,0.18010291595197256,10.0
porosity,Effective_Porosity,R10L,800,Validation,0.1755,0.0316,0.1800569800569801,10.0
moisture_transport,Moisture_Diffusivity_m2_s,C,20,Validation,2.5e-12,5.5e-13,0.22,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,30,Calibration,3.73e-12,8.21e-13,0.22010723860589815,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,40,Calibration,5.44e-12,1.2e-12,0.2205882352941176,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,50,Calibration,7.76e-12,1.71e-12,0.22036082474226806,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,60,Calibration,1.09e-11,2.39e-12,0.2192660550458716,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,70,Validation,1.49e-11,3.28e-12,0.22013422818791945,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,80,Calibration,2.02e-11,4.44e-12,0.2198019801980198,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,90,Calibration,2.68e-11,5.91e-12,0.22052238805970148,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,100,Calibration,3.53e-11,7.76e-12,0.2198300283286119,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,110,Calibration,4.7e-11,1.03e-11,0.21914893617021275,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,120,Calibration,6.08e-11,1.34e-11,0.22039473684210528,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,130,Validation,7.75e-11,1.71e-11,0.22064516129032258,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,140,Calibration,9.77e-11,2.15e-11,0.22006141248720573,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,150,Calibration,1.22e-10,2.68e-11,0.219672131147541,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,160,Calibration,1.5e-10,3.31e-11,0.22066666666666668,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,170,Calibration,1.84e-10,4.05e-11,0.22010869565217392,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,180,Calibration,2.23e-10,4.92e-11,0.22062780269058296,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,190,Calibration,2.69e-10,5.93e-11,0.22044609665427511,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,200,Validation,3.22e-10,7.09e-11,0.22018633540372667,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,210,Calibration,3.83e-10,8.43e-11,0.22010443864229762,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,220,Calibration,4.53e-10,9.96e-11,0.21986754966887417,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,230,Calibration,5.31e-10,1.17e-10,0.22033898305084745,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,240,Calibration,6.21e-10,1.37e-10,0.22061191626409016,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,250,Validation,7.21e-10,1.59e-10,0.2205270457697642,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,260,Validation,8.34e-10,1.83e-10,0.21942446043165467,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,270,Calibration,9.59e-10,2.11e-10,0.2200208550573514,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,280,Calibration,1.1e-09,2.42e-10,0.22,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,290,Calibration,1.25e-09,2.76e-10,0.22079999999999997,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,300,Calibration,1.43e-09,3.14e-10,0.21958041958041957,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,310,Calibration,1.61e-09,3.55e-10,0.2204968944099379,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,320,Calibration,1.82e-09,4e-10,0.2197802197802198,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,330,Calibration,2.05e-09,4.5e-10,0.2195121951219512,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,340,Calibration,2.29e-09,5.04e-10,0.22008733624454146,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,350,Validation,2.56e-09,5.63e-10,0.21992187500000002,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,360,Calibration,2.85e-09,6.27e-10,0.22,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,370,Calibration,3.17e-09,6.97e-10,0.2198738170347003,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,380,Validation,3.51e-09,7.71e-10,0.21965811965811965,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,390,Calibration,3.87e-09,8.52e-10,0.22015503875968992,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,400,Calibration,4.27e-09,9.39e-10,0.2199063231850117,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,410,Calibration,4.74e-09,1.04e-09,0.21940928270042193,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,420,Calibration,5.22e-09,1.15e-09,0.22030651340996169,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,430,Validation,5.74e-09,1.26e-09,0.21951219512195122,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,440,Validation,6.28e-09,1.38e-09,0.2197452229299363,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,450,Calibration,6.86e-09,1.51e-09,0.22011661807580174,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,460,Calibration,7.48e-09,1.65e-09,0.22058823529411767,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,470,Calibration,8.13e-09,1.79e-09,0.2201722017220172,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,480,Calibration,8.83e-09,1.94e-09,0.21970554926387315,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,490,Calibration,9.57e-09,2.11e-09,0.2204806687565308,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,500,Validation,1.04e-08,2.28e-09,0.21923076923076923,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,510,Calibration,1.12e-08,2.46e-09,0.21964285714285717,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,520,Validation,1.2e-08,2.65e-09,0.22083333333333335,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,530,Calibration,1.3e-08,2.85e-09,0.2192307692307692,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,540,Calibration,1.39e-08,3.07e-09,0.22086330935251797,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,550,Calibration,1.5e-08,3.29e-09,0.21933333333333335,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,560,Validation,1.6e-08,3.53e-09,0.220625,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,570,Validation,1.72e-08,3.77e-09,0.21918604651162793,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,580,Validation,1.83e-08,4.03e-09,0.2202185792349727,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,590,Calibration,1.96e-08,4.3e-09,0.21938775510204078,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,600,Calibration,2.09e-08,4.59e-09,0.2196172248803828,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,610,Validation,2.22e-08,4.89e-09,0.22027027027027027,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,620,Calibration,2.36e-08,5.2e-09,0.22033898305084748,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,630,Calibration,2.51e-08,5.52e-09,0.2199203187250996,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,640,Calibration,2.66e-08,5.86e-09,0.22030075187969925,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,650,Validation,2.82e-08,6.21e-09,0.2202127659574468,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,660,Validation,2.99e-08,6.58e-09,0.220066889632107,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,670,Calibration,3.17e-08,6.96e-09,0.21955835962145112,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,680,Validation,3.35e-08,7.36e-09,0.21970149253731341,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,690,Validation,3.53e-08,7.78e-09,0.22039660056657223,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,700,Calibration,3.73e-08,8.2e-09,0.21983914209115282,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,710,Calibration,3.93e-08,8.65e-09,0.22010178117048346,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,720,Validation,4.14e-08,9.11e-09,0.22004830917874396,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,730,Calibration,4.36e-08,9.59e-09,0.21995412844036696,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,740,Calibration,4.58e-08,1.01e-08,0.2205240174672489,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,750,Calibration,4.82e-08,1.06e-08,0.21991701244813278,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,760,Validation,5.06e-08,1.11e-08,0.2193675889328063,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,770,Validation,5.31e-08,1.17e-08,0.22033898305084748,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,780,Validation,5.57e-08,1.22e-08,0.21903052064631956,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,790,Calibration,5.83e-08,1.28e-08,0.21955403087478562,0.0
moisture_transport,Moisture_Diffusivity_m2_s,C,800,Validation,6.11e-08,1.34e-08,0.21931260229132568,0.0
moisture_transport,Moisture_Diffusivity_m2_s,R5S,20,Validation,2.95e-12,6.49e-13,0.21999999999999997,10.0
moisture_transport,Moisture_Diffusivity_m2_s,R5S,30,Calibration,4.4e-12,9.68e-13,0.22,10.0
moisture_transport,Moisture_Diffusivity_m2_s,R5S,40,Validation,6.42e-12,1.41e-12,0.2196261682242991,10.0
moisture_transport,Moisture_Diffusivity_m2_s,R5S,50,Calibration,9.16e-12,2.01e-12,0.21943231441048036,10.0
moisture_transport,Moisture_Diffusivity_m2_s,R5S,60,Calibration,1.28e-11,2.82e-12,0.2203125,10.0
