time_s,phase,current_density_A_cm2,voltage_V,temperature_C,degradation_factor
334170,SOFC,0.5,-0.2943,700.17,0.96658
334200,SOFC,0.5,-0.2909,700.15,0.96658
334230,SOFC,0.5,-0.2943,700.14,0.96658
334260,SOFC,0.5,-0.2937,700.12,0.96657
334290,SOFC,0.5,-0.294,700.11,0.96657
334320,SOFC,0.5,-0.2932,700.1,0.96657
334350,SOFC,0.5,-0.2946,700.09,0.96657
334380,SOFC,0.5,-0.2935,700.07,0.96656
334410,SOFC,0.5,-0.2907,700.06,0.96656
334440,SOFC,0.5,-0.2916,700.05,0.96656
334470,SOFC,0.5,-0.2916,700.05,0.96655
334500,SOFC,0.5,-0.2964,700.04,0.96655
334530,SOFC,0.5,-0.2961,700.03,0.96655
334560,SOFC,0.5,-0.2933,700.02,0.96654
334590,SOFC,0.5,-0.2922,700.02,0.96654
334620,SOFC,0.5,-0.2948,700.01,0.96654
334650,SOFC,0.5,-0.2951,700.01,0.96654
334680,SOFC,0.5,-0.291,700.01,0.96653
334710,SOFC,0.5,-0.2924,700.0,0.96653
334740,SOFC,0.5,-0.2916,700.0,0.96653
334770,SOFC,0.5,-0.2946,700.0,0.96652
334800,OCV,0.0,0.954,700.0,0.96652
334830,OCV,0.0,0.9569,700.0,0.96652
334860,OCV,0.0,0.9545,700.0,0.96651
334890,OCV,0.0,0.9538,700.0,0.96651
334920,OCV,0.0,0.9532,700.01,0.96651
334950,OCV,0.0,0.954,700.01,0.9665
334980,OCV,0.0,0.9567,700.01,0.9665
335010,OCV,0.0,0.952,700.02,0.9665
335040,OCV,0.0,0.9562,700.02,0.9665
335070,OCV,0.0,0.9536,700.03,0.96649
335100,OCV,0.0,0.9546,700.04,0.96649
335130,OCV,0.0,0.9547,700.05,0.96649
335160,OCV,0.0,0.9545,700.05,0.96648
335190,OCV,0.0,0.9544,700.06,0.96648
335220,OCV,0.0,0.9541,700.07,0.96648
335250,OCV,0.0,0.9538,700.09,0.96647
335280,OCV,0.0,0.9576,700.1,0.96647
335310,OCV,0.0,0.955,700.11,0.96647
335340,OCV,0.0,0.9547,700.12,0.96647
335370,OCV,0.0,0.9536,700.14,0.96646
335400,OCV,0.0,0.9541,700.15,0.96646
335430,OCV,0.0,0.9536,700.17,0.96646
335460,OCV,0.0,0.9564,700.18,0.96645
335490,OCV,0.0,0.9534,700.2,0.96645
335520,OCV,0.0,0.9504,700.22,0.96645
335550,OCV,0.0,0.955,700.24,0.96644
335580,OCV,0.0,0.9543,700.26,0.96644
335610,OCV,0.0,0.9537,700.28,0.96644
335640,OCV,0.0,0.9567,700.3,0.96644
335670,OCV,0.0,0.9494,700.32,0.96643
335700,SOEC,-0.5,2.238,700.34,0.96643
335730,SOEC,-0.5,2.237,700.37,0.96643
335760,SOEC,-0.5,2.2336,700.39,0.96642
335790,SOEC,-0.5,2.2339,700.41,0.96642
335820,SOEC,-0.5,2.2358,700.44,0.96642
335850,SOEC,-0.5,2.2358,700.47,0.96642
335880,SOEC,-0.5,2.2334,700.49,0.96641
335910,SOEC,-0.5,2.2314,700.52,0.96641
335940,SOEC,-0.5,2.2389,700.55,0.96641
335970,SOEC,-0.5,2.2365,700.58,0.9664
336000,SOEC,-0.5,2.2349,700.61,0.9664
336030,SOEC,-0.5,2.2349,700.64,0.9664
336060,SOEC,-0.5,2.2358,700.67,0.96639
336090,SOEC,-0.5,2.236,700.7,0.96639
336120,SOEC,-0.5,2.2303,700.73,0.96639
336150,SOEC,-0.5,2.2337,700.77,0.96639
336180,SOEC,-0.5,2.2335,700.8,0.96638
336210,SOEC,-0.5,2.234,700.84,0.96638
336240,SOEC,-0.5,2.2358,700.87,0.96638
336270,SOEC,-0.5,2.2307,700.91,0.96637
336300,SOEC,-0.5,2.2315,700.95,0.96637
336330,SOEC,-0.5,2.2328,700.99,0.96637
336360,SOEC,-0.5,2.2344,701.03,0.96636
336390,SOEC,-0.5,2.2357,701.06,0.96636
336420,SOEC,-0.5,2.2373,701.11,0.96636
336450,SOEC,-0.5,2.2334,701.15,0.96635
336480,SOEC,-0.5,2.2356,701.19,0.96635
336510,SOEC,-0.5,2.2353,701.23,0.96635
336540,SOEC,-0.5,2.2349,701.27,0.96635
336570,SOEC,-0.5,2.2338,701.32,0.96634
336600,SOEC,-0.5,2.233,701.36,0.96634
336630,SOEC,-0.5,2.2316,701.41,0.96634
336660,SOEC,-0.5,2.2314,701.45,0.96633
336690,SOEC,-0.5,2.2343,701.5,0.96633
336720,SOEC,-0.5,2.2335,701.55,0.96633
336750,SOEC,-0.5,2.2327,701.6,0.96632
336780,SOEC,-0.5,2.2348,701.65,0.96632
336810,SOEC,-0.5,2.233,701.7,0.96632
336840,SOEC,-0.5,2.2316,701.75,0.96632
336870,SOEC,-0.5,2.2328,701.8,0.96631
336900,SOEC,-0.5,2.2349,701.85,0.96631
336930,SOEC,-0.5,2.2312,701.9,0.96631
336960,SOEC,-0.5,2.2336,701.96,0.9663
336990,SOEC,-0.5,2.233,702.01,0.9663
337020,SOEC,-0.5,2.2315,702.07,0.9663
337050,SOEC,-0.5,2.2324,702.12,0.9663
337080,SOEC,-0.5,2.2298,702.18,0.96629
337110,SOEC,-0.5,2.2331,702.24,0.96629
337140,SOEC,-0.5,2.2301,702.29,0.96629
337170,SOEC,-0.5,2.2349,702.35,0.96628
337200,SOEC,-0.5,2.2325,702.41,0.96628
337230,SOEC,-0.5,2.2315,702.47,0.96628
337260,SOEC,-0.5,2.2349,702.53,0.96627
337290,SOEC,-0.5,2.2305,702.59,0.96627
337320,SOEC,-0.5,2.231,702.66,0.96627
337350,SOEC,-0.5,2.2288,702.72,0.96627
337380,SOEC,-0.5,2.235,702.78,0.96626
337410,SOEC,-0.5,2.236,702.85,0.96626
337440,SOEC,-0.5,2.2289,702.91,0.96626
337470,SOEC,-0.5,2.2305,702.98,0.96625
337500,SOFC,0.5,-0.2923,703.04,0.96625
337530,SOFC,0.5,-0.2934,703.11,0.96625
337560,SOFC,0.5,-0.2924,703.18,0.96624
337590,SOFC,0.5,-0.2926,703.25,0.96624
337620,SOFC,0.5,-0.2915,703.32,0.96624
337650,SOFC,0.5,-0.2942,703.39,0.96623
337680,SOFC,0.5,-0.2919,703.46,0.96623
337710,SOFC,0.5,-0.2945,703.53,0.96623
337740,SOFC,0.5,-0.293,703.6,0.96623
337770,SOFC,0.5,-0.2957,703.67,0.96622
337800,SOFC,0.5,-0.293,703.75,0.96622
337830,SOFC,0.5,-0.2933,703.82,0.96622
337860,SOFC,0.5,-0.2902,703.9,0.96621
337890,SOFC,0.5,-0.2922,703.97,0.96621
337920,SOFC,0.5,-0.2918,704.05,0.96621
337950,SOFC,0.5,-0.2921,704.13,0.9662
337980,SOFC,0.5,-0.2962,704.2,0.9662
338010,SOFC,0.5,-0.296,704.28,0.9662
338040,SOFC,0.5,-0.2926,704.36,0.9662
338070,SOFC,0.5,-0.2913,704.44,0.96619
338100,SOFC,0.5,-0.2923,704.52,0.96619
338130,SOFC,0.5,-0.2936,704.6,0.96619
338160,SOFC,0.5,-0.2923,704.68,0.96618
338190,SOFC,0.5,-0.2924,704.76,0.96618
338220,SOFC,0.5,-0.2902,704.85,0.96618
338250,SOFC,0.5,-0.2903,704.93,0.96618
338280,SOFC,0.5,-0.2928,705.02,0.96617
338310,SOFC,0.5,-0.2918,705.1,0.96617
338340,SOFC,0.5,-0.2911,705.19,0.96617
338370,SOFC,0.5,-0.2908,705.27,0.96616
338400,SOFC,0.5,-0.2883,705.36,0.96616
338430,SOFC,0.5,-0.2916,705.45,0.96616
338460,SOFC,0.5,-0.2892,705.53,0.96615
338490,SOFC,0.5,-0.2938,705.62,0.96615
338520,SOFC,0.5,-0.2927,705.71,0.96615
338550,SOFC,0.5,-0.2957,705.8,0.96615
338580,SOFC,0.5,-0.2911,705.89,0.96614
338610,SOFC,0.5,-0.2901,705.99,0.96614
338640,SOFC,0.5,-0.2964,706.08,0.96614
338670,SOFC,0.5,-0.2909,706.17,0.96613
338700,SOFC,0.5,-0.2901,706.26,0.96613
338730,SOFC,0.5,-0.2901,706.36,0.96613
338760,SOFC,0.5,-0.2936,706.45,0.96612
338790,SOFC,0.5,-0.2896,706.55,0.96612
338820,SOFC,0.5,-0.2911,706.64,0.96612
338850,SOFC,0.5,-0.2899,706.74,0.96612
338880,SOFC,0.5,-0.2913,706.84,0.96611
338910,SOFC,0.5,-0.2903,706.94,0.96611
338940,SOFC,0.5,-0.2888,707.03,0.96611
338970,SOFC,0.5,-0.2914,707.13,0.9661
339000,SOFC,0.5,-0.2904,707.23,0.9661
339030,SOFC,0.5,-0.2884,707.33,0.9661
339060,SOFC,0.5,-0.2912,707.44,0.96609
339090,SOFC,0.5,-0.2931,707.54,0.96609
339120,SOFC,0.5,-0.2895,707.64,0.96609
339150,SOFC,0.5,-0.2879,707.74,0.96608
339180,SOFC,0.5,-0.2882,707.85,0.96608
339210,SOFC,0.5,-0.2893,707.95,0.96608
339240,SOFC,0.5,-0.2954,708.05,0.96608
339270,SOFC,0.5,-0.2919,708.16,0.96607
339300,OCV,0.0,0.9513,708.27,0.96607
339330,OCV,0.0,0.9525,708.37,0.96607
339360,OCV,0.0,0.9558,708.48,0.96606
339390,OCV,0.0,0.9502,708.59,0.96606
339420,OCV,0.0,0.9568,708.7,0.96606
339450,OCV,0.0,0.9516,708.8,0.96605
339480,OCV,0.0,0.9508,708.91,0.96605
339510,OCV,0.0,0.954,709.02,0.96605
339540,OCV,0.0,0.9541,709.14,0.96605
339570,OCV,0.0,0.9535,709.25,0.96604
339600,OCV,0.0,0.9506,709.36,0.96604
339630,OCV,0.0,0.9531,709.47,0.96604
339660,OCV,0.0,0.95,709.58,0.96603
339690,OCV,0.0,0.9505,709.7,0.96603
339720,OCV,0.0,0.9519,709.81,0.96603
339750,OCV,0.0,0.9504,709.93,0.96603
339780,OCV,0.0,0.9541,710.04,0.96602
339810,OCV,0.0,0.9508,710.16,0.96602
339840,OCV,0.0,0.9515,710.27,0.96602
339870,OCV,0.0,0.9501,710.39,0.96601
339900,OCV,0.0,0.9539,710.51,0.96601
339930,OCV,0.0,0.9505,710.63,0.96601
339960,OCV,0.0,0.9541,710.75,0.966
339990,OCV,0.0,0.9539,710.87,0.966
340020,OCV,0.0,0.9508,710.99,0.966
340050,OCV,0.0,0.9517,711.11,0.966
340080,OCV,0.0,0.9507,711.23,0.96599
340110,OCV,0.0,0.9527,711.35,0.96599
340140,OCV,0.0,0.9512,711.47,0.96599
340170,OCV,0.0,0.9507,711.59,0.96598
340200,SOEC,-0.5,2.2249,711.72,0.96598
340230,SOEC,-0.5,2.2215,711.84,0.96598
340260,SOEC,-0.5,2.2244,711.96,0.96597
340290,SOEC,-0.5,2.2258,712.09,0.96597
340320,SOEC,-0.5,2.2247,712.21,0.96597
340350,SOEC,-0.5,2.2262,712.34,0.96596
340380,SOEC,-0.5,2.2234,712.47,0.96596
340410,SOEC,-0.5,2.2232,712.59,0.96596
340440,SOEC,-0.5,2.2218,712.72,0.96596
340470,SOEC,-0.5,2.2231,712.85,0.96595
340500,SOEC,-0.5,2.2277,712.98,0.96595
340530,SOEC,-0.5,2.2243,713.11,0.96595
340560,SOEC,-0.5,2.2225,713.23,0.96594
340590,SOEC,-0.5,2.2215,713.36,0.96594
340620,SOEC,-0.5,2.2202,713.5,0.96594
340650,SOEC,-0.5,2.2217,713.63,0.96593
340680,SOEC,-0.5,2.2248,713.76,0.96593
340710,SOEC,-0.5,2.2223,713.89,0.96593
340740,SOEC,-0.5,2.2211,714.02,0.96593
340770,SOEC,-0.5,2.2213,714.16,0.96592
340800,SOEC,-0.5,2.2242,714.29,0.96592
340830,SOEC,-0.5,2.2226,714.42,0.96592
340860,SOEC,-0.5,2.2214,714.56,0.96591
340890,SOEC,-0.5,2.222,714.69,0.96591
340920,SOEC,-0.5,2.2269,714.83,0.96591
340950,SOEC,-0.5,2.2248,714.96,0.96591
340980,SOEC,-0.5,2.2252,715.1,0.9659
341010,SOEC,-0.5,2.2187,715.24,0.9659
341040,SOEC,-0.5,2.2218,715.37,0.9659
341070,SOEC,-0.5,2.2207,715.51,0.96589
341100,SOEC,-0.5,2.223,715.65,0.96589
341130,SOEC,-0.5,2.2239,715.79,0.96589
341160,SOEC,-0.5,2.2224,715.93,0.96588
341190,SOEC,-0.5,2.2199,716.07,0.96588
341220,SOEC,-0.5,2.2202,716.21,0.96588
341250,SOEC,-0.5,2.2227,716.35,0.96588
341280,SOEC,-0.5,2.2228,716.49,0.96587
341310,SOEC,-0.5,2.2215,716.63,0.96587
341340,SOEC,-0.5,2.2214,716.77,0.96587
341370,SOEC,-0.5,2.2211,716.91,0.96586
341400,SOEC,-0.5,2.2215,717.06,0.96586
341430,SOEC,-0.5,2.2223,717.2,0.96586
341460,SOEC,-0.5,2.222,717.34,0.96585
341490,SOEC,-0.5,2.2207,717.49,0.96585
341520,SOEC,-0.5,2.2205,717.63,0.96585
341550,SOEC,-0.5,2.2203,717.78,0.96584
341580,SOEC,-0.5,2.2188,717.92,0.96584
341610,SOEC,-0.5,2.2187,718.07,0.96584
341640,SOEC,-0.5,2.2213,718.21,0.96584
341670,SOEC,-0.5,2.2187,718.36,0.96583
341700,SOEC,-0.5,2.2216,718.51,0.96583
341730,SOEC,-0.5,2.2198,718.66,0.96583
341760,SOEC,-0.5,2.2214,718.8,0.96582
341790,SOEC,-0.5,2.221,718.95,0.96582
341820,SOEC,-0.5,2.2213,719.1,0.96582
341850,SOEC,-0.5,2.2186,719.25,0.96581
341880,SOEC,-0.5,2.2202,719.4,0.96581
341910,SOEC,-0.5,2.2208,719.55,0.96581
341940,SOEC,-0.5,2.2161,719.7,0.96581
341970,SOEC,-0.5,2.2225,719.85,0.9658
342000,SOFC,0.5,-0.2838,720.0,0.9658
342030,SOFC,0.5,-0.2864,720.15,0.9658
342060,SOFC,0.5,-0.2866,720.3,0.96579
342090,SOFC,0.5,-0.2871,720.46,0.96579
342120,SOFC,0.5,-0.2889,720.61,0.96579
342150,SOFC,0.5,-0.2884,720.76,0.96579
342180,SOFC,0.5,-0.2863,720.91,0.96578
342210,SOFC,0.5,-0.2901,721.07,0.96578
342240,SOFC,0.5,-0.2903,721.22,0.96578
342270,SOFC,0.5,-0.2889,721.38,0.96577
342300,SOFC,0.5,-0.2868,721.53,0.96577
342330,SOFC,0.5,-0.2899,721.69,0.96577
342360,SOFC,0.5,-0.2886,721.84,0.96576
342390,SOFC,0.5,-0.2883,722.0,0.96576
342420,SOFC,0.5,-0.2901,722.15,0.96576
342450,SOFC,0.5,-0.293,722.31,0.96576
342480,SOFC,0.5,-0.2901,722.47,0.96575
342510,SOFC,0.5,-0.2875,722.62,0.96575
342540,SOFC,0.5,-0.2871,722.78,0.96575
342570,SOFC,0.5,-0.287,722.94,0.96574
342600,SOFC,0.5,-0.2868,723.1,0.96574
342630,SOFC,0.5,-0.2893,723.25,0.96574
342660,SOFC,0.5,-0.2897,723.41,0.96573
342690,SOFC,0.5,-0.2872,723.57,0.96573
342720,SOFC,0.5,-0.2884,723.73,0.96573
342750,SOFC,0.5,-0.2862,723.89,0.96573
342780,SOFC,0.5,-0.2872,724.05,0.96572
342810,SOFC,0.5,-0.2854,724.21,0.96572
342840,SOFC,0.5,-0.2889,724.37,0.96572
342870,SOFC,0.5,-0.2858,724.53,0.96571
342900,SOFC,0.5,-0.2839,724.69,0.96571
342930,SOFC,0.5,-0.2878,724.85,0.96571
342960,SOFC,0.5,-0.2869,725.02,0.9657
342990,SOFC,0.5,-0.2898,725.18,0.9657
343020,SOFC,0.5,-0.2861,725.34,0.9657
343050,SOFC,0.5,-0.2856,725.5,0.96569
343080,SOFC,0.5,-0.2889,725.67,0.96569
343110,SOFC,0.5,-0.2867,725.83,0.96569
343140,SOFC,0.5,-0.2873,725.99,0.96569
343170,SOFC,0.5,-0.2871,726.16,0.96568
343200,SOFC,0.5,-0.2862,726.32,0.96568
343230,SOFC,0.5,-0.2868,726.48,0.96568
343260,SOFC,0.5,-0.2881,726.65,0.96567
343290,SOFC,0.5,-0.2862,726.81,0.96567
343320,SOFC,0.5,-0.2856,726.98,0.96567
343350,SOFC,0.5,-0.289,727.14,0.96566
343380,SOFC,0.5,-0.2879,727.31,0.96566
343410,SOFC,0.5,-0.2914,727.47,0.96566
343440,SOFC,0.5,-0.2867,727.64,0.96566
343470,SOFC,0.5,-0.2854,727.81,0.96565
343500,SOFC,0.5,-0.2884,727.97,0.96565
343530,SOFC,0.5,-0.2876,728.14,0.96565
343560,SOFC,0.5,-0.2883,728.31,0.96564
343590,SOFC,0.5,-0.2886,728.47,0.96564
343620,SOFC,0.5,-0.2874,728.64,0.96564
343650,SOFC,0.5,-0.2894,728.81,0.96564
343680,SOFC,0.5,-0.2883,728.97,0.96563
343710,SOFC,0.5,-0.2897,729.14,0.96563
343740,SOFC,0.5,-0.2867,729.31,0.96563
343770,SOFC,0.5,-0.2874,729.48,0.96562
343800,OCV,0.0,0.9458,729.65,0.96562
343830,OCV,0.0,0.9467,729.82,0.96562
343860,OCV,0.0,0.9461,729.98,0.96561
343890,OCV,0.0,0.9488,730.15,0.96561
343920,OCV,0.0,0.9456,730.32,0.96561
343950,OCV,0.0,0.9477,730.49,0.96561
343980,OCV,0.0,0.9449,730.66,0.9656
344010,OCV,0.0,0.9479,730.83,0.9656
344040,OCV,0.0,0.9483,731.0,0.9656
344070,OCV,0.0,0.9484,731.17,0.96559
344100,OCV,0.0,0.9491,731.34,0.96559
344130,OCV,0.0,0.9467,731.51,0.96559
344160,OCV,0.0,0.9486,731.68,0.96558
344190,OCV,0.0,0.9493,731.85,0.96558
344220,OCV,0.0,0.9437,732.03,0.96558
344250,OCV,0.0,0.9447,732.2,0.96557
344280,OCV,0.0,0.9429,732.37,0.96557
344310,OCV,0.0,0.948,732.54,0.96557
344340,OCV,0.0,0.9428,732.71,0.96557
344370,OCV,0.0,0.9422,732.88,0.96556
344400,OCV,0.0,0.9435,733.05,0.96556
344430,OCV,0.0,0.9422,733.23,0.96556
344460,OCV,0.0,0.9462,733.4,0.96555
344490,OCV,0.0,0.9434,733.57,0.96555
344520,OCV,0.0,0.9421,733.74,0.96555
344550,OCV,0.0,0.9454,733.92,0.96554
344580,OCV,0.0,0.9455,734.09,0.96554
344610,OCV,0.0,0.9416,734.26,0.96554
344640,OCV,0.0,0.9439,734.43,0.96554
344670,OCV,0.0,0.9451,734.61,0.96553
344700,SOEC,-0.5,2.2107,734.78,0.96553
344730,SOEC,-0.5,2.2106,734.95,0.96553
344760,SOEC,-0.5,2.2136,735.13,0.96552
344790,SOEC,-0.5,2.2155,735.3,0.96552
344820,SOEC,-0.5,2.2105,735.47,0.96552
344850,SOEC,-0.5,2.2084,735.65,0.96552
344880,SOEC,-0.5,2.2105,735.82,0.96551
344910,SOEC,-0.5,2.2113,735.99,0.96551
344940,SOEC,-0.5,2.2107,736.17,0.96551
344970,SOEC,-0.5,2.212,736.34,0.9655
345000,SOEC,-0.5,2.2151,736.51,0.9655
345030,SOEC,-0.5,2.2072,736.69,0.9655
345060,SOEC,-0.5,2.2095,736.86,0.96549
345090,SOEC,-0.5,2.2135,737.04,0.96549
345120,SOEC,-0.5,2.2093,737.21,0.96549
345150,SOEC,-0.5,2.2119,737.38,0.96549
345180,SOEC,-0.5,2.2115,737.56,0.96548
345210,SOEC,-0.5,2.2127,737.73,0.96548
345240,SOEC,-0.5,2.2139,737.91,0.96548
345270,SOEC,-0.5,2.2107,738.08,0.96547
345300,SOEC,-0.5,2.2065,738.26,0.96547
345330,SOEC,-0.5,2.2085,738.43,0.96547
345360,SOEC,-0.5,2.2142,738.6,0.96546
345390,SOEC,-0.5,2.207,738.78,0.96546
345420,SOEC,-0.5,2.2107,738.95,0.96546
345450,SOEC,-0.5,2.2046,739.13,0.96545
345480,SOEC,-0.5,2.2069,739.3,0.96545
345510,SOEC,-0.5,2.2113,739.48,0.96545
345540,SOEC,-0.5,2.2095,739.65,0.96545
345570,SOEC,-0.5,2.2086,739.83,0.96544
345600,SOEC,-0.5,2.2077,740.0,0.96544
345630,SOEC,-0.5,2.2053,740.17,0.96544
345660,SOEC,-0.5,2.2106,740.35,0.96543
345690,SOEC,-0.5,2.2086,740.52,0.96543
345720,SOEC,-0.5,2.206,740.7,0.96543
345750,SOEC,-0.5,2.2091,740.87,0.96542
345780,SOEC,-0.5,2.2101,741.05,0.96542
345810,SOEC,-0.5,2.2085,741.22,0.96542
345840,SOEC,-0.5,2.2091,741.4,0.96542
345870,SOEC,-0.5,2.2089,741.57,0.96541
345900,SOEC,-0.5,2.2073,741.74,0.96541
345930,SOEC,-0.5,2.2088,741.92,0.96541
345960,SOEC,-0.5,2.2101,742.09,0.9654
345990,SOEC,-0.5,2.2106,742.27,0.9654
346020,SOEC,-0.5,2.2101,742.44,0.9654
346050,SOEC,-0.5,2.2071,742.62,0.9654
346080,SOEC,-0.5,2.2096,742.79,0.96539
346110,SOEC,-0.5,2.2093,742.96,0.96539
346140,SOEC,-0.5,2.2068,743.14,0.96539
346170,SOEC,-0.5,2.2073,743.31,0.96538
346200,SOEC,-0.5,2.2095,743.49,0.96538
346230,SOEC,-0.5,2.2108,743.66,0.96538
346260,SOEC,-0.5,2.2044,743.83,0.96537
346290,SOEC,-0.5,2.2113,744.01,0.96537
346320,SOEC,-0.5,2.2103,744.18,0.96537
346350,SOEC,-0.5,2.2083,744.35,0.96537
346380,SOEC,-0.5,2.2073,744.53,0.96536
346410,SOEC,-0.5,2.2085,744.7,0.96536
346440,SOEC,-0.5,2.2064,744.87,0.96536
346470,SOEC,-0.5,2.2073,745.05,0.96535
346500,SOFC,0.5,-0.2926,745.22,0.96535
346530,SOFC,0.5,-0.2932,745.39,0.96535
346560,SOFC,0.5,-0.2851,745.57,0.96534
346590,SOFC,0.5,-0.2897,745.74,0.96534
346620,SOFC,0.5,-0.2894,745.91,0.96534
346650,SOFC,0.5,-0.2899,746.08,0.96534
346680,SOFC,0.5,-0.2916,746.26,0.96533
346710,SOFC,0.5,-0.2906,746.43,0.96533
346740,SOFC,0.5,-0.2898,746.6,0.96533
346770,SOFC,0.5,-0.2904,746.77,0.96532
346800,SOFC,0.5,-0.2916,746.95,0.96532
346830,SOFC,0.5,-0.2891,747.12,0.96532
346860,SOFC,0.5,-0.2898,747.29,0.96531
346890,SOFC,0.5,-0.2894,747.46,0.96531
346920,SOFC,0.5,-0.2888,747.63,0.96531
346950,SOFC,0.5,-0.2906,747.8,0.9653
346980,SOFC,0.5,-0.2906,747.97,0.9653
347010,SOFC,0.5,-0.2874,748.15,0.9653
347040,SOFC,0.5,-0.2923,748.32,0.9653
347070,SOFC,0.5,-0.2942,748.49,0.96529
347100,SOFC,0.5,-0.2893,748.66,0.96529
347130,SOFC,0.5,-0.2918,748.83,0.96529
347160,SOFC,0.5,-0.2927,749.0,0.96528
347190,SOFC,0.5,-0.2888,749.17,0.96528
347220,SOFC,0.5,-0.2909,749.34,0.96528
347250,SOFC,0.5,-0.2932,749.51,0.96527
347280,SOFC,0.5,-0.2868,749.68,0.96527
347310,SOFC,0.5,-0.294,749.85,0.96527
347340,SOFC,0.5,-0.291,750.02,0.96527
347370,SOFC,0.5,-0.2946,750.18,0.96526
347400,SOFC,0.5,-0.2903,750.35,0.96526
347430,SOFC,0.5,-0.2922,750.52,0.96526
347460,SOFC,0.5,-0.2893,750.69,0.96525
347490,SOFC,0.5,-0.291,750.86,0.96525
347520,SOFC,0.5,-0.2883,751.03,0.96525
347550,SOFC,0.5,-0.292,751.19,0.96525
347580,SOFC,0.5,-0.2943,751.36,0.96524
347610,SOFC,0.5,-0.2907,751.53,0.96524
347640,SOFC,0.5,-0.2917,751.69,0.96524
347670,SOFC,0.5,-0.2949,751.86,0.96523
347700,SOFC,0.5,-0.2934,752.03,0.96523
347730,SOFC,0.5,-0.2928,752.19,0.96523
347760,SOFC,0.5,-0.2883,752.36,0.96522
347790,SOFC,0.5,-0.29,752.53,0.96522
347820,SOFC,0.5,-0.2922,752.69,0.96522
347850,SOFC,0.5,-0.2906,752.86,0.96522
347880,SOFC,0.5,-0.2957,753.02,0.96521
347910,SOFC,0.5,-0.2928,753.19,0.96521
347940,SOFC,0.5,-0.2909,753.35,0.96521
347970,SOFC,0.5,-0.2914,753.52,0.9652
348000,SOFC,0.5,-0.2929,753.68,0.9652
348030,SOFC,0.5,-0.2919,753.84,0.9652
348060,SOFC,0.5,-0.2912,754.01,0.96519
348090,SOFC,0.5,-0.292,754.17,0.96519
348120,SOFC,0.5,-0.2903,754.33,0.96519
348150,SOFC,0.5,-0.2914,754.5,0.96518
348180,SOFC,0.5,-0.2911,754.66,0.96518
348210,SOFC,0.5,-0.2887,754.82,0.96518
348240,SOFC,0.5,-0.2905,754.98,0.96518
348270,SOFC,0.5,-0.2887,755.15,0.96517
348300,OCV,0.0,0.9384,755.31,0.96517
348330,OCV,0.0,0.9365,755.47,0.96517
348360,OCV,0.0,0.9393,755.63,0.96516
348390,OCV,0.0,0.9391,755.79,0.96516
348420,OCV,0.0,0.9425,755.95,0.96516
348450,OCV,0.0,0.9372,756.11,0.96515
348480,OCV,0.0,0.9393,756.27,0.96515
348510,OCV,0.0,0.9402,756.43,0.96515
348540,OCV,0.0,0.9396,756.59,0.96515
348570,OCV,0.0,0.939,756.75,0.96514
348600,OCV,0.0,0.94,756.9,0.96514
348630,OCV,0.0,0.9414,757.06,0.96514
348660,OCV,0.0,0.9423,757.22,0.96513
348690,OCV,0.0,0.9392,757.38,0.96513
348720,OCV,0.0,0.9375,757.53,0.96513
348750,OCV,0.0,0.9421,757.69,0.96513
348780,OCV,0.0,0.9369,757.85,0.96512
348810,OCV,0.0,0.9426,758.0,0.96512
348840,OCV,0.0,0.9416,758.16,0.96512
348870,OCV,0.0,0.9419,758.31,0.96511
348900,OCV,0.0,0.9402,758.47,0.96511
348930,OCV,0.0,0.9346,758.62,0.96511
348960,OCV,0.0,0.9367,758.78,0.9651
348990,OCV,0.0,0.9393,758.93,0.9651
349020,OCV,0.0,0.9373,759.09,0.9651
349050,OCV,0.0,0.938,759.24,0.9651
349080,OCV,0.0,0.9398,759.39,0.96509
349110,OCV,0.0,0.9382,759.54,0.96509
349140,OCV,0.0,0.9361,759.7,0.96509
349170,OCV,0.0,0.9402,759.85,0.96508
349200,SOEC,-0.5,2.2053,760.0,0.96508
349230,SOEC,-0.5,2.2037,760.15,0.96508
349260,SOEC,-0.5,2.2056,760.3,0.96507
349290,SOEC,-0.5,2.2043,760.45,0.96507
349320,SOEC,-0.5,2.2068,760.6,0.96507
349350,SOEC,-0.5,2.2044,760.75,0.96506
349380,SOEC,-0.5,2.2067,760.9,0.96506
349410,SOEC,-0.5,2.2003,761.05,0.96506
349440,SOEC,-0.5,2.205,761.2,0.96506
349470,SOEC,-0.5,2.2032,761.34,0.96505
349500,SOEC,-0.5,2.2023,761.49,0.96505
349530,SOEC,-0.5,2.2063,761.64,0.96505
349560,SOEC,-0.5,2.2057,761.79,0.96504
349590,SOEC,-0.5,2.1999,761.93,0.96504
349620,SOEC,-0.5,2.2053,762.08,0.96504
349650,SOEC,-0.5,2.2051,762.22,0.96503
349680,SOEC,-0.5,2.2024,762.37,0.96503
349710,SOEC,-0.5,2.2022,762.51,0.96503
349740,SOEC,-0.5,2.2006,762.66,0.96503
349770,SOEC,-0.5,2.2031,762.8,0.96502
349800,SOEC,-0.5,2.2034,762.94,0.96502
349830,SOEC,-0.5,2.2054,763.09,0.96502
349860,SOEC,-0.5,2.2043,763.23,0.96501
349890,SOEC,-0.5,2.2016,763.37,0.96501
349920,SOEC,-0.5,2.2042,763.51,0.96501
349950,SOEC,-0.5,2.2032,763.65,0.96501
