simulation_id,material,parameters_temperature,parameters_pressure,parameters_crystal_structure,parameters_lattice_parameter,parameters_supercell_size,parameters_k_point_density,parameters_cutoff_energy,parameters_exchange_correlation,results_formation_energy,results_activation_barrier,results_surface_energy,results_bulk_modulus,results_elastic_constants,results_band_gap,results_magnetic_moment,metadata_convergence_criteria,metadata_total_energy,metadata_forces_converged,metadata_stress_converged
DFT_Fe_0111,Fe,709.0272129776213,7.243295709071344,FCC,2.87,"[4, 4, 4]",0.08489206169582829,597.3304709549507,LDA,0.036075121567156934,1.6313941974814221,2.182342194067449,172.96235462387574,"[466.99388168366016, 198.6923354230221, 115.68797278363763]",0.09854560730745326,0.9034533304080733,1e-06,-789.4895527184284,True,True
DFT_Fe_0112,Fe,1260.1576330595144,2.806737102603348,FCC,2.87,"[4, 4, 4]",0.09270512345810514,482.2048801330785,PBE0,0.09044200994424517,2.1264824483478413,2.47040070509294,195.74003291333574,"[678.5676177168688, 178.72278313106924, 70.79141442181857]",0.03389548240924618,0.3621738396882448,1e-06,-795.664112086458,True,True
DFT_Fe_0113,Fe,1189.474344073251,1.007036273123576,FCC,2.87,"[4, 4, 4]",0.02906020865025339,426.61482599176685,PBE0,0.0005126903767336058,1.8599034003762618,2.596343404025465,179.2811284685992,"[485.72167098116836, 207.8935454500931, 55.34260727790487]",0.2351722322802099,0.6029765806081862,1e-06,-600.3073375224019,True,True
DFT_Fe_0114,Fe,873.8238904108553,1.4519663023004237,FCC,2.87,"[4, 4, 4]",0.052294947999892025,531.5981377182836,PBE0,-0.005117184235839491,1.9473868304705,2.2815129608351,181.06959391840118,"[462.58765482335633, 202.4989891401544, 99.6667632532757]",0.2559509588489227,0.45799858039126373,1e-06,-828.3589370563947,True,True
DFT_Fe_0115,Fe,538.584829020905,5.070797990727135,FCC,2.87,"[4, 4, 4]",0.08029567141078034,581.8856397978013,PBE,-0.04105602027742623,1.9175117313854821,2.5622449055232583,177.64360153142476,"[544.0978130971218, 183.55468921534066, 94.28653743960798]",0.008012982835016632,0.49275914389196723,1e-06,-640.5853566140686,True,True
DFT_Fe_0116,Fe,1396.8185904438615,6.426227549480159,FCC,2.87,"[4, 4, 4]",0.05214879245512612,567.6071203696349,LDA,0.08882396687222782,2.2077169483528998,2.471744638174885,169.60866796404062,"[566.8618692804502, 155.77964084328025, 111.74975773851469]",0.09685896627067668,0.9774332123342496,1e-06,-505.5705126329759,True,True
DFT_Fe_0117,Fe,1007.3684559149273,3.274355952469139,FCC,2.87,"[4, 4, 4]",0.07277124886207106,551.9592719335892,LDA,-0.18731237392358785,1.7543181813674746,2.4847507197774883,179.7047370958189,"[613.363677305813, 194.69313686462692, 102.61019837770034]",0.12949092015530606,0.24395931574509044,1e-06,-911.3708566191992,True,True
DFT_Fe_0118,Fe,734.5960125496846,8.509597787958326,FCC,2.87,"[4, 4, 4]",0.0706139759268378,497.393957744057,LDA,0.011814194197784629,2.4163462997867127,2.317610680169094,184.85534273653303,"[597.1364015401954, 161.53652631903506, 100.29271593906273]",0.0989429776245243,0.5229796752638673,1e-06,-949.3387918104205,True,True
DFT_Fe_0119,Fe,860.8947444820213,6.670749088219743,FCC,2.87,"[4, 4, 4]",0.03385999101791087,563.5720808016101,PBE0,0.1336021913055203,2.5552842593898455,2.3898324938245428,183.7590213670733,"[572.6141024442225, 209.74918119949413, 121.32421596457252]",0.04924724732117032,0.7919432355662273,1e-06,-841.0996905607062,True,True
DFT_Fe_0120,Fe,1294.790812622945,0.03036019125454037,FCC,2.87,"[4, 4, 4]",0.05452732775331806,435.34836427914877,LDA,0.10917721098967584,2.2931329762600976,2.436008047985453,194.04209554660264,"[603.6851538097969, 218.14168229298528, 119.07950316701636]",0.003523904279941282,0.7087008561515288,1e-06,-624.5146004984367,True,True
DFT_Fe_0121,Fe,523.1135354981784,1.09667038976753,FCC,2.87,"[4, 4, 4]",0.03760719456695335,523.0610858257518,PBE0,-0.039640928967057364,1.8290458977609665,2.311390238157779,196.12977121493697,"[678.2235192000777, 182.8547527711047, 118.53095286740025]",0.07579153165260716,0.5916327620571519,1e-06,-887.1165285844047,True,True
DFT_Fe_0122,Fe,896.459873085735,4.581724632651236,FCC,2.87,"[4, 4, 4]",0.08412542594328394,502.77845959089757,PBE,-0.12689082353625225,1.8051966783131619,2.236368127906068,178.982472827806,"[573.5340158963787, 184.1208144287072, 73.0329966954792]",0.30052546508420264,0.6937251110940826,1e-06,-578.0727165102428,True,True
DFT_Fe_0123,Fe,1405.2228168010752,3.7270258375443897,FCC,2.87,"[4, 4, 4]",0.04327257499063136,414.9480914377105,PBE0,-0.2570280556134624,2.1867407920480364,2.4229875545462267,182.3924414305385,"[460.39770107608064, 168.89200457915058, 64.12453394544004]",0.01681330135360081,0.7179301832169946,1e-06,-659.0606869869723,True,True
DFT_Fe_0124,Fe,521.2402610058508,3.8229709237600162,FCC,2.87,"[4, 4, 4]",0.0760366621143816,482.34990580225326,PBE,-0.2061932413509353,1.6497964038087238,2.448881632572536,185.14262956593544,"[514.6852739914955, 166.04485337089412, 56.87237000203458]",0.042553862039267254,0.2440353649353132,1e-06,-795.2769177442132,True,True
DFT_Fe_0125,Fe,808.6049818646986,6.660208284725071,FCC,2.87,"[4, 4, 4]",0.051910261211147155,552.6003555317418,PBE0,-0.024992242367683853,1.8592313399652716,2.382135381221475,183.87836091444535,"[484.42316480305834, 161.83759386815893, 121.55648966937095]",0.01157483167189502,0.23260495737393572,1e-06,-955.8833489714468,True,True
DFT_Fe_0126,Fe,615.6302794614808,3.670803735927616,FCC,2.87,"[4, 4, 4]",0.030121773720288552,445.30073108897915,PBE,-0.15809897023117225,1.7749636233141763,2.3011263194718024,174.31324957776116,"[447.5727789998317, 162.18799906065894, 57.32964568798001]",0.12155658888963178,0.28647819758965104,1e-06,-781.2127657785854,True,True
DFT_Fe_0127,Fe,703.5822615207676,8.03839735800492,FCC,2.87,"[4, 4, 4]",0.04872292815305537,480.1765647318104,PBE,-0.17029293719459898,1.9295455528078012,2.3458903331229664,173.51258541782607,"[448.2301460106061, 197.23754739996807, 69.36547626436733]",0.01573091354927364,0.7613036313146885,1e-06,-612.9033119362551,True,True
DFT_Fe_0128,Fe,726.7144728972376,0.08395492084141698,FCC,2.87,"[4, 4, 4]",0.057233953099350185,557.4071684390552,LDA,-0.026035185324489615,1.880243271568123,2.3420733067135404,174.9002643126091,"[467.11084626856166, 173.16357275404778, 108.22698240412132]",0.041651850980033586,0.6197024442159382,1e-06,-653.3384704077524,True,True
DFT_Fe_0129,Fe,1164.3386028076886,4.762524089277726,FCC,2.87,"[4, 4, 4]",0.06818673263529283,418.12964580970714,PBE0,0.054144182209147435,1.9139550709875064,2.2911004472346685,188.14441055519256,"[504.6551587294426, 180.1604893044616, 129.1512906687624]",0.009306683713351855,0.3438018489840401,1e-06,-876.9344441408873,True,True
DFT_Fe_0130,Fe,574.456326162775,2.8256319871916613,FCC,2.87,"[4, 4, 4]",0.045890974019219134,558.102353018259,LDA,0.012100063014958862,1.5998118398806198,2.644744058380811,186.59433360095048,"[530.6229197872625, 206.72662340223877, 65.65200273916538]",0.08466170809133182,0.6434711588223941,1e-06,-880.3843902700349,True,True
DFT_Fe_0131,Fe,1087.6810238562557,0.1243031229724656,FCC,2.87,"[4, 4, 4]",0.05115590477009695,490.88256345873344,LDA,-0.25623410087062826,2.234725240010946,2.469915040499576,177.28478566629514,"[448.3277589181883, 178.16766665274605, 99.60480158788992]",0.061047945741242886,0.5157822874054494,1e-06,-906.3060999519432,True,True
DFT_Fe_0132,Fe,779.0189951629231,8.355099278794716,FCC,2.87,"[4, 4, 4]",0.07032491237541423,412.3638086022838,PBE0,0.08273756134669316,2.0013595039823997,2.301785208865664,179.72004099180933,"[507.08546973943925, 169.0383905010145, 112.11366216176869]",0.13298266673067038,0.5933952507246163,1e-06,-588.1067886591804,True,True
DFT_Fe_0133,Fe,1412.3618385129657,6.6326587371065955,FCC,2.87,"[4, 4, 4]",0.052369106642275245,586.0639633567723,PBE0,-0.04443717380494697,2.2136294809349892,2.2508388897484117,178.20337344469027,"[585.2810943058313, 171.69222458803583, 58.7793248285251]",0.12267941515779515,0.8525068276997012,1e-06,-659.9010495717346,True,True
DFT_Fe_0134,Fe,592.1582193413778,6.288675952950463,FCC,2.87,"[4, 4, 4]",0.05737041142107864,555.414198264575,PBE,-0.11287308610457092,1.4669674193125841,2.457948095406523,184.325650270831,"[489.30919383515726, 192.2670014671153, 101.64753384383084]",0.009493557083107583,0.26245171837512715,1e-06,-723.9893856521539,True,True
DFT_Fe_0135,Fe,692.2465795515462,0.8601997757163227,FCC,2.87,"[4, 4, 4]",0.03376510535946871,509.120136052683,PBE,-0.0781324101785887,2.201963222772025,2.138085351836155,184.66965045992933,"[635.9950436569351, 155.30376675296117, 99.78846062751687]",0.10983812628457082,0.6759042012086998,1e-06,-587.2177553273092,True,True
DFT_Fe_0136,Fe,788.3652365136086,6.869219076574815,FCC,2.87,"[4, 4, 4]",0.05488484896738438,485.8729640778354,PBE0,-0.11824721201178844,1.3292710422366885,2.290186887310764,189.56202768387104,"[629.356886695229, 153.61098873195087, 64.65929756039262]",0.10828582469496172,0.6266182721509985,1e-06,-869.4101729707102,True,True
DFT_Fe_0137,Fe,920.355860670436,3.61702801391489,FCC,2.87,"[4, 4, 4]",0.03254791864488259,434.54180514916,PBE0,-0.05718088229510416,2.0928151865723112,2.1964550234476325,184.15960081005235,"[485.5869716162627, 149.008121674125, 118.85620363118369]",0.04056317240987581,0.38701979806719056,1e-06,-983.5079697726987,True,True
DFT_Fe_0138,Fe,857.8444447190725,0.8300419747859478,FCC,2.87,"[4, 4, 4]",0.022164852323769225,545.5952644824777,LDA,-0.28983164029489195,1.856552403119942,2.5567254193274485,170.50169393769212,"[454.0627211709417, 188.68081440478218, 90.84541127985571]",0.24644528092537957,0.6809408225320881,1e-06,-686.7660654590529,True,True
DFT_Fe_0139,Fe,1173.6130140331657,8.85183869316744,FCC,2.87,"[4, 4, 4]",0.025171162556304243,517.025289152127,LDA,-0.0424372118118653,1.8558276410790289,2.403858382828438,184.11263518774072,"[517.3123270524268, 170.29404830167528, 110.87906850559062]",0.053177108052937516,0.4811639525054741,1e-06,-714.1678600154105,True,True
DFT_Fe_0140,Fe,1235.5657291462803,9.294896373272731,FCC,2.87,"[4, 4, 4]",0.05965273970510959,587.579098642783,PBE0,-0.0716806289046592,1.7553693603137321,2.223562777755054,187.2882035657568,"[552.6922853968837, 151.33567547420856, 108.1400593699211]",0.21479785014989888,0.6154405034961967,1e-06,-620.1369390336939,True,True
DFT_Fe_0141,Fe,1121.6059940630275,2.6584553380975215,FCC,2.87,"[4, 4, 4]",0.034980028936455944,423.2407725994634,PBE,-0.07777189625386277,2.0456897825950584,2.429628587735286,181.47184600093985,"[462.4035314769164, 208.49404459846238, 102.18887302949821]",0.03716932319549551,0.6841255212108096,1e-06,-759.9292108636229,True,True
DFT_Fe_0142,Fe,1040.8454260454446,4.828728141207465,FCC,2.87,"[4, 4, 4]",0.087609755593341,582.0020642120711,PBE0,0.14439924507855756,2.286801444040423,2.402308056631386,190.39507407817845,"[513.5385987237927, 180.41819037401763, 77.84580706121942]",0.05431861490110007,1.0532715619678072,1e-06,-955.664281321873,True,True
DFT_Fe_0143,Fe,1256.4782275220646,4.7715772514039,FCC,2.87,"[4, 4, 4]",0.023972381515868637,569.8225332909315,LDA,0.013355354335949185,2.5754732132313527,2.5446961245809803,184.94862612628927,"[638.4696959912217, 217.51211045539904, 115.368263993453]",0.2200409927435691,0.6638846151174607,1e-06,-548.0354735769558,True,True
DFT_Fe_0144,Fe,1408.4112540128554,4.961534392841937,FCC,2.87,"[4, 4, 4]",0.08711456588501329,438.7034510812395,PBE,-0.14551325504130647,1.3253786227204343,2.2702190107421205,187.12612276825357,"[608.8727202040765, 155.2317584693378, 95.32192600142012]",0.013046579247774645,0.3954374711854607,1e-06,-974.9588228987145,True,True
DFT_Fe_0145,Fe,1199.8264744777953,2.5458917941036265,FCC,2.87,"[4, 4, 4]",0.0442582624498706,522.2381829341357,PBE0,-0.15217448208948808,1.3727122442458677,2.3787521833370917,183.79423653800393,"[538.2742105520521, 180.578694873266, 66.6863631173107]",0.053568993037500415,0.39598426487600374,1e-06,-752.1037883504803,True,True
DFT_Fe_0146,Fe,725.4852567113505,4.142290156058561,FCC,2.87,"[4, 4, 4]",0.051891548899017856,411.9616950704659,PBE0,-0.17937737781550492,1.654390837717589,2.542987478199577,193.5283470743912,"[573.3441918654988, 162.24219736344153, 119.74705542422268]",0.0192291365890779,0.6559791337963737,1e-06,-624.2146165230113,True,True
DFT_Fe_0147,Fe,778.4727896623242,4.780445945470483,FCC,2.87,"[4, 4, 4]",0.05495335962244248,569.3683116200868,PBE,-0.1522681319840496,1.6365536212870326,2.567868233964589,179.16779382698982,"[551.7505347786608, 194.67844911623564, 78.78369400972973]",0.1605635650085407,0.8047024808605444,1e-06,-994.3109718335838,True,True
DFT_Fe_0148,Fe,1059.22607516685,4.518891174931257,FCC,2.87,"[4, 4, 4]",0.08576138800410425,402.8326410983025,LDA,-0.05233953307798247,1.6705304486295216,2.4566748577340554,172.76151133796367,"[508.7905249531234, 150.03471737694437, 80.29533144112074]",0.026488889930852095,0.33764918790080295,1e-06,-877.0679435987754,True,True
DFT_Fe_0149,Fe,1190.6668605441596,5.727443860161445,FCC,2.87,"[4, 4, 4]",0.08600000232124527,501.4321181851642,PBE,0.0643708237806988,1.3097641802375672,2.3772698468024402,183.08853561193592,"[616.8725995217887, 149.8709380311494, 107.71636753935456]",0.07765469465324822,0.7560427944400483,1e-06,-959.5153814115845,True,True
DFT_Fe_0150,Fe,605.4653912948627,0.6117809767380256,FCC,2.87,"[4, 4, 4]",0.026813261599224737,506.23092448601506,PBE0,-0.17025803171008375,2.7976477759676444,2.398961531986903,178.53387068251618,"[539.1375016474905, 186.08254989388539, 122.83842470328904]",0.40566111306008373,0.841748882713417,1e-06,-755.947204065588,True,True
DFT_Fe_0151,Fe,418.49606243420527,6.775413160224108,FCC,2.87,"[4, 4, 4]",0.05569750548657497,531.1654467853685,LDA,-0.038998486016420406,2.214938544134235,2.425134571257819,188.63175620941507,"[554.7191621480976, 185.82394006519084, 128.60016963817134]",0.014901755451963906,0.9823515602619793,1e-06,-858.3921864796212,True,True
DFT_Fe_0152,Fe,644.8288449154259,2.3365604625771574,FCC,2.87,"[4, 4, 4]",0.02609223147020818,406.3466723347601,LDA,0.049836735081629197,1.80713190975635,2.1842836205660676,180.21693400858163,"[519.8405610083612, 151.80252016273104, 119.23409990253265]",0.05245828757774384,0.4989224166725946,1e-06,-844.2131641632053,True,True
DFT_Fe_0153,Fe,832.223856570994,8.186470356007954,FCC,2.87,"[4, 4, 4]",0.09330766828759732,579.3567388025219,PBE0,0.03140806217198358,1.6638453486768898,2.256319881671371,179.83008641962925,"[598.4143145666388, 170.80088996187342, 82.60458915753877]",0.018288775118565963,0.8432143838240758,1e-06,-798.7764364151442,True,True
DFT_Fe_0154,Fe,1282.3379301103705,4.149537316721186,FCC,2.87,"[4, 4, 4]",0.08415039615640008,413.92156674463183,PBE,0.09727344295302676,1.876735899866683,2.330600438818203,175.99723276988675,"[495.384381308916, 196.28471767481213, 79.03342642144338]",0.044342901628977235,0.7333951493810715,1e-06,-929.8715143064579,True,True
DFT_Fe_0155,Fe,1136.7456214994104,3.213694710805383,FCC,2.87,"[4, 4, 4]",0.04473823803469409,589.696044269752,LDA,-0.20929191219157575,1.686649985960163,2.1940343899572086,184.50458531060374,"[604.8866445456109, 182.01982631938938, 122.9588061726941]",0.15603659089618116,0.8270205029572598,1e-06,-836.7210909163448,True,True
DFT_Fe_0156,Fe,602.3898361798567,4.434657157567779,FCC,2.87,"[4, 4, 4]",0.06084602732448002,458.51763244805636,LDA,-0.21126668881587019,2.149261961145792,2.4298905979805054,176.98775514530988,"[523.7096976455333, 180.9864257694341, 85.33646254484904]",0.2210530237421079,0.7570094045825624,1e-06,-757.3844733754945,True,True
DFT_Fe_0157,Fe,908.6338835655698,2.0618557697041107,FCC,2.87,"[4, 4, 4]",0.029202268613281374,466.87923552423894,LDA,-0.03728873298507253,2.254838063160243,2.544175956227214,180.70247439474022,"[561.8508577596491, 158.02442541670106, 118.86335012491341]",0.06593756356069959,0.37094078899705474,1e-06,-643.3572135487789,True,True
DFT_Fe_0158,Fe,514.771539258151,0.16877390857939378,FCC,2.87,"[4, 4, 4]",0.06207495000112345,494.11942338720166,PBE,-0.09513673513279088,1.550465893072995,2.3856804198068238,179.06836390355002,"[584.5912863014809, 198.39941035349077, 112.27502091246573]",0.18398278841709667,0.8086533510828992,1e-06,-893.0907943200464,True,True
DFT_Fe_0159,Fe,1247.3968521929664,4.294658265662033,FCC,2.87,"[4, 4, 4]",0.07525438897459974,523.8916201315416,PBE0,-0.07634773676659895,1.5885881944622653,2.3052286001864712,176.68155450444632,"[604.9735669194116, 188.5086445458681, 116.40683947983564]",0.0807458422260312,0.710859179491294,1e-06,-664.148372278136,True,True
DFT_Fe_0160,Fe,301.92713668757375,4.295170503296527,FCC,2.87,"[4, 4, 4]",0.025316952214618205,404.4484098097943,LDA,0.035519287419994175,2.5436881623766627,2.4593204733685052,182.98671177650175,"[567.0176317523822, 147.99921721500672, 81.92900294827137]",0.025982904180849028,0.8256561460713931,1e-06,-896.1943172157786,True,True
DFT_Fe_0161,Fe,1217.438435828971,9.354561556059762,FCC,2.87,"[4, 4, 4]",0.0857820713218746,516.4087156961147,LDA,-0.23092151607507774,2.17348039102872,2.4711359990856527,184.50952070213947,"[625.0127082974716, 163.64879159961467, 63.27133665580506]",0.0955455168848528,0.7793202589706114,1e-06,-581.7785531447662,True,True
DFT_Fe_0162,Fe,882.6596412133437,3.1906932637287144,FCC,2.87,"[4, 4, 4]",0.09421060634514425,415.7267734390205,PBE0,-0.06053015229191064,2.4936499607962443,2.5012502869057145,178.0603522731345,"[503.89897885325126, 150.85544232675593, 97.6749133141067]",0.06069486300629432,0.5969462991788796,1e-06,-620.4428657678088,True,True
DFT_Fe_0163,Fe,1163.9739281742507,3.5513585506878975,FCC,2.87,"[4, 4, 4]",0.06237880166572425,560.4384135233742,PBE0,0.04623017814393286,1.8873728623597417,2.600053487308914,182.83779067464056,"[485.8804044279585, 150.99173253825492, 81.63244051462239]",0.2699915720072949,0.9507960250159265,1e-06,-711.4451752681089,True,True
DFT_Fe_0164,Fe,495.37246557583416,1.4935331089087167,FCC,2.87,"[4, 4, 4]",0.0305669636177748,494.64474722123157,LDA,0.15634381128423913,1.951999927500482,2.292892366832119,184.90454772861725,"[480.7702244724194, 176.35907231780126, 123.38107585673708]",0.0788265334675024,0.3681635787938563,1e-06,-632.8719781020333,True,True
DFT_Fe_0165,Fe,313.7431249165087,2.7051955586086898,FCC,2.87,"[4, 4, 4]",0.05386800534870345,461.90668517737174,LDA,-0.18795084097308404,1.580866559500215,2.718146153515693,183.51399095039693,"[579.877718983937, 159.1917482186593, 87.95156332718871]",0.1488091636867981,0.5916079143582187,1e-06,-622.1620554639505,True,True
DFT_Fe_0166,Fe,828.1002754708561,5.455026263868251,FCC,2.87,"[4, 4, 4]",0.026107050032905373,461.6388187318907,PBE0,-0.12971444800874643,2.2125903247642196,2.3506517862103307,190.64309683200125,"[548.5145411409536, 177.91097961754204, 130.77695620858114]",0.14782930371297834,0.493672365974605,1e-06,-635.8031309524674,True,True
DFT_Fe_0167,Fe,1288.2765258179616,0.6604404334481784,FCC,2.87,"[4, 4, 4]",0.07119926636032951,423.88525376127404,LDA,-0.00130341762073833,1.8582361569201773,2.3624458715146917,182.530641760651,"[579.617208115203, 192.32465161504183, 80.8499304583731]",0.06899479727142836,0.32705379154121017,1e-06,-646.5339850988382,True,True
DFT_Fe_0168,Fe,996.9163239806268,4.948946073737471,FCC,2.87,"[4, 4, 4]",0.021639322331615522,439.90452818024585,LDA,-0.20865505311009452,1.5238740979173038,2.5872663037459467,169.62357672110426,"[452.51396780578716, 188.03533956679027, 89.91767785833028]",0.03135557649781677,0.7112514782419016,1e-06,-680.7801391100859,True,True
