sample_id,sand_content_percent,fines_content_percent,d10_mm,d30_mm,d50_mm,d60_mm,d90_mm,cu,cc,relative_density_percent,void_ratio,porosity,friction_angle_deg,dilation_angle_deg,critical_state_phi_deg,mean_effective_stress_kpa,cyclic_stress_ratio,n1_60,qc1n,b_pt,ru_peak,liquefaction_triggered,k0,material,dataset,liquid_limit,plastic_limit,plasticity_index,preconsolidation_stress_kpa,vertical_effective_stress_kpa,ocr,natural_water_content_percent,su_kpa,sensitivity,pore_pressure_ratio,clay_mineral,log10_k_m_per_s,case_id,case_type,magnitude_mw,peak_ground_acc_g,groundwater_depth_m,pore_pressure_ratio_peak,uplift_displacement_m,structural_damage_index,notes,groundwater_level_m,rainfall_event_mm,slope_angle_deg,depth_to_slip_surface_m,factor_of_safety,slip_surface_formed
CLAY_00232,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,58.5,26.2,32.3,368.0,135.7,2.71,44.4,14.1,8.05,0.456,illite-mixed,-9.674,,,,,,,,,,,,,,,
CLAY_00233,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,32.1,24.7,7.4,524.6,155.2,3.38,39.7,9.4,5.55,0.235,kaolinite-dominant,-9.447,,,,,,,,,,,,,,,
CLAY_00234,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,61.0,24.8,36.2,152.1,99.7,1.52,55.6,19.0,3.75,0.505,illite-mixed,-9.873,,,,,,,,,,,,,,,
CLAY_00235,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,59.1,22.8,36.4,811.3,237.8,3.41,52.0,9.4,8.9,0.423,illite-mixed,-10.04,,,,,,,,,,,,,,,
CLAY_00236,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,25.0,21.8,7.0,284.2,97.2,2.92,39.3,9.1,5.71,0.366,kaolinite-dominant,-9.483,,,,,,,,,,,,,,,
CLAY_00237,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,35.7,29.9,7.0,556.2,172.0,3.23,26.4,16.5,3.22,0.186,kaolinite-dominant,-9.74,,,,,,,,,,,,,,,
CLAY_00238,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,52.3,19.6,32.8,158.7,51.2,3.1,56.0,8.0,5.66,0.379,illite-mixed,-10.173,,,,,,,,,,,,,,,
CLAY_00239,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,67.0,30.5,36.6,570.9,167.2,3.41,44.5,10.0,5.3,0.514,illite-mixed,-9.983,,,,,,,,,,,,,,,
CLAY_00240,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,91.2,29.4,61.8,283.2,147.2,1.92,70.2,8.0,7.55,0.655,smectite-rich,-10.814,,,,,,,,,,,,,,,
CLAY_00241,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,50.4,28.4,22.0,160.0,115.4,1.39,49.2,8.0,6.97,0.351,illite-mixed,-9.712,,,,,,,,,,,,,,,
CLAY_00242,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,75.2,29.8,45.4,564.1,196.1,2.88,50.1,24.3,7.63,0.486,smectite-rich,-9.831,,,,,,,,,,,,,,,
CLAY_00243,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,69.1,33.6,35.5,737.8,259.5,2.84,46.0,11.0,9.29,0.447,illite-mixed,-10.982,,,,,,,,,,,,,,,
CLAY_00244,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,58.9,38.2,20.7,336.5,164.7,2.04,43.5,16.6,5.96,0.479,illite-mixed,-9.437,,,,,,,,,,,,,,,
CLAY_00245,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,67.7,17.0,50.6,319.5,102.8,3.11,58.7,12.9,7.19,0.525,smectite-rich,-10.197,,,,,,,,,,,,,,,
CLAY_00246,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,70.1,26.1,44.1,264.7,128.1,2.07,27.7,8.3,8.04,0.592,smectite-rich,-10.103,,,,,,,,,,,,,,,
CLAY_00247,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,50.1,30.3,19.8,641.2,204.9,3.13,47.0,8.0,5.44,0.359,kaolinite-dominant,-9.791,,,,,,,,,,,,,,,
CLAY_00248,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,47.4,15.1,32.3,41.7,32.0,1.3,44.0,8.0,12.25,0.453,illite-mixed,-10.249,,,,,,,,,,,,,,,
CLAY_00249,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,34.2,31.0,7.0,311.1,131.3,2.37,31.6,8.0,11.6,0.305,kaolinite-dominant,-8.93,,,,,,,,,,,,,,,
CLAY_00250,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,62.1,16.6,45.5,344.1,158.2,2.17,33.5,8.0,13.28,0.507,smectite-rich,-10.386,,,,,,,,,,,,,,,
CLAY_00251,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,48.8,20.6,28.2,132.5,112.7,1.18,47.7,8.0,5.76,0.514,illite-mixed,-9.075,,,,,,,,,,,,,,,
CLAY_00252,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,56.2,25.2,31.1,190.1,96.2,1.98,47.3,8.0,6.58,0.424,illite-mixed,-9.429,,,,,,,,,,,,,,,
CLAY_00253,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,79.2,22.5,56.6,681.6,200.7,3.4,60.0,18.5,10.82,0.62,smectite-rich,-10.857,,,,,,,,,,,,,,,
CLAY_00254,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,45.5,18.2,27.2,106.9,97.6,1.09,45.6,13.3,11.14,0.434,illite-mixed,-10.765,,,,,,,,,,,,,,,
CLAY_00255,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,71.1,29.5,41.6,322.2,127.9,2.52,52.8,8.0,11.23,0.475,smectite-rich,-10.653,,,,,,,,,,,,,,,
CLAY_00256,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,45.5,28.2,17.3,456.7,140.9,3.24,52.1,8.0,7.49,0.221,kaolinite-dominant,-9.672,,,,,,,,,,,,,,,
CLAY_00257,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,81.5,28.5,53.0,511.7,178.3,2.87,53.3,8.0,11.72,0.478,smectite-rich,-10.89,,,,,,,,,,,,,,,
CLAY_00258,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,47.4,16.6,30.7,191.4,128.4,1.49,50.1,8.0,1.73,0.451,illite-mixed,-9.965,,,,,,,,,,,,,,,
CLAY_00259,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,57.9,38.2,19.6,93.5,42.4,2.21,28.1,19.8,3.21,0.335,kaolinite-dominant,-9.749,,,,,,,,,,,,,,,
CLAY_00260,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,70.0,18.7,51.3,509.7,181.9,2.8,75.4,8.0,12.82,0.556,smectite-rich,-10.633,,,,,,,,,,,,,,,
CLAY_00261,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,42.8,26.0,16.8,320.5,132.5,2.42,46.0,8.0,9.52,0.472,kaolinite-dominant,-9.4,,,,,,,,,,,,,,,
CLAY_00262,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,57.4,25.5,31.9,163.0,135.9,1.2,42.3,16.7,8.05,0.361,illite-mixed,-10.19,,,,,,,,,,,,,,,
CLAY_00263,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,58.0,34.0,24.0,597.0,202.3,2.95,62.8,15.0,11.75,0.374,illite-mixed,-9.47,,,,,,,,,,,,,,,
CLAY_00264,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,61.8,22.2,39.6,989.1,324.2,3.05,45.6,8.0,6.37,0.457,illite-mixed,-10.484,,,,,,,,,,,,,,,
CLAY_00265,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,44.7,38.3,7.0,390.1,160.1,2.44,36.9,9.4,5.02,0.25,kaolinite-dominant,-9.662,,,,,,,,,,,,,,,
CLAY_00266,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,37.9,25.4,12.5,280.0,199.9,1.4,42.5,8.0,8.24,0.324,kaolinite-dominant,-9.49,,,,,,,,,,,,,,,
CLAY_00267,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,32.9,25.3,7.6,312.8,143.2,2.18,40.2,8.0,6.85,0.199,kaolinite-dominant,-9.263,,,,,,,,,,,,,,,
CLAY_00268,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,61.9,34.0,27.9,193.5,180.6,1.07,40.7,8.0,4.86,0.443,illite-mixed,-10.248,,,,,,,,,,,,,,,
CLAY_00269,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,34.1,29.9,7.0,482.4,179.2,2.69,35.9,8.9,2.93,0.304,kaolinite-dominant,-9.195,,,,,,,,,,,,,,,
CLAY_00270,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,58.6,26.5,32.1,462.2,166.6,2.77,59.5,13.1,10.05,0.42,illite-mixed,-10.42,,,,,,,,,,,,,,,
CLAY_00271,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,25.0,20.2,7.0,467.9,247.6,1.89,34.9,8.0,1.2,0.283,kaolinite-dominant,-9.822,,,,,,,,,,,,,,,
CLAY_00272,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,33.2,27.5,7.0,770.6,227.6,3.39,32.4,9.2,2.19,0.192,kaolinite-dominant,-9.675,,,,,,,,,,,,,,,
CLAY_00273,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,65.5,22.9,42.6,507.0,223.4,2.27,58.7,14.9,3.65,0.538,smectite-rich,-9.658,,,,,,,,,,,,,,,
CLAY_00274,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,63.0,29.1,33.9,86.5,25.0,3.46,49.8,16.1,5.98,0.444,illite-mixed,-9.019,,,,,,,,,,,,,,,
CLAY_00275,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,34.5,29.5,7.0,92.4,64.3,1.44,35.7,8.0,9.05,0.332,kaolinite-dominant,-9.984,,,,,,,,,,,,,,,
CLAY_00276,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,55.6,30.8,24.7,360.8,154.8,2.33,29.2,8.0,8.27,0.368,illite-mixed,-10.433,,,,,,,,,,,,,,,
CLAY_00277,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,78.5,16.1,62.4,485.5,194.7,2.49,49.7,8.0,5.69,0.608,smectite-rich,-10.393,,,,,,,,,,,,,,,
CLAY_00278,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,37.2,18.3,18.8,358.9,198.9,1.8,39.5,8.0,6.9,0.399,kaolinite-dominant,-9.85,,,,,,,,,,,,,,,
CLAY_00279,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,41.4,35.3,7.0,729.8,210.0,3.48,47.1,8.0,7.19,0.222,kaolinite-dominant,-9.929,,,,,,,,,,,,,,,
CLAY_00280,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,45.6,23.9,21.7,438.4,141.3,3.1,28.2,8.0,10.98,0.36,illite-mixed,-9.316,,,,,,,,,,,,,,,
CLAY_00281,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,79.8,21.8,58.0,396.3,202.6,1.96,64.1,8.0,13.28,0.626,smectite-rich,-10.469,,,,,,,,,,,,,,,
CLAY_00282,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,46.1,16.9,29.2,208.1,96.9,2.15,43.3,11.5,14.1,0.373,illite-mixed,-10.181,,,,,,,,,,,,,,,
CLAY_00283,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,55.2,28.7,26.6,449.9,168.8,2.66,39.7,8.0,12.3,0.43,illite-mixed,-9.79,,,,,,,,,,,,,,,
CLAY_00284,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,52.7,33.6,19.2,652.4,278.9,2.34,37.9,8.3,2.77,0.419,kaolinite-dominant,-9.841,,,,,,,,,,,,,,,
CLAY_00285,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,26.8,18.2,8.6,599.9,278.9,2.15,43.2,8.0,6.12,0.258,kaolinite-dominant,-9.447,,,,,,,,,,,,,,,
CLAY_00286,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,62.6,34.1,28.5,186.5,169.3,1.1,47.9,8.0,8.95,0.549,illite-mixed,-10.233,,,,,,,,,,,,,,,
CLAY_00287,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,50.4,39.2,11.2,278.3,170.4,1.63,30.0,8.0,4.69,0.283,kaolinite-dominant,-9.663,,,,,,,,,,,,,,,
CLAY_00288,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,64.0,20.3,43.7,235.0,90.4,2.6,55.2,9.1,10.09,0.524,smectite-rich,-10.931,,,,,,,,,,,,,,,
CLAY_00289,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,72.2,37.8,34.4,196.5,92.9,2.11,48.8,8.0,8.99,0.34,illite-mixed,-9.619,,,,,,,,,,,,,,,
CLAY_00290,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,68.2,31.0,37.2,231.7,164.2,1.41,48.1,8.0,5.06,0.389,illite-mixed,-10.699,,,,,,,,,,,,,,,
CLAY_00291,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,56.5,21.1,35.3,83.8,35.7,2.35,32.7,18.6,8.8,0.454,illite-mixed,-10.396,,,,,,,,,,,,,,,
CLAY_00292,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,56.3,18.7,37.6,40.0,25.0,1.6,48.6,8.0,2.79,0.417,illite-mixed,-10.029,,,,,,,,,,,,,,,
CLAY_00293,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,25.0,14.6,10.4,412.3,179.3,2.3,42.2,13.3,4.73,0.309,kaolinite-dominant,-8.944,,,,,,,,,,,,,,,
CLAY_00294,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,60.1,29.3,30.8,40.0,27.1,1.48,43.0,8.0,9.16,0.44,illite-mixed,-9.282,,,,,,,,,,,,,,,
CLAY_00295,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,67.3,16.8,50.5,490.9,233.8,2.1,44.4,8.0,9.08,0.549,smectite-rich,-10.636,,,,,,,,,,,,,,,
CLAY_00296,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,69.7,27.5,42.3,742.7,222.5,3.34,36.7,12.5,8.94,0.538,smectite-rich,-10.871,,,,,,,,,,,,,,,
CLAY_00297,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,79.2,29.2,50.0,253.9,217.0,1.17,51.1,8.0,7.92,0.515,smectite-rich,-9.925,,,,,,,,,,,,,,,
CLAY_00298,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,51.5,24.7,26.8,188.6,130.4,1.45,47.5,8.0,7.35,0.411,illite-mixed,-9.778,,,,,,,,,,,,,,,
CLAY_00299,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,37.9,29.5,8.4,227.8,79.4,2.87,34.0,13.8,5.65,0.314,kaolinite-dominant,-9.685,,,,,,,,,,,,,,,
CLAY_00300,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,25.0,22.9,7.0,321.1,153.5,2.09,39.5,8.0,2.88,0.304,kaolinite-dominant,-9.691,,,,,,,,,,,,,,,
CLAY_00301,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,46.1,22.0,24.1,272.7,164.6,1.66,34.7,8.0,7.68,0.479,illite-mixed,-10.38,,,,,,,,,,,,,,,
CLAY_00302,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,36.0,28.9,7.1,237.0,122.5,1.93,26.1,8.0,4.33,0.244,kaolinite-dominant,-9.42,,,,,,,,,,,,,,,
CLAY_00303,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,66.1,36.9,29.2,383.0,170.5,2.25,31.0,18.3,6.47,0.445,illite-mixed,-10.654,,,,,,,,,,,,,,,
CLAY_00304,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,43.7,38.8,7.0,528.9,191.4,2.76,20.6,8.0,2.83,0.306,kaolinite-dominant,-9.682,,,,,,,,,,,,,,,
CLAY_00305,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,53.4,27.2,26.2,432.4,163.4,2.65,42.7,16.4,8.09,0.371,illite-mixed,-10.427,,,,,,,,,,,,,,,
CLAY_00306,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,70.4,25.3,45.1,917.2,264.2,3.47,58.3,12.8,6.71,0.504,smectite-rich,-9.201,,,,,,,,,,,,,,,
CLAY_00307,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,56.9,16.0,40.9,160.3,49.7,3.23,49.8,8.0,6.93,0.428,smectite-rich,-9.374,,,,,,,,,,,,,,,
CLAY_00308,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,50.5,33.3,17.2,454.9,167.5,2.72,51.5,8.0,1.2,0.281,kaolinite-dominant,-9.691,,,,,,,,,,,,,,,
CLAY_00309,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,51.2,31.8,19.4,195.9,82.5,2.37,36.4,20.8,2.99,0.3,kaolinite-dominant,-9.818,,,,,,,,,,,,,,,
CLAY_00310,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,25.0,17.2,7.8,684.6,223.0,3.07,23.5,17.3,1.75,0.31,kaolinite-dominant,-9.375,,,,,,,,,,,,,,,
CLAY_00311,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,71.4,21.3,50.1,352.5,144.2,2.44,59.1,8.0,12.4,0.582,smectite-rich,-10.121,,,,,,,,,,,,,,,
CLAY_00312,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,58.4,30.6,27.8,465.7,269.6,1.73,41.9,8.0,1.2,0.298,illite-mixed,-10.048,,,,,,,,,,,,,,,
CLAY_00313,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,87.2,26.3,60.8,333.2,122.4,2.72,59.7,24.0,8.28,0.602,smectite-rich,-11.305,,,,,,,,,,,,,,,
CLAY_00314,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,55.0,33.7,21.2,350.4,140.8,2.49,39.2,10.0,8.0,0.371,illite-mixed,-9.751,,,,,,,,,,,,,,,
CLAY_00315,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,27.2,23.5,7.0,223.7,154.8,1.44,39.9,8.0,7.13,0.2,kaolinite-dominant,-10.324,,,,,,,,,,,,,,,
CLAY_00316,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,83.4,32.0,51.4,357.9,115.5,3.1,53.5,8.0,7.29,0.598,smectite-rich,-9.773,,,,,,,,,,,,,,,
CLAY_00317,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,65.9,24.0,42.0,230.3,159.6,1.44,51.0,8.0,7.19,0.516,smectite-rich,-10.2,,,,,,,,,,,,,,,
CLAY_00318,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,37.9,26.2,11.7,56.1,37.9,1.48,34.5,8.0,4.76,0.307,kaolinite-dominant,-9.462,,,,,,,,,,,,,,,
CLAY_00319,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,50.7,24.3,26.3,86.5,61.3,1.41,37.4,8.0,4.21,0.43,illite-mixed,-9.613,,,,,,,,,,,,,,,
CLAY_00320,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,76.7,41.2,35.5,210.0,71.8,2.93,44.7,8.0,4.71,0.448,illite-mixed,-10.112,,,,,,,,,,,,,,,
CLAY_00321,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,38.6,32.9,7.0,396.4,179.3,2.21,46.8,14.1,5.55,0.352,kaolinite-dominant,-9.722,,,,,,,,,,,,,,,
CLAY_00322,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,43.4,28.8,14.6,623.4,182.7,3.41,38.1,8.0,3.97,0.364,kaolinite-dominant,-9.197,,,,,,,,,,,,,,,
CLAY_00323,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,33.9,31.8,7.0,254.1,119.9,2.12,34.1,8.3,5.32,0.233,kaolinite-dominant,-9.711,,,,,,,,,,,,,,,
CLAY_00324,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,33.7,27.3,7.0,379.9,193.1,1.97,33.0,8.0,1.58,0.313,kaolinite-dominant,-9.888,,,,,,,,,,,,,,,
CLAY_00325,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,52.4,32.2,20.2,289.1,114.1,2.53,53.0,8.0,6.08,0.403,illite-mixed,-9.739,,,,,,,,,,,,,,,
CLAY_00326,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,56.8,20.3,36.4,53.0,25.0,2.12,48.1,19.8,7.29,0.464,illite-mixed,-10.328,,,,,,,,,,,,,,,
CLAY_00327,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,45.4,32.9,12.5,209.9,140.1,1.5,47.1,8.0,7.49,0.271,kaolinite-dominant,-9.827,,,,,,,,,,,,,,,
CLAY_00328,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,53.9,19.0,34.9,169.7,88.5,1.92,48.3,9.6,7.83,0.493,illite-mixed,-9.742,,,,,,,,,,,,,,,
CLAY_00329,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,35.0,27.2,7.8,489.9,206.8,2.37,29.2,8.9,4.08,0.227,kaolinite-dominant,-9.784,,,,,,,,,,,,,,,
CLAY_00330,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,37.7,29.8,7.8,791.6,291.9,2.71,34.9,9.1,1.2,0.289,kaolinite-dominant,-9.711,,,,,,,,,,,,,,,
CLAY_00331,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,57.9,18.9,39.0,267.9,140.0,1.91,40.7,13.5,10.53,0.416,illite-mixed,-10.009,,,,,,,,,,,,,,,
CLAY_00332,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,58.9,20.2,38.7,892.9,270.2,3.31,40.6,8.0,7.51,0.555,illite-mixed,-9.708,,,,,,,,,,,,,,,
CLAY_00333,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,51.6,24.5,27.1,157.5,47.0,3.35,45.4,8.0,4.15,0.386,illite-mixed,-10.302,,,,,,,,,,,,,,,
CLAY_00334,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,55.1,30.9,24.2,232.6,111.8,2.08,47.1,8.0,6.88,0.465,illite-mixed,-10.016,,,,,,,,,,,,,,,
CLAY_00335,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,81.4,22.7,58.8,222.3,179.0,1.24,64.2,8.0,10.62,0.659,smectite-rich,-10.867,,,,,,,,,,,,,,,
CLAY_00336,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,51.7,17.7,34.1,480.9,227.8,2.11,45.3,8.0,6.14,0.392,illite-mixed,-9.559,,,,,,,,,,,,,,,
CLAY_00337,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,28.9,25.5,7.0,153.1,87.5,1.75,42.6,11.6,7.39,0.283,kaolinite-dominant,-9.141,,,,,,,,,,,,,,,
CLAY_00338,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,34.2,16.7,17.5,208.2,140.3,1.48,43.1,8.0,5.64,0.325,kaolinite-dominant,-9.47,,,,,,,,,,,,,,,
CLAY_00339,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,52.1,32.1,20.0,275.3,96.0,2.87,39.4,8.0,4.64,0.356,illite-mixed,-8.988,,,,,,,,,,,,,,,
CLAY_00340,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,61.0,16.3,44.7,328.6,224.2,1.47,42.2,8.0,8.54,0.526,smectite-rich,-10.034,,,,,,,,,,,,,,,
CLAY_00341,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,49.8,42.8,7.0,502.7,212.4,2.37,44.3,9.2,7.2,0.257,kaolinite-dominant,-10.035,,,,,,,,,,,,,,,
CLAY_00342,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,70.6,27.8,42.7,457.7,168.8,2.71,49.9,8.0,4.95,0.496,smectite-rich,-11.207,,,,,,,,,,,,,,,
CLAY_00343,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,48.4,24.3,24.1,382.2,177.1,2.16,31.5,8.0,4.11,0.405,illite-mixed,-10.096,,,,,,,,,,,,,,,
CLAY_00344,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,59.6,30.1,29.5,261.0,108.3,2.41,59.4,11.2,2.39,0.443,illite-mixed,-9.48,,,,,,,,,,,,,,,
CLAY_00345,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,73.3,12.0,61.3,464.1,165.0,2.81,56.0,8.0,9.74,0.649,smectite-rich,-10.113,,,,,,,,,,,,,,,
CLAY_00346,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,28.7,23.5,7.0,62.0,25.0,2.48,40.6,8.0,2.43,0.273,kaolinite-dominant,-9.898,,,,,,,,,,,,,,,
CLAY_00347,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,28.2,12.0,16.2,257.2,138.4,1.86,39.4,10.8,9.77,0.34,kaolinite-dominant,-9.405,,,,,,,,,,,,,,,
CLAY_00348,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,25.0,21.4,7.0,680.4,199.5,3.41,52.1,11.6,5.45,0.182,kaolinite-dominant,-9.63,,,,,,,,,,,,,,,
CLAY_00349,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,52.7,27.3,25.5,126.4,85.8,1.47,42.7,8.0,8.27,0.338,illite-mixed,-10.001,,,,,,,,,,,,,,,
CLAY_00350,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,72.3,31.2,41.1,177.3,94.3,1.88,49.3,8.0,5.78,0.498,smectite-rich,-9.352,,,,,,,,,,,,,,,
CLAY_00351,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,57.4,33.5,23.9,373.3,120.2,3.11,47.9,9.4,4.29,0.408,illite-mixed,-9.82,,,,,,,,,,,,,,,
CLAY_00352,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,52.9,15.6,37.3,445.2,177.4,2.51,47.2,17.6,3.94,0.368,illite-mixed,-10.671,,,,,,,,,,,,,,,
CLAY_00353,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,26.9,16.1,10.7,467.4,225.2,2.08,37.2,8.0,7.58,0.306,kaolinite-dominant,-9.956,,,,,,,,,,,,,,,
CLAY_00354,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,73.5,32.8,40.7,228.0,156.9,1.45,58.3,9.1,6.8,0.457,smectite-rich,-10.479,,,,,,,,,,,,,,,
CLAY_00355,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,66.4,32.4,34.0,331.0,198.4,1.67,47.7,8.0,4.68,0.448,illite-mixed,-10.212,,,,,,,,,,,,,,,
CLAY_00356,,,,,,,,,,,,,,,,,,,,,,,,clay,clay_soils,42.2,23.0,19.3,395.0,117.7,3.36,31.9,8.0,10.65,0.246,kaolinite-dominant,-9.198,,,,,,,,,,,,,,,
