time_hours,strain_sensor_0_mu_strain,strain_sensor_1_mu_strain,strain_sensor_2_mu_strain,strain_sensor_3_mu_strain,strain_sensor_4_mu_strain,strain_sensor_5_mu_strain,strain_sensor_6_mu_strain,strain_sensor_7_mu_strain
573.6,-13.260244107319595,-13.409725501950126,-10.812989429547306,-14.732613938498336,-13.907605761957543,-13.667329788246246,-13.61598047674022,-12.025174132554788
573.7,-10.125495239579239,-11.431061287224114,-10.872749470422528,-10.096439258067031,-9.80025094664342,-11.128160911833968,-8.632016411183978,-11.757097957094572
573.8,-8.735751453361967,-8.190344157164056,-6.945147683282685,-9.119009155182232,-10.361286911688058,-8.274097289742384,-7.8526759945333255,-8.609647944503974
573.9,-7.432936702195773,-6.75713550176394,-6.130527608532706,-7.245880194964124,-5.788544523872812,-5.828643444674739,-8.204864825499467,-3.7011363694297383
574.0,-5.14611543004887,-5.541245121288466,-4.168636019575969,-4.549527321835529,-4.110354081689428,-5.861514199604565,-4.656359308280143,-3.489538644223229
574.1,-1.4376673557925446,-2.7699277039355956,-1.0906092927104751,-1.2639395304758114,-3.124322693421027,-2.653526332463949,-2.4065218637919723,-3.0970541702236685
574.2,0.626394816335672,0.5560850633322255,-1.36008417197881,-0.6947319560360251,0.031173730488080514,0.4219238373783983,1.7737764768488242,2.0140321418631655
574.3,1.7894957466249324,4.356976175805799,2.953940914590272,1.9976426008165948,3.0805942596901894,1.5374295082302691,2.3592697300572887,3.769410814672444
574.4,3.6173894566189304,6.293385184981205,3.077783631488958,6.233755657000809,7.08270536177433,4.437578332738257,3.9397646732134937,4.086980669825744
574.5,8.42223612442367,8.465424867482966,7.366162907011987,7.012218585827641,9.379718187890123,7.3297271999565945,7.559379829653408,7.77684791358608
574.6,11.230774217542209,9.02690523922211,10.740025365592107,8.741109204166746,9.868438133866924,9.905598351535147,10.062993507964096,10.174190570621557
574.7,11.395298460254441,13.037906942424167,11.131796206271009,11.246326926784143,12.185895755494132,12.305435249438984,12.579177789385755,11.580893510510785
574.8,14.992971389053407,16.34922542551232,15.774786006983785,15.968148537064216,13.816787938365907,14.822773110509559,12.590529823584516,14.077550979447679
574.9,17.579865653750897,17.88971014227727,17.987838373073515,17.04618093532002,18.228464726205587,18.428172242311895,16.331695316198687,17.348723742388472
575.0,22.071338679490218,18.202008626687938,18.80299469888667,20.806503996303363,19.487499199844255,19.841648138429896,20.405873167165897,21.099335301100613
575.1,20.702014934603174,21.25012240828935,21.74553957311341,21.850430368857698,23.13313579102763,21.092724006181246,22.17626241479948,22.052111548789735
575.2,24.97047489635337,24.474282196613178,25.55659868123599,25.67177169991394,26.283914310227715,24.744707017981032,25.616736349190177,23.742702645664615
575.3,27.302818929395734,27.50894731964419,29.19487429757658,28.525258729010392,27.50169954027305,27.97478051724579,27.34051212292562,26.794375169530486
575.4,29.49878155576375,29.64247525813137,30.372486515018178,28.623530519481026,30.013008599169645,30.350205330662234,29.41638520930986,28.271726090524812
575.5,32.99197507571983,32.0415843850013,32.08324353992949,30.333957498126505,31.959530741167043,34.9873112449634,34.761180194780465,32.53559386168201
575.6,33.222637401819725,34.12000796652655,36.04286086454818,37.353079027477754,35.339487745419625,34.87010164826084,35.716434433445116,37.07361338092167
575.7,37.97038925051363,38.493930155628725,38.99782088156251,39.43653598136023,37.37297717134724,37.502281614739104,37.720567178692704,38.06859459417266
575.8,39.73720640694857,39.83967555507332,42.05632746497398,39.838862184435484,40.61111171175683,40.84262453853633,39.858107666372376,41.59318494850738
575.9,45.412346489271236,42.541417350012935,42.934506990969666,43.59900006543947,41.710239070295415,44.303442755450554,42.331062651522856,43.30375079385934
576.0,45.49872792678211,45.06842091570784,46.21779261776114,46.7295488337854,47.12739421578212,46.16983601385752,48.36990986631641,45.10029483951761
576.1,48.30615030353975,49.25783419248022,50.97350013883018,49.554937869013095,47.24416728465198,49.318376319021134,49.71619259994778,49.0829712404191
576.2,52.127684551849235,51.33823840009889,50.80868938189187,49.308293076429344,50.87960370739282,49.906701199157354,49.73353322351643,52.62512818017781
576.3,52.46636930603424,53.2354014514605,55.99031348350185,54.64309710661628,56.01201425905362,51.87097137158942,54.043326192433966,53.36584623726869
576.4,57.11864211804834,57.75693084746567,57.065646690569444,54.80171630737623,57.69115602041,56.43016105186496,55.933505523488,56.453388429350476
576.5,59.09032873956192,57.42294197248815,57.88027142532045,57.96792208702472,59.65429601950709,58.456691928704565,59.47336633853325,57.46938774800652
576.6,61.81586488076568,60.604248936052926,61.38125560649716,62.65324056826065,62.43712219431204,62.262965479244194,61.03609440383702,59.00998975255833
576.7,64.05890140836152,64.02188690294594,63.92537078757676,63.44779686468386,65.30479908617417,62.90941581276358,62.89140956489542,63.386702273922424
576.8,66.75898864307801,66.21993314738077,66.15264708299263,66.2657960877258,66.87186376970077,68.22751805236558,67.82407901035029,67.72039927319395
576.9,68.88880299896799,68.12881404599906,69.23939305456689,67.67438828301034,70.02993087090223,68.49602309897976,69.60443823351574,69.01666249533906
577.0,71.10052659159885,71.0819274479731,70.70392796074383,72.16961284762657,72.75990306364785,72.18509892492382,72.110181872451,71.8414343162368
577.1,74.37617994370964,73.93423729175213,75.1865192559882,73.82374844179894,73.81437738914428,72.43609194054397,75.07139872134131,73.84964715756033
577.2,76.89216086589894,78.26870730325267,76.53438226810836,76.84716886553882,76.38350868853198,76.36794391137842,76.83896464719022,75.78091081294116
577.3,79.25121106014763,78.84197597365574,79.83609037384451,79.3439355322911,80.38219283123253,78.51572688735735,79.64411695946694,80.06739910375057
577.4,81.24184083736422,83.16981091958588,80.85903200004161,82.054095930467,81.90893221741878,82.65603986370223,82.38676252030956,82.54616637852054
577.5,82.5079385113143,83.61646568820483,83.9991629606915,82.8577845220726,84.9040634734376,83.2351981065119,84.38091963485705,84.58107026672526
577.6,88.57508880809394,85.72295148264458,87.82883982090486,87.44084386822895,84.39767226409349,86.51710514154442,85.7540388288556,85.74183250731589
577.7,90.09253390558578,89.70923938599906,90.09556887934006,89.79440911856959,89.52339869170274,87.8153842584191,89.16403097687247,89.36692455449494
577.8,90.38319632194778,91.52799191564361,91.96668331272616,89.9121218360655,91.1811741135596,91.93767900975575,91.60420381410496,91.98180052269036
577.9,93.3493126456196,93.03846476098923,92.70508174296491,93.22984791783655,94.53471746967202,93.17476050416386,92.59081671439756,93.95223913228472
578.0,97.13363282693435,95.57951351500812,96.46805618794056,96.08434412820034,98.31622643729874,96.74076723850197,94.36047122036655,96.16768417493991
578.1,98.84701011619174,96.95329388813522,97.79163931533985,96.99478866915004,98.7020144519231,99.39251273517968,97.68298210750352,99.20023652648513
578.2,101.99331358022928,100.97414806010312,100.39640615515907,100.6087555229968,99.85414628599254,100.18305792348514,100.05164557221929,100.75794905297118
578.3,103.36301154777493,101.55978856716393,102.9342595664188,100.0778914554077,103.78729359041792,104.69243314554156,103.36565739985404,102.89501722179428
578.4,105.34118629796147,104.97529575312424,105.94584413623232,105.78852712207265,103.89026314890816,104.46827317786914,104.43845727228451,103.62357025972427
578.5,105.35792788953795,106.83088410254831,106.72773023635473,107.82262047196548,104.98144720257905,106.91161753329551,106.5902839693647,106.11432875076099
578.6,107.1462892034465,108.88004928908838,109.87532328002942,108.56669071551843,109.16146173841068,110.01365927739992,109.55422056365298,108.15036943020101
578.7,109.73807346697997,111.68412928178064,112.92694528427153,112.21900289433547,110.47421585742302,112.11173001657738,109.09772944169165,111.03519391133904
578.8,111.43643672113348,113.32914638758685,113.48829678102068,112.28685284849254,113.95221473833085,112.57009880712016,112.80858475239864,113.64922647716907
578.9,113.37236206619193,114.4683721972897,114.63249286177134,114.64809723170299,114.6681327956992,114.63886722971446,115.16945495896567,115.46431664938045
579.0,116.02564018044646,117.1341184363125,115.42031565476564,117.36142140401249,117.13872861577505,118.29314905537593,117.43836732788012,117.47441099528571
579.1,120.77741869997043,116.86822820633499,119.2039498168281,118.5887203722446,117.50325650402603,119.9325054081041,117.66746889254381,119.1526618613895
579.2,119.85123607499537,120.20040134756212,121.44320255037314,117.82881166186358,120.25107087541689,120.71008243622944,121.13199702356204,120.79546539912447
579.3,121.01597522895041,121.94932563583089,122.78602570828056,122.33377023136507,122.9131178168787,123.21372816786382,121.50952837387162,121.71853516642045
579.4,124.37496873915688,122.17435355782989,123.39326630364623,122.2076100987536,125.86828587716383,124.81537527019287,124.90121764343945,123.50469476879829
579.5,125.91886365671085,126.28449256898784,125.08677902499238,126.68563691392086,126.66930622309228,126.40866784510762,124.81062342672037,124.70151208427235
579.6,126.86061977838504,126.71522896351374,126.94470431340036,125.74810745229989,127.95165686538772,125.51870477800801,128.63561311071857,126.55570971952659
579.7,127.25626749448998,128.19616112639517,128.8113845478732,129.34348457845954,129.44716311172976,128.376862465071,128.4339181254273,128.55971668190088
579.8,128.43552856933871,130.98842548177942,129.5361407992757,129.00435752773518,130.06999540326493,129.37621983381322,130.2657497676409,129.79211690559652
579.9,131.6762780529914,130.9468110196521,131.5915591465115,132.07637471893088,133.62881198072463,131.57377348080672,132.31431978827771,132.28185360180385
580.0,132.41270342465012,132.35782552753125,132.4569929606366,132.9958027983796,131.81443366135346,131.6277219799798,131.81441312308985,131.25925495296275
580.1,133.37966336350638,132.97579019888047,132.55756364768064,134.76475034648485,133.19846520174025,134.1682727713451,132.98234295061633,132.01875660582357
580.2,138.75218855356277,134.08711797547554,135.72126754731724,134.45367547134663,133.28310185003468,135.94671314850515,136.27172662277135,136.93791646671804
580.3,135.87687482046923,135.96645951021299,136.26904953525894,137.3352033735103,135.53551539558433,136.92634402077192,136.18456482962426,137.32365491564272
580.4,136.27326662330995,136.8186406244498,136.34113211945782,137.19018858634956,138.72878172790857,139.1086353255941,138.13881512622874,138.45218242969784
580.5,138.83314123040108,137.43468799842333,138.02893684697605,140.62016025905479,139.78190907802804,139.28428287212245,139.4604826746086,137.9168376331971
580.6,140.7452247803579,138.90751998025507,139.5009719667204,138.79505862047313,138.15159589804125,138.3878665596374,139.11728071944663,139.08651550418946
580.7,139.65233208030403,140.2741020859578,139.72731085810045,138.34638611864366,138.9155198197337,141.71985446544224,139.27249247658185,139.8509021384037
580.8,140.43002960842753,140.08648846945505,140.91953910669042,142.10327799743675,140.20663064596755,140.00543360219268,140.946516046572,143.65676901124934
580.9,144.89197302086606,142.72813980216398,143.33437108094648,141.571949693052,141.14074603550753,142.6850930069843,142.730122730331,142.82715245697764
581.0,142.70537151844678,143.58453313521287,143.43222940929883,143.22681512588278,142.91052051657508,141.71941635146052,142.73774510205166,143.49271872829257
581.1,144.93257915093628,143.7400659144175,145.65731997468941,146.14322473478086,145.2662043843793,142.6553736693837,141.57547819755135,144.8404562784286
581.2,144.9524273928114,144.63852759848683,142.98927139807716,144.418095230925,144.40426943850412,143.9554716844741,145.98547215233418,146.33361561152384
581.3,145.0126412318936,144.36385497742305,145.1946839308915,144.12924794622776,147.07247298984555,144.05939283317505,144.79667764864985,142.4046821645576
581.4,145.07968364670475,145.90867441406226,145.75665401707383,143.59706999300548,144.4802289604307,143.7852981877464,146.36859685355398,146.70663447415131
581.5,146.4382772121159,147.43639483583183,146.79687456500912,145.0420482330398,146.528122900438,146.14984523247776,145.21512964836498,143.48946626307492
581.6,145.00344442519543,144.90221200192215,146.42501008441454,146.1605486002956,146.39255485153666,146.6124560791416,147.03607022851946,146.26679888835056
581.7,147.16065676440087,146.7098818692715,147.6392867450028,146.99650075886677,145.4301656353655,146.56746376905278,146.26018768553118,145.67931974742717
581.8,147.18038434867535,147.00968484310772,145.52748706564495,146.8017030917457,146.03142252182974,146.4660703215807,148.76066234227713,145.720517061698
581.9,146.3305147718491,147.51607367992275,146.9800211387838,144.7052149972832,146.69276156564592,146.45924790351688,145.1551292165242,148.5620112285772
582.0,146.60098570344982,145.58527485656293,147.23464525097722,146.8760944148437,146.61232165181326,149.55876390108773,147.08176003526037,146.3976892417764
582.1,147.34645846871024,146.9206221388012,147.0360297329804,146.53507673307897,147.33711780152015,145.0335858678795,144.60351458258245,146.1604659529391
582.2,146.42157219322186,147.33451573612467,144.99746311760632,146.49132213085218,145.24163458237072,147.40004617658929,144.85128265524264,146.7894229863382
582.3,146.75533708148123,146.80097714777517,148.57251856491087,147.6163199754453,146.92342647418926,145.26155035232068,147.94498209614065,146.87657048438356
582.4,145.94207434401784,147.13898428824442,145.4477534536912,147.2209406126019,146.8168274452135,143.4991003626493,144.56531067667137,145.39454892060695
582.5,145.73144139325154,146.02375536891532,145.27037920429768,146.63042268583376,147.28507505534526,145.36321406352818,145.97631835075973,147.82508924153942
582.6,145.58620693414025,144.7853244491343,146.01220296244765,145.97281032593335,144.21017404237168,145.43305444314026,145.2534871113931,145.07281943253136
582.7,143.40964945277221,145.2556287403536,145.2461444646591,146.49279085765838,144.08994441459518,146.80837656875872,145.16603347322453,145.7421354873125
582.8,145.78817069467834,144.35181507564164,145.25415288346554,146.18924266539676,144.09240543891974,145.92337260002148,146.47066075791628,146.54061993330583
