Mix_ID,Temperature_C,Data_Type,Property_Type,Thermal_Conductivity_W_mK,Thermal_Conductivity_Std,Specific_Heat_J_kgK,Specific_Heat_Std,Density_kg_m3,Density_Std,Compressive_Strength_MPa,Compressive_Strength_Std,Tensile_Strength_MPa,Tensile_Strength_Std,Elastic_Modulus_MPa,Elastic_Modulus_Std,Poisson_Ratio,Poisson_Ratio_Std,Fracture_Energy_N_m,Fracture_Energy_Std,Gas_Permeability_m2,Gas_Permeability_Std,Moisture_Diffusivity_m2_s,Moisture_Diffusivity_Std,Porosity,Porosity_Std,Thermal_Strain,Thermal_Strain_Std,Creep_Coefficient,Creep_Coefficient_Std,Shrinkage_Strain,Shrinkage_Strain_Std
R10S,620,Calibration,Transport,,,,,,,,,,,,,,,,,1.0147e-16,2.5369e-17,4.9470e-11,1.4841e-11,0.2103,0.0316,,,,,,
R10S,640,Calibration,Transport,,,,,,,,,,,,,,,,,1.0869e-16,2.7172e-17,5.2007e-11,1.5602e-11,0.2112,0.0317,,,,,,
R10S,660,Calibration,Transport,,,,,,,,,,,,,,,,,1.1641e-16,2.9103e-17,5.4673e-11,1.6402e-11,0.2119,0.0318,,,,,,
R10S,680,Calibration,Transport,,,,,,,,,,,,,,,,,1.2469e-16,3.1172e-17,5.7476e-11,1.7243e-11,0.2126,0.0319,,,,,,
R10S,700,Calibration,Transport,,,,,,,,,,,,,,,,,1.3355e-16,3.3387e-17,6.0423e-11,1.8127e-11,0.2133,0.032,,,,,,
R10S,720,Calibration,Transport,,,,,,,,,,,,,,,,,1.4304e-16,3.5760e-17,6.3521e-11,1.9056e-11,0.2139,0.0321,,,,,,
R10S,740,Calibration,Transport,,,,,,,,,,,,,,,,,1.5321e-16,3.8302e-17,6.6778e-11,2.0033e-11,0.2145,0.0322,,,,,,
R10S,760,Calibration,Transport,,,,,,,,,,,,,,,,,1.6410e-16,4.1025e-17,7.0202e-11,2.1061e-11,0.2151,0.0323,,,,,,
R10S,780,Calibration,Transport,,,,,,,,,,,,,,,,,1.7576e-16,4.3941e-17,7.3801e-11,2.2140e-11,0.2156,0.0323,,,,,,
R10S,800,Calibration,Transport,,,,,,,,,,,,,,,,,1.8826e-16,4.7064e-17,7.7585e-11,2.3276e-11,0.2161,0.0324,,,,,,
R10S,20,Validation,Transport,,,,,,,,,,,,,,,,,1.4905e-17,3.7264e-18,1.2722e-11,3.8165e-12,0.1294,0.0194,,,,,,
R10S,40,Validation,Transport,,,,,,,,,,,,,,,,,1.5965e-17,3.9912e-18,1.3374e-11,4.0121e-12,0.1355,0.0203,,,,,,
R10S,60,Validation,Transport,,,,,,,,,,,,,,,,,1.7100e-17,4.2749e-18,1.4060e-11,4.2179e-12,0.1411,0.0212,,,,,,
R10S,80,Validation,Transport,,,,,,,,,,,,,,,,,1.8315e-17,4.5788e-18,1.4780e-11,4.4341e-12,0.1464,0.022,,,,,,
R10S,100,Validation,Transport,,,,,,,,,,,,,,,,,1.9617e-17,4.9042e-18,1.5538e-11,4.6615e-12,0.1513,0.0227,,,,,,
R10S,120,Validation,Transport,,,,,,,,,,,,,,,,,2.1011e-17,5.2528e-18,1.6335e-11,4.9005e-12,0.156,0.0234,,,,,,
R10S,140,Validation,Transport,,,,,,,,,,,,,,,,,2.2505e-17,5.6262e-18,1.7172e-11,5.1517e-12,0.1603,0.024,,,,,,
R10S,160,Validation,Transport,,,,,,,,,,,,,,,,,2.4104e-17,6.0261e-18,1.8053e-11,5.4158e-12,0.1643,0.0247,,,,,,
R10S,180,Validation,Transport,,,,,,,,,,,,,,,,,2.5818e-17,6.4544e-18,1.8978e-11,5.6935e-12,0.1681,0.0252,,,,,,
R10S,200,Validation,Transport,,,,,,,,,,,,,,,,,2.7653e-17,6.9132e-18,1.9951e-11,5.9854e-12,0.1717,0.0257,,,,,,
R10S,220,Validation,Transport,,,,,,,,,,,,,,,,,2.9618e-17,7.4046e-18,2.0974e-11,6.2923e-12,0.175,0.0262,,,,,,
R10S,240,Validation,Transport,,,,,,,,,,,,,,,,,3.1724e-17,7.9309e-18,2.2050e-11,6.6149e-12,0.1781,0.0267,,,,,,
R10S,260,Validation,Transport,,,,,,,,,,,,,,,,,3.3979e-17,8.4946e-18,2.3180e-11,6.9541e-12,0.181,0.0271,,,,,,
R10S,280,Validation,Transport,,,,,,,,,,,,,,,,,3.6394e-17,9.0984e-18,2.4369e-11,7.3106e-12,0.1837,0.0276,,,,,,
R10S,300,Validation,Transport,,,,,,,,,,,,,,,,,3.8981e-17,9.7451e-18,2.5618e-11,7.6854e-12,0.1862,0.0279,,,,,,
R10S,320,Validation,Transport,,,,,,,,,,,,,,,,,4.1751e-17,1.0438e-17,2.6932e-11,8.0795e-12,0.1886,0.0283,,,,,,
R10S,340,Validation,Transport,,,,,,,,,,,,,,,,,4.4719e-17,1.1180e-17,2.8312e-11,8.4937e-12,0.1908,0.0286,,,,,,
R10S,360,Validation,Transport,,,,,,,,,,,,,,,,,4.7897e-17,1.1974e-17,2.9764e-11,8.9292e-12,0.1929,0.0289,,,,,,
R10S,380,Validation,Transport,,,,,,,,,,,,,,,,,5.1302e-17,1.2825e-17,3.1290e-11,9.3870e-12,0.1948,0.0292,,,,,,
R10S,400,Validation,Transport,,,,,,,,,,,,,,,,,5.4948e-17,1.3737e-17,3.2894e-11,9.8683e-12,0.1966,0.0295,,,,,,
R10S,420,Validation,Transport,,,,,,,,,,,,,,,,,5.8854e-17,1.4714e-17,3.4581e-11,1.0374e-11,0.1983,0.0298,,,,,,
R10S,440,Validation,Transport,,,,,,,,,,,,,,,,,6.3037e-17,1.5759e-17,3.6354e-11,1.0906e-11,0.1999,0.03,,,,,,
R10S,460,Validation,Transport,,,,,,,,,,,,,,,,,6.7518e-17,1.6880e-17,3.8218e-11,1.1465e-11,0.2014,0.0302,,,,,,
R10S,480,Validation,Transport,,,,,,,,,,,,,,,,,7.2317e-17,1.8079e-17,4.0177e-11,1.2053e-11,0.2028,0.0304,,,,,,
R10S,500,Validation,Transport,,,,,,,,,,,,,,,,,7.7457e-17,1.9364e-17,4.2237e-11,1.2671e-11,0.2041,0.0306,,,,,,
R10S,520,Validation,Transport,,,,,,,,,,,,,,,,,8.2963e-17,2.0741e-17,4.4403e-11,1.3321e-11,0.2053,0.0308,,,,,,
R10S,540,Validation,Transport,,,,,,,,,,,,,,,,,8.8860e-17,2.2215e-17,4.6679e-11,1.4004e-11,0.2065,0.031,,,,,,
R10S,560,Validation,Transport,,,,,,,,,,,,,,,,,9.5176e-17,2.3794e-17,4.9073e-11,1.4722e-11,0.2075,0.0311,,,,,,
R10S,580,Validation,Transport,,,,,,,,,,,,,,,,,1.0194e-16,2.5485e-17,5.1589e-11,1.5477e-11,0.2085,0.0313,,,,,,
R10S,600,Validation,Transport,,,,,,,,,,,,,,,,,1.0919e-16,2.7297e-17,5.4234e-11,1.6270e-11,0.2095,0.0314,,,,,,
R10S,620,Validation,Transport,,,,,,,,,,,,,,,,,1.1695e-16,2.9237e-17,5.7014e-11,1.7104e-11,0.2103,0.0316,,,,,,
R10S,640,Validation,Transport,,,,,,,,,,,,,,,,,1.2526e-16,3.1315e-17,5.9937e-11,1.7981e-11,0.2112,0.0317,,,,,,
R10S,660,Validation,Transport,,,,,,,,,,,,,,,,,1.3416e-16,3.3541e-17,6.3010e-11,1.8903e-11,0.2119,0.0318,,,,,,
R10S,680,Validation,Transport,,,,,,,,,,,,,,,,,1.4370e-16,3.5925e-17,6.6241e-11,1.9872e-11,0.2126,0.0319,,,,,,
R10S,700,Validation,Transport,,,,,,,,,,,,,,,,,1.5391e-16,3.8479e-17,6.9637e-11,2.0891e-11,0.2133,0.032,,,,,,
R10S,720,Validation,Transport,,,,,,,,,,,,,,,,,1.6485e-16,4.1214e-17,7.3208e-11,2.1962e-11,0.2139,0.0321,,,,,,
R10S,740,Validation,Transport,,,,,,,,,,,,,,,,,1.7657e-16,4.4143e-17,7.6961e-11,2.3088e-11,0.2145,0.0322,,,,,,
R10S,760,Validation,Transport,,,,,,,,,,,,,,,,,1.8912e-16,4.7281e-17,8.0907e-11,2.4272e-11,0.2151,0.0323,,,,,,
R10S,780,Validation,Transport,,,,,,,,,,,,,,,,,2.0257e-16,5.0641e-17,8.5055e-11,2.5517e-11,0.2156,0.0323,,,,,,
R10S,800,Validation,Transport,,,,,,,,,,,,,,,,,2.1696e-16,5.4241e-17,8.9416e-11,2.6825e-11,0.2161,0.0324,,,,,,
R15S,20,Calibration,Transport,,,,,,,,,,,,,,,,,1.4119e-17,3.5297e-18,1.1301e-11,3.3903e-12,0.1309,0.0196,,,,,,
R15S,40,Calibration,Transport,,,,,,,,,,,,,,,,,1.5138e-17,3.7844e-18,1.1881e-11,3.5642e-12,0.137,0.0205,,,,,,
R15S,60,Calibration,Transport,,,,,,,,,,,,,,,,,1.6230e-17,4.0574e-18,1.2490e-11,3.7469e-12,0.1426,0.0214,,,,,,
R15S,80,Calibration,Transport,,,,,,,,,,,,,,,,,1.7401e-17,4.3502e-18,1.3130e-11,3.9390e-12,0.1479,0.0222,,,,,,
R15S,100,Calibration,Transport,,,,,,,,,,,,,,,,,1.8656e-17,4.6641e-18,1.3803e-11,4.1410e-12,0.1528,0.0229,,,,,,
R15S,120,Calibration,Transport,,,,,,,,,,,,,,,,,2.0002e-17,5.0006e-18,1.4511e-11,4.3533e-12,0.1575,0.0236,,,,,,
R15S,140,Calibration,Transport,,,,,,,,,,,,,,,,,2.1445e-17,5.3614e-18,1.5255e-11,4.5765e-12,0.1618,0.0243,,,,,,
R15S,160,Calibration,Transport,,,,,,,,,,,,,,,,,2.2993e-17,5.7482e-18,1.6037e-11,4.8111e-12,0.1658,0.0249,,,,,,
R15S,180,Calibration,Transport,,,,,,,,,,,,,,,,,2.4652e-17,6.1629e-18,1.6859e-11,5.0578e-12,0.1696,0.0254,,,,,,
R15S,200,Calibration,Transport,,,,,,,,,,,,,,,,,2.6430e-17,6.6076e-18,1.7724e-11,5.3171e-12,0.1732,0.026,,,,,,
R15S,220,Calibration,Transport,,,,,,,,,,,,,,,,,2.8337e-17,7.0843e-18,1.8632e-11,5.5897e-12,0.1765,0.0265,,,,,,
R15S,240,Calibration,Transport,,,,,,,,,,,,,,,,,3.0382e-17,7.5955e-18,1.9588e-11,5.8763e-12,0.1796,0.0269,,,,,,
R15S,260,Calibration,Transport,,,,,,,,,,,,,,,,,3.2574e-17,8.1435e-18,2.0592e-11,6.1776e-12,0.1825,0.0274,,,,,,
R15S,280,Calibration,Transport,,,,,,,,,,,,,,,,,3.4924e-17,8.7310e-18,2.1648e-11,6.4944e-12,0.1852,0.0278,,,,,,
R15S,300,Calibration,Transport,,,,,,,,,,,,,,,,,3.7444e-17,9.3610e-18,2.2758e-11,6.8273e-12,0.1877,0.0282,,,,,,
R15S,320,Calibration,Transport,,,,,,,,,,,,,,,,,4.0146e-17,1.0036e-17,2.3925e-11,7.1774e-12,0.1901,0.0285,,,,,,
R15S,340,Calibration,Transport,,,,,,,,,,,,,,,,,4.3042e-17,1.0761e-17,2.5151e-11,7.5454e-12,0.1923,0.0288,,,,,,
R15S,360,Calibration,Transport,,,,,,,,,,,,,,,,,4.6148e-17,1.1537e-17,2.6441e-11,7.9322e-12,0.1944,0.0292,,,,,,
R15S,380,Calibration,Transport,,,,,,,,,,,,,,,,,4.9477e-17,1.2369e-17,2.7796e-11,8.3389e-12,0.1963,0.0294,,,,,,
R15S,400,Calibration,Transport,,,,,,,,,,,,,,,,,5.3047e-17,1.3262e-17,2.9222e-11,8.7665e-12,0.1981,0.0297,,,,,,
R15S,420,Calibration,Transport,,,,,,,,,,,,,,,,,5.6874e-17,1.4219e-17,3.0720e-11,9.2159e-12,0.1998,0.03,,,,,,
R15S,440,Calibration,Transport,,,,,,,,,,,,,,,,,6.0978e-17,1.5245e-17,3.2295e-11,9.6884e-12,0.2014,0.0302,,,,,,
R15S,460,Calibration,Transport,,,,,,,,,,,,,,,,,6.5378e-17,1.6344e-17,3.3951e-11,1.0185e-11,0.2029,0.0304,,,,,,
R15S,480,Calibration,Transport,,,,,,,,,,,,,,,,,7.0095e-17,1.7524e-17,3.5691e-11,1.0707e-11,0.2043,0.0306,,,,,,
R15S,500,Calibration,Transport,,,,,,,,,,,,,,,,,7.5152e-17,1.8788e-17,3.7521e-11,1.1256e-11,0.2056,0.0308,,,,,,
R15S,520,Calibration,Transport,,,,,,,,,,,,,,,,,8.0574e-17,2.0144e-17,3.9445e-11,1.1833e-11,0.2068,0.031,,,,,,
R15S,540,Calibration,Transport,,,,,,,,,,,,,,,,,8.6388e-17,2.1597e-17,4.1467e-11,1.2440e-11,0.208,0.0312,,,,,,
R15S,560,Calibration,Transport,,,,,,,,,,,,,,,,,9.2621e-17,2.3155e-17,4.3593e-11,1.3078e-11,0.209,0.0314,,,,,,
R15S,580,Calibration,Transport,,,,,,,,,,,,,,,,,9.9303e-17,2.4826e-17,4.5828e-11,1.3749e-11,0.21,0.0315,,,,,,
R15S,600,Calibration,Transport,,,,,,,,,,,,,,,,,1.0647e-16,2.6617e-17,4.8178e-11,1.4453e-11,0.211,0.0316,,,,,,
R15S,620,Calibration,Transport,,,,,,,,,,,,,,,,,1.1415e-16,2.8537e-17,5.0648e-11,1.5194e-11,0.2118,0.0318,,,,,,
R15S,640,Calibration,Transport,,,,,,,,,,,,,,,,,1.2239e-16,3.0596e-17,5.3245e-11,1.5974e-11,0.2127,0.0319,,,,,,
R15S,660,Calibration,Transport,,,,,,,,,,,,,,,,,1.3122e-16,3.2804e-17,5.5975e-11,1.6793e-11,0.2134,0.032,,,,,,
R15S,680,Calibration,Transport,,,,,,,,,,,,,,,,,1.4068e-16,3.5171e-17,5.8845e-11,1.7653e-11,0.2141,0.0321,,,,,,
R15S,700,Calibration,Transport,,,,,,,,,,,,,,,,,1.5083e-16,3.7709e-17,6.1862e-11,1.8559e-11,0.2148,0.0322,,,,,,
R15S,720,Calibration,Transport,,,,,,,,,,,,,,,,,1.6172e-16,4.0429e-17,6.5034e-11,1.9510e-11,0.2154,0.0323,,,,,,
R15S,740,Calibration,Transport,,,,,,,,,,,,,,,,,1.7338e-16,4.3346e-17,6.8368e-11,2.0510e-11,0.216,0.0324,,,,,,
R15S,760,Calibration,Transport,,,,,,,,,,,,,,,,,1.8589e-16,4.6474e-17,7.1873e-11,2.1562e-11,0.2166,0.0325,,,,,,
R15S,780,Calibration,Transport,,,,,,,,,,,,,,,,,1.9931e-16,4.9827e-17,7.5558e-11,2.2668e-11,0.2171,0.0326,,,,,,
R15S,800,Calibration,Transport,,,,,,,,,,,,,,,,,2.1369e-16,5.3422e-17,7.9432e-11,2.3830e-11,0.2176,0.0326,,,,,,
R15S,20,Validation,Transport,,,,,,,,,,,,,,,,,1.4182e-17,3.5456e-18,1.1352e-11,3.4056e-12,0.1309,0.0196,,,,,,
R15S,40,Validation,Transport,,,,,,,,,,,,,,,,,1.5206e-17,3.8014e-18,1.1934e-11,3.5802e-12,0.137,0.0205,,,,,,
R15S,60,Validation,Transport,,,,,,,,,,,,,,,,,1.6303e-17,4.0757e-18,1.2546e-11,3.7638e-12,0.1426,0.0214,,,,,,
R15S,80,Validation,Transport,,,,,,,,,,,,,,,,,1.7479e-17,4.3698e-18,1.3189e-11,3.9567e-12,0.1479,0.0222,,,,,,
R15S,100,Validation,Transport,,,,,,,,,,,,,,,,,1.8740e-17,4.6850e-18,1.3865e-11,4.1596e-12,0.1528,0.0229,,,,,,
R15S,120,Validation,Transport,,,,,,,,,,,,,,,,,2.0092e-17,5.0231e-18,1.4576e-11,4.3729e-12,0.1575,0.0236,,,,,,
R15S,140,Validation,Transport,,,,,,,,,,,,,,,,,2.1542e-17,5.3855e-18,1.5324e-11,4.5971e-12,0.1618,0.0243,,,,,,
R15S,160,Validation,Transport,,,,,,,,,,,,,,,,,2.3096e-17,5.7741e-18,1.6109e-11,4.8328e-12,0.1658,0.0249,,,,,,
R15S,180,Validation,Transport,,,,,,,,,,,,,,,,,2.4763e-17,6.1907e-18,1.6935e-11,5.0806e-12,0.1696,0.0254,,,,,,
R15S,200,Validation,Transport,,,,,,,,,,,,,,,,,2.6549e-17,6.6373e-18,1.7803e-11,5.3410e-12,0.1732,0.026,,,,,,
R15S,220,Validation,Transport,,,,,,,,,,,,,,,,,2.8465e-17,7.1162e-18,1.8716e-11,5.6149e-12,0.1765,0.0265,,,,,,
R15S,240,Validation,Transport,,,,,,,,,,,,,,,,,3.0519e-17,7.6296e-18,1.9676e-11,5.9028e-12,0.1796,0.0269,,,,,,
R15S,260,Validation,Transport,,,,,,,,,,,,,,,,,3.2720e-17,8.1801e-18,2.0685e-11,6.2054e-12,0.1825,0.0274,,,,,,
R15S,280,Validation,Transport,,,,,,,,,,,,,,,,,3.5081e-17,8.7703e-18,2.1745e-11,6.5236e-12,0.1852,0.0278,,,,,,
R15S,300,Validation,Transport,,,,,,,,,,,,,,,,,3.7612e-17,9.4031e-18,2.2860e-11,6.8580e-12,0.1877,0.0282,,,,,,
R15S,320,Validation,Transport,,,,,,,,,,,,,,,,,4.0326e-17,1.0082e-17,2.4032e-11,7.2097e-12,0.1901,0.0285,,,,,,
R15S,340,Validation,Transport,,,,,,,,,,,,,,,,,4.3236e-17,1.0809e-17,2.5264e-11,7.5793e-12,0.1923,0.0288,,,,,,
R15S,360,Validation,Transport,,,,,,,,,,,,,,,,,4.6355e-17,1.1589e-17,2.6560e-11,7.9679e-12,0.1944,0.0292,,,,,,
R15S,380,Validation,Transport,,,,,,,,,,,,,,,,,4.9700e-17,1.2425e-17,2.7921e-11,8.3764e-12,0.1963,0.0294,,,,,,
R15S,400,Validation,Transport,,,,,,,,,,,,,,,,,5.3286e-17,1.3321e-17,2.9353e-11,8.8059e-12,0.1981,0.0297,,,,,,
R15S,420,Validation,Transport,,,,,,,,,,,,,,,,,5.7130e-17,1.4283e-17,3.0858e-11,9.2574e-12,0.1998,0.03,,,,,,
R15S,440,Validation,Transport,,,,,,,,,,,,,,,,,6.1252e-17,1.5313e-17,3.2440e-11,9.7320e-12,0.2014,0.0302,,,,,,
R15S,460,Validation,Transport,,,,,,,,,,,,,,,,,6.5672e-17,1.6418e-17,3.4103e-11,1.0231e-11,0.2029,0.0304,,,,,,
R15S,480,Validation,Transport,,,,,,,,,,,,,,,,,7.0410e-17,1.7602e-17,3.5852e-11,1.0756e-11,0.2043,0.0306,,,,,,
R15S,500,Validation,Transport,,,,,,,,,,,,,,,,,7.5490e-17,1.8873e-17,3.7690e-11,1.1307e-11,0.2056,0.0308,,,,,,
R15S,520,Validation,Transport,,,,,,,,,,,,,,,,,8.0937e-17,2.0234e-17,3.9622e-11,1.1887e-11,0.2068,0.031,,,,,,
R15S,540,Validation,Transport,,,,,,,,,,,,,,,,,8.6776e-17,2.1694e-17,4.1654e-11,1.2496e-11,0.208,0.0312,,,,,,
R15S,560,Validation,Transport,,,,,,,,,,,,,,,,,9.3037e-17,2.3259e-17,4.3789e-11,1.3137e-11,0.209,0.0314,,,,,,
R15S,580,Validation,Transport,,,,,,,,,,,,,,,,,9.9750e-17,2.4938e-17,4.6035e-11,1.3810e-11,0.21,0.0315,,,,,,
R15S,600,Validation,Transport,,,,,,,,,,,,,,,,,1.0695e-16,2.6737e-17,4.8395e-11,1.4518e-11,0.211,0.0316,,,,,,
R15S,620,Validation,Transport,,,,,,,,,,,,,,,,,1.1466e-16,2.8666e-17,5.0876e-11,1.5263e-11,0.2118,0.0318,,,,,,
R15S,640,Validation,Transport,,,,,,,,,,,,,,,,,1.2294e-16,3.0734e-17,5.3485e-11,1.6045e-11,0.2127,0.0319,,,,,,
R15S,660,Validation,Transport,,,,,,,,,,,,,,,,,1.3181e-16,3.2952e-17,5.6227e-11,1.6868e-11,0.2134,0.032,,,,,,
R15S,680,Validation,Transport,,,,,,,,,,,,,,,,,1.4132e-16,3.5329e-17,5.9110e-11,1.7733e-11,0.2141,0.0321,,,,,,
R15S,700,Validation,Transport,,,,,,,,,,,,,,,,,1.5151e-16,3.7878e-17,6.2140e-11,1.8642e-11,0.2148,0.0322,,,,,,
R15S,720,Validation,Transport,,,,,,,,,,,,,,,,,1.6244e-16,4.0611e-17,6.5326e-11,1.9598e-11,0.2154,0.0323,,,,,,
R15S,740,Validation,Transport,,,,,,,,,,,,,,,,,1.7416e-16,4.3541e-17,6.8676e-11,2.0603e-11,0.216,0.0324,,,,,,
R15S,760,Validation,Transport,,,,,,,,,,,,,,,,,1.8673e-16,4.6683e-17,7.2197e-11,2.1659e-11,0.2166,0.0325,,,,,,
R15S,780,Validation,Transport,,,,,,,,,,,,,,,,,2.0020e-16,5.0051e-17,7.5898e-11,2.2769e-11,0.2171,0.0326,,,,,,
R15S,800,Validation,Transport,,,,,,,,,,,,,,,,,2.1465e-16,5.3662e-17,7.9790e-11,2.3937e-11,0.2176,0.0326,,,,,,
R20S,20,Calibration,Transport,,,,,,,,,,,,,,,,,1.5347e-17,3.8368e-18,1.1564e-11,3.4692e-12,0.1324,0.0199,,,,,,
R20S,40,Calibration,Transport,,,,,,,,,,,,,,,,,1.6471e-17,4.1177e-18,1.2157e-11,3.6471e-12,0.1385,0.0208,,,,,,
R20S,60,Calibration,Transport,,,,,,,,,,,,,,,,,1.7677e-17,4.4192e-18,1.2780e-11,3.8341e-12,0.1441,0.0216,,,,,,
R20S,80,Calibration,Transport,,,,,,,,,,,,,,,,,1.8971e-17,4.7428e-18,1.3435e-11,4.0306e-12,0.1494,0.0224,,,,,,
R20S,100,Calibration,Transport,,,,,,,,,,,,,,,,,2.0360e-17,5.0901e-18,1.4124e-11,4.2373e-12,0.1543,0.0232,,,,,,
R20S,120,Calibration,Transport,,,,,,,,,,,,,,,,,2.1851e-17,5.4628e-18,1.4848e-11,4.4545e-12,0.159,0.0238,,,,,,
R20S,140,Calibration,Transport,,,,,,,,,,,,,,,,,2.3451e-17,5.8628e-18,1.5610e-11,4.6829e-12,0.1633,0.0245,,,,,,
R20S,160,Calibration,Transport,,,,,,,,,,,,,,,,,2.5168e-17,6.2921e-18,1.6410e-11,4.9230e-12,0.1673,0.0251,,,,,,
R20S,180,Calibration,Transport,,,,,,,,,,,,,,,,,2.7011e-17,6.7529e-18,1.7251e-11,5.1754e-12,0.1711,0.0257,,,,,,
R20S,200,Calibration,Transport,,,,,,,,,,,,,,,,,2.8989e-17,7.2473e-18,1.8136e-11,5.4408e-12,0.1747,0.0262,,,,,,
R20S,220,Calibration,Transport,,,,,,,,,,,,,,,,,3.1112e-17,7.7780e-18,1.9066e-11,5.7197e-12,0.178,0.0267,,,,,,
R20S,240,Calibration,Transport,,,,,,,,,,,,,,,,,3.3390e-17,8.3475e-18,2.0043e-11,6.0130e-12,0.1811,0.0272,,,,,,
R20S,260,Calibration,Transport,,,,,,,,,,,,,,,,,3.5835e-17,8.9588e-18,2.1071e-11,6.3213e-12,0.184,0.0276,,,,,,
R20S,280,Calibration,Transport,,,,,,,,,,,,,,,,,3.8459e-17,9.6148e-18,2.2151e-11,6.6454e-12,0.1867,0.028,,,,,,
R20S,300,Calibration,Transport,,,,,,,,,,,,,,,,,4.1275e-17,1.0319e-17,2.3287e-11,6.9861e-12,0.1892,0.0284,,,,,,
R20S,320,Calibration,Transport,,,,,,,,,,,,,,,,,4.4297e-17,1.1074e-17,2.4481e-11,7.3443e-12,0.1916,0.0287,,,,,,
R20S,340,Calibration,Transport,,,,,,,,,,,,,,,,,4.7541e-17,1.1885e-17,2.5736e-11,7.7208e-12,0.1938,0.0291,,,,,,
R20S,360,Calibration,Transport,,,,,,,,,,,,,,,,,5.1022e-17,1.2756e-17,2.7056e-11,8.1167e-12,0.1959,0.0294,,,,,,
R20S,380,Calibration,Transport,,,,,,,,,,,,,,,,,5.4758e-17,1.3690e-17,2.8443e-11,8.5328e-12,0.1978,0.0297,,,,,,
R20S,400,Calibration,Transport,,,,,,,,,,,,,,,,,5.8768e-17,1.4692e-17,2.9901e-11,8.9703e-12,0.1996,0.0299,,,,,,
R20S,420,Calibration,Transport,,,,,,,,,,,,,,,,,6.3071e-17,1.5768e-17,3.1434e-11,9.4302e-12,0.2013,0.0302,,,,,,
R20S,440,Calibration,Transport,,,,,,,,,,,,,,,,,6.7689e-17,1.6922e-17,3.3046e-11,9.9137e-12,0.2029,0.0304,,,,,,
R20S,460,Calibration,Transport,,,,,,,,,,,,,,,,,7.2646e-17,1.8161e-17,3.4740e-11,1.0422e-11,0.2044,0.0307,,,,,,
R20S,480,Calibration,Transport,,,,,,,,,,,,,,,,,7.7965e-17,1.9491e-17,3.6521e-11,1.0956e-11,0.2058,0.0309,,,,,,
R20S,500,Calibration,Transport,,,,,,,,,,,,,,,,,8.3674e-17,2.0918e-17,3.8394e-11,1.1518e-11,0.2071,0.0311,,,,,,
R20S,520,Calibration,Transport,,,,,,,,,,,,,,,,,8.9801e-17,2.2450e-17,4.0362e-11,1.2109e-11,0.2083,0.0312,,,,,,
R20S,540,Calibration,Transport,,,,,,,,,,,,,,,,,9.6376e-17,2.4094e-17,4.2432e-11,1.2730e-11,0.2095,0.0314,,,,,,
R20S,560,Calibration,Transport,,,,,,,,,,,,,,,,,1.0343e-16,2.5858e-17,4.4607e-11,1.3382e-11,0.2105,0.0316,,,,,,
R20S,580,Calibration,Transport,,,,,,,,,,,,,,,,,1.1101e-16,2.7752e-17,4.6894e-11,1.4068e-11,0.2115,0.0317,,,,,,
R20S,600,Calibration,Transport,,,,,,,,,,,,,,,,,1.1914e-16,2.9784e-17,4.9299e-11,1.4790e-11,0.2125,0.0319,,,,,,
R20S,620,Calibration,Transport,,,,,,,,,,,,,,,,,1.2786e-16,3.1965e-17,5.1826e-11,1.5548e-11,0.2133,0.032,,,,,,
R20S,640,Calibration,Transport,,,,,,,,,,,,,,,,,1.3722e-16,3.4305e-17,5.4483e-11,1.6345e-11,0.2142,0.0321,,,,,,
R20S,660,Calibration,Transport,,,,,,,,,,,,,,,,,1.4727e-16,3.6817e-17,5.7277e-11,1.7183e-11,0.2149,0.0322,,,,,,
R20S,680,Calibration,Transport,,,,,,,,,,,,,,,,,1.5805e-16,3.9513e-17,6.0213e-11,1.8064e-11,0.2156,0.0323,,,,,,
R20S,700,Calibration,Transport,,,,,,,,,,,,,,,,,1.6963e-16,4.2406e-17,6.3301e-11,1.8990e-11,0.2163,0.0324,,,,,,
R20S,720,Calibration,Transport,,,,,,,,,,,,,,,,,1.8205e-16,4.5512e-17,6.6546e-11,1.9964e-11,0.2169,0.0325,,,,,,
R20S,740,Calibration,Transport,,,,,,,,,,,,,,,,,1.9538e-16,4.8844e-17,6.9958e-11,2.0987e-11,0.2175,0.0326,,,,,,
R20S,760,Calibration,Transport,,,,,,,,,,,,,,,,,2.0968e-16,5.2421e-17,7.3545e-11,2.2063e-11,0.2181,0.0327,,,,,,
R20S,780,Calibration,Transport,,,,,,,,,,,,,,,,,2.2504e-16,5.6259e-17,7.7316e-11,2.3195e-11,0.2186,0.0328,,,,,,
R20S,800,Calibration,Transport,,,,,,,,,,,,,,,,,2.4151e-16,6.0378e-17,8.1280e-11,2.4384e-11,0.2191,0.0329,,,,,,
R20S,20,Validation,Transport,,,,,,,,,,,,,,,,,1.2716e-17,3.1789e-18,9.5811e-12,2.8743e-12,0.1324,0.0199,,,,,,
R20S,40,Validation,Transport,,,,,,,,,,,,,,,,,1.3647e-17,3.4117e-18,1.0072e-11,3.0217e-12,0.1385,0.0208,,,,,,
R20S,60,Validation,Transport,,,,,,,,,,,,,,,,,1.4646e-17,3.6615e-18,1.0589e-11,3.1766e-12,0.1441,0.0216,,,,,,
R20S,80,Validation,Transport,,,,,,,,,,,,,,,,,1.5718e-17,3.9296e-18,1.1132e-11,3.3395e-12,0.1494,0.0224,,,,,,
