layer,x_index,y_index,thickness_um
cathode,67,54,87.5
cathode,67,56,95.0
cathode,67,58,97.5
cathode,67,60,100.0
cathode,67,62,100.0
cathode,67,63,100.0
cathode,67,65,107.5
cathode,67,67,107.5
cathode,67,69,107.5
cathode,67,71,107.5
cathode,67,73,107.5
cathode,67,75,97.5
cathode,67,77,95.0
cathode,67,79,95.0
cathode,67,81,95.0
cathode,67,83,82.5
cathode,67,85,75.0
cathode,67,87,82.5
cathode,67,89,82.5
cathode,67,91,80.0
cathode,67,93,80.0
cathode,67,95,0.0
cathode,69,0,0.0
cathode,69,1,62.5
cathode,69,3,72.5
cathode,69,5,70.0
cathode,69,7,80.0
cathode,69,9,95.0
cathode,69,11,70.0
cathode,69,13,60.0
cathode,69,15,55.0
cathode,69,17,75.0
cathode,69,19,80.0
cathode,69,21,82.5
cathode,69,23,90.0
cathode,69,25,80.0
cathode,69,27,80.0
cathode,69,29,80.0
cathode,69,31,87.5
cathode,69,32,90.0
cathode,69,34,72.5
cathode,69,36,77.5
cathode,69,38,75.0
cathode,69,40,82.5
cathode,69,42,80.0
cathode,69,44,75.0
cathode,69,46,82.5
cathode,69,48,107.5
cathode,69,50,87.5
cathode,69,52,67.5
cathode,69,54,72.5
cathode,69,56,95.0
cathode,69,58,107.5
cathode,69,60,107.5
cathode,69,62,107.5
cathode,69,63,107.5
cathode,69,65,107.5
cathode,69,67,107.5
cathode,69,69,107.5
cathode,69,71,107.5
cathode,69,73,100.0
cathode,69,75,87.5
cathode,69,77,87.5
cathode,69,79,87.5
cathode,69,81,85.0
cathode,69,83,70.0
cathode,69,85,65.0
cathode,69,87,60.0
cathode,69,89,75.0
cathode,69,91,77.5
cathode,69,93,82.5
cathode,69,95,0.0
cathode,71,0,0.0
cathode,71,1,72.5
cathode,71,3,72.5
cathode,71,5,72.5
cathode,71,7,75.0
cathode,71,9,75.0
cathode,71,11,75.0
cathode,71,13,82.5
cathode,71,15,87.5
cathode,71,17,95.0
cathode,71,19,87.5
cathode,71,21,95.0
cathode,71,23,95.0
cathode,71,25,95.0
cathode,71,27,90.0
cathode,71,29,97.5
cathode,71,31,80.0
cathode,71,32,60.0
cathode,71,34,57.5
cathode,71,36,67.5
cathode,71,38,70.0
cathode,71,40,75.0
cathode,71,42,80.0
cathode,71,44,80.0
cathode,71,46,87.5
cathode,71,48,105.0
cathode,71,50,92.5
cathode,71,52,75.0
cathode,71,54,87.5
cathode,71,56,102.5
cathode,71,58,105.0
cathode,71,60,105.0
cathode,71,62,107.5
cathode,71,63,107.5
cathode,71,65,107.5
cathode,71,67,107.5
cathode,71,69,105.0
cathode,71,71,102.5
cathode,71,73,92.5
cathode,71,75,87.5
cathode,71,77,87.5
cathode,71,79,77.5
cathode,71,81,75.0
cathode,71,83,60.0
cathode,71,85,45.0
cathode,71,87,45.0
cathode,71,89,55.0
cathode,71,91,77.5
cathode,71,93,82.5
cathode,71,95,0.0
cathode,73,0,0.0
cathode,73,1,70.0
cathode,73,3,70.0
cathode,73,5,65.0
cathode,73,7,65.0
cathode,73,9,75.0
cathode,73,11,85.0
cathode,73,13,87.5
cathode,73,15,87.5
cathode,73,17,102.5
cathode,73,19,102.5
cathode,73,21,107.5
cathode,73,23,107.5
cathode,73,25,100.0
cathode,73,27,92.5
cathode,73,29,82.5
cathode,73,31,65.0
cathode,73,32,65.0
cathode,73,34,62.5
cathode,73,36,72.5
cathode,73,38,72.5
cathode,73,40,72.5
cathode,73,42,80.0
cathode,73,44,85.0
cathode,73,46,95.0
cathode,73,48,105.0
cathode,73,50,95.0
cathode,73,52,82.5
cathode,73,54,102.5
cathode,73,56,102.5
cathode,73,58,105.0
cathode,73,60,105.0
cathode,73,62,107.5
cathode,73,63,107.5
cathode,73,65,105.0
cathode,73,67,102.5
cathode,73,69,92.5
cathode,73,71,100.0
cathode,73,73,100.0
cathode,73,75,92.5
cathode,73,77,97.5
cathode,73,79,85.0
cathode,73,81,62.5
cathode,73,83,60.0
cathode,73,85,42.5
cathode,73,87,50.0
cathode,73,89,55.0
cathode,73,91,67.5
cathode,73,93,72.5
cathode,73,95,0.0
cathode,75,0,0.0
cathode,75,1,57.5
cathode,75,3,55.0
cathode,75,5,52.5
cathode,75,7,60.0
cathode,75,9,80.0
cathode,75,11,87.5
cathode,75,13,87.5
cathode,75,15,90.0
cathode,75,17,92.5
cathode,75,19,100.0
cathode,75,21,100.0
cathode,75,23,107.5
cathode,75,25,107.5
cathode,75,27,102.5
cathode,75,29,80.0
cathode,75,31,62.5
cathode,75,32,60.0
cathode,75,34,67.5
cathode,75,36,70.0
cathode,75,38,77.5
cathode,75,40,77.5
cathode,75,42,85.0
cathode,75,44,85.0
cathode,75,46,107.5
cathode,75,48,107.5
cathode,75,50,105.0
cathode,75,52,105.0
cathode,75,54,105.0
cathode,75,56,105.0
cathode,75,58,107.5
cathode,75,60,107.5
cathode,75,62,107.5
cathode,75,63,107.5
cathode,75,65,97.5
cathode,75,67,92.5
cathode,75,69,90.0
cathode,75,71,85.0
cathode,75,73,87.5
cathode,75,75,80.0
cathode,75,77,85.0
cathode,75,79,75.0
cathode,75,81,70.0
cathode,75,83,57.5
cathode,75,85,45.0
cathode,75,87,50.0
cathode,75,89,57.5
cathode,75,91,77.5
cathode,75,93,82.5
cathode,75,95,0.0
cathode,77,0,0.0
cathode,77,1,75.0
cathode,77,3,65.0
cathode,77,5,52.5
cathode,77,7,50.0
cathode,77,9,57.5
cathode,77,11,90.0
cathode,77,13,95.0
cathode,77,15,97.5
cathode,77,17,100.0
cathode,77,19,107.5
cathode,77,21,107.5
cathode,77,23,107.5
cathode,77,25,102.5
cathode,77,27,100.0
cathode,77,29,72.5
cathode,77,31,60.0
cathode,77,32,60.0
cathode,77,34,75.0
cathode,77,36,75.0
cathode,77,38,82.5
cathode,77,40,87.5
cathode,77,42,92.5
cathode,77,44,95.0
cathode,77,46,102.5
cathode,77,48,105.0
cathode,77,50,105.0
cathode,77,52,105.0
cathode,77,54,105.0
cathode,77,56,97.5
cathode,77,58,100.0
cathode,77,60,107.5
cathode,77,62,92.5
cathode,77,63,92.5
cathode,77,65,100.0
cathode,77,67,90.0
cathode,77,69,85.0
cathode,77,71,75.0
cathode,77,73,77.5
cathode,77,75,85.0
cathode,77,77,85.0
cathode,77,79,72.5
cathode,77,81,67.5
cathode,77,83,70.0
cathode,77,85,67.5
cathode,77,87,62.5
cathode,77,89,65.0
cathode,77,91,77.5
cathode,77,93,80.0
cathode,77,95,0.0
cathode,79,0,0.0
cathode,79,1,75.0
cathode,79,3,72.5
cathode,79,5,62.5
cathode,79,7,62.5
cathode,79,9,65.0
cathode,79,11,87.5
cathode,79,13,97.5
cathode,79,15,100.0
cathode,79,17,107.5
cathode,79,19,107.5
cathode,79,21,107.5
cathode,79,23,97.5
cathode,79,25,82.5
cathode,79,27,77.5
cathode,79,29,82.5
cathode,79,31,70.0
cathode,79,32,70.0
cathode,79,34,72.5
cathode,79,36,77.5
cathode,79,38,87.5
cathode,79,40,92.5
cathode,79,42,95.0
cathode,79,44,102.5
cathode,79,46,100.0
cathode,79,48,102.5
cathode,79,50,102.5
cathode,79,52,105.0
cathode,79,54,97.5
cathode,79,56,92.5
cathode,79,58,92.5
cathode,79,60,92.5
cathode,79,62,92.5
cathode,79,63,92.5
cathode,79,65,97.5
cathode,79,67,95.0
cathode,79,69,95.0
cathode,79,71,82.5
cathode,79,73,77.5
cathode,79,75,90.0
cathode,79,77,87.5
cathode,79,79,85.0
cathode,79,81,85.0
cathode,79,83,72.5
cathode,79,85,62.5
cathode,79,87,62.5
cathode,79,89,70.0
cathode,79,91,75.0
cathode,79,93,77.5
cathode,79,95,0.0
cathode,81,0,0.0
cathode,81,1,80.0
cathode,81,3,75.0
cathode,81,5,75.0
cathode,81,7,80.0
cathode,81,9,67.5
cathode,81,11,70.0
cathode,81,13,85.0
cathode,81,15,107.5
cathode,81,17,107.5
cathode,81,19,107.5
cathode,81,21,107.5
cathode,81,23,97.5
cathode,81,25,80.0
cathode,81,27,70.0
cathode,81,29,82.5
cathode,81,31,70.0
cathode,81,32,70.0
cathode,81,34,82.5
cathode,81,36,85.0
cathode,81,38,87.5
cathode,81,40,90.0
cathode,81,42,95.0
cathode,81,44,100.0
cathode,81,46,97.5
cathode,81,48,97.5
cathode,81,50,100.0
cathode,81,52,102.5
cathode,81,54,95.0
cathode,81,56,92.5
cathode,81,58,92.5
cathode,81,60,90.0
cathode,81,62,90.0
cathode,81,63,97.5
cathode,81,65,107.5
cathode,81,67,107.5
cathode,81,69,107.5
cathode,81,71,107.5
cathode,81,73,107.5
cathode,81,75,102.5
cathode,81,77,100.0
cathode,81,79,100.0
cathode,81,81,102.5
cathode,81,83,92.5
cathode,81,85,62.5
cathode,81,87,62.5
cathode,81,89,57.5
cathode,81,91,55.0
cathode,81,93,70.0
cathode,81,95,0.0
cathode,83,0,0.0
cathode,83,1,80.0
cathode,83,3,75.0
cathode,83,5,77.5
cathode,83,7,80.0
cathode,83,9,65.0
cathode,83,11,67.5
cathode,83,13,82.5
cathode,83,15,102.5
cathode,83,17,107.5
cathode,83,19,107.5
cathode,83,21,97.5
cathode,83,23,90.0
cathode,83,25,80.0
cathode,83,27,75.0
cathode,83,29,82.5
cathode,83,31,72.5
cathode,83,32,72.5
cathode,83,34,80.0
cathode,83,36,87.5
cathode,83,38,87.5
cathode,83,40,90.0
cathode,83,42,92.5
cathode,83,44,90.0
cathode,83,46,80.0
cathode,83,48,75.0
cathode,83,50,75.0
cathode,83,52,97.5
cathode,83,54,100.0
cathode,83,56,105.0
cathode,83,58,95.0
cathode,83,60,95.0
cathode,83,62,95.0
cathode,83,63,97.5
cathode,83,65,107.5
cathode,83,67,107.5
cathode,83,69,107.5
cathode,83,71,107.5
cathode,83,73,107.5
cathode,83,75,107.5
cathode,83,77,100.0
cathode,83,79,100.0
cathode,83,81,100.0
cathode,83,83,97.5
cathode,83,85,75.0
cathode,83,87,65.0
cathode,83,89,57.5
cathode,83,91,47.5
cathode,83,93,57.5
cathode,83,95,0.0
cathode,85,0,0.0
cathode,85,1,75.0
cathode,85,3,72.5
cathode,85,5,70.0
cathode,85,7,77.5
cathode,85,9,72.5
cathode,85,11,77.5
cathode,85,13,100.0
cathode,85,15,107.5
cathode,85,17,107.5
cathode,85,19,107.5
cathode,85,21,85.0
cathode,85,23,82.5
cathode,85,25,82.5
cathode,85,27,75.0
cathode,85,29,72.5
cathode,85,31,70.0
cathode,85,32,72.5
cathode,85,34,75.0
cathode,85,36,82.5
cathode,85,38,77.5
cathode,85,40,77.5
cathode,85,42,87.5
cathode,85,44,90.0
cathode,85,46,80.0
cathode,85,48,75.0
cathode,85,50,72.5
cathode,85,52,80.0
cathode,85,54,80.0
cathode,85,56,80.0
cathode,85,58,97.5
cathode,85,60,100.0
cathode,85,62,100.0
cathode,85,63,100.0
cathode,85,65,107.5
cathode,85,67,107.5
cathode,85,69,107.5
cathode,85,71,107.5
cathode,85,73,107.5
cathode,85,75,107.5
cathode,85,77,90.0
cathode,85,79,90.0
cathode,85,81,80.0
cathode,85,83,87.5
cathode,85,85,85.0
cathode,85,87,60.0
cathode,85,89,55.0
cathode,85,91,52.5
cathode,85,93,57.5
cathode,85,95,0.0
cathode,87,0,0.0
cathode,87,1,55.0
cathode,87,3,55.0
cathode,87,5,57.5
cathode,87,7,77.5
cathode,87,9,97.5
cathode,87,11,100.0
cathode,87,13,107.5
cathode,87,15,107.5
cathode,87,17,107.5
cathode,87,19,100.0
cathode,87,21,90.0
cathode,87,23,85.0
cathode,87,25,82.5
cathode,87,27,67.5
cathode,87,29,67.5
cathode,87,31,70.0
cathode,87,32,72.5
cathode,87,34,80.0
cathode,87,36,85.0
cathode,87,38,77.5
cathode,87,40,77.5
cathode,87,42,82.5
cathode,87,44,80.0
cathode,87,46,77.5
cathode,87,48,67.5
cathode,87,50,62.5
cathode,87,52,77.5
cathode,87,54,77.5
cathode,87,56,80.0
cathode,87,58,80.0
cathode,87,60,87.5
cathode,87,62,87.5
cathode,87,63,95.0
cathode,87,65,107.5
cathode,87,67,107.5
cathode,87,69,107.5
cathode,87,71,107.5
cathode,87,73,107.5
cathode,87,75,107.5
cathode,87,77,85.0
cathode,87,79,82.5
cathode,87,81,80.0
cathode,87,83,82.5
cathode,87,85,97.5
cathode,87,87,90.0
cathode,87,89,82.5
cathode,87,91,80.0
cathode,87,93,72.5
cathode,87,95,0.0
cathode,89,0,0.0
cathode,89,1,57.5
cathode,89,3,72.5
cathode,89,5,77.5
cathode,89,7,85.0
cathode,89,9,107.5
cathode,89,11,107.5
cathode,89,13,107.5
cathode,89,15,107.5
cathode,89,17,102.5
cathode,89,19,100.0
cathode,89,21,100.0
cathode,89,23,90.0
cathode,89,25,85.0
cathode,89,27,55.0
cathode,89,29,65.0
cathode,89,31,67.5
cathode,89,32,72.5
cathode,89,34,85.0
cathode,89,36,87.5
cathode,89,38,90.0
cathode,89,40,80.0
cathode,89,42,77.5
cathode,89,44,70.0
cathode,89,46,60.0
cathode,89,48,60.0
cathode,89,50,60.0
cathode,89,52,77.5
cathode,89,54,77.5
cathode,89,56,80.0
cathode,89,58,80.0
cathode,89,60,92.5
cathode,89,62,90.0
cathode,89,63,97.5
cathode,89,65,107.5
cathode,89,67,107.5
cathode,89,69,100.0
cathode,89,71,100.0
cathode,89,73,97.5
cathode,89,75,90.0
cathode,89,77,87.5
cathode,89,79,92.5
cathode,89,81,95.0
cathode,89,83,95.0
cathode,89,85,107.5
cathode,89,87,107.5
cathode,89,89,95.0
cathode,89,91,95.0
cathode,89,93,100.0
cathode,89,95,0.0
cathode,91,0,0.0
cathode,91,1,87.5
cathode,91,3,85.0
cathode,91,5,85.0
cathode,91,7,95.0
cathode,91,9,107.5
cathode,91,11,107.5
cathode,91,13,107.5
cathode,91,15,107.5
cathode,91,17,105.0
cathode,91,19,102.5
cathode,91,21,102.5
cathode,91,23,92.5
cathode,91,25,90.0
cathode,91,27,70.0
cathode,91,29,62.5
cathode,91,31,57.5
cathode,91,32,75.0
cathode,91,34,92.5
cathode,91,36,92.5
cathode,91,38,90.0
cathode,91,40,87.5
cathode,91,42,70.0
cathode,91,44,47.5
cathode,91,46,50.0
cathode,91,48,45.0
cathode,91,50,57.5
cathode,91,52,77.5
cathode,91,54,77.5
cathode,91,56,92.5
cathode,91,58,92.5
cathode,91,60,85.0
cathode,91,62,75.0
cathode,91,63,75.0
cathode,91,65,95.0
cathode,91,67,85.0
cathode,91,69,85.0
cathode,91,71,90.0
cathode,91,73,72.5
cathode,91,75,72.5
cathode,91,77,85.0
cathode,91,79,82.5
cathode,91,81,90.0
cathode,91,83,97.5
cathode,91,85,107.5
cathode,91,87,107.5
cathode,91,89,107.5
cathode,91,91,95.0
cathode,91,93,95.0
cathode,91,95,0.0
cathode,93,0,0.0
cathode,93,1,100.0
cathode,93,3,107.5
cathode,93,5,85.0
cathode,93,7,85.0
cathode,93,9,97.5
cathode,93,11,107.5
cathode,93,13,107.5
cathode,93,15,107.5
cathode,93,17,107.5
cathode,93,19,92.5
cathode,93,21,90.0
cathode,93,23,90.0
cathode,93,25,85.0
cathode,93,27,62.5
cathode,93,29,42.5
cathode,93,31,42.5
cathode,93,32,55.0
cathode,93,34,82.5
cathode,93,36,87.5
cathode,93,38,92.5
cathode,93,40,82.5
cathode,93,42,72.5
cathode,93,44,47.5
cathode,93,46,42.5
cathode,93,48,47.5
cathode,93,50,55.0
cathode,93,52,72.5
cathode,93,54,87.5
cathode,93,56,92.5
cathode,93,58,95.0
cathode,93,60,92.5
cathode,93,62,75.0
cathode,93,63,72.5
cathode,93,65,70.0
cathode,93,67,60.0
cathode,93,69,80.0
cathode,93,71,67.5
cathode,93,73,45.0
cathode,93,75,52.5
cathode,93,77,62.5
cathode,93,79,72.5
cathode,93,81,80.0
cathode,93,83,95.0
cathode,93,85,107.5
cathode,93,87,107.5
cathode,93,89,100.0
cathode,93,91,82.5
cathode,93,93,65.0
cathode,93,95,0.0
cathode,95,0,0.0
cathode,95,1,0.0
cathode,95,3,0.0
cathode,95,5,0.0
cathode,95,7,0.0
cathode,95,9,0.0
cathode,95,11,0.0
cathode,95,13,0.0
cathode,95,15,0.0
cathode,95,17,0.0
cathode,95,19,0.0
cathode,95,21,0.0
cathode,95,23,0.0
cathode,95,25,0.0
cathode,95,27,0.0
cathode,95,29,0.0
cathode,95,31,0.0
cathode,95,32,0.0
cathode,95,34,0.0
cathode,95,36,0.0
cathode,95,38,0.0
cathode,95,40,0.0
cathode,95,42,0.0
cathode,95,44,0.0
cathode,95,46,0.0
cathode,95,48,0.0
cathode,95,50,0.0
cathode,95,52,0.0
cathode,95,54,0.0
cathode,95,56,0.0
cathode,95,58,0.0
cathode,95,60,0.0
cathode,95,62,0.0
cathode,95,63,0.0
cathode,95,65,0.0
cathode,95,67,0.0
cathode,95,69,0.0
cathode,95,71,0.0
cathode,95,73,0.0
cathode,95,75,0.0
cathode,95,77,0.0
cathode,95,79,0.0
cathode,95,81,0.0
cathode,95,83,0.0
cathode,95,85,0.0
cathode,95,87,0.0
cathode,95,89,0.0
cathode,95,91,0.0
cathode,95,93,0.0
cathode,95,95,0.0
