sample_id,film_material,substrate,sintering_temperature_c,cooling_rate_c_per_min,delta_alpha_k_inv,porosity_fraction,film_thickness_um,substrate_thickness_mm,film_youngs_modulus_gpa,film_poisson_ratio,film_fracture_toughness_mpa_sqrt_m,substrate_youngs_modulus_gpa,substrate_poisson_ratio,substrate_cte_k_inv,interface_toughness_j_m2,delta_t_c,thermal_strain,film_effective_modulus_gpa,gradient_factor,thermal_stress_mpa,stress_hotspot_score,crack_initiation_risk,delamination_probability,crack_initiation_label,delamination_label
10208,Si3N4,Inconel,1209.0941046692146,4.693529831796515,2.2394550851336626e-06,0.3699926421838429,551.0731238072945,1.0833381279084393,300.0,0.26,4.0,210.0,0.29,1.3e-05,14.0,1184.0941046692146,0.002651725563978264,126.06572387815845,1.221611789907791,684.5346541950809,0.4656221366218925,0.5636710986707384,1.0,1,1
4010,SiC,Steel,1305.7613706007478,2.3966830419835823,2.127531559343014e-06,0.1790032472408872,295.0877819555376,1.07278965651209,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1280.7613706007478,0.0027248602359405045,309.9292994307682,1.083800982519015,1413.37358355176,0.4656075680383463,0.8802564952925218,1.0,1,1
864,TiO2,Si,1384.1417842866242,4.474806557592743,1.904680002379048e-06,0.4274918827404862,546.9483318921853,0.8103281509826705,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1359.1417842866242,0.002588730176928511,81.01515437287168,1.2084883934555646,447.62440270016447,0.4509388900041338,0.5833933898846134,1.0,1,1
2865,Al2O3,Ni,1238.1683336133483,7.205798151890174,2.3143124584903598e-06,0.11329775038410085,312.66494172443305,1.756481083494978,380.0,0.22,3.5,200.0,0.31,1.33e-05,10.0,1213.1683336133483,0.002807650588727361,302.58906626547673,1.3723478891134104,1706.0121745904332,0.49482772212315046,0.8939022436731833,1.0,1,1
2442,Al2O3,Glass,1237.654226118582,8.28687602078855,2.0557598600154e-06,0.19627836909769483,716.1073135306046,1.6886829033288078,380.0,0.22,3.5,70.0,0.22,8e-06,5.0,1212.654226118582,0.002492925882132619,251.46263528753695,1.437212561247313,1669.4981014905352,0.5318431035162812,0.9474544523309681,1.0,1,1
9629,SiC,Steel,1235.1341364801594,1.7569268841363677,2.5806779863288564e-06,0.15615449449704416,370.1061291897208,1.630415564804744,450.0,0.17,3.0,210.0,0.3,1.2e-05,12.0,1210.1341364801594,0.0031229665265194275,326.3635187964363,1.045415613048182,1821.5437684282626,0.48640412289285595,0.9899896793414679,1.0,1,1
5122,ZrO2,Glass,1376.6891185350162,8.929373610237416,1.9485400919999524e-06,0.3641668022537936,708.1347668359778,1.2421758674593804,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1351.6891185350162,0.002633820439385555,89.76214581498579,1.475762416614245,552.6722965901873,0.47126225948620803,0.7746200737631509,1.0,1,1
5878,ZrO2,Si,1245.7297278682481,5.6067525622206915,1.993009735975229e-06,0.31025588909532953,675.8426834410046,1.99565808702581,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1220.7297278682481,0.00243292623263581,104.40079771072855,1.2764051537332415,533.8499362004811,0.4336538976570223,0.6979534041168957,1.0,1,1
8943,YSZ,Glass,1430.9932137145934,4.8022400599039745,2.793605191350751e-06,0.07106064489030298,317.4516939698363,1.71604882540311,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1405.9932137145934,0.003927789940837014,173.90588568708552,1.2281344035942385,1131.2106049715362,0.41581057983197683,0.580747948759118,1.0,1,1
10343,ZrO2,Ni,1451.22561442457,7.443990433591305,2.6724557407367973e-06,0.09769159432967847,399.86113736105636,1.7199454842852322,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1426.22561442457,0.0038115248308548083,172.82480325936376,1.3866394260154782,1309.7573373595,0.456074041801548,0.6868832701399089,1.0,1,1
3741,YSZ,Steel,1360.9541571160964,5.4704811973126874,1.8126632437218019e-06,0.24889897996075983,599.6679280713372,1.2266895057174008,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1335.9541571160964,0.002421634995901689,116.56951401550248,1.2682288718387613,504.6282160424609,0.41091163223190313,0.5023972984406868,1.0,1,1
812,Si3N4,Ni,1210.6811344013315,9.465824219791523,2.519368821384908e-06,0.13201301453261619,788.2659190786417,0.5142944401707936,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1185.6811344013315,0.0029871680821150033,229.45798943802572,1.5079494531874915,1594.3304158441442,0.5067059842294886,0.8517454376210373,1.0,1,1
6939,TiO2,Si,1498.8582475028759,2.076030476229274,2.2005580192633358e-06,0.15865053799681683,776.7917783756176,0.9459945239260996,230.0,0.27,1.8,170.0,0.28,2.6e-06,9.0,1473.8582475028759,0.0032433105857998597,165.87990348917367,1.0645618285737564,1015.3501781903551,0.4197599724139933,0.9626521959858293,1.0,1,1
5784,ZrO2,Ni,1347.7037435174595,8.040073162819388,2.5504564421839067e-06,0.7116685362208214,734.4385752360563,1.9296297019325963,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1322.7037435174595,0.0033734982837548746,21.767481977316038,1.4224043897691632,186.58154485219362,0.5140133126570308,0.36756403817381167,1.0,0,1
10890,SiC,Glass,1373.81705460852,1.9995839533856206,2.323080169629636e-06,0.15018150609000347,138.6160608597632,1.5802133381684313,450.0,0.17,3.0,70.0,0.22,8e-06,5.0,1348.81705460852,0.0031334101520193065,330.72937862548906,1.0599750372031371,1335.127023062862,0.4461205990812282,0.9094858063397151,1.0,1,1
7682,TiO2,Inconel,1370.8331812504448,2.0589002445690596,1.8823404295517397e-06,0.19898038653359934,951.6795498552248,0.6754331559541742,230.0,0.27,1.8,210.0,0.29,1.3e-05,14.0,1345.8331812504448,0.0025333162084999463,151.24136228940463,1.0635340146741437,580.4099877778033,0.387265604460277,0.8247121560763304,1.0,1,1
4316,TiO2,Ni,1410.9066644908196,5.899257569503963,2.009577417847326e-06,0.10144883706112963,602.8569910839733,1.2369703449526988,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1385.9066644908196,0.0027850867362048614,187.79727457828486,1.2939554541702378,1359.6418701695418,0.45325118329663255,0.9767220382632132,1.0,1,1
10480,YSZ,Steel,1469.8544304098964,4.887075509883175,2.654734254737752e-06,0.11051075220968268,916.2163001032267,0.8060226518829807,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1444.8544304098964,0.0038357045495187553,160.2041869040316,1.2332245305929905,1255.5640326596176,0.4415051513816489,0.9453066675427253,1.0,1,1
9409,Al2O3,Steel,1341.6980287480312,9.260819302044858,1.7775471779372704e-06,0.16820824623688693,786.2999931812099,1.1251452682115421,380.0,0.22,3.5,210.0,0.3,1.2e-05,12.0,1316.6980287480312,0.0023404928651966296,268.23019903988217,1.4956491581226914,1776.1241564282834,0.5358368883916905,0.8165558662023822,1.0,1,1
11706,TiO2,Ni,1262.739672654698,8.176637115163768,2.069419302146629e-06,0.0762949344590181,230.5193911527865,0.7762485992116552,230.0,0.27,1.8,200.0,0.31,1.33e-05,10.0,1237.739672654698,0.0025614023696242825,197.86404346539902,1.430598226909826,1290.588755669155,0.4503751251292474,0.8632209727049659,1.0,1,1
1820,YSZ,Glass,1498.96372018168,7.319915167610167,2.6520526077952175e-06,0.1361237958688798,176.92998600334573,1.5840921713445542,200.0,0.23,2.0,70.0,0.22,8e-06,5.0,1473.96372018168,0.003909029327903365,151.60830137414112,1.37919491005661,1529.7675529637781,0.48970204534611783,0.9965505382498075,1.0,1,1
10356,Al2O3,Si,1401.5098737833985,2.3510322722022865,2.4776164618857014e-06,0.09748885004192671,298.78810285953733,1.846425380676069,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1376.5098737833985,0.003410463523233957,312.863444221543,1.0810619363321372,2071.116973926225,0.4847100965103369,0.972521396585299,1.0,1,1
7358,TiO2,Steel,1434.7967206350659,2.8452527164566987,2.423739303287294e-06,0.2320343522617408,692.3326589389029,1.3425118745956137,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1409.7967206350659,0.0034169797214487463,139.74585577193108,1.110715162987402,767.1503072093619,0.42179856696837226,0.6754818565204094,1.0,1,1
1702,Si3N4,Inconel,1228.584643912914,7.783109625003582,1.8470303598953898e-06,0.4755562851926422,380.43198510157356,1.7502207747036342,300.0,0.26,4.0,210.0,0.29,1.3e-05,14.0,1203.584643912914,0.0022230573780110344,89.9944381444749,1.4069865775002148,567.6805118642997,0.501668213810338,0.5191741995669327,1.0,1,1
6700,TiO2,Steel,1366.7707239512283,5.799233050914053,2.1347205496095795e-06,0.17616368032583513,325.1967896463454,1.6910747163152278,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1341.7707239512283,0.0028643055372832094,159.44043564666026,1.2879539830548432,1128.1078908132283,0.45779606632173775,0.9882050930995206,1.0,1,1
6111,SiC,Inconel,1482.8589363041588,9.660190209336186,2.36470852879065e-06,0.49447101983384534,475.35693768834545,1.1384943345066056,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1457.8589363041588,0.0034474114604521097,126.25042177154909,1.5196114125601712,1191.0929095563881,0.6056353123892815,0.9741872172628679,1.0,1,1
712,Si3N4,Si,1396.9469515052606,4.6257857466994,2.5722377902709715e-06,0.07995810281567878,330.8994124805157,1.1527770148814827,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1371.9469515052606,0.0035289737949088873,256.15007191065143,1.217547144801964,2214.9307342346315,0.5010934127288794,0.8968787522175571,1.0,1,1
2308,YSZ,Inconel,1326.9371801384218,4.448157870200071,2.1430175717942242e-06,0.14242461355679054,587.3318667547309,0.6346319056733123,200.0,0.23,2.0,210.0,0.29,1.3e-05,14.0,1301.9371801384218,0.0027900742544088603,149.5299055468438,1.2068894722120043,710.3241832641371,0.3961839110789949,0.7405956284799676,1.0,1,1
823,ZrO2,Ni,1392.781950275051,2.1661189501829465,2.0195852998447047e-06,0.2339961559680514,285.0074336938262,0.7752121933505393,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1367.781950275051,0.002762352320168414,126.98407775922635,1.069967137010977,654.3371297893015,0.40630634521172476,0.7467638271717902,1.0,1,1
6624,ZrO2,Steel,1319.0557203734643,9.16948662925934,2.8881595702302077e-06,0.21314195775042735,665.473723965364,1.6713640592334857,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1294.0557203734643,0.0037374394132077666,133.54253325262593,1.4901691977555604,1491.9485212271009,0.5278348753471328,0.9786790507954981,1.0,1,1
5060,ZrO2,Glass,1494.8051019634595,8.950774107768169,2.092487378863145e-06,0.062207636068344764,833.4483143016196,1.792516839020513,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1469.8051019634595,0.0030755486252471965,185.91054351593544,1.4770464464660902,1519.2076013761618,0.469329395002919,0.6362853321183909,1.0,1,1
9321,Si3N4,Steel,1328.5502226885524,1.6401351291322888,1.8953522854866292e-06,0.1556243142203815,825.9074769364958,1.556178662530373,300.0,0.26,4.0,210.0,0.3,1.2e-05,12.0,1303.5502226885524,0.002470686893819352,217.83325123205486,1.0384081077479372,1067.3914855207495,0.4213512239798227,0.6310131425277525,1.0,1,1
6786,ZrO2,Steel,1408.6556990682168,2.744968611697054,2.009348598678726e-06,0.09845157888455469,800.1464610342688,0.9777529369019899,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1383.6556990682168,0.0027802466399765545,172.54974285480156,1.1046981167018233,1080.4335664850591,0.4096034227455506,0.8297456054463754,1.0,1,1
11822,ZrO2,Steel,1300.8337086044714,6.407802544357517,2.2643145625221913e-06,0.07795231592194506,826.0124121628137,1.3441240896977351,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1275.8337086044714,0.002888888845749799,180.04549645952932,1.324468152661451,1060.9832163289866,0.42011025663590296,0.8659765810683863,1.0,1,1
10875,YSZ,Si,1444.1011401568308,3.2456038540359535,2.579657822921019e-06,0.10157787008769781,220.6703034305976,0.6798795790836706,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1419.1011401568308,0.0036607953577217057,163.2576608311544,1.1347362312421572,967.1785923054317,0.40268209069709937,0.6627218475004806,1.0,1,1
6383,Al2O3,Si,1382.439798680306,7.9793418280651,2.427911333083151e-06,0.43834461980373873,850.1654269201978,1.39401621132843,380.0,0.22,3.5,170.0,0.28,2.6e-06,9.0,1357.439798680306,0.003295743471194026,129.22911845482307,1.418760509683906,1104.5155930684268,0.5622175961739427,0.7708020214799596,1.0,1,1
9660,YSZ,Steel,1338.401282514557,8.507572598758014,2.3988270099844385e-06,0.140858788976985,431.3148030307755,1.8686340119825202,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1313.401282514557,0.003150622471444121,150.045075906517,1.4504543559254808,1105.392140893963,0.4581796726361155,0.7647762602109178,1.0,1,1
7206,TiO2,Inconel,1200.9240083750576,1.947031525669261,2.320095841082388e-06,0.03898765529477506,824.3081137236326,1.7710935175159712,230.0,0.27,1.8,210.0,0.29,1.3e-05,14.0,1175.9240083750576,0.0027282564012599026,213.2770423501178,1.0568218915401557,1099.501766145969,0.38727072746156954,0.8799206738944431,1.0,1,1
8337,ZrO2,Inconel,1246.496926289566,6.20037124992951,2.1838893709697678e-06,0.1820120443739563,444.55577092905685,1.7276635885421243,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1221.496926289566,0.002667614153996025,143.6384589269598,1.3120222749957706,839.6669824154861,0.43189077606117715,0.828957808339831,1.0,1,1
11739,YSZ,Si,1232.934050176261,7.024941724195672,2.3800257735850756e-06,0.21389290152559756,451.42505101567735,1.2618688147871215,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1207.934050176261,0.0028749141722105094,126.95572861841995,1.3614965034517403,880.7069123775033,0.4515677973851497,0.8578463593057047,1.0,1,1
4218,ZrO2,Si,1391.7891977309846,4.401965573875865,1.8906800490462127e-06,0.12582267034594832,128.78922466266482,1.3856827786291928,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1366.7891977309846,0.0025841610674018516,162.7888786184608,1.2041179344325519,904.7681604338175,0.41059660795529296,0.6929150386458874,1.0,1,1
2136,ZrO2,Si,1379.1767413349205,3.9192674526899554,2.4853355271964485e-06,0.06224788838333136,691.5377670606533,1.8548777311635125,210.0,0.28,2.5,170.0,0.28,2.6e-06,9.0,1354.1767413349205,0.0033655835653427935,185.8954296609975,1.1751560471613973,1319.5482532915407,0.42450578544282647,0.8155009211602466,1.0,1,1
4244,SiC,Inconel,1279.4522110697508,4.476030202164923,2.26747410517796e-06,0.024943405189913722,257.03481322029677,1.8192201289459315,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1254.4522110697508,0.0028444379047838962,428.9253688149234,1.2085618121298953,2344.0676139830703,0.48459868119079763,0.7489978098663483,1.0,1,1
31,YSZ,Steel,1387.6621055474359,4.205606714591101,3.1889558748486704e-06,0.28882689710019105,325.5169984686653,1.4541250978349454,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1362.6621055474359,0.004345469326919154,105.2615548698618,1.1923364028754662,967.2377278781141,0.4699871698699964,0.935956063433479,1.0,1,1
4423,SiC,Inconel,1344.4262250556558,5.96054002422039,2.5473040228508257e-06,0.2427728789114901,661.5990274652147,1.8821591358638998,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1319.4262250556558,0.003360979730939151,266.29935017834,1.2976324014532234,1989.5690052764044,0.5617423739947947,0.9964248000539105,1.0,1,1
5612,ZrO2,Ni,1275.6024798399528,4.080169143684694,1.9755186534096706e-06,0.10039229100496605,788.5303408190729,0.5420469046157558,210.0,0.28,2.5,200.0,0.31,1.33e-05,10.0,1250.6024798399528,0.0024705885269242184,171.84833357463822,1.1848101486210816,790.0393244358679,0.38925927121463966,0.6250921522702153,1.0,1,1
8437,TiO2,Steel,1428.609407327509,9.819392662535266,2.745132725445626e-06,0.37139691342589504,721.2281453574901,1.9630085881699708,230.0,0.27,1.8,210.0,0.3,1.2e-05,12.0,1403.609407327509,0.0038530941177980843,96.2522319644562,1.5291635597521158,1058.2399119546349,0.5445241874062039,0.9924080203133485,1.0,1,1
4774,YSZ,Si,1347.5773575968983,5.126504084165177,2.215412365850167e-06,0.012407680068852985,880.3289231736165,1.1575166675611595,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1322.5773575968983,0.0029300542328136066,195.31279266828022,1.2475902450499106,1075.648277120536,0.39216457827188983,0.7208666072281807,1.0,1,1
934,SiC,Inconel,1497.6565609094696,9.256103473366604,2.1499350794893456e-06,0.1253244749580032,854.4412378901235,1.0832042736411003,450.0,0.17,3.0,210.0,0.29,1.3e-05,14.0,1472.6565609094696,0.003166116000339407,349.2085946404244,1.4953662084019963,2030.5847269514295,0.5376549128101192,0.9846839111263394,1.0,1,1
743,YSZ,Steel,1374.287594409704,5.893016068009273,2.348270302296231e-06,0.2069102374442598,200.95389620032634,1.7698095047209186,200.0,0.23,2.0,210.0,0.3,1.2e-05,12.0,1349.287594409704,0.0031684919872090296,129.08024211584447,1.2935809640805565,733.7660890918555,0.42666507694549216,0.9199597243070444,1.0,1,1
9729,ZrO2,Glass,1322.2948962576363,9.352386219445117,2.369776374859646e-06,0.0382609793382381,608.2231023129643,1.6762891985979202,210.0,0.28,2.5,70.0,0.22,8e-06,5.0,1297.2948962576363,0.0030742987963773417,195.0105468240881,1.501143173166707,1288.3557981892175,0.44214233102305633,0.8472484314549287,1.0,1,1
2446,Si3N4,Ni,1411.1334219341425,9.683887986723525,2.3430523982600865e-06,0.18658349245361863,564.4334937137949,0.6656633507174861,300.0,0.26,4.0,200.0,0.31,1.33e-05,10.0,1386.1334219341425,0.0032477832385712528,203.04702720860857,1.5210332792034116,1459.7225797582837,0.5174721754085168,0.4413048285782304,1.0,0,1
7267,SiC,Si,1331.4693414740761,9.508940212825088,1.7576006703527494e-06,0.021820940741341197,198.91979670249015,0.9445827382103417,450.0,0.17,3.0,170.0,0.28,2.6e-06,9.0,1306.4693414740761,0.002296251390370151,431.53593781536233,1.5105364127695053,2131.363838155406,0.5012357472966603,0.9697319619667261,1.0,1,1
6756,ZrO2,Steel,1345.4228664271484,2.2690772984833454,2.4336034562495144e-06,0.2205783668665589,983.7821294015207,1.583537907403361,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1320.4228664271484,0.0032133856514479993,131.18499183092192,1.0761446379090007,747.0591715599649,0.4129326375230655,0.7538888878054947,1.0,1,1
8706,ZrO2,Inconel,1397.7215137818903,2.3567526784636055,1.8502219302372247e-06,0.18593956162983194,696.7048253157483,1.5321111418486164,210.0,0.28,2.5,210.0,0.29,1.3e-05,14.0,1372.7215137818903,0.002539839448907694,142.34451029914584,1.0814051607078163,742.0402499036521,0.4022272351292376,0.6012738920211258,1.0,1,1
9845,YSZ,Ni,1426.424110370699,5.929541649139042,1.983953615634277e-06,0.27370970631728886,917.5161660596942,0.68183950199036,200.0,0.23,2.0,200.0,0.31,1.33e-05,10.0,1401.424110370699,0.002780360430806998,109.47537219924361,1.2957724989483426,626.3127971625147,0.4354946608710721,0.817645338069483,1.0,1,1
7377,ZrO2,Steel,1483.896306107979,6.782014705613556,2.1707507416272706e-06,0.16426650908815335,749.1640084415693,1.4047652123943335,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1458.896306107979,0.003166900238441181,149.55754172934041,1.3469208823368133,954.6275131562888,0.44134303441571676,0.9126229993919611,1.0,1,1
4505,SiC,Ni,1438.1770495041003,6.034827522951627,2.3248315457762076e-06,0.05401116620940308,574.9673503730668,1.2779825984760111,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1413.1770495041003,0.0032853985844540777,405.00192135145676,1.3020896513770976,2649.766336853101,0.5230387019457751,0.9883886197906341,1.0,1,1
1983,Si3N4,Si,1410.4786143624042,5.9948541296263125,2.309355565016209e-06,0.06028023925830999,288.58805651107,0.978300684185278,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1385.4786143624042,0.0031995627482887647,266.6213645789239,1.2996912477775786,2189.486807552046,0.49991560047391465,0.8104201520785514,1.0,1,1
6487,YSZ,Si,1265.6970912575084,9.821811936454083,2.1103386191206945e-06,0.14209711442651943,872.5174411427198,1.4552224995526764,200.0,0.23,2.0,170.0,0.28,2.6e-06,9.0,1240.6970912575084,0.002618290986311433,149.6375827050244,1.529308716187245,1099.0842443782785,0.46528178705945566,0.9005086670767632,1.0,1,1
9825,SiC,Ni,1258.147635537162,5.106478348981514,2.087800470618918e-06,0.19327074947862705,475.69190726406106,0.9883735995900284,450.0,0.17,3.0,200.0,0.31,1.33e-05,10.0,1233.147635537162,0.002574566213817093,299.88171015040615,1.2463887009388908,1694.4399437726172,0.5122257321827645,0.978207589722667,1.0,1,1
8362,Si3N4,Si,1471.8577298958135,5.986663937484146,2.4480043528152262e-06,0.05489879951440558,416.5973089459036,0.6578127666944713,300.0,0.26,4.0,170.0,0.28,2.6e-06,9.0,1446.8577298958135,0.003541914020689308,269.521431387582,1.299199836249049,1879.9385171278398,0.4771096529728059,0.6493219979245202,1.0,1,1
5671,ZrO2,Steel,1344.5051639179926,6.884934840534408,1.8570231470990046e-06,0.022613284025146015,576.6906728405179,1.3080320825932628,210.0,0.28,2.5,210.0,0.3,1.2e-05,12.0,1319.5051639179926,0.0024503516321123784,201.0739468300887,1.3530960904320644,978.9311446503935,0.3955796895709682,0.6905897586396195,1.0,1,1
