element_id,n0,n1,n2,n3,n4,n5,n6,n7
5443,5894,5895,5920,5919,6519,6520,6545,6544
5444,5895,5896,5921,5920,6520,6521,6546,6545
5445,5896,5897,5922,5921,6521,6522,6547,6546
5446,5897,5898,5923,5922,6522,6523,6548,6547
5447,5898,5899,5924,5923,6523,6524,6549,6548
5448,5900,5901,5926,5925,6525,6526,6551,6550
5449,5901,5902,5927,5926,6526,6527,6552,6551
5450,5902,5903,5928,5927,6527,6528,6553,6552
5451,5903,5904,5929,5928,6528,6529,6554,6553
5452,5904,5905,5930,5929,6529,6530,6555,6554
5453,5905,5906,5931,5930,6530,6531,6556,6555
5454,5906,5907,5932,5931,6531,6532,6557,6556
5455,5907,5908,5933,5932,6532,6533,6558,6557
5456,5908,5909,5934,5933,6533,6534,6559,6558
5457,5909,5910,5935,5934,6534,6535,6560,6559
5458,5910,5911,5936,5935,6535,6536,6561,6560
5459,5911,5912,5937,5936,6536,6537,6562,6561
5460,5912,5913,5938,5937,6537,6538,6563,6562
5461,5913,5914,5939,5938,6538,6539,6564,6563
5462,5914,5915,5940,5939,6539,6540,6565,6564
5463,5915,5916,5941,5940,6540,6541,6566,6565
5464,5916,5917,5942,5941,6541,6542,6567,6566
5465,5917,5918,5943,5942,6542,6543,6568,6567
5466,5918,5919,5944,5943,6543,6544,6569,6568
5467,5919,5920,5945,5944,6544,6545,6570,6569
5468,5920,5921,5946,5945,6545,6546,6571,6570
5469,5921,5922,5947,5946,6546,6547,6572,6571
5470,5922,5923,5948,5947,6547,6548,6573,6572
5471,5923,5924,5949,5948,6548,6549,6574,6573
5472,5925,5926,5951,5950,6550,6551,6576,6575
5473,5926,5927,5952,5951,6551,6552,6577,6576
5474,5927,5928,5953,5952,6552,6553,6578,6577
5475,5928,5929,5954,5953,6553,6554,6579,6578
5476,5929,5930,5955,5954,6554,6555,6580,6579
5477,5930,5931,5956,5955,6555,6556,6581,6580
5478,5931,5932,5957,5956,6556,6557,6582,6581
5479,5932,5933,5958,5957,6557,6558,6583,6582
5480,5933,5934,5959,5958,6558,6559,6584,6583
5481,5934,5935,5960,5959,6559,6560,6585,6584
5482,5935,5936,5961,5960,6560,6561,6586,6585
5483,5936,5937,5962,5961,6561,6562,6587,6586
5484,5937,5938,5963,5962,6562,6563,6588,6587
5485,5938,5939,5964,5963,6563,6564,6589,6588
5486,5939,5940,5965,5964,6564,6565,6590,6589
5487,5940,5941,5966,5965,6565,6566,6591,6590
5488,5941,5942,5967,5966,6566,6567,6592,6591
5489,5942,5943,5968,5967,6567,6568,6593,6592
5490,5943,5944,5969,5968,6568,6569,6594,6593
5491,5944,5945,5970,5969,6569,6570,6595,6594
5492,5945,5946,5971,5970,6570,6571,6596,6595
5493,5946,5947,5972,5971,6571,6572,6597,6596
5494,5947,5948,5973,5972,6572,6573,6598,6597
5495,5948,5949,5974,5973,6573,6574,6599,6598
5496,5950,5951,5976,5975,6575,6576,6601,6600
5497,5951,5952,5977,5976,6576,6577,6602,6601
5498,5952,5953,5978,5977,6577,6578,6603,6602
5499,5953,5954,5979,5978,6578,6579,6604,6603
5500,5954,5955,5980,5979,6579,6580,6605,6604
5501,5955,5956,5981,5980,6580,6581,6606,6605
5502,5956,5957,5982,5981,6581,6582,6607,6606
5503,5957,5958,5983,5982,6582,6583,6608,6607
5504,5958,5959,5984,5983,6583,6584,6609,6608
5505,5959,5960,5985,5984,6584,6585,6610,6609
5506,5960,5961,5986,5985,6585,6586,6611,6610
5507,5961,5962,5987,5986,6586,6587,6612,6611
5508,5962,5963,5988,5987,6587,6588,6613,6612
5509,5963,5964,5989,5988,6588,6589,6614,6613
5510,5964,5965,5990,5989,6589,6590,6615,6614
5511,5965,5966,5991,5990,6590,6591,6616,6615
5512,5966,5967,5992,5991,6591,6592,6617,6616
5513,5967,5968,5993,5992,6592,6593,6618,6617
5514,5968,5969,5994,5993,6593,6594,6619,6618
5515,5969,5970,5995,5994,6594,6595,6620,6619
5516,5970,5971,5996,5995,6595,6596,6621,6620
5517,5971,5972,5997,5996,6596,6597,6622,6621
5518,5972,5973,5998,5997,6597,6598,6623,6622
5519,5973,5974,5999,5998,6598,6599,6624,6623
5520,5975,5976,6001,6000,6600,6601,6626,6625
5521,5976,5977,6002,6001,6601,6602,6627,6626
5522,5977,5978,6003,6002,6602,6603,6628,6627
5523,5978,5979,6004,6003,6603,6604,6629,6628
5524,5979,5980,6005,6004,6604,6605,6630,6629
5525,5980,5981,6006,6005,6605,6606,6631,6630
5526,5981,5982,6007,6006,6606,6607,6632,6631
5527,5982,5983,6008,6007,6607,6608,6633,6632
5528,5983,5984,6009,6008,6608,6609,6634,6633
5529,5984,5985,6010,6009,6609,6610,6635,6634
5530,5985,5986,6011,6010,6610,6611,6636,6635
5531,5986,5987,6012,6011,6611,6612,6637,6636
5532,5987,5988,6013,6012,6612,6613,6638,6637
5533,5988,5989,6014,6013,6613,6614,6639,6638
5534,5989,5990,6015,6014,6614,6615,6640,6639
5535,5990,5991,6016,6015,6615,6616,6641,6640
5536,5991,5992,6017,6016,6616,6617,6642,6641
5537,5992,5993,6018,6017,6617,6618,6643,6642
5538,5993,5994,6019,6018,6618,6619,6644,6643
5539,5994,5995,6020,6019,6619,6620,6645,6644
5540,5995,5996,6021,6020,6620,6621,6646,6645
5541,5996,5997,6022,6021,6621,6622,6647,6646
5542,5997,5998,6023,6022,6622,6623,6648,6647
5543,5998,5999,6024,6023,6623,6624,6649,6648
5544,6000,6001,6026,6025,6625,6626,6651,6650
5545,6001,6002,6027,6026,6626,6627,6652,6651
5546,6002,6003,6028,6027,6627,6628,6653,6652
5547,6003,6004,6029,6028,6628,6629,6654,6653
5548,6004,6005,6030,6029,6629,6630,6655,6654
5549,6005,6006,6031,6030,6630,6631,6656,6655
5550,6006,6007,6032,6031,6631,6632,6657,6656
5551,6007,6008,6033,6032,6632,6633,6658,6657
5552,6008,6009,6034,6033,6633,6634,6659,6658
5553,6009,6010,6035,6034,6634,6635,6660,6659
5554,6010,6011,6036,6035,6635,6636,6661,6660
5555,6011,6012,6037,6036,6636,6637,6662,6661
5556,6012,6013,6038,6037,6637,6638,6663,6662
5557,6013,6014,6039,6038,6638,6639,6664,6663
5558,6014,6015,6040,6039,6639,6640,6665,6664
5559,6015,6016,6041,6040,6640,6641,6666,6665
5560,6016,6017,6042,6041,6641,6642,6667,6666
5561,6017,6018,6043,6042,6642,6643,6668,6667
5562,6018,6019,6044,6043,6643,6644,6669,6668
5563,6019,6020,6045,6044,6644,6645,6670,6669
5564,6020,6021,6046,6045,6645,6646,6671,6670
5565,6021,6022,6047,6046,6646,6647,6672,6671
5566,6022,6023,6048,6047,6647,6648,6673,6672
5567,6023,6024,6049,6048,6648,6649,6674,6673
5568,6025,6026,6051,6050,6650,6651,6676,6675
5569,6026,6027,6052,6051,6651,6652,6677,6676
5570,6027,6028,6053,6052,6652,6653,6678,6677
5571,6028,6029,6054,6053,6653,6654,6679,6678
5572,6029,6030,6055,6054,6654,6655,6680,6679
5573,6030,6031,6056,6055,6655,6656,6681,6680
5574,6031,6032,6057,6056,6656,6657,6682,6681
5575,6032,6033,6058,6057,6657,6658,6683,6682
5576,6033,6034,6059,6058,6658,6659,6684,6683
5577,6034,6035,6060,6059,6659,6660,6685,6684
5578,6035,6036,6061,6060,6660,6661,6686,6685
5579,6036,6037,6062,6061,6661,6662,6687,6686
5580,6037,6038,6063,6062,6662,6663,6688,6687
5581,6038,6039,6064,6063,6663,6664,6689,6688
5582,6039,6040,6065,6064,6664,6665,6690,6689
5583,6040,6041,6066,6065,6665,6666,6691,6690
5584,6041,6042,6067,6066,6666,6667,6692,6691
5585,6042,6043,6068,6067,6667,6668,6693,6692
5586,6043,6044,6069,6068,6668,6669,6694,6693
5587,6044,6045,6070,6069,6669,6670,6695,6694
5588,6045,6046,6071,6070,6670,6671,6696,6695
5589,6046,6047,6072,6071,6671,6672,6697,6696
5590,6047,6048,6073,6072,6672,6673,6698,6697
5591,6048,6049,6074,6073,6673,6674,6699,6698
5592,6050,6051,6076,6075,6675,6676,6701,6700
5593,6051,6052,6077,6076,6676,6677,6702,6701
5594,6052,6053,6078,6077,6677,6678,6703,6702
5595,6053,6054,6079,6078,6678,6679,6704,6703
5596,6054,6055,6080,6079,6679,6680,6705,6704
5597,6055,6056,6081,6080,6680,6681,6706,6705
5598,6056,6057,6082,6081,6681,6682,6707,6706
5599,6057,6058,6083,6082,6682,6683,6708,6707
5600,6058,6059,6084,6083,6683,6684,6709,6708
5601,6059,6060,6085,6084,6684,6685,6710,6709
5602,6060,6061,6086,6085,6685,6686,6711,6710
5603,6061,6062,6087,6086,6686,6687,6712,6711
5604,6062,6063,6088,6087,6687,6688,6713,6712
5605,6063,6064,6089,6088,6688,6689,6714,6713
5606,6064,6065,6090,6089,6689,6690,6715,6714
5607,6065,6066,6091,6090,6690,6691,6716,6715
5608,6066,6067,6092,6091,6691,6692,6717,6716
5609,6067,6068,6093,6092,6692,6693,6718,6717
5610,6068,6069,6094,6093,6693,6694,6719,6718
5611,6069,6070,6095,6094,6694,6695,6720,6719
5612,6070,6071,6096,6095,6695,6696,6721,6720
5613,6071,6072,6097,6096,6696,6697,6722,6721
5614,6072,6073,6098,6097,6697,6698,6723,6722
5615,6073,6074,6099,6098,6698,6699,6724,6723
5616,6075,6076,6101,6100,6700,6701,6726,6725
5617,6076,6077,6102,6101,6701,6702,6727,6726
5618,6077,6078,6103,6102,6702,6703,6728,6727
5619,6078,6079,6104,6103,6703,6704,6729,6728
5620,6079,6080,6105,6104,6704,6705,6730,6729
5621,6080,6081,6106,6105,6705,6706,6731,6730
5622,6081,6082,6107,6106,6706,6707,6732,6731
5623,6082,6083,6108,6107,6707,6708,6733,6732
5624,6083,6084,6109,6108,6708,6709,6734,6733
5625,6084,6085,6110,6109,6709,6710,6735,6734
5626,6085,6086,6111,6110,6710,6711,6736,6735
5627,6086,6087,6112,6111,6711,6712,6737,6736
5628,6087,6088,6113,6112,6712,6713,6738,6737
5629,6088,6089,6114,6113,6713,6714,6739,6738
5630,6089,6090,6115,6114,6714,6715,6740,6739
5631,6090,6091,6116,6115,6715,6716,6741,6740
5632,6091,6092,6117,6116,6716,6717,6742,6741
5633,6092,6093,6118,6117,6717,6718,6743,6742
5634,6093,6094,6119,6118,6718,6719,6744,6743
5635,6094,6095,6120,6119,6719,6720,6745,6744
5636,6095,6096,6121,6120,6720,6721,6746,6745
5637,6096,6097,6122,6121,6721,6722,6747,6746
5638,6097,6098,6123,6122,6722,6723,6748,6747
5639,6098,6099,6124,6123,6723,6724,6749,6748
5640,6100,6101,6126,6125,6725,6726,6751,6750
5641,6101,6102,6127,6126,6726,6727,6752,6751
5642,6102,6103,6128,6127,6727,6728,6753,6752
5643,6103,6104,6129,6128,6728,6729,6754,6753
5644,6104,6105,6130,6129,6729,6730,6755,6754
5645,6105,6106,6131,6130,6730,6731,6756,6755
5646,6106,6107,6132,6131,6731,6732,6757,6756
5647,6107,6108,6133,6132,6732,6733,6758,6757
5648,6108,6109,6134,6133,6733,6734,6759,6758
5649,6109,6110,6135,6134,6734,6735,6760,6759
5650,6110,6111,6136,6135,6735,6736,6761,6760
5651,6111,6112,6137,6136,6736,6737,6762,6761
5652,6112,6113,6138,6137,6737,6738,6763,6762
5653,6113,6114,6139,6138,6738,6739,6764,6763
5654,6114,6115,6140,6139,6739,6740,6765,6764
5655,6115,6116,6141,6140,6740,6741,6766,6765
5656,6116,6117,6142,6141,6741,6742,6767,6766
5657,6117,6118,6143,6142,6742,6743,6768,6767
5658,6118,6119,6144,6143,6743,6744,6769,6768
5659,6119,6120,6145,6144,6744,6745,6770,6769
5660,6120,6121,6146,6145,6745,6746,6771,6770
5661,6121,6122,6147,6146,6746,6747,6772,6771
5662,6122,6123,6148,6147,6747,6748,6773,6772
5663,6123,6124,6149,6148,6748,6749,6774,6773
5664,6125,6126,6151,6150,6750,6751,6776,6775
5665,6126,6127,6152,6151,6751,6752,6777,6776
5666,6127,6128,6153,6152,6752,6753,6778,6777
5667,6128,6129,6154,6153,6753,6754,6779,6778
5668,6129,6130,6155,6154,6754,6755,6780,6779
5669,6130,6131,6156,6155,6755,6756,6781,6780
5670,6131,6132,6157,6156,6756,6757,6782,6781
5671,6132,6133,6158,6157,6757,6758,6783,6782
5672,6133,6134,6159,6158,6758,6759,6784,6783
5673,6134,6135,6160,6159,6759,6760,6785,6784
5674,6135,6136,6161,6160,6760,6761,6786,6785
5675,6136,6137,6162,6161,6761,6762,6787,6786
5676,6137,6138,6163,6162,6762,6763,6788,6787
5677,6138,6139,6164,6163,6763,6764,6789,6788
5678,6139,6140,6165,6164,6764,6765,6790,6789
5679,6140,6141,6166,6165,6765,6766,6791,6790
5680,6141,6142,6167,6166,6766,6767,6792,6791
5681,6142,6143,6168,6167,6767,6768,6793,6792
5682,6143,6144,6169,6168,6768,6769,6794,6793
5683,6144,6145,6170,6169,6769,6770,6795,6794
5684,6145,6146,6171,6170,6770,6771,6796,6795
5685,6146,6147,6172,6171,6771,6772,6797,6796
5686,6147,6148,6173,6172,6772,6773,6798,6797
5687,6148,6149,6174,6173,6773,6774,6799,6798
5688,6150,6151,6176,6175,6775,6776,6801,6800
5689,6151,6152,6177,6176,6776,6777,6802,6801
5690,6152,6153,6178,6177,6777,6778,6803,6802
5691,6153,6154,6179,6178,6778,6779,6804,6803
5692,6154,6155,6180,6179,6779,6780,6805,6804
5693,6155,6156,6181,6180,6780,6781,6806,6805
5694,6156,6157,6182,6181,6781,6782,6807,6806
5695,6157,6158,6183,6182,6782,6783,6808,6807
5696,6158,6159,6184,6183,6783,6784,6809,6808
5697,6159,6160,6185,6184,6784,6785,6810,6809
5698,6160,6161,6186,6185,6785,6786,6811,6810
5699,6161,6162,6187,6186,6786,6787,6812,6811
5700,6162,6163,6188,6187,6787,6788,6813,6812
5701,6163,6164,6189,6188,6788,6789,6814,6813
5702,6164,6165,6190,6189,6789,6790,6815,6814
5703,6165,6166,6191,6190,6790,6791,6816,6815
5704,6166,6167,6192,6191,6791,6792,6817,6816
5705,6167,6168,6193,6192,6792,6793,6818,6817
5706,6168,6169,6194,6193,6793,6794,6819,6818
5707,6169,6170,6195,6194,6794,6795,6820,6819
5708,6170,6171,6196,6195,6795,6796,6821,6820
5709,6171,6172,6197,6196,6796,6797,6822,6821
5710,6172,6173,6198,6197,6797,6798,6823,6822
5711,6173,6174,6199,6198,6798,6799,6824,6823
5712,6175,6176,6201,6200,6800,6801,6826,6825
5713,6176,6177,6202,6201,6801,6802,6827,6826
5714,6177,6178,6203,6202,6802,6803,6828,6827
5715,6178,6179,6204,6203,6803,6804,6829,6828
5716,6179,6180,6205,6204,6804,6805,6830,6829
5717,6180,6181,6206,6205,6805,6806,6831,6830
5718,6181,6182,6207,6206,6806,6807,6832,6831
5719,6182,6183,6208,6207,6807,6808,6833,6832
5720,6183,6184,6209,6208,6808,6809,6834,6833
5721,6184,6185,6210,6209,6809,6810,6835,6834
5722,6185,6186,6211,6210,6810,6811,6836,6835
5723,6186,6187,6212,6211,6811,6812,6837,6836
5724,6187,6188,6213,6212,6812,6813,6838,6837
5725,6188,6189,6214,6213,6813,6814,6839,6838
5726,6189,6190,6215,6214,6814,6815,6840,6839
5727,6190,6191,6216,6215,6815,6816,6841,6840
5728,6191,6192,6217,6216,6816,6817,6842,6841
5729,6192,6193,6218,6217,6817,6818,6843,6842
5730,6193,6194,6219,6218,6818,6819,6844,6843
5731,6194,6195,6220,6219,6819,6820,6845,6844
5732,6195,6196,6221,6220,6820,6821,6846,6845
5733,6196,6197,6222,6221,6821,6822,6847,6846
5734,6197,6198,6223,6222,6822,6823,6848,6847
5735,6198,6199,6224,6223,6823,6824,6849,6848
5736,6200,6201,6226,6225,6825,6826,6851,6850
5737,6201,6202,6227,6226,6826,6827,6852,6851
5738,6202,6203,6228,6227,6827,6828,6853,6852
5739,6203,6204,6229,6228,6828,6829,6854,6853
5740,6204,6205,6230,6229,6829,6830,6855,6854
5741,6205,6206,6231,6230,6830,6831,6856,6855
5742,6206,6207,6232,6231,6831,6832,6857,6856
5743,6207,6208,6233,6232,6832,6833,6858,6857
5744,6208,6209,6234,6233,6833,6834,6859,6858
5745,6209,6210,6235,6234,6834,6835,6860,6859
5746,6210,6211,6236,6235,6835,6836,6861,6860
5747,6211,6212,6237,6236,6836,6837,6862,6861
5748,6212,6213,6238,6237,6837,6838,6863,6862
5749,6213,6214,6239,6238,6838,6839,6864,6863
5750,6214,6215,6240,6239,6839,6840,6865,6864
5751,6215,6216,6241,6240,6840,6841,6866,6865
5752,6216,6217,6242,6241,6841,6842,6867,6866
5753,6217,6218,6243,6242,6842,6843,6868,6867
5754,6218,6219,6244,6243,6843,6844,6869,6868
5755,6219,6220,6245,6244,6844,6845,6870,6869
5756,6220,6221,6246,6245,6845,6846,6871,6870
5757,6221,6222,6247,6246,6846,6847,6872,6871
5758,6222,6223,6248,6247,6847,6848,6873,6872
5759,6223,6224,6249,6248,6848,6849,6874,6873
5760,6250,6251,6276,6275,6875,6876,6901,6900
5761,6251,6252,6277,6276,6876,6877,6902,6901
5762,6252,6253,6278,6277,6877,6878,6903,6902
5763,6253,6254,6279,6278,6878,6879,6904,6903
5764,6254,6255,6280,6279,6879,6880,6905,6904
5765,6255,6256,6281,6280,6880,6881,6906,6905
5766,6256,6257,6282,6281,6881,6882,6907,6906
5767,6257,6258,6283,6282,6882,6883,6908,6907
5768,6258,6259,6284,6283,6883,6884,6909,6908
5769,6259,6260,6285,6284,6884,6885,6910,6909
5770,6260,6261,6286,6285,6885,6886,6911,6910
5771,6261,6262,6287,6286,6886,6887,6912,6911
5772,6262,6263,6288,6287,6887,6888,6913,6912
5773,6263,6264,6289,6288,6888,6889,6914,6913
5774,6264,6265,6290,6289,6889,6890,6915,6914
5775,6265,6266,6291,6290,6890,6891,6916,6915
5776,6266,6267,6292,6291,6891,6892,6917,6916
5777,6267,6268,6293,6292,6892,6893,6918,6917
5778,6268,6269,6294,6293,6893,6894,6919,6918
5779,6269,6270,6295,6294,6894,6895,6920,6919
5780,6270,6271,6296,6295,6895,6896,6921,6920
5781,6271,6272,6297,6296,6896,6897,6922,6921
5782,6272,6273,6298,6297,6897,6898,6923,6922
5783,6273,6274,6299,6298,6898,6899,6924,6923
5784,6275,6276,6301,6300,6900,6901,6926,6925
5785,6276,6277,6302,6301,6901,6902,6927,6926
5786,6277,6278,6303,6302,6902,6903,6928,6927
5787,6278,6279,6304,6303,6903,6904,6929,6928
5788,6279,6280,6305,6304,6904,6905,6930,6929
5789,6280,6281,6306,6305,6905,6906,6931,6930
5790,6281,6282,6307,6306,6906,6907,6932,6931
5791,6282,6283,6308,6307,6907,6908,6933,6932
5792,6283,6284,6309,6308,6908,6909,6934,6933
5793,6284,6285,6310,6309,6909,6910,6935,6934
5794,6285,6286,6311,6310,6910,6911,6936,6935
5795,6286,6287,6312,6311,6911,6912,6937,6936
5796,6287,6288,6313,6312,6912,6913,6938,6937
5797,6288,6289,6314,6313,6913,6914,6939,6938
5798,6289,6290,6315,6314,6914,6915,6940,6939
5799,6290,6291,6316,6315,6915,6916,6941,6940
5800,6291,6292,6317,6316,6916,6917,6942,6941
5801,6292,6293,6318,6317,6917,6918,6943,6942
5802,6293,6294,6319,6318,6918,6919,6944,6943
5803,6294,6295,6320,6319,6919,6920,6945,6944
5804,6295,6296,6321,6320,6920,6921,6946,6945
5805,6296,6297,6322,6321,6921,6922,6947,6946
5806,6297,6298,6323,6322,6922,6923,6948,6947
5807,6298,6299,6324,6323,6923,6924,6949,6948
5808,6300,6301,6326,6325,6925,6926,6951,6950
5809,6301,6302,6327,6326,6926,6927,6952,6951
5810,6302,6303,6328,6327,6927,6928,6953,6952
5811,6303,6304,6329,6328,6928,6929,6954,6953
5812,6304,6305,6330,6329,6929,6930,6955,6954
5813,6305,6306,6331,6330,6930,6931,6956,6955
5814,6306,6307,6332,6331,6931,6932,6957,6956
5815,6307,6308,6333,6332,6932,6933,6958,6957
5816,6308,6309,6334,6333,6933,6934,6959,6958
5817,6309,6310,6335,6334,6934,6935,6960,6959
5818,6310,6311,6336,6335,6935,6936,6961,6960
5819,6311,6312,6337,6336,6936,6937,6962,6961
5820,6312,6313,6338,6337,6937,6938,6963,6962
5821,6313,6314,6339,6338,6938,6939,6964,6963
5822,6314,6315,6340,6339,6939,6940,6965,6964
5823,6315,6316,6341,6340,6940,6941,6966,6965
5824,6316,6317,6342,6341,6941,6942,6967,6966
5825,6317,6318,6343,6342,6942,6943,6968,6967
5826,6318,6319,6344,6343,6943,6944,6969,6968
5827,6319,6320,6345,6344,6944,6945,6970,6969
5828,6320,6321,6346,6345,6945,6946,6971,6970
5829,6321,6322,6347,6346,6946,6947,6972,6971
5830,6322,6323,6348,6347,6947,6948,6973,6972
5831,6323,6324,6349,6348,6948,6949,6974,6973
5832,6325,6326,6351,6350,6950,6951,6976,6975
5833,6326,6327,6352,6351,6951,6952,6977,6976
5834,6327,6328,6353,6352,6952,6953,6978,6977
5835,6328,6329,6354,6353,6953,6954,6979,6978
5836,6329,6330,6355,6354,6954,6955,6980,6979
5837,6330,6331,6356,6355,6955,6956,6981,6980
5838,6331,6332,6357,6356,6956,6957,6982,6981
5839,6332,6333,6358,6357,6957,6958,6983,6982
5840,6333,6334,6359,6358,6958,6959,6984,6983
5841,6334,6335,6360,6359,6959,6960,6985,6984
5842,6335,6336,6361,6360,6960,6961,6986,6985
5843,6336,6337,6362,6361,6961,6962,6987,6986
5844,6337,6338,6363,6362,6962,6963,6988,6987
5845,6338,6339,6364,6363,6963,6964,6989,6988
5846,6339,6340,6365,6364,6964,6965,6990,6989
5847,6340,6341,6366,6365,6965,6966,6991,6990
5848,6341,6342,6367,6366,6966,6967,6992,6991
5849,6342,6343,6368,6367,6967,6968,6993,6992
5850,6343,6344,6369,6368,6968,6969,6994,6993
5851,6344,6345,6370,6369,6969,6970,6995,6994
5852,6345,6346,6371,6370,6970,6971,6996,6995
5853,6346,6347,6372,6371,6971,6972,6997,6996
5854,6347,6348,6373,6372,6972,6973,6998,6997
5855,6348,6349,6374,6373,6973,6974,6999,6998
5856,6350,6351,6376,6375,6975,6976,7001,7000
5857,6351,6352,6377,6376,6976,6977,7002,7001
5858,6352,6353,6378,6377,6977,6978,7003,7002
5859,6353,6354,6379,6378,6978,6979,7004,7003
5860,6354,6355,6380,6379,6979,6980,7005,7004
5861,6355,6356,6381,6380,6980,6981,7006,7005
5862,6356,6357,6382,6381,6981,6982,7007,7006
5863,6357,6358,6383,6382,6982,6983,7008,7007
5864,6358,6359,6384,6383,6983,6984,7009,7008
5865,6359,6360,6385,6384,6984,6985,7010,7009
5866,6360,6361,6386,6385,6985,6986,7011,7010
5867,6361,6362,6387,6386,6986,6987,7012,7011
5868,6362,6363,6388,6387,6987,6988,7013,7012
5869,6363,6364,6389,6388,6988,6989,7014,7013
5870,6364,6365,6390,6389,6989,6990,7015,7014
5871,6365,6366,6391,6390,6990,6991,7016,7015
5872,6366,6367,6392,6391,6991,6992,7017,7016
5873,6367,6368,6393,6392,6992,6993,7018,7017
5874,6368,6369,6394,6393,6993,6994,7019,7018
5875,6369,6370,6395,6394,6994,6995,7020,7019
5876,6370,6371,6396,6395,6995,6996,7021,7020
5877,6371,6372,6397,6396,6996,6997,7022,7021
5878,6372,6373,6398,6397,6997,6998,7023,7022
5879,6373,6374,6399,6398,6998,6999,7024,7023
5880,6375,6376,6401,6400,7000,7001,7026,7025
5881,6376,6377,6402,6401,7001,7002,7027,7026
5882,6377,6378,6403,6402,7002,7003,7028,7027
5883,6378,6379,6404,6403,7003,7004,7029,7028
5884,6379,6380,6405,6404,7004,7005,7030,7029
5885,6380,6381,6406,6405,7005,7006,7031,7030
5886,6381,6382,6407,6406,7006,7007,7032,7031
5887,6382,6383,6408,6407,7007,7008,7033,7032
5888,6383,6384,6409,6408,7008,7009,7034,7033
5889,6384,6385,6410,6409,7009,7010,7035,7034
5890,6385,6386,6411,6410,7010,7011,7036,7035
5891,6386,6387,6412,6411,7011,7012,7037,7036
5892,6387,6388,6413,6412,7012,7013,7038,7037
5893,6388,6389,6414,6413,7013,7014,7039,7038
5894,6389,6390,6415,6414,7014,7015,7040,7039
5895,6390,6391,6416,6415,7015,7016,7041,7040
5896,6391,6392,6417,6416,7016,7017,7042,7041
5897,6392,6393,6418,6417,7017,7018,7043,7042
5898,6393,6394,6419,6418,7018,7019,7044,7043
5899,6394,6395,6420,6419,7019,7020,7045,7044
5900,6395,6396,6421,6420,7020,7021,7046,7045
5901,6396,6397,6422,6421,7021,7022,7047,7046
5902,6397,6398,6423,6422,7022,7023,7048,7047
5903,6398,6399,6424,6423,7023,7024,7049,7048
5904,6400,6401,6426,6425,7025,7026,7051,7050
