x,y,t
5.878232017131677090e-01,2.916566269644682574e-02,7.029829718182967202e-01
1.438420705503477004e-01,1.868302234435241793e-01,3.566927866078789533e-01
2.236897886038909933e-01,6.712190082774041056e-01,8.312791850941800842e-01
5.610919857251406295e-01,2.168940207067475701e-01,7.723647653619595266e-01
2.689835647247370565e-01,1.819400044020744733e-01,2.870842823951660350e-01
6.396683101283533457e-01,5.565002547814115186e-01,3.327965012944219536e-01
6.905131329207044866e-01,6.959564190154254870e-01,1.839208985882815339e-01
3.012904106066502941e-01,4.306327457315507479e-01,5.026201724047082431e-01
8.738768149671993779e-02,7.812878558732275769e-01,8.113205223537808264e-01
4.894518338289183257e-01,8.152100561404144186e-01,5.640146767981937259e-01
9.289842009181714655e-02,6.230842694762842582e-01,3.546843983742447026e-01
5.152356815238681165e-01,5.778190277699455368e-01,4.102355014373585407e-01
7.262178421289601227e-01,8.163051099108630249e-01,6.925852126601069747e-01
6.203297914708033600e-01,1.502994111690414414e-02,5.142670973781213739e-01
4.482676412120175646e-01,5.106348250941787903e-01,5.527187429569910826e-01
9.458585478975475302e-01,1.287325730366513099e-01,6.096760810792407614e-01
1.017472330821704851e-01,2.215567627064234379e-01,7.385431346016154697e-01
8.800015069119312416e-01,9.489992384955716620e-01,6.256572565930282881e-01
8.001288726412030261e-01,3.710238685107336565e-03,6.843271274080023892e-01
4.197385803645845570e-01,3.070140174443628522e-01,6.661274839900254152e-01
1.528671719007144159e-01,1.543610124965221209e-01,9.264653317992490589e-01
1.558667857776412369e-01,5.704169225105969465e-01,7.364489660469428767e-01
9.218057607427972977e-01,8.442599218151481955e-01,5.465618159278524679e-01
2.337046642782600880e-01,3.908887910482412575e-01,8.979581048514955199e-01
8.741157079878286718e-01,8.371854056173873015e-01,9.003973854500343377e-01
5.032952199302889174e-01,4.402364530474761617e-01,3.515146738629675305e-01
4.617346367273665875e-01,9.090439506404485170e-01,8.053032239175695883e-01
6.195112675838206906e-01,8.469449630413027341e-01,9.824681111349554685e-01
2.150390828932329246e-01,1.788195035870515648e-01,2.068448508476108394e-01
4.283706740596939788e-01,8.850640280204620236e-01,3.969651158653724199e-01
9.384844388049298214e-01,1.925640845318536964e-01,4.154510250684687600e-01
2.382569289787498379e-01,4.903947471870148123e-01,6.105745024903671547e-01
9.215835588797517408e-01,1.960039088865072054e-01,9.626704988459507950e-01
9.942096966091786836e-01,3.864624745332865263e-01,3.056083939835642083e-01
5.190718807549676850e-02,9.856042876405927133e-01,7.537405249642075145e-01
5.313791225913715444e-01,7.651401904924436392e-01,7.785621322888713891e-01
1.718192996936885875e-01,5.540737708315718324e-01,6.961636957967221040e-01
6.217142559566772864e-01,9.354785301973613798e-01,5.882738373989253589e-01
9.895426432148756168e-01,3.597035177454154242e-01,5.717204623354940063e-01
8.968808954182058146e-01,1.732058604314437034e-01,2.820523331942025314e-01
9.248484616063534780e-01,8.289526108922978809e-01,1.372501868567335137e-01
2.133498133120993456e-01,1.217536093671711672e-02,3.340600530833105486e-01
5.423195988893014796e-01,8.045953967355456982e-01,2.295899041230277104e-01
2.348310163949506313e-01,2.185716730701670052e-02,6.526241366798409826e-01
8.994247075776512501e-01,2.843804312842864723e-01,8.531375088473943658e-01
1.911539930742465199e-01,3.554996655390475491e-01,1.586929007685466964e-01
1.539589124091997885e-01,3.185291268761052397e-01,6.594683208540488284e-01
1.216263171401876786e-02,2.434320393127822335e-01,1.218703637188134348e-01
1.819478600866216711e-01,1.081784607651287144e-01,3.800978878525750337e-01
1.897628468545328184e-01,3.180071348124813291e-03,1.731844353577741691e-01
7.749018752561165346e-02,7.747118485996270509e-01,2.995427204503994245e-01
8.677411034131589096e-01,4.569157486695600845e-01,8.585750032624573924e-01
7.799978086961240065e-01,1.619440829777808455e-01,4.197395118620808052e-01
2.544814973472567798e-01,8.217702948400196217e-02,1.085994128936638159e-01
7.832577033112025910e-01,2.784378006036795083e-01,1.989497168350770062e-01
4.221645467967982679e-01,3.543741234257070660e-01,8.436446484452413408e-01
7.755203093481845000e-01,4.614184269034536934e-01,4.101597216319721184e-01
3.230076518351735482e-01,1.010535115755445412e-01,9.359792969389967299e-01
5.646542264878771089e-01,9.799233391009085636e-01,5.612248702588403804e-01
3.816105419541685473e-01,2.687463108700532954e-01,5.070799997779343871e-01
1.876758170234691381e-01,4.412958944229676828e-01,4.561763121980478841e-01
5.856328840020007531e-01,7.090154305914488919e-01,7.734562709043240059e-01
7.508307999778510711e-01,3.101902994342033981e-01,8.357051744656339709e-01
7.531071245941488579e-01,8.249696110211157674e-02,1.270492604597065478e-01
3.562894183192435449e-01,3.765404555737996706e-01,4.084146739643862434e-01
5.187117684058279998e-01,5.528727169962938115e-01,2.827688939183637951e-01
7.637785985850863435e-01,8.417539198536385658e-01,8.993829974791648363e-01
5.449759452259084203e-02,3.679260788858270681e-01,7.347087562148904016e-01
7.188833330086030760e-02,8.895209605295749666e-01,2.923266563445459099e-01
3.762227399720773358e-01,5.460753544600845943e-01,4.083731210317003146e-01
2.234716010289667931e-01,7.174866411944184064e-01,4.192067027201401563e-01
3.746460195502203661e-01,3.016588570554012971e-02,9.318132314141346351e-01
9.375307985962355595e-02,8.957273227673931970e-01,4.736835260279196325e-01
5.920080306752875110e-01,2.134470799607316449e-01,1.842796353065356829e-02
6.717405059943544199e-01,3.258686626191708013e-01,7.300854700194283620e-01
7.918405078939062536e-01,5.236552764571477114e-01,9.654346007479452929e-02
6.505229380753269064e-01,9.598298832589805540e-01,6.307399092855047185e-01
3.963813950060758318e-01,3.456751097090814406e-01,5.134998324202049158e-01
9.349282248178576449e-01,2.205017409131749817e-01,7.627089109180791304e-01
7.263320160279904680e-01,9.607271934388088575e-01,5.501442939495816420e-01
5.276812458267755579e-01,8.084643374857178877e-01,1.752338425250300480e-01
2.068504083355922063e-01,6.634202192278750854e-01,8.939616049134561093e-01
6.489749867362156754e-01,4.096363522354231623e-01,9.033280065129105640e-01
5.917205250859560728e-01,4.204549799214780670e-01,4.206836611782056590e-01
6.833299989375465344e-01,9.506704424023099120e-01,6.094181911162569465e-01
7.811247653083012166e-01,6.895849962310363068e-02,5.524219687214758645e-01
9.150496189782240108e-01,7.575002055352321184e-01,5.342375734846775970e-01
9.490565913581457957e-01,6.011504774197384826e-01,9.019961590079583758e-02
6.301855021255962086e-01,9.684352403303639889e-01,4.939807822733860432e-01
9.659560357533433228e-01,5.584053140266027615e-01,2.251484238533725257e-01
9.114223990005675402e-01,2.805400295048737780e-01,7.978479837803246211e-01
2.614357015221058234e-03,7.799187772335665070e-01,8.488001053349012448e-01
6.376174662460077913e-01,9.856285786652084768e-01,1.868617972296060525e-02
1.784694098340635637e-01,9.074536553340378786e-01,7.367347732972711061e-01
2.951926544584984047e-01,2.947392177346125353e-01,1.148465093113940627e-01
2.975001997355888328e-01,3.463502913493345936e-01,9.851346488759737952e-03
4.831296396371074220e-01,7.548201923343542674e-01,1.367965210305588375e-02
1.086617799336642154e-02,5.981904888595526160e-01,4.660073162304897432e-01
2.357964080246565119e-01,1.161276179237591410e-02,8.141127893750815803e-01
2.912095695983663024e-02,1.418616479249497075e-01,3.114039097590525218e-01
6.505585657192378690e-01,8.549205356024680569e-02,9.246292297329684606e-01
8.892875786928331472e-01,1.787287165114592735e-01,4.211341892804583154e-01
9.977886598319321010e-01,3.049097564408642658e-01,1.886547923240130542e-01
4.485568917820974555e-01,9.671995472755786638e-01,4.590784567870547228e-01
2.601411102941527664e-01,6.764693338515194165e-01,6.269599364861921931e-01
8.531035967306923595e-01,5.476128814887704088e-02,5.057061396502056105e-01
1.131585175404727917e-01,6.073651307946349442e-01,4.406663419756863265e-01
9.742389810561408181e-01,4.366642972312445581e-01,1.884553975302778461e-01
7.148374547182022587e-01,7.540396426976303523e-01,6.993404827846672056e-01
5.039346653674141585e-01,8.839280554523395450e-01,3.503973957672663619e-01
9.665053732423334321e-02,6.521322609780078050e-02,9.705778126547693896e-01
1.819593570977140473e-02,9.799325180594740115e-01,4.006333266872653676e-01
5.445321974819391508e-01,5.790525568477888907e-02,2.215585004328459728e-01
4.138505074400213868e-01,7.323733489896950832e-01,8.596474231987117909e-01
8.426644943620367201e-01,9.031319830227408918e-01,2.086881347608030568e-01
6.423054796934368760e-01,7.517191746162595889e-01,1.681153457027120268e-01
4.318963464956950826e-01,1.507894016692655770e-01,7.185129560552817596e-01
2.260070601011938685e-01,2.079927273564061707e-01,2.981496098044089660e-01
4.804222088120061462e-01,4.117906935366000276e-02,4.173486564552394418e-01
1.629942787861565767e-01,1.310719207728792135e-01,4.510522438778888921e-01
6.670126624731853582e-01,6.101648646503621265e-02,7.835498864379630835e-01
6.057290724657600212e-01,5.363876061683559016e-02,5.742938995680183512e-01
8.100713681262028398e-01,5.621118657200713242e-01,7.413872074384806332e-01
4.495292722422762344e-01,7.670017832766218291e-02,9.874938424876303911e-01
2.786485330275290107e-01,4.250616412302822278e-01,7.109636197073402331e-01
8.363953592357554756e-01,7.096629774058312856e-01,2.788538137175509135e-01
6.909970814598846989e-01,1.513475713879697260e-02,7.669491165860372606e-01
7.067091640593500257e-01,6.388775990814545835e-01,8.499220699090819231e-01
5.280845714063455709e-01,7.571838663570179540e-01,4.307949073573259513e-01
8.759786148868730082e-01,5.366700942651756456e-01,6.595361059345917765e-01
2.277835074715358621e-01,4.755917455367741908e-01,4.903961949600125214e-01
4.016920253529205898e-01,7.308408639120417272e-01,1.275512043064559453e-01
7.962325716648236407e-01,5.297326218835345379e-01,7.288045569183864147e-01
1.329609019686811555e-01,5.092830380386370592e-01,4.436470913626860968e-01
8.081094930162147083e-01,8.018163767184813828e-01,3.464115614857653513e-01
3.525952207308402642e-01,8.375547597964434487e-01,4.677362924267207678e-01
1.255036990303669553e-01,3.684182435998418770e-01,5.820503321811922870e-01
7.914948553522904717e-02,4.154790931220048167e-01,7.568683814325143366e-01
8.430287187537341964e-01,8.007602293118014636e-01,9.086919847209928847e-01
7.786155456256356189e-01,5.448680888228802921e-01,6.842529911079114902e-01
2.880413453895164233e-01,6.868134235658469589e-01,9.942925940108583438e-01
1.163621892374782085e-01,7.517503664721025824e-02,1.574880596798210464e-01
2.472344260377180580e-01,9.536873955856950413e-02,1.543359005992821498e-01
2.129876356936757364e-01,5.318014437158024021e-01,7.904329407714181244e-01
7.330556516921982180e-01,8.192275442258726281e-01,6.335136563379363261e-01
2.155630843569175115e-01,3.165420929077639167e-01,8.621146428391771588e-01
2.160985217676251180e-01,9.606322634070265654e-01,6.789441828959432712e-01
3.226813249885540635e-02,7.603253263635348924e-01,1.259592845418100460e-02
5.968596883095180772e-01,7.817116598867807076e-01,6.726958197183421362e-01
6.889795482561072992e-01,8.340339410770097883e-01,2.116542540482792001e-01
6.534904689480839357e-01,2.544881991516153574e-01,4.469387920269742853e-01
5.685991561560784779e-01,3.303255996889279400e-01,6.915123409257196707e-01
9.660749488408352237e-01,1.184317944643935583e-01,6.562879174186515563e-01
4.727385121770881771e-01,3.803558221250735727e-01,3.825393358087559870e-01
8.601365081212347663e-01,3.583216344564166267e-02,7.130665926611101657e-01
6.460099103773387919e-01,7.514874916619558309e-01,9.441563116624558383e-01
8.416194068783600102e-02,8.025571196643879190e-01,2.307721734097992750e-01
8.100884609760892197e-01,2.136224758716187555e-01,1.194357400181532691e-01
5.843885416898182417e-01,4.898990336574634563e-01,1.350186602278203862e-01
6.535256593254346047e-01,6.719927788698788484e-01,4.576110194370738293e-01
1.802274356238519060e-01,7.425405317120828963e-01,2.982385546357125827e-01
4.374900941423573997e-01,9.694383222643597753e-01,4.674755428126590173e-01
8.805824743742841632e-01,2.006532955951910724e-01,8.434306816985126520e-02
2.154311930863153091e-01,2.467239087277472986e-01,2.469323209169203004e-01
1.249065371936586288e-04,8.538791287628070270e-01,3.471644126124256990e-01
2.575087121174750582e-01,9.721321642672020591e-02,9.338423665835512422e-01
4.875424491764119850e-01,7.858822626807239198e-01,2.970379476032739552e-01
8.212780433019213344e-01,1.333407217299351633e-01,4.820113401575987222e-02
6.432909005733509211e-01,4.644707120804267841e-01,3.110317910965688659e-01
9.190634689571758331e-01,5.922431526962902426e-01,9.368832540278609899e-01
4.555644316278935069e-01,7.678775767555245935e-01,4.272368256931037278e-01
3.908152229570373004e-01,1.145296718349991805e-01,8.185689145696950497e-01
2.314182165957132664e-01,8.240580920717326396e-01,2.672620056210953665e-01
2.180624845391041511e-01,8.505575438051651282e-01,1.357786796896854886e-01
7.361098970080603987e-01,7.934994691509306142e-01,4.966559613931599282e-01
8.035912304530912209e-02,9.373112487609580601e-01,7.017600207110098465e-01
2.427135848330086443e-01,8.722251453786994402e-01,8.452036744122473078e-01
8.858952595401297092e-01,7.679787242241056244e-01,2.410392736326585350e-01
5.769208180996528990e-01,5.793358196441492636e-01,9.866521911539075651e-01
4.658760906833225857e-02,8.086245785124345220e-01,4.892407548229091852e-01
7.042550483297854713e-01,9.753328700331000967e-01,5.022870720336111150e-01
5.066823677531163694e-01,6.373192487905628978e-01,8.585449037337390399e-01
8.545217274980155819e-01,2.426051233389042716e-01,4.073058506802140766e-01
6.824338725412629758e-01,2.478458699185283054e-01,7.573805473670189858e-01
4.446587977788629686e-03,7.959872427431963215e-01,5.676534378658352198e-01
2.057390871749206207e-01,9.894499563265310993e-01,1.354055846516902806e-01
2.579637005649449977e-01,2.103118345056823602e-01,3.293367688822035344e-02
7.022322891616500362e-01,9.700846966130755034e-01,9.342034272501018588e-01
5.093141776700942369e-01,2.682891526571660190e-01,8.664921299715431235e-01
7.474474970911630933e-01,4.128029292834982655e-01,9.835475600777704441e-01
5.128671987834625412e-01,9.081532774182285994e-01,6.741867005146305880e-01
3.273846106966009639e-01,9.618144673655155685e-01,6.457273209757307120e-01
1.036606467086893524e-01,5.669544097142251715e-01,2.085333316341355658e-01
2.026220986687362613e-01,9.500904694624060509e-01,6.422998654119218553e-01
4.007800803456816885e-01,8.424190785572176488e-01,4.884058189530606775e-01
5.514543081817786518e-01,8.663955325996172130e-01,3.773338445553239273e-01
9.386374031906226101e-01,8.682483361365653796e-01,6.824530050781605350e-01
2.397201770665011722e-01,3.862488087665419956e-01,8.499442454423589144e-02
6.660849394466837881e-01,3.066606909976643536e-02,5.038889608002504739e-01
1.525459114933016558e-01,1.646522667964035458e-01,7.581139562601599824e-01
7.137531219223340884e-01,7.446836762475328442e-02,8.299808413947407093e-01
1.134087714397902236e-02,2.423981954867352462e-01,4.900153139699691129e-01
6.559199499296156644e-01,5.529390281125801110e-02,3.525854887551830297e-01
1.632176567145243729e-01,2.769407369718707157e-01,5.723703250816796206e-01
1.803244463808233444e-01,5.889600747634297084e-01,1.282492273097273205e-01
5.589076333145772679e-01,1.410598709049358801e-01,9.147888065533127389e-02
3.754115459087123963e-01,3.157428129374699743e-01,8.191371129928883832e-01
4.713051505508362160e-01,2.241360085776828992e-01,1.265006443048843909e-01
3.088888825562579044e-01,9.510220633746979679e-02,4.172683224265348878e-01
9.534670495283251723e-01,6.760985883499702753e-01,4.117459946137582705e-01
2.906561000818888019e-01,8.930263385812546861e-01,9.830633417816216912e-01
5.420474247354999386e-01,7.159929299847088702e-01,7.051795269515448439e-01
