temperature_step,temperature_C,x_cm,y_cm,ux_um,uy_um,uz_um
10,459.2,1.3306,0.4947,11.79,4.576,0.088
10,459.2,1.8417,0.502,15.991,4.563,-0.054
10,459.2,0.6143,1.7109,5.603,15.022,-0.01
10,459.2,0.6494,0.8215,6.303,7.646,0.052
10,459.2,0.9244,1.0008,10.135,10.446,0.407
10,459.2,0.8924,1.0413,9.61,10.327,0.376
10,459.2,1.5714,1.5593,13.784,13.788,0.042
10,459.2,0.4433,1.613,3.948,14.134,0.041
10,459.2,0.6515,1.2327,6.337,11.359,0.072
10,459.2,0.1879,0.2931,1.713,2.676,0.005
10,459.2,0.7584,0.2423,6.781,2.324,-0.037
10,459.2,0.612,1.5436,5.627,13.608,-0.04
10,459.2,1.6503,0.6407,14.526,5.613,0.001
10,459.2,1.6754,1.1809,14.965,10.558,0.024
10,459.2,1.4947,0.3778,13.338,3.511,0.039
10,459.2,0.0456,0.8655,0.486,7.382,0.054
10,459.2,1.3503,0.9263,12.413,8.842,0.117
10,459.2,0.0071,1.4904,0.275,13.012,-0.022
10,459.2,0.1086,1.8541,1.171,16.065,-0.071
10,459.2,1.3453,0.8101,12.401,7.55,0.057
10,459.2,0.881,1.2829,8.772,11.962,0.173
10,459.2,0.9194,1.1646,9.462,11.347,0.281
10,459.2,0.7661,1.1168,7.89,10.467,0.101
10,459.2,1.8937,0.6625,16.573,5.869,0.058
10,459.2,1.4716,1.5305,13.181,13.421,0.028
10,459.2,0.2232,1.9837,1.825,17.243,0.009
10,459.2,0.9949,1.0677,10.678,10.994,0.494
10,459.2,1.0675,1.765,9.438,15.519,0.038
10,459.2,1.2076,0.571,11.045,5.507,0.081
10,459.2,1.2386,1.4447,11.315,13.001,0.057
10,459.2,1.6775,0.1336,14.722,1.22,0.026
10,459.2,0.0144,1.8093,-0.003,15.691,0.057
10,459.2,0.7994,0.1421,7.197,1.531,-0.039
10,459.2,1.6687,0.6238,14.495,5.616,-0.015
10,459.2,0.3863,0.778,3.624,7.037,-0.049
10,459.2,1.4239,0.1197,12.512,1.106,0.109
10,459.2,0.9698,1.1931,9.849,11.433,0.164
10,459.2,0.582,0.6408,5.396,6.026,0.11
10,459.2,0.1397,0.7721,1.266,6.771,-0.048
10,459.2,0.5954,1.868,5.116,16.114,-0.132
10,459.2,1.4883,0.3175,12.884,2.857,-0.035
10,459.2,0.9651,0.528,8.986,5.011,0.058
10,459.2,0.0299,1.2535,0.328,10.809,0.029
10,459.2,0.1053,1.3406,1.029,11.647,-0.066
10,459.2,0.7955,1.9038,6.938,16.505,0.008
10,459.2,1.9576,0.9903,17.036,8.785,0.008
10,459.2,1.5917,1.3827,13.994,12.157,-0.067
10,459.2,1.057,1.7203,9.263,15.131,-0.013
10,459.2,1.5473,1.4528,13.602,12.96,-0.015
10,459.2,0.0136,1.0792,0.09,9.579,-0.006
10,459.2,0.7863,0.6922,7.721,6.545,0.083
10,459.2,1.0204,1.3007,9.894,12.128,0.15
10,459.2,0.1698,0.1719,1.461,1.567,0.101
10,459.2,1.1894,0.2078,10.535,1.869,-0.027
10,459.2,0.9916,1.7176,8.892,15.063,0.037
10,459.2,1.4605,1.6504,12.848,14.364,0.007
10,459.2,1.0258,0.5803,9.718,5.57,0.051
10,459.2,1.4739,1.2512,13.302,11.192,0.04
10,459.2,0.8803,1.9306,7.874,16.913,0.059
10,459.2,0.5353,0.8106,5.192,7.253,0.138
10,459.2,0.9084,1.0066,9.872,10.371,0.423
10,459.2,0.6633,1.338,6.21,12.108,0.154
10,459.2,1.8126,1.2765,15.939,11.143,-0.058
10,459.2,1.4507,0.0387,12.502,0.425,-0.009
10,459.2,0.5048,0.965,5.015,8.746,0.065
10,459.2,1.7041,0.138,14.838,1.077,-0.011
10,459.2,0.4666,1.0426,4.573,9.588,0.015
10,459.2,1.4232,1.6341,12.673,14.455,0.009
10,459.2,0.7287,0.7386,7.079,6.898,0.08
10,459.2,1.6742,0.3823,14.623,3.705,0.021
10,459.2,0.1055,0.6292,1.1,5.64,-0.013
10,459.2,0.654,0.0281,5.841,0.278,0.038
10,459.2,1.0001,1.5216,9.387,13.515,0.04
10,459.2,0.2442,1.3085,2.06,11.492,0.008
10,459.2,0.1192,1.9426,1.065,16.941,0.079
10,459.2,0.4391,0.8393,4.379,7.708,0.088
10,459.2,1.8895,1.1964,16.438,10.577,0.045
10,459.2,0.8908,0.81,8.92,7.907,0.258
10,459.2,0.8425,1.3008,8.093,11.968,0.064
10,459.2,0.3557,1.2022,3.639,10.363,0.059
10,459.2,1.9976,1.0026,17.299,8.965,0.008
10,459.2,0.4241,0.0587,3.728,0.484,0.073
10,459.2,1.2829,0.7547,11.844,7.241,0.115
10,459.2,1.1631,0.2325,10.342,2.357,0.025
10,459.2,0.7052,1.3962,6.506,12.562,0.099
10,459.2,1.9732,0.6463,17.132,5.638,-0.109
10,459.2,1.1995,0.8847,11.737,8.528,0.171
10,459.2,1.2011,0.4691,10.675,4.546,0.086
10,459.2,0.6225,1.7697,5.654,15.571,-0.007
10,459.2,0.3238,1.0523,3.131,9.321,0.049
10,459.2,1.4604,0.436,12.963,4.086,0.061
10,459.2,1.1393,0.0934,10.203,1.038,-0.091
10,459.2,0.8233,1.2396,8.206,11.726,0.113
10,459.2,1.998,0.7439,17.337,6.336,0.042
10,459.2,1.2646,1.2334,11.946,11.424,0.126
10,459.2,0.8463,0.0464,7.404,0.496,-0.067
10,459.2,0.5874,1.1357,5.789,10.438,-0.009
10,459.2,0.5584,1.6264,4.862,14.275,0.051
10,459.2,1.119,1.4646,10.239,13.198,0.154
10,459.2,1.7889,0.5718,15.723,5.127,0.054
10,459.2,1.3956,1.119,12.733,10.253,0.002
10,459.2,0.8814,1.0361,9.435,10.394,0.308
10,459.2,1.8313,0.9226,16.286,8.175,-0.018
10,459.2,0.6081,1.0306,6.03,9.56,0.16
10,459.2,1.4842,1.5219,13.162,13.308,-0.011
10,459.2,0.5606,1.7338,4.985,15.172,-0.096
10,459.2,0.3309,1.7317,3.073,15.184,0.104
10,459.2,0.3542,1.6732,3.246,14.603,0.044
10,459.2,1.6596,0.3489,14.579,3.091,-0.016
10,459.2,1.4741,0.8606,13.433,7.829,0.046
10,459.2,0.3101,1.4874,2.903,12.83,-0.037
10,459.2,1.7816,0.8128,15.645,7.082,0.047
10,459.2,0.5343,1.9113,4.626,16.781,0.046
10,459.2,0.2246,0.7758,2.093,6.784,0.002
10,459.2,0.3093,1.454,2.761,12.871,0.067
10,459.2,0.4216,1.4647,3.925,12.966,-0.005
10,459.2,0.6311,0.0429,5.453,0.537,-0.032
10,459.2,0.1428,1.3518,1.361,11.811,-0.031
10,459.2,0.5613,0.2885,4.894,2.7,0.043
10,459.2,1.0504,0.043,9.165,0.425,0.071
10,459.2,0.9875,0.9823,10.977,10.584,0.535
10,459.2,1.409,0.1706,12.489,1.778,-0.021
10,459.2,1.2524,0.1242,11.098,1.205,0.025
10,459.2,1.1393,1.9934,9.991,17.274,-0.025
10,459.2,1.6421,0.7747,14.789,7.075,0.018
10,459.2,0.8084,1.3376,7.742,12.112,0.043
10,459.2,1.6551,0.8135,14.717,7.359,0.008
10,459.2,0.3739,1.2474,3.458,11.173,0.033
10,459.2,0.3327,1.764,3.124,15.444,0.117
10,459.2,1.0115,1.9708,8.942,17.285,-0.037
10,459.2,0.4706,1.7011,4.383,14.772,-0.047
10,459.2,1.3403,0.9718,12.455,8.972,0.179
10,459.2,1.6059,1.2359,14.273,11.013,0.004
10,459.2,0.4717,1.5229,4.233,13.423,0.031
10,459.2,0.4806,0.8968,4.784,8.07,0.049
10,459.2,0.9191,0.6816,8.856,6.771,0.043
10,459.2,1.7199,1.8667,15.093,16.202,-0.053
10,459.2,1.998,0.3203,17.476,2.793,0.027
10,459.2,1.5965,1.225,14.309,10.927,-0.098
10,459.2,0.6198,1.2984,5.763,11.719,0.034
10,459.2,1.3247,0.1667,11.606,1.485,0.023
10,459.2,1.6755,1.4869,14.639,13.163,-0.035
10,459.2,1.5522,0.6615,13.807,6.039,-0.012
10,459.2,0.8587,1.3192,8.25,12.179,0.052
10,459.2,0.1135,0.8169,1.217,7.28,0.038
10,459.2,1.4517,0.6201,12.83,5.646,0.041
10,459.2,0.9606,1.6735,8.514,14.821,0.091
10,459.2,1.3256,0.0331,11.413,0.395,0.018
10,459.2,1.126,1.2741,10.906,11.764,0.156
10,459.2,0.7268,1.783,6.441,15.552,0.052
10,459.2,0.2127,1.6753,1.847,14.615,-0.023
10,459.2,0.616,0.5743,5.801,5.192,0.037
10,459.2,1.3347,0.1422,11.706,1.332,-0.065
10,459.2,0.1951,1.6353,1.767,14.304,-0.051
10,459.2,1.7903,0.0493,15.614,0.415,0.043
10,459.2,1.6173,1.8627,14.024,16.113,-0.016
10,459.2,0.9685,1.9818,8.436,17.271,-0.037
10,459.2,0.2948,0.745,2.735,6.52,-0.007
10,459.2,1.9942,0.5814,17.218,5.171,-0.045
10,459.2,1.4822,0.7979,13.431,7.169,0.011
10,459.2,1.3686,1.6717,12.036,14.662,0.02
10,459.2,1.3361,1.8844,11.709,16.604,0.039
10,459.2,0.6426,1.9895,5.702,17.381,0.022
10,459.2,0.8544,0.5863,8.124,5.77,0.086
10,459.2,1.9756,1.3149,17.253,11.533,-0.004
10,459.2,1.6011,1.43,13.985,12.615,0.022
10,459.2,0.8725,0.3177,7.855,2.92,-0.09
10,459.2,0.1205,1.2437,1.126,10.658,0.017
10,459.2,1.9403,0.6049,17.122,5.473,-0.059
10,459.2,0.4527,1.0054,4.365,9.043,-0.044
10,459.2,1.9077,1.8932,16.644,16.507,-0.043
10,459.2,0.5809,0.7556,5.559,7.021,0.089
10,459.2,0.7745,0.7521,7.634,7.431,0.045
10,459.2,1.0331,1.2029,10.326,11.538,0.126
10,459.2,0.5366,1.298,5.136,11.673,0.186
10,459.2,1.1318,1.6956,10.1,14.928,0.015
10,459.2,0.4619,0.8079,4.486,7.299,-0.015
10,459.2,0.9911,1.1797,10.199,11.297,0.269
10,459.2,1.7611,1.9861,15.389,17.202,-0.007
10,459.2,0.3918,1.8964,3.313,16.455,0.113
10,459.2,1.6224,0.6616,14.346,6.031,0.048
10,459.2,1.4678,1.2226,13.174,10.984,0.071
10,459.2,1.0086,0.4418,9.288,4.086,0.039
10,459.2,1.4762,0.1072,12.976,1.072,-0.004
10,459.2,0.6691,0.2323,6.021,2.084,0.062
10,459.2,0.3334,1.0658,3.065,9.587,0.034
10,459.2,0.0299,1.333,0.45,11.578,-0.108
10,459.2,0.3373,1.477,3.103,13.046,0.03
10,459.2,1.0769,0.4415,9.752,4.059,-0.025
10,459.2,0.2198,0.8824,2.226,7.802,0.083
10,459.2,1.1518,0.0784,10.068,0.862,0.022
10,459.2,0.9807,0.9439,10.779,10.07,0.339
10,459.2,0.748,0.1833,6.694,1.7,0.042
10,459.2,1.0958,1.5335,9.956,13.934,0.05
10,459.2,1.6769,1.6167,14.602,14.228,0.072
10,459.2,1.2236,1.3791,11.224,12.678,0.022
10,459.2,0.7684,1.3278,7.454,11.992,0.103
10,459.2,0.2067,1.4612,1.899,12.749,-0.027
10,459.2,0.3566,1.8441,3.127,16.138,-0.026
10,459.2,0.8756,0.7778,8.841,7.636,0.181
10,459.2,1.9423,0.2639,16.924,2.306,0.006
10,459.2,1.9753,1.2756,17.46,11.214,-0.072
10,459.2,1.5189,0.9418,13.619,8.441,0.087
10,459.2,1.3645,1.2885,12.551,11.592,0.049
10,459.2,0.0626,1.5603,0.806,13.617,-0.007
10,459.2,0.2773,1.19,2.589,10.569,0.04
10,459.2,1.5983,0.2186,14.121,2.014,0.004
10,459.2,1.0107,0.3312,8.986,3.204,0.002
10,459.2,1.7464,1.7127,15.174,14.977,-0.006
10,459.2,0.8605,0.1173,7.588,1.03,-0.022
10,459.2,1.8996,1.6832,16.565,14.597,-0.038
10,459.2,1.434,1.5669,12.644,13.892,-0.032
10,459.2,0.5072,1.1954,4.826,10.708,0.007
10,459.2,1.2878,1.8078,11.331,15.944,0.06
10,459.2,0.1765,1.2606,1.593,11.024,0.043
10,459.2,0.8386,1.8162,7.425,15.982,0.007
10,459.2,1.772,1.6786,15.467,14.465,0.005
10,459.2,1.0978,0.3649,9.798,3.392,0.055
10,459.2,1.6585,0.6607,14.545,5.838,-0.018
10,459.2,0.3775,0.135,3.517,1.243,-0.041
10,459.2,1.4986,1.0673,13.398,9.525,0.058
10,459.2,0.9462,1.248,9.422,11.725,0.258
10,459.2,1.4794,0.3929,12.996,3.636,-0.014
10,459.2,0.1194,1.7096,1.159,14.989,-0.008
10,459.2,1.6596,0.4627,14.546,4.124,0.048
10,459.2,0.6402,0.4677,5.936,4.318,0.033
10,459.2,1.3444,0.0428,11.647,0.401,-0.015
10,459.2,1.6619,0.5438,14.781,4.766,-0.056
10,459.2,1.2709,1.4148,11.424,12.617,0.089
10,459.2,0.8815,1.6425,7.869,14.54,0.036
10,459.2,1.0716,0.5372,9.848,5.152,0.086
10,459.2,1.659,1.2923,14.562,11.616,0.034
10,459.2,1.4237,0.1595,12.27,1.449,-0.041
10,459.2,0.7828,0.8162,7.951,8.045,0.149
10,459.2,1.0743,1.0161,11.313,10.546,0.415
10,459.2,0.2019,0.2984,1.743,2.67,0.072
10,459.2,1.91,1.5307,16.584,13.493,-0.018
10,459.2,1.5906,0.487,13.82,4.203,-0.029
10,459.2,0.9733,1.1498,10.035,11.3,0.203
10,459.2,1.5092,0.3523,13.356,3.277,0.046
10,459.2,0.4831,0.5387,4.598,5.068,0.016
10,459.2,1.351,0.2619,11.874,2.161,0.13
10,459.2,1.8232,0.5131,15.908,4.57,-0.123
10,459.2,1.8541,0.2739,16.298,2.341,0.008
10,459.2,1.0052,0.5171,9.162,5.003,0.134
10,459.2,0.1162,1.0803,1.106,9.475,0.037
10,459.2,1.439,1.9552,12.62,17.017,-0.059
10,459.2,0.1759,1.9598,1.43,16.929,0.045
10,459.2,1.3934,0.5802,12.695,5.228,0.016
10,459.2,0.8739,1.9431,7.652,16.694,0.013
10,459.2,0.4159,0.0857,3.658,0.926,0.045
10,459.2,1.4624,1.7102,12.799,14.934,-0.056
10,459.2,0.341,1.0808,3.269,9.52,0.036
10,459.2,0.825,0.5244,7.709,5.048,0.063
10,459.2,1.3904,1.0534,12.774,9.966,0.117
10,459.2,1.7705,0.8711,15.587,7.551,0.013
10,459.2,1.9903,0.2356,17.355,2.191,0.034
10,459.2,1.9789,0.744,17.366,6.683,-0.045
10,459.2,1.9366,0.9839,16.935,8.602,0.097
10,459.2,1.6187,0.7351,14.313,6.866,0.07
10,459.2,0.9056,0.0156,8.011,0.163,-0.007
10,459.2,0.2197,1.823,1.874,15.856,0.009
10,459.2,0.1967,0.9057,1.941,8.018,0.027
10,459.2,1.7874,1.7952,15.641,15.467,0.063
10,459.2,0.3334,0.458,3.115,3.967,-0.012
10,459.2,1.174,0.4065,10.589,3.549,0.026
10,459.2,1.6166,1.0293,14.412,9.289,-0.044
10,459.2,0.8822,0.537,8.137,5.064,0.017
10,459.2,1.1948,0.6086,11.171,5.944,0.033
10,459.2,0.4396,1.4176,3.91,12.479,0.044
10,459.2,1.5537,1.4381,13.671,12.681,0.126
10,459.2,0.5826,0.8834,5.479,8.242,0.1
10,459.2,0.5583,0.098,4.883,0.883,-0.039
10,459.2,0.1258,1.7392,1.107,15.212,0.034
10,459.2,1.9747,1.0455,17.293,9.095,0.008
10,459.2,0.5266,1.9245,4.703,16.736,-0.02
10,459.2,1.5181,1.3585,13.524,12.094,-0.09
10,459.2,0.7228,0.8218,6.932,7.991,0.133
10,459.2,0.9786,0.1338,8.483,1.271,0.027
10,459.2,0.2122,1.1223,2.098,9.979,-0.031
10,459.2,0.6759,0.3559,5.997,3.195,-0.06
10,459.2,1.4181,0.098,12.328,0.75,0.008
10,459.2,0.5536,1.5886,5.075,13.905,-0.04
10,459.2,1.1861,1.9085,10.332,16.695,-0.011
10,459.2,1.6136,1.0161,14.434,9.033,-0.058
10,459.2,0.2113,1.71,1.782,15.086,0.024
10,459.2,0.3252,0.9433,3.286,8.396,0.054
10,459.2,1.4742,1.9868,12.945,17.128,-0.025
10,459.2,1.5767,0.6485,14.02,5.79,0.052
10,459.2,0.8826,0.9149,9.443,9.1,0.212
10,459.2,0.2475,1.7777,1.997,15.531,-0.006
10,459.2,1.6334,0.6884,14.35,6.16,-0.013
10,459.2,0.5292,1.2197,5.022,11.089,0.081
10,459.2,1.4777,0.4362,13.095,3.743,0.004
10,459.2,0.6955,1.8112,6.337,16.054,0.028
10,459.2,1.2253,1.81,10.804,15.908,0.064
10,459.2,0.6507,1.7731,5.908,15.511,-0.037
10,459.2,1.9904,0.9305,17.319,8.301,0.04
10,459.2,0.4826,0.5687,4.584,5.246,0.007
10,459.2,0.1119,1.7451,1.024,15.115,0.01
10,459.2,0.2273,0.8494,2.149,7.58,-0.022
10,459.2,1.8685,0.8073,16.558,7.074,0.018
10,459.2,1.7845,1.1327,15.798,10.024,0.056
10,459.2,0.426,1.7005,3.913,14.973,0.011
10,459.2,0.7246,1.5393,6.681,13.641,0.083
10,459.2,0.6782,1.4484,6.226,12.916,0.015
10,459.2,0.0905,0.0694,0.916,0.779,-0.014
10,459.2,1.8665,1.3813,16.13,12.073,0.028
10,459.2,0.4435,1.4205,4.023,12.459,0.049
10,459.2,0.7179,1.3163,6.748,11.99,0.086
10,459.2,0.3398,0.8785,3.099,7.805,0.026
10,459.2,0.928,1.9033,7.989,16.596,0.003
10,459.2,0.5754,1.9715,5.2,17.259,0.019
10,459.2,1.6123,1.4486,14.215,12.937,0.028
10,459.2,1.7174,0.3574,14.841,3.193,0.028
10,459.2,1.7127,1.2201,15.126,10.856,0.033
10,459.2,0.1521,0.2513,1.359,2.293,0.069
10,459.2,0.0583,0.1789,0.529,1.667,0.112
10,459.2,0.3913,1.8841,3.557,16.3,0.026
10,459.2,1.2978,0.7847,11.989,7.482,0.157
10,459.2,0.1355,1.9493,1.304,16.949,-0.006
10,459.2,1.8847,0.7595,16.537,6.734,-0.002
10,459.2,0.3848,1.7927,3.501,15.768,-0.052
10,459.2,1.2146,0.3,10.635,2.699,0.017
10,459.2,0.6689,1.0226,6.826,9.66,0.061
10,459.2,1.8893,0.6705,16.401,5.908,-0.055
10,459.2,1.7585,0.7711,15.515,6.815,0.0
10,459.2,0.586,0.1995,5.268,1.811,0.067
10,459.2,1.4259,0.4958,12.656,4.46,0.054
10,459.2,0.5518,0.0252,4.844,0.251,0.007
10,459.2,0.1132,1.7123,1.127,14.86,-0.019
10,459.2,1.307,1.4773,11.818,13.122,0.017
10,459.2,0.8003,1.9828,7.106,17.175,0.003
10,459.2,1.4014,1.6665,12.387,14.497,0.051
10,459.2,0.941,1.8558,8.416,16.356,-0.007
10,459.2,1.5713,1.8257,13.933,16.154,0.076
10,459.2,1.8679,0.1683,16.156,1.491,0.051
10,459.2,1.0102,0.9552,11.2,10.209,0.468
10,459.2,1.7408,1.224,15.365,10.574,-0.003
10,459.2,1.3417,1.1551,12.418,10.602,0.089
10,459.2,1.5079,0.2542,13.387,2.171,0.049
10,459.2,1.3121,1.1274,12.287,10.322,0.113
10,459.2,1.1351,0.1542,9.951,1.439,-0.014
10,459.2,0.8469,1.2435,8.514,11.65,0.083
10,459.2,1.3806,0.7315,12.483,7.072,0.152
10,459.2,1.6192,0.4323,14.332,3.853,0.054
10,459.2,1.9935,0.7967,17.644,7.104,0.037
10,459.2,1.7359,1.5842,15.196,13.771,-0.02
10,459.2,0.6268,0.1372,5.507,1.376,-0.001
10,459.2,0.9768,1.7229,8.667,15.08,0.08
10,459.2,1.5965,0.5013,13.915,4.463,0.002
10,459.2,1.3062,1.9545,11.647,17.09,-0.03
10,459.2,0.3685,0.7595,3.546,7.012,0.02
10,459.2,1.305,0.2711,11.638,2.522,0.013
10,459.2,0.0382,1.6415,0.5,14.288,0.044
10,459.2,0.5987,1.8025,5.299,15.587,0.026
10,459.2,1.236,1.3655,11.126,12.522,0.124
10,459.2,1.2244,1.7415,10.932,15.164,0.057
10,459.2,1.3578,1.6022,11.892,14.223,-0.061
10,459.2,0.5682,1.8676,5.09,16.424,0.008
10,459.2,1.9772,0.4348,17.082,3.767,0.078
10,459.2,1.3141,0.828,12.322,8.073,0.088
10,459.2,1.7338,0.1028,15.066,1.063,0.017
10,459.2,0.4871,1.8912,4.195,16.469,0.01
10,459.2,1.2653,1.9708,11.29,17.316,0.071
10,459.2,0.5994,0.9722,5.962,9.051,0.054
10,459.2,1.7492,0.6648,15.443,5.97,0.018
10,459.2,1.5534,1.4627,13.733,12.899,0.006
10,459.2,1.0457,1.9134,9.431,16.623,0.017
10,459.2,0.9098,1.7517,8.079,15.428,-0.022
10,459.2,1.3368,1.1821,12.48,10.966,0.074
10,459.2,1.2936,0.9973,11.997,9.344,0.119
10,459.2,0.3354,1.6361,3.143,14.384,0.016
10,459.2,0.3111,1.3788,2.808,12.033,0.1
10,459.2,0.431,0.6946,4.186,6.323,0.06
10,459.2,1.768,1.5274,15.524,13.242,-0.008
10,459.2,1.829,0.759,15.888,6.597,-0.154
10,459.2,0.1239,1.7483,1.1,15.442,0.006
10,459.2,1.8436,0.1786,15.973,1.588,-0.032
10,459.2,0.3121,0.9842,2.888,8.554,0.008
10,459.2,0.2919,1.3818,2.749,12.22,0.077
10,459.2,1.8379,0.6243,16.114,5.644,0.112
10,459.2,1.8255,1.8937,15.787,16.365,0.019
10,459.2,0.2912,1.1351,2.843,10.075,-0.052
10,459.2,1.69,0.1197,14.937,1.064,-0.027
10,459.2,1.5055,0.7306,13.606,6.912,0.097
10,459.2,0.9688,0.8926,10.27,9.28,0.399
10,459.2,1.1703,1.4359,10.726,12.944,0.051
10,459.2,1.0245,1.8676,9.045,16.469,0.029
10,459.2,1.0198,0.0346,8.948,0.582,-0.052
10,459.2,0.6077,0.2436,5.327,2.287,0.002
10,459.2,0.8175,1.0698,8.401,10.316,0.252
10,459.2,0.7549,0.5092,6.898,4.743,0.031
10,459.2,0.7882,1.4902,7.296,13.352,0.028
10,459.2,0.2604,0.057,2.283,0.473,0.046
10,459.2,1.8807,0.2433,16.438,2.313,0.055
10,459.2,1.6687,1.7545,14.47,15.477,-0.007
10,459.2,0.8473,0.0972,7.347,0.979,-0.076
10,459.2,1.6663,0.3663,14.542,3.325,-0.038
10,459.2,1.8002,1.9135,15.779,16.677,-0.01
10,459.2,1.3614,0.8906,12.61,8.343,0.145
10,459.2,1.2946,1.3994,11.726,12.665,0.011
10,459.2,0.5423,0.2065,4.903,1.722,-0.011
10,459.2,0.7985,1.0365,8.247,9.929,0.316
10,459.2,1.6542,0.4897,14.587,4.329,-0.073
10,459.2,0.4514,0.0989,4.008,1.083,-0.029
10,459.2,1.7358,1.813,15.11,15.696,0.04
10,459.2,1.0804,0.6487,10.169,6.249,0.085
10,459.2,1.9557,0.7935,17.003,7.001,0.054
10,459.2,1.8796,1.4709,16.517,12.861,0.029
10,459.2,0.973,1.5199,8.97,13.729,0.148
10,459.2,1.8425,0.6607,16.294,5.806,0.043
10,459.2,0.6843,0.2014,6.218,1.865,0.06
10,459.2,0.7228,1.5333,6.607,13.653,-0.115
10,459.2,1.2083,1.7308,10.849,15.144,0.0
10,459.2,1.1553,0.66,10.695,6.403,0.06
10,459.2,0.7927,0.8251,8.038,7.944,0.141
10,459.2,1.9892,0.3271,17.409,2.863,-0.039
10,459.2,0.4044,0.7234,3.827,6.705,0.003
10,459.2,0.1349,1.4824,1.001,12.842,0.008
10,459.2,0.5039,0.0543,4.442,0.61,0.036
10,459.2,0.704,1.9182,6.348,16.871,0.047
10,459.2,0.6039,0.8425,5.821,7.962,0.01
10,459.2,1.3995,0.2642,12.429,2.389,0.017
10,459.2,0.3896,0.8214,3.643,7.388,-0.003
10,459.2,0.2237,1.4953,2.052,13.086,-0.014
10,459.2,1.306,0.9196,12.309,8.581,0.133
10,459.2,1.4644,1.3188,12.998,11.793,-0.044
10,459.2,0.9231,1.6565,8.272,14.636,0.094
10,459.2,1.5403,1.0896,13.667,9.69,-0.009
10,459.2,0.9971,1.306,9.618,12.199,0.13
10,459.2,0.83,1.8064,7.458,15.798,0.004
10,459.2,0.3243,1.4546,2.829,12.712,0.052
10,459.2,0.7026,1.1301,7.05,10.487,0.133
10,459.2,1.0958,1.1036,11.294,11.111,0.252
10,459.2,0.8291,0.902,8.458,8.862,0.263
10,459.2,0.3938,1.6563,3.604,14.425,-0.036
10,459.2,0.586,1.3324,5.455,11.913,0.139
10,459.2,1.2256,0.533,11.092,5.007,0.039
10,459.2,0.8991,1.5523,8.361,13.8,0.048
10,459.2,1.1164,0.2073,9.947,2.066,-0.03
10,459.2,1.7571,1.7001,15.146,14.823,-0.018
10,459.2,1.4327,0.6229,12.835,5.635,0.022
10,459.2,1.525,1.6453,13.253,14.456,0.041
10,459.2,1.2676,0.0747,11.113,0.69,-0.046
10,459.2,1.2598,0.4561,11.285,4.269,0.09
10,459.2,0.0266,1.553,0.29,13.436,0.077
10,459.2,1.8867,1.4394,16.483,12.483,0.063
10,459.2,1.0709,0.4428,9.72,4.06,0.04
10,459.2,0.8738,0.7076,8.532,6.903,0.191
10,459.2,0.2189,1.9254,1.93,16.578,0.066
10,459.2,1.2896,0.6045,11.876,5.549,0.062
10,459.2,1.7371,0.7449,15.164,6.618,-0.001
10,459.2,1.7045,1.2294,15.139,10.858,0.052
10,459.2,1.4077,0.5245,12.764,4.926,-0.006
10,459.2,0.2302,1.4692,2.111,12.952,-0.016
10,459.2,1.8805,0.1587,16.409,1.321,0.107
10,459.2,1.806,1.0561,15.863,9.399,-0.018
10,459.2,1.5271,1.1007,13.714,10.034,-0.004
10,459.2,1.3124,0.4899,11.841,4.366,0.079
10,459.2,1.0442,1.5338,9.592,13.635,0.07
10,459.2,0.6471,0.3434,5.844,3.243,0.047
10,459.2,1.3067,1.7201,11.529,15.219,0.066
10,459.2,1.5688,1.5821,14.013,13.881,-0.023
10,459.2,1.9198,1.9991,16.624,17.343,0.04
10,459.2,0.9024,0.4142,8.202,3.849,0.015
10,459.2,0.0702,1.8562,0.543,16.04,-0.063
10,459.2,0.1753,1.1671,1.644,10.264,-0.016
10,459.2,1.7809,1.4053,15.626,12.369,-0.047
10,459.2,1.6278,0.8903,14.329,7.964,-0.036
10,459.2,0.1895,0.6275,1.843,5.39,-0.069
10,459.2,1.9095,1.9084,16.677,16.657,0.001
10,459.2,0.2896,1.9658,2.625,17.134,0.099
10,459.2,0.1195,1.7532,1.295,15.147,-0.02
10,459.2,1.8059,0.0077,15.856,-0.01,0.062
10,459.2,1.284,0.3308,11.444,2.964,-0.021
10,459.2,0.859,0.8135,8.673,7.997,0.178
10,459.2,1.5646,1.1926,13.909,10.737,0.069
10,459.2,0.869,0.3154,7.995,2.962,-0.016
10,459.2,1.3055,0.2357,11.52,2.159,0.028
10,459.2,0.537,1.8923,4.709,16.464,-0.035
10,459.2,0.5925,1.9052,5.265,16.532,-0.005
10,459.2,0.5279,0.024,4.644,0.166,-0.015
10,459.2,1.762,0.4739,15.388,3.987,-0.073
10,459.2,0.987,1.3173,9.634,12.273,0.235
10,459.2,1.7431,1.0433,15.351,9.105,0.091
10,459.2,0.9459,0.9185,9.916,9.691,0.36
10,459.2,0.8257,1.0413,8.734,10.479,0.141
10,459.2,0.6772,1.1262,6.533,10.441,0.067
10,459.2,0.6678,1.865,5.834,16.329,0.031
10,459.2,0.6003,0.0073,5.33,0.135,-0.017
10,459.2,1.6787,1.0994,14.957,9.85,-0.011
10,459.2,1.3384,1.1254,12.356,10.485,0.065
10,459.2,0.5879,0.6927,5.661,6.61,0.01
10,459.2,0.5856,0.3173,5.303,2.722,0.044
10,459.2,0.313,0.0789,2.853,0.684,-0.014
