x_cm,y_cm,z_cm,damage_index,is_cracked
1.641,4.0,3.367,0.0999,0
1.641,4.0,3.469,0.1006,0
1.641,4.0,3.571,0.1001,0
1.641,4.0,3.673,0.1033,0
1.641,4.0,3.776,0.1056,0
1.641,4.0,3.878,0.1124,0
1.641,4.0,3.98,0.3181,1
1.641,4.0,4.082,0.1419,0
1.641,4.0,4.184,0.11,0
1.641,4.0,4.286,0.0969,0
1.641,4.0,4.388,0.0995,0
1.641,4.0,4.49,0.1252,0
1.641,4.0,4.592,0.0961,0
1.641,4.0,4.694,0.1129,0
1.641,4.0,4.796,0.1209,0
1.641,4.0,4.898,0.1005,0
1.641,4.0,5.0,0.1121,0
1.744,0.0,0.0,0.1054,0
1.744,0.0,0.102,0.1011,0
1.744,0.0,0.204,0.0912,0
1.744,0.0,0.306,0.1026,0
1.744,0.0,0.408,0.0942,0
1.744,0.0,0.51,0.101,0
1.744,0.0,0.612,0.1088,0
1.744,0.0,0.714,0.0973,0
1.744,0.0,0.816,0.1103,0
1.744,0.0,0.918,0.1672,1
1.744,0.0,1.02,0.2924,1
1.744,0.0,1.122,0.1485,0
1.744,0.0,1.224,0.1064,0
1.744,0.0,1.327,0.0931,0
1.744,0.0,1.429,0.0935,0
1.744,0.0,1.531,0.0904,0
1.744,0.0,1.633,0.1024,0
1.744,0.0,1.735,0.1064,0
1.744,0.0,1.837,0.113,0
1.744,0.0,1.939,0.1695,1
1.744,0.0,2.041,0.2264,1
1.744,0.0,2.143,0.1231,0
1.744,0.0,2.245,0.1043,0
1.744,0.0,2.347,0.1056,0
1.744,0.0,2.449,0.1074,0
1.744,0.0,2.551,0.1054,0
1.744,0.0,2.653,0.0974,0
1.744,0.0,2.755,0.1039,0
1.744,0.0,2.857,0.104,0
1.744,0.0,2.959,0.2133,1
1.744,0.0,3.061,0.1869,1
1.744,0.0,3.163,0.0903,0
1.744,0.0,3.265,0.1007,0
1.744,0.0,3.367,0.0901,0
1.744,0.0,3.469,0.1113,0
1.744,0.0,3.571,0.0995,0
1.744,0.0,3.673,0.0991,0
1.744,0.0,3.776,0.1045,0
1.744,0.0,3.878,0.1288,0
1.744,0.0,3.98,0.2989,1
1.744,0.0,4.082,0.1454,0
1.744,0.0,4.184,0.1065,0
1.744,0.0,4.286,0.0869,0
1.744,0.0,4.388,0.0899,0
1.744,0.0,4.49,0.1072,0
1.744,0.0,4.592,0.108,0
1.744,0.0,4.694,0.1052,0
1.744,0.0,4.796,0.0909,0
1.744,0.0,4.898,0.1008,0
1.744,0.0,5.0,0.0943,0
1.744,0.103,0.0,0.0831,0
1.744,0.103,0.102,0.0715,0
1.744,0.103,0.204,0.065,0
1.744,0.103,0.306,0.0784,0
1.744,0.103,0.408,0.0793,0
1.744,0.103,0.51,0.0797,0
1.744,0.103,0.612,0.0745,0
1.744,0.103,0.714,0.0859,0
1.744,0.103,0.816,0.0778,0
1.744,0.103,0.918,0.1198,0
1.744,0.103,1.02,0.2745,1
1.744,0.103,1.122,0.0828,0
1.744,0.103,1.224,0.0839,0
1.744,0.103,1.327,0.0738,0
1.744,0.103,1.429,0.0848,0
1.744,0.103,1.531,0.0665,0
1.744,0.103,1.633,0.0858,0
1.744,0.103,1.735,0.0721,0
1.744,0.103,1.837,0.0945,0
1.744,0.103,1.939,0.1477,0
1.744,0.103,2.041,0.2114,1
1.744,0.103,2.143,0.0829,0
1.744,0.103,2.245,0.0738,0
1.744,0.103,2.347,0.0706,0
1.744,0.103,2.449,0.061,0
1.744,0.103,2.551,0.0608,0
1.744,0.103,2.653,0.0662,0
1.744,0.103,2.755,0.0692,0
1.744,0.103,2.857,0.081,0
1.744,0.103,2.959,0.2152,1
1.744,0.103,3.061,0.1465,0
1.744,0.103,3.163,0.0913,0
1.744,0.103,3.265,0.0841,0
1.744,0.103,3.367,0.0761,0
1.744,0.103,3.469,0.06,0
1.744,0.103,3.571,0.0608,0
1.744,0.103,3.673,0.0657,0
1.744,0.103,3.776,0.0876,0
1.744,0.103,3.878,0.1082,0
1.744,0.103,3.98,0.2579,1
1.744,0.103,4.082,0.1358,0
1.744,0.103,4.184,0.0783,0
1.744,0.103,4.286,0.072,0
1.744,0.103,4.388,0.0691,0
1.744,0.103,4.49,0.0774,0
1.744,0.103,4.592,0.0884,0
1.744,0.103,4.694,0.0808,0
1.744,0.103,4.796,0.0684,0
1.744,0.103,4.898,0.0652,0
1.744,0.103,5.0,0.0784,0
1.744,0.205,0.0,0.0487,0
1.744,0.205,0.102,0.04,0
1.744,0.205,0.204,0.0604,0
1.744,0.205,0.306,0.0722,0
1.744,0.205,0.408,0.0411,0
1.744,0.205,0.51,0.0371,0
1.744,0.205,0.612,0.0406,0
1.744,0.205,0.714,0.069,0
1.744,0.205,0.816,0.0604,0
1.744,0.205,0.918,0.0943,0
1.744,0.205,1.02,0.2605,1
1.744,0.205,1.122,0.0897,0
1.744,0.205,1.224,0.0449,0
1.744,0.205,1.327,0.0475,0
1.744,0.205,1.429,0.0729,0
1.744,0.205,1.531,0.0525,0
1.744,0.205,1.633,0.0489,0
1.744,0.205,1.735,0.0587,0
1.744,0.205,1.837,0.0632,0
1.744,0.205,1.939,0.1356,0
1.744,0.205,2.041,0.1782,1
1.744,0.205,2.143,0.0587,0
1.744,0.205,2.245,0.0716,0
1.744,0.205,2.347,0.0476,0
1.744,0.205,2.449,0.0545,0
1.744,0.205,2.551,0.0366,0
1.744,0.205,2.653,0.0299,0
1.744,0.205,2.755,0.0517,0
1.744,0.205,2.857,0.0647,0
1.744,0.205,2.959,0.1929,1
1.744,0.205,3.061,0.1395,0
1.744,0.205,3.163,0.0612,0
1.744,0.205,3.265,0.0487,0
1.744,0.205,3.367,0.0693,0
1.744,0.205,3.469,0.0508,0
1.744,0.205,3.571,0.0541,0
1.744,0.205,3.673,0.0698,0
1.744,0.205,3.776,0.0497,0
1.744,0.205,3.878,0.097,0
1.744,0.205,3.98,0.263,1
1.744,0.205,4.082,0.1111,0
1.744,0.205,4.184,0.0665,0
1.744,0.205,4.286,0.0523,0
1.744,0.205,4.388,0.0478,0
1.744,0.205,4.49,0.052,0
1.744,0.205,4.592,0.0388,0
1.744,0.205,4.694,0.0505,0
1.744,0.205,4.796,0.0496,0
1.744,0.205,4.898,0.0552,0
1.744,0.205,5.0,0.0577,0
1.744,0.308,0.0,0.0295,0
1.744,0.308,0.102,0.0464,0
1.744,0.308,0.204,0.0137,0
1.744,0.308,0.306,0.0417,0
1.744,0.308,0.408,0.0407,0
1.744,0.308,0.51,0.0343,0
1.744,0.308,0.612,0.0171,0
1.744,0.308,0.714,0.0394,0
1.744,0.308,0.816,0.0475,0
1.744,0.308,0.918,0.0747,0
1.744,0.308,1.02,0.2547,1
1.744,0.308,1.122,0.071,0
1.744,0.308,1.224,0.0371,0
1.744,0.308,1.327,0.0213,0
1.744,0.308,1.429,0.0408,0
1.744,0.308,1.531,0.0452,0
1.744,0.308,1.633,0.0324,0
1.744,0.308,1.735,0.0407,0
1.744,0.308,1.837,0.0327,0
1.744,0.308,1.939,0.1156,0
1.744,0.308,2.041,0.1792,1
1.744,0.308,2.143,0.0522,0
1.744,0.308,2.245,0.0274,0
1.744,0.308,2.347,0.0235,0
1.744,0.308,2.449,0.041,0
1.744,0.308,2.551,0.0364,0
1.744,0.308,2.653,0.0368,0
1.744,0.308,2.755,0.0297,0
1.744,0.308,2.857,0.0535,0
1.744,0.308,2.959,0.1903,1
1.744,0.308,3.061,0.1198,0
1.744,0.308,3.163,0.0651,0
1.744,0.308,3.265,0.0384,0
1.744,0.308,3.367,0.043,0
1.744,0.308,3.469,0.0472,0
1.744,0.308,3.571,0.0112,0
1.744,0.308,3.673,0.0399,0
1.744,0.308,3.776,0.03,0
1.744,0.308,3.878,0.0568,0
1.744,0.308,3.98,0.2309,1
1.744,0.308,4.082,0.0822,0
1.744,0.308,4.184,0.0378,0
1.744,0.308,4.286,0.0484,0
1.744,0.308,4.388,0.0376,0
1.744,0.308,4.49,0.0323,0
1.744,0.308,4.592,0.046,0
1.744,0.308,4.694,0.0526,0
1.744,0.308,4.796,0.0363,0
1.744,0.308,4.898,0.0133,0
1.744,0.308,5.0,0.0396,0
1.744,0.41,0.0,0.033,0
1.744,0.41,0.102,0.0336,0
1.744,0.41,0.204,0.0377,0
1.744,0.41,0.306,0.0385,0
1.744,0.41,0.408,0.0255,0
1.744,0.41,0.51,0.0446,0
1.744,0.41,0.612,0.0197,0
1.744,0.41,0.714,0.016,0
1.744,0.41,0.816,0.0468,0
1.744,0.41,0.918,0.0743,0
1.744,0.41,1.02,0.2165,1
1.744,0.41,1.122,0.0496,0
1.744,0.41,1.224,0.0277,0
1.744,0.41,1.327,0.0212,0
1.744,0.41,1.429,0.04,0
1.744,0.41,1.531,0.0169,0
1.744,0.41,1.633,0.028,0
1.744,0.41,1.735,0.0343,0
1.744,0.41,1.837,0.0306,0
1.744,0.41,1.939,0.0928,0
1.744,0.41,2.041,0.1477,0
1.744,0.41,2.143,0.0472,0
1.744,0.41,2.245,0.0249,0
1.744,0.41,2.347,0.0203,0
1.744,0.41,2.449,0.0222,0
1.744,0.41,2.551,0.0212,0
1.744,0.41,2.653,0.0348,0
1.744,0.41,2.755,0.0322,0
1.744,0.41,2.857,0.0299,0
1.744,0.41,2.959,0.149,0
1.744,0.41,3.061,0.122,0
1.744,0.41,3.163,0.03,0
1.744,0.41,3.265,0.037,0
1.744,0.41,3.367,0.0155,0
1.744,0.41,3.469,0.0535,0
1.744,0.41,3.571,0.0173,0
1.744,0.41,3.673,0.0218,0
1.744,0.41,3.776,0.023,0
1.744,0.41,3.878,0.0417,0
1.744,0.41,3.98,0.2126,1
1.744,0.41,4.082,0.0821,0
1.744,0.41,4.184,0.0336,0
1.744,0.41,4.286,0.046,0
1.744,0.41,4.388,0.0252,0
1.744,0.41,4.49,0.0253,0
1.744,0.41,4.592,0.0204,0
1.744,0.41,4.694,0.0305,0
1.744,0.41,4.796,0.0229,0
1.744,0.41,4.898,0.0188,0
1.744,0.41,5.0,0.0317,0
1.744,0.513,0.0,0.0008,0
1.744,0.513,0.102,0.0217,0
1.744,0.513,0.204,0.0356,0
1.744,0.513,0.306,0.0097,0
1.744,0.513,0.408,0.0158,0
1.744,0.513,0.51,0.0289,0
1.744,0.513,0.612,0.0,0
1.744,0.513,0.714,0.0089,0
1.744,0.513,0.816,0.0365,0
1.744,0.513,0.918,0.0805,0
1.744,0.513,1.02,0.2106,1
1.744,0.513,1.122,0.0294,0
1.744,0.513,1.224,0.0355,0
1.744,0.513,1.327,0.0181,0
1.744,0.513,1.429,0.0,0
1.744,0.513,1.531,0.0068,0
1.744,0.513,1.633,0.0157,0
1.744,0.513,1.735,0.035,0
1.744,0.513,1.837,0.0305,0
1.744,0.513,1.939,0.1167,0
1.744,0.513,2.041,0.1507,1
1.744,0.513,2.143,0.0288,0
1.744,0.513,2.245,0.0276,0
1.744,0.513,2.347,0.0221,0
1.744,0.513,2.449,0.0218,0
1.744,0.513,2.551,0.0087,0
1.744,0.513,2.653,0.0164,0
1.744,0.513,2.755,0.0245,0
1.744,0.513,2.857,0.0173,0
1.744,0.513,2.959,0.1553,1
1.744,0.513,3.061,0.0867,0
1.744,0.513,3.163,0.0332,0
1.744,0.513,3.265,0.0244,0
1.744,0.513,3.367,0.0385,0
1.744,0.513,3.469,0.0109,0
1.744,0.513,3.571,0.01,0
1.744,0.513,3.673,0.0252,0
1.744,0.513,3.776,0.0132,0
1.744,0.513,3.878,0.07,0
1.744,0.513,3.98,0.2152,1
1.744,0.513,4.082,0.1038,0
1.744,0.513,4.184,0.0238,0
1.744,0.513,4.286,0.0159,0
1.744,0.513,4.388,0.0,0
1.744,0.513,4.49,0.0359,0
1.744,0.513,4.592,0.0,0
1.744,0.513,4.694,0.015,0
1.744,0.513,4.796,0.0075,0
1.744,0.513,4.898,0.0118,0
1.744,0.513,5.0,0.0199,0
1.744,0.615,0.0,0.006,0
1.744,0.615,0.102,0.0295,0
1.744,0.615,0.204,0.0264,0
1.744,0.615,0.306,0.0161,0
1.744,0.615,0.408,0.0,0
1.744,0.615,0.51,0.0159,0
1.744,0.615,0.612,0.0097,0
1.744,0.615,0.714,0.0322,0
1.744,0.615,0.816,0.0247,0
1.744,0.615,0.918,0.0762,0
1.744,0.615,1.02,0.2171,1
1.744,0.615,1.122,0.045,0
1.744,0.615,1.224,0.0234,0
1.744,0.615,1.327,0.0,0
1.744,0.615,1.429,0.0161,0
1.744,0.615,1.531,0.009,0
1.744,0.615,1.633,0.0105,0
1.744,0.615,1.735,0.0112,0
1.744,0.615,1.837,0.021,0
1.744,0.615,1.939,0.1024,0
1.744,0.615,2.041,0.1605,1
1.744,0.615,2.143,0.027,0
1.744,0.615,2.245,0.0019,0
1.744,0.615,2.347,0.018,0
1.744,0.615,2.449,0.0158,0
1.744,0.615,2.551,0.0207,0
1.744,0.615,2.653,0.0141,0
1.744,0.615,2.755,0.0139,0
1.744,0.615,2.857,0.0483,0
1.744,0.615,2.959,0.1439,0
1.744,0.615,3.061,0.0911,0
1.744,0.615,3.163,0.0251,0
1.744,0.615,3.265,0.0053,0
1.744,0.615,3.367,0.0032,0
1.744,0.615,3.469,0.0185,0
1.744,0.615,3.571,0.0207,0
1.744,0.615,3.673,0.0096,0
1.744,0.615,3.776,0.0079,0
1.744,0.615,3.878,0.0468,0
1.744,0.615,3.98,0.2109,1
1.744,0.615,4.082,0.062,0
1.744,0.615,4.184,0.0216,0
1.744,0.615,4.286,0.0144,0
1.744,0.615,4.388,0.0165,0
1.744,0.615,4.49,0.0048,0
1.744,0.615,4.592,0.0323,0
1.744,0.615,4.694,0.0282,0
1.744,0.615,4.796,0.0139,0
1.744,0.615,4.898,0.0117,0
1.744,0.615,5.0,0.0155,0
1.744,0.718,0.0,0.0075,0
1.744,0.718,0.102,0.0147,0
1.744,0.718,0.204,0.0122,0
1.744,0.718,0.306,0.0,0
1.744,0.718,0.408,0.0135,0
1.744,0.718,0.51,0.021,0
1.744,0.718,0.612,0.0117,0
1.744,0.718,0.714,0.0249,0
1.744,0.718,0.816,0.0082,0
1.744,0.718,0.918,0.0662,0
1.744,0.718,1.02,0.2014,1
1.744,0.718,1.122,0.029,0
1.744,0.718,1.224,0.0291,0
1.744,0.718,1.327,0.0158,0
1.744,0.718,1.429,0.0187,0
1.744,0.718,1.531,0.0177,0
1.744,0.718,1.633,0.0144,0
1.744,0.718,1.735,0.0,0
1.744,0.718,1.837,0.007,0
1.744,0.718,1.939,0.0972,0
1.744,0.718,2.041,0.1276,0
1.744,0.718,2.143,0.0406,0
1.744,0.718,2.245,0.0074,0
1.744,0.718,2.347,0.0071,0
1.744,0.718,2.449,0.0113,0
1.744,0.718,2.551,0.0139,0
1.744,0.718,2.653,0.0251,0
1.744,0.718,2.755,0.0,0
1.744,0.718,2.857,0.0066,0
1.744,0.718,2.959,0.1387,0
1.744,0.718,3.061,0.0978,0
1.744,0.718,3.163,0.0151,0
1.744,0.718,3.265,0.0222,0
1.744,0.718,3.367,0.0,0
1.744,0.718,3.469,0.0196,0
1.744,0.718,3.571,0.0032,0
1.744,0.718,3.673,0.0,0
1.744,0.718,3.776,0.0034,0
1.744,0.718,3.878,0.0388,0
1.744,0.718,3.98,0.2249,1
1.744,0.718,4.082,0.0611,0
1.744,0.718,4.184,0.0296,0
1.744,0.718,4.286,0.0303,0
1.744,0.718,4.388,0.0,0
1.744,0.718,4.49,0.0,0
1.744,0.718,4.592,0.0176,0
1.744,0.718,4.694,0.0059,0
1.744,0.718,4.796,0.012,0
1.744,0.718,4.898,0.0015,0
1.744,0.718,5.0,0.0,0
1.744,0.821,0.0,0.0205,0
1.744,0.821,0.102,0.0079,0
1.744,0.821,0.204,0.0298,0
1.744,0.821,0.306,0.0076,0
1.744,0.821,0.408,0.0235,0
1.744,0.821,0.51,0.0,0
1.744,0.821,0.612,0.0054,0
1.744,0.821,0.714,0.0146,0
1.744,0.821,0.816,0.0239,0
1.744,0.821,0.918,0.069,0
1.744,0.821,1.02,0.2018,1
1.744,0.821,1.122,0.0351,0
1.744,0.821,1.224,0.0242,0
1.744,0.821,1.327,0.0178,0
1.744,0.821,1.429,0.0048,0
1.744,0.821,1.531,0.0146,0
1.744,0.821,1.633,0.0092,0
1.744,0.821,1.735,0.0066,0
1.744,0.821,1.837,0.0111,0
1.744,0.821,1.939,0.0847,0
1.744,0.821,2.041,0.1218,0
1.744,0.821,2.143,0.027,0
1.744,0.821,2.245,0.0157,0
1.744,0.821,2.347,0.0024,0
1.744,0.821,2.449,0.0088,0
1.744,0.821,2.551,0.0079,0
1.744,0.821,2.653,0.0105,0
1.744,0.821,2.755,0.0232,0
1.744,0.821,2.857,0.0173,0
1.744,0.821,2.959,0.1303,0
1.744,0.821,3.061,0.0927,0
1.744,0.821,3.163,0.028,0
1.744,0.821,3.265,0.0088,0
1.744,0.821,3.367,0.005,0
1.744,0.821,3.469,0.0108,0
1.744,0.821,3.571,0.0047,0
1.744,0.821,3.673,0.0116,0
1.744,0.821,3.776,0.0,0
1.744,0.821,3.878,0.0404,0
1.744,0.821,3.98,0.1838,1
1.744,0.821,4.082,0.0701,0
1.744,0.821,4.184,0.0276,0
1.744,0.821,4.286,0.0,0
1.744,0.821,4.388,0.0,0
1.744,0.821,4.49,0.0,0
1.744,0.821,4.592,0.0092,0
1.744,0.821,4.694,0.0,0
1.744,0.821,4.796,0.0086,0
1.744,0.821,4.898,0.0062,0
1.744,0.821,5.0,0.0106,0
1.744,0.923,0.0,0.0058,0
1.744,0.923,0.102,0.0061,0
1.744,0.923,0.204,0.0244,0
1.744,0.923,0.306,0.0026,0
1.744,0.923,0.408,0.0109,0
1.744,0.923,0.51,0.0,0
1.744,0.923,0.612,0.0,0
1.744,0.923,0.714,0.0205,0
1.744,0.923,0.816,0.0,0
1.744,0.923,0.918,0.0782,0
1.744,0.923,1.02,0.2041,1
1.744,0.923,1.122,0.037,0
1.744,0.923,1.224,0.0152,0
1.744,0.923,1.327,0.0,0
1.744,0.923,1.429,0.0057,0
1.744,0.923,1.531,0.0092,0
1.744,0.923,1.633,0.0245,0
1.744,0.923,1.735,0.0,0
1.744,0.923,1.837,0.0316,0
1.744,0.923,1.939,0.0777,0
1.744,0.923,2.041,0.1352,0
1.744,0.923,2.143,0.0274,0
1.744,0.923,2.245,0.0147,0
1.744,0.923,2.347,0.0054,0
1.744,0.923,2.449,0.0,0
1.744,0.923,2.551,0.0225,0
1.744,0.923,2.653,0.0059,0
1.744,0.923,2.755,0.0028,0
1.744,0.923,2.857,0.039,0
1.744,0.923,2.959,0.1318,0
1.744,0.923,3.061,0.0997,0
1.744,0.923,3.163,0.0131,0
1.744,0.923,3.265,0.009,0
1.744,0.923,3.367,0.0,0
1.744,0.923,3.469,0.0151,0
1.744,0.923,3.571,0.0183,0
1.744,0.923,3.673,0.0002,0
1.744,0.923,3.776,0.0,0
1.744,0.923,3.878,0.0161,0
1.744,0.923,3.98,0.1891,1
1.744,0.923,4.082,0.0499,0
1.744,0.923,4.184,0.0129,0
1.744,0.923,4.286,0.0007,0
1.744,0.923,4.388,0.009,0
1.744,0.923,4.49,0.0194,0
1.744,0.923,4.592,0.0069,0
1.744,0.923,4.694,0.0,0
1.744,0.923,4.796,0.0,0
1.744,0.923,4.898,0.0084,0
1.744,0.923,5.0,0.0208,0
1.744,1.026,0.0,0.0,0
1.744,1.026,0.102,0.0,0
1.744,1.026,0.204,0.0032,0
1.744,1.026,0.306,0.0049,0
1.744,1.026,0.408,0.0174,0
1.744,1.026,0.51,0.0,0
1.744,1.026,0.612,0.0048,0
1.744,1.026,0.714,0.0,0
1.744,1.026,0.816,0.0175,0
1.744,1.026,0.918,0.0555,0
1.744,1.026,1.02,0.2091,1
1.744,1.026,1.122,0.0418,0
1.744,1.026,1.224,0.0,0
1.744,1.026,1.327,0.0041,0
1.744,1.026,1.429,0.0219,0
1.744,1.026,1.531,0.022,0
1.744,1.026,1.633,0.0,0
1.744,1.026,1.735,0.0054,0
1.744,1.026,1.837,0.0199,0
1.744,1.026,1.939,0.0956,0
1.744,1.026,2.041,0.1322,0
1.744,1.026,2.143,0.0292,0
1.744,1.026,2.245,0.0067,0
1.744,1.026,2.347,0.0077,0
1.744,1.026,2.449,0.0,0
1.744,1.026,2.551,0.0044,0
1.744,1.026,2.653,0.0058,0
1.744,1.026,2.755,0.0,0
1.744,1.026,2.857,0.0151,0
1.744,1.026,2.959,0.1407,0
1.744,1.026,3.061,0.1125,0
1.744,1.026,3.163,0.0237,0
1.744,1.026,3.265,0.0141,0
1.744,1.026,3.367,0.0,0
1.744,1.026,3.469,0.0071,0
1.744,1.026,3.571,0.0007,0
1.744,1.026,3.673,0.0234,0
1.744,1.026,3.776,0.0103,0
1.744,1.026,3.878,0.0377,0
1.744,1.026,3.98,0.2136,1
1.744,1.026,4.082,0.0486,0
1.744,1.026,4.184,0.0096,0
1.744,1.026,4.286,0.0076,0
1.744,1.026,4.388,0.0,0
1.744,1.026,4.49,0.0015,0
1.744,1.026,4.592,0.0103,0
1.744,1.026,4.694,0.0013,0
1.744,1.026,4.796,0.0,0
1.744,1.026,4.898,0.0001,0
1.744,1.026,5.0,0.0045,0
1.744,1.128,0.0,0.0205,0
1.744,1.128,0.102,0.0064,0
1.744,1.128,0.204,0.0133,0
1.744,1.128,0.306,0.0247,0
1.744,1.128,0.408,0.0087,0
1.744,1.128,0.51,0.0016,0
1.744,1.128,0.612,0.0,0
1.744,1.128,0.714,0.0001,0
1.744,1.128,0.816,0.0133,0
1.744,1.128,0.918,0.0551,0
1.744,1.128,1.02,0.2142,1
1.744,1.128,1.122,0.0386,0
1.744,1.128,1.224,0.0001,0
1.744,1.128,1.327,0.0147,0
1.744,1.128,1.429,0.0208,0
1.744,1.128,1.531,0.0,0
1.744,1.128,1.633,0.0092,0
1.744,1.128,1.735,0.0022,0
1.744,1.128,1.837,0.0144,0
1.744,1.128,1.939,0.0847,0
1.744,1.128,2.041,0.1411,0
1.744,1.128,2.143,0.011,0
1.744,1.128,2.245,0.0093,0
1.744,1.128,2.347,0.0,0
1.744,1.128,2.449,0.0071,0
1.744,1.128,2.551,0.0,0
1.744,1.128,2.653,0.0,0
1.744,1.128,2.755,0.0183,0
1.744,1.128,2.857,0.024,0
1.744,1.128,2.959,0.129,0
1.744,1.128,3.061,0.0985,0
1.744,1.128,3.163,0.0179,0
1.744,1.128,3.265,0.0,0
1.744,1.128,3.367,0.0,0
1.744,1.128,3.469,0.0081,0
1.744,1.128,3.571,0.0068,0
1.744,1.128,3.673,0.0108,0
1.744,1.128,3.776,0.0207,0
1.744,1.128,3.878,0.0329,0
1.744,1.128,3.98,0.2139,1
1.744,1.128,4.082,0.0721,0
1.744,1.128,4.184,0.0,0
1.744,1.128,4.286,0.0,0
1.744,1.128,4.388,0.0005,0
1.744,1.128,4.49,0.0,0
1.744,1.128,4.592,0.0092,0
1.744,1.128,4.694,0.0016,0
1.744,1.128,4.796,0.0013,0
1.744,1.128,4.898,0.0175,0
1.744,1.128,5.0,0.0171,0
1.744,1.231,0.0,0.0,0
1.744,1.231,0.102,0.0,0
1.744,1.231,0.204,0.0039,0
1.744,1.231,0.306,0.0,0
1.744,1.231,0.408,0.0,0
1.744,1.231,0.51,0.0116,0
1.744,1.231,0.612,0.0034,0
1.744,1.231,0.714,0.0,0
1.744,1.231,0.816,0.0,0
1.744,1.231,0.918,0.0688,0
1.744,1.231,1.02,0.1986,1
1.744,1.231,1.122,0.027,0
1.744,1.231,1.224,0.0258,0
1.744,1.231,1.327,0.0065,0
1.744,1.231,1.429,0.0012,0
1.744,1.231,1.531,0.0,0
1.744,1.231,1.633,0.0081,0
1.744,1.231,1.735,0.0141,0
1.744,1.231,1.837,0.0045,0
1.744,1.231,1.939,0.102,0
1.744,1.231,2.041,0.1298,0
1.744,1.231,2.143,0.024,0
1.744,1.231,2.245,0.0,0
1.744,1.231,2.347,0.0,0
1.744,1.231,2.449,0.0,0
1.744,1.231,2.551,0.0028,0
1.744,1.231,2.653,0.0077,0
1.744,1.231,2.755,0.0063,0
1.744,1.231,2.857,0.0168,0
1.744,1.231,2.959,0.1325,0
1.744,1.231,3.061,0.1012,0
1.744,1.231,3.163,0.0,0
1.744,1.231,3.265,0.0067,0
1.744,1.231,3.367,0.0131,0
1.744,1.231,3.469,0.0,0
1.744,1.231,3.571,0.0,0
1.744,1.231,3.673,0.0139,0
1.744,1.231,3.776,0.016,0
1.744,1.231,3.878,0.0367,0
1.744,1.231,3.98,0.1992,1
1.744,1.231,4.082,0.0735,0
1.744,1.231,4.184,0.01,0
1.744,1.231,4.286,0.0,0
1.744,1.231,4.388,0.0,0
1.744,1.231,4.49,0.001,0
1.744,1.231,4.592,0.0035,0
1.744,1.231,4.694,0.0035,0
1.744,1.231,4.796,0.0038,0
1.744,1.231,4.898,0.0,0
1.744,1.231,5.0,0.0,0
1.744,1.333,0.0,0.0,0
1.744,1.333,0.102,0.0042,0
1.744,1.333,0.204,0.0,0
1.744,1.333,0.306,0.0161,0
1.744,1.333,0.408,0.0,0
1.744,1.333,0.51,0.0,0
1.744,1.333,0.612,0.003,0
1.744,1.333,0.714,0.0,0
1.744,1.333,0.816,0.0141,0
1.744,1.333,0.918,0.0493,0
1.744,1.333,1.02,0.2128,1
1.744,1.333,1.122,0.0266,0
1.744,1.333,1.224,0.0,0
1.744,1.333,1.327,0.0,0
1.744,1.333,1.429,0.0081,0
1.744,1.333,1.531,0.0057,0
1.744,1.333,1.633,0.0108,0
1.744,1.333,1.735,0.0,0
1.744,1.333,1.837,0.0074,0
1.744,1.333,1.939,0.0961,0
1.744,1.333,2.041,0.1358,0
1.744,1.333,2.143,0.0181,0
1.744,1.333,2.245,0.0001,0
1.744,1.333,2.347,0.0081,0
1.744,1.333,2.449,0.006,0
1.744,1.333,2.551,0.0,0
1.744,1.333,2.653,0.0022,0
1.744,1.333,2.755,0.0,0
1.744,1.333,2.857,0.0146,0
1.744,1.333,2.959,0.131,0
1.744,1.333,3.061,0.1142,0
1.744,1.333,3.163,0.0025,0
1.744,1.333,3.265,0.0168,0
1.744,1.333,3.367,0.0016,0
1.744,1.333,3.469,0.0071,0
1.744,1.333,3.571,0.0063,0
1.744,1.333,3.673,0.0012,0
1.744,1.333,3.776,0.0074,0
1.744,1.333,3.878,0.0171,0
1.744,1.333,3.98,0.2066,1
1.744,1.333,4.082,0.063,0
1.744,1.333,4.184,0.0,0
1.744,1.333,4.286,0.0091,0
1.744,1.333,4.388,0.0,0
1.744,1.333,4.49,0.0096,0
1.744,1.333,4.592,0.0,0
1.744,1.333,4.694,0.0,0
1.744,1.333,4.796,0.0,0
1.744,1.333,4.898,0.006,0
1.744,1.333,5.0,0.0,0
1.744,1.436,0.0,0.0,0
1.744,1.436,0.102,0.0,0
1.744,1.436,0.204,0.0008,0
1.744,1.436,0.306,0.0,0
1.744,1.436,0.408,0.0,0
1.744,1.436,0.51,0.0037,0
1.744,1.436,0.612,0.0036,0
1.744,1.436,0.714,0.01,0
1.744,1.436,0.816,0.0218,0
1.744,1.436,0.918,0.0638,0
1.744,1.436,1.02,0.2028,1
1.744,1.436,1.122,0.0264,0
1.744,1.436,1.224,0.0013,0
1.744,1.436,1.327,0.0099,0
1.744,1.436,1.429,0.0,0
1.744,1.436,1.531,0.0036,0
1.744,1.436,1.633,0.0099,0
1.744,1.436,1.735,0.0012,0
1.744,1.436,1.837,0.0336,0
1.744,1.436,1.939,0.0934,0
1.744,1.436,2.041,0.141,0
1.744,1.436,2.143,0.0225,0
1.744,1.436,2.245,0.0,0
1.744,1.436,2.347,0.014,0
1.744,1.436,2.449,0.0,0
1.744,1.436,2.551,0.0,0
1.744,1.436,2.653,0.0,0
