Test_ID,G_Level,Soil_Type,Moisture_Content_pct,Loading_Rate_mm_min,Time_s,Scale_Factor_N,Settlement_mm_model,Settlement_mm_prototype,Lateral_Displacement_mm,Pore_Water_Pressure_kPa,PIV_Displacement_X_mm,PIV_Displacement_Y_mm,Shear_Strain,Shear_Band_Detected
CEN-045,80,Sand,15,1.0,720,80,4.25,340.0,1.223,0.2,1.118,4.25,0.04394,0
CEN-045,80,Sand,15,1.0,780,80,4.938,395.0,0.914,6.39,0.946,4.938,0.05028,0
CEN-045,80,Sand,15,1.0,840,80,4.607,368.6,1.321,5.34,1.147,4.607,0.04748,0
CEN-045,80,Sand,15,1.0,900,80,6.267,501.3,0.972,7.2,0.869,6.267,0.06327,0
CEN-045,80,Sand,15,1.0,960,80,6.704,536.3,1.957,6.75,1.985,6.704,0.06992,0
CEN-045,80,Sand,15,1.0,1020,80,7.583,606.6,2.341,5.95,1.979,7.583,0.07837,0
CEN-045,80,Sand,15,1.0,1080,80,7.549,603.9,2.525,5.54,2.99,7.549,0.0812,0
CEN-045,80,Sand,15,1.0,1140,80,9.067,725.4,2.75,7.15,2.647,9.067,0.09446,0
CEN-045,80,Sand,15,1.0,1200,80,10.465,837.2,3.587,7.03,3.397,10.465,0.11003,0
CEN-045,80,Sand,15,1.0,1260,80,9.897,791.8,2.976,5.28,3.507,9.897,0.105,1
CEN-045,80,Sand,15,1.0,1320,80,10.308,824.7,2.695,9.56,2.606,10.308,0.10632,1
CEN-045,80,Sand,15,1.0,1380,80,11.748,939.9,2.921,6.86,3.277,11.748,0.12197,1
CEN-045,80,Sand,15,1.0,1440,80,12.599,1007.9,1.99,6.59,1.776,12.599,0.12723,1
CEN-045,80,Sand,15,1.0,1500,80,14.536,1162.9,4.662,4.88,3.847,14.536,0.15036,1
CEN-045,80,Sand,15,1.0,1560,80,13.249,1059.9,4.578,5.93,4.559,13.249,0.14011,1
CEN-045,80,Sand,15,1.0,1620,80,15.318,1225.5,3.329,8.55,2.821,15.318,0.15576,1
CEN-045,80,Sand,15,1.0,1680,80,14.899,1191.9,3.52,1.64,3.789,14.899,0.15373,1
CEN-045,80,Sand,15,1.0,1740,80,15.902,1272.1,3.142,8.13,3.319,15.902,0.16245,1
CEN-045,80,Sand,15,1.0,1800,80,16.465,1317.2,4.945,6.76,4.783,16.465,0.17146,1
CEN-045,80,Sand,15,1.0,1860,80,18.65,1492.0,4.545,7.54,5.298,18.65,0.19388,1
CEN-045,80,Sand,15,1.0,1920,80,17.712,1416.9,3.618,3.56,4.314,17.712,0.18229,1
CEN-045,80,Sand,15,1.0,1980,80,20.224,1617.9,3.926,9.18,4.19,20.224,0.20653,1
CEN-045,80,Sand,15,1.0,2040,80,18.467,1477.4,4.847,7.09,5.259,18.467,0.19201,1
CEN-045,80,Sand,15,1.0,2100,80,22.565,1805.2,4.595,8.69,5.474,22.565,0.2322,1
CEN-045,80,Sand,15,1.0,2160,80,22.804,1824.3,6.749,8.06,7.999,22.804,0.24166,1
CEN-045,80,Sand,15,1.0,2220,80,23.887,1911.0,7.873,7.67,7.393,23.887,0.25005,1
CEN-045,80,Sand,15,1.0,2280,80,22.961,1836.9,3.568,5.5,2.907,22.961,0.23144,1
CEN-045,80,Sand,15,1.0,2340,80,24.939,1995.1,5.96,8.6,6.193,24.939,0.25696,1
CEN-045,80,Sand,15,1.0,2400,80,26.764,2141.1,4.365,9.75,4.192,26.764,0.2709,1
CEN-045,80,Sand,15,1.0,2460,80,25.337,2027.0,5.449,9.03,5.805,25.337,0.25993,1
CEN-045,80,Sand,15,1.0,2520,80,26.966,2157.3,5.884,5.64,6.502,26.966,0.27738,1
CEN-045,80,Sand,15,1.0,2580,80,28.233,2258.7,8.688,8.87,8.731,28.233,0.29552,1
CEN-045,80,Sand,15,1.0,2640,80,28.297,2263.7,9.691,8.87,10.093,28.297,0.30043,1
CEN-045,80,Sand,15,1.0,2700,80,32.399,2591.9,6.019,8.36,6.198,32.399,0.32986,1
CEN-045,80,Sand,15,1.0,2760,80,32.601,2608.1,8.642,9.76,9.895,32.601,0.3407,1
CEN-045,80,Sand,15,1.0,2820,80,30.874,2469.9,6.409,5.53,5.738,30.874,0.31403,1
CEN-045,80,Sand,15,1.0,2880,80,32.329,2586.3,7.022,8.61,7.269,32.329,0.33136,1
CEN-045,80,Sand,15,1.0,2940,80,34.983,2798.7,11.872,7.41,10.941,34.983,0.36654,1
CEN-046,80,Clay,20,0.1,0,80,0.0,0.0,0.0,13.92,-0.029,0.0,0.0006,0
CEN-046,80,Clay,20,0.1,60,80,0.055,4.4,0.018,16.25,0.021,0.055,0.00059,0
CEN-046,80,Clay,20,0.1,120,80,0.0,0.0,0.0,19.02,-0.011,0.0,0.00027,0
CEN-046,80,Clay,20,0.1,180,80,0.114,9.1,0.062,19.26,0.072,0.114,0.00135,0
CEN-046,80,Clay,20,0.1,240,80,0.188,15.0,0.075,22.45,0.071,0.188,0.00201,0
CEN-046,80,Clay,20,0.1,300,80,0.236,18.9,0.085,22.27,0.096,0.236,0.00255,0
CEN-046,80,Clay,20,0.1,360,80,0.0,0.0,0.0,26.94,-0.005,0.0,9e-05,0
CEN-046,80,Clay,20,0.1,420,80,0.341,27.3,0.15,21.24,0.177,0.341,0.00384,0
CEN-046,80,Clay,20,0.1,480,80,0.357,28.5,0.168,20.48,0.178,0.357,0.00399,0
CEN-046,80,Clay,20,0.1,540,80,0.515,41.2,0.226,19.65,0.227,0.515,0.00563,0
CEN-046,80,Clay,20,0.1,600,80,0.386,30.9,0.172,20.54,0.153,0.386,0.00415,0
CEN-046,80,Clay,20,0.1,660,80,0.643,51.5,0.333,24.83,0.305,0.643,0.00712,0
CEN-046,80,Clay,20,0.1,720,80,0.476,38.1,0.199,24.89,0.187,0.476,0.00511,0
CEN-046,80,Clay,20,0.1,780,80,0.423,33.8,0.248,27.28,0.268,0.423,0.00501,0
CEN-046,80,Clay,20,0.1,840,80,0.763,61.0,0.42,23.82,0.481,0.763,0.00902,0
CEN-046,80,Clay,20,0.1,900,80,0.99,79.2,0.491,22.39,0.441,0.99,0.01083,0
CEN-046,80,Clay,20,0.1,960,80,0.983,78.7,0.498,24.3,0.496,0.983,0.01101,0
CEN-046,80,Clay,20,0.1,1020,80,0.723,57.9,0.268,28.24,0.228,0.723,0.00759,0
CEN-046,80,Clay,20,0.1,1080,80,1.347,107.8,0.558,26.67,0.614,1.347,0.01481,0
CEN-046,80,Clay,20,0.1,1140,80,0.824,65.9,0.252,24.18,0.283,0.824,0.00871,0
CEN-046,80,Clay,20,0.1,1200,80,1.097,87.8,0.487,19.97,0.471,1.097,0.01194,0
CEN-046,80,Clay,20,0.1,1260,80,1.349,108.0,0.801,25.89,0.744,1.349,0.01541,0
CEN-046,80,Clay,20,0.1,1320,80,1.467,117.3,0.666,23.67,0.672,1.467,0.01613,0
CEN-046,80,Clay,20,0.1,1380,80,1.738,139.1,0.598,24.15,0.699,1.738,0.01874,0
CEN-046,80,Clay,20,0.1,1440,80,1.65,132.0,0.678,26.5,0.666,1.65,0.0178,0
CEN-046,80,Clay,20,0.1,1500,80,1.558,124.7,0.649,23.45,0.692,1.558,0.01705,0
CEN-046,80,Clay,20,0.1,1560,80,1.488,119.1,0.688,21.06,0.589,1.488,0.01601,0
CEN-046,80,Clay,20,0.1,1620,80,1.513,121.1,0.83,27.01,0.869,1.513,0.01745,0
CEN-046,80,Clay,20,0.1,1680,80,1.877,150.1,0.999,27.98,1.055,1.877,0.02153,0
CEN-046,80,Clay,20,0.1,1740,80,2.175,174.0,0.791,27.62,0.689,2.175,0.02282,0
CEN-046,80,Clay,20,0.1,1800,80,1.991,159.3,0.688,24.69,0.703,1.991,0.02111,0
CEN-046,80,Clay,20,0.1,1860,80,1.862,149.0,0.897,26.6,0.808,1.862,0.0203,0
CEN-046,80,Clay,20,0.1,1920,80,1.927,154.1,1.083,26.34,0.867,1.927,0.02113,0
CEN-046,80,Clay,20,0.1,1980,80,2.814,225.1,1.569,30.55,1.693,2.814,0.03284,0
CEN-046,80,Clay,20,0.1,2040,80,1.895,151.6,1.102,27.56,0.938,1.895,0.02115,0
CEN-046,80,Clay,20,0.1,2100,80,2.383,190.6,1.073,29.02,1.033,2.383,0.02597,0
CEN-046,80,Clay,20,0.1,2160,80,2.831,226.5,1.443,27.58,1.277,2.831,0.03106,0
CEN-046,80,Clay,20,0.1,2220,80,3.171,253.7,1.244,27.73,1.003,3.171,0.03326,0
CEN-046,80,Clay,20,0.1,2280,80,3.063,245.0,1.806,25.88,1.959,3.063,0.03636,0
CEN-046,80,Clay,20,0.1,2340,80,3.349,267.9,1.21,25.94,1.16,3.349,0.03544,0
CEN-046,80,Clay,20,0.1,2400,80,2.855,228.4,1.631,24.34,1.764,2.855,0.03356,0
CEN-046,80,Clay,20,0.1,2460,80,2.863,229.0,1.606,28.91,1.48,2.863,0.03223,0
CEN-046,80,Clay,20,0.1,2520,80,3.004,240.3,1.124,26.04,1.287,3.004,0.03268,0
CEN-046,80,Clay,20,0.1,2580,80,3.242,259.4,1.823,25.25,1.58,3.242,0.03607,0
CEN-046,80,Clay,20,0.1,2640,80,3.635,290.8,1.852,27.29,1.548,3.635,0.03951,0
CEN-046,80,Clay,20,0.1,2700,80,3.204,256.3,1.371,32.05,1.338,3.204,0.03472,0
CEN-046,80,Clay,20,0.1,2760,80,3.101,248.1,1.094,28.02,1.261,3.101,0.03348,0
CEN-046,80,Clay,20,0.1,2820,80,3.667,293.4,2.067,29.74,2.257,3.667,0.04306,0
CEN-046,80,Clay,20,0.1,2880,80,3.863,309.0,1.507,29.23,1.222,3.863,0.04052,0
CEN-046,80,Clay,20,0.1,2940,80,4.238,339.1,2.271,28.14,2.26,4.238,0.04803,0
CEN-047,80,Clay,20,0.5,0,80,0.109,8.7,0.047,13.17,0.052,0.109,0.00121,0
CEN-047,80,Clay,20,0.5,60,80,0.142,11.4,0.055,18.89,0.048,0.142,0.0015,0
CEN-047,80,Clay,20,0.5,120,80,0.152,12.2,0.085,18.89,0.077,0.152,0.00171,0
CEN-047,80,Clay,20,0.5,180,80,0.506,40.5,0.221,20.81,0.22,0.506,0.00552,0
CEN-047,80,Clay,20,0.5,240,80,0.786,62.8,0.296,18.5,0.276,0.786,0.00833,0
CEN-047,80,Clay,20,0.5,300,80,1.059,84.7,0.555,18.34,0.597,1.059,0.01216,0
CEN-047,80,Clay,20,0.5,360,80,1.206,96.5,0.455,21.22,0.473,1.206,0.01296,0
CEN-047,80,Clay,20,0.5,420,80,1.733,138.6,0.832,22.74,0.955,1.733,0.01979,0
CEN-047,80,Clay,20,0.5,480,80,1.58,126.4,0.896,19.36,0.954,1.58,0.01846,0
CEN-047,80,Clay,20,0.5,540,80,2.193,175.5,1.256,20.02,1.491,2.193,0.02652,0
CEN-047,80,Clay,20,0.5,600,80,2.222,177.8,1.178,23.16,1.053,2.222,0.02459,0
CEN-047,80,Clay,20,0.5,660,80,2.588,207.1,0.999,23.01,1.001,2.588,0.02775,0
CEN-047,80,Clay,20,0.5,720,80,3.025,242.0,0.979,24.05,0.932,3.025,0.03166,0
CEN-047,80,Clay,20,0.5,780,80,3.527,282.1,1.196,23.83,1.159,3.527,0.03712,0
CEN-047,80,Clay,20,0.5,840,80,3.828,306.2,1.376,25.21,1.387,3.828,0.04071,0
CEN-047,80,Clay,20,0.5,900,80,3.976,318.1,2.367,23.32,2.105,3.976,0.04499,0
CEN-047,80,Clay,20,0.5,960,80,4.945,395.6,1.637,23.47,1.729,4.945,0.05239,0
CEN-047,80,Clay,20,0.5,1020,80,5.425,434.0,2.72,26.37,2.335,5.425,0.05907,0
CEN-047,80,Clay,20,0.5,1080,80,4.977,398.2,1.931,26.88,2.089,4.977,0.05398,0
CEN-047,80,Clay,20,0.5,1140,80,6.59,527.2,3.129,25.9,3.51,6.59,0.07467,0
CEN-047,80,Clay,20,0.5,1200,80,6.217,497.4,2.261,26.97,2.657,6.217,0.06761,0
CEN-047,80,Clay,20,0.5,1260,80,6.939,555.1,3.598,25.18,3.379,6.939,0.07718,1
CEN-047,80,Clay,20,0.5,1320,80,6.647,531.8,3.132,22.11,3.334,6.647,0.07436,1
CEN-047,80,Clay,20,0.5,1380,80,7.055,564.4,2.775,24.71,2.792,7.055,0.07587,1
CEN-047,80,Clay,20,0.5,1440,80,8.152,652.1,4.466,26.38,4.251,8.152,0.09194,1
CEN-047,80,Clay,20,0.5,1500,80,8.768,701.4,4.098,25.04,3.479,8.768,0.09433,1
CEN-047,80,Clay,20,0.5,1560,80,8.84,707.2,4.196,22.57,4.086,8.84,0.09739,1
CEN-047,80,Clay,20,0.5,1620,80,9.333,746.6,3.048,26.4,3.004,9.333,0.09805,1
CEN-047,80,Clay,20,0.5,1680,80,9.335,746.8,3.08,25.14,3.197,9.335,0.09868,1
CEN-047,80,Clay,20,0.5,1740,80,10.846,867.7,4.906,23.7,4.139,10.846,0.11608,1
CEN-047,80,Clay,20,0.5,1800,80,10.117,809.4,4.087,25.74,4.34,10.117,0.11008,1
CEN-047,80,Clay,20,0.5,1860,80,10.438,835.0,4.433,26.39,3.82,10.438,0.11115,1
CEN-047,80,Clay,20,0.5,1920,80,11.8,944.0,4.031,28.64,4.366,11.8,0.12582,1
CEN-047,80,Clay,20,0.5,1980,80,12.611,1008.9,5.065,26.61,4.14,12.611,0.13273,1
CEN-047,80,Clay,20,0.5,2040,80,13.522,1081.8,4.52,27.9,4.815,13.522,0.14354,1
CEN-047,80,Clay,20,0.5,2100,80,11.704,936.3,5.888,24.36,6.055,11.704,0.13178,1
CEN-047,80,Clay,20,0.5,2160,80,13.558,1084.6,7.069,25.09,6.66,13.558,0.15105,1
CEN-047,80,Clay,20,0.5,2220,80,14.24,1139.2,8.191,26.2,8.476,14.24,0.16572,1
CEN-047,80,Clay,20,0.5,2280,80,14.448,1155.8,4.799,29.61,4.346,14.448,0.15087,1
CEN-047,80,Clay,20,0.5,2340,80,15.632,1250.6,6.668,25.88,7.384,15.632,0.17288,1
CEN-047,80,Clay,20,0.5,2400,80,15.542,1243.4,6.138,25.89,7.097,15.542,0.17086,1
CEN-047,80,Clay,20,0.5,2460,80,14.842,1187.3,6.36,24.29,5.415,14.842,0.15799,1
CEN-047,80,Clay,20,0.5,2520,80,16.046,1283.7,7.694,28.25,7.621,16.046,0.17764,1
CEN-047,80,Clay,20,0.5,2580,80,16.108,1288.6,5.5,25.53,5.204,16.108,0.16928,1
CEN-047,80,Clay,20,0.5,2640,80,16.149,1291.9,9.103,29.41,9.711,16.149,0.18844,1
CEN-047,80,Clay,20,0.5,2700,80,17.078,1366.2,5.968,28.88,7.108,17.078,0.18498,1
CEN-047,80,Clay,20,0.5,2760,80,16.498,1319.8,8.359,30.11,8.545,16.498,0.18579,1
CEN-047,80,Clay,20,0.5,2820,80,19.73,1578.4,11.537,31.93,12.639,19.73,0.23432,1
CEN-047,80,Clay,20,0.5,2880,80,19.238,1539.1,8.817,31.18,7.121,19.238,0.20514,1
CEN-047,80,Clay,20,0.5,2940,80,17.646,1411.6,10.253,27.03,9.563,17.646,0.20071,1
CEN-048,80,Clay,20,1.0,0,80,0.059,4.7,0.029,16.82,0.027,0.059,0.00064,0
CEN-048,80,Clay,20,1.0,60,80,0.095,7.6,0.052,12.64,0.045,0.095,0.00106,0
CEN-048,80,Clay,20,1.0,120,80,0.223,17.9,0.133,16.41,0.108,0.223,0.00248,0
CEN-048,80,Clay,20,1.0,180,80,0.748,59.8,0.335,19.53,0.389,0.748,0.00843,0
CEN-048,80,Clay,20,1.0,240,80,1.206,96.5,0.542,20.33,0.521,1.206,0.01314,0
CEN-048,80,Clay,20,1.0,300,80,1.894,151.5,1.095,17.39,1.223,1.894,0.02255,0
CEN-048,80,Clay,20,1.0,360,80,2.39,191.2,0.912,24.22,1.069,2.39,0.02618,0
CEN-048,80,Clay,20,1.0,420,80,2.848,227.8,1.372,20.31,1.436,2.848,0.0319,0
CEN-048,80,Clay,20,1.0,480,80,3.518,281.4,1.4,25.7,1.479,3.518,0.03816,0
CEN-048,80,Clay,20,1.0,540,80,4.175,334.0,1.374,20.13,1.182,4.175,0.0434,0
CEN-048,80,Clay,20,1.0,600,80,4.648,371.8,1.702,23.43,1.979,4.648,0.05052,0
CEN-048,80,Clay,20,1.0,660,80,5.629,450.3,2.544,24.06,2.24,5.629,0.06058,0
CEN-048,80,Clay,20,1.0,720,80,5.954,476.4,1.968,22.78,1.97,5.954,0.06272,0
CEN-048,80,Clay,20,1.0,780,80,7.087,567.0,2.848,24.42,2.795,7.087,0.07619,0
CEN-048,80,Clay,20,1.0,840,80,7.87,629.6,4.398,25.69,5.239,7.87,0.09454,0
CEN-048,80,Clay,20,1.0,900,80,8.633,690.6,3.116,24.77,3.157,8.633,0.09192,0
CEN-048,80,Clay,20,1.0,960,80,8.296,663.7,4.652,23.94,4.704,8.296,0.09537,0
CEN-048,80,Clay,20,1.0,1020,80,9.143,731.4,4.016,25.25,3.902,9.143,0.09941,0
CEN-048,80,Clay,20,1.0,1080,80,9.903,792.2,3.5,26.43,3.094,9.903,0.10375,0
CEN-048,80,Clay,20,1.0,1140,80,11.806,944.5,6.102,24.63,7.228,11.806,0.13843,0
CEN-048,80,Clay,20,1.0,1200,80,12.268,981.5,5.344,28.3,4.807,12.268,0.13176,0
CEN-048,80,Clay,20,1.0,1260,80,13.14,1051.2,5.514,25.66,6.175,13.14,0.14518,1
CEN-048,80,Clay,20,1.0,1320,80,13.275,1062.0,7.375,28.58,6.342,13.275,0.14712,1
CEN-048,80,Clay,20,1.0,1380,80,14.797,1183.7,7.739,22.73,7.462,14.797,0.16572,1
CEN-048,80,Clay,20,1.0,1440,80,16.388,1311.0,8.978,21.86,8.855,16.388,0.18627,1
CEN-048,80,Clay,20,1.0,1500,80,17.535,1402.8,9.724,28.0,8.74,17.535,0.19592,1
CEN-048,80,Clay,20,1.0,1560,80,17.099,1367.9,7.868,28.43,8.105,17.099,0.18923,1
CEN-048,80,Clay,20,1.0,1620,80,16.241,1299.3,7.656,21.0,8.913,16.241,0.18526,1
CEN-048,80,Clay,20,1.0,1680,80,20.481,1638.4,7.791,23.4,7.268,20.481,0.21732,1
CEN-048,80,Clay,20,1.0,1740,80,19.377,1550.1,7.26,28.78,6.612,19.377,0.20474,1
CEN-048,80,Clay,20,1.0,1800,80,21.733,1738.7,12.933,28.09,11.86,21.733,0.24759,1
CEN-048,80,Clay,20,1.0,1860,80,20.854,1668.4,8.841,27.91,8.863,20.854,0.2266,1
CEN-048,80,Clay,20,1.0,1920,80,24.738,1979.1,13.316,27.64,11.882,24.738,0.27444,1
CEN-048,80,Clay,20,1.0,1980,80,23.587,1886.9,7.191,28.57,6.348,23.587,0.24426,1
CEN-048,80,Clay,20,1.0,2040,80,26.456,2116.5,9.415,26.28,7.541,26.456,0.2751,1
CEN-048,80,Clay,20,1.0,2100,80,25.04,2003.2,12.146,28.4,10.955,25.04,0.27332,1
CEN-048,80,Clay,20,1.0,2160,80,25.905,2072.4,9.722,24.69,10.259,25.905,0.27862,1
CEN-048,80,Clay,20,1.0,2220,80,26.763,2141.1,14.767,28.25,17.059,26.763,0.31738,1
CEN-048,80,Clay,20,1.0,2280,80,26.225,2098.0,14.973,24.87,15.926,26.225,0.30682,1
CEN-048,80,Clay,20,1.0,2340,80,29.048,2323.8,15.118,25.95,15.133,29.048,0.32753,1
CEN-048,80,Clay,20,1.0,2400,80,33.341,2667.3,13.219,27.58,10.68,33.341,0.3501,1
CEN-048,80,Clay,20,1.0,2460,80,30.307,2424.6,9.675,28.51,9.61,30.307,0.31795,1
CEN-048,80,Clay,20,1.0,2520,80,31.254,2500.3,11.394,27.87,10.801,31.254,0.33068,1
CEN-048,80,Clay,20,1.0,2580,80,34.118,2729.5,17.561,30.96,15.583,34.118,0.37509,1
CEN-048,80,Clay,20,1.0,2640,80,32.739,2619.1,11.297,23.79,11.772,32.739,0.34791,1
CEN-048,80,Clay,20,1.0,2700,80,33.688,2695.0,18.078,28.22,16.934,33.688,0.37704,1
CEN-048,80,Clay,20,1.0,2760,80,36.078,2886.2,18.696,29.64,20.243,36.078,0.41369,1
CEN-048,80,Clay,20,1.0,2820,80,36.517,2921.4,12.601,28.07,11.921,36.517,0.38413,1
CEN-048,80,Clay,20,1.0,2880,80,35.774,2861.9,12.536,26.95,10.46,35.774,0.37272,1
CEN-048,80,Clay,20,1.0,2940,80,40.8,3264.0,15.45,30.3,13.982,40.8,0.4313,1
CEN-049,80,Clay,30,0.1,0,80,0.135,10.8,0.054,16.03,0.061,0.135,0.00148,0
CEN-049,80,Clay,30,0.1,60,80,0.0,0.0,0.0,17.94,-0.0,0.0,0.0,0
CEN-049,80,Clay,30,0.1,120,80,0.264,21.1,0.13,24.97,0.115,0.264,0.00288,0
CEN-049,80,Clay,30,0.1,180,80,0.158,12.6,0.062,21.01,0.057,0.158,0.00168,0
CEN-049,80,Clay,30,0.1,240,80,0.219,17.5,0.106,23.05,0.119,0.219,0.00249,0
CEN-049,80,Clay,30,0.1,300,80,0.414,33.1,0.194,20.94,0.228,0.414,0.00473,0
CEN-049,80,Clay,30,0.1,360,80,0.324,25.9,0.155,23.03,0.151,0.324,0.00357,0
CEN-049,80,Clay,30,0.1,420,80,0.487,39.0,0.287,26.34,0.275,0.487,0.0056,0
CEN-049,80,Clay,30,0.1,480,80,0.567,45.4,0.182,23.49,0.167,0.567,0.00591,0
CEN-049,80,Clay,30,0.1,540,80,0.426,34.0,0.195,26.03,0.207,0.426,0.00473,0
CEN-049,80,Clay,30,0.1,600,80,0.776,62.0,0.349,27.84,0.312,0.776,0.00836,0
CEN-049,80,Clay,30,0.1,660,80,0.782,62.6,0.381,29.42,0.4,0.782,0.00878,0
CEN-049,80,Clay,30,0.1,720,80,0.85,68.0,0.467,29.08,0.433,0.85,0.00953,0
CEN-049,80,Clay,30,0.1,780,80,0.945,75.6,0.374,24.76,0.42,0.945,0.01035,0
CEN-049,80,Clay,30,0.1,840,80,1.077,86.2,0.427,26.47,0.391,1.077,0.01146,0
CEN-049,80,Clay,30,0.1,900,80,1.604,128.3,0.609,25.9,0.571,1.604,0.01703,0
CEN-049,80,Clay,30,0.1,960,80,1.362,108.9,0.425,29.98,0.426,1.362,0.01427,0
CEN-049,80,Clay,30,0.1,1020,80,1.645,131.6,0.565,31.16,0.568,1.645,0.0174,0
CEN-049,80,Clay,30,0.1,1080,80,1.394,111.5,0.633,29.57,0.656,1.394,0.0154,0
CEN-049,80,Clay,30,0.1,1140,80,1.502,120.2,0.506,31.26,0.518,1.502,0.01589,0
CEN-049,80,Clay,30,0.1,1200,80,1.474,117.9,0.489,27.41,0.457,1.474,0.01543,0
CEN-049,80,Clay,30,0.1,1260,80,1.889,151.1,1.101,28.99,1.177,1.889,0.02226,0
CEN-049,80,Clay,30,0.1,1320,80,2.087,167.0,1.251,31.69,1.414,2.087,0.02521,0
CEN-049,80,Clay,30,0.1,1380,80,2.0,160.0,1.106,31.93,0.899,2.0,0.02193,0
CEN-049,80,Clay,30,0.1,1440,80,2.374,189.9,0.758,31.35,0.878,2.374,0.02532,0
CEN-049,80,Clay,30,0.1,1500,80,2.409,192.7,0.965,31.1,0.839,2.409,0.02551,0
CEN-049,80,Clay,30,0.1,1560,80,2.693,215.4,1.358,30.84,1.612,2.693,0.03138,0
CEN-049,80,Clay,30,0.1,1620,80,2.687,214.9,1.288,32.02,1.46,2.687,0.03058,0
CEN-049,80,Clay,30,0.1,1680,80,2.839,227.1,1.16,32.53,1.341,2.839,0.03139,0
CEN-049,80,Clay,30,0.1,1740,80,2.931,234.5,0.898,31.23,0.798,2.931,0.03038,0
CEN-049,80,Clay,30,0.1,1800,80,3.162,252.9,1.428,30.19,1.641,3.162,0.03562,0
CEN-049,80,Clay,30,0.1,1860,80,3.564,285.1,2.074,33.07,1.769,3.564,0.03979,0
CEN-049,80,Clay,30,0.1,1920,80,3.185,254.8,1.281,31.43,1.49,3.185,0.03517,0
CEN-049,80,Clay,30,0.1,1980,80,3.772,301.8,1.597,35.89,1.661,3.772,0.04122,0
CEN-049,80,Clay,30,0.1,2040,80,3.515,281.2,1.268,31.14,1.374,3.515,0.03774,0
CEN-049,80,Clay,30,0.1,2100,80,3.763,301.0,1.715,33.56,1.924,3.763,0.04226,0
CEN-049,80,Clay,30,0.1,2160,80,3.765,301.2,1.958,35.46,2.019,3.765,0.04272,0
CEN-049,80,Clay,30,0.1,2220,80,3.759,300.7,1.741,35.73,1.949,3.759,0.04235,0
CEN-049,80,Clay,30,0.1,2280,80,4.624,370.0,2.755,32.45,2.713,4.624,0.05361,1
CEN-049,80,Clay,30,0.1,2340,80,4.85,388.0,1.497,32.52,1.791,4.85,0.0517,1
CEN-049,80,Clay,30,0.1,2400,80,4.269,341.5,2.258,33.56,1.999,4.269,0.04714,0
CEN-049,80,Clay,30,0.1,2460,80,4.217,337.3,1.642,36.76,1.886,4.217,0.04619,0
CEN-049,80,Clay,30,0.1,2520,80,5.285,422.8,1.846,38.9,2.164,5.285,0.05711,1
CEN-049,80,Clay,30,0.1,2580,80,4.859,388.7,2.21,31.37,1.959,4.859,0.05239,1
CEN-049,80,Clay,30,0.1,2640,80,4.681,374.5,2.756,30.84,3.026,4.681,0.05574,1
CEN-049,80,Clay,30,0.1,2700,80,5.469,437.5,2.115,33.22,2.408,5.469,0.05975,1
CEN-049,80,Clay,30,0.1,2760,80,5.315,425.2,3.119,33.91,3.525,5.315,0.06378,1
CEN-049,80,Clay,30,0.1,2820,80,5.529,442.3,2.234,34.02,1.867,5.529,0.05836,1
CEN-049,80,Clay,30,0.1,2880,80,5.743,459.4,3.192,34.68,3.034,5.743,0.06495,1
CEN-049,80,Clay,30,0.1,2940,80,5.358,428.6,2.824,36.18,2.331,5.358,0.05843,1
CEN-050,80,Clay,30,0.5,0,80,0.073,5.8,0.041,12.0,0.037,0.073,0.00082,0
CEN-050,80,Clay,30,0.5,60,80,0.085,6.8,0.049,18.21,0.055,0.085,0.00101,0
CEN-050,80,Clay,30,0.5,120,80,0.355,28.4,0.124,20.58,0.131,0.355,0.00378,0
CEN-050,80,Clay,30,0.5,180,80,0.598,47.8,0.206,17.11,0.171,0.598,0.00622,0
CEN-050,80,Clay,30,0.5,240,80,1.005,80.4,0.454,20.27,0.498,1.005,0.01121,0
CEN-050,80,Clay,30,0.5,300,80,1.414,113.1,0.455,20.28,0.443,1.414,0.01482,0
CEN-050,80,Clay,30,0.5,360,80,1.841,147.3,1.046,22.94,1.207,1.841,0.02201,0
CEN-050,80,Clay,30,0.5,420,80,2.274,181.9,0.937,25.44,0.826,2.274,0.0242,0
CEN-050,80,Clay,30,0.5,480,80,2.14,171.2,1.229,21.29,1.067,2.14,0.02391,0
CEN-050,80,Clay,30,0.5,540,80,2.927,234.2,1.583,27.5,1.396,2.927,0.03243,0
CEN-050,80,Clay,30,0.5,600,80,3.412,272.9,1.063,31.11,0.903,3.412,0.03529,0
CEN-050,80,Clay,30,0.5,660,80,4.043,323.4,1.947,26.59,1.891,4.043,0.04463,0
CEN-050,80,Clay,30,0.5,720,80,4.78,382.4,2.149,28.82,2.381,4.78,0.0534,0
CEN-050,80,Clay,30,0.5,780,80,5.364,429.1,2.702,28.56,2.561,5.364,0.05944,0
CEN-050,80,Clay,30,0.5,840,80,6.608,528.6,3.0,28.99,3.582,6.608,0.07516,0
CEN-050,80,Clay,30,0.5,900,80,6.7,536.0,2.296,26.11,2.173,6.7,0.07043,0
CEN-050,80,Clay,30,0.5,960,80,6.681,534.5,3.587,28.69,3.583,6.681,0.07581,0
CEN-050,80,Clay,30,0.5,1020,80,7.736,618.9,2.712,27.51,3.106,7.736,0.08337,0
