Date,Temperature_C,Precipitation_mm,Relative_Humidity_pct,Wind_Speed_m_s,Cumulative_Precip_30d_mm,Evapotranspiration_mm,Water_Balance_mm,Soil_Suction_kPa,Shrinkage_Strain,Embankment_Deterioration_Index,Soil_Type
2022-03-31,18.5,2.0,83.8,2.2,130.3,3.57,-1.58,55.3,0.03482,0.6083,Clay
2022-04-01,6.9,4.48,78.1,2.4,120.7,1.37,3.11,38.0,0.01976,0.4271,Clay
2022-04-02,9.9,2.04,86.2,4.0,116.4,2.09,-0.04,44.3,0.02384,0.4903,Clay
2022-04-03,13.6,4.15,78.7,3.4,113.6,2.47,1.69,43.4,0.0231,0.4908,Clay
2022-04-04,8.9,6.56,75.9,3.9,112.9,2.54,4.01,52.0,0.0254,0.4869,Clay
2022-04-05,11.2,6.78,77.5,4.0,116.1,2.48,4.31,38.6,0.02017,0.4725,Clay
2022-04-06,12.7,1.84,61.0,2.1,112.9,2.15,-0.3,57.2,0.02867,0.5014,Clay
2022-04-07,10.2,5.92,69.0,2.4,117.2,2.41,3.51,39.4,0.0222,0.4559,Clay
2022-04-08,12.7,0.32,77.9,6.7,94.1,3.13,-2.81,50.8,0.02799,0.5371,Clay
2022-04-09,15.4,0.32,83.8,2.3,93.2,2.75,-2.43,52.4,0.03238,0.5091,Clay
2022-04-10,12.5,2.34,70.0,5.2,92.4,2.52,-0.18,47.7,0.02538,0.4916,Clay
2022-04-11,9.7,3.08,73.9,3.8,94.3,2.26,0.82,44.7,0.02402,0.4468,Clay
2022-04-12,16.5,0.48,61.1,8.8,94.3,2.63,-2.15,62.1,0.0386,0.6645,Clay
2022-04-13,17.3,1.83,85.4,1.5,93.2,2.54,-0.7,51.1,0.03176,0.5023,Clay
2022-04-14,14.3,0.28,82.4,6.5,91.9,2.7,-2.41,53.8,0.03104,0.5601,Clay
2022-04-15,10.4,2.6,78.4,4.2,91.5,1.81,0.79,48.6,0.02473,0.457,Clay
2022-04-16,10.8,5.4,76.2,0.5,94.0,2.06,3.34,47.9,0.02771,0.4234,Clay
2022-04-17,6.5,3.71,85.1,2.9,95.0,1.78,1.93,46.3,0.02406,0.4159,Clay
2022-04-18,11.9,1.3,66.0,3.7,95.9,2.46,-1.16,53.8,0.02909,0.4954,Clay
2022-04-19,17.0,13.82,64.9,3.2,107.7,3.22,10.6,33.9,0.0225,0.4931,Clay
2022-04-20,11.9,2.93,80.4,3.5,104.9,2.25,0.68,43.3,0.02715,0.4944,Clay
2022-04-21,11.2,4.5,79.6,7.6,108.2,1.99,2.52,40.8,0.0209,0.5208,Clay
2022-04-22,17.3,2.93,61.9,3.5,109.1,2.88,0.05,50.4,0.033,0.5716,Clay
2022-04-23,17.8,11.9,66.9,3.8,118.7,3.69,8.21,30.0,0.01751,0.493,Clay
2022-04-24,12.8,4.46,84.4,5.9,116.6,3.1,1.36,46.1,0.02758,0.5626,Clay
2022-04-25,16.1,1.88,73.9,6.2,115.0,3.23,-1.35,47.2,0.03105,0.6059,Clay
2022-04-26,12.0,1.16,76.7,1.7,115.8,2.22,-1.06,47.8,0.02646,0.4803,Clay
2022-04-27,13.7,2.88,60.9,5.5,112.2,2.23,0.65,54.2,0.03137,0.5785,Clay
2022-04-28,9.4,2.22,75.1,4.1,108.6,2.73,-0.51,49.2,0.02835,0.5055,Clay
2022-04-29,16.1,2.44,58.3,2.1,106.6,3.04,-0.6,48.9,0.03154,0.5276,Clay
2022-04-30,14.8,1.02,53.5,2.9,105.6,2.85,-1.82,49.5,0.02845,0.5117,Clay
2022-05-01,13.2,1.35,74.9,1.2,102.5,2.3,-0.95,47.5,0.02848,0.4696,Clay
2022-05-02,15.0,1.95,80.3,3.5,102.4,2.96,-1.01,46.8,0.02539,0.4956,Clay
2022-05-03,14.8,4.31,66.6,2.9,102.5,2.65,1.66,40.2,0.02011,0.4493,Clay
2022-05-04,13.0,3.36,64.0,3.6,99.3,2.14,1.22,44.0,0.02353,0.4682,Clay
2022-05-05,16.8,0.29,81.8,4.7,92.8,2.92,-2.63,54.7,0.03056,0.5433,Clay
2022-05-06,14.8,0.64,66.3,5.7,91.6,2.84,-2.2,57.6,0.03501,0.5755,Clay
2022-05-07,15.4,0.06,67.0,4.8,85.8,3.27,-3.21,56.0,0.03216,0.5357,Clay
2022-05-08,11.5,0.02,80.9,5.3,85.5,1.75,-1.73,48.4,0.02578,0.4777,Clay
2022-05-09,15.6,0.56,64.2,6.9,85.7,2.47,-1.91,51.1,0.02777,0.5404,Clay
2022-05-10,15.5,3.5,61.6,7.0,86.9,2.7,0.8,45.4,0.02539,0.5277,Clay
2022-05-11,13.7,5.07,73.1,6.8,88.9,2.27,2.79,41.1,0.0252,0.5169,Clay
2022-05-12,17.8,1.06,60.6,2.2,89.4,3.18,-2.12,52.3,0.02906,0.4928,Clay
2022-05-13,10.0,1.74,64.9,2.8,89.3,1.85,-0.11,54.7,0.02981,0.4632,Clay
2022-05-14,15.0,2.55,55.2,4.2,91.6,2.78,-0.24,53.8,0.03018,0.5209,Clay
2022-05-15,17.4,6.28,67.0,3.5,95.3,3.16,3.12,51.7,0.03109,0.5348,Clay
2022-05-16,22.9,4.96,65.8,2.1,94.8,3.52,1.43,42.7,0.0299,0.5342,Clay
2022-05-17,12.6,0.12,72.8,3.1,91.3,2.32,-2.2,48.8,0.02617,0.4603,Clay
2022-05-18,17.0,0.57,71.7,9.1,90.5,2.81,-2.24,52.6,0.03143,0.6174,Clay
2022-05-19,18.4,0.1,69.0,3.4,76.8,3.61,-3.51,62.9,0.03719,0.5473,Clay
2022-05-20,17.1,1.85,67.5,3.8,75.7,2.86,-1.0,41.5,0.02335,0.4512,Clay
2022-05-21,13.2,2.37,63.5,0.5,73.6,2.34,0.03,50.5,0.0287,0.4079,Clay
2022-05-22,15.6,0.7,68.7,5.6,71.4,2.56,-1.87,52.0,0.03371,0.5333,Clay
2022-05-23,9.7,3.58,54.7,3.8,63.0,1.95,1.63,49.9,0.02722,0.4122,Clay
2022-05-24,17.1,1.11,44.6,1.8,59.7,3.03,-1.92,55.9,0.03263,0.4532,Clay
2022-05-25,12.9,11.67,72.5,8.8,69.5,2.89,8.78,35.5,0.01931,0.4709,Clay
2022-05-26,18.6,0.0,68.3,6.0,68.3,3.28,-3.28,59.0,0.03584,0.5668,Clay
2022-05-27,15.4,0.21,61.7,5.6,65.6,3.21,-3.0,70.0,0.03838,0.554,Clay
2022-05-28,15.1,0.63,71.1,8.4,64.0,3.23,-2.6,64.1,0.03716,0.5876,Clay
2022-05-29,17.9,0.04,56.4,3.7,61.6,3.08,-3.04,60.2,0.03639,0.5173,Clay
2022-05-30,18.3,2.6,56.4,5.6,63.2,3.19,-0.59,48.7,0.02713,0.4899,Clay
2022-05-31,20.1,0.09,55.1,2.6,62.0,3.35,-3.26,54.6,0.03601,0.5091,Clay
2022-06-01,16.8,2.3,66.1,5.4,62.3,2.65,-0.35,56.5,0.03609,0.5375,Clay
2022-06-02,17.3,0.09,48.7,0.7,58.1,3.8,-3.71,63.4,0.04166,0.4937,Clay
2022-06-03,13.5,0.47,55.0,2.0,55.2,2.35,-1.88,49.5,0.02924,0.4046,Clay
2022-06-04,22.0,2.94,63.3,3.8,57.9,3.53,-0.59,41.2,0.02597,0.4657,Clay
2022-06-05,14.9,4.76,51.1,0.7,62.0,2.42,2.34,36.2,0.02062,0.3454,Clay
2022-06-06,19.9,0.83,55.3,4.0,62.7,3.3,-2.47,60.8,0.0366,0.537,Clay
2022-06-07,20.0,5.39,42.7,4.4,68.1,3.41,1.98,52.8,0.03356,0.532,Clay
2022-06-08,19.0,1.5,65.0,4.9,69.0,3.73,-2.23,54.5,0.0325,0.5304,Clay
2022-06-09,17.1,0.81,54.5,1.8,66.4,3.61,-2.81,57.2,0.03322,0.4687,Clay
2022-06-10,16.8,2.4,51.0,2.4,63.7,2.39,0.01,58.9,0.03551,0.4871,Clay
2022-06-11,17.7,0.51,49.2,4.9,63.1,3.63,-3.12,66.3,0.03777,0.5469,Clay
2022-06-12,12.2,0.45,56.1,5.2,61.8,2.83,-2.39,58.2,0.0358,0.5045,Clay
2022-06-13,17.9,1.52,46.6,1.0,60.8,2.99,-1.47,52.8,0.03115,0.4352,Clay
2022-06-14,22.4,0.7,74.6,4.5,55.2,3.59,-2.89,53.6,0.03435,0.5297,Clay
2022-06-15,17.3,0.2,39.8,6.1,50.5,3.25,-3.05,54.7,0.03047,0.4923,Clay
2022-06-16,17.9,0.1,55.1,1.5,50.5,2.99,-2.9,51.9,0.03051,0.4215,Clay
2022-06-17,14.9,2.1,59.4,3.8,52.0,3.19,-1.09,55.4,0.03106,0.4476,Clay
2022-06-18,18.6,1.51,52.2,3.3,53.4,3.43,-1.92,53.2,0.03082,0.4616,Clay
2022-06-19,15.7,0.7,59.9,7.5,52.2,2.62,-1.92,49.7,0.02649,0.4829,Clay
2022-06-20,20.5,2.96,51.7,2.4,52.8,3.67,-0.71,57.1,0.03651,0.4964,Clay
2022-06-21,21.4,0.68,70.1,3.2,52.8,3.73,-3.05,58.9,0.03671,0.5156,Clay
2022-06-22,22.1,1.58,48.8,7.3,50.8,3.24,-1.66,54.6,0.03049,0.54,Clay
2022-06-23,13.7,3.02,38.8,3.3,52.7,2.25,0.77,47.7,0.02666,0.4049,Clay
2022-06-24,20.2,2.29,47.1,4.4,43.4,3.33,-1.04,54.4,0.03222,0.4805,Clay
2022-06-25,19.9,0.88,60.4,1.1,44.2,3.6,-2.72,53.7,0.03299,0.4315,Clay
2022-06-26,16.7,1.39,56.2,9.6,45.4,3.18,-1.79,67.4,0.03905,0.5948,Clay
2022-06-27,21.5,0.64,63.1,6.4,45.4,4.09,-3.45,68.3,0.04368,0.6019,Clay
2022-06-28,19.2,1.24,60.9,5.0,46.6,3.16,-1.92,49.8,0.03158,0.4863,Clay
2022-06-29,22.0,0.35,51.7,1.4,44.4,3.36,-3.01,54.7,0.0378,0.4818,Clay
2022-06-30,14.1,0.67,52.8,1.6,45.0,2.36,-1.69,48.9,0.02344,0.3435,Clay
2022-07-01,15.7,0.27,53.5,4.5,42.9,2.65,-2.37,45.4,0.02899,0.434,Clay
2022-07-02,18.1,0.04,71.5,3.0,42.9,2.98,-2.93,64.4,0.03962,0.4954,Clay
2022-07-03,21.3,1.01,61.9,4.9,43.4,3.69,-2.69,54.6,0.03278,0.4998,Clay
2022-07-04,19.1,2.25,71.4,4.8,42.7,3.58,-1.34,47.2,0.0276,0.449,Clay
2022-07-05,14.9,0.03,62.9,6.6,38.0,2.61,-2.58,46.5,0.02654,0.438,Clay
2022-07-06,23.0,0.24,55.5,3.0,37.4,4.11,-3.86,58.8,0.0367,0.4938,Clay
2022-07-07,16.8,0.67,47.8,4.7,32.7,3.31,-2.63,57.1,0.03224,0.4466,Clay
2022-07-08,14.9,1.19,57.5,6.0,32.4,2.73,-1.54,55.1,0.02846,0.4317,Clay
2022-07-09,15.3,0.2,55.3,4.2,31.8,2.45,-2.25,59.8,0.03345,0.4364,Clay
2022-07-10,13.5,0.06,54.9,6.5,29.5,2.45,-2.39,59.3,0.03311,0.4577,Clay
2022-07-11,10.8,0.78,53.9,2.1,29.7,2.42,-1.64,46.8,0.02708,0.3295,Clay
2022-07-12,17.1,1.8,39.1,5.7,31.1,3.25,-1.45,47.5,0.02541,0.4161,Clay
2022-07-13,12.7,0.04,65.6,8.1,29.6,2.09,-2.05,59.0,0.03453,0.4885,Clay
2022-07-14,18.3,0.45,55.0,3.3,29.3,3.6,-3.15,53.2,0.02906,0.4056,Clay
2022-07-15,20.2,1.13,44.0,3.5,30.3,3.44,-2.31,47.3,0.02922,0.4227,Clay
2022-07-16,18.4,0.14,59.2,1.7,30.3,2.93,-2.79,48.7,0.02993,0.3866,Clay
2022-07-17,17.3,0.28,48.4,5.1,28.5,3.09,-2.81,60.3,0.03511,0.4675,Clay
2022-07-18,12.5,0.78,59.7,4.5,27.8,1.91,-1.13,56.9,0.03207,0.4097,Clay
2022-07-19,19.6,3.11,62.2,1.2,30.2,3.63,-0.52,51.7,0.03229,0.4014,Clay
2022-07-20,22.8,0.34,63.3,5.8,27.6,4.27,-3.92,53.1,0.03146,0.4853,Clay
2022-07-21,21.1,0.68,53.8,6.5,27.6,3.37,-2.69,55.1,0.03397,0.5033,Clay
2022-07-22,12.8,0.51,51.8,7.4,26.5,2.38,-1.86,52.9,0.02916,0.4369,Clay
2022-07-23,16.5,2.29,50.0,4.5,25.8,3.24,-0.95,49.7,0.03206,0.4285,Clay
2022-07-24,15.8,0.07,49.3,4.0,23.6,2.48,-2.4,58.2,0.03481,0.4306,Clay
2022-07-25,15.4,0.84,54.9,7.0,23.5,2.45,-1.61,50.8,0.02724,0.4265,Clay
2022-07-26,16.6,1.87,53.3,3.7,24.0,2.92,-1.05,54.8,0.03559,0.4363,Clay
2022-07-27,22.9,4.43,48.4,5.1,27.8,3.86,0.57,50.5,0.03306,0.4862,Clay
2022-07-28,16.7,1.2,45.8,4.9,27.7,3.02,-1.82,46.4,0.02468,0.3902,Clay
2022-07-29,15.0,0.48,54.1,3.5,27.9,2.71,-2.23,64.4,0.03398,0.4206,Clay
2022-07-30,17.1,0.53,51.5,1.7,27.7,2.66,-2.13,57.2,0.031,0.3825,Clay
2022-07-31,12.2,0.43,45.9,0.9,27.9,1.84,-1.41,44.9,0.02319,0.2891,Clay
2022-08-01,13.9,0.93,61.7,3.8,28.8,2.19,-1.26,45.3,0.02611,0.3683,Clay
2022-08-02,18.9,1.35,69.2,4.1,29.1,3.48,-2.13,62.2,0.03713,0.4761,Clay
2022-08-03,16.4,1.73,62.8,6.4,28.6,3.25,-1.52,53.9,0.03286,0.4696,Clay
2022-08-04,22.0,0.55,49.4,3.8,29.1,3.78,-3.24,59.3,0.03555,0.4776,Clay
2022-08-05,16.4,1.28,54.7,3.0,30.2,3.18,-1.9,55.7,0.03193,0.4112,Clay
2022-08-06,11.8,2.53,67.5,4.0,32.0,2.09,0.44,54.6,0.03073,0.3962,Clay
2022-08-07,10.7,2.6,45.8,2.8,33.4,1.99,0.6,54.5,0.03239,0.383,Clay
2022-08-08,18.3,1.25,61.5,1.7,34.5,3.53,-2.28,50.2,0.0259,0.3682,Clay
2022-08-09,12.1,1.05,43.7,1.9,35.4,2.46,-1.41,55.3,0.03051,0.3682,Clay
2022-08-10,11.7,0.79,68.9,3.2,35.5,2.31,-1.53,46.0,0.02835,0.3733,Clay
2022-08-11,13.5,0.21,52.0,0.7,33.9,2.48,-2.27,49.1,0.02799,0.3365,Clay
2022-08-12,17.9,0.14,73.3,2.7,34.0,2.84,-2.7,53.9,0.03118,0.4154,Clay
2022-08-13,13.7,0.7,69.4,6.1,34.2,2.58,-1.88,45.3,0.0241,0.4005,Clay
2022-08-14,12.2,0.19,54.8,2.7,33.3,2.42,-2.23,50.6,0.03018,0.3761,Clay
2022-08-15,18.2,0.92,50.0,1.9,34.1,3.9,-2.97,45.1,0.02569,0.368,Clay
2022-08-16,17.6,1.12,57.4,8.2,34.9,3.12,-1.99,53.9,0.03071,0.5026,Clay
2022-08-17,19.4,0.81,54.5,4.9,34.9,3.29,-2.48,63.2,0.04043,0.5246,Clay
2022-08-18,18.3,0.04,52.8,1.4,31.9,3.33,-3.29,56.7,0.03147,0.3955,Clay
2022-08-19,17.3,0.07,42.8,1.4,31.6,3.53,-3.46,57.1,0.03676,0.4251,Clay
2022-08-20,11.8,0.13,52.1,4.9,31.0,2.37,-2.23,52.7,0.02977,0.4017,Clay
2022-08-21,15.9,0.19,47.4,4.5,30.7,2.83,-2.64,60.2,0.0349,0.4522,Clay
2022-08-22,17.4,5.23,60.8,1.5,33.7,2.88,2.36,45.0,0.027,0.3652,Clay
2022-08-23,19.2,0.49,64.4,2.7,34.1,3.13,-2.65,49.8,0.02972,0.4137,Clay
2022-08-24,14.0,0.4,62.5,7.8,33.6,2.84,-2.44,55.7,0.03072,0.473,Clay
2022-08-25,11.9,0.06,59.5,4.6,31.8,2.2,-2.14,62.0,0.03541,0.438,Clay
2022-08-26,10.6,1.2,50.0,3.9,28.6,2.7,-1.5,45.9,0.02439,0.3389,Clay
2022-08-27,16.1,1.27,58.6,2.8,28.7,2.94,-1.67,48.6,0.02909,0.3844,Clay
2022-08-28,11.0,0.23,63.5,2.1,28.4,2.3,-2.07,53.6,0.03438,0.378,Clay
2022-08-29,13.2,3.08,52.6,3.7,31.0,2.32,0.77,46.7,0.02776,0.3773,Clay
2022-08-30,10.1,2.0,58.3,7.7,32.5,1.77,0.23,51.6,0.02806,0.4289,Clay
2022-08-31,12.2,0.33,56.4,1.3,31.9,2.55,-2.22,49.5,0.02829,0.3371,Clay
2022-09-01,13.8,0.84,71.0,10.1,31.4,2.93,-2.09,51.5,0.02869,0.4921,Clay
2022-09-02,13.2,0.79,64.6,2.6,30.5,2.18,-1.39,53.0,0.02965,0.3706,Clay
2022-09-03,14.5,0.56,62.9,3.7,30.5,2.45,-1.89,54.2,0.0308,0.4044,Clay
2022-09-04,8.0,2.24,44.4,1.2,31.4,1.5,0.73,61.5,0.03418,0.3511,Clay
2022-09-05,11.6,0.15,59.7,4.7,29.1,2.45,-2.29,58.5,0.03447,0.4263,Clay
2022-09-06,10.4,0.72,57.2,4.1,27.2,2.17,-1.45,45.2,0.02918,0.3713,Clay
2022-09-07,8.8,0.76,57.3,5.2,26.7,1.78,-1.02,47.0,0.02684,0.3627,Clay
2022-09-08,9.3,0.87,46.3,4.5,26.5,1.66,-0.79,44.8,0.02228,0.3229,Clay
2022-09-09,8.8,2.76,50.3,3.7,28.5,2.3,0.46,57.1,0.02851,0.352,Clay
2022-09-10,12.4,0.35,58.6,5.7,28.6,2.65,-2.3,49.3,0.02753,0.3993,Clay
2022-09-11,12.4,0.16,68.2,0.9,28.7,1.76,-1.6,56.1,0.03354,0.3621,Clay
2022-09-12,13.7,1.4,54.8,4.5,29.4,2.81,-1.41,55.3,0.03099,0.4109,Clay
2022-09-13,11.9,0.28,56.5,1.9,29.4,2.2,-1.91,46.5,0.02563,0.3235,Clay
2022-09-14,11.2,0.12,74.1,3.9,28.6,2.0,-1.89,51.7,0.03054,0.3834,Clay
2022-09-15,10.9,0.84,57.7,6.1,28.4,2.36,-1.52,51.7,0.02861,0.4044,Clay
2022-09-16,12.5,0.38,59.2,2.1,27.9,2.48,-2.1,46.3,0.02812,0.3446,Clay
2022-09-17,4.0,0.69,59.5,7.9,28.6,1.13,-0.44,59.8,0.02809,0.3913,Clay
2022-09-18,10.0,0.47,49.9,7.1,29.0,1.73,-1.26,53.4,0.03032,0.4288,Clay
2022-09-19,11.0,0.15,65.4,3.8,29.0,2.46,-2.3,62.6,0.03118,0.3852,Clay
2022-09-20,15.3,1.32,55.9,0.5,30.1,2.42,-1.1,63.2,0.03699,0.3973,Clay
2022-09-21,6.5,0.04,61.0,6.1,24.9,1.7,-1.66,54.1,0.0306,0.3863,Clay
2022-09-22,6.2,5.6,65.1,7.0,30.1,1.46,4.14,43.6,0.01989,0.3374,Clay
2022-09-23,2.7,0.7,77.3,2.4,30.4,0.9,-0.2,46.5,0.01927,0.2374,Clay
2022-09-24,5.2,2.01,51.4,7.6,32.3,1.12,0.9,54.9,0.03057,0.4155,Clay
2022-09-25,8.8,2.85,69.1,7.5,34.0,1.87,0.98,47.8,0.0269,0.4137,Clay
2022-09-26,6.9,0.57,69.3,4.1,33.3,1.13,-0.56,49.0,0.024,0.3264,Clay
2022-09-27,6.7,2.43,57.5,6.2,35.5,1.88,0.55,45.1,0.02454,0.3672,Clay
2022-09-28,8.9,3.18,67.6,3.9,35.6,1.71,1.47,47.4,0.02474,0.3443,Clay
2022-09-29,10.4,0.5,76.2,4.6,34.1,1.86,-1.36,55.8,0.03047,0.3997,Clay
2022-09-30,8.6,8.94,57.2,3.2,42.7,1.73,7.21,36.6,0.01934,0.3079,Clay
2022-10-01,8.5,0.04,65.4,2.3,41.9,1.66,-1.63,55.6,0.02748,0.3445,Clay
2022-10-02,9.5,0.46,67.0,5.8,41.5,2.3,-1.84,52.6,0.0306,0.4278,Clay
2022-10-03,2.7,2.87,68.3,0.3,43.9,0.38,2.49,47.5,0.02228,0.2471,Clay
2022-10-04,8.4,0.41,70.4,4.7,42.0,1.74,-1.32,55.0,0.03001,0.4007,Clay
2022-10-05,7.7,2.33,65.8,6.9,44.2,2.12,0.21,55.7,0.03127,0.4441,Clay
2022-10-06,7.7,3.81,68.8,2.7,47.3,1.68,2.13,49.8,0.02515,0.3408,Clay
2022-10-07,5.9,6.38,57.6,3.3,52.9,1.44,4.94,40.9,0.0211,0.3236,Clay
2022-10-08,6.9,1.3,66.5,4.7,53.3,1.52,-0.23,52.5,0.02705,0.3931,Clay
2022-10-09,8.6,7.24,61.6,2.8,57.8,1.59,5.65,32.9,0.02133,0.3414,Clay
2022-10-10,12.1,1.1,55.8,6.7,58.6,2.47,-1.37,59.1,0.03497,0.5166,Clay
2022-10-11,2.0,0.51,61.8,3.5,58.9,0.75,-0.23,49.2,0.02663,0.3526,Clay
2022-10-12,8.7,1.53,68.3,4.7,59.1,1.85,-0.32,50.0,0.0316,0.4437,Clay
2022-10-13,10.5,2.25,69.9,2.7,61.0,2.24,0.01,47.6,0.027,0.3941,Clay
2022-10-14,2.9,1.33,56.5,1.2,62.2,1.07,0.26,45.1,0.02251,0.2982,Clay
2022-10-15,6.1,1.83,59.4,2.4,63.2,1.44,0.4,45.1,0.02105,0.3272,Clay
2022-10-16,7.3,1.19,73.0,1.2,64.0,1.87,-0.67,46.0,0.02326,0.3326,Clay
2022-10-17,12.4,1.67,71.5,4.1,65.0,2.66,-0.99,50.8,0.02886,0.4466,Clay
2022-10-18,12.8,6.92,74.8,4.7,71.5,2.65,4.27,45.6,0.02759,0.4626,Clay
2022-10-19,2.3,1.59,78.9,1.2,72.9,1.16,0.43,49.0,0.02377,0.3229,Clay
2022-10-20,5.1,0.68,72.5,1.7,72.3,1.67,-0.99,55.3,0.03222,0.4022,Clay
2022-10-21,6.5,3.33,65.1,4.2,75.6,1.11,2.23,48.0,0.02245,0.3903,Clay
2022-10-22,7.4,0.98,69.6,6.2,70.9,2.44,-1.46,50.7,0.02647,0.4478,Clay
2022-10-23,6.2,4.06,82.2,5.0,74.3,1.48,2.58,51.0,0.02792,0.4367,Clay
2022-10-24,2.7,0.14,91.3,1.8,72.4,0.83,-0.69,56.4,0.0292,0.3706,Clay
2022-10-25,2.4,0.99,73.2,7.1,70.6,0.92,0.07,54.0,0.02859,0.448,Clay
2022-10-26,0.7,0.25,74.0,7.6,70.2,0.16,0.09,51.9,0.02638,0.4298,Clay
2022-10-27,-0.9,0.22,75.8,3.3,68.0,0.44,-0.22,48.7,0.02545,0.3456,Clay
2022-10-28,0.4,2.71,70.4,4.9,67.6,0.32,2.39,43.5,0.02135,0.346,Clay
2022-10-29,8.5,1.24,79.8,4.2,68.3,1.79,-0.55,50.9,0.02703,0.4199,Clay
2022-10-30,7.0,5.29,78.8,8.0,64.6,1.59,3.7,49.5,0.02483,0.4531,Clay
2022-10-31,6.4,1.89,73.9,4.3,66.5,1.28,0.61,54.4,0.03328,0.4485,Clay
2022-11-01,4.0,0.92,68.7,8.5,67.0,0.56,0.36,42.1,0.02171,0.4267,Clay
2022-11-02,4.4,3.39,59.4,2.5,67.5,1.25,2.14,47.0,0.02542,0.3576,Clay
2022-11-03,3.6,2.62,77.7,3.4,69.7,1.05,1.58,34.4,0.01741,0.3174,Clay
2022-11-04,-0.4,4.35,73.8,6.0,71.7,0.5,3.85,40.1,0.02315,0.382,Clay
2022-11-05,6.2,2.82,66.4,6.1,70.7,1.3,1.51,43.6,0.02312,0.4158,Clay
2022-11-06,6.7,0.5,63.5,5.7,64.8,1.31,-0.81,54.4,0.02968,0.4457,Clay
2022-11-07,0.6,3.09,78.1,6.8,66.6,0.53,2.56,39.4,0.0181,0.3547,Clay
2022-11-08,0.5,1.39,60.3,5.5,60.8,0.62,0.77,40.8,0.02403,0.3617,Clay
2022-11-09,4.9,1.76,75.7,5.0,61.4,1.44,0.32,46.9,0.02503,0.3878,Clay
2022-11-10,4.8,7.28,80.3,4.0,68.2,0.98,6.29,37.4,0.02318,0.3703,Clay
2022-11-11,5.9,1.29,78.2,4.1,68.0,1.62,-0.34,42.0,0.02103,0.3623,Clay
2022-11-12,7.9,2.75,71.0,3.7,68.5,1.88,0.88,53.9,0.02821,0.4171,Clay
2022-11-13,0.4,1.32,64.3,4.9,68.5,0.71,0.61,47.8,0.02292,0.3585,Clay
2022-11-14,3.2,0.29,79.3,3.7,66.9,1.53,-1.24,52.6,0.02658,0.3769,Clay
2022-11-15,0.4,1.8,84.4,2.2,67.5,0.03,1.77,52.0,0.02743,0.3423,Clay
2022-11-16,0.5,2.73,70.5,1.9,68.6,1.16,1.57,43.2,0.01762,0.274,Clay
2022-11-17,1.9,1.59,79.4,7.7,63.3,0.6,0.99,55.4,0.02816,0.4384,Clay
2022-11-18,7.5,1.51,88.2,0.9,63.2,1.7,-0.18,50.4,0.02552,0.3422,Clay
2022-11-19,6.4,5.29,78.5,1.8,67.8,1.47,3.81,46.3,0.02288,0.3413,Clay
2022-11-20,2.8,0.09,72.8,3.9,64.6,0.52,-0.43,53.1,0.02822,0.3847,Clay
2022-11-21,-3.5,1.1,84.6,2.9,64.7,0.13,0.96,51.5,0.02545,0.3338,Clay
2022-11-22,4.1,5.26,70.6,3.7,65.9,1.37,3.89,42.6,0.0239,0.3618,Clay
2022-11-23,3.9,8.03,66.3,1.9,73.8,1.22,6.82,34.0,0.01846,0.3099,Clay
2022-11-24,-0.0,1.7,83.5,2.0,74.5,0.05,1.65,56.4,0.02855,0.358,Clay
2022-11-25,5.2,7.07,73.9,6.2,81.3,0.91,6.16,37.6,0.01865,0.4015,Clay
2022-11-26,-0.2,0.72,74.9,5.9,81.8,0.26,0.46,43.6,0.0199,0.3754,Clay
2022-11-27,5.1,0.82,72.6,1.8,79.9,1.65,-0.83,59.0,0.0322,0.4178,Clay
2022-11-28,3.3,6.15,74.1,5.2,84.8,1.02,5.13,38.2,0.01921,0.3843,Clay
2022-11-29,-1.9,7.72,89.3,4.9,87.2,0.0,7.72,25.9,0.01352,0.3259,Clay
2022-11-30,1.4,0.84,91.6,5.5,86.2,1.33,-0.49,46.9,0.02374,0.4113,Clay
2022-12-01,2.8,0.2,92.9,4.1,85.5,1.38,-1.17,42.6,0.0178,0.3551,Clay
2022-12-02,3.3,0.32,87.4,3.0,82.4,0.66,-0.35,46.8,0.02513,0.3828,Clay
2022-12-03,5.4,1.03,82.7,5.2,80.8,1.19,-0.16,59.1,0.02991,0.4608,Clay
2022-12-04,5.8,4.89,67.7,3.5,81.4,1.28,3.61,45.1,0.02556,0.4073,Clay
2022-12-05,1.5,2.45,77.8,2.6,81.0,0.89,1.56,46.9,0.02007,0.3314,Clay
2022-12-06,3.9,2.1,96.8,3.7,82.6,1.14,0.95,45.2,0.02728,0.4137,Clay
2022-12-07,7.0,3.05,76.2,5.9,82.5,1.35,1.7,45.9,0.02337,0.4406,Clay
2022-12-08,-0.9,7.72,92.0,4.1,88.9,0.76,6.96,41.7,0.02159,0.3705,Clay
2022-12-09,0.3,0.33,80.6,3.1,87.4,1.07,-0.74,42.3,0.01981,0.342,Clay
2022-12-10,-2.9,4.19,58.9,6.5,84.4,0.06,4.13,56.4,0.02626,0.4329,Clay
2022-12-11,0.2,9.28,85.6,7.1,92.3,0.36,8.92,27.7,0.01527,0.3836,Clay
2022-12-12,2.7,0.86,90.8,3.9,90.4,1.38,-0.53,49.8,0.02517,0.4089,Clay
2022-12-13,-4.3,6.52,80.5,3.5,95.6,0.0,6.52,36.2,0.01704,0.3431,Clay
