building_id,timestamp,co2_ppm,tvoc_ppb,pm25_ugm3,temperature_c,humidity_percent,air_quality_index
B_0058,2021-11-08,679.7,101.2,4.0,21.4,55.0,228.6
B_0059,2021-11-08,1014.6,10.0,2.9,21.3,43.1,264.5
B_0060,2021-11-08,971.2,41.6,4.6,20.7,57.5,272.7
B_0061,2021-11-08,786.6,34.9,1.4,20.1,70.0,216.9
B_0062,2021-11-08,693.4,21.2,6.4,21.0,49.0,196.8
B_0063,2021-11-08,871.4,32.4,5.8,25.7,50.0,245.6
B_0064,2021-11-08,1113.1,5.7,0.4,22.6,57.5,281.9
B_0065,2021-11-08,850.9,18.5,10.2,24.6,47.6,242.4
B_0066,2021-11-08,1106.4,186.9,0.0,24.6,58.3,370.1
B_0067,2021-11-08,837.1,16.4,15.5,22.1,66.9,248.5
B_0068,2021-11-08,534.4,2.4,14.3,20.6,60.2,163.3
B_0069,2021-11-08,662.3,41.4,3.0,23.1,57.3,192.3
B_0070,2021-11-08,975.7,38.6,16.5,19.3,49.2,296.2
B_0071,2021-11-08,872.0,71.9,2.1,26.0,50.9,258.2
B_0072,2021-11-08,699.5,13.5,17.9,22.3,62.3,217.5
B_0073,2021-11-08,664.4,11.6,2.8,20.7,50.4,177.5
B_0074,2021-11-08,1028.0,70.5,24.7,24.4,48.1,341.6
B_0075,2021-11-08,766.9,140.5,1.5,21.7,36.6,264.9
B_0076,2021-11-08,779.0,41.6,11.4,24.6,54.9,238.3
B_0077,2021-11-08,789.0,8.9,11.7,19.0,57.8,225.1
B_0078,2021-11-08,1355.1,17.1,2.9,19.4,44.3,353.1
B_0079,2021-11-08,844.8,27.0,0.8,19.5,53.0,226.3
B_0080,2021-11-08,1111.9,19.7,0.7,20.3,30.2,289.1
B_0081,2021-11-08,553.5,56.9,9.1,24.6,61.5,185.0
B_0082,2021-11-08,712.4,7.5,8.6,22.0,40.7,199.1
B_0083,2021-11-08,723.6,54.9,7.4,22.7,60.9,223.1
B_0084,2021-11-08,957.5,21.9,6.8,23.4,51.8,263.9
B_0085,2021-11-08,1043.9,24.1,1.7,22.9,56.0,276.5
B_0086,2021-11-08,729.1,70.7,30.8,24.0,50.5,279.2
B_0087,2021-11-08,973.2,1.4,4.1,18.5,54.1,252.3
B_0088,2021-11-08,785.5,4.6,17.0,23.7,47.6,232.6
B_0089,2021-11-08,987.8,43.0,21.1,24.3,39.0,310.8
B_0090,2021-11-08,852.3,11.5,24.9,21.7,46.4,268.6
B_0091,2021-11-08,666.8,26.8,15.3,18.0,42.3,210.8
B_0092,2021-11-08,445.4,192.9,3.7,23.0,62.0,215.2
B_0093,2021-11-08,987.5,34.5,3.8,20.7,51.3,271.7
B_0094,2021-11-08,701.1,1.3,0.9,23.8,39.8,177.7
B_0095,2021-11-08,566.6,109.9,25.1,22.9,44.2,246.8
B_0096,2021-11-08,610.9,31.9,6.5,23.7,43.9,181.6
B_0097,2021-11-08,767.0,49.0,23.8,18.2,34.9,264.0
B_0098,2021-11-08,925.6,4.3,6.4,21.8,34.9,246.3
B_0099,2021-11-08,940.4,82.7,16.4,21.0,67.3,309.3
B_0100,2021-11-08,708.2,50.0,1.9,22.2,58.0,205.9
B_0001,2021-11-09,944.1,14.3,6.3,23.7,45.7,255.8
B_0002,2021-11-09,802.0,56.4,11.4,22.5,67.3,251.5
B_0003,2021-11-09,824.1,82.3,11.4,22.0,52.1,270.0
B_0004,2021-11-09,624.6,15.6,4.7,25.1,49.8,173.3
B_0005,2021-11-09,711.3,32.9,13.1,25.2,62.7,220.6
B_0006,2021-11-09,612.4,79.1,7.6,21.6,40.2,207.8
B_0007,2021-11-09,441.7,54.3,26.4,22.1,36.8,190.4
B_0008,2021-11-09,878.5,54.9,3.8,26.0,43.0,254.7
B_0009,2021-11-09,861.1,20.9,0.7,19.7,47.5,227.1
B_0010,2021-11-09,1072.0,125.5,7.6,21.7,45.7,345.9
B_0011,2021-11-09,840.0,28.7,2.7,20.3,34.4,229.8
B_0012,2021-11-09,703.4,132.0,24.9,24.5,60.0,291.7
B_0013,2021-11-09,950.0,91.5,10.7,22.0,68.3,304.6
B_0014,2021-11-09,852.6,19.6,6.8,23.2,52.1,236.5
B_0015,2021-11-09,635.1,253.9,21.7,22.9,47.1,329.1
B_0016,2021-11-09,943.9,10.6,11.1,19.3,37.8,263.4
B_0017,2021-11-09,1130.8,34.8,1.5,20.1,50.0,303.0
B_0018,2021-11-09,753.5,142.6,13.7,22.5,49.8,287.1
B_0019,2021-11-09,652.5,0.7,16.7,20.6,63.3,196.9
B_0020,2021-11-09,926.2,71.8,11.3,25.8,50.7,289.9
B_0021,2021-11-09,784.5,71.0,36.8,22.7,47.2,305.2
B_0022,2021-11-09,717.5,14.0,1.4,20.1,53.6,189.1
B_0023,2021-11-09,720.6,29.1,8.6,19.8,40.7,211.8
B_0024,2021-11-09,1188.0,57.7,25.1,20.9,40.1,376.1
B_0025,2021-11-09,690.5,6.5,3.1,18.0,44.6,182.0
B_0026,2021-11-09,907.8,28.8,5.0,22.8,42.2,251.4
B_0027,2021-11-09,453.3,46.4,11.0,22.7,70.0,158.5
B_0028,2021-11-09,898.2,7.6,10.4,18.8,30.0,249.2
B_0029,2021-11-09,619.9,53.7,6.0,23.2,47.1,193.9
B_0030,2021-11-09,858.7,145.9,18.5,19.8,42.6,324.7
B_0031,2021-11-09,639.4,39.4,12.5,22.4,48.1,204.6
B_0032,2021-11-09,1038.2,74.2,10.1,21.2,50.5,316.8
B_0033,2021-11-09,840.4,57.2,1.0,18.8,40.3,240.7
B_0034,2021-11-09,814.7,32.6,9.0,20.6,62.0,237.9
B_0035,2021-11-09,597.2,37.0,8.4,21.7,48.8,184.7
B_0036,2021-11-09,824.8,15.7,3.7,22.3,48.7,221.5
B_0037,2021-11-09,737.2,37.4,6.2,22.9,60.1,215.3
B_0038,2021-11-09,969.3,106.8,16.6,22.5,51.9,328.9
B_0039,2021-11-09,961.2,20.7,11.0,19.5,53.9,272.6
B_0040,2021-11-09,661.0,36.1,12.9,18.8,53.0,209.1
B_0041,2021-11-09,891.4,6.6,1.8,22.6,41.5,229.7
B_0042,2021-11-09,916.8,5.7,6.8,22.2,44.4,245.8
B_0043,2021-11-09,792.7,16.0,5.2,20.6,33.1,216.6
B_0044,2021-11-09,755.9,91.4,50.0,25.2,44.9,334.7
B_0045,2021-11-09,991.7,32.1,5.8,18.0,39.4,275.7
B_0046,2021-11-09,805.8,9.1,13.1,25.3,38.7,232.1
B_0047,2021-11-09,743.5,169.6,4.6,18.1,45.9,279.8
B_0048,2021-11-09,871.3,29.2,6.2,22.7,57.2,244.9
B_0049,2021-11-09,962.5,48.7,9.6,21.8,42.2,284.1
B_0050,2021-11-09,647.5,3.7,9.3,20.4,49.2,182.4
B_0051,2021-11-09,790.9,59.1,0.5,20.5,60.2,228.2
B_0052,2021-11-09,907.2,9.8,0.2,22.3,54.2,232.0
B_0053,2021-11-09,485.6,33.8,4.4,22.0,61.8,147.1
B_0054,2021-11-09,960.2,3.4,12.0,23.4,34.1,265.8
B_0055,2021-11-09,1258.1,33.9,2.3,23.5,37.1,336.1
B_0056,2021-11-09,806.5,78.5,10.7,23.2,30.0,262.4
B_0057,2021-11-09,493.0,29.8,7.7,22.5,48.1,153.5
B_0058,2021-11-09,1147.7,56.9,17.1,24.5,46.5,349.5
B_0059,2021-11-09,882.3,1.5,0.9,20.5,70.0,223.1
B_0060,2021-11-09,833.3,23.6,1.3,23.7,38.6,222.8
B_0061,2021-11-09,887.2,35.9,2.9,23.8,44.6,245.5
B_0062,2021-11-09,1029.0,6.2,18.5,18.0,30.0,297.4
B_0063,2021-11-09,787.6,72.1,4.8,20.6,48.4,242.6
B_0064,2021-11-09,1110.6,14.9,28.4,20.3,59.6,341.9
B_0065,2021-11-09,865.0,88.4,9.0,20.5,57.3,278.4
B_0066,2021-11-09,514.3,3.9,3.3,22.0,62.6,137.2
B_0067,2021-11-09,1027.4,0.3,28.5,21.8,43.2,314.1
B_0068,2021-11-09,811.1,55.5,3.2,23.0,55.0,236.9
B_0069,2021-11-09,717.0,48.9,7.9,21.7,54.0,219.6
B_0070,2021-11-09,1015.2,311.4,23.2,23.2,54.0,455.9
B_0071,2021-11-09,716.7,47.7,22.7,23.2,46.1,248.3
B_0072,2021-11-09,996.3,69.4,10.4,21.7,57.9,304.6
B_0073,2021-11-09,997.8,148.1,9.3,25.7,70.0,342.1
B_0074,2021-11-09,400.0,59.1,6.7,23.0,41.1,142.9
B_0075,2021-11-09,808.5,5.5,9.3,24.1,48.2,223.5
B_0076,2021-11-09,943.5,64.4,1.5,20.4,50.9,271.1
B_0077,2021-11-09,1082.8,169.5,3.7,20.5,47.1,362.9
B_0078,2021-11-09,641.6,34.7,28.0,25.1,56.9,233.8
B_0079,2021-11-09,733.9,11.2,0.9,24.2,67.6,190.9
B_0080,2021-11-09,478.0,1.7,9.8,18.0,36.4,139.9
B_0081,2021-11-09,813.1,10.8,9.5,23.6,45.6,227.7
B_0082,2021-11-09,400.0,27.2,4.4,18.6,54.0,122.3
B_0083,2021-11-09,568.3,57.2,8.8,20.8,32.5,188.3
B_0084,2021-11-09,604.2,19.0,9.9,21.9,59.9,180.3
B_0085,2021-11-09,596.6,42.6,0.6,21.3,55.7,171.6
B_0086,2021-11-09,892.1,59.9,4.3,22.0,46.3,261.7
B_0087,2021-11-09,777.2,33.9,0.5,19.9,34.7,212.3
B_0088,2021-11-09,688.4,67.0,5.2,22.6,37.5,216.0
B_0089,2021-11-09,1021.1,39.6,2.1,18.8,42.8,279.3
B_0090,2021-11-09,793.3,76.9,0.7,21.9,44.7,238.2
B_0091,2021-11-09,1049.5,72.4,6.9,21.0,36.1,312.4
B_0092,2021-11-09,807.2,1.3,5.8,21.8,44.5,214.1
B_0093,2021-11-09,749.2,19.4,0.2,23.7,40.2,197.5
B_0094,2021-11-09,905.5,77.2,5.7,20.7,56.7,276.4
B_0095,2021-11-09,860.6,49.1,13.1,25.4,42.9,265.8
B_0096,2021-11-09,918.0,73.5,0.7,24.1,41.3,267.7
B_0097,2021-11-09,814.7,50.1,11.2,20.4,34.1,251.2
B_0098,2021-11-09,699.6,22.7,18.6,19.6,51.9,223.5
B_0099,2021-11-09,661.6,32.5,27.7,23.8,51.9,237.1
B_0100,2021-11-09,506.5,32.4,12.2,24.6,47.8,167.3
B_0001,2021-11-10,819.3,57.8,20.1,22.4,55.2,274.0
B_0002,2021-11-10,812.3,176.8,8.9,19.2,30.0,309.3
B_0003,2021-11-10,574.3,5.0,16.2,23.5,49.0,178.5
B_0004,2021-11-10,886.9,28.0,28.7,19.8,58.4,293.1
B_0005,2021-11-10,481.2,83.6,10.9,23.8,47.8,184.0
B_0006,2021-11-10,665.1,6.1,22.1,22.9,57.6,213.6
B_0007,2021-11-10,617.1,43.5,0.1,19.5,70.0,176.3
B_0008,2021-11-10,641.7,5.1,6.9,21.8,58.8,176.8
B_0009,2021-11-10,579.6,85.9,11.5,18.9,42.4,210.9
B_0010,2021-11-10,428.5,34.7,22.2,23.4,61.6,168.8
B_0011,2021-11-10,926.1,78.2,6.3,21.6,30.0,283.3
B_0012,2021-11-10,400.0,50.7,6.9,23.8,52.7,139.3
B_0013,2021-11-10,934.9,18.5,8.7,22.0,49.7,260.4
B_0014,2021-11-10,728.2,19.0,2.8,20.2,47.2,197.2
B_0015,2021-11-10,785.5,126.0,1.5,24.8,54.8,262.4
B_0016,2021-11-10,968.4,9.1,1.4,19.6,49.4,249.4
B_0017,2021-11-10,916.4,91.0,1.6,23.1,36.6,277.9
B_0018,2021-11-10,1047.4,18.0,9.9,23.2,57.6,290.6
B_0019,2021-11-10,879.4,27.6,3.1,19.0,42.8,239.8
B_0020,2021-11-10,1375.5,222.6,7.1,22.7,43.6,469.5
B_0021,2021-11-10,456.1,7.2,9.9,18.2,57.4,137.4
B_0022,2021-11-10,912.5,61.1,18.7,22.2,57.2,296.1
B_0023,2021-11-10,817.9,1.0,3.1,23.7,43.9,211.2
B_0024,2021-11-10,856.1,3.8,16.3,24.1,53.7,248.5
B_0025,2021-11-10,939.9,37.5,26.8,19.2,55.0,307.3
B_0026,2021-11-10,622.6,48.2,5.1,24.6,46.2,189.9
B_0027,2021-11-10,434.0,63.5,0.1,18.2,58.0,140.4
B_0028,2021-11-10,857.5,35.8,8.8,23.8,53.8,249.8
B_0029,2021-11-10,648.1,110.9,28.1,21.1,52.3,273.7
B_0030,2021-11-10,607.2,21.9,9.3,21.7,52.5,181.3
B_0031,2021-11-10,1122.7,49.6,7.5,22.0,34.5,320.5
B_0032,2021-11-10,1129.3,10.7,16.6,22.8,37.2,320.9
B_0033,2021-11-10,671.1,40.8,12.1,18.5,39.8,212.3
B_0034,2021-11-10,905.0,26.3,18.7,18.0,52.5,276.8
B_0035,2021-11-10,887.0,50.6,1.0,22.3,58.7,249.0
B_0036,2021-11-10,800.0,13.3,4.1,24.8,55.7,214.8
B_0037,2021-11-10,856.6,13.9,1.8,23.9,33.9,224.8
B_0038,2021-11-10,838.3,44.5,7.0,22.1,59.4,245.8
B_0039,2021-11-10,797.0,4.3,5.5,21.4,51.9,212.4
B_0040,2021-11-10,990.1,49.6,6.1,18.9,48.4,284.5
B_0041,2021-11-10,537.4,72.6,16.1,23.1,42.3,202.8
B_0042,2021-11-10,785.1,9.4,7.3,20.3,46.4,215.5
B_0043,2021-11-10,882.9,5.5,11.1,18.2,53.6,245.6
B_0044,2021-11-10,976.1,39.4,14.9,23.1,54.4,293.6
B_0045,2021-11-10,555.2,38.3,1.1,23.9,65.1,160.1
B_0046,2021-11-10,675.6,2.6,2.3,20.2,41.9,174.7
B_0047,2021-11-10,768.6,37.6,11.6,21.6,45.1,234.2
B_0048,2021-11-10,947.4,11.4,14.6,19.4,30.0,271.7
B_0049,2021-11-10,913.9,14.1,2.3,25.1,35.8,240.2
B_0050,2021-11-10,407.5,17.7,6.6,23.0,40.8,123.9
B_0051,2021-11-10,644.2,58.7,8.6,19.2,65.8,207.6
B_0052,2021-11-10,604.6,8.2,0.2,21.7,50.2,155.7
B_0053,2021-11-10,623.7,35.7,1.2,19.7,42.2,176.2
B_0054,2021-11-10,823.0,38.7,4.3,22.8,44.3,233.6
B_0055,2021-11-10,1089.0,69.9,7.6,19.4,47.8,322.5
B_0056,2021-11-10,1271.0,101.5,1.8,23.0,39.9,372.2
B_0057,2021-11-10,859.9,15.1,8.7,21.7,65.6,240.0
B_0058,2021-11-10,944.5,5.1,9.3,22.4,43.5,257.3
B_0059,2021-11-10,653.9,83.3,0.1,19.8,55.2,205.3
B_0060,2021-11-10,663.9,53.9,1.3,19.8,45.5,195.5
B_0061,2021-11-10,796.6,114.8,9.4,21.1,57.4,275.3
B_0062,2021-11-10,1059.1,7.9,6.1,19.6,45.4,280.9
B_0063,2021-11-10,994.0,13.1,10.6,22.6,48.3,276.2
B_0064,2021-11-10,640.4,70.3,10.7,23.7,51.5,216.7
B_0065,2021-11-10,890.5,46.1,9.7,26.0,58.0,265.1
B_0066,2021-11-10,1002.5,0.3,0.6,21.7,46.3,251.9
B_0067,2021-11-10,687.8,65.3,0.3,18.0,32.2,205.3
B_0068,2021-11-10,863.7,6.0,20.5,22.5,45.5,259.9
B_0069,2021-11-10,1092.1,27.1,3.4,18.0,55.3,293.4
B_0070,2021-11-10,717.5,139.5,0.5,21.5,30.0,250.1
B_0071,2021-11-10,955.3,3.9,12.6,20.6,47.5,266.1
B_0072,2021-11-10,603.1,55.9,5.8,25.0,45.1,190.3
B_0073,2021-11-10,705.2,28.8,42.8,20.8,57.5,276.4
B_0074,2021-11-10,739.7,99.5,9.3,24.6,45.4,253.3
B_0075,2021-11-10,815.7,17.7,3.5,21.6,49.3,219.8
B_0076,2021-11-10,649.1,70.9,0.9,20.3,66.1,199.5
B_0077,2021-11-10,476.7,3.7,5.0,21.6,52.3,131.1
B_0078,2021-11-10,702.8,10.6,2.2,19.8,36.8,185.4
B_0079,2021-11-10,449.5,180.5,4.3,22.8,59.3,211.3
B_0080,2021-11-10,740.9,13.1,7.8,25.7,53.6,207.4
B_0081,2021-11-10,679.3,57.2,1.7,22.9,50.9,201.7
B_0082,2021-11-10,618.0,54.2,0.2,19.0,59.9,181.9
B_0083,2021-11-10,821.7,25.4,2.6,24.5,38.3,223.4
B_0084,2021-11-10,817.1,14.4,12.5,22.5,33.9,236.5
B_0085,2021-11-10,487.8,25.7,13.9,21.6,43.8,162.5
B_0086,2021-11-10,847.5,16.9,22.6,20.0,60.5,265.5
B_0087,2021-11-10,903.2,27.2,2.9,26.0,42.4,245.1
B_0088,2021-11-10,1161.0,51.9,2.5,21.6,70.0,321.3
B_0089,2021-11-10,884.5,107.6,6.9,21.5,57.7,288.7
B_0090,2021-11-10,867.0,15.0,1.9,20.2,70.0,228.0
B_0091,2021-11-10,835.6,40.6,5.0,22.0,43.2,239.2
B_0092,2021-11-10,640.3,157.3,1.8,23.4,44.7,242.4
B_0093,2021-11-10,897.7,2.7,12.3,23.8,43.5,250.5
B_0094,2021-11-10,1010.2,5.3,5.2,20.6,64.2,265.5
B_0095,2021-11-10,971.7,85.6,1.0,23.4,57.8,287.8
B_0096,2021-11-10,948.0,146.4,9.1,24.3,52.1,328.5
B_0097,2021-11-10,738.6,31.6,0.9,19.4,46.7,202.3
B_0098,2021-11-10,1077.4,22.1,5.3,20.8,60.5,291.0
B_0099,2021-11-10,740.8,79.8,11.4,23.0,41.1,247.9
B_0100,2021-11-10,810.8,28.2,15.0,23.7,48.4,246.8
B_0001,2021-11-11,595.7,80.0,13.9,24.8,53.9,216.7
B_0002,2021-11-11,519.2,6.9,2.2,20.9,54.9,137.7
B_0003,2021-11-11,1278.3,42.2,20.2,20.6,59.4,381.1
B_0004,2021-11-11,1095.7,121.2,14.5,20.9,60.5,363.5
B_0005,2021-11-11,614.6,11.4,15.5,23.2,68.2,190.4
B_0006,2021-11-11,400.0,27.0,3.6,20.6,52.3,120.8
B_0007,2021-11-11,585.0,2.5,9.2,23.2,48.4,166.0
B_0008,2021-11-11,800.0,78.4,25.1,23.8,44.1,289.4
B_0009,2021-11-11,966.7,51.3,8.5,22.0,57.2,284.3
B_0010,2021-11-11,987.1,14.2,0.4,20.7,53.1,254.7
B_0011,2021-11-11,788.2,43.0,4.4,21.5,63.8,227.4
B_0012,2021-11-11,863.9,26.2,1.6,24.3,60.7,232.3
B_0013,2021-11-11,963.0,37.6,9.2,22.5,34.0,277.9
B_0014,2021-11-11,923.3,148.8,20.2,22.5,60.8,345.7
B_0015,2021-11-11,622.8,15.7,2.3,23.1,36.5,168.2
B_0016,2021-11-11,527.3,44.0,2.2,20.3,59.3,158.2
B_0017,2021-11-11,926.2,19.1,3.9,22.4,51.8,248.9
B_0018,2021-11-11,1164.8,99.2,5.9,20.6,46.0,352.6
B_0019,2021-11-11,664.1,22.2,0.0,20.7,42.5,177.2
B_0020,2021-11-11,629.7,63.2,2.0,24.0,68.4,193.1
B_0021,2021-11-11,1141.4,36.3,7.2,20.0,30.6,317.9
B_0022,2021-11-11,850.2,29.5,0.2,18.6,54.4,227.8
B_0023,2021-11-11,730.3,58.4,1.2,24.8,67.4,214.1
B_0024,2021-11-11,996.0,173.2,3.6,21.8,65.6,342.8
B_0025,2021-11-11,1190.6,22.0,7.5,20.8,50.3,323.7
B_0026,2021-11-11,571.0,15.9,1.0,23.0,42.3,152.7
B_0027,2021-11-11,996.0,186.9,9.5,18.7,32.3,361.5
B_0028,2021-11-11,899.1,52.8,3.5,22.1,53.2,258.3
B_0029,2021-11-11,926.0,160.0,1.9,18.0,44.2,315.2
B_0030,2021-11-11,839.3,36.2,10.7,21.0,41.4,249.3
B_0031,2021-11-11,660.0,38.9,3.5,20.9,41.6,191.5
B_0032,2021-11-11,749.8,60.0,11.1,20.8,65.3,239.5
B_0033,2021-11-11,1062.1,41.7,7.1,26.0,63.1,300.5
B_0034,2021-11-11,999.1,196.3,0.8,20.1,42.7,349.4
B_0035,2021-11-11,688.5,28.1,2.5,21.6,33.9,191.2
B_0036,2021-11-11,681.8,0.0,0.4,23.6,47.4,171.3
B_0037,2021-11-11,600.5,7.2,13.0,25.7,44.0,179.8
B_0038,2021-11-11,727.6,49.0,6.9,19.3,45.9,220.1
B_0039,2021-11-11,805.9,112.0,3.7,23.4,57.9,264.9
B_0040,2021-11-11,663.2,7.3,6.7,21.3,39.0,183.0
B_0041,2021-11-11,1492.9,20.9,9.9,21.7,54.4,403.4
B_0042,2021-11-11,592.0,33.2,5.5,24.4,60.4,175.6
B_0043,2021-11-11,924.4,19.1,6.5,25.0,44.3,253.7
B_0044,2021-11-11,788.0,79.0,3.0,22.6,43.5,242.4
B_0045,2021-11-11,457.6,52.6,16.5,21.9,30.0,173.7
B_0046,2021-11-11,905.1,65.1,3.9,22.3,59.2,266.7
B_0047,2021-11-11,734.4,18.8,5.0,24.4,35.1,203.0
B_0048,2021-11-11,653.2,30.8,50.0,20.4,50.9,278.7
B_0049,2021-11-11,625.2,48.7,0.9,20.5,36.3,182.5
B_0050,2021-11-11,913.8,173.2,6.1,20.8,40.4,327.3
B_0051,2021-11-11,742.4,85.7,3.2,25.3,54.3,234.8
B_0052,2021-11-11,987.9,24.4,0.5,24.0,48.3,260.1
B_0053,2021-11-11,1074.0,92.1,3.2,23.8,52.2,321.0
B_0054,2021-11-11,1005.6,13.0,10.3,19.5,33.7,278.6
B_0055,2021-11-11,1112.0,46.5,11.9,23.7,39.1,325.0
B_0056,2021-11-11,932.3,90.1,16.8,21.7,49.2,311.7
B_0057,2021-11-11,965.3,63.9,10.5,18.4,56.5,294.2
B_0058,2021-11-11,910.4,201.0,13.8,25.8,64.7,355.8
B_0059,2021-11-11,1098.0,2.6,12.7,20.6,69.9,301.2
B_0060,2021-11-11,801.4,123.4,25.6,21.3,56.1,313.2
B_0061,2021-11-11,944.5,38.3,0.9,25.3,47.5,257.1
B_0062,2021-11-11,859.4,30.2,9.6,21.4,46.9,249.1
B_0063,2021-11-11,676.2,1.3,0.7,20.8,61.2,171.0
B_0064,2021-11-11,830.3,11.3,16.3,20.5,60.6,245.7
B_0065,2021-11-11,734.0,2.6,4.1,24.8,58.5,193.0
B_0066,2021-11-11,643.4,5.7,16.2,20.9,38.1,196.0
B_0067,2021-11-11,910.2,2.6,21.6,22.1,70.0,272.1
B_0068,2021-11-11,761.4,75.3,9.5,22.4,53.8,246.9
B_0069,2021-11-11,990.1,228.6,2.6,25.2,60.0,367.0
B_0070,2021-11-11,485.7,35.8,7.4,23.3,55.1,154.1
B_0071,2021-11-11,929.2,40.8,4.9,18.0,42.5,262.5
B_0072,2021-11-11,880.7,10.6,2.4,21.0,49.5,230.2
B_0073,2021-11-11,892.0,153.6,16.3,21.2,37.8,332.5
B_0074,2021-11-11,1006.6,20.9,5.8,23.4,46.9,273.8
B_0075,2021-11-11,826.7,17.5,0.9,21.8,53.8,217.2
B_0076,2021-11-11,744.8,5.5,4.3,23.0,38.2,197.6
B_0077,2021-11-11,727.1,33.9,25.5,19.2,46.5,249.8
B_0078,2021-11-11,880.8,10.7,0.3,21.2,44.9,226.2
B_0079,2021-11-11,753.7,6.2,13.9,21.4,46.3,219.4
B_0080,2021-11-11,1085.9,30.8,2.1,22.6,47.6,291.2
B_0081,2021-11-11,809.1,36.8,0.1,19.3,36.7,220.9
B_0082,2021-11-11,888.5,230.3,1.5,21.9,33.9,340.4
B_0083,2021-11-11,658.3,65.1,4.2,20.7,59.7,205.5
B_0084,2021-11-11,730.2,108.8,6.8,20.9,43.8,250.5
B_0085,2021-11-11,987.2,24.3,8.6,22.9,42.7,276.2
B_0086,2021-11-11,462.0,27.3,0.5,23.7,56.3,130.2
B_0087,2021-11-11,949.2,104.9,15.0,21.4,41.3,319.7
B_0088,2021-11-11,597.6,56.1,6.7,23.3,62.5,190.8
B_0089,2021-11-11,423.5,47.8,15.8,26.0,52.5,161.5
B_0090,2021-11-11,419.2,52.8,26.5,19.7,52.8,184.1
B_0091,2021-11-11,1195.2,25.0,11.7,22.1,35.6,334.7
B_0092,2021-11-11,495.5,121.7,4.8,20.4,55.9,194.3
B_0093,2021-11-11,996.5,5.8,4.1,23.3,47.0,260.3
B_0094,2021-11-11,583.2,84.0,12.4,20.0,47.8,212.6
B_0095,2021-11-11,590.3,28.0,34.5,18.1,61.4,230.6
B_0096,2021-11-11,1042.7,27.4,27.2,23.7,51.3,328.8
B_0097,2021-11-11,567.7,114.2,8.2,22.8,56.3,215.3
B_0098,2021-11-11,686.3,15.2,27.4,24.0,68.6,234.0
B_0099,2021-11-11,547.7,30.6,13.0,19.8,60.6,178.1
B_0100,2021-11-11,933.0,43.1,19.6,21.5,36.7,294.0
B_0001,2021-11-12,760.1,47.5,5.0,22.8,46.6,223.9
B_0002,2021-11-12,646.5,75.8,1.3,21.6,30.6,202.2
B_0003,2021-11-12,702.4,61.3,7.4,24.6,41.5,221.1
B_0004,2021-11-12,546.4,41.3,5.5,26.0,53.8,168.2
B_0005,2021-11-12,736.3,4.2,1.2,19.6,70.0,188.5
B_0006,2021-11-12,999.8,56.4,5.2,21.1,57.2,288.5
B_0007,2021-11-12,491.0,59.7,21.5,19.5,70.0,195.6
B_0008,2021-11-12,615.3,32.6,16.5,21.8,70.0,203.2
B_0009,2021-11-12,1006.0,59.0,3.3,22.2,55.6,287.6
B_0010,2021-11-12,658.6,72.7,3.9,18.6,46.4,208.8
B_0011,2021-11-12,722.5,9.0,19.4,19.7,52.6,224.0
B_0012,2021-11-12,731.2,1.4,41.0,19.4,66.0,265.4
B_0013,2021-11-12,864.6,38.8,4.8,24.2,55.5,245.2
B_0014,2021-11-12,828.5,5.2,10.8,23.1,53.9,231.3
B_0015,2021-11-12,1087.1,2.2,0.8,20.6,59.1,274.5
B_0016,2021-11-12,946.9,28.5,3.9,20.1,61.8,258.7
B_0017,2021-11-12,1034.5,49.7,50.0,22.3,48.5,383.5
B_0018,2021-11-12,892.2,29.2,23.2,22.9,55.1,284.1
B_0019,2021-11-12,490.3,3.3,1.0,20.8,60.2,126.3
B_0020,2021-11-12,467.8,100.3,36.4,19.7,34.0,239.9
B_0021,2021-11-12,945.4,8.5,10.8,22.5,48.7,262.2
B_0022,2021-11-12,487.9,5.3,0.9,20.3,50.4,126.6
B_0023,2021-11-12,680.2,34.2,4.0,22.3,57.0,195.1
B_0024,2021-11-12,687.9,96.4,22.0,25.4,67.6,264.1
B_0025,2021-11-12,557.5,4.1,9.7,24.0,31.6,160.9
B_0026,2021-11-12,1194.6,53.0,2.9,18.4,30.0,330.8
B_0027,2021-11-12,918.5,18.2,26.1,23.2,66.1,290.9
B_0028,2021-11-12,559.0,56.0,20.0,20.8,30.6,207.7
B_0029,2021-11-12,475.1,25.9,5.5,20.5,43.3,142.8
B_0030,2021-11-12,482.4,19.3,7.4,23.8,62.3,145.2
B_0031,2021-11-12,657.3,21.3,13.8,19.5,46.3,202.6
B_0032,2021-11-12,877.9,4.9,10.2,23.9,37.3,242.3
B_0033,2021-11-12,942.5,41.5,9.1,22.9,66.1,274.7
B_0034,2021-11-12,1003.6,47.3,2.5,21.7,49.4,279.6
B_0035,2021-11-12,761.5,17.0,18.0,21.9,66.8,234.8
B_0036,2021-11-12,709.1,23.2,4.3,23.1,66.3,197.5
B_0037,2021-11-12,721.6,27.9,14.3,22.3,45.0,223.0
B_0038,2021-11-12,880.7,3.6,9.0,21.7,55.3,240.0
B_0039,2021-11-12,816.3,42.1,5.6,21.1,50.3,236.3
B_0040,2021-11-12,660.9,57.2,3.3,22.9,35.1,200.4
B_0041,2021-11-12,599.8,20.2,4.7,24.9,52.6,169.4
B_0042,2021-11-12,865.2,14.9,6.6,23.6,52.3,236.9
