building_id,timestamp,occupancy_count,occupancy_density_per_m2,activity_level,occupancy_type
B_0061,2021-08-24,5,0.0059,low,residential
B_0062,2021-08-24,23,0.0145,low,commercial
B_0063,2021-08-24,22,0.0344,low,commercial
B_0064,2021-08-24,17,0.0253,low,residential
B_0065,2021-08-24,21,0.0138,low,mixed
B_0066,2021-08-24,29,0.0178,low,mixed
B_0067,2021-08-24,26,0.0131,low,mixed
B_0068,2021-08-24,1,0.0016,low,commercial
B_0069,2021-08-24,0,0.0,low,residential
B_0070,2021-08-24,32,0.0199,low,mixed
B_0071,2021-08-24,11,0.0078,low,mixed
B_0072,2021-08-24,11,0.017,low,residential
B_0073,2021-08-24,3,0.003,low,residential
B_0074,2021-08-24,10,0.0149,low,commercial
B_0075,2021-08-24,54,0.0545,medium,commercial
B_0076,2021-08-24,7,0.0107,low,mixed
B_0077,2021-08-24,16,0.011,low,mixed
B_0078,2021-08-24,16,0.0171,low,commercial
B_0079,2021-08-24,7,0.0049,low,residential
B_0080,2021-08-24,23,0.0145,low,mixed
B_0081,2021-08-24,14,0.0159,low,residential
B_0082,2021-08-24,29,0.0253,medium,mixed
B_0083,2021-08-24,46,0.0638,medium,mixed
B_0084,2021-08-24,4,0.0042,low,residential
B_0085,2021-08-24,20,0.021,low,residential
B_0086,2021-08-24,0,0.0,low,mixed
B_0087,2021-08-24,29,0.0222,low,mixed
B_0088,2021-08-24,14,0.0099,low,commercial
B_0089,2021-08-24,24,0.0172,low,commercial
B_0090,2021-08-24,18,0.0229,low,residential
B_0091,2021-08-24,43,0.0622,low,commercial
B_0092,2021-08-24,0,0.0,low,commercial
B_0093,2021-08-24,60,0.0458,medium,residential
B_0094,2021-08-24,7,0.0063,low,commercial
B_0095,2021-08-24,19,0.0114,low,residential
B_0096,2021-08-24,10,0.0085,low,commercial
B_0097,2021-08-24,18,0.0094,low,mixed
B_0098,2021-08-24,4,0.0021,low,mixed
B_0099,2021-08-24,9,0.0102,low,mixed
B_0100,2021-08-24,14,0.0185,low,residential
B_0001,2021-08-25,27,0.018,low,residential
B_0002,2021-08-25,7,0.0042,low,residential
B_0003,2021-08-25,22,0.0151,low,mixed
B_0004,2021-08-25,0,0.0,low,residential
B_0005,2021-08-25,35,0.046,low,mixed
B_0006,2021-08-25,13,0.0077,low,residential
B_0007,2021-08-25,8,0.0046,low,commercial
B_0008,2021-08-25,39,0.0258,low,residential
B_0009,2021-08-25,13,0.0066,low,residential
B_0010,2021-08-25,4,0.0022,low,commercial
B_0011,2021-08-25,12,0.0112,low,mixed
B_0012,2021-08-25,6,0.0075,low,commercial
B_0013,2021-08-25,5,0.0067,low,mixed
B_0014,2021-08-25,2,0.001,low,residential
B_0015,2021-08-25,55,0.0278,medium,residential
B_0016,2021-08-25,24,0.0265,low,mixed
B_0017,2021-08-25,4,0.0074,low,residential
B_0018,2021-08-25,7,0.0072,low,residential
B_0019,2021-08-25,12,0.0178,low,residential
B_0020,2021-08-25,41,0.0578,low,mixed
B_0021,2021-08-25,0,0.0,low,mixed
B_0022,2021-08-25,6,0.0031,low,commercial
B_0023,2021-08-25,27,0.027,low,commercial
B_0024,2021-08-25,4,0.0023,low,mixed
B_0025,2021-08-25,13,0.0072,low,commercial
B_0026,2021-08-25,0,0.0,low,commercial
B_0027,2021-08-25,6,0.0054,low,commercial
B_0028,2021-08-25,10,0.0055,low,mixed
B_0029,2021-08-25,11,0.0059,low,mixed
B_0030,2021-08-25,6,0.0031,low,mixed
B_0031,2021-08-25,11,0.0069,low,mixed
B_0032,2021-08-25,6,0.0089,low,mixed
B_0033,2021-08-25,18,0.0161,low,commercial
B_0034,2021-08-25,10,0.0092,low,mixed
B_0035,2021-08-25,18,0.0097,low,commercial
B_0036,2021-08-25,0,0.0,low,residential
B_0037,2021-08-25,28,0.0312,low,commercial
B_0038,2021-08-25,19,0.0313,low,residential
B_0039,2021-08-25,4,0.0051,low,commercial
B_0040,2021-08-25,16,0.0287,low,commercial
B_0041,2021-08-25,24,0.0372,low,commercial
B_0042,2021-08-25,7,0.0083,low,commercial
B_0043,2021-08-25,15,0.0081,low,mixed
B_0044,2021-08-25,21,0.0164,low,mixed
B_0045,2021-08-25,14,0.0175,low,residential
B_0046,2021-08-25,14,0.0085,low,mixed
B_0047,2021-08-25,32,0.0194,low,mixed
B_0048,2021-08-25,21,0.0163,low,residential
B_0049,2021-08-25,30,0.0182,low,mixed
B_0050,2021-08-25,17,0.0098,low,commercial
B_0051,2021-08-25,0,0.0,low,residential
B_0052,2021-08-25,36,0.0185,low,residential
B_0053,2021-08-25,21,0.0114,low,residential
B_0054,2021-08-25,11,0.0179,low,commercial
B_0055,2021-08-25,11,0.0189,low,residential
B_0056,2021-08-25,0,0.0,low,residential
B_0057,2021-08-25,2,0.0011,low,commercial
B_0058,2021-08-25,0,0.0,low,commercial
B_0059,2021-08-25,11,0.0099,low,residential
B_0060,2021-08-25,17,0.012,low,commercial
B_0061,2021-08-25,9,0.006,low,mixed
B_0062,2021-08-25,1,0.0007,low,commercial
B_0063,2021-08-25,13,0.017,low,mixed
B_0064,2021-08-25,14,0.0114,low,residential
B_0065,2021-08-25,13,0.0067,low,commercial
B_0066,2021-08-25,15,0.0117,low,mixed
B_0067,2021-08-25,17,0.0232,low,mixed
B_0068,2021-08-25,18,0.0244,low,mixed
B_0069,2021-08-25,0,0.0,low,commercial
B_0070,2021-08-25,26,0.0388,low,residential
B_0071,2021-08-25,0,0.0,low,mixed
B_0072,2021-08-25,7,0.005,low,mixed
B_0073,2021-08-25,25,0.0365,low,residential
B_0074,2021-08-25,15,0.0116,low,mixed
B_0075,2021-08-25,10,0.0072,low,residential
B_0076,2021-08-25,25,0.0135,low,residential
B_0077,2021-08-25,17,0.0147,low,mixed
B_0078,2021-08-25,9,0.0063,low,mixed
B_0079,2021-08-25,11,0.0058,low,residential
B_0080,2021-08-25,22,0.012,low,residential
B_0081,2021-08-25,15,0.0118,low,commercial
B_0082,2021-08-25,28,0.029,low,commercial
B_0083,2021-08-25,0,0.0,low,mixed
B_0084,2021-08-25,35,0.0264,low,commercial
B_0085,2021-08-25,4,0.003,low,residential
B_0086,2021-08-25,0,0.0,low,mixed
B_0087,2021-08-25,8,0.0043,low,mixed
B_0088,2021-08-25,1,0.002,low,mixed
B_0089,2021-08-25,11,0.0069,low,mixed
B_0090,2021-08-25,4,0.0026,low,mixed
B_0091,2021-08-25,13,0.0107,low,commercial
B_0092,2021-08-25,24,0.0354,low,mixed
B_0093,2021-08-25,6,0.0033,low,commercial
B_0094,2021-08-25,21,0.0221,low,mixed
B_0095,2021-08-25,0,0.0,low,residential
B_0096,2021-08-25,49,0.0434,medium,commercial
B_0097,2021-08-25,7,0.0082,low,commercial
B_0098,2021-08-25,19,0.0152,low,mixed
B_0099,2021-08-25,43,0.0847,low,commercial
B_0100,2021-08-25,6,0.0083,low,commercial
B_0001,2021-08-26,3,0.002,low,residential
B_0002,2021-08-26,18,0.0107,low,residential
B_0003,2021-08-26,16,0.01,low,mixed
B_0004,2021-08-26,4,0.0053,low,commercial
B_0005,2021-08-26,10,0.0091,low,commercial
B_0006,2021-08-26,25,0.0256,low,mixed
B_0007,2021-08-26,20,0.0122,low,residential
B_0008,2021-08-26,0,0.0,low,mixed
B_0009,2021-08-26,19,0.0118,low,mixed
B_0010,2021-08-26,11,0.0068,low,residential
B_0011,2021-08-26,22,0.0219,low,mixed
B_0012,2021-08-26,18,0.0223,low,commercial
B_0013,2021-08-26,11,0.0208,low,residential
B_0014,2021-08-26,38,0.0602,low,mixed
B_0015,2021-08-26,25,0.0258,low,mixed
B_0016,2021-08-26,23,0.0233,low,commercial
B_0017,2021-08-26,11,0.0076,low,commercial
B_0018,2021-08-26,8,0.0069,low,residential
B_0019,2021-08-26,0,0.0,low,mixed
B_0020,2021-08-26,6,0.0038,low,residential
B_0021,2021-08-26,16,0.0123,low,residential
B_0022,2021-08-26,0,0.0,low,commercial
B_0023,2021-08-26,0,0.0,low,residential
B_0024,2021-08-26,13,0.0094,low,residential
B_0025,2021-08-26,6,0.0035,low,residential
B_0026,2021-08-26,19,0.0095,low,mixed
B_0027,2021-08-26,0,0.0,low,mixed
B_0028,2021-08-26,5,0.0036,low,mixed
B_0029,2021-08-26,6,0.0031,low,residential
B_0030,2021-08-26,23,0.0259,low,commercial
B_0031,2021-08-26,45,0.0269,low,mixed
B_0032,2021-08-26,1,0.0011,low,mixed
B_0033,2021-08-26,4,0.0029,low,commercial
B_0034,2021-08-26,14,0.0113,low,mixed
B_0035,2021-08-26,0,0.0,low,mixed
B_0036,2021-08-26,12,0.0073,low,residential
B_0037,2021-08-26,6,0.0035,low,residential
B_0038,2021-08-26,0,0.0,low,commercial
B_0039,2021-08-26,5,0.0034,low,commercial
B_0040,2021-08-26,9,0.0061,low,residential
B_0041,2021-08-26,1,0.001,low,mixed
B_0042,2021-08-26,15,0.0079,low,commercial
B_0043,2021-08-26,14,0.0153,low,residential
B_0044,2021-08-26,39,0.0283,low,mixed
B_0045,2021-08-26,6,0.0094,low,mixed
B_0046,2021-08-26,50,0.0295,low,residential
B_0047,2021-08-26,3,0.0055,low,mixed
B_0048,2021-08-26,8,0.0123,low,mixed
B_0049,2021-08-26,5,0.0055,low,commercial
B_0050,2021-08-26,0,0.0,low,mixed
B_0051,2021-08-26,0,0.0,low,residential
B_0052,2021-08-26,7,0.0046,low,residential
B_0053,2021-08-26,0,0.0,low,commercial
B_0054,2021-08-26,13,0.0107,low,residential
B_0055,2021-08-26,7,0.0054,low,mixed
B_0056,2021-08-26,17,0.016,low,mixed
B_0057,2021-08-26,0,0.0,low,residential
B_0058,2021-08-26,28,0.0443,low,mixed
B_0059,2021-08-26,14,0.0076,low,commercial
B_0060,2021-08-26,0,0.0,low,commercial
B_0061,2021-08-26,35,0.0344,low,residential
B_0062,2021-08-26,14,0.013,low,residential
B_0063,2021-08-26,13,0.0071,low,residential
B_0064,2021-08-26,19,0.0126,low,residential
B_0065,2021-08-26,2,0.0032,low,mixed
B_0066,2021-08-26,1,0.0005,low,mixed
B_0067,2021-08-26,0,0.0,low,commercial
B_0068,2021-08-26,15,0.0099,low,residential
B_0069,2021-08-26,0,0.0,low,commercial
B_0070,2021-08-26,4,0.0032,low,mixed
B_0071,2021-08-26,0,0.0,low,mixed
B_0072,2021-08-26,8,0.004,low,residential
B_0073,2021-08-26,0,0.0,low,commercial
B_0074,2021-08-26,17,0.0097,medium,mixed
B_0075,2021-08-26,10,0.0051,low,residential
B_0076,2021-08-26,2,0.0017,low,residential
B_0077,2021-08-26,4,0.0071,low,residential
B_0078,2021-08-26,0,0.0,low,commercial
B_0079,2021-08-26,0,0.0,low,mixed
B_0080,2021-08-26,33,0.0357,low,residential
B_0081,2021-08-26,0,0.0,low,mixed
B_0082,2021-08-26,7,0.0048,low,commercial
B_0083,2021-08-26,33,0.0246,low,mixed
B_0084,2021-08-26,17,0.0137,low,mixed
B_0085,2021-08-26,20,0.0148,low,residential
B_0086,2021-08-26,6,0.0052,low,residential
B_0087,2021-08-26,33,0.0229,low,residential
B_0088,2021-08-26,0,0.0,low,residential
B_0089,2021-08-26,7,0.0132,low,commercial
B_0090,2021-08-26,3,0.0031,low,mixed
B_0091,2021-08-26,35,0.0384,low,commercial
B_0092,2021-08-26,31,0.0359,low,mixed
B_0093,2021-08-26,17,0.0239,low,mixed
B_0094,2021-08-26,0,0.0,low,residential
B_0095,2021-08-26,0,0.0,low,mixed
B_0096,2021-08-26,14,0.0124,low,commercial
B_0097,2021-08-26,8,0.0075,low,mixed
B_0098,2021-08-26,8,0.0148,low,mixed
B_0099,2021-08-26,34,0.0299,low,commercial
B_0100,2021-08-26,14,0.0109,low,commercial
B_0001,2021-08-27,35,0.0352,low,commercial
B_0002,2021-08-27,14,0.0131,low,mixed
B_0003,2021-08-27,0,0.0,low,mixed
B_0004,2021-08-27,0,0.0,low,mixed
B_0005,2021-08-27,6,0.0109,low,residential
B_0006,2021-08-27,14,0.0162,low,commercial
B_0007,2021-08-27,0,0.0,low,commercial
B_0008,2021-08-27,6,0.006,low,mixed
B_0009,2021-08-27,16,0.0135,low,commercial
B_0010,2021-08-27,0,0.0,low,residential
B_0011,2021-08-27,2,0.0031,low,commercial
B_0012,2021-08-27,5,0.0034,low,commercial
B_0013,2021-08-27,17,0.0139,low,residential
B_0014,2021-08-27,23,0.0229,low,mixed
B_0015,2021-08-27,11,0.0095,low,residential
B_0016,2021-08-27,30,0.0152,low,commercial
B_0017,2021-08-27,21,0.0176,low,mixed
B_0018,2021-08-27,14,0.0105,low,mixed
B_0019,2021-08-27,1,0.0006,low,mixed
B_0020,2021-08-27,0,0.0,low,residential
B_0021,2021-08-27,40,0.0731,low,commercial
B_0022,2021-08-27,4,0.0027,low,commercial
B_0023,2021-08-27,33,0.0373,low,commercial
B_0024,2021-08-27,43,0.0331,low,mixed
B_0025,2021-08-27,3,0.0038,low,mixed
B_0026,2021-08-27,20,0.0147,low,commercial
B_0027,2021-08-27,0,0.0,low,mixed
B_0028,2021-08-27,9,0.0145,low,residential
B_0029,2021-08-27,11,0.0103,low,mixed
B_0030,2021-08-27,6,0.0058,low,residential
B_0031,2021-08-27,7,0.0071,low,residential
B_0032,2021-08-27,0,0.0,low,residential
B_0033,2021-08-27,30,0.0236,low,commercial
B_0034,2021-08-27,14,0.0148,low,commercial
B_0035,2021-08-27,18,0.0159,low,commercial
B_0036,2021-08-27,15,0.0228,low,commercial
B_0037,2021-08-27,0,0.0,low,commercial
B_0038,2021-08-27,30,0.0163,low,commercial
B_0039,2021-08-27,9,0.0053,low,mixed
B_0040,2021-08-27,24,0.0166,low,residential
B_0041,2021-08-27,42,0.0368,low,commercial
B_0042,2021-08-27,2,0.0024,low,residential
B_0043,2021-08-27,37,0.0291,low,mixed
B_0044,2021-08-27,0,0.0,low,mixed
B_0045,2021-08-27,10,0.0062,low,mixed
B_0046,2021-08-27,7,0.0042,low,residential
B_0047,2021-08-27,0,0.0,low,mixed
B_0048,2021-08-27,19,0.0183,low,commercial
B_0049,2021-08-27,0,0.0,low,residential
B_0050,2021-08-27,16,0.0301,low,mixed
B_0051,2021-08-27,15,0.0226,low,commercial
B_0052,2021-08-27,2,0.0025,low,residential
B_0053,2021-08-27,13,0.0068,low,residential
B_0054,2021-08-27,5,0.0029,low,residential
B_0055,2021-08-27,43,0.0555,low,commercial
B_0056,2021-08-27,45,0.0631,medium,commercial
B_0057,2021-08-27,20,0.0154,low,mixed
B_0058,2021-08-27,18,0.0138,low,residential
B_0059,2021-08-27,13,0.0076,low,commercial
B_0060,2021-08-27,20,0.0352,low,mixed
B_0061,2021-08-27,28,0.0161,low,mixed
B_0062,2021-08-27,0,0.0,low,residential
B_0063,2021-08-27,2,0.0025,low,commercial
B_0064,2021-08-27,0,0.0,low,commercial
B_0065,2021-08-27,19,0.0106,low,commercial
B_0066,2021-08-27,20,0.019,low,mixed
B_0067,2021-08-27,17,0.0273,low,commercial
B_0068,2021-08-27,28,0.0248,low,residential
B_0069,2021-08-27,6,0.004,low,commercial
B_0070,2021-08-27,11,0.0078,low,mixed
B_0071,2021-08-27,5,0.0054,low,commercial
B_0072,2021-08-27,28,0.0373,low,commercial
B_0073,2021-08-27,22,0.0222,low,commercial
B_0074,2021-08-27,29,0.0155,low,mixed
B_0075,2021-08-27,7,0.0036,low,residential
B_0076,2021-08-27,8,0.0073,low,commercial
B_0077,2021-08-27,13,0.0077,low,commercial
B_0078,2021-08-27,0,0.0,low,mixed
B_0079,2021-08-27,18,0.0104,low,mixed
B_0080,2021-08-27,20,0.0124,low,mixed
B_0081,2021-08-27,27,0.0147,low,residential
B_0082,2021-08-27,31,0.0195,low,commercial
B_0083,2021-08-27,30,0.0199,low,commercial
B_0084,2021-08-27,0,0.0,low,residential
B_0085,2021-08-27,0,0.0,low,mixed
B_0086,2021-08-27,0,0.0,low,mixed
B_0087,2021-08-27,5,0.0039,low,mixed
B_0088,2021-08-27,7,0.0056,low,mixed
B_0089,2021-08-27,10,0.0093,low,mixed
B_0090,2021-08-27,33,0.0338,low,residential
B_0091,2021-08-27,12,0.0124,low,residential
B_0092,2021-08-27,0,0.0,low,mixed
B_0093,2021-08-27,16,0.0143,low,commercial
B_0094,2021-08-27,12,0.0196,low,commercial
B_0095,2021-08-27,0,0.0,low,residential
B_0096,2021-08-27,4,0.002,low,residential
B_0097,2021-08-27,25,0.019,low,residential
B_0098,2021-08-27,10,0.0054,low,residential
B_0099,2021-08-27,24,0.0121,low,commercial
B_0100,2021-08-27,27,0.0387,low,commercial
B_0001,2021-08-28,2,0.0039,low,commercial
B_0002,2021-08-28,11,0.0092,low,residential
B_0003,2021-08-28,5,0.0027,low,residential
B_0004,2021-08-28,0,0.0,low,commercial
B_0005,2021-08-28,1,0.0007,low,residential
B_0006,2021-08-28,0,0.0,low,residential
B_0007,2021-08-28,3,0.0042,low,commercial
B_0008,2021-08-28,23,0.0198,low,mixed
B_0009,2021-08-28,5,0.0027,low,mixed
B_0010,2021-08-28,20,0.0351,low,residential
B_0011,2021-08-28,0,0.0,low,residential
B_0012,2021-08-28,11,0.0094,low,mixed
B_0013,2021-08-28,0,0.0,low,mixed
B_0014,2021-08-28,5,0.0025,low,residential
B_0015,2021-08-28,29,0.0163,low,residential
B_0016,2021-08-28,13,0.0079,low,mixed
B_0017,2021-08-28,23,0.0214,low,commercial
B_0018,2021-08-28,0,0.0,low,commercial
B_0019,2021-08-28,6,0.0057,low,mixed
B_0020,2021-08-28,5,0.0029,low,mixed
B_0021,2021-08-28,0,0.0,low,commercial
B_0022,2021-08-28,0,0.0,low,residential
B_0023,2021-08-28,0,0.0,low,commercial
B_0024,2021-08-28,13,0.0117,low,mixed
B_0025,2021-08-28,2,0.0016,low,mixed
B_0026,2021-08-28,0,0.0,low,residential
B_0027,2021-08-28,15,0.0129,low,mixed
B_0028,2021-08-28,15,0.0085,low,commercial
B_0029,2021-08-28,18,0.0117,low,residential
B_0030,2021-08-28,10,0.0071,low,commercial
B_0031,2021-08-28,2,0.0013,low,mixed
B_0032,2021-08-28,19,0.0104,low,mixed
B_0033,2021-08-28,2,0.0011,low,residential
B_0034,2021-08-28,10,0.0081,low,commercial
B_0035,2021-08-28,17,0.0119,low,mixed
B_0036,2021-08-28,0,0.0,low,mixed
B_0037,2021-08-28,10,0.0163,low,mixed
B_0038,2021-08-28,31,0.0235,low,mixed
B_0039,2021-08-28,13,0.0179,low,residential
B_0040,2021-08-28,10,0.0079,low,commercial
B_0041,2021-08-28,8,0.0138,low,commercial
B_0042,2021-08-28,0,0.0,low,commercial
B_0043,2021-08-28,19,0.0146,low,residential
B_0044,2021-08-28,14,0.0113,low,mixed
B_0045,2021-08-28,0,0.0,low,commercial
B_0046,2021-08-28,19,0.0246,low,mixed
B_0047,2021-08-28,3,0.0015,low,commercial
B_0048,2021-08-28,4,0.0024,low,mixed
B_0049,2021-08-28,11,0.0066,low,commercial
B_0050,2021-08-28,26,0.018,low,residential
B_0051,2021-08-28,0,0.0,low,mixed
B_0052,2021-08-28,10,0.0119,low,mixed
B_0053,2021-08-28,31,0.0182,low,commercial
B_0054,2021-08-28,17,0.0089,low,mixed
B_0055,2021-08-28,30,0.0289,low,residential
B_0056,2021-08-28,6,0.0062,low,mixed
B_0057,2021-08-28,20,0.0279,low,mixed
B_0058,2021-08-28,0,0.0,low,commercial
B_0059,2021-08-28,0,0.0,low,commercial
B_0060,2021-08-28,19,0.0335,low,mixed
B_0061,2021-08-28,6,0.0031,low,residential
B_0062,2021-08-28,12,0.0112,low,mixed
B_0063,2021-08-28,28,0.0555,low,commercial
B_0064,2021-08-28,0,0.0,low,mixed
B_0065,2021-08-28,17,0.0282,low,commercial
B_0066,2021-08-28,33,0.021,low,residential
B_0067,2021-08-28,7,0.005,low,residential
B_0068,2021-08-28,15,0.0118,low,mixed
B_0069,2021-08-28,16,0.0202,medium,mixed
B_0070,2021-08-28,0,0.0,low,mixed
B_0071,2021-08-28,10,0.01,low,residential
B_0072,2021-08-28,12,0.0103,low,mixed
B_0073,2021-08-28,2,0.0011,low,mixed
B_0074,2021-08-28,5,0.0038,low,commercial
B_0075,2021-08-28,1,0.001,low,mixed
B_0076,2021-08-28,1,0.0007,low,mixed
B_0077,2021-08-28,8,0.0043,low,residential
B_0078,2021-08-28,26,0.0149,low,commercial
B_0079,2021-08-28,0,0.0,low,residential
B_0080,2021-08-28,0,0.0,low,mixed
B_0081,2021-08-28,0,0.0,low,commercial
B_0082,2021-08-28,0,0.0,low,commercial
B_0083,2021-08-28,8,0.0042,low,commercial
B_0084,2021-08-28,37,0.0464,low,commercial
B_0085,2021-08-28,10,0.0116,low,residential
B_0086,2021-08-28,0,0.0,low,commercial
B_0087,2021-08-28,22,0.0141,low,residential
B_0088,2021-08-28,0,0.0,low,residential
B_0089,2021-08-28,0,0.0,low,mixed
B_0090,2021-08-28,4,0.0028,low,residential
B_0091,2021-08-28,23,0.0151,low,mixed
B_0092,2021-08-28,24,0.0187,low,residential
B_0093,2021-08-28,10,0.0057,low,residential
B_0094,2021-08-28,0,0.0,low,commercial
B_0095,2021-08-28,7,0.0128,low,commercial
B_0096,2021-08-28,6,0.0039,low,mixed
B_0097,2021-08-28,30,0.0557,low,commercial
B_0098,2021-08-28,7,0.0047,low,commercial
B_0099,2021-08-28,4,0.0055,low,commercial
B_0100,2021-08-28,3,0.0015,low,mixed
B_0001,2021-08-29,0,0.0,low,residential
B_0002,2021-08-29,1,0.0016,low,commercial
B_0003,2021-08-29,20,0.0126,low,mixed
B_0004,2021-08-29,9,0.0065,low,residential
B_0005,2021-08-29,4,0.0026,low,mixed
B_0006,2021-08-29,9,0.007,low,mixed
B_0007,2021-08-29,0,0.0,low,mixed
B_0008,2021-08-29,0,0.0,low,residential
B_0009,2021-08-29,20,0.0313,low,mixed
B_0010,2021-08-29,0,0.0,low,commercial
B_0011,2021-08-29,0,0.0,low,commercial
B_0012,2021-08-29,0,0.0,low,mixed
B_0013,2021-08-29,0,0.0,low,mixed
B_0014,2021-08-29,0,0.0,low,residential
B_0015,2021-08-29,0,0.0,low,mixed
B_0016,2021-08-29,25,0.0237,low,residential
B_0017,2021-08-29,10,0.0098,low,mixed
B_0018,2021-08-29,5,0.0039,low,mixed
B_0019,2021-08-29,13,0.007,low,commercial
B_0020,2021-08-29,0,0.0,low,commercial
B_0021,2021-08-29,18,0.0124,low,residential
B_0022,2021-08-29,0,0.0,low,commercial
B_0023,2021-08-29,4,0.0033,low,commercial
B_0024,2021-08-29,14,0.0177,low,residential
B_0025,2021-08-29,20,0.0321,low,mixed
B_0026,2021-08-29,0,0.0,low,commercial
B_0027,2021-08-29,14,0.0207,low,residential
B_0028,2021-08-29,0,0.0,low,residential
B_0029,2021-08-29,10,0.0068,low,mixed
B_0030,2021-08-29,0,0.0,low,residential
B_0031,2021-08-29,0,0.0,low,residential
B_0032,2021-08-29,32,0.0376,low,residential
B_0033,2021-08-29,3,0.0023,low,residential
B_0034,2021-08-29,0,0.0,low,commercial
B_0035,2021-08-29,1,0.0011,low,commercial
B_0036,2021-08-29,6,0.0088,low,commercial
B_0037,2021-08-29,15,0.0104,low,residential
B_0038,2021-08-29,3,0.0019,low,commercial
B_0039,2021-08-29,2,0.0017,low,mixed
B_0040,2021-08-29,34,0.0486,medium,mixed
B_0041,2021-08-29,0,0.0,low,mixed
B_0042,2021-08-29,0,0.0,low,commercial
B_0043,2021-08-29,18,0.0182,low,residential
B_0044,2021-08-29,34,0.0208,low,mixed
B_0045,2021-08-29,7,0.004,low,residential
B_0046,2021-08-29,21,0.0196,low,mixed
B_0047,2021-08-29,2,0.0013,low,residential
B_0048,2021-08-29,24,0.0302,low,commercial
B_0049,2021-08-29,21,0.0139,low,commercial
B_0050,2021-08-29,12,0.0072,low,commercial
B_0051,2021-08-29,4,0.0063,low,residential
B_0052,2021-08-29,3,0.003,low,residential
B_0053,2021-08-29,24,0.0201,low,commercial
B_0054,2021-08-29,9,0.0066,low,mixed
B_0055,2021-08-29,4,0.0025,low,residential
B_0056,2021-08-29,12,0.0216,low,commercial
B_0057,2021-08-29,13,0.0069,low,mixed
B_0058,2021-08-29,26,0.0138,low,commercial
B_0059,2021-08-29,7,0.0047,low,commercial
B_0060,2021-08-29,14,0.0279,low,mixed
B_0061,2021-08-29,4,0.0032,low,commercial
B_0062,2021-08-29,11,0.0067,low,mixed
B_0063,2021-08-29,6,0.0033,low,residential
B_0064,2021-08-29,28,0.0354,low,commercial
B_0065,2021-08-29,0,0.0,low,commercial
B_0066,2021-08-29,0,0.0,low,residential
B_0067,2021-08-29,6,0.0098,low,commercial
B_0068,2021-08-29,10,0.009,low,residential
B_0069,2021-08-29,0,0.0,low,commercial
B_0070,2021-08-29,14,0.0108,low,mixed
B_0071,2021-08-29,14,0.0157,low,commercial
B_0072,2021-08-29,0,0.0,low,commercial
B_0073,2021-08-29,1,0.001,low,mixed
B_0074,2021-08-29,25,0.0417,low,commercial
B_0075,2021-08-29,9,0.006,low,mixed
B_0076,2021-08-29,25,0.0296,low,commercial
B_0077,2021-08-29,12,0.0068,low,commercial
B_0078,2021-08-29,0,0.0,low,mixed
B_0079,2021-08-29,8,0.0062,low,residential
B_0080,2021-08-29,18,0.0326,low,residential
B_0081,2021-08-29,0,0.0,low,commercial
B_0082,2021-08-29,28,0.0168,low,mixed
B_0083,2021-08-29,2,0.0027,low,mixed
B_0084,2021-08-29,0,0.0,low,residential
B_0085,2021-08-29,0,0.0,low,mixed
B_0086,2021-08-29,0,0.0,low,residential
B_0087,2021-08-29,44,0.0396,low,residential
B_0088,2021-08-29,0,0.0,low,mixed
B_0089,2021-08-29,2,0.001,low,mixed
B_0090,2021-08-29,18,0.0256,low,commercial
B_0091,2021-08-29,30,0.0177,low,commercial
B_0092,2021-08-29,0,0.0,low,commercial
B_0093,2021-08-29,13,0.0121,low,mixed
B_0094,2021-08-29,0,0.0,low,commercial
B_0095,2021-08-29,5,0.0092,low,residential
B_0096,2021-08-29,7,0.0091,low,commercial
B_0097,2021-08-29,22,0.0124,low,mixed
B_0098,2021-08-29,0,0.0,low,commercial
B_0099,2021-08-29,3,0.0016,low,mixed
B_0100,2021-08-29,0,0.0,low,mixed
B_0001,2021-08-30,8,0.0075,low,residential
B_0002,2021-08-30,11,0.0145,low,mixed
B_0003,2021-08-30,20,0.0149,low,commercial
B_0004,2021-08-30,0,0.0,low,commercial
