building_id,timestamp,outdoor_temp_c,outdoor_humidity_percent,wind_speed_ms,wind_direction_deg,solar_irradiance_wm2,precipitation_mm,atmospheric_pressure_hpa
B_0016,2022-07-01,29.6,74.3,2.7,274.0,770.2,0.7,1003.8
B_0017,2022-07-01,21.9,46.2,1.8,338.5,409.4,2.1,1016.3
B_0018,2022-07-01,17.5,52.1,1.0,90.3,493.0,3.4,1032.0
B_0019,2022-07-01,24.0,49.8,0.6,65.8,614.2,6.8,1035.4
B_0020,2022-07-01,25.5,71.2,0.8,75.8,1000.0,4.8,997.8
B_0021,2022-07-01,21.1,46.5,0.0,223.8,646.8,6.9,1020.0
B_0022,2022-07-01,23.8,54.6,4.3,334.1,612.5,3.6,1025.3
B_0023,2022-07-01,23.1,61.7,4.4,133.1,629.3,0.6,990.0
B_0024,2022-07-01,26.1,80.0,2.1,146.4,624.1,2.0,1038.1
B_0025,2022-07-01,16.4,69.0,1.0,99.3,387.2,1.8,1041.5
B_0026,2022-07-01,26.9,54.5,2.4,6.7,835.8,0.0,1022.5
B_0027,2022-07-01,27.0,64.0,0.7,18.8,561.7,0.5,1026.0
B_0028,2022-07-01,27.4,45.3,6.1,153.8,847.8,1.8,1007.1
B_0029,2022-07-01,33.1,54.8,1.6,218.8,469.8,0.0,1024.9
B_0030,2022-07-01,21.7,72.1,2.8,177.6,346.7,1.9,995.9
B_0031,2022-07-01,27.8,89.8,0.4,353.9,1000.0,2.1,1024.4
B_0032,2022-07-01,27.6,32.3,8.7,25.7,723.8,0.3,971.0
B_0033,2022-07-01,23.4,70.8,0.2,160.2,429.4,2.3,990.1
B_0034,2022-07-01,26.6,60.8,6.0,24.5,905.3,0.4,1002.2
B_0035,2022-07-01,25.0,66.1,0.0,61.9,542.2,0.0,1007.5
B_0036,2022-07-01,16.9,73.2,0.2,145.1,894.2,0.5,1004.0
B_0037,2022-07-01,25.7,46.2,0.1,169.0,596.3,0.7,1009.4
B_0038,2022-07-01,24.5,59.5,3.3,27.2,814.6,0.3,1002.6
B_0039,2022-07-01,24.1,75.7,0.1,166.9,850.7,2.0,1011.0
B_0040,2022-07-01,23.3,59.3,0.8,80.2,646.3,1.4,1008.8
B_0041,2022-07-01,20.3,76.8,6.2,3.5,441.4,0.2,999.9
B_0042,2022-07-01,26.4,44.8,0.9,165.2,549.1,1.6,1017.3
B_0043,2022-07-01,20.4,52.8,0.0,2.2,541.5,1.3,971.1
B_0044,2022-07-01,20.3,30.0,0.5,247.3,506.2,0.4,1032.0
B_0045,2022-07-01,30.4,33.3,4.6,353.1,416.8,1.1,1019.0
B_0046,2022-07-01,26.7,56.0,2.1,188.5,613.2,1.6,984.4
B_0047,2022-07-01,18.7,60.1,1.5,314.2,1000.0,0.5,979.3
B_0048,2022-07-01,23.0,85.6,4.1,63.8,718.9,0.5,1033.2
B_0049,2022-07-01,24.0,51.7,13.0,183.9,635.8,1.9,999.0
B_0050,2022-07-01,18.2,90.0,3.1,120.7,841.7,1.4,995.1
B_0051,2022-07-01,28.9,51.9,4.4,359.2,722.6,1.2,1020.9
B_0052,2022-07-01,19.0,90.0,8.9,262.6,368.1,2.4,1016.0
B_0053,2022-07-01,19.8,66.5,3.7,335.2,731.0,1.2,1036.2
B_0054,2022-07-01,33.9,66.2,11.3,281.0,909.1,1.5,1035.5
B_0055,2022-07-01,29.6,65.4,0.3,314.8,727.3,1.8,1016.5
B_0056,2022-07-01,13.2,47.5,2.5,138.4,658.3,1.2,988.9
B_0057,2022-07-01,26.4,62.8,2.9,185.8,822.2,5.2,1000.5
B_0058,2022-07-01,21.4,86.0,3.4,151.9,524.3,3.7,993.8
B_0059,2022-07-01,30.4,58.6,0.0,358.4,612.9,0.9,994.8
B_0060,2022-07-01,20.9,90.0,1.1,225.1,191.3,1.1,980.7
B_0061,2022-07-01,18.8,59.6,8.5,277.6,1000.0,0.7,997.5
B_0062,2022-07-01,29.3,48.0,9.0,343.4,547.7,2.6,1016.4
B_0063,2022-07-01,28.1,55.1,1.1,231.3,563.4,3.4,1050.0
B_0064,2022-07-01,23.3,33.8,0.5,35.6,245.2,0.0,1001.6
B_0065,2022-07-01,34.3,72.4,3.2,333.5,593.1,0.3,1014.1
B_0066,2022-07-01,27.4,42.6,4.6,20.0,970.8,1.7,1023.6
B_0067,2022-07-01,30.0,30.9,8.4,255.1,570.2,3.9,1032.8
B_0068,2022-07-01,17.5,77.9,0.1,203.2,583.0,8.5,986.9
B_0069,2022-07-01,29.8,46.6,4.8,68.2,430.1,0.6,1050.0
B_0070,2022-07-01,19.6,34.6,2.4,168.0,788.9,1.3,1000.8
B_0071,2022-07-01,14.3,77.1,4.3,17.4,757.2,5.6,1031.9
B_0072,2022-07-01,28.9,35.3,5.0,242.8,780.2,0.1,986.5
B_0073,2022-07-01,28.0,78.9,2.7,77.2,554.3,0.1,1009.6
B_0074,2022-07-01,33.4,61.4,12.6,71.7,732.5,5.8,1006.4
B_0075,2022-07-01,30.5,56.4,2.5,278.2,745.1,1.4,1020.8
B_0076,2022-07-01,15.9,32.3,1.9,92.2,562.2,0.1,1012.8
B_0077,2022-07-01,26.5,55.4,0.7,9.4,328.5,2.3,1037.6
B_0078,2022-07-01,26.6,54.0,2.2,70.9,486.1,1.7,1049.6
B_0079,2022-07-01,24.3,30.0,1.9,175.2,757.8,0.0,1012.9
B_0080,2022-07-01,30.3,83.9,4.8,133.6,416.4,0.2,1016.5
B_0081,2022-07-01,17.2,79.5,3.6,65.3,783.4,0.1,1007.5
B_0082,2022-07-01,39.7,48.9,10.4,216.7,771.1,1.8,1018.9
B_0083,2022-07-01,21.1,63.1,8.0,283.5,681.6,0.6,1019.1
B_0084,2022-07-01,21.3,55.1,0.2,38.9,494.3,0.7,1020.6
B_0085,2022-07-01,35.5,83.1,1.0,7.8,525.7,0.0,1026.1
B_0086,2022-07-01,20.3,69.6,3.7,197.9,740.6,5.6,1004.5
B_0087,2022-07-01,19.6,52.7,2.8,163.5,661.2,0.6,1018.2
B_0088,2022-07-01,26.5,64.4,0.3,333.2,812.1,1.2,1014.4
B_0089,2022-07-01,23.6,39.6,7.2,265.5,376.6,3.8,987.9
B_0090,2022-07-01,27.1,64.1,2.2,211.3,812.8,2.0,1029.2
B_0091,2022-07-01,37.5,46.8,1.5,64.6,583.1,0.4,1027.4
B_0092,2022-07-01,21.2,75.9,0.1,121.5,725.7,7.7,1026.3
B_0093,2022-07-01,29.1,40.1,1.4,133.2,817.8,1.4,1027.0
B_0094,2022-07-01,25.9,74.8,5.7,116.6,561.0,1.1,1009.7
B_0095,2022-07-01,24.3,59.4,0.2,44.3,583.0,0.3,1032.9
B_0096,2022-07-01,12.9,87.7,4.6,239.7,698.3,1.2,1017.5
B_0097,2022-07-01,30.8,62.9,3.5,230.7,403.1,0.2,1023.7
B_0098,2022-07-01,17.5,54.0,1.7,299.3,902.1,2.1,1013.9
B_0099,2022-07-01,24.3,54.5,0.7,17.0,711.0,2.6,1033.7
B_0100,2022-07-01,31.6,62.7,2.6,113.7,277.9,0.4,1007.8
B_0001,2022-07-02,24.5,75.1,0.1,235.6,748.9,2.7,1031.5
B_0002,2022-07-02,22.9,63.5,3.2,131.8,884.3,0.8,1010.6
B_0003,2022-07-02,25.0,49.2,0.9,145.3,1000.0,1.0,999.4
B_0004,2022-07-02,33.1,57.5,4.5,319.7,636.1,5.3,1019.2
B_0005,2022-07-02,28.9,68.8,4.4,93.7,342.8,1.5,1032.0
B_0006,2022-07-02,16.3,51.9,6.2,25.7,554.8,0.7,1035.5
B_0007,2022-07-02,32.8,56.4,0.6,162.3,445.8,0.0,980.9
B_0008,2022-07-02,21.5,70.4,7.1,84.3,515.5,2.5,979.3
B_0009,2022-07-02,21.9,60.2,1.6,227.1,771.7,0.4,1005.5
B_0010,2022-07-02,21.9,50.4,5.6,213.0,743.7,0.6,1023.1
B_0011,2022-07-02,33.2,59.3,10.5,154.6,481.2,0.2,1016.7
B_0012,2022-07-02,26.2,35.2,0.3,10.5,727.1,0.9,1034.1
B_0013,2022-07-02,19.9,48.4,6.9,324.0,858.2,3.9,987.3
B_0014,2022-07-02,30.0,56.8,6.5,137.3,465.8,0.0,1024.7
B_0015,2022-07-02,29.8,56.9,1.5,207.0,101.1,4.9,1050.0
B_0016,2022-07-02,21.6,45.9,1.8,90.4,1000.0,3.4,1015.5
B_0017,2022-07-02,35.1,64.0,1.2,179.1,727.5,1.6,1044.2
B_0018,2022-07-02,17.7,48.4,3.4,290.6,778.4,2.1,1004.2
B_0019,2022-07-02,31.7,60.2,4.8,191.8,780.1,0.2,1025.8
B_0020,2022-07-02,29.0,45.5,5.6,93.3,454.6,1.1,1015.2
B_0021,2022-07-02,31.8,31.7,3.2,340.4,991.1,1.8,1033.9
B_0022,2022-07-02,25.0,59.4,8.4,187.2,442.9,1.7,1037.0
B_0023,2022-07-02,27.8,78.5,1.3,213.0,721.7,6.7,965.4
B_0024,2022-07-02,28.9,50.0,2.5,285.1,610.8,2.5,1050.0
B_0025,2022-07-02,34.0,74.0,3.1,328.4,526.4,1.3,985.2
B_0026,2022-07-02,21.8,77.4,5.4,278.4,880.5,1.8,1007.9
B_0027,2022-07-02,23.0,63.7,4.4,76.5,681.8,0.7,1021.1
B_0028,2022-07-02,23.1,39.0,5.2,297.9,967.2,0.7,991.8
B_0029,2022-07-02,21.2,82.3,2.0,138.1,645.9,1.6,1010.9
B_0030,2022-07-02,13.8,64.9,2.1,34.2,516.7,0.7,1026.6
B_0031,2022-07-02,27.0,48.7,0.7,334.6,787.9,0.4,1013.1
B_0032,2022-07-02,25.9,45.7,2.5,132.9,671.3,1.7,1002.3
B_0033,2022-07-02,17.5,51.1,3.2,343.1,384.6,2.4,1019.1
B_0034,2022-07-02,36.3,59.5,2.2,242.9,773.0,0.6,1047.2
B_0035,2022-07-02,25.9,68.1,15.8,123.3,465.5,2.3,1002.1
B_0036,2022-07-02,16.8,68.4,3.5,357.5,449.2,0.4,993.2
B_0037,2022-07-02,20.2,52.8,2.3,1.3,468.0,9.2,996.9
B_0038,2022-07-02,31.0,64.1,5.4,283.4,866.3,1.2,1032.7
B_0039,2022-07-02,25.3,62.0,3.4,318.9,944.8,0.3,1027.9
B_0040,2022-07-02,30.3,50.4,8.5,170.1,568.5,3.1,1011.7
B_0041,2022-07-02,31.2,49.4,8.2,225.7,609.0,0.0,1026.9
B_0042,2022-07-02,19.1,74.7,0.3,2.1,771.9,4.0,1050.0
B_0043,2022-07-02,28.1,68.8,2.7,258.4,769.3,0.7,1000.5
B_0044,2022-07-02,22.6,64.3,0.8,75.5,649.5,1.6,988.8
B_0045,2022-07-02,19.6,47.2,3.9,343.3,511.7,2.0,1048.6
B_0046,2022-07-02,23.1,46.7,0.3,68.1,757.3,2.8,1001.8
B_0047,2022-07-02,24.2,90.0,10.4,111.5,426.2,0.0,1049.2
B_0048,2022-07-02,26.9,60.9,0.0,251.1,478.3,0.6,1046.3
B_0049,2022-07-02,24.3,69.1,0.3,24.6,773.8,8.2,993.5
B_0050,2022-07-02,32.7,53.8,4.8,97.3,485.0,0.3,1001.5
B_0051,2022-07-02,25.0,55.7,5.8,252.2,526.2,0.2,997.3
B_0052,2022-07-02,25.5,60.5,2.7,196.0,551.1,0.5,1016.4
B_0053,2022-07-02,28.7,65.4,4.0,332.2,518.0,3.2,1036.4
B_0054,2022-07-02,26.6,62.5,3.2,2.3,135.4,3.3,1048.4
B_0055,2022-07-02,26.1,61.8,0.4,2.6,656.3,0.1,1037.1
B_0056,2022-07-02,15.4,47.5,2.6,180.1,313.7,4.2,1018.3
B_0057,2022-07-02,32.7,50.2,0.3,28.2,671.3,1.6,990.9
B_0058,2022-07-02,25.5,65.6,4.6,290.9,873.1,2.3,1009.3
B_0059,2022-07-02,23.1,63.5,3.7,21.6,344.8,1.4,1017.3
B_0060,2022-07-02,17.2,55.3,7.5,179.4,841.2,2.1,1001.9
B_0061,2022-07-02,29.0,87.8,3.4,141.5,339.0,1.6,1022.0
B_0062,2022-07-02,28.6,40.5,2.1,147.1,554.8,2.9,1010.2
B_0063,2022-07-02,33.1,50.9,3.7,260.1,739.7,0.9,1017.6
B_0064,2022-07-02,24.5,53.1,11.0,169.7,708.6,0.5,1017.4
B_0065,2022-07-02,29.0,59.6,0.2,139.8,613.3,0.6,1013.8
B_0066,2022-07-02,27.0,35.6,0.5,82.7,756.4,2.9,983.5
B_0067,2022-07-02,20.7,70.1,3.0,115.0,740.2,1.0,1024.9
B_0068,2022-07-02,29.8,50.5,0.3,170.2,845.5,3.3,1023.4
B_0069,2022-07-02,28.3,55.8,3.1,60.6,460.2,2.8,1000.5
B_0070,2022-07-02,23.0,54.6,0.0,175.0,667.5,2.4,1003.7
B_0071,2022-07-02,30.2,63.6,5.4,174.8,160.2,1.9,1050.0
B_0072,2022-07-02,24.7,67.3,6.7,150.9,1000.0,2.9,1042.3
B_0073,2022-07-02,33.1,45.3,2.2,346.3,322.9,1.0,1042.7
B_0074,2022-07-02,29.1,49.1,6.2,67.7,674.7,5.8,1020.3
B_0075,2022-07-02,22.4,62.7,9.4,222.8,523.2,0.9,993.4
B_0076,2022-07-02,17.3,53.1,3.6,209.2,268.6,1.2,1027.1
B_0077,2022-07-02,26.4,76.0,11.9,294.0,532.5,3.0,1038.6
B_0078,2022-07-02,30.7,45.1,13.3,219.9,571.2,1.8,984.3
B_0079,2022-07-02,22.0,30.0,4.5,242.4,267.7,0.2,1018.4
B_0080,2022-07-02,23.9,64.2,0.5,298.0,626.7,1.2,1041.5
B_0081,2022-07-02,25.0,70.1,1.4,309.1,370.4,0.3,1009.6
B_0082,2022-07-02,22.1,90.0,7.9,304.1,1000.0,1.1,1014.2
B_0083,2022-07-02,28.7,44.3,1.7,191.9,385.1,0.2,1019.8
B_0084,2022-07-02,32.0,53.8,0.4,127.5,883.2,1.3,1018.4
B_0085,2022-07-02,28.8,81.6,2.9,88.5,529.2,9.7,995.3
B_0086,2022-07-02,31.5,35.4,3.1,59.4,403.2,1.7,1008.7
B_0087,2022-07-02,25.1,51.3,3.8,182.2,611.4,7.0,1013.4
B_0088,2022-07-02,26.2,53.5,1.4,162.0,597.6,2.7,1018.0
B_0089,2022-07-02,22.6,90.0,0.0,24.1,643.2,0.0,1015.4
B_0090,2022-07-02,17.7,66.3,2.2,261.0,700.4,0.2,1020.0
B_0091,2022-07-02,20.8,45.7,0.8,141.1,610.6,0.4,994.5
B_0092,2022-07-02,21.6,64.6,2.4,186.0,1000.0,0.8,971.6
B_0093,2022-07-02,25.0,59.1,2.4,253.7,462.9,1.9,1048.1
B_0094,2022-07-02,12.5,64.3,2.0,285.6,733.7,5.1,1044.1
B_0095,2022-07-02,23.4,69.7,1.5,41.8,336.7,3.0,1001.0
B_0096,2022-07-02,28.2,56.3,0.6,145.9,676.4,0.2,1027.5
B_0097,2022-07-02,21.5,61.4,1.1,289.3,785.7,0.4,974.4
B_0098,2022-07-02,16.0,71.3,11.1,191.2,682.1,4.1,1022.1
B_0099,2022-07-02,31.1,31.1,0.1,356.6,651.4,0.0,1014.5
B_0100,2022-07-02,28.7,68.9,1.3,285.5,721.0,0.5,986.9
B_0001,2022-07-03,27.9,66.5,2.5,270.6,615.7,0.7,999.3
B_0002,2022-07-03,26.0,73.2,1.3,289.9,599.0,7.4,991.1
B_0003,2022-07-03,9.9,86.0,2.9,36.1,1000.0,1.3,1001.8
B_0004,2022-07-03,18.7,56.9,4.6,350.4,641.7,3.3,1017.1
B_0005,2022-07-03,19.5,53.5,7.8,334.2,852.4,0.2,1040.9
B_0006,2022-07-03,24.5,30.0,2.8,290.5,536.4,0.8,1022.4
B_0007,2022-07-03,24.6,51.9,1.3,11.9,853.3,0.8,1009.0
B_0008,2022-07-03,27.3,44.9,1.5,34.8,684.5,1.2,1019.0
B_0009,2022-07-03,24.5,88.1,1.5,272.4,579.3,0.8,1013.6
B_0010,2022-07-03,31.6,68.2,1.3,305.7,545.7,3.3,1017.5
B_0011,2022-07-03,27.2,47.2,3.4,120.3,926.6,0.1,1013.9
B_0012,2022-07-03,20.9,44.5,1.8,310.8,530.1,1.6,978.9
B_0013,2022-07-03,21.5,53.3,0.8,172.3,927.9,2.7,1024.7
B_0014,2022-07-03,18.9,69.9,0.8,151.9,533.4,2.5,1025.1
B_0015,2022-07-03,24.9,58.5,0.6,191.7,938.8,0.5,964.5
B_0016,2022-07-03,30.5,41.4,7.5,77.7,343.8,0.6,1010.7
B_0017,2022-07-03,37.6,60.0,1.3,258.1,495.0,4.3,1041.8
B_0018,2022-07-03,27.4,41.4,7.6,71.2,520.9,0.0,1001.2
B_0019,2022-07-03,26.8,72.3,5.9,18.1,438.6,2.9,1013.7
B_0020,2022-07-03,24.7,48.4,2.8,127.4,878.1,1.0,1028.2
B_0021,2022-07-03,24.6,43.8,1.8,89.0,910.2,1.6,982.8
B_0022,2022-07-03,29.1,59.1,1.9,48.8,489.3,1.5,986.1
B_0023,2022-07-03,26.2,60.1,3.7,87.2,742.6,9.2,1016.8
B_0024,2022-07-03,18.9,68.1,0.7,84.7,570.4,5.5,1003.6
B_0025,2022-07-03,21.8,70.2,3.5,190.6,732.5,0.1,1026.3
B_0026,2022-07-03,26.1,48.2,1.4,122.3,265.0,4.5,1006.1
B_0027,2022-07-03,21.9,58.9,1.4,218.0,493.2,0.7,1026.4
B_0028,2022-07-03,18.8,72.7,0.8,175.1,683.0,0.3,1010.5
B_0029,2022-07-03,19.0,66.8,4.3,284.9,579.5,6.1,997.6
B_0030,2022-07-03,19.0,67.8,0.8,354.9,673.3,2.0,1008.2
B_0031,2022-07-03,34.8,30.0,0.5,235.4,405.0,2.3,1019.6
B_0032,2022-07-03,23.5,60.8,1.3,107.9,386.8,2.3,1033.1
B_0033,2022-07-03,22.0,54.8,0.0,196.7,637.3,5.3,992.5
B_0034,2022-07-03,20.0,70.1,0.7,275.9,947.1,2.2,1021.8
B_0035,2022-07-03,25.1,73.1,2.2,90.5,679.5,0.8,979.2
B_0036,2022-07-03,16.7,42.7,1.7,72.1,537.4,0.6,1004.1
B_0037,2022-07-03,20.0,53.4,1.6,110.7,886.6,2.1,1020.0
B_0038,2022-07-03,22.8,53.9,3.1,149.7,689.8,0.6,1019.7
B_0039,2022-07-03,24.5,69.9,1.3,238.9,182.8,4.2,1040.8
B_0040,2022-07-03,22.6,52.4,0.6,309.8,698.8,0.1,1000.8
B_0041,2022-07-03,23.2,61.7,4.0,278.7,688.4,0.6,1050.0
B_0042,2022-07-03,20.8,63.0,2.7,132.4,832.2,2.2,1037.6
B_0043,2022-07-03,17.4,66.2,3.3,66.4,557.7,3.8,977.1
B_0044,2022-07-03,21.4,47.0,2.7,122.7,789.2,3.8,989.1
B_0045,2022-07-03,25.1,90.0,1.9,231.7,635.8,0.3,980.4
B_0046,2022-07-03,17.1,44.5,0.7,100.0,576.2,1.2,1039.1
B_0047,2022-07-03,23.4,59.9,4.5,340.0,534.2,2.7,1048.8
B_0048,2022-07-03,16.3,47.6,0.6,17.2,652.2,0.8,1002.2
B_0049,2022-07-03,29.2,48.5,1.6,180.2,526.8,0.7,1041.9
B_0050,2022-07-03,26.0,84.3,3.0,161.0,436.6,5.0,965.0
B_0051,2022-07-03,22.6,43.3,4.3,315.9,824.2,0.3,1032.7
B_0052,2022-07-03,25.7,52.7,0.5,288.0,738.2,0.3,1016.9
B_0053,2022-07-03,29.7,55.9,0.5,307.1,688.8,2.7,1009.0
B_0054,2022-07-03,27.4,66.2,5.9,316.3,942.3,1.7,1001.3
B_0055,2022-07-03,22.3,71.7,0.3,68.1,912.4,1.7,1050.0
B_0056,2022-07-03,27.3,62.3,0.2,94.2,422.9,4.3,1024.6
B_0057,2022-07-03,32.2,75.5,1.0,146.2,838.6,1.1,1010.5
B_0058,2022-07-03,26.9,68.6,0.8,313.1,400.7,1.3,1037.1
B_0059,2022-07-03,24.1,36.4,4.7,0.7,678.1,2.9,1034.8
B_0060,2022-07-03,25.1,64.4,5.4,262.5,671.9,0.5,1019.4
B_0061,2022-07-03,30.4,51.1,1.9,263.2,831.0,4.5,1022.8
B_0062,2022-07-03,26.5,62.5,4.4,186.5,321.3,0.8,1050.0
B_0063,2022-07-03,34.0,56.6,0.7,44.5,843.4,0.8,1031.0
B_0064,2022-07-03,26.3,44.9,0.5,55.2,802.7,0.8,997.4
B_0065,2022-07-03,22.2,49.6,0.0,121.8,317.0,2.6,1000.5
B_0066,2022-07-03,25.7,76.9,1.9,253.3,479.2,1.8,1033.6
B_0067,2022-07-03,31.6,83.8,3.7,68.7,442.8,0.8,1011.1
B_0068,2022-07-03,30.6,44.5,1.3,226.4,795.3,0.0,995.5
B_0069,2022-07-03,27.4,73.9,0.8,327.4,480.6,1.7,1012.7
B_0070,2022-07-03,27.2,64.4,3.5,300.5,464.4,3.9,1008.1
B_0071,2022-07-03,31.3,47.7,4.0,137.9,603.7,2.4,991.6
B_0072,2022-07-03,21.1,59.5,2.6,131.9,722.2,1.3,999.7
B_0073,2022-07-03,23.8,42.0,1.4,208.6,824.5,0.9,1016.0
B_0074,2022-07-03,21.4,88.5,0.4,287.6,720.6,5.1,1006.7
B_0075,2022-07-03,30.3,83.3,5.5,220.9,263.2,0.9,996.4
B_0076,2022-07-03,12.9,71.6,1.6,307.1,837.1,1.5,1006.7
B_0077,2022-07-03,23.2,44.5,4.7,193.0,746.1,0.6,980.6
B_0078,2022-07-03,23.7,90.0,1.1,339.6,641.2,0.4,1003.7
B_0079,2022-07-03,16.0,50.0,4.0,247.9,544.9,1.2,974.4
B_0080,2022-07-03,26.8,66.1,4.0,257.3,404.2,1.6,1018.4
B_0081,2022-07-03,24.1,49.5,19.8,166.4,983.9,0.2,987.5
B_0082,2022-07-03,24.8,37.3,2.5,174.3,686.0,0.8,1043.3
B_0083,2022-07-03,32.1,48.7,1.3,58.5,518.0,1.1,1005.2
B_0084,2022-07-03,23.9,61.4,3.8,170.3,942.3,1.1,1015.6
B_0085,2022-07-03,25.7,36.7,0.9,204.8,219.0,0.3,1010.6
B_0086,2022-07-03,21.0,54.4,9.0,172.2,459.5,1.5,964.2
B_0087,2022-07-03,25.5,66.5,0.9,75.8,462.2,2.7,987.3
B_0088,2022-07-03,19.7,90.0,2.4,227.8,534.1,2.0,1019.1
B_0089,2022-07-03,22.5,82.9,0.6,344.2,903.2,1.9,985.2
B_0090,2022-07-03,32.4,87.0,1.2,46.1,877.8,0.9,1012.1
B_0091,2022-07-03,21.5,57.1,0.6,110.0,671.4,3.3,996.7
B_0092,2022-07-03,32.9,63.6,0.7,253.8,942.7,6.2,1010.1
B_0093,2022-07-03,28.1,59.0,1.1,139.4,613.8,0.4,1003.1
B_0094,2022-07-03,23.9,62.4,0.7,318.7,704.3,0.2,1014.9
B_0095,2022-07-03,29.0,70.8,0.9,177.8,750.3,2.6,1004.1
B_0096,2022-07-03,26.0,59.5,0.2,137.3,808.6,2.8,1014.2
B_0097,2022-07-03,34.2,54.1,12.5,165.1,588.5,0.3,1013.0
B_0098,2022-07-03,24.6,44.3,1.8,130.9,702.7,0.4,1002.5
B_0099,2022-07-03,23.4,47.3,5.4,98.8,472.6,1.0,1026.1
B_0100,2022-07-03,25.9,78.3,1.0,61.8,418.6,0.4,1030.8
B_0001,2022-07-04,24.5,57.3,0.9,302.8,605.7,0.5,1003.1
B_0002,2022-07-04,25.2,33.0,4.0,197.5,230.8,2.6,1006.1
B_0003,2022-07-04,30.0,44.0,7.3,310.2,558.2,1.2,1030.8
B_0004,2022-07-04,32.3,50.4,0.5,311.3,529.2,1.2,972.9
B_0005,2022-07-04,32.9,88.2,1.5,72.4,854.3,2.7,1015.6
B_0006,2022-07-04,29.7,58.3,2.6,178.0,425.4,1.1,998.8
B_0007,2022-07-04,20.6,55.2,0.5,265.4,674.5,0.1,982.0
B_0008,2022-07-04,32.0,52.2,0.3,79.3,689.8,2.8,1034.3
B_0009,2022-07-04,31.5,75.9,1.4,268.7,613.5,2.3,1021.9
B_0010,2022-07-04,21.5,57.3,8.5,233.4,293.3,1.5,985.6
B_0011,2022-07-04,26.2,47.1,0.7,279.2,703.1,0.5,1019.6
B_0012,2022-07-04,27.2,69.5,1.8,59.9,984.1,1.8,1038.6
B_0013,2022-07-04,26.5,52.3,5.6,161.4,891.4,4.1,1031.8
B_0014,2022-07-04,21.5,65.2,0.9,36.6,290.3,3.2,992.9
B_0015,2022-07-04,28.4,60.8,3.0,175.2,428.8,0.1,981.0
B_0016,2022-07-04,31.8,77.4,6.7,188.9,684.8,2.4,992.9
B_0017,2022-07-04,29.0,65.9,5.5,313.1,449.6,1.8,1007.0
B_0018,2022-07-04,27.2,72.9,2.0,11.5,556.0,0.8,1015.9
B_0019,2022-07-04,22.3,65.2,6.5,149.4,482.1,0.6,1039.6
B_0020,2022-07-04,23.7,79.9,0.0,130.0,518.8,0.6,1020.3
B_0021,2022-07-04,19.5,39.4,0.6,340.9,596.1,1.9,987.4
B_0022,2022-07-04,24.8,40.0,2.3,107.1,382.6,2.1,992.6
B_0023,2022-07-04,24.2,88.3,4.1,151.9,354.3,3.3,1018.5
B_0024,2022-07-04,33.7,65.5,5.3,261.4,690.2,3.2,1004.2
B_0025,2022-07-04,19.1,68.3,2.6,168.1,728.6,0.6,993.4
B_0026,2022-07-04,24.1,57.8,3.8,130.7,262.2,0.5,1012.7
B_0027,2022-07-04,25.2,45.2,2.2,76.6,1000.0,1.2,990.3
B_0028,2022-07-04,24.4,30.0,1.2,201.7,723.5,0.8,1016.7
B_0029,2022-07-04,30.3,36.9,1.1,150.4,189.9,4.3,995.3
B_0030,2022-07-04,27.7,60.2,4.5,225.8,362.8,2.6,1014.6
B_0031,2022-07-04,19.0,48.0,1.8,238.2,736.1,0.1,1027.8
B_0032,2022-07-04,33.6,32.3,10.7,101.0,671.8,0.7,1039.9
B_0033,2022-07-04,28.2,51.6,0.5,11.9,333.1,0.1,1041.7
B_0034,2022-07-04,29.2,83.9,5.6,309.0,459.0,3.3,1019.4
B_0035,2022-07-04,18.3,57.8,1.0,274.3,537.1,1.0,971.0
B_0036,2022-07-04,30.3,85.3,0.0,242.4,898.8,0.7,995.9
B_0037,2022-07-04,21.1,66.7,0.9,176.1,761.8,0.5,1021.5
B_0038,2022-07-04,26.2,74.2,2.0,269.6,503.7,1.5,971.7
B_0039,2022-07-04,28.6,31.2,0.3,219.7,638.5,1.4,1018.0
B_0040,2022-07-04,23.1,63.6,0.6,39.3,622.2,1.4,998.4
B_0041,2022-07-04,30.8,78.6,3.6,144.1,622.2,0.1,997.2
B_0042,2022-07-04,28.3,30.0,0.4,266.1,546.9,0.4,1008.1
B_0043,2022-07-04,28.9,59.8,0.1,190.8,514.4,0.9,1020.6
B_0044,2022-07-04,18.7,34.8,5.8,57.2,620.0,0.8,1011.0
B_0045,2022-07-04,23.7,64.6,3.9,153.1,645.7,2.6,1027.1
B_0046,2022-07-04,25.1,43.4,2.8,258.7,102.5,1.6,1020.0
B_0047,2022-07-04,26.7,51.6,2.3,312.2,559.2,1.3,1017.8
B_0048,2022-07-04,26.6,57.6,0.7,24.2,719.8,1.1,1006.1
B_0049,2022-07-04,22.7,67.9,2.1,8.1,392.9,2.3,1026.6
B_0050,2022-07-04,26.5,64.1,1.6,153.5,663.9,1.0,1018.5
B_0051,2022-07-04,25.3,45.8,1.5,131.1,1000.0,0.3,1030.9
B_0052,2022-07-04,27.6,81.1,2.4,144.0,577.8,0.6,952.6
B_0053,2022-07-04,22.5,63.6,0.8,24.9,238.9,4.3,1028.0
B_0054,2022-07-04,21.8,58.6,0.5,250.2,756.4,1.1,1037.0
B_0055,2022-07-04,24.2,34.6,10.2,147.4,899.0,0.8,998.5
B_0056,2022-07-04,31.4,76.1,3.9,90.1,575.2,6.6,1017.7
