node_id,x_mm,y_mm,z_mm,T_C,Ux_um,Uy_um,Uz_um,sigma_xx_MPa,sigma_yy_MPa,sigma_zz_MPa,sigma_xy_MPa,sigma_yz_MPa,sigma_xz_MPa,epsilon_xx,epsilon_yy,epsilon_zz,epsilon_xy,epsilon_yz,epsilon_xz
2445,6.218,1.784,0.276,687.71,42.976,12.33,1.905,-116.266,-98.193,-39.853,0.009,2.421,-0.144,0.00645757,0.00657653,0.00696052,1.1e-07,3.187e-05,-1.9e-06
2446,6.218,1.784,0.308,646.55,40.307,11.564,1.996,-114.401,-90.369,-36.687,-0.698,-1.162,-1.291,0.00602485,0.00618303,0.00653636,-9.19e-06,-1.53e-05,-1.7e-05
2447,6.218,1.784,0.34,591.67,36.748,10.543,2.012,-97.788,-92.414,-29.244,0.095,2.222,-1.311,0.00553491,0.00557029,0.00598607,1.25e-06,2.925e-05,-1.726e-05
2448,6.218,1.784,0.373,523.07,32.3,9.267,1.937,-79.743,-77.309,-28.758,0.617,-1.276,1.203,0.0048971,0.00491312,0.00523268,8.12e-06,-1.68e-05,1.584e-05
2449,6.218,2.293,0.016,600.22,37.302,13.759,0.097,-99.664,-88.32,-40.126,-0.553,0.58,1.117,0.00562228,0.00569695,0.00601416,-7.28e-06,7.64e-06,1.471e-05
2450,6.218,2.293,0.049,679.44,42.44,15.654,0.332,-115.952,-104.66,-44.655,0.821,-1.665,-1.366,0.00638678,0.0064611,0.00685605,1.081e-05,-2.192e-05,-1.798e-05
2451,6.218,2.293,0.081,742.82,46.55,17.17,0.607,-126.6,-114.189,-49.865,0.026,-0.283,0.877,0.00700876,0.00709044,0.00751383,3.4e-07,-3.72e-06,1.154e-05
2452,6.218,2.293,0.113,790.35,49.633,18.308,0.906,-138.228,-123.086,-52.263,0.44,-1.329,1.165,0.00745601,0.00755567,0.00802183,5.79e-06,-1.749e-05,1.533e-05
2453,6.218,2.293,0.146,822.04,51.688,19.066,1.213,-138.695,-130.532,-52.849,0.6,1.974,-1.634,0.00779384,0.00784757,0.00835888,7.9e-06,2.598e-05,-2.151e-05
2454,6.218,2.293,0.178,837.89,52.715,19.445,1.512,-141.633,-127.027,-55.255,-1.306,-1.844,-0.147,0.00794201,0.00803815,0.00851055,-1.719e-05,-2.428e-05,-1.93e-06
2455,6.218,2.293,0.211,837.89,52.715,19.445,1.786,-137.71,-129.599,-48.167,0.32,-0.285,0.49,0.00795752,0.00801091,0.00854689,4.21e-06,-3.75e-06,6.45e-06
2456,6.218,2.293,0.243,822.04,51.688,19.066,2.021,-138.265,-131.879,-46.514,0.16,-2.104,0.589,0.00779005,0.00783209,0.00839395,2.11e-06,-2.769e-05,7.75e-06
2457,6.218,2.293,0.276,790.35,49.633,18.308,2.2,-138.958,-120.045,-44.953,-0.196,0.567,-1.785,0.00743945,0.00756393,0.00805819,-2.58e-06,7.46e-06,-2.35e-05
2458,6.218,2.293,0.308,742.82,46.55,17.17,2.306,-127.854,-107.724,-45.088,0.369,1.086,-0.256,0.0069883,0.00712079,0.00753306,4.86e-06,1.43e-05,-3.37e-06
2459,6.218,2.293,0.34,679.44,42.44,15.654,2.323,-120.362,-105.288,-38.332,-0.003,-1.617,0.711,0.00635618,0.0064554,0.0068961,-4e-08,-2.129e-05,9.36e-06
2460,6.218,2.293,0.373,600.22,37.302,13.759,2.237,-96.613,-94.249,-34.019,-2.125,-0.18,1.288,0.00563841,0.00565398,0.00605041,-2.797e-05,-2.38e-06,1.696e-05
2461,6.218,2.803,0.016,673.55,42.058,18.961,0.11,-116.327,-102.162,-46.556,-1.206,-0.371,-1.91,0.00632266,0.0064159,0.00678189,-1.588e-05,-4.89e-06,-2.514e-05
2462,6.218,2.803,0.049,762.88,47.851,21.573,0.374,-129.739,-122.369,-46.993,0.941,-1.311,1.52,0.00720765,0.00725616,0.00775228,1.239e-05,-1.726e-05,2.001e-05
2463,6.218,2.803,0.081,834.34,52.485,23.662,0.684,-136.712,-138.541,-53.183,-2.183,0.594,-1.882,0.00794292,0.00793088,0.0084927,-2.874e-05,7.81e-06,-2.477e-05
2464,6.218,2.803,0.113,887.93,55.96,25.229,1.021,-150.676,-144.895,-57.322,-0.034,-0.716,0.511,0.00843988,0.00847793,0.00905434,-4.5e-07,-9.43e-06,6.72e-06
2465,6.218,2.803,0.146,923.66,58.278,26.273,1.367,-163.015,-144.632,-53.95,1.303,0.694,2.546,0.00874197,0.00886296,0.00945983,1.716e-05,9.14e-06,3.351e-05
2466,6.218,2.803,0.178,941.53,59.436,26.796,1.704,-158.88,-150.127,-61.998,-1.901,0.26,-1.74,0.00896701,0.00902462,0.00960468,-2.503e-05,3.43e-06,-2.29e-05
2467,6.218,2.803,0.211,941.53,59.436,26.796,2.014,-161.294,-154.688,-58.522,-0.338,2.155,1.124,0.0089554,0.00899887,0.00963184,-4.45e-06,2.836e-05,1.48e-05
2468,6.218,2.803,0.243,923.66,58.278,26.273,2.279,-166.696,-146.712,-52.374,2.893,-1.271,-1.119,0.00872285,0.00885439,0.00947531,3.808e-05,-1.673e-05,-1.474e-05
2469,6.218,2.803,0.276,887.93,55.96,25.229,2.48,-156.187,-141.901,-51.954,-0.758,-2.312,1.288,0.00840013,0.00849415,0.00908619,-9.98e-06,-3.044e-05,1.695e-05
2470,6.218,2.803,0.308,834.34,52.485,23.662,2.6,-142.908,-122.183,-46.063,-1.804,1.019,0.412,0.00788101,0.00801743,0.00851845,-2.375e-05,1.342e-05,5.42e-06
2471,6.218,2.803,0.34,762.88,47.851,21.573,2.62,-141.113,-113.793,-44.554,-1.206,-0.36,1.554,0.00713323,0.00731304,0.00776877,-1.588e-05,-4.74e-06,2.046e-05
2472,6.218,2.803,0.373,673.55,42.058,18.961,2.522,-114.021,-103.752,-34.26,-0.608,-0.693,-0.989,0.00632194,0.00638952,0.00684692,-8e-06,-9.12e-06,-1.302e-05
2473,6.218,3.313,0.016,738.9,46.296,24.667,0.121,-128.147,-123.296,-51.996,-0.101,0.801,1.805,0.00697336,0.00700529,0.00747458,-1.32e-06,1.054e-05,2.376e-05
2474,6.218,3.313,0.049,837.23,52.672,28.064,0.412,-149.569,-131.88,-59.208,2.526,0.902,-0.464,0.00790336,0.00801979,0.00849812,3.326e-05,1.187e-05,-6.1e-06
2475,6.218,3.313,0.081,915.89,57.773,30.782,0.753,-158.689,-150.695,-59.75,1.633,-0.148,-0.681,0.00869855,0.00875117,0.00934976,2.149e-05,-1.95e-06,-8.96e-06
2476,6.218,3.313,0.113,974.88,61.599,32.82,1.124,-170.316,-158.386,-65.139,-1.321,1.636,-1.896,0.00926753,0.00934605,0.0099598,-1.739e-05,2.153e-05,-2.496e-05
2477,6.218,3.313,0.146,1014.21,64.15,34.179,1.505,-176.02,-163.381,-61.849,0.408,0.16,0.023,0.00964924,0.00973243,0.01040071,5.38e-06,2.11e-06,3e-07
2478,6.218,3.313,0.178,1033.87,65.425,34.858,1.876,-178.701,-166.553,-61.825,-2.444,3.214,0.461,0.00984382,0.00992378,0.0106131,-3.217e-05,4.231e-05,6.06e-06
2479,6.218,3.313,0.211,1033.87,65.425,34.858,2.217,-173.526,-171.059,-62.617,-1.905,-0.761,-2.639,0.00987804,0.00989428,0.01060803,-2.508e-05,-1.002e-05,-3.473e-05
2480,6.218,3.313,0.243,1014.21,64.15,34.179,2.508,-183.025,-165.963,-60.571,0.009,3.035,1.743,0.00961329,0.00972559,0.01041928,1.1e-07,3.996e-05,2.294e-05
2481,6.218,3.313,0.276,974.88,61.599,32.82,2.73,-174.619,-157.879,-55.239,-0.025,1.047,-1.443,0.00923174,0.00934192,0.0100175,-3.3e-07,1.378e-05,-1.899e-05
2482,6.218,3.313,0.308,915.89,57.773,30.782,2.862,-162.28,-152.9,-52.169,0.165,0.865,0.028,0.00867273,0.00873447,0.00939748,2.18e-06,1.139e-05,3.7e-07
2483,6.218,3.313,0.34,837.23,52.672,28.064,2.883,-149.772,-140.338,-49.782,1.458,-1.397,0.152,0.00790109,0.00796318,0.00855922,1.919e-05,-1.839e-05,2e-06
2484,6.218,3.313,0.373,738.9,46.296,24.667,2.776,-124.716,-120.274,-39.304,-2.397,1.064,0.634,0.00697255,0.00700178,0.00753472,-3.155e-05,1.4e-05,8.34e-06
2485,6.218,3.822,0.016,792.2,49.752,30.586,0.13,-142.755,-142.728,-56.028,1.011,-0.473,-0.339,0.00747962,0.0074798,0.00805046,1.331e-05,-6.23e-06,-4.46e-06
2486,6.218,3.822,0.049,897.86,56.605,34.799,0.443,-153.951,-152.726,-57.215,-1.1,-2.948,-1.008,0.00853535,0.00854342,0.00917207,-1.448e-05,-3.88e-05,-1.327e-05
2487,6.218,3.822,0.081,982.39,62.086,38.169,0.809,-171.593,-164.907,-63.775,-0.126,0.771,1.838,0.00934536,0.00938937,0.01005502,-1.66e-06,1.015e-05,2.419e-05
2488,6.218,3.822,0.113,1045.79,66.198,40.696,1.208,-180.118,-174.063,-61.868,-5.124,-0.979,-1.486,0.00996978,0.01000963,0.01074809,-6.745e-05,-1.289e-05,-1.956e-05
2489,6.218,3.822,0.146,1088.06,68.939,42.381,1.617,-189.02,-181.539,-65.861,-3.885,1.24,0.05,0.01037691,0.01042615,0.01118754,-5.114e-05,1.633e-05,6.6e-07
2490,6.218,3.822,0.178,1109.19,70.309,43.224,2.016,-191.569,-174.878,-68.528,1.137,0.859,1.076,0.01057878,0.01068864,0.01138864,1.496e-05,1.131e-05,1.417e-05
2491,6.218,3.822,0.211,1109.19,70.309,43.224,2.383,-189.577,-184.809,-68.933,0.659,1.242,0.91,0.01060209,0.01063347,0.01139616,8.68e-06,1.635e-05,1.198e-05
2492,6.218,3.822,0.243,1088.06,68.939,42.381,2.696,-182.071,-178.95,-65.344,-2.186,0.911,-0.323,0.01041036,0.0104309,0.01117866,-2.878e-05,1.199e-05,-4.25e-06
2493,6.218,3.822,0.276,1045.79,66.198,40.696,2.934,-187.92,-175.419,-61.943,0.01,-1.55,-1.327,0.0099297,0.01001199,0.01075889,1.4e-07,-2.041e-05,-1.747e-05
2494,6.218,3.822,0.308,982.39,62.086,38.169,3.075,-170.332,-158.351,-58.079,3.18,-1.154,0.046,0.00933715,0.00941601,0.01007599,4.186e-05,-1.519e-05,6.1e-07
2495,6.218,3.822,0.34,897.86,56.605,34.799,3.099,-155.317,-151.629,-49.918,-3.475,-1.197,-0.796,0.00851778,0.00854205,0.00921151,-4.575e-05,-1.576e-05,-1.048e-05
2496,6.218,3.822,0.373,792.2,49.752,30.586,2.983,-135.714,-128.952,-39.088,-0.972,0.368,1.795,0.00747982,0.00752433,0.00811581,-1.28e-05,4.85e-06,2.364e-05
2497,6.218,4.332,0.016,829.92,52.199,36.369,0.136,-144.868,-140.826,-52.16,1.148,1.04,1.019,0.0078547,0.0078813,0.0084649,1.511e-05,1.369e-05,1.342e-05
2498,6.218,4.332,0.049,940.78,59.388,41.378,0.464,-155.964,-155.739,-58.486,2.517,0.571,-0.748,0.00897745,0.00897893,0.00961905,3.313e-05,7.52e-06,-9.85e-06
2499,6.218,4.332,0.081,1029.47,65.139,45.385,0.849,-183.303,-177.023,-65.833,-1.727,-0.504,-0.133,0.00979092,0.00983225,0.0105641,-2.274e-05,-6.63e-06,-1.76e-06
2500,6.218,4.332,0.113,1095.99,69.453,48.39,1.267,-194.262,-187.116,-67.604,1.111,1.782,0.445,0.01044044,0.01048747,0.0112741,1.462e-05,2.346e-05,5.86e-06
2501,6.218,4.332,0.146,1140.33,72.328,50.394,1.697,-199.712,-193.304,-73.531,1.556,-0.494,3.196,0.01088854,0.01093072,0.01171906,2.049e-05,-6.51e-06,4.207e-05
2502,6.218,4.332,0.178,1162.5,73.766,51.396,2.115,-204.997,-204.846,-72.207,3.373,0.472,2.496,0.01110396,0.01110495,0.01197798,4.441e-05,6.22e-06,3.285e-05
2503,6.218,4.332,0.211,1162.5,73.766,51.396,2.5,-200.405,-198.512,-71.457,3.216,-2.37,-2.402,0.01111991,0.01113237,0.01196865,4.233e-05,-3.12e-05,-3.162e-05
2504,6.218,4.332,0.243,1140.33,72.328,50.394,2.828,-192.859,-200.789,-65.265,1.613,1.091,-0.654,0.01092432,0.01087212,0.01176414,2.124e-05,1.436e-05,-8.61e-06
2505,6.218,4.332,0.276,1095.99,69.453,48.39,3.078,-185.265,-189.66,-63.397,0.706,-0.202,0.309,0.01048663,0.0104577,0.01128876,9.29e-06,-2.66e-06,4.07e-06
2506,6.218,4.332,0.308,1029.47,65.139,45.385,3.226,-175.17,-174.623,-60.673,-0.617,1.094,1.258,0.00982527,0.00982887,0.01057889,-8.13e-06,1.441e-05,1.656e-05
2507,6.218,4.332,0.34,940.78,59.388,41.378,3.251,-160.059,-156.171,-55.221,1.372,-1.279,0.077,0.00895204,0.00897763,0.00964208,1.806e-05,-1.684e-05,1.02e-06
2508,6.218,4.332,0.373,829.92,52.199,36.369,3.13,-143.887,-143.367,-47.382,-2.214,-0.311,-1.094,0.00785723,0.00786064,0.00849242,-2.915e-05,-4.09e-06,-1.44e-05
2509,6.218,4.842,0.016,849.47,53.467,41.635,0.139,-147.777,-138.013,-58.089,0.303,-0.228,2.327,0.00804684,0.00811111,0.00863717,3.99e-06,-3.01e-06,3.063e-05
2510,6.218,4.842,0.049,963.03,60.83,47.369,0.476,-159.307,-163.529,-62.586,1.68,0.834,-0.684,0.00920607,0.00917828,0.00984269,2.212e-05,1.097e-05,-9e-06
2511,6.218,4.842,0.081,1053.87,66.721,51.957,0.87,-185.856,-183.017,-71.384,1.134,-1.149,-2.281,0.01004582,0.01006451,0.01079928,1.492e-05,-1.512e-05,-3.002e-05
2512,6.218,4.842,0.113,1122.0,71.14,55.397,1.298,-188.867,-196.471,-74.704,3.29,0.909,0.447,0.0107608,0.01071075,0.01151221,4.331e-05,1.196e-05,5.88e-06
2513,6.218,4.842,0.146,1167.42,74.085,57.691,1.738,-199.201,-206.098,-74.195,1.676,-2.076,-3.196,0.0111903,0.0111449,0.01201308,2.206e-05,-2.733e-05,-4.207e-05
2514,6.218,4.842,0.178,1190.13,75.558,58.838,2.167,-211.689,-213.836,-74.054,-0.915,-0.265,-1.439,0.01136951,0.01135538,0.01227543,-1.205e-05,-3.49e-06,-1.894e-05
2515,6.218,4.842,0.211,1190.13,75.558,58.838,2.561,-208.283,-208.497,-72.983,-3.267,-3.908,2.144,0.01137994,0.01137853,0.01227048,-4.301e-05,-5.144e-05,2.822e-05
2516,6.218,4.842,0.243,1167.42,74.085,57.691,2.897,-206.811,-202.569,-67.497,1.592,0.266,0.13,0.011137,0.01116492,0.01205397,2.096e-05,3.5e-06,1.71e-06
2517,6.218,4.842,0.276,1122.0,71.14,55.397,3.153,-195.535,-202.124,-63.629,3.176,0.002,2.406,0.01071843,0.01067506,0.01158664,4.18e-05,3e-08,3.167e-05
2518,6.218,4.842,0.308,1053.87,66.721,51.957,3.305,-182.94,-186.101,-63.094,2.139,-0.865,0.127,0.01005509,0.01003429,0.01084392,2.816e-05,-1.138e-05,1.67e-06
2519,6.218,4.842,0.34,963.03,60.83,47.369,3.33,-162.327,-162.405,-53.688,-0.741,2.582,-3.29,0.00917764,0.00917713,0.0098927,-9.75e-06,3.398e-05,-4.331e-05
2520,6.218,4.842,0.373,849.47,53.467,41.635,3.206,-145.811,-142.633,-48.529,1.111,-1.042,-0.572,0.00805134,0.00807226,0.00869165,1.462e-05,-1.372e-05,-7.52e-06
2521,6.218,5.351,0.016,849.47,53.467,46.017,0.139,-144.084,-156.312,-54.368,-2.175,-0.293,-0.893,0.00808445,0.00800396,0.00867496,-2.863e-05,-3.86e-06,-1.176e-05
2522,6.218,5.351,0.049,963.03,60.83,52.355,0.476,-158.726,-170.49,-62.38,2.913,-1.724,0.323,0.00921744,0.00914001,0.00985159,3.835e-05,-2.27e-05,4.25e-06
2523,6.218,5.351,0.081,1053.87,66.721,57.426,0.87,-187.361,-185.309,-68.475,0.584,-1.888,-1.197,0.010037,0.01005051,0.01081951,7.68e-06,-2.486e-05,-1.576e-05
2524,6.218,5.351,0.113,1122.0,71.14,61.228,1.298,-194.997,-196.142,-72.859,-0.982,0.604,2.618,0.01072528,0.01071775,0.0115292,-1.292e-05,7.96e-06,3.446e-05
2525,6.218,5.351,0.146,1167.42,74.085,63.763,1.738,-203.197,-205.763,-73.474,3.35,0.539,3.255,0.01116758,0.01115069,0.01202142,4.41e-05,7.1e-06,4.284e-05
2526,6.218,5.351,0.178,1190.13,75.558,65.031,2.167,-208.532,-215.289,-71.895,-2.532,1.677,2.876,0.01138557,0.0113411,0.01228491,-3.333e-05,2.208e-05,3.786e-05
2527,6.218,5.351,0.211,1190.13,75.558,65.031,2.561,-214.644,-211.252,-70.17,2.501,1.439,-0.912,0.01134577,0.0113681,0.0122967,3.293e-05,1.894e-05,-1.2e-05
2528,6.218,5.351,0.243,1167.42,74.085,63.763,2.897,-211.288,-208.754,-70.325,0.478,-1.615,-0.728,0.01112402,0.0111407,0.01205184,6.3e-06,-2.125e-05,-9.58e-06
2529,6.218,5.351,0.276,1122.0,71.14,61.228,3.153,-194.659,-199.16,-65.706,-2.015,1.088,-2.191,0.01072205,0.01069241,0.01157081,-2.653e-05,1.432e-05,-2.884e-05
2530,6.218,5.351,0.308,1053.87,66.721,57.426,3.305,-187.12,-186.887,-65.917,5.225,0.167,-0.112,0.0100371,0.01003863,0.01083485,6.878e-05,2.2e-06,-1.47e-06
2531,6.218,5.351,0.34,963.03,60.83,52.355,3.33,-161.164,-174.163,-56.661,-1.387,1.125,-1.333,0.00920188,0.00911631,0.00988971,-1.826e-05,1.481e-05,-1.754e-05
2532,6.218,5.351,0.373,849.47,53.467,46.017,3.206,-143.816,-149.796,-47.981,-2.34,-1.081,0.279,0.00807012,0.00803076,0.0087009,-3.08e-05,-1.423e-05,3.68e-06
2533,6.218,5.861,0.016,829.92,52.199,49.205,0.136,-144.488,-154.493,-53.472,0.458,-0.16,-0.195,0.00787504,0.00780919,0.00847411,6.03e-06,-2.1e-06,-2.57e-06
2534,6.218,5.861,0.049,940.78,59.388,55.982,0.464,-162.913,-164.487,-57.761,1.936,1.564,0.794,0.00895001,0.00893965,0.00964212,2.549e-05,2.059e-05,1.046e-05
2535,6.218,5.861,0.081,1029.47,65.139,61.403,0.849,-178.847,-188.031,-65.985,-0.829,1.104,0.239,0.00982844,0.00976799,0.0105713,-1.091e-05,1.453e-05,3.15e-06
2536,6.218,5.861,0.113,1095.99,69.453,65.469,1.267,-192.688,-194.427,-68.498,-3.793,-0.096,-0.28,0.01045891,0.01044746,0.01127632,-4.993e-05,-1.26e-06,-3.69e-06
2537,6.218,5.861,0.146,1140.33,72.328,68.18,1.697,-201.673,-200.359,-73.492,-0.316,-3.809,-2.569,0.0108866,0.01089525,0.01173029,-4.15e-06,-5.014e-05,-3.382e-05
2538,6.218,5.861,0.178,1162.5,73.766,69.535,2.115,-201.579,-209.984,-69.67,1.072,-0.637,-0.463,0.01112545,0.01107013,0.01199367,1.412e-05,-8.38e-06,-6.1e-06
2539,6.218,5.861,0.211,1162.5,73.766,69.535,2.5,-201.308,-212.596,-71.61,-3.196,-2.731,-1.907,0.01113247,0.01105817,0.01198614,-4.208e-05,-3.595e-05,-2.51e-05
2540,6.218,5.861,0.243,1140.33,72.328,68.18,2.828,-196.652,-208.022,-74.588,-1.761,1.156,1.363,0.01092422,0.01084938,0.01172764,-2.319e-05,1.522e-05,1.795e-05
2541,6.218,5.861,0.276,1095.99,69.453,65.469,3.078,-190.431,-200.897,-69.87,-1.206,1.827,-0.36,0.01048058,0.0104117,0.01127412,-1.587e-05,2.406e-05,-4.73e-06
2542,6.218,5.861,0.308,1029.47,65.139,61.403,3.226,-176.889,-185.127,-64.663,0.707,-1.097,-0.731,0.00983377,0.00977955,0.01057244,9.3e-06,-1.444e-05,-9.62e-06
2543,6.218,5.861,0.34,940.78,59.388,55.982,3.251,-167.138,-166.103,-54.378,1.691,0.834,0.533,0.0089252,0.00893202,0.00966739,2.226e-05,1.098e-05,7.01e-06
2544,6.218,5.861,0.373,829.92,52.199,49.205,3.13,-141.795,-151.583,-47.806,-2.588,-1.456,-0.475,0.00787899,0.00781457,0.00849763,-3.407e-05,-1.916e-05,-6.25e-06
2545,6.218,6.371,0.016,792.2,49.752,50.977,0.13,-125.215,-148.056,-46.202,1.247,1.425,-1.155,0.00756813,0.00741779,0.0080882,1.642e-05,1.876e-05,-1.52e-05
2546,6.218,6.371,0.049,897.86,56.605,57.998,0.443,-154.918,-169.059,-60.668,-0.543,-0.68,0.104,0.00855435,0.00846128,0.00917471,-7.14e-06,-8.95e-06,1.37e-06
2547,6.218,6.371,0.081,982.39,62.086,63.615,0.809,-161.138,-181.514,-63.479,0.722,0.189,-0.625,0.00942133,0.00928722,0.01006412,9.51e-06,2.49e-06,-8.23e-06
2548,6.218,6.371,0.113,1045.79,66.198,67.827,1.208,-180.773,-193.393,-64.247,-2.34,0.389,0.79,0.0099928,0.00990973,0.01075976,-3.081e-05,5.12e-06,1.04e-05
2549,6.218,6.371,0.146,1088.06,68.939,70.636,1.617,-193.639,-207.187,-73.04,-1.734,0.011,-2.217,0.01039227,0.01030309,0.01118605,-2.283e-05,1.4e-07,-2.918e-05
2550,6.218,6.371,0.178,1109.19,70.309,72.04,2.016,-192.281,-206.851,-68.698,-0.589,0.774,-0.691,0.01061424,0.01051835,0.01142766,-7.75e-06,1.019e-05,-9.1e-06
2551,6.218,6.371,0.211,1109.19,70.309,72.04,2.383,-193.81,-202.895,-69.069,0.65,2.703,2.113,0.01060167,0.01054187,0.01142271,8.55e-06,3.559e-05,2.782e-05
2552,6.218,6.371,0.243,1088.06,68.939,70.636,2.696,-186.627,-204.521,-66.682,-3.608,1.982,0.97,0.01041882,0.01030104,0.0112083,-4.75e-05,2.609e-05,1.278e-05
2553,6.218,6.371,0.276,1045.79,66.198,67.827,2.934,-185.515,-186.029,-63.62,-0.422,-1.754,-2.054,0.00995761,0.00995423,0.01075992,-5.55e-06,-2.309e-05,-2.705e-05
2554,6.218,6.371,0.308,982.39,62.086,63.615,3.075,-166.297,-186.847,-58.523,1.224,1.349,-0.979,0.00939414,0.00925889,0.01010351,1.612e-05,1.776e-05,-1.288e-05
2555,6.218,6.371,0.34,897.86,56.605,57.998,3.099,-154.671,-165.571,-49.12,4.353,-2.214,0.625,0.0085373,0.00846556,0.00923204,5.73e-05,-2.914e-05,8.23e-06
2556,6.218,6.371,0.373,792.2,49.752,50.977,2.983,-133.484,-147.767,-44.57,-1.675,-0.113,-0.334,0.00752147,0.00742745,0.0081067,-2.205e-05,-1.49e-06,-4.4e-06
2557,6.218,6.88,0.016,738.9,46.296,51.231,0.121,-126.785,-132.196,-46.354,-1.71,0.894,-0.545,0.00698464,0.00694903,0.00751403,-2.251e-05,1.176e-05,-7.17e-06
2558,6.218,6.88,0.049,837.23,52.672,58.286,0.412,-151.423,-157.6,-52.321,-1.774,1.086,-1.347,0.00791644,0.00787578,0.00856873,-2.335e-05,1.43e-05,-1.773e-05
2559,6.218,6.88,0.081,915.89,57.773,63.931,0.753,-153.566,-171.458,-60.538,-0.503,0.859,-1.447,0.00875234,0.00863458,0.00936465,-6.62e-06,1.131e-05,-1.905e-05
2560,6.218,6.88,0.113,974.88,61.599,68.165,1.124,-170.311,-180.695,-64.769,1.051,-1.748,0.162,0.00929436,0.00922601,0.00998903,1.383e-05,-2.302e-05,2.13e-06
2561,6.218,6.88,0.146,1014.21,64.15,70.987,1.505,-171.764,-189.237,-64.986,1.108,-0.872,-1.602,0.00970748,0.00959248,0.0104103,1.458e-05,-1.148e-05,-2.109e-05
2562,6.218,6.88,0.178,1033.87,65.425,72.398,1.876,-184.937,-196.101,-63.153,-1.506,-3.367,1.119,0.00984813,0.00977465,0.01064971,-1.983e-05,-4.432e-05,1.473e-05
2563,6.218,6.88,0.211,1033.87,65.425,72.398,2.217,-175.34,-196.24,-61.479,-0.276,-1.035,-0.186,0.0098977,0.00976013,0.01064712,-3.64e-06,-1.363e-05,-2.45e-06
2564,6.218,6.88,0.243,1014.21,64.15,70.987,2.508,-175.135,-190.151,-65.635,0.433,-0.389,1.805,0.00969132,0.00959249,0.01041206,5.7e-06,-5.12e-06,2.377e-05
2565,6.218,6.88,0.276,974.88,61.599,68.165,2.73,-170.466,-183.447,-58.599,-2.551,1.641,1.321,0.00928935,0.00920391,0.01002566,-3.358e-05,2.161e-05,1.739e-05
2566,6.218,6.88,0.308,915.89,57.773,63.931,2.862,-161.252,-180.762,-50.479,0.148,-0.555,0.901,0.00871023,0.00858181,0.00943933,1.94e-06,-7.31e-06,1.186e-05
2567,6.218,6.88,0.34,837.23,52.672,58.286,2.883,-142.849,-153.609,-48.034,5.573,1.034,0.258,0.00795228,0.00788145,0.00857635,7.336e-05,1.361e-05,3.4e-06
2568,6.218,6.88,0.373,738.9,46.296,51.231,2.776,-133.091,-138.011,-41.456,0.258,1.452,0.57,0.00695196,0.00691958,0.0075551,3.39e-06,1.911e-05,7.51e-06
2569,6.218,7.39,0.016,673.55,42.058,49.989,0.11,-126.019,-126.476,-43.577,-4.184,1.172,1.034,0.00629678,0.00629378,0.00683941,-5.508e-05,1.542e-05,1.361e-05
2570,6.218,7.39,0.049,762.88,47.851,56.873,0.374,-135.827,-144.886,-50.979,0.52,1.084,-1.864,0.00720741,0.00714778,0.00776587,6.85e-06,1.428e-05,-2.454e-05
2571,6.218,7.39,0.081,834.34,52.485,62.381,0.684,-148.16,-156.137,-52.272,1.813,-0.129,0.839,0.00790195,0.00784944,0.00853308,2.386e-05,-1.69e-06,1.104e-05
2572,6.218,7.39,0.113,887.93,55.96,66.512,1.021,-149.972,-170.11,-56.225,1.174,0.637,-0.486,0.00847313,0.00834058,0.00909018,1.546e-05,8.39e-06,-6.4e-06
2573,6.218,7.39,0.146,923.66,58.278,69.266,1.367,-152.884,-167.547,-61.189,1.825,0.463,2.753,0.00883312,0.0087366,0.00943665,2.403e-05,6.09e-06,3.624e-05
2574,6.218,7.39,0.178,941.53,59.436,70.643,1.704,-165.455,-182.139,-58.972,2.231,0.613,-1.088,0.00896719,0.00885738,0.00966805,2.937e-05,8.06e-06,-1.433e-05
2575,6.218,7.39,0.211,941.53,59.436,70.643,2.014,-162.285,-174.696,-57.018,-0.227,-0.607,1.285,0.00897269,0.00889101,0.00966556,-2.99e-06,-7.99e-06,1.692e-05
2576,6.218,7.39,0.243,923.66,58.278,69.266,2.279,-167.482,-182.05,-55.983,0.242,-0.792,-2.017,0.00876623,0.00867035,0.00950012,3.19e-06,-1.042e-05,-2.655e-05
2577,6.218,7.39,0.276,887.93,55.96,66.512,2.48,-149.726,-166.844,-51.432,0.192,-2.52,-1.53,0.0084646,0.00835193,0.00911157,2.53e-06,-3.318e-05,-2.014e-05
2578,6.218,7.39,0.308,834.34,52.485,62.381,2.6,-145.733,-153.455,-50.335,0.748,1.128,-0.261,0.00790931,0.00785848,0.00853722,9.85e-06,1.485e-05,-3.43e-06
2579,6.218,7.39,0.34,762.88,47.851,56.873,2.62,-129.712,-142.765,-42.403,-2.279,-0.712,-0.676,0.00722711,0.00714119,0.00780177,-2.999e-05,-9.37e-06,-8.9e-06
2580,6.218,7.39,0.373,673.55,42.058,49.989,2.522,-108.179,-131.712,-36.543,-0.433,1.148,0.161,0.00639021,0.00623531,0.00686172,-5.7e-06,1.511e-05,2.12e-06
2581,6.218,7.9,0.016,600.22,37.302,47.394,0.097,-101.279,-115.092,-43.191,-1.401,-1.101,1.038,0.00565009,0.00555917,0.00603242,-1.844e-05,-1.45e-05,1.366e-05
2582,6.218,7.9,0.049,679.44,42.44,53.921,0.332,-117.047,-134.765,-45.797,2.769,-0.556,-0.326,0.00641909,0.00630248,0.00688806,3.645e-05,-7.32e-06,-4.29e-06
