Material,Temperature_C,Stress_MPa,Time_hours,Creep_Strain_percent
Ni-YSZ,700,50,353.5353535353535,8.670833106279e-25
Ni-YSZ,700,50,363.6363636363636,8.30001760588428e-25
Ni-YSZ,700,50,373.73737373737373,8.423504597140928e-25
Ni-YSZ,700,50,383.83838383838383,7.978883440100913e-25
Ni-YSZ,700,50,393.93939393939394,9.10843579654117e-25
Ni-YSZ,700,50,404.04040404040404,9.307327376783052e-25
Ni-YSZ,700,50,414.1414141414141,8.846352712105712e-25
Ni-YSZ,700,50,424.2424242424242,9.024435836651676e-25
Ni-YSZ,700,50,434.3434343434343,8.982667714077596e-25
Ni-YSZ,700,50,444.4444444444444,9.392691947893865e-25
Ni-YSZ,700,50,454.5454545454545,9.69704804214422e-25
Ni-YSZ,700,50,464.6464646464646,8.978398264138867e-25
Ni-YSZ,700,50,474.7474747474747,9.68334243248548e-25
Ni-YSZ,700,50,484.8484848484848,9.5767477126649e-25
Ni-YSZ,700,50,494.9494949494949,9.780079141885932e-25
Ni-YSZ,700,50,505.050505050505,9.971376248190173e-25
Ni-YSZ,700,50,515.1515151515151,9.86794717710276e-25
Ni-YSZ,700,50,525.2525252525252,9.97996529227439e-25
Ni-YSZ,700,50,535.3535353535353,1.003246983971155e-24
Ni-YSZ,700,50,545.4545454545454,1.0478956004606842e-24
Ni-YSZ,700,50,555.5555555555555,1.0395955730013227e-24
Ni-YSZ,700,50,565.6565656565656,1.0419055100214371e-24
Ni-YSZ,700,50,575.7575757575758,1.0035521883131029e-24
Ni-YSZ,700,50,585.8585858585858,1.0395877758565841e-24
Ni-YSZ,700,50,595.959595959596,1.0882187605095892e-24
Ni-YSZ,700,50,606.060606060606,1.0689026929712735e-24
Ni-YSZ,700,50,616.1616161616162,1.0969496429201218e-24
Ni-YSZ,700,50,626.2626262626262,1.1409903173497598e-24
Ni-YSZ,700,50,636.3636363636364,1.1254022603328884e-24
Ni-YSZ,700,50,646.4646464646464,1.10223014292784e-24
Ni-YSZ,700,50,656.5656565656565,1.0898860751308231e-24
Ni-YSZ,700,50,666.6666666666666,1.0291077136559394e-24
Ni-YSZ,700,50,676.7676767676767,1.1163836969298135e-24
Ni-YSZ,700,50,686.8686868686868,1.1185097745630048e-24
Ni-YSZ,700,50,696.9696969696969,1.1503176947096296e-24
Ni-YSZ,700,50,707.070707070707,1.139104355546309e-24
Ni-YSZ,700,50,717.1717171717171,1.140646485555456e-24
Ni-YSZ,700,50,727.2727272727273,1.0971187570727174e-24
Ni-YSZ,700,50,737.3737373737373,1.1333181832077882e-24
Ni-YSZ,700,50,747.4747474747475,1.1901446324876455e-24
Ni-YSZ,700,50,757.5757575757575,1.2412426335960707e-24
Ni-YSZ,700,50,767.6767676767677,1.184057670749288e-24
Ni-YSZ,700,50,777.7777777777777,1.206285761637302e-24
Ni-YSZ,700,50,787.8787878787879,1.2358264969861646e-24
Ni-YSZ,700,50,797.9797979797979,1.1790054225663046e-24
Ni-YSZ,700,50,808.0808080808081,1.2286347447425078e-24
Ni-YSZ,700,50,818.1818181818181,1.1949259824698573e-24
Ni-YSZ,700,50,828.2828282828282,1.2607223252528113e-24
Ni-YSZ,700,50,838.3838383838383,1.2411735846357223e-24
Ni-YSZ,700,50,848.4848484848484,1.253360769386036e-24
Ni-YSZ,700,50,858.5858585858585,1.219550562527491e-24
Ni-YSZ,700,50,868.6868686868686,1.2820914927435071e-24
Ni-YSZ,700,50,878.7878787878788,1.340938199684945e-24
Ni-YSZ,700,50,888.8888888888888,1.2301608435470621e-24
Ni-YSZ,700,50,898.989898989899,1.2619884155401266e-24
Ni-YSZ,700,50,909.090909090909,1.2903143084646621e-24
Ni-YSZ,700,50,919.1919191919192,1.3181803465091974e-24
Ni-YSZ,700,50,929.2929292929292,1.2724234027596923e-24
Ni-YSZ,700,50,939.3939393939394,1.1899315500163323e-24
Ni-YSZ,700,50,949.4949494949494,1.3600156790959936e-24
Ni-YSZ,700,50,959.5959595959596,1.342925846410952e-24
Ni-YSZ,700,50,969.6969696969696,1.2501942095234622e-24
Ni-YSZ,700,50,979.7979797979797,1.3011806018496948e-24
Ni-YSZ,700,50,989.8989898989898,1.3941083264819805e-24
Ni-YSZ,700,50,1000.0,1.395661249452192e-24
Ni-YSZ,700,75,0.0,0.0
Ni-YSZ,700,75,10.1010101010101,4.792562194179119e-25
Ni-YSZ,700,75,20.2020202020202,6.333886353093544e-25
Ni-YSZ,700,75,30.3030303030303,7.661112530863376e-25
Ni-YSZ,700,75,40.4040404040404,8.664135145781738e-25
Ni-YSZ,700,75,50.505050505050505,9.942606380127146e-25
Ni-YSZ,700,75,60.6060606060606,1.0165099944787268e-24
Ni-YSZ,700,75,70.7070707070707,1.0918774560303908e-24
Ni-YSZ,700,75,80.8080808080808,1.224235750031001e-24
Ni-YSZ,700,75,90.9090909090909,1.2512329066268534e-24
Ni-YSZ,700,75,101.01010101010101,1.3680620302098888e-24
Ni-YSZ,700,75,111.1111111111111,1.3436796826206273e-24
Ni-YSZ,700,75,121.2121212121212,1.423720264967912e-24
Ni-YSZ,700,75,131.3131313131313,1.4374558613649044e-24
Ni-YSZ,700,75,141.4141414141414,1.5288360819015508e-24
Ni-YSZ,700,75,151.5151515151515,1.506761135799974e-24
Ni-YSZ,700,75,161.6161616161616,1.5994149787477961e-24
Ni-YSZ,700,75,171.7171717171717,1.5961789569074236e-24
Ni-YSZ,700,75,181.8181818181818,1.7471420202716528e-24
Ni-YSZ,700,75,191.91919191919192,1.7913642235863767e-24
Ni-YSZ,700,75,202.02020202020202,1.701458753431611e-24
Ni-YSZ,700,75,212.1212121212121,1.907859257147667e-24
Ni-YSZ,700,75,222.2222222222222,2.0136070936888073e-24
Ni-YSZ,700,75,232.3232323232323,1.9137443160388434e-24
Ni-YSZ,700,75,242.4242424242424,1.910592661354764e-24
Ni-YSZ,700,75,252.5252525252525,2.15229607506254e-24
Ni-YSZ,700,75,262.6262626262626,1.9395971729353285e-24
Ni-YSZ,700,75,272.7272727272727,2.0553366666823375e-24
Ni-YSZ,700,75,282.8282828282828,2.099241925233037e-24
Ni-YSZ,700,75,292.9292929292929,2.2068245698895557e-24
Ni-YSZ,700,75,303.030303030303,2.1770771752759156e-24
Ni-YSZ,700,75,313.1313131313131,2.1531508292516312e-24
Ni-YSZ,700,75,323.2323232323232,2.154030272478264e-24
Ni-YSZ,700,75,333.3333333333333,2.225164549202032e-24
Ni-YSZ,700,75,343.4343434343434,2.2097929383832464e-24
Ni-YSZ,700,75,353.5353535353535,2.3118554326376625e-24
Ni-YSZ,700,75,363.6363636363636,2.2984220395245084e-24
Ni-YSZ,700,75,373.73737373737373,2.2609079035370057e-24
Ni-YSZ,700,75,383.83838383838383,2.4857802360341062e-24
Ni-YSZ,700,75,393.93939393939394,2.3875555229463e-24
Ni-YSZ,700,75,404.04040404040404,2.3582483984339905e-24
Ni-YSZ,700,75,414.1414141414141,2.466393429729276e-24
Ni-YSZ,700,75,424.2424242424242,2.511073711589137e-24
Ni-YSZ,700,75,434.3434343434343,2.399915758239934e-24
Ni-YSZ,700,75,444.4444444444444,2.5844059017611328e-24
Ni-YSZ,700,75,454.5454545454545,2.5037495481437737e-24
Ni-YSZ,700,75,464.6464646464646,2.7446554296091363e-24
Ni-YSZ,700,75,474.7474747474747,2.6774719198343902e-24
Ni-YSZ,700,75,484.8484848484848,2.629203559254114e-24
Ni-YSZ,700,75,494.9494949494949,2.6258916130742774e-24
Ni-YSZ,700,75,505.050505050505,2.7019302184674272e-24
Ni-YSZ,700,75,515.1515151515151,2.7850014107872477e-24
Ni-YSZ,700,75,525.2525252525252,2.7566181421770602e-24
Ni-YSZ,700,75,535.3535353535353,2.764349496788418e-24
Ni-YSZ,700,75,545.4545454545454,2.8108936537021516e-24
Ni-YSZ,700,75,555.5555555555555,2.777991338843911e-24
Ni-YSZ,700,75,565.6565656565656,2.8229114218180055e-24
Ni-YSZ,700,75,575.7575757575758,2.6951824881097557e-24
Ni-YSZ,700,75,585.8585858585858,2.982323424428289e-24
Ni-YSZ,700,75,595.959595959596,2.9462285840077863e-24
Ni-YSZ,700,75,606.060606060606,2.8739517381170883e-24
Ni-YSZ,700,75,616.1616161616162,3.133034744728073e-24
Ni-YSZ,700,75,626.2626262626262,2.9937525291875825e-24
Ni-YSZ,700,75,636.3636363636364,2.914047512206978e-24
Ni-YSZ,700,75,646.4646464646464,3.1067737988383415e-24
Ni-YSZ,700,75,656.5656565656565,3.0865533331364975e-24
Ni-YSZ,700,75,666.6666666666666,3.107512541390806e-24
Ni-YSZ,700,75,676.7676767676767,3.0525179258368823e-24
Ni-YSZ,700,75,686.8686868686868,3.154761467346464e-24
Ni-YSZ,700,75,696.9696969696969,3.108605532791178e-24
Ni-YSZ,700,75,707.070707070707,3.2061588755302368e-24
Ni-YSZ,700,75,717.1717171717171,2.9923819138901883e-24
Ni-YSZ,700,75,727.2727272727273,3.1522237536171314e-24
Ni-YSZ,700,75,737.3737373737373,3.379714038015757e-24
Ni-YSZ,700,75,747.4747474747475,3.1590091520463823e-24
Ni-YSZ,700,75,757.5757575757575,3.19407801420255e-24
Ni-YSZ,700,75,767.6767676767677,3.228475696415132e-24
Ni-YSZ,700,75,777.7777777777777,3.171794887278023e-24
Ni-YSZ,700,75,787.8787878787879,3.091585848370537e-24
Ni-YSZ,700,75,797.9797979797979,3.3069290025697174e-24
Ni-YSZ,700,75,808.0808080808081,3.3625161421739925e-24
Ni-YSZ,700,75,818.1818181818181,3.362335381079261e-24
Ni-YSZ,700,75,828.2828282828282,3.371567913112613e-24
Ni-YSZ,700,75,838.3838383838383,3.409203640318099e-24
Ni-YSZ,700,75,848.4848484848484,3.528248198911141e-24
Ni-YSZ,700,75,858.5858585858585,3.421822680969746e-24
Ni-YSZ,700,75,868.6868686868686,3.4000625712732484e-24
Ni-YSZ,700,75,878.7878787878788,3.448361477477099e-24
Ni-YSZ,700,75,888.8888888888888,3.556378381290374e-24
Ni-YSZ,700,75,898.989898989899,3.66227512746044e-24
Ni-YSZ,700,75,909.090909090909,3.4646107323151164e-24
Ni-YSZ,700,75,919.1919191919192,3.559287756420408e-24
Ni-YSZ,700,75,929.2929292929292,3.602451086264085e-24
Ni-YSZ,700,75,939.3939393939394,3.476931475924305e-24
Ni-YSZ,700,75,949.4949494949494,3.60313766785785e-24
Ni-YSZ,700,75,959.5959595959596,3.459030856814593e-24
Ni-YSZ,700,75,969.6969696969696,3.442283457814977e-24
Ni-YSZ,700,75,979.7979797979797,3.692383953514856e-24
Ni-YSZ,700,75,989.8989898989898,3.626842222168553e-24
Ni-YSZ,700,75,1000.0,3.708264831721514e-24
Ni-YSZ,700,100,0.0,0.0
Ni-YSZ,700,100,10.1010101010101,9.563591547511292e-25
Ni-YSZ,700,100,20.2020202020202,1.2688384742735013e-24
Ni-YSZ,700,100,30.3030303030303,1.5666384673112627e-24
Ni-YSZ,700,100,40.4040404040404,1.7195335556289432e-24
Ni-YSZ,700,100,50.505050505050505,2.0565797740181053e-24
Ni-YSZ,700,100,60.6060606060606,2.0558252555846993e-24
Ni-YSZ,700,100,70.7070707070707,2.2834419541380873e-24
Ni-YSZ,700,100,80.8080808080808,2.362916128884868e-24
Ni-YSZ,700,100,90.9090909090909,2.6159679055888575e-24
Ni-YSZ,700,100,101.01010101010101,2.6700196486114555e-24
Ni-YSZ,700,100,111.1111111111111,2.771214815502084e-24
Ni-YSZ,700,100,121.2121212121212,3.0023556178011366e-24
Ni-YSZ,700,100,131.3131313131313,3.0374701484097332e-24
Ni-YSZ,700,100,141.4141414141414,3.1863354215720237e-24
Ni-YSZ,700,100,151.5151515151515,3.1413605633999478e-24
Ni-YSZ,700,100,161.6161616161616,3.1915982518971242e-24
Ni-YSZ,700,100,171.7171717171717,3.435190300314112e-24
Ni-YSZ,700,100,181.8181818181818,3.479787052365616e-24
Ni-YSZ,700,100,191.91919191919192,3.667577693738968e-24
Ni-YSZ,700,100,202.02020202020202,3.6751525182766375e-24
Ni-YSZ,700,100,212.1212121212121,3.788930355400985e-24
Ni-YSZ,700,100,222.2222222222222,3.658147916731798e-24
Ni-YSZ,700,100,232.3232323232323,4.1453785313096814e-24
Ni-YSZ,700,100,242.4242424242424,3.9792765324578704e-24
Ni-YSZ,700,100,252.5252525252525,4.158360964760508e-24
Ni-YSZ,700,100,262.6262626262626,4.041662028181243e-24
Ni-YSZ,700,100,272.7272727272727,4.255616748421477e-24
Ni-YSZ,700,100,282.8282828282828,4.118700047568268e-24
Ni-YSZ,700,100,292.9292929292929,4.4135054451590854e-24
Ni-YSZ,700,100,303.030303030303,4.3741727181513546e-24
Ni-YSZ,700,100,313.1313131313131,4.491042312986344e-24
Ni-YSZ,700,100,323.2323232323232,4.646988644833323e-24
Ni-YSZ,700,100,333.3333333333333,4.4444960225245155e-24
Ni-YSZ,700,100,343.4343434343434,4.5815114585898256e-24
Ni-YSZ,700,100,353.5353535353535,4.803997263373945e-24
Ni-YSZ,700,100,363.6363636363636,5.101546192109485e-24
Ni-YSZ,700,100,373.73737373737373,4.8388506751670884e-24
Ni-YSZ,700,100,383.83838383838383,5.0048512054886184e-24
Ni-YSZ,700,100,393.93939393939394,4.959493795577781e-24
Ni-YSZ,700,100,404.04040404040404,5.325699201153921e-24
Ni-YSZ,700,100,414.1414141414141,4.821968727312701e-24
Ni-YSZ,700,100,424.2424242424242,5.158785482242484e-24
Ni-YSZ,700,100,434.3434343434343,4.945409470227532e-24
Ni-YSZ,700,100,444.4444444444444,4.857995386598528e-24
Ni-YSZ,700,100,454.5454545454545,5.353752096365042e-24
Ni-YSZ,700,100,464.6464646464646,5.381569561558066e-24
Ni-YSZ,700,100,474.7474747474747,5.36501856110901e-24
Ni-YSZ,700,100,484.8484848484848,5.445365002313271e-24
Ni-YSZ,700,100,494.9494949494949,6.0261835988377744e-24
Ni-YSZ,700,100,505.050505050505,5.520951341466257e-24
Ni-YSZ,700,100,515.1515151515151,5.69976295155389e-24
Ni-YSZ,700,100,525.2525252525252,5.5527967295948886e-24
Ni-YSZ,700,100,535.3535353535353,5.762460693795807e-24
Ni-YSZ,700,100,545.4545454545454,5.718950962158702e-24
Ni-YSZ,700,100,555.5555555555555,5.7363502081149085e-24
Ni-YSZ,700,100,565.6565656565656,6.174659362864925e-24
Ni-YSZ,700,100,575.7575757575758,6.110414257515108e-24
Ni-YSZ,700,100,585.8585858585858,5.972756846446201e-24
Ni-YSZ,700,100,595.959595959596,5.579925124459154e-24
Ni-YSZ,700,100,606.060606060606,5.974383686590733e-24
Ni-YSZ,700,100,616.1616161616162,6.578317654825552e-24
Ni-YSZ,700,100,626.2626262626262,6.087161078997642e-24
Ni-YSZ,700,100,636.3636363636364,6.3782036493116644e-24
Ni-YSZ,700,100,646.4646464646464,6.486748469712525e-24
Ni-YSZ,700,100,656.5656565656565,6.302440563927849e-24
Ni-YSZ,700,100,666.6666666666666,6.145258785219374e-24
Ni-YSZ,700,100,676.7676767676767,5.883554934192821e-24
Ni-YSZ,700,100,686.8686868686868,6.5208895997181314e-24
Ni-YSZ,700,100,696.9696969696969,6.2746443606372455e-24
Ni-YSZ,700,100,707.070707070707,6.5078471350383104e-24
Ni-YSZ,700,100,717.1717171717171,6.270810254612545e-24
Ni-YSZ,700,100,727.2727272727273,6.504056390520664e-24
Ni-YSZ,700,100,737.3737373737373,6.603719498950736e-24
Ni-YSZ,700,100,747.4747474747475,6.691044901157427e-24
Ni-YSZ,700,100,757.5757575757575,6.454439336734797e-24
Ni-YSZ,700,100,767.6767676767677,6.958910561284393e-24
Ni-YSZ,700,100,777.7777777777777,6.636326487672197e-24
Ni-YSZ,700,100,787.8787878787879,6.455254724595085e-24
Ni-YSZ,700,100,797.9797979797979,6.81339626002791e-24
Ni-YSZ,700,100,808.0808080808081,6.881646604507527e-24
Ni-YSZ,700,100,818.1818181818181,6.946399561032078e-24
Ni-YSZ,700,100,828.2828282828282,7.235431607726939e-24
Ni-YSZ,700,100,838.3838383838383,6.939812605332128e-24
Ni-YSZ,700,100,848.4848484848484,7.001943533678236e-24
Ni-YSZ,700,100,858.5858585858585,6.830874663040812e-24
Ni-YSZ,700,100,868.6868686868686,7.276791405009804e-24
Ni-YSZ,700,100,878.7878787878788,7.178481976906004e-24
Ni-YSZ,700,100,888.8888888888888,7.085397052047285e-24
Ni-YSZ,700,100,898.989898989899,6.800280648213375e-24
Ni-YSZ,700,100,909.090909090909,7.562859671564546e-24
Ni-YSZ,700,100,919.1919191919192,7.016582348317059e-24
Ni-YSZ,700,100,929.2929292929292,7.190944681471031e-24
Ni-YSZ,700,100,939.3939393939394,7.435590326599432e-24
Ni-YSZ,700,100,949.4949494949494,7.126648174824505e-24
Ni-YSZ,700,100,959.5959595959596,7.094499497375818e-24
Ni-YSZ,700,100,969.6969696969696,6.986871622436242e-24
Ni-YSZ,700,100,979.7979797979797,7.659406372784262e-24
Ni-YSZ,700,100,989.8989898989898,7.408735602304859e-24
Ni-YSZ,700,100,1000.0,8.23088155631433e-24
Ni-YSZ,700,125,0.0,0.0
Ni-YSZ,700,125,10.1010101010101,1.621723516908126e-24
Ni-YSZ,700,125,20.2020202020202,2.2203338059310582e-24
Ni-YSZ,700,125,30.3030303030303,2.6940411759144066e-24
Ni-YSZ,700,125,40.4040404040404,3.142045903771772e-24
Ni-YSZ,700,125,50.505050505050505,3.400133324438753e-24
Ni-YSZ,700,125,60.6060606060606,3.81243906245243e-24
Ni-YSZ,700,125,70.7070707070707,3.894777196781406e-24
Ni-YSZ,700,125,80.8080808080808,4.084468487248488e-24
Ni-YSZ,700,125,90.9090909090909,4.250637975071573e-24
Ni-YSZ,700,125,101.01010101010101,4.3969058787108366e-24
Ni-YSZ,700,125,111.1111111111111,4.8412012309743515e-24
Ni-YSZ,700,125,121.2121212121212,5.067824794908382e-24
Ni-YSZ,700,125,131.3131313131313,5.201133075152117e-24
Ni-YSZ,700,125,141.4141414141414,5.685807728035343e-24
Ni-YSZ,700,125,151.5151515151515,5.862494589402365e-24
Ni-YSZ,700,125,161.6161616161616,5.762343060572389e-24
Ni-YSZ,700,125,171.7171717171717,5.659865750878476e-24
Ni-YSZ,700,125,181.8181818181818,6.033299725241848e-24
Ni-YSZ,700,125,191.91919191919192,6.1756438638912625e-24
Ni-YSZ,700,125,202.02020202020202,6.308782310796424e-24
Ni-YSZ,700,125,212.1212121212121,6.440817538525994e-24
Ni-YSZ,700,125,222.2222222222222,6.585989780498659e-24
Ni-YSZ,700,125,232.3232323232323,6.773937365200112e-24
Ni-YSZ,700,125,242.4242424242424,6.852736121730677e-24
Ni-YSZ,700,125,252.5252525252525,7.159917570251051e-24
Ni-YSZ,700,125,262.6262626262626,7.32044121936147e-24
Ni-YSZ,700,125,272.7272727272727,7.164951159955412e-24
Ni-YSZ,700,125,282.8282828282828,7.773255464086818e-24
Ni-YSZ,700,125,292.9292929292929,7.383254096877569e-24
Ni-YSZ,700,125,303.030303030303,7.348980503602566e-24
Ni-YSZ,700,125,313.1313131313131,7.928207348312715e-24
Ni-YSZ,700,125,323.2323232323232,7.756470160914936e-24
Ni-YSZ,700,125,333.3333333333333,8.140040135054709e-24
Ni-YSZ,700,125,343.4343434343434,7.582130327284986e-24
Ni-YSZ,700,125,353.5353535353535,8.624486873181394e-24
Ni-YSZ,700,125,363.6363636363636,8.553373345385544e-24
Ni-YSZ,700,125,373.73737373737373,8.106192470289717e-24
Ni-YSZ,700,125,383.83838383838383,8.209651042494317e-24
Ni-YSZ,700,125,393.93939393939394,9.127820891589966e-24
Ni-YSZ,700,125,404.04040404040404,8.596886733056777e-24
Ni-YSZ,700,125,414.1414141414141,8.667128543118111e-24
Ni-YSZ,700,125,424.2424242424242,8.375600413175836e-24
Ni-YSZ,700,125,434.3434343434343,8.986604359794329e-24
Ni-YSZ,700,125,444.4444444444444,9.113933759733541e-24
Ni-YSZ,700,125,454.5454545454545,9.468873155593506e-24
Ni-YSZ,700,125,464.6464646464646,8.969088966227086e-24
Ni-YSZ,700,125,474.7474747474747,9.02193755764224e-24
Ni-YSZ,700,125,484.8484848484848,9.672170640962432e-24
Ni-YSZ,700,125,494.9494949494949,9.922928196399963e-24
Ni-YSZ,700,125,505.050505050505,9.261841361493297e-24
Ni-YSZ,700,125,515.1515151515151,1.012518454869765e-23
Ni-YSZ,700,125,525.2525252525252,9.904205005699234e-24
Ni-YSZ,700,125,535.3535353535353,1.0305056084540596e-23
Ni-YSZ,700,125,545.4545454545454,1.0041315265637532e-23
Ni-YSZ,700,125,555.5555555555555,9.378217601851076e-24
Ni-YSZ,700,125,565.6565656565656,1.0181913249759428e-23
Ni-YSZ,700,125,575.7575757575758,1.0638252397684891e-23
Ni-YSZ,700,125,585.8585858585858,1.0112730596480947e-23
Ni-YSZ,700,125,595.959595959596,1.0349712671196722e-23
Ni-YSZ,700,125,606.060606060606,1.0495337997409165e-23
Ni-YSZ,700,125,616.1616161616162,9.705220472696967e-24
Ni-YSZ,700,125,626.2626262626262,1.1244830241038308e-23
Ni-YSZ,700,125,636.3636363636364,1.0493658619486026e-23
Ni-YSZ,700,125,646.4646464646464,1.1026810504708483e-23
Ni-YSZ,700,125,656.5656565656565,1.0909609092012822e-23
Ni-YSZ,700,125,666.6666666666666,1.1428988891843702e-23
Ni-YSZ,700,125,676.7676767676767,1.1223321419191216e-23
Ni-YSZ,700,125,686.8686868686868,1.1083748172086909e-23
Ni-YSZ,700,125,696.9696969696969,1.0934804506602659e-23
Ni-YSZ,700,125,707.070707070707,1.1579664924041355e-23
Ni-YSZ,700,125,717.1717171717171,1.0741724381509872e-23
Ni-YSZ,700,125,727.2727272727273,1.1675180317162955e-23
Ni-YSZ,700,125,737.3737373737373,1.1144584893122333e-23
Ni-YSZ,700,125,747.4747474747475,1.2030961074800458e-23
Ni-YSZ,700,125,757.5757575757575,1.1722043010562448e-23
Ni-YSZ,700,125,767.6767676767677,1.1962102223168305e-23
Ni-YSZ,700,125,777.7777777777777,1.1833603095780985e-23
Ni-YSZ,700,125,787.8787878787879,1.1249115272129994e-23
Ni-YSZ,700,125,797.9797979797979,1.1633217013864293e-23
Ni-YSZ,700,125,808.0808080808081,1.2251606028222439e-23
