timestamp,building_id,total_consumption_kw,hvac_consumption_kw,lighting_consumption_kw,equipment_consumption_kw,other_consumption_kw
2023-08-08 12:00:00,BLD_00081,27.06,11.89,6.23,6.78,2.16
2023-08-08 13:00:00,BLD_00081,32.99,12.83,9.19,7.8,3.17
2023-08-08 14:00:00,BLD_00081,31.37,12.6,7.55,8.74,2.49
2023-08-08 15:00:00,BLD_00081,33.94,12.49,8.62,8.75,4.07
2023-08-08 16:00:00,BLD_00081,34.62,14.68,9.02,9.59,1.32
2023-08-08 17:00:00,BLD_00081,25.41,9.4,5.87,6.2,3.94
2023-08-08 18:00:00,BLD_00081,17.77,6.76,4.26,4.9,1.85
2023-08-08 19:00:00,BLD_00081,12.63,4.72,2.89,3.38,1.64
2023-08-08 20:00:00,BLD_00081,10.98,4.91,2.87,2.93,0.27
2023-08-08 21:00:00,BLD_00081,9.96,4.05,2.73,2.4,0.78
2023-08-08 22:00:00,BLD_00081,9.16,3.3,2.18,2.14,1.54
2023-08-08 23:00:00,BLD_00081,10.27,3.88,2.35,2.72,1.33
2023-08-09 00:00:00,BLD_00081,10.02,3.81,2.28,2.66,1.27
2023-08-09 01:00:00,BLD_00081,10.12,3.73,2.47,2.58,1.33
2023-08-09 02:00:00,BLD_00081,10.25,4.42,2.82,2.51,0.51
2023-08-09 03:00:00,BLD_00081,10.39,4.56,2.58,2.34,0.91
2023-08-09 04:00:00,BLD_00081,10.06,4.11,2.7,2.22,1.04
2023-08-09 05:00:00,BLD_00081,13.33,5.67,3.07,3.71,0.88
2023-08-09 06:00:00,BLD_00081,22.96,8.55,5.35,5.59,3.46
2023-08-09 07:00:00,BLD_00081,27.94,10.49,7.65,6.27,3.53
2023-08-09 08:00:00,BLD_00081,34.17,12.53,8.5,8.05,5.09
2023-08-09 09:00:00,BLD_00081,35.38,12.79,8.89,8.17,5.54
2023-08-09 10:00:00,BLD_00081,35.78,15.93,8.45,8.67,2.74
2023-08-09 11:00:00,BLD_00081,29.52,11.56,7.25,6.95,3.77
2023-08-09 12:00:00,BLD_00081,26.94,12.07,6.04,6.16,2.67
2023-08-09 13:00:00,BLD_00081,33.78,12.05,8.84,9.09,3.8
2023-08-09 14:00:00,BLD_00081,34.43,13.37,9.33,8.63,3.1
2023-08-09 15:00:00,BLD_00081,31.35,11.05,8.03,8.09,4.18
2023-08-09 16:00:00,BLD_00081,31.51,13.47,7.63,7.84,2.57
2023-08-09 17:00:00,BLD_00081,24.89,9.72,5.6,6.78,2.79
2023-08-09 18:00:00,BLD_00081,20.13,7.3,5.06,4.99,2.78
2023-08-09 19:00:00,BLD_00081,13.07,5.42,3.28,3.0,1.38
2023-08-09 20:00:00,BLD_00081,9.59,4.09,2.62,2.66,0.22
2023-08-09 21:00:00,BLD_00081,10.71,4.8,2.37,2.79,0.74
2023-08-09 22:00:00,BLD_00081,10.06,4.08,2.55,2.27,1.16
2023-08-09 23:00:00,BLD_00081,10.01,4.16,2.34,2.62,0.88
2023-08-10 00:00:00,BLD_00081,8.95,3.82,2.2,2.46,0.48
2023-08-10 01:00:00,BLD_00081,10.15,4.04,2.46,2.32,1.33
2023-08-10 02:00:00,BLD_00081,9.26,3.77,2.52,2.53,0.43
2023-08-10 03:00:00,BLD_00081,10.52,4.14,2.37,2.44,1.57
2023-08-10 04:00:00,BLD_00081,9.53,3.6,2.2,2.21,1.51
2023-08-10 05:00:00,BLD_00081,13.4,4.84,3.41,3.21,1.95
2023-08-10 06:00:00,BLD_00081,20.94,9.3,5.56,5.36,0.73
2023-08-10 07:00:00,BLD_00081,27.29,11.94,6.64,7.54,1.17
2023-08-10 08:00:00,BLD_00081,37.0,13.41,8.35,9.36,5.89
2023-08-10 09:00:00,BLD_00081,34.02,13.33,9.25,8.76,2.67
2023-08-10 10:00:00,BLD_00081,34.66,15.59,9.51,8.48,1.07
2023-08-10 11:00:00,BLD_00081,32.35,12.96,7.98,8.15,3.26
2023-08-10 12:00:00,BLD_00081,26.46,10.9,7.12,6.72,1.72
2023-08-10 13:00:00,BLD_00081,32.2,12.9,8.33,8.94,2.02
2023-08-10 14:00:00,BLD_00081,35.09,13.14,9.48,8.49,3.98
2023-08-10 15:00:00,BLD_00081,31.48,13.14,7.51,8.45,2.38
2023-08-10 16:00:00,BLD_00081,31.8,12.55,7.87,7.03,4.35
2023-08-10 17:00:00,BLD_00081,28.6,10.28,7.54,7.74,3.05
2023-08-10 18:00:00,BLD_00081,19.86,8.93,5.05,4.42,1.46
2023-08-10 19:00:00,BLD_00081,13.68,4.83,3.49,3.81,1.55
2023-08-10 20:00:00,BLD_00081,8.77,3.74,2.12,2.44,0.48
2023-08-10 21:00:00,BLD_00081,10.68,3.77,2.67,2.36,1.88
2023-08-10 22:00:00,BLD_00081,9.35,3.51,2.12,2.36,1.37
2023-08-10 23:00:00,BLD_00081,9.84,3.95,2.38,2.25,1.26
2023-08-11 00:00:00,BLD_00081,8.78,3.73,2.13,2.34,0.58
2023-08-11 01:00:00,BLD_00081,8.69,3.18,2.09,2.01,1.41
2023-08-11 02:00:00,BLD_00081,9.59,4.18,2.14,2.63,0.64
2023-08-11 03:00:00,BLD_00081,9.47,3.54,2.58,2.33,1.02
2023-08-11 04:00:00,BLD_00081,8.8,3.68,1.95,2.0,1.17
2023-08-11 05:00:00,BLD_00081,11.74,4.54,3.25,3.23,0.72
2023-08-11 06:00:00,BLD_00081,18.0,6.48,5.01,4.84,1.67
2023-08-11 07:00:00,BLD_00081,24.23,9.29,6.27,6.12,2.54
2023-08-11 08:00:00,BLD_00081,31.73,13.22,7.84,8.7,1.97
2023-08-11 09:00:00,BLD_00081,29.05,10.65,6.91,7.66,3.83
2023-08-11 10:00:00,BLD_00081,31.1,12.36,8.42,8.48,1.84
2023-08-11 11:00:00,BLD_00081,30.76,12.41,7.67,8.44,2.25
2023-08-11 12:00:00,BLD_00081,23.71,10.61,6.52,6.55,0.04
2023-08-11 13:00:00,BLD_00081,27.48,9.9,6.39,6.67,4.52
2023-08-11 14:00:00,BLD_00081,28.66,11.51,6.87,7.75,2.54
2023-08-11 15:00:00,BLD_00081,32.49,11.81,7.81,8.98,3.89
2023-08-11 16:00:00,BLD_00081,29.11,11.92,7.95,7.7,1.54
2023-08-11 17:00:00,BLD_00081,24.54,9.1,6.45,5.92,3.07
2023-08-11 18:00:00,BLD_00081,17.57,6.89,4.25,4.1,2.32
2023-08-11 19:00:00,BLD_00081,13.01,5.17,3.61,3.24,0.98
2023-08-11 20:00:00,BLD_00081,9.28,3.82,2.23,2.57,0.67
2023-08-11 21:00:00,BLD_00081,8.83,3.71,2.04,2.04,1.04
2023-08-11 22:00:00,BLD_00081,8.79,3.14,2.12,2.17,1.36
2023-08-11 23:00:00,BLD_00081,9.08,3.3,2.41,2.21,1.16
2023-08-12 00:00:00,BLD_00081,2.77,1.01,0.66,0.62,0.48
2023-08-12 01:00:00,BLD_00081,2.87,1.27,0.74,0.68,0.18
2023-08-12 02:00:00,BLD_00081,3.13,1.22,0.69,0.86,0.36
2023-08-12 03:00:00,BLD_00081,2.94,1.25,0.74,0.73,0.22
2023-08-12 04:00:00,BLD_00081,3.02,1.09,0.8,0.68,0.45
2023-08-12 05:00:00,BLD_00081,4.31,1.65,1.02,0.97,0.67
2023-08-12 06:00:00,BLD_00081,6.08,2.53,1.7,1.65,0.21
2023-08-12 07:00:00,BLD_00081,7.71,3.42,1.89,2.09,0.3
2023-08-12 08:00:00,BLD_00081,9.56,3.49,2.64,2.61,0.81
2023-08-12 09:00:00,BLD_00081,9.33,3.38,2.47,2.42,1.07
2023-08-12 10:00:00,BLD_00081,10.96,4.22,2.74,2.83,1.17
2023-08-12 11:00:00,BLD_00081,9.79,3.93,2.18,2.32,1.37
2023-08-12 12:00:00,BLD_00081,7.58,3.25,1.7,2.05,0.58
2023-08-12 13:00:00,BLD_00081,10.15,3.83,2.52,2.72,1.08
2023-08-12 14:00:00,BLD_00081,9.68,4.1,2.29,2.42,0.88
2023-08-12 15:00:00,BLD_00081,10.33,4.64,2.37,2.58,0.75
2023-08-12 16:00:00,BLD_00081,10.76,3.91,2.81,2.87,1.17
2023-08-12 17:00:00,BLD_00081,8.36,3.08,2.08,2.25,0.95
2023-08-12 18:00:00,BLD_00081,5.58,2.43,1.52,1.25,0.37
2023-08-12 19:00:00,BLD_00081,4.44,1.66,0.99,1.04,0.75
2023-08-12 20:00:00,BLD_00081,2.99,1.21,0.77,0.77,0.24
2023-08-12 21:00:00,BLD_00081,3.07,1.31,0.78,0.86,0.12
2023-08-12 22:00:00,BLD_00081,2.93,1.23,0.71,0.8,0.19
2023-08-12 23:00:00,BLD_00081,3.02,1.18,0.71,0.71,0.42
2023-08-13 00:00:00,BLD_00081,2.19,0.91,0.54,0.5,0.24
2023-08-13 01:00:00,BLD_00081,2.16,0.92,0.48,0.48,0.27
2023-08-13 02:00:00,BLD_00081,1.96,0.81,0.44,0.46,0.24
2023-08-13 03:00:00,BLD_00081,2.13,0.93,0.52,0.49,0.19
2023-08-13 04:00:00,BLD_00081,1.87,0.75,0.45,0.5,0.17
2023-08-13 05:00:00,BLD_00081,2.69,1.11,0.73,0.74,0.11
2023-08-13 06:00:00,BLD_00081,4.09,1.78,1.13,1.07,0.12
2023-08-13 07:00:00,BLD_00081,4.95,2.22,1.34,1.31,0.09
2023-08-13 08:00:00,BLD_00081,6.67,2.82,1.8,1.5,0.55
2023-08-13 09:00:00,BLD_00081,6.4,2.82,1.6,1.46,0.52
2023-08-13 10:00:00,BLD_00081,6.14,2.21,1.68,1.36,0.89
2023-08-13 11:00:00,BLD_00081,6.45,2.71,1.69,1.61,0.45
2023-08-13 12:00:00,BLD_00081,5.25,2.29,1.43,1.25,0.28
2023-08-13 13:00:00,BLD_00081,6.74,2.46,1.87,1.71,0.69
2023-08-13 14:00:00,BLD_00081,6.28,2.64,1.61,1.49,0.54
2023-08-13 15:00:00,BLD_00081,6.59,2.35,1.81,1.48,0.95
2023-08-13 16:00:00,BLD_00081,6.58,2.52,1.62,1.7,0.74
2023-08-13 17:00:00,BLD_00081,5.29,1.93,1.2,1.33,0.83
2023-08-13 18:00:00,BLD_00081,4.05,1.73,0.99,1.07,0.25
2023-08-13 19:00:00,BLD_00081,2.48,1.09,0.56,0.57,0.26
2023-08-13 20:00:00,BLD_00081,1.97,0.72,0.52,0.51,0.22
2023-08-13 21:00:00,BLD_00081,2.18,0.79,0.52,0.53,0.34
2023-08-13 22:00:00,BLD_00081,1.97,0.71,0.53,0.49,0.24
2023-08-13 23:00:00,BLD_00081,1.94,0.68,0.45,0.51,0.3
2023-08-14 00:00:00,BLD_00081,9.48,3.75,2.37,2.57,0.79
2023-08-14 01:00:00,BLD_00081,10.54,3.88,2.95,2.44,1.27
2023-08-14 02:00:00,BLD_00081,9.72,3.94,2.17,2.43,1.17
2023-08-14 03:00:00,BLD_00081,10.01,4.4,2.24,2.24,1.12
2023-08-14 04:00:00,BLD_00081,10.38,4.32,2.68,2.3,1.08
2023-08-14 05:00:00,BLD_00081,14.23,5.59,3.94,3.37,1.33
2023-08-14 06:00:00,BLD_00081,20.16,7.27,5.63,5.64,1.63
2023-08-14 07:00:00,BLD_00081,25.66,9.72,5.88,6.22,3.83
2023-08-14 08:00:00,BLD_00081,34.7,14.55,9.62,9.07,1.46
2023-08-14 09:00:00,BLD_00081,35.2,13.59,9.84,7.98,3.79
2023-08-14 10:00:00,BLD_00081,31.61,13.03,8.46,7.57,2.55
2023-08-14 11:00:00,BLD_00081,35.79,12.84,8.74,8.56,5.66
2023-08-14 12:00:00,BLD_00081,27.76,10.17,6.35,7.62,3.62
2023-08-14 13:00:00,BLD_00081,34.25,14.06,8.87,9.16,2.16
2023-08-14 14:00:00,BLD_00081,32.4,14.49,7.16,7.4,3.36
2023-08-14 15:00:00,BLD_00081,35.95,15.63,9.69,9.58,1.04
2023-08-14 16:00:00,BLD_00081,33.86,14.46,8.77,8.83,1.8
2023-08-14 17:00:00,BLD_00081,27.73,10.81,7.43,7.72,1.77
2023-08-14 18:00:00,BLD_00081,20.65,9.05,5.48,5.36,0.75
2023-08-14 19:00:00,BLD_00081,13.71,6.14,3.18,3.42,0.97
2023-08-14 20:00:00,BLD_00081,9.79,3.71,2.23,2.65,1.21
2023-08-14 21:00:00,BLD_00081,10.13,4.53,2.6,2.53,0.46
2023-08-14 22:00:00,BLD_00081,10.17,4.16,2.43,2.72,0.86
2023-08-14 23:00:00,BLD_00081,10.08,4.31,2.27,2.38,1.11
2023-08-15 00:00:00,BLD_00081,9.86,3.52,2.17,2.54,1.62
2023-08-15 01:00:00,BLD_00081,9.8,3.93,2.37,2.61,0.89
2023-08-15 02:00:00,BLD_00081,10.07,3.99,2.46,2.42,1.2
2023-08-15 03:00:00,BLD_00081,10.07,3.54,2.79,2.65,1.09
2023-08-15 04:00:00,BLD_00081,10.21,3.82,2.38,2.78,1.23
2023-08-15 05:00:00,BLD_00081,12.83,4.54,3.43,2.84,2.02
2023-08-15 06:00:00,BLD_00081,20.85,8.76,4.89,4.63,2.57
2023-08-15 07:00:00,BLD_00081,27.73,10.95,6.57,7.22,3.0
2023-08-15 08:00:00,BLD_00081,34.85,14.25,8.66,7.87,4.06
2023-08-15 09:00:00,BLD_00081,35.57,15.75,9.28,8.32,2.21
2023-08-15 10:00:00,BLD_00081,33.89,11.94,8.11,8.55,5.28
2023-08-15 11:00:00,BLD_00081,32.95,13.0,8.82,9.08,2.05
2023-08-15 12:00:00,BLD_00081,26.41,9.36,5.97,6.86,4.21
2023-08-15 13:00:00,BLD_00081,33.76,14.39,8.71,7.59,3.06
2023-08-15 14:00:00,BLD_00081,30.6,13.64,8.02,7.01,1.93
2023-08-15 15:00:00,BLD_00081,35.16,13.4,9.19,9.07,3.5
2023-08-15 16:00:00,BLD_00081,30.88,12.42,8.6,7.01,2.85
2023-08-15 17:00:00,BLD_00081,25.45,8.91,5.91,5.8,4.82
2023-08-15 18:00:00,BLD_00081,19.85,8.73,5.44,5.31,0.36
2023-08-15 19:00:00,BLD_00081,12.63,4.5,3.07,3.45,1.62
2023-08-15 20:00:00,BLD_00081,9.68,4.25,2.37,2.7,0.36
2023-08-15 21:00:00,BLD_00081,10.56,3.9,2.46,2.94,1.26
2023-08-15 22:00:00,BLD_00081,10.6,4.55,2.36,2.69,1.0
2023-08-15 23:00:00,BLD_00081,10.25,3.61,2.54,2.39,1.7
2023-08-16 00:00:00,BLD_00081,9.96,4.39,2.26,2.34,0.97
2023-08-16 01:00:00,BLD_00081,9.68,3.81,2.22,2.26,1.39
2023-08-16 02:00:00,BLD_00081,9.03,3.75,2.1,2.23,0.96
2023-08-16 03:00:00,BLD_00081,10.64,3.75,2.95,2.62,1.32
2023-08-16 04:00:00,BLD_00081,10.52,3.73,2.57,2.63,1.59
2023-08-16 05:00:00,BLD_00081,13.04,5.07,3.08,2.97,1.91
2023-08-16 06:00:00,BLD_00081,20.78,7.99,5.54,4.91,2.34
2023-08-16 07:00:00,BLD_00081,28.33,10.94,6.93,6.57,3.88
2023-08-16 08:00:00,BLD_00081,31.88,14.11,8.64,8.79,0.34
2023-08-16 09:00:00,BLD_00081,28.73,12.49,6.56,7.36,2.32
2023-08-16 10:00:00,BLD_00081,32.05,12.09,7.46,7.7,4.8
2023-08-16 11:00:00,BLD_00081,34.0,12.75,9.1,8.05,4.1
2023-08-16 12:00:00,BLD_00081,25.96,11.19,5.8,6.88,2.09
2023-08-16 13:00:00,BLD_00081,32.98,13.4,9.01,8.55,2.02
2023-08-16 14:00:00,BLD_00081,34.77,12.68,8.21,7.87,6.02
2023-08-16 15:00:00,BLD_00081,31.07,12.37,7.98,7.17,3.55
2023-08-16 16:00:00,BLD_00081,34.0,13.21,8.17,8.23,4.38
2023-08-16 17:00:00,BLD_00081,27.92,12.36,7.17,7.59,0.8
2023-08-16 18:00:00,BLD_00081,18.85,7.27,4.6,5.15,1.83
2023-08-16 19:00:00,BLD_00081,13.09,4.67,3.62,2.91,1.9
2023-08-16 20:00:00,BLD_00081,10.19,3.81,2.36,2.48,1.53
2023-08-16 21:00:00,BLD_00081,9.83,4.23,2.71,2.64,0.25
2023-08-16 22:00:00,BLD_00081,10.23,4.02,2.54,2.66,1.01
2023-08-16 23:00:00,BLD_00081,10.34,4.57,2.56,2.49,0.73
2023-08-17 00:00:00,BLD_00081,10.34,4.12,2.61,2.56,1.06
2023-08-17 01:00:00,BLD_00081,9.15,3.81,2.4,2.3,0.63
2023-08-17 02:00:00,BLD_00081,9.84,4.01,2.68,2.61,0.54
2023-08-17 03:00:00,BLD_00081,10.27,4.61,2.4,2.43,0.83
2023-08-17 04:00:00,BLD_00081,9.62,3.88,2.39,2.23,1.12
2023-08-17 05:00:00,BLD_00081,13.83,4.94,3.21,3.47,2.21
2023-08-17 06:00:00,BLD_00081,21.36,7.8,5.53,5.63,2.4
2023-08-17 07:00:00,BLD_00081,27.41,11.56,6.22,6.04,3.58
2023-08-17 08:00:00,BLD_00081,33.16,12.27,8.73,7.66,4.5
2023-08-17 09:00:00,BLD_00081,33.86,12.79,9.39,7.6,4.09
2023-08-17 10:00:00,BLD_00081,34.8,12.32,8.96,9.69,3.83
2023-08-17 11:00:00,BLD_00081,32.8,13.69,8.64,8.19,2.28
2023-08-17 12:00:00,BLD_00081,25.45,10.82,6.28,6.85,1.5
2023-08-17 13:00:00,BLD_00081,36.43,13.84,9.18,8.8,4.62
2023-08-17 14:00:00,BLD_00081,36.09,16.13,9.08,9.05,1.84
2023-08-17 15:00:00,BLD_00081,33.94,14.71,8.84,8.81,1.59
2023-08-17 16:00:00,BLD_00081,37.59,13.39,8.45,9.47,6.28
2023-08-17 17:00:00,BLD_00081,29.22,12.38,7.28,6.6,2.97
2023-08-17 18:00:00,BLD_00081,21.52,8.1,5.01,4.85,3.56
2023-08-17 19:00:00,BLD_00081,12.44,4.82,3.17,3.07,1.38
2023-08-17 20:00:00,BLD_00081,9.78,3.61,2.67,2.57,0.93
2023-08-17 21:00:00,BLD_00081,9.53,4.2,2.16,2.18,0.99
2023-08-17 22:00:00,BLD_00081,9.84,4.28,2.27,2.21,1.09
2023-08-17 23:00:00,BLD_00081,10.24,3.9,2.35,2.49,1.51
2023-08-18 00:00:00,BLD_00081,8.9,3.18,2.4,2.1,1.22
2023-08-18 01:00:00,BLD_00081,8.13,3.59,2.24,1.93,0.37
2023-08-18 02:00:00,BLD_00081,8.37,3.49,2.25,2.24,0.39
2023-08-18 03:00:00,BLD_00081,9.2,3.75,2.12,2.2,1.13
2023-08-18 04:00:00,BLD_00081,8.81,3.09,2.12,2.32,1.28
2023-08-18 05:00:00,BLD_00081,13.45,5.6,2.96,3.65,1.23
2023-08-18 06:00:00,BLD_00081,18.66,7.2,4.4,5.01,2.05
2023-08-18 07:00:00,BLD_00081,24.93,10.39,6.07,5.93,2.54
2023-08-18 08:00:00,BLD_00081,31.4,13.3,8.32,7.8,1.98
2023-08-18 09:00:00,BLD_00081,31.98,12.91,7.99,7.82,3.27
2023-08-18 10:00:00,BLD_00081,30.0,11.58,8.08,7.91,2.43
2023-08-18 11:00:00,BLD_00081,29.94,10.74,7.51,7.56,4.13
2023-08-18 12:00:00,BLD_00081,23.53,8.42,6.54,5.69,2.89
2023-08-18 13:00:00,BLD_00081,30.46,13.34,7.99,6.84,2.28
2023-08-18 14:00:00,BLD_00081,30.4,11.07,8.45,7.33,3.55
2023-08-18 15:00:00,BLD_00081,29.29,11.96,7.41,6.76,3.16
2023-08-18 16:00:00,BLD_00081,30.14,12.12,7.14,6.93,3.95
2023-08-18 17:00:00,BLD_00081,21.78,7.88,4.98,5.49,3.43
2023-08-18 18:00:00,BLD_00081,17.12,6.71,4.29,4.52,1.6
2023-08-18 19:00:00,BLD_00081,12.92,5.51,3.0,3.37,1.05
2023-08-18 20:00:00,BLD_00081,8.38,3.56,2.12,1.97,0.73
2023-08-18 21:00:00,BLD_00081,8.66,3.56,2.2,2.1,0.81
2023-08-18 22:00:00,BLD_00081,9.26,3.48,2.18,2.08,1.52
2023-08-18 23:00:00,BLD_00081,9.3,3.86,2.38,2.43,0.63
2023-08-19 00:00:00,BLD_00081,2.76,1.12,0.72,0.75,0.18
2023-08-19 01:00:00,BLD_00081,3.07,1.33,0.72,0.71,0.32
2023-08-19 02:00:00,BLD_00081,2.76,1.12,0.76,0.74,0.14
2023-08-19 03:00:00,BLD_00081,3.09,1.22,0.75,0.73,0.39
2023-08-19 04:00:00,BLD_00081,2.89,1.11,0.74,0.65,0.39
2023-08-19 05:00:00,BLD_00081,4.2,1.74,0.97,1.11,0.39
2023-08-19 06:00:00,BLD_00081,6.37,2.58,1.6,1.52,0.67
2023-08-19 07:00:00,BLD_00081,8.11,2.84,1.91,1.87,1.48
2023-08-19 08:00:00,BLD_00081,10.19,3.69,2.64,2.68,1.17
2023-08-19 09:00:00,BLD_00081,10.15,3.83,2.27,2.26,1.8
2023-08-19 10:00:00,BLD_00081,10.32,4.31,2.8,2.36,0.84
2023-08-19 11:00:00,BLD_00081,9.71,3.45,2.36,2.31,1.6
2023-08-19 12:00:00,BLD_00081,8.37,3.46,1.99,2.09,0.84
2023-08-19 13:00:00,BLD_00081,11.07,3.99,2.95,3.02,1.12
2023-08-19 14:00:00,BLD_00081,9.67,3.92,2.24,2.38,1.13
2023-08-19 15:00:00,BLD_00081,10.7,4.66,2.83,2.99,0.23
2023-08-19 16:00:00,BLD_00081,9.97,3.88,2.68,2.77,0.64
2023-08-19 17:00:00,BLD_00081,7.12,2.56,1.64,1.89,1.02
2023-08-19 18:00:00,BLD_00081,5.42,2.25,1.37,1.45,0.35
2023-08-19 19:00:00,BLD_00081,3.76,1.55,0.95,0.94,0.32
2023-08-19 20:00:00,BLD_00081,3.5,1.43,0.98,0.87,0.22
2023-08-19 21:00:00,BLD_00081,3.21,1.29,0.87,0.83,0.22
2023-08-19 22:00:00,BLD_00081,3.2,1.19,0.82,0.81,0.39
2023-08-19 23:00:00,BLD_00081,3.11,1.29,0.79,0.75,0.28
2023-08-20 00:00:00,BLD_00081,1.99,0.73,0.53,0.5,0.24
2023-08-20 01:00:00,BLD_00081,1.75,0.71,0.47,0.45,0.12
2023-08-20 02:00:00,BLD_00081,2.0,0.76,0.51,0.45,0.27
2023-08-20 03:00:00,BLD_00081,1.95,0.8,0.45,0.49,0.21
2023-08-20 04:00:00,BLD_00081,2.02,0.74,0.55,0.47,0.26
2023-08-20 05:00:00,BLD_00081,2.65,1.05,0.65,0.71,0.25
2023-08-20 06:00:00,BLD_00081,3.86,1.68,1.07,0.97,0.13
2023-08-20 07:00:00,BLD_00081,5.33,2.04,1.37,1.46,0.46
2023-08-20 08:00:00,BLD_00081,6.65,2.71,1.75,1.71,0.48
2023-08-20 09:00:00,BLD_00081,6.57,2.35,1.47,1.45,1.29
2023-08-20 10:00:00,BLD_00081,6.64,2.38,1.66,1.58,1.02
2023-08-20 11:00:00,BLD_00081,6.86,2.55,1.56,1.85,0.89
2023-08-20 12:00:00,BLD_00081,5.03,2.12,1.14,1.21,0.56
2023-08-20 13:00:00,BLD_00081,5.98,2.63,1.33,1.55,0.48
2023-08-20 14:00:00,BLD_00081,7.17,2.52,1.8,1.99,0.85
2023-08-20 15:00:00,BLD_00081,6.28,2.64,1.61,1.75,0.28
2023-08-20 16:00:00,BLD_00081,6.49,2.35,1.7,1.77,0.66
2023-08-20 17:00:00,BLD_00081,5.68,2.2,1.52,1.43,0.54
2023-08-20 18:00:00,BLD_00081,4.1,1.71,1.1,0.92,0.37
2023-08-20 19:00:00,BLD_00081,3.03,1.28,0.73,0.77,0.25
2023-08-20 20:00:00,BLD_00081,2.16,0.92,0.52,0.57,0.15
2023-08-20 21:00:00,BLD_00081,1.98,0.7,0.48,0.45,0.35
2023-08-20 22:00:00,BLD_00081,1.88,0.84,0.45,0.46,0.13
2023-08-20 23:00:00,BLD_00081,2.07,0.79,0.46,0.51,0.31
2023-08-21 00:00:00,BLD_00081,9.55,3.99,2.56,2.62,0.37
2023-08-21 01:00:00,BLD_00081,10.16,3.69,2.55,2.65,1.27
2023-08-21 02:00:00,BLD_00081,9.21,4.0,2.43,2.24,0.53
2023-08-21 03:00:00,BLD_00081,10.56,4.35,2.34,2.58,1.29
2023-08-21 04:00:00,BLD_00081,10.19,4.18,2.57,2.38,1.05
2023-08-21 05:00:00,BLD_00081,12.81,5.54,3.22,3.04,1.01
2023-08-21 06:00:00,BLD_00081,19.21,8.29,4.65,4.5,1.77
2023-08-21 07:00:00,BLD_00081,26.21,11.72,5.88,6.78,1.83
2023-08-21 08:00:00,BLD_00081,30.16,11.32,8.05,7.43,3.37
2023-08-21 09:00:00,BLD_00081,33.68,14.73,8.88,8.75,1.32
2023-08-21 10:00:00,BLD_00081,35.47,15.0,9.31,8.33,2.83
2023-08-21 11:00:00,BLD_00081,33.82,12.51,8.59,8.71,4.0
2023-08-21 12:00:00,BLD_00081,28.32,12.12,6.7,7.27,2.23
2023-08-21 13:00:00,BLD_00081,28.78,10.31,7.79,8.01,2.68
2023-08-21 14:00:00,BLD_00081,33.76,13.35,9.02,7.55,3.84
2023-08-21 15:00:00,BLD_00081,34.72,15.21,8.25,7.75,3.51
2023-08-21 16:00:00,BLD_00081,35.19,15.03,8.23,8.62,3.31
2023-08-21 17:00:00,BLD_00081,25.87,9.19,5.78,6.1,4.8
2023-08-21 18:00:00,BLD_00081,19.63,8.43,5.26,4.57,1.37
2023-08-21 19:00:00,BLD_00081,14.21,6.04,3.69,3.79,0.69
2023-08-21 20:00:00,BLD_00081,9.39,4.14,2.59,2.31,0.36
2023-08-21 21:00:00,BLD_00081,9.31,3.26,2.47,2.06,1.51
2023-08-21 22:00:00,BLD_00081,10.37,4.4,2.45,2.75,0.77
2023-08-21 23:00:00,BLD_00081,10.47,4.25,2.69,2.35,1.18
2023-08-22 00:00:00,BLD_00081,10.04,3.82,2.72,2.6,0.89
2023-08-22 01:00:00,BLD_00081,9.38,3.84,2.53,2.28,0.73
2023-08-22 02:00:00,BLD_00081,10.06,3.67,2.79,2.36,1.24
2023-08-22 03:00:00,BLD_00081,9.16,4.07,2.33,2.38,0.38
2023-08-22 04:00:00,BLD_00081,10.18,3.85,2.31,2.29,1.73
2023-08-22 05:00:00,BLD_00081,14.33,5.95,3.97,3.33,1.08
2023-08-22 06:00:00,BLD_00081,22.07,9.65,6.02,6.04,0.37
2023-08-22 07:00:00,BLD_00081,29.58,11.73,7.1,7.22,3.53
2023-08-22 08:00:00,BLD_00081,31.15,13.66,8.45,6.97,2.07
2023-08-22 09:00:00,BLD_00081,31.78,12.76,8.13,8.02,2.86
2023-08-22 10:00:00,BLD_00081,38.17,14.09,10.45,9.93,3.7
2023-08-22 11:00:00,BLD_00081,31.88,13.45,8.42,8.12,1.89
2023-08-22 12:00:00,BLD_00081,25.19,10.8,6.49,6.03,1.87
2023-08-22 13:00:00,BLD_00081,34.88,14.27,8.78,8.19,3.63
2023-08-22 14:00:00,BLD_00081,34.02,13.47,8.46,7.57,4.52
2023-08-22 15:00:00,BLD_00081,35.26,14.46,9.12,8.24,3.44
2023-08-22 16:00:00,BLD_00081,30.69,13.37,7.21,7.89,2.23
2023-08-22 17:00:00,BLD_00081,25.98,10.24,6.14,5.9,3.7
2023-08-22 18:00:00,BLD_00081,18.5,6.76,4.35,4.29,3.09
2023-08-22 19:00:00,BLD_00081,13.53,5.64,3.42,3.27,1.19
2023-08-22 20:00:00,BLD_00081,10.11,3.64,2.69,2.3,1.48
2023-08-22 21:00:00,BLD_00081,10.99,4.86,2.64,2.86,0.63
2023-08-22 22:00:00,BLD_00081,9.24,4.13,2.22,2.07,0.81
2023-08-22 23:00:00,BLD_00081,10.83,4.59,2.76,2.89,0.6
