Sample_ID,Rho,Gc_YSZ_GDC,Gc_GDC_LSCF,R_system
864,0.75,4.0045,2.8119,6.8165
865,0.75,4.4868,3.9997,8.4865
866,0.75,3.6253,1.8242,5.4495
867,0.75,3.2719,1.9722,5.2441
868,0.75,3.8508,2.4519,6.3026
869,0.75,6.1157,4.1719,10.2876
870,0.75,4.1901,2.5121,6.7022
871,0.75,4.3531,2.4661,6.8193
872,0.75,2.6544,1.937,4.5913
873,0.75,3.9093,2.9898,6.8991
874,0.75,3.519,2.154,5.673
875,0.75,3.6528,2.341,5.9938
876,0.75,2.6271,1.7401,4.3671
877,0.75,3.5225,2.6967,6.2192
878,0.75,3.9309,2.0808,6.0117
879,0.75,3.5326,2.1629,5.6955
880,0.75,3.2445,1.755,4.9995
881,0.75,3.5444,2.2949,5.8393
882,0.75,3.8497,1.9308,5.7806
883,0.75,3.7058,2.1754,5.8812
884,0.75,4.3574,3.3387,7.6961
885,0.75,3.4471,2.0642,5.5113
886,0.75,4.6244,3.0754,7.6998
887,0.75,4.3075,3.0008,7.3083
888,0.75,4.7834,2.584,7.3674
889,0.75,4.1359,2.8856,7.0215
890,0.75,5.0113,3.4575,8.4688
891,0.75,2.4725,1.8653,4.3379
892,0.75,4.0325,2.5562,6.5887
893,0.75,4.595,2.7814,7.3764
894,0.75,3.9264,2.349,6.2754
895,0.75,3.7383,2.6935,6.4317
896,0.75,3.428,2.3939,5.8219
897,0.75,3.5418,1.9055,5.4474
898,0.75,3.5696,2.6729,6.2425
899,0.75,2.1957,1.501,3.6968
900,0.75,4.4864,3.222,7.7084
901,0.75,3.4899,2.287,5.7769
902,0.75,3.5241,2.0095,5.5336
903,0.75,5.0814,2.8646,7.946
904,0.75,4.6136,3.1596,7.7732
905,0.75,4.5196,2.6445,7.1641
906,0.75,3.2289,2.2454,5.4743
907,0.75,5.0927,3.2447,8.3375
908,0.75,3.6373,2.5359,6.1732
909,0.75,4.3248,2.8107,7.1355
910,0.75,3.5366,2.2295,5.766
911,0.75,3.1208,2.3925,5.5132
912,0.75,3.2941,2.2699,5.5641
913,0.75,4.04,2.2002,6.2402
914,0.75,4.0675,2.4623,6.5298
915,0.75,3.6098,2.1894,5.7992
916,0.75,3.6878,2.4785,6.1663
917,0.75,3.301,2.4139,5.7149
918,0.75,3.4468,2.1752,5.622
919,0.75,2.8475,1.9537,4.8012
920,0.75,4.4012,3.4419,7.8432
921,0.75,3.7532,2.4691,6.2222
922,0.75,3.5557,2.438,5.9937
923,0.75,3.3425,2.071,5.4135
924,0.75,3.98,2.3819,6.3619
925,0.75,2.8536,1.5138,4.3674
926,0.75,3.7683,2.7885,6.5568
927,0.75,3.1706,1.9533,5.1239
928,0.75,5.2179,3.3832,8.6011
929,0.75,3.9176,2.4357,6.3534
930,0.75,2.9649,2.3905,5.3554
931,0.75,3.9548,2.0725,6.0273
932,0.75,3.5147,2.29,5.8047
933,0.75,5.3059,3.3893,8.6952
934,0.75,3.6191,2.4412,6.0603
935,0.75,3.7616,3.5564,7.3179
936,0.75,3.6314,2.3847,6.0161
937,0.75,3.9999,2.7136,6.7135
938,0.75,3.5232,2.7434,6.2666
939,0.75,2.6913,2.0424,4.7337
940,0.75,4.2002,2.6599,6.8601
941,0.75,4.5663,2.8543,7.4207
942,0.75,4.5159,2.9656,7.4814
943,0.75,4.4088,3.1088,7.5176
944,0.75,4.725,2.7219,7.4469
945,0.75,3.0821,1.5973,4.6794
946,0.75,2.9725,2.5844,5.5568
947,0.75,2.941,2.2388,5.1798
948,0.75,4.8455,2.732,7.5775
949,0.75,2.7534,1.8998,4.6532
950,0.75,4.5593,2.7896,7.3489
951,0.75,3.5587,2.2547,5.8133
952,0.75,4.2051,3.1221,7.3272
953,0.75,3.1987,2.2631,5.4618
954,0.75,4.2218,2.804,7.0258
955,0.75,3.196,2.0694,5.2654
956,0.75,3.8724,2.6668,6.5392
957,0.75,3.2302,2.3294,5.5596
958,0.75,3.4017,2.2087,5.6103
959,0.75,2.8603,2.2441,5.1044
960,0.75,3.91,2.8455,6.7556
961,0.75,3.5518,2.4435,5.9952
962,0.75,3.4231,2.3316,5.7547
963,0.75,4.5892,3.6759,8.2651
964,0.75,3.9808,2.3305,6.3113
965,0.75,3.1061,2.4966,5.6027
966,0.75,3.531,2.3082,5.8392
967,0.75,4.6989,3.1343,7.8332
968,0.75,3.4017,2.6236,6.0253
969,0.75,4.4106,2.3996,6.8102
970,0.75,3.5254,2.4128,5.9382
971,0.75,3.2819,2.5348,5.8167
972,0.75,3.42,2.5115,5.9315
973,0.75,3.7551,2.1871,5.9422
974,0.75,4.4874,3.0632,7.5505
975,0.75,4.3208,4.225,8.5457
976,0.75,3.8147,1.878,5.6927
977,0.75,2.531,1.7678,4.2988
978,0.75,3.9703,2.7629,6.7332
979,0.75,3.9959,2.842,6.838
980,0.75,3.1488,2.5085,5.6573
981,0.75,3.5489,2.0444,5.5933
982,0.75,3.3512,3.2704,6.6216
983,0.75,4.3002,2.8423,7.1425
984,0.75,3.6741,2.5651,6.2392
985,0.75,3.2806,2.716,5.9965
986,0.75,3.0191,2.6272,5.6464
987,0.75,4.0326,2.5788,6.6114
988,0.75,3.6262,2.3695,5.9957
989,0.75,4.2988,2.6012,6.8999
990,0.75,2.8807,2.2575,5.1382
991,0.75,3.15,1.6298,4.7798
992,0.75,3.0157,2.2859,5.3016
993,0.75,3.3666,2.4123,5.7789
994,0.75,4.7178,2.2971,7.0149
995,0.75,4.0071,2.6645,6.6716
996,0.75,3.0783,1.9825,5.0608
997,0.75,3.5585,2.4336,5.992
998,0.75,2.6908,1.6986,4.3893
999,0.75,4.6524,2.4994,7.1517
1000,0.75,3.4033,2.1863,5.5896
1001,0.75,2.9341,2.4656,5.3997
1002,0.75,5.0123,2.6166,7.6289
1003,0.75,2.6364,1.6521,4.2885
1004,0.75,3.0627,1.9153,4.978
1005,0.75,3.9677,2.6016,6.5694
1006,0.75,3.9993,2.3598,6.3591
1007,0.75,4.5659,2.0112,6.5771
1008,0.75,3.9111,2.3026,6.2137
1009,0.75,2.9505,1.9294,4.8799
1010,0.75,3.3803,2.2818,5.6622
1011,0.75,4.0787,2.4381,6.5167
1012,0.75,4.0391,2.6941,6.7332
1013,0.75,4.6607,2.7097,7.3704
1014,0.75,4.7533,2.5464,7.2998
1015,0.75,3.9622,2.3905,6.3527
1016,0.75,3.4679,2.8655,6.3334
1017,0.75,4.1162,3.0057,7.1219
1018,0.75,4.111,2.5556,6.6667
1019,0.75,2.568,1.8836,4.4516
1020,0.75,4.254,2.7585,7.0125
1021,0.75,4.0523,2.9606,7.0129
1022,0.75,4.3244,2.3516,6.6759
1023,0.75,3.2658,2.3035,5.5693
1024,0.75,4.2749,2.9358,7.2107
1025,0.75,4.2757,2.9101,7.1858
1026,0.75,3.191,2.1353,5.3263
1027,0.75,4.6463,3.0473,7.6936
1028,0.75,3.8773,2.1676,6.0449
1029,0.75,3.1543,2.6623,5.8166
1030,0.75,3.5664,2.2523,5.8187
1031,0.75,4.6012,3.279,7.8802
1032,0.75,3.8627,2.7329,6.5956
1033,0.75,3.2388,2.351,5.5898
1034,0.75,3.756,2.48,6.236
1035,0.75,4.9389,2.5234,7.4622
1036,0.75,3.2293,2.3268,5.5561
1037,0.75,3.4656,2.4026,5.8683
1038,0.75,4.5287,2.8392,7.3679
1039,0.75,4.6335,2.3594,6.9929
1040,0.75,3.5165,1.9894,5.5059
1041,0.75,4.7109,2.3665,7.0774
1042,0.75,4.1021,3.2569,7.3591
1043,0.75,4.0211,2.8351,6.8562
1044,0.75,2.5185,1.6636,4.1821
1045,0.75,4.198,3.4934,7.6915
1046,0.75,4.3657,2.4816,6.8473
1047,0.75,3.2273,2.2209,5.4482
1048,0.75,4.4122,2.9735,7.3857
1049,0.75,3.5758,2.3003,5.8761
1050,0.75,3.424,2.0419,5.4659
1051,0.75,4.0572,2.2089,6.2661
1052,0.75,4.458,2.6354,7.0934
1053,0.75,3.311,2.005,5.316
1054,0.75,4.2383,2.8348,7.0731
1055,0.75,4.2967,3.0081,7.3048
1056,0.75,4.5408,2.7273,7.2681
1057,0.75,3.6906,2.388,6.0786
1058,0.75,3.623,2.0315,5.6546
1059,0.75,3.9589,2.6867,6.6456
1060,0.75,3.579,2.2474,5.8263
1061,0.75,2.416,1.6259,4.0419
1062,0.75,4.6404,2.1367,6.7772
1063,0.75,4.1824,2.4667,6.6491
1064,0.75,4.1123,2.6302,6.7425
1065,0.75,4.1613,2.271,6.4323
1066,0.75,3.6816,2.6231,6.3048
1067,0.75,4.6236,3.3641,7.9876
1068,0.75,3.6312,2.2353,5.8665
1069,0.75,4.4017,2.3822,6.7839
1070,0.75,3.1344,2.2015,5.3359
1071,0.75,3.9669,2.4113,6.3782
1072,0.75,4.5768,2.8144,7.3912
1073,0.75,3.8363,2.6329,6.4692
1074,0.75,3.7498,2.0412,5.791
1075,0.75,3.4685,1.8917,5.3602
1076,0.75,3.3207,2.4869,5.8076
1077,0.75,3.3049,2.0627,5.3676
1078,0.75,4.1591,2.6603,6.8193
1079,0.75,3.529,2.8766,6.4056
1080,0.75,3.6947,2.7084,6.4031
1081,0.75,3.2855,2.4951,5.7805
1082,0.75,4.4172,2.6918,7.109
1083,0.75,3.3225,1.9171,5.2396
1084,0.75,4.1483,2.1024,6.2507
1085,0.75,3.9584,2.4469,6.4053
1086,0.75,5.7049,3.1332,8.8382
1087,0.75,3.3022,2.7226,6.0248
1088,0.75,4.0783,3.2308,7.3091
1089,0.75,3.6444,2.3752,6.0196
1090,0.75,2.459,1.9195,4.3785
1091,0.75,3.5932,2.3328,5.926
1092,0.75,3.4307,2.2657,5.6964
1093,0.75,3.3757,2.4731,5.8488
1094,0.75,3.7872,2.7295,6.5167
1095,0.75,5.2715,3.6068,8.8783
1096,0.75,4.9516,3.8088,8.7605
1097,0.75,3.419,2.2102,5.6291
1098,0.75,3.7733,2.617,6.3903
1099,0.75,3.35,1.9038,5.2538
1100,0.75,4.1127,2.3527,6.4654
1101,0.75,3.8787,2.4183,6.297
1102,0.75,5.3492,4.481,9.8301
1103,0.75,4.958,2.9801,7.9381
1104,0.75,3.1183,2.1185,5.2368
1105,0.75,3.0659,1.7009,4.7668
1106,0.75,3.627,2.4968,6.1239
1107,0.75,3.9698,2.7783,6.7481
1108,0.75,4.0875,1.9683,6.0558
1109,0.75,3.0001,1.9782,4.9783
1110,0.75,3.0109,1.8419,4.8527
1111,0.75,3.2305,2.3198,5.5503
1112,0.75,2.5802,2.2831,4.8633
1113,0.75,4.4472,2.2897,6.7369
1114,0.75,3.9983,3.0161,7.0143
1115,0.75,4.9573,3.1305,8.0877
1116,0.75,2.655,1.5822,4.2372
1117,0.75,3.4069,2.4364,5.8433
1118,0.75,5.0423,2.8791,7.9214
1119,0.75,2.8531,1.729,4.5821
1120,0.75,4.225,2.1604,6.3853
1121,0.75,3.6343,2.0318,5.6661
1122,0.75,3.3278,2.6588,5.9866
1123,0.75,6.3482,3.9056,10.2538
1124,0.75,3.8687,2.2989,6.1675
1125,0.75,4.1746,2.9787,7.1533
1126,0.75,4.0529,2.3779,6.4308
1127,0.75,3.7007,2.6682,6.3689
1128,0.75,3.2794,2.1621,5.4415
1129,0.75,2.8029,1.6789,4.4817
1130,0.75,3.8747,2.7778,6.6524
1131,0.75,4.6833,2.6297,7.313
1132,0.75,3.2588,2.086,5.3447
1133,0.75,2.9316,1.8028,4.7344
1134,0.75,3.0768,2.1262,5.203
1135,0.75,4.7277,3.8132,8.5409
1136,0.75,3.6307,2.3305,5.9611
1137,0.75,3.1395,2.1649,5.3044
1138,0.75,3.7002,3.0472,6.7474
1139,0.75,5.048,3.7367,8.7847
1140,0.75,4.9319,3.3592,8.2911
1141,0.75,3.0482,1.8604,4.9087
1142,0.75,4.2079,2.4409,6.6488
1143,0.75,3.8754,2.8542,6.7297
1144,0.75,3.7292,2.3372,6.0664
1145,0.75,2.9812,2.1466,5.1278
1146,0.75,2.5398,1.5333,4.0731
1147,0.75,4.9132,2.9121,7.8252
1148,0.75,3.1763,2.1495,5.3258
1149,0.75,3.3531,2.2652,5.6182
1150,0.75,3.2356,1.9398,5.1754
1151,0.75,3.3389,2.5192,5.858
1152,0.75,3.4905,2.1132,5.6037
1153,0.75,3.3726,2.4542,5.8268
1154,0.75,3.0331,1.8334,4.8665
1155,0.75,4.1158,2.5847,6.7006
1156,0.75,3.8655,2.8561,6.7216
1157,0.75,3.8625,2.2916,6.1541
1158,0.75,4.3983,2.9682,7.3665
1159,0.75,3.1264,2.4062,5.5326
1160,0.75,3.0201,1.9605,4.9807
1161,0.75,2.5598,1.6757,4.2355
1162,0.75,3.6478,2.3165,5.9643
1163,0.75,3.2816,2.0144,5.296
1164,0.75,3.7219,2.2015,5.9233
1165,0.75,4.4159,2.4118,6.8277
1166,0.75,4.0756,3.1406,7.2162
1167,0.75,5.3128,3.9261,9.2389
1168,0.75,3.8549,2.9944,6.8492
1169,0.75,3.7606,2.5816,6.3422
1170,0.75,3.8629,2.0651,5.928
1171,0.75,3.2763,1.7295,5.0058
1172,0.75,4.2269,2.9136,7.1405
1173,0.75,4.0147,2.7794,6.7941
1174,0.75,4.1872,2.8067,6.9939
1175,0.75,4.2051,2.2226,6.4277
1176,0.75,4.6294,2.5279,7.1573
1177,0.75,3.4827,2.7971,6.2798
1178,0.75,3.6636,2.4126,6.0762
1179,0.75,3.9915,3.3443,7.3358
1180,0.75,4.8815,2.9844,7.866
1181,0.75,4.4375,3.3381,7.7756
1182,0.75,3.3404,2.0291,5.3695
1183,0.75,5.6392,3.2672,8.9064
1184,0.75,3.9174,2.3679,6.2853
1185,0.75,4.5043,2.5845,7.0888
1186,0.75,3.5433,2.7424,6.2857
1187,0.75,2.9807,2.2882,5.2689
1188,0.75,3.1877,2.0474,5.2351
1189,0.75,4.3828,3.1893,7.5721
1190,0.75,3.24,1.85,5.09
1191,0.75,5.5184,2.7397,8.2581
1192,0.75,4.2476,2.7769,7.0245
1193,0.75,3.9516,2.3267,6.2783
1194,0.75,4.2763,2.1873,6.4636
1195,0.75,4.0561,2.2232,6.2793
1196,0.75,3.4714,2.2348,5.7061
1197,0.75,4.0342,2.8358,6.87
1198,0.75,4.8061,2.9043,7.7104
1199,0.75,4.2528,1.9582,6.211
1200,0.75,3.6671,2.1395,5.8065
1201,0.75,4.202,2.5694,6.7714
1202,0.75,3.7785,2.2771,6.0556
1203,0.75,3.9795,2.818,6.7975
1204,0.75,3.7409,2.5026,6.2435
1205,0.75,3.5384,2.2413,5.7798
1206,0.75,4.5392,3.225,7.7643
1207,0.75,3.4172,3.1282,6.5454
1208,0.75,3.5707,2.6524,6.2231
1209,0.75,3.1921,2.3918,5.5839
1210,0.75,3.1528,2.177,5.3298
1211,0.75,2.9447,1.8608,4.8056
1212,0.75,4.7042,3.6121,8.3162
1213,0.75,3.126,2.1361,5.262
1214,0.75,4.3106,3.4943,7.8049
1215,0.75,3.3652,3.024,6.3892
1216,0.75,4.3958,3.3084,7.7042
1217,0.75,4.227,2.57,6.797
1218,0.75,4.7717,2.5959,7.3676
1219,0.75,4.4709,2.9832,7.454
1220,0.75,3.9069,2.7331,6.6399
1221,0.75,3.022,1.9483,4.9703
1222,0.75,4.7348,3.6888,8.4236
1223,0.75,3.5176,1.7731,5.2906
1224,0.75,3.9999,2.4414,6.4413
1225,0.75,2.8474,1.9978,4.8451
1226,0.75,3.2937,2.2651,5.5588
1227,0.75,3.6333,2.247,5.8803
1228,0.75,3.4355,2.0671,5.5026
1229,0.75,5.2515,3.0237,8.2752
1230,0.75,3.2374,2.3959,5.6333
1231,0.75,3.4097,1.9288,5.3385
1232,0.75,3.8731,3.1409,7.014
1233,0.75,4.0234,2.5594,6.5828
1234,0.75,4.1943,2.6434,6.8377
1235,0.75,2.942,2.0726,5.0146
1236,0.75,3.6673,2.0286,5.6959
1237,0.75,2.8407,2.0739,4.9146
1238,0.75,3.9227,2.2864,6.2091
1239,0.75,2.8951,1.4996,4.3946
1240,0.75,3.9682,2.8974,6.8656
1241,0.75,3.5983,2.0512,5.6495
1242,0.75,3.748,2.2524,6.0004
1243,0.75,3.9478,2.4138,6.3617
1244,0.75,3.3061,2.0877,5.3937
1245,0.75,3.938,2.3207,6.2587
1246,0.75,3.3545,1.8165,5.1711
1247,0.75,2.5179,1.8352,4.3531
1248,0.75,3.296,2.2601,5.5561
1249,0.75,4.5573,3.211,7.7684
1250,0.75,3.9232,2.436,6.3592
1251,0.75,2.9798,2.2158,5.1957
1252,0.75,3.8368,2.3822,6.219
1253,0.75,3.8533,2.6452,6.4984
1254,0.75,3.9875,2.3679,6.3554
1255,0.75,3.6496,2.801,6.4506
1256,0.75,4.3981,2.6832,7.0812
1257,0.75,3.9546,2.6006,6.5552
1258,0.75,3.5083,2.27,5.7782
1259,0.75,3.8782,2.2428,6.1211
1260,0.75,4.1686,2.7328,6.9014
1261,0.75,4.1602,2.5133,6.6735
1262,0.75,4.3832,2.9998,7.383
1263,0.75,3.6622,2.3072,5.9694
1264,0.75,4.9167,4.0628,8.9795
1265,0.75,3.9371,2.4638,6.401
1266,0.75,3.6296,2.8796,6.5092
1267,0.75,2.9813,1.7691,4.7504
1268,0.75,3.57,2.5486,6.1186
1269,0.75,2.8027,1.8051,4.6079
1270,0.75,3.461,2.3468,5.8078
1271,0.75,2.6801,1.455,4.1352
1272,0.75,4.6882,3.0336,7.7218
1273,0.75,4.1759,2.1795,6.3554
1274,0.75,3.6276,2.4778,6.1055
1275,0.75,4.6617,3.3811,8.0429
1276,0.75,4.2691,2.3969,6.6659
1277,0.75,3.8633,2.3876,6.2508
1278,0.75,3.9767,2.4281,6.4048
1279,0.75,2.6529,1.3837,4.0365
1280,0.75,2.4738,1.4794,3.9532
1281,0.75,3.061,1.9587,5.0197
1282,0.75,3.8955,3.0447,6.9402
1283,0.75,3.781,2.6198,6.4008
1284,0.75,4.2394,2.0958,6.3352
1285,0.75,4.6909,3.2542,7.9451
1286,0.75,4.4665,3.4582,7.9247
1287,0.75,3.2131,2.0727,5.2858
1288,0.75,3.8286,2.354,6.1825
1289,0.75,5.1794,3.2748,8.4543
1290,0.75,3.5663,2.2107,5.777
1291,0.75,4.609,3.4246,8.0335
1292,0.75,5.68,3.1855,8.8655
1293,0.75,4.3681,2.1291,6.4972
1294,0.75,3.0523,2.035,5.0873
1295,0.75,3.6011,2.3183,5.9195
1296,0.75,3.0397,2.3247,5.3644
1297,0.75,3.2957,1.9812,5.2769
1298,0.75,3.9976,2.7761,6.7737
1299,0.75,3.9982,3.336,7.3343
1300,0.75,3.7202,2.6429,6.3631
1301,0.75,4.6579,2.6789,7.3368
1302,0.75,4.1972,2.7046,6.9018
1303,0.75,2.8847,1.8847,4.7694
1304,0.75,3.7031,2.2147,5.9177
1305,0.75,4.434,2.7914,7.2254
1306,0.75,4.9733,3.1797,8.1531
1307,0.75,3.3836,1.8685,5.2521
1308,0.75,4.1174,2.6348,6.7522
1309,0.75,3.8383,3.0911,6.9294
1310,0.75,3.3514,2.1292,5.4806
1311,0.75,4.214,2.2834,6.4974
1312,0.75,4.9346,2.9862,7.9208
1313,0.75,4.1557,2.3996,6.5553
1314,0.75,3.7769,2.7637,6.5405
1315,0.75,4.0711,3.3354,7.4065
1316,0.75,3.6619,2.8492,6.5111
1317,0.75,3.5752,2.5124,6.0877
1318,0.75,4.2524,2.7017,6.9542
1319,0.75,4.1631,2.5798,6.7428
1320,0.75,3.6203,2.5339,6.1543
1321,0.75,3.9814,2.9427,6.9241
1322,0.75,4.4757,2.7556,7.2313
1323,0.75,3.8955,2.443,6.3385
1324,0.75,4.6698,2.469,7.1388
1325,0.75,2.3017,1.8756,4.1773
1326,0.75,5.2544,3.1067,8.3611
1327,0.75,3.3573,2.3176,5.6749
1328,0.75,2.7096,2.1975,4.9071
1329,0.75,3.2961,2.1388,5.4349
1330,0.75,3.4253,2.4502,5.8756
1331,0.75,4.6946,3.0806,7.7752
1332,0.75,4.0828,2.5992,6.682
1333,0.75,3.6716,2.1139,5.7855
1334,0.75,4.882,3.1079,7.9899
1335,0.75,3.2442,1.7325,4.9767
1336,0.75,4.5299,2.6423,7.1722
1337,0.75,3.5534,2.12,5.6734
1338,0.75,4.0624,2.5439,6.6063
1339,0.75,3.1126,1.8838,4.9964
1340,0.75,3.7537,2.128,5.8817
1341,0.75,4.2303,2.6944,6.9247
1342,0.75,3.6912,2.2843,5.9754
1343,0.75,3.9719,2.6452,6.6171
1344,0.75,3.3559,1.9462,5.3022
1345,0.75,3.1379,2.3328,5.4707
1346,0.75,3.2071,1.9251,5.1321
1347,0.75,4.1495,3.0939,7.2434
1348,0.75,5.5215,3.544,9.0656
1349,0.75,4.4199,2.9079,7.3277
1350,0.75,4.9511,3.5489,8.5
1351,0.75,4.3129,2.4556,6.7685
1352,0.75,2.8231,2.0282,4.8513
1353,0.75,2.5836,1.7788,4.3624
1354,0.75,4.1436,3.474,7.6176
1355,0.75,4.1911,2.5584,6.7496
1356,0.75,5.2835,3.4614,8.7449
1357,0.75,4.4592,2.8583,7.3175
1358,0.75,3.4756,2.4242,5.8997
1359,0.75,4.4343,3.4045,7.8388
1360,0.75,4.1225,2.6005,6.723
1361,0.75,3.5713,2.8471,6.4184
1362,0.75,4.3172,2.5785,6.8957
1363,0.75,5.7197,3.863,9.5827
1364,0.75,4.1873,3.0337,7.221
1365,0.75,3.4148,2.2288,5.6435
1366,0.75,4.3045,3.1517,7.4562
1367,0.75,3.5196,2.0303,5.5499
1368,0.75,3.1914,1.8595,5.0509
1369,0.75,3.7153,2.3622,6.0774
1370,0.75,5.0994,3.0673,8.1667
1371,0.75,3.1564,2.0998,5.2562
1372,0.75,4.1388,3.1548,7.2936
1373,0.75,4.3316,2.7691,7.1006
1374,0.75,3.3199,1.8527,5.1726
1375,0.75,3.1479,2.4642,5.6121
1376,0.75,3.6101,2.1238,5.7339
1377,0.75,4.4769,3.3216,7.7985
1378,0.75,3.3985,2.4964,5.8949
1379,0.75,3.6925,3.3072,6.9997
1380,0.75,3.3998,2.2007,5.6005
1381,0.75,3.2297,2.1618,5.3915
1382,0.75,4.3966,2.5328,6.9295
1383,0.75,3.4351,2.2842,5.7193
1384,0.75,3.6139,2.4416,6.0554
1385,0.75,4.0808,2.696,6.7768
1386,0.75,3.582,2.8922,6.4742
1387,0.75,4.8982,3.5862,8.4844
1388,0.75,3.2223,2.4308,5.6531
1389,0.75,4.4805,3.235,7.7155
1390,0.75,4.4304,2.9976,7.4281
1391,0.75,3.4323,1.7908,5.2231
1392,0.75,2.8533,1.5468,4.4001
1393,0.75,3.8723,2.4166,6.2889
1394,0.75,4.8308,2.4509,7.2818
1395,0.75,4.7791,4.0563,8.8354
1396,0.75,4.1519,4.077,8.229
1397,0.75,3.5063,2.4122,5.9185
1398,0.75,3.6819,3.1444,6.8263
1399,0.75,4.0701,2.5584,6.6285
1400,0.75,4.0167,2.675,6.6917
1401,0.75,5.1905,3.0801,8.2706
1402,0.75,3.4628,1.8386,5.3013
1403,0.75,3.7506,2.4325,6.1832
1404,0.75,3.672,2.467,6.139
1405,0.75,3.7156,2.7357,6.4513
1406,0.75,3.4609,1.9457,5.4066
1407,0.75,5.2621,2.7675,8.0295
1408,0.75,3.6891,2.4219,6.111
1409,0.75,2.708,1.8007,4.5086
1410,0.75,4.0756,2.635,6.7106
1411,0.75,2.7559,2.0427,4.7987
1412,0.75,3.1884,2.0151,5.2035
1413,0.75,4.5888,2.3093,6.8981
1414,0.75,3.7972,2.8432,6.6405
1415,0.75,3.4898,2.5048,5.9946
1416,0.75,3.9019,2.7638,6.6657
1417,0.75,3.6556,2.4545,6.1101
1418,0.75,3.2315,2.1837,5.4152
1419,0.75,3.5873,2.5334,6.1207
1420,0.75,4.0658,2.5361,6.6018
1421,0.75,3.2609,2.2214,5.4823
1422,0.75,4.1921,3.3492,7.5414
1423,0.75,4.2235,3.1566,7.3802
1424,0.75,4.1044,2.4055,6.5099
1425,0.75,4.479,2.985,7.4641
1426,0.75,3.9253,2.1693,6.0947
1427,0.75,3.2644,2.4046,5.6689
1428,0.75,3.7683,2.3112,6.0794
1429,0.75,4.2599,2.6807,6.9406
1430,0.75,3.8356,2.5542,6.3898
1431,0.75,3.5513,2.5735,6.1247
1432,0.75,3.5193,1.926,5.4453
1433,0.75,2.9151,1.8559,4.771
1434,0.75,4.3731,2.8959,7.269
1435,0.75,4.1587,2.7672,6.9258
1436,0.75,4.062,3.0021,7.064
1437,0.75,4.7219,3.19,7.912
1438,0.75,4.0553,2.1589,6.2142
1439,0.75,3.8117,2.43,6.2417
1440,0.75,3.36,2.6285,5.9885
1441,0.75,3.5494,2.7777,6.327
1442,0.75,3.1494,2.4279,5.5773
1443,0.75,2.8806,2.3821,5.2627
1444,0.75,2.8668,1.9441,4.8109
1445,0.75,3.2788,2.4009,5.6797
1446,0.75,3.5212,2.0746,5.5958
1447,0.75,3.6627,2.7526,6.4153
1448,0.75,3.881,2.1961,6.0772
1449,0.75,3.4985,2.0723,5.5709
1450,0.75,3.8384,2.4933,6.3316
1451,0.75,4.5099,2.9369,7.4469
1452,0.75,4.1271,2.9425,7.0697
1453,0.75,3.2094,2.1853,5.3947
1454,0.75,3.7123,2.2398,5.9522
1455,0.75,3.7744,2.2074,5.9818
1456,0.75,3.6002,2.3192,5.9194
1457,0.75,4.6311,2.8841,7.5152
1458,0.75,5.326,3.7766,9.1026
1459,0.75,3.0996,1.8699,4.9695
1460,0.75,4.3567,2.8886,7.2453
1461,0.75,3.8502,2.2596,6.1098
1462,0.75,4.1641,3.2446,7.4087
1463,0.75,3.1256,2.4272,5.5527
1464,0.75,4.117,2.6946,6.8117
1465,0.75,3.293,2.5005,5.7935
1466,0.75,3.4793,2.7754,6.2547
1467,0.75,4.2057,2.8086,7.0143
1468,0.75,5.6449,3.4857,9.1306
1469,0.75,3.5881,2.0038,5.5919
1470,0.75,4.3247,2.4757,6.8004
1471,0.75,3.7684,2.7411,6.5095
1472,0.75,4.6162,3.1444,7.7605
1473,0.75,4.1363,2.8933,7.0296
1474,0.75,3.3839,2.3346,5.7185
1475,0.75,3.2149,1.9719,5.1868
1476,0.75,3.7508,2.3821,6.1329
1477,0.75,4.044,2.2156,6.2596
1478,0.75,3.6939,2.0713,5.7652
1479,0.75,4.2784,3.0796,7.358
1480,0.75,4.3328,2.9348,7.2676
1481,0.75,4.669,2.8075,7.4765
1482,0.75,3.3408,2.3226,5.6634
1483,0.75,3.5794,2.2367,5.8161
1484,0.75,3.9296,2.5476,6.4772
1485,0.75,3.653,2.6023,6.2553
1486,0.75,6.0492,4.1465,10.1957
1487,0.75,2.9085,1.7424,4.6509
1488,0.75,3.8419,2.6065,6.4484
1489,0.75,4.2806,2.6711,6.9516
1490,0.75,3.2173,1.9477,5.165
1491,0.75,3.5404,2.6366,6.1769
1492,0.75,5.0047,3.7978,8.8025
1493,0.75,3.7077,2.4171,6.1248
1494,0.75,3.8461,2.656,6.5021
1495,0.75,3.7875,2.7774,6.5649
1496,0.75,4.4061,3.1902,7.5963
1497,0.75,3.0081,2.3009,5.309
1498,0.75,2.9191,2.0795,4.9987
1499,0.75,3.4639,2.6286,6.0925
1500,0.75,3.1139,2.2951,5.409
1501,0.75,3.7475,2.8689,6.6165
1502,0.75,2.8766,1.4572,4.3338
1503,0.75,5.3732,3.2506,8.6238
1504,0.75,3.3632,1.6722,5.0353
1505,0.75,2.8781,1.8967,4.7748
1506,0.75,2.9813,2.3441,5.3254
1507,0.75,3.3447,1.7255,5.0702
1508,0.75,3.1611,2.1985,5.3596
1509,0.75,4.4219,2.795,7.2169
1510,0.75,2.5076,1.7476,4.2552
1511,0.75,3.946,2.5654,6.5114
