Sample_ID,Gc_YSZ_GDC,Gc_GDC_LSCF,E_YSZ_GPa,E_GDC_GPa,E_LSCF_GPa,CTE_YSZ_ppmK,CTE_GDC_ppmK,CTE_LSCF_ppmK,Delta_T_C,Sigma_mismatch_YSZ_GDC_MPa,Sigma_mismatch_GDC_LSCF_MPa,G_thermal_YSZ_GDC_Jm2,G_thermal_GDC_LSCF_Jm2,Rho_assumed,Temperature_regime
4089,3.8784,1.774,213.39,173.29,111.17,10.454,12.781,16.145,547.0,271.6,318.91,0.0,0.0,0.0,RT
4090,3.8771,3.6747,197.43,192.27,111.22,11.265,11.833,15.873,561.6,63.03,436.21,0.0,0.0,0.0,RT
4091,3.01,2.4659,211.69,203.4,108.54,10.524,12.787,16.043,547.7,262.44,362.74,0.0,0.0,0.0,RT
4092,3.6044,2.4984,214.79,196.67,124.36,10.565,12.484,16.331,552.7,227.81,418.23,0.0,0.0,0.0,RT
4093,3.8712,3.0724,194.72,183.77,97.33,10.99,12.902,15.026,550.6,204.99,214.87,0.0,0.0,0.0,RT
4094,3.7999,3.157,212.58,192.74,128.35,10.958,12.519,15.509,547.4,181.66,315.48,0.0,0.0,0.0,RT
4095,3.6715,2.2872,201.4,177.48,126.92,10.712,13.065,15.443,557.5,264.19,235.27,0.0,0.0,0.0,RT
4096,3.3432,1.7106,211.49,191.36,116.12,10.229,12.729,16.451,541.9,286.47,385.94,0.0,0.0,0.0,RT
4097,3.9252,3.682,218.68,186.73,127.78,10.534,12.941,15.251,562.9,296.28,242.89,0.0,0.0,0.0,RT
4098,4.0487,2.8086,207.88,179.61,110.71,10.655,12.346,14.426,559.7,196.75,209.03,0.0,0.0,0.0,RT
4099,3.4919,2.3357,220.96,196.24,112.84,11.086,12.325,15.224,559.8,153.34,318.43,0.0,0.0,0.0,RT
4100,4.4273,3.6491,219.49,170.23,124.67,11.385,11.942,16.032,572.8,70.1,398.72,0.0,0.0,0.0,RT
4101,4.8224,2.8753,220.89,178.14,118.22,10.32,12.045,15.82,554.2,211.14,372.68,0.0,0.0,0.0,RT
4102,3.768,2.5554,214.84,179.34,114.69,10.756,12.539,15.444,551.2,211.15,287.2,0.0,0.0,0.0,RT
4103,3.2957,1.8402,223.21,184.95,119.03,10.256,12.526,15.272,554.7,281.14,281.68,0.0,0.0,0.0,RT
4104,3.0933,2.4757,214.62,202.99,131.21,10.463,12.661,15.705,545.9,257.55,337.29,0.0,0.0,0.0,RT
4105,3.5644,1.8325,189.99,197.54,130.88,10.24,12.224,15.84,549.1,207.06,392.19,0.0,0.0,0.0,RT
4106,3.7219,2.3016,200.5,191.05,123.62,11.001,12.568,15.63,541.7,170.22,316.9,0.0,0.0,0.0,RT
4107,3.0692,2.2782,207.46,190.58,116.98,10.571,13.039,15.291,563.6,288.49,241.89,0.0,0.0,0.0,RT
4108,3.5469,2.1696,208.95,189.88,124.43,10.588,12.674,15.481,539.9,235.29,287.88,0.0,0.0,0.0,RT
4109,4.3839,1.6817,214.29,203.72,112.67,10.515,12.516,15.172,541.8,232.36,293.15,0.0,0.0,0.0,RT
4110,2.6734,2.453,200.32,171.84,129.94,10.613,12.614,16.12,547.9,219.67,330.08,0.0,0.0,0.0,RT
4111,3.8072,2.6558,234.1,197.72,128.08,10.623,12.998,15.421,539.0,299.6,258.25,0.0,0.0,0.0,RT
4112,3.418,2.044,208.77,184.92,136.42,10.294,12.57,14.939,543.5,258.15,238.13,0.0,0.0,0.0,RT
4113,3.7409,2.2462,209.91,195.03,113.18,9.994,12.292,16.856,546.5,263.66,486.34,0.0,0.0,0.0,RT
4114,4.8743,2.299,201.95,195.08,112.13,10.102,12.296,15.063,558.0,247.27,301.14,0.0,0.0,0.0,RT
4115,3.7119,4.0025,197.96,197.33,124.69,10.017,12.282,14.964,535.5,240.18,283.4,0.0,0.0,0.0,RT
4116,3.6237,2.7369,208.48,205.84,117.67,10.558,12.272,14.778,544.8,194.66,280.97,0.0,0.0,0.0,RT
4117,4.1801,2.8335,210.33,176.29,128.49,10.255,12.816,15.088,553.0,297.86,221.48,0.0,0.0,0.0,RT
4118,3.9343,2.5474,208.96,200.05,131.2,10.794,13.18,15.948,555.0,276.73,307.28,0.0,0.0,0.0,RT
4119,3.81,2.1872,229.86,189.36,134.47,10.572,12.337,14.551,575.9,233.58,241.55,0.0,0.0,0.0,RT
4120,3.9585,3.6636,208.48,185.39,120.5,9.949,12.139,15.597,564.6,257.77,361.92,0.0,0.0,0.0,RT
4121,4.6006,2.6035,208.97,210.34,127.48,10.377,11.992,15.15,566.5,191.19,376.36,0.0,0.0,0.0,RT
4122,4.3315,2.0638,219.78,197.02,115.61,9.863,13.191,15.013,534.6,391.0,191.98,0.0,0.0,0.0,RT
4123,3.5835,2.9576,207.95,185.83,121.85,10.157,12.887,14.457,553.3,314.12,161.45,0.0,0.0,0.0,RT
4124,4.8217,2.1044,216.47,199.57,119.55,10.353,12.228,15.473,556.3,225.75,360.35,0.0,0.0,0.0,RT
4125,3.4503,3.7761,194.65,189.54,119.09,10.216,12.556,14.472,537.8,244.92,195.26,0.0,0.0,0.0,RT
4126,3.8073,3.5176,194.75,185.67,135.5,11.065,13.061,15.332,547.6,212.85,230.86,0.0,0.0,0.0,RT
4127,3.8795,2.5739,211.46,183.94,108.59,10.725,12.475,15.705,558.1,206.53,331.62,0.0,0.0,0.0,RT
4128,3.5562,2.9545,207.22,193.05,119.96,10.402,12.845,14.145,558.7,282.88,140.16,0.0,0.0,0.0,RT
4129,4.7169,1.9971,200.29,183.86,120.46,10.928,12.438,15.916,562.8,170.14,359.95,0.0,0.0,0.0,RT
4130,3.528,2.9385,211.46,191.55,125.47,10.208,12.382,14.314,551.3,253.47,204.01,0.0,0.0,0.0,RT
4131,3.6641,2.2232,212.51,198.87,110.67,10.4,11.44,16.59,544.6,120.38,557.67,0.0,0.0,0.0,RT
4132,4.4461,3.0502,201.48,191.11,117.46,10.756,12.338,15.383,556.1,177.24,323.62,0.0,0.0,0.0,RT
4133,3.4702,2.5568,203.77,209.77,114.94,10.165,12.286,14.982,552.0,238.51,312.27,0.0,0.0,0.0,RT
4134,3.0507,2.0531,212.6,190.13,100.86,10.706,12.708,15.623,554.7,236.17,307.41,0.0,0.0,0.0,RT
4135,3.8254,2.4667,197.75,203.49,129.88,10.588,12.6,14.959,531.4,211.43,255.14,0.0,0.0,0.0,RT
4136,3.1784,2.1274,202.75,199.76,107.51,10.676,12.579,14.042,550.1,212.2,160.8,0.0,0.0,0.0,RT
4137,3.1259,2.6826,216.41,205.25,106.37,11.039,12.881,16.183,554.3,220.92,375.66,0.0,0.0,0.0,RT
4138,2.6817,2.0064,209.71,209.72,128.05,10.637,11.565,15.292,550.1,107.09,429.9,0.0,0.0,0.0,RT
4139,2.7298,2.6636,204.27,172.39,117.15,10.538,12.48,15.545,548.7,217.71,289.94,0.0,0.0,0.0,RT
4140,2.7578,2.4669,199.16,192.65,117.45,10.051,12.032,15.401,548.7,216.51,356.09,0.0,0.0,0.0,RT
4141,4.9481,3.4147,197.84,188.88,117.61,10.563,11.999,15.002,541.3,153.8,306.94,0.0,0.0,0.0,RT
4142,2.7563,2.6007,208.42,191.11,129.13,10.356,12.384,14.83,558.6,236.09,261.15,0.0,0.0,0.0,RT
4143,3.1665,1.9355,234.31,186.03,115.31,10.463,12.509,15.938,547.1,262.21,348.97,0.0,0.0,0.0,RT
4144,3.6741,3.1266,216.79,184.57,125.06,10.358,12.701,15.807,524.9,266.61,300.95,0.0,0.0,0.0,RT
4145,4.1471,2.1277,194.01,179.0,110.3,10.647,12.674,15.474,543.9,213.88,272.57,0.0,0.0,0.0,RT
4146,4.222,1.572,218.49,190.97,122.81,10.203,12.169,16.113,542.4,233.04,408.47,0.0,0.0,0.0,RT
4147,3.296,2.0824,200.89,199.34,127.67,10.564,12.421,15.455,546.8,204.03,330.69,0.0,0.0,0.0,RT
4148,3.7957,2.3549,209.94,185.06,131.94,10.188,13.075,16.171,543.5,329.47,311.39,0.0,0.0,0.0,RT
4149,3.6567,2.3681,202.93,186.71,106.83,9.96,13.146,16.386,548.9,354.8,332.06,0.0,0.0,0.0,RT
4150,3.7599,2.7282,234.27,183.02,117.48,10.397,12.377,16.15,552.0,256.01,381.09,0.0,0.0,0.0,RT
4151,3.8418,2.3172,196.39,180.06,133.59,10.639,12.537,15.746,542.1,202.06,313.23,0.0,0.0,0.0,RT
4152,4.0101,2.8872,213.76,187.64,127.84,10.267,12.141,14.894,550.5,220.6,284.35,0.0,0.0,0.0,RT
4153,3.4081,2.4228,201.78,193.43,118.31,10.541,12.911,15.766,556.6,266.19,307.42,0.0,0.0,0.0,RT
4154,4.5626,1.9705,218.87,202.57,120.03,10.391,13.426,15.216,546.4,363.01,198.05,0.0,0.0,0.0,RT
4155,5.0889,1.8804,213.52,178.08,122.52,10.189,12.286,15.932,556.6,249.17,361.4,0.0,0.0,0.0,RT
4156,3.5322,2.0309,225.05,189.7,116.83,10.667,12.97,16.469,563.2,291.96,373.81,0.0,0.0,0.0,RT
4157,5.4311,2.2189,218.62,201.78,124.65,10.305,12.795,15.446,540.6,294.27,289.19,0.0,0.0,0.0,RT
4158,3.4402,2.2779,201.68,178.21,124.17,10.612,12.433,14.828,553.0,203.02,236.04,0.0,0.0,0.0,RT
4159,3.8069,2.2971,244.99,202.67,110.52,10.062,12.222,15.921,570.4,301.77,427.61,0.0,0.0,0.0,RT
4160,3.662,1.2187,216.67,185.61,115.84,10.541,13.491,15.495,552.4,353.11,205.44,0.0,0.0,0.0,RT
4161,3.7821,2.4601,203.39,197.11,116.14,10.687,12.806,16.422,541.7,233.52,386.06,0.0,0.0,0.0,RT
4162,4.4681,3.177,212.47,187.82,117.83,10.606,12.883,15.532,554.9,268.55,276.08,0.0,0.0,0.0,RT
4163,3.6281,2.8815,217.57,194.59,122.29,10.768,12.415,15.458,548.3,196.56,324.62,0.0,0.0,0.0,RT
4164,3.1065,2.8538,217.11,206.09,121.53,10.694,12.524,15.558,537.3,213.58,335.89,0.0,0.0,0.0,RT
4165,3.3986,1.9388,215.95,188.79,113.88,10.59,12.013,15.685,548.3,168.56,380.05,0.0,0.0,0.0,RT
4166,3.6294,3.235,221.6,199.97,131.39,10.754,12.804,14.311,538.5,244.71,162.25,0.0,0.0,0.0,RT
4167,3.8625,3.2971,220.42,192.75,120.04,10.388,12.35,15.013,533.6,230.79,273.86,0.0,0.0,0.0,RT
4168,3.2984,3.0168,199.83,182.14,132.44,10.656,12.089,16.164,558.7,159.98,414.64,0.0,0.0,0.0,RT
4169,3.3529,2.5633,235.3,188.54,132.24,10.507,12.158,15.109,526.6,204.63,292.97,0.0,0.0,0.0,RT
4170,3.886,2.7946,233.63,187.92,111.0,11.055,13.464,15.483,564.0,317.41,213.9,0.0,0.0,0.0,RT
4171,3.9085,2.1176,219.61,175.88,115.83,10.582,12.381,15.363,555.7,219.54,291.4,0.0,0.0,0.0,RT
4172,4.3496,3.4543,210.46,194.59,116.45,10.114,12.647,15.088,564.9,301.17,268.3,0.0,0.0,0.0,RT
4173,3.3921,1.7044,210.67,196.58,122.66,10.576,12.022,15.403,566.7,172.63,376.66,0.0,0.0,0.0,RT
4174,4.0771,2.2958,206.11,198.12,126.17,10.215,12.424,14.887,561.2,255.62,273.83,0.0,0.0,0.0,RT
4175,3.6631,2.7369,207.67,204.3,121.25,10.719,11.952,14.611,545.7,139.76,296.52,0.0,0.0,0.0,RT
4176,3.4663,2.3243,183.76,199.54,115.32,10.724,12.649,15.624,543.8,192.34,322.8,0.0,0.0,0.0,RT
4177,3.6825,3.2797,228.36,183.97,134.04,10.317,12.136,16.467,551.1,228.88,439.16,0.0,0.0,0.0,RT
4178,3.7648,1.9193,224.13,186.1,116.27,10.189,12.819,15.948,559.9,330.14,326.06,0.0,0.0,0.0,RT
4179,3.0572,2.52,189.88,198.39,126.31,10.54,11.784,15.961,568.9,134.42,471.42,0.0,0.0,0.0,RT
4180,3.0919,1.7991,220.68,193.9,119.68,10.229,12.247,16.133,540.0,240.5,406.79,0.0,0.0,0.0,RT
4181,4.1725,2.8073,209.91,189.82,119.45,10.248,12.971,15.623,558.1,318.92,281.03,0.0,0.0,0.0,RT
4182,3.5186,2.5982,207.61,181.25,125.73,10.348,13.113,15.514,550.4,315.96,239.52,0.0,0.0,0.0,RT
4183,3.8672,2.7621,215.91,184.69,133.12,10.687,12.502,14.984,550.4,215.71,252.33,0.0,0.0,0.0,RT
4184,4.1507,1.4632,189.09,195.83,122.59,10.055,12.345,15.973,556.5,240.95,395.4,0.0,0.0,0.0,RT
4185,3.5957,2.7162,209.87,170.49,115.84,10.274,12.547,15.666,524.3,250.08,278.84,0.0,0.0,0.0,RT
4186,3.4934,2.4691,210.95,166.6,132.58,11.22,13.321,15.087,550.3,243.91,161.93,0.0,0.0,0.0,RT
4187,4.2549,2.4911,210.97,196.93,124.2,11.086,12.393,15.311,537.6,148.18,309.0,0.0,0.0,0.0,RT
4188,4.8388,3.0645,193.59,184.67,121.45,10.863,12.501,14.824,557.3,176.78,239.06,0.0,0.0,0.0,RT
4189,3.6709,2.3572,215.36,194.69,128.74,10.513,12.079,15.815,553.1,186.51,402.35,0.0,0.0,0.0,RT
4190,2.3084,2.298,222.72,205.77,122.74,10.726,12.229,16.427,566.9,189.82,489.72,0.0,0.0,0.0,RT
4191,2.9766,2.5612,214.89,179.87,140.88,10.385,12.676,14.822,565.0,278.21,218.07,0.0,0.0,0.0,RT
4192,3.8441,2.8137,207.25,173.3,120.02,9.689,12.857,16.127,544.0,357.23,308.25,0.0,0.0,0.0,RT
4193,4.7482,2.4387,242.27,187.24,129.77,10.329,12.621,16.225,552.8,306.94,373.06,0.0,0.0,0.0,RT
4194,5.5171,2.5669,198.91,183.15,123.76,10.358,12.832,14.802,566.1,278.64,204.26,0.0,0.0,0.0,RT
4195,2.9984,2.1932,219.28,189.75,123.73,10.508,12.1,14.26,554.8,193.6,227.36,0.0,0.0,0.0,RT
4196,3.5159,2.7565,212.92,195.38,116.92,10.645,12.06,15.538,557.2,167.92,378.62,0.0,0.0,0.0,RT
4197,3.189,2.311,234.15,193.27,116.96,10.995,12.818,15.396,566.5,241.76,282.27,0.0,0.0,0.0,RT
4198,3.6446,2.2433,214.64,190.46,124.22,10.51,12.31,15.368,565.0,218.27,329.08,0.0,0.0,0.0,RT
4199,4.299,2.7834,217.21,200.58,112.62,10.199,12.03,16.176,552.2,219.66,459.22,0.0,0.0,0.0,RT
4200,4.5662,2.2959,216.07,196.71,115.11,10.441,12.581,15.289,561.1,259.41,298.83,0.0,0.0,0.0,RT
4201,4.5942,1.8711,197.3,188.19,120.13,10.693,12.534,16.952,559.4,203.2,465.0,0.0,0.0,0.0,RT
4202,2.9589,1.9276,199.57,196.35,130.54,10.466,12.424,14.579,567.3,221.66,239.99,0.0,0.0,0.0,RT
4203,3.7515,3.1106,206.69,174.54,120.68,10.259,13.135,14.98,551.5,327.8,177.57,0.0,0.0,0.0,RT
4204,3.3815,2.2306,221.49,200.64,120.55,10.657,13.25,14.976,563.1,323.35,195.08,0.0,0.0,0.0,RT
4205,3.6107,2.7459,212.8,190.22,111.0,10.157,12.884,15.388,546.5,317.1,260.27,0.0,0.0,0.0,RT
4206,3.4538,2.2057,207.52,177.99,134.41,10.236,12.672,16.352,555.3,280.62,363.75,0.0,0.0,0.0,RT
4207,2.9805,2.189,226.47,185.83,129.41,10.625,13.052,14.83,559.6,307.6,184.88,0.0,0.0,0.0,RT
4208,4.5747,2.496,186.21,200.38,130.37,10.264,12.563,14.958,557.6,238.67,267.56,0.0,0.0,0.0,RT
4209,3.3034,3.1314,194.45,182.32,107.65,10.394,12.422,15.119,553.8,218.43,272.3,0.0,0.0,0.0,RT
4210,3.3913,3.2475,180.04,194.11,122.99,10.505,12.267,15.446,550.4,174.6,339.72,0.0,0.0,0.0,RT
4211,4.7538,2.4788,224.5,198.79,112.02,10.487,12.187,15.597,557.9,212.87,378.15,0.0,0.0,0.0,RT
4212,2.904,3.8578,208.84,190.24,126.56,10.21,12.871,15.266,555.9,308.99,253.25,0.0,0.0,0.0,RT
4213,4.0002,2.2991,221.6,181.35,122.73,10.599,11.899,14.727,551.8,159.04,282.96,0.0,0.0,0.0,RT
4214,4.4059,2.8173,208.69,189.36,124.41,10.225,12.262,15.442,557.5,237.05,335.63,0.0,0.0,0.0,RT
4215,4.6796,2.1501,222.28,175.91,113.91,10.995,12.359,16.36,535.7,162.35,377.1,0.0,0.0,0.0,RT
4216,3.9538,1.9383,208.48,185.11,111.16,10.38,11.937,16.049,554.9,180.19,422.43,0.0,0.0,0.0,RT
4217,4.1944,2.4403,214.92,178.93,114.55,10.682,12.343,15.226,533.6,190.5,275.21,0.0,0.0,0.0,RT
4218,3.9287,2.3814,213.16,189.53,122.62,10.72,12.537,15.543,541.8,209.92,308.62,0.0,0.0,0.0,RT
4219,3.5893,2.0642,214.05,177.31,117.94,10.394,12.911,15.8,553.9,298.49,283.72,0.0,0.0,0.0,RT
4220,4.2837,3.2927,230.22,190.83,122.15,10.21,12.298,16.031,550.1,264.39,391.92,0.0,0.0,0.0,RT
4221,3.4077,2.7355,190.51,201.33,111.3,10.719,12.54,16.421,533.7,185.18,416.93,0.0,0.0,0.0,RT
4222,4.0308,2.4554,209.18,201.96,119.94,10.073,11.902,15.661,531.7,203.43,403.62,0.0,0.0,0.0,RT
4223,2.8902,1.8944,212.38,177.55,131.86,10.119,12.013,14.796,547.1,220.1,270.33,0.0,0.0,0.0,RT
4224,3.2804,1.6049,210.58,183.34,122.82,10.682,11.739,14.582,532.3,118.42,277.46,0.0,0.0,0.0,RT
4225,4.7574,2.6366,205.23,198.53,123.36,10.44,12.892,15.862,536.7,270.04,316.45,0.0,0.0,0.0,RT
4226,3.7266,1.5887,203.58,197.04,123.42,10.288,12.369,14.632,544.4,230.63,242.72,0.0,0.0,0.0,RT
4227,2.7479,2.4503,228.36,183.85,115.65,10.35,12.588,15.989,559.0,285.68,349.52,0.0,0.0,0.0,RT
4228,5.2342,2.1347,209.15,185.14,133.87,10.261,12.709,15.142,538.5,275.72,242.54,0.0,0.0,0.0,RT
4229,4.3374,2.2292,239.26,190.82,123.03,11.154,12.823,14.771,528.6,211.07,196.43,0.0,0.0,0.0,RT
4230,3.7809,3.1181,216.34,171.67,121.51,10.806,13.302,15.808,563.5,304.36,242.41,0.0,0.0,0.0,RT
4231,3.5319,2.1383,206.52,195.25,125.84,10.253,12.483,14.886,558.6,257.34,262.06,0.0,0.0,0.0,RT
4232,4.7655,2.4737,216.63,200.83,128.0,10.406,12.215,15.783,553.6,216.99,396.71,0.0,0.0,0.0,RT
4233,4.5082,2.1404,211.31,186.11,109.41,10.679,12.779,15.61,549.7,243.95,289.53,0.0,0.0,0.0,RT
4234,4.7563,2.588,226.1,175.81,120.48,10.207,13.445,14.359,570.9,417.98,91.74,0.0,0.0,0.0,RT
4235,4.0326,2.5162,195.99,204.13,139.0,10.332,12.284,16.35,553.2,211.64,459.09,0.0,0.0,0.0,RT
4236,3.4375,2.4506,188.39,192.19,134.07,10.411,12.182,16.276,550.9,183.83,433.46,0.0,0.0,0.0,RT
4237,3.4744,2.9645,214.33,197.09,119.1,10.236,11.478,16.071,548.2,145.99,496.27,0.0,0.0,0.0,RT
4238,3.6186,1.8227,220.03,176.79,126.19,10.829,11.673,16.084,554.4,102.98,432.26,0.0,0.0,0.0,RT
4239,2.8162,1.7414,213.43,176.83,117.22,10.286,13.068,15.063,542.7,322.24,191.45,0.0,0.0,0.0,RT
4240,4.16,1.9516,218.07,194.14,123.01,10.465,12.431,16.195,561.1,240.52,410.15,0.0,0.0,0.0,RT
4241,3.9414,2.5187,216.31,200.28,116.1,10.535,12.045,15.955,563.0,183.89,440.89,0.0,0.0,0.0,RT
4242,3.7047,2.6738,192.24,178.71,115.96,10.976,12.501,14.245,562.7,165.01,175.34,0.0,0.0,0.0,RT
4243,3.8477,1.4334,213.37,188.98,114.97,10.474,13.541,14.921,549.5,359.56,143.34,0.0,0.0,0.0,RT
4244,3.5453,2.6668,225.8,174.13,134.3,11.141,12.502,15.045,553.8,170.13,245.26,0.0,0.0,0.0,RT
4245,4.9488,3.4235,212.06,182.98,115.92,10.391,13.266,16.387,536.8,327.21,306.52,0.0,0.0,0.0,RT
4246,2.9716,2.2874,194.28,187.43,129.71,10.434,12.125,14.921,537.5,176.62,281.59,0.0,0.0,0.0,RT
4247,2.8709,3.3124,205.99,194.89,116.33,10.781,13.084,15.148,557.7,264.58,224.33,0.0,0.0,0.0,RT
4248,4.4486,2.6277,216.68,168.94,115.36,11.076,12.276,14.73,559.2,145.33,231.82,0.0,0.0,0.0,RT
4249,3.8528,3.2223,231.55,203.2,123.31,10.421,12.192,15.213,532.6,218.45,326.97,0.0,0.0,0.0,RT
4250,4.6011,3.0834,186.52,188.29,108.96,10.871,12.124,16.121,537.2,125.57,404.22,0.0,0.0,0.0,RT
4251,4.0476,2.2876,214.33,202.94,125.65,10.754,12.37,14.646,540.7,187.3,249.7,0.0,0.0,0.0,RT
4252,4.2668,2.8814,198.81,196.99,118.84,10.272,12.89,15.783,553.5,288.14,315.38,0.0,0.0,0.0,RT
4253,3.6263,2.2867,216.09,198.52,115.32,10.495,12.307,14.974,545.7,213.76,288.87,0.0,0.0,0.0,RT
4254,4.5405,3.4084,217.05,210.2,113.49,10.488,12.928,16.63,538.4,285.13,418.97,0.0,0.0,0.0,RT
4255,3.298,2.3269,207.2,182.18,136.76,10.191,12.213,15.569,546.9,229.17,334.34,0.0,0.0,0.0,RT
4256,3.9756,2.6994,217.58,191.35,119.71,10.549,12.467,15.45,546.7,228.14,312.0,0.0,0.0,0.0,RT
4257,3.4276,3.5598,223.68,180.09,119.35,10.524,12.288,15.151,559.1,220.56,288.34,0.0,0.0,0.0,RT
4258,4.0239,2.7235,208.03,188.98,127.42,10.612,13.225,15.629,547.3,297.44,248.68,0.0,0.0,0.0,RT
4259,5.0494,2.2428,193.95,197.2,112.85,10.521,12.707,14.617,564.6,239.39,212.71,0.0,0.0,0.0,RT
4260,3.6898,1.9126,227.11,201.27,129.64,10.3,12.614,15.558,529.6,278.28,313.87,0.0,0.0,0.0,RT
4261,3.6376,1.8254,219.94,186.18,119.7,11.234,12.388,15.148,554.6,140.83,284.91,0.0,0.0,0.0,RT
4262,4.2528,2.6641,216.77,177.95,108.24,10.565,12.267,15.122,571.0,210.63,290.11,0.0,0.0,0.0,RT
4263,3.5734,2.4032,201.71,190.73,115.49,10.89,12.097,16.736,548.6,133.62,485.39,0.0,0.0,0.0,RT
4264,4.2627,1.9577,221.83,181.48,110.69,10.631,13.029,16.342,547.2,291.01,329.06,0.0,0.0,0.0,RT
4265,3.8777,2.8157,234.51,184.22,120.69,10.952,11.854,16.376,543.4,114.95,452.65,0.0,0.0,0.0,RT
4266,2.7674,2.8076,208.54,196.72,113.25,10.267,12.355,16.01,535.4,233.14,384.99,0.0,0.0,0.0,RT
4267,2.8187,2.395,211.13,194.86,112.32,10.473,12.853,15.745,560.6,281.66,315.88,0.0,0.0,0.0,RT
4268,3.0741,3.2548,197.22,198.34,122.48,10.366,11.83,16.381,542.1,156.55,489.31,0.0,0.0,0.0,RT
4269,3.0774,1.768,201.37,186.63,120.37,10.328,12.571,15.697,559.1,252.5,326.11,0.0,0.0,0.0,RT
4270,3.8314,2.2586,197.11,200.09,130.28,10.58,12.152,15.871,553.9,171.58,412.21,0.0,0.0,0.0,RT
4271,2.901,2.7205,211.57,190.14,129.9,10.426,12.511,16.332,556.6,245.46,404.42,0.0,0.0,0.0,RT
4272,2.6708,1.9966,205.91,187.16,120.52,10.072,12.433,15.99,540.6,262.76,359.87,0.0,0.0,0.0,RT
4273,3.397,2.8736,214.47,179.01,124.25,10.409,11.598,15.766,553.4,141.11,412.92,0.0,0.0,0.0,RT
4274,4.6673,3.0498,199.3,169.1,108.04,10.384,12.755,15.977,550.0,259.91,299.71,0.0,0.0,0.0,RT
4275,3.6494,1.5158,207.99,174.36,125.92,10.764,12.105,15.567,551.9,153.89,333.13,0.0,0.0,0.0,RT
4276,4.0026,3.2802,198.56,192.15,123.49,10.066,12.281,15.805,524.9,230.8,355.43,0.0,0.0,0.0,RT
4277,4.6187,2.6868,212.25,180.92,128.11,10.346,12.52,15.862,555.3,256.23,335.75,0.0,0.0,0.0,RT
4278,3.0605,2.2092,190.41,173.55,117.4,10.275,12.65,14.759,572.3,258.87,209.48,0.0,0.0,0.0,RT
4279,5.2017,1.8517,211.82,185.81,117.47,10.723,12.679,15.058,537.2,222.53,237.5,0.0,0.0,0.0,RT
4280,3.0822,2.9545,206.66,192.8,117.52,10.336,12.816,15.937,559.5,286.73,336.58,0.0,0.0,0.0,RT
4281,3.4811,1.9399,212.17,194.15,132.19,10.814,11.513,15.579,547.6,81.23,432.33,0.0,0.0,0.0,RT
4282,4.8553,2.6858,190.17,189.71,122.4,10.486,12.693,15.489,539.6,226.51,286.27,0.0,0.0,0.0,RT
4283,3.5104,1.9538,217.86,189.39,107.28,10.647,12.504,15.676,543.0,219.72,326.16,0.0,0.0,0.0,RT
4284,5.303,2.4396,206.42,184.62,125.48,10.832,12.279,14.31,564.6,168.62,211.77,0.0,0.0,0.0,RT
4285,4.7487,2.9261,212.61,196.34,116.06,10.139,12.605,15.398,552.9,289.84,303.23,0.0,0.0,0.0,RT
4286,3.4285,2.2147,187.56,188.23,129.22,10.426,12.868,15.404,548.7,251.37,261.87,0.0,0.0,0.0,RT
4287,4.7884,3.275,195.09,189.24,124.58,10.626,12.149,15.608,534.3,158.75,349.68,0.0,0.0,0.0,RT
4288,2.7233,2.7334,205.32,200.38,130.54,10.559,13.061,16.013,555.5,285.3,328.61,0.0,0.0,0.0,RT
4289,3.6693,1.9978,226.51,197.92,128.83,10.111,12.959,15.281,560.8,361.72,257.76,0.0,0.0,0.0,RT
4290,3.9158,1.8765,216.33,188.15,127.97,10.709,12.648,16.307,553.0,231.98,380.67,0.0,0.0,0.0,RT
4291,3.4603,2.0929,211.56,186.73,129.64,10.514,12.011,14.916,538.6,170.51,292.17,0.0,0.0,0.0,RT
4292,3.4408,2.417,198.91,186.65,126.93,10.538,13.362,15.916,555.3,311.85,264.73,0.0,0.0,0.0,RT
4293,3.1523,3.3476,196.72,169.79,114.1,10.434,12.614,15.189,568.6,243.87,248.57,0.0,0.0,0.0,RT
4294,4.0729,3.4976,213.32,200.97,110.28,9.545,12.559,16.201,548.4,352.58,401.32,0.0,0.0,0.0,RT
4295,3.6451,2.199,218.41,183.15,112.94,10.664,12.545,15.633,560.4,230.31,316.83,0.0,0.0,0.0,RT
4296,5.049,2.1863,212.51,198.55,126.21,10.676,12.721,14.776,547.8,238.01,223.53,0.0,0.0,0.0,RT
4297,3.6339,2.8272,230.51,190.42,101.1,10.374,12.871,15.562,548.2,315.57,280.93,0.0,0.0,0.0,RT
4298,3.0355,2.8223,201.81,203.92,119.87,10.055,12.49,15.74,552.1,271.32,365.91,0.0,0.0,0.0,RT
4299,4.1357,3.1521,212.15,195.29,117.74,10.339,12.003,15.635,546.4,192.83,387.6,0.0,0.0,0.0,RT
4300,4.3568,3.1713,189.68,199.12,130.4,10.798,12.914,15.697,545.4,218.86,302.29,0.0,0.0,0.0,RT
4301,3.676,2.0665,212.53,184.08,119.0,10.378,12.174,15.365,550.2,210.04,323.2,0.0,0.0,0.0,RT
4302,5.3597,1.8118,227.63,177.15,116.87,10.507,12.098,15.165,559.7,202.73,304.01,0.0,0.0,0.0,RT
4303,2.9398,2.7418,197.5,191.48,131.19,10.4,12.475,14.514,550.8,225.7,215.07,0.0,0.0,0.0,RT
