Country_Code,Country_Name,Year,Quarter,Date,Bank_NPL_to_Total_Loans_%,Bank_Z_Score,Bank_ROA_%,Domestic_Credit_to_Private_Sector_%_GDP,WGI_Regulatory_Quality,Financial_Regulation_Index,Digital_Lending_Regulation,Mobile_Money_Regulation,Data_Protection_Law,Regulatory_Sandbox,Total_FinTech_Regulations,Account_Ownership_%_Adults,Mobile_Money_Account_%_Adults,Bank_Branches_per_100k_Adults,ATMs_per_100k_Adults,Banking_Market_HHI,Interest_Rate_Spread_%,Capital_Adequacy_Ratio_%,Liquid_Assets_to_Deposits_%,Forex_Reserves_Months_Imports,Financial_Stress_Index,Systemic_Risk_Score,Data_Source,Last_Updated,Region,Banking_Health_Index,Regulatory_Strength_Index,Financial_Development_Index
MLI,Mali,2024,Q2,2024-Q2,9.98,13.76,0.796,30.69,-0.93,40.72,0,0,0,0,0,51.86,43.35,2.89,7.8,4225.0,12.99,10.9,28.63,2.46,47.84,104.15,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.94625,24.040000000000003,31.189999999999998
MLI,Mali,2024,Q3,2024-Q3,10.14,13.9,0.805,30.93,-0.934,41.05,0,0,0,0,0,52.58,44.38,2.91,7.88,4242.0,13.09,10.98,28.92,2.5,48.51,104.3,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.06875,24.12333333333333,31.639999999999997
MLI,Mali,2024,Q4,2024-Q4,9.56,13.42,0.767,30.27,-0.923,40.17,0,0,0,0,0,51.77,43.49,2.88,7.74,4135.0,12.62,10.75,27.94,2.36,45.63,103.47,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.655,23.903333333333336,31.082
MOZ,Mozambique,2010,Q1,2010-Q1,12.22,13.63,0.378,19.19,-0.716,37.26,0,0,0,0,0,16.36,15.83,2.89,7.2,4964.0,14.9,13.03,15.28,2.94,59.57,115.63,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.76125,24.313333333333333,16.046
MOZ,Mozambique,2010,Q2,2010-Q2,12.15,13.59,0.375,19.18,-0.715,37.23,0,0,0,0,0,16.45,16.01,2.9,7.21,4940.0,14.82,13.02,15.23,2.93,59.1,115.42,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.733125,24.310000000000002,16.112000000000002
MOZ,Mozambique,2010,Q3,2010-Q3,13.09,14.22,0.398,19.8,-0.727,38.45,0,0,0,0,0,17.1,17.0,2.95,7.47,5080.0,15.48,13.45,15.95,3.15,63.53,117.07,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.261875000000003,24.636666666666667,16.718
MOZ,Mozambique,2010,Q4,2010-Q4,12.95,14.14,0.394,19.75,-0.725,38.34,0,0,0,0,0,17.15,17.13,2.95,7.47,5046.0,15.36,13.41,15.85,3.12,62.73,116.73,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.200625000000002,24.613333333333333,16.744
MOZ,Mozambique,2011,Q1,2011-Q1,13.46,14.48,0.405,20.1,-0.731,39.02,0,0,0,0,0,17.57,17.82,2.98,7.63,5112.0,15.7,13.65,16.23,3.24,65.06,117.59,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.48625,24.8,17.130000000000003
MOZ,Mozambique,2011,Q2,2011-Q2,13.84,14.73,0.414,20.35,-0.735,39.52,0,0,0,0,0,17.9,18.36,3.01,7.75,5158.0,15.94,13.82,16.51,3.33,66.76,118.21,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.695,24.94,17.432
MOZ,Mozambique,2011,Q3,2011-Q3,13.53,14.54,0.406,20.2,-0.732,39.22,0,0,0,0,0,17.87,18.37,3.0,7.72,5100.0,15.7,13.72,16.3,3.26,65.15,117.56,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.549375,24.86,17.375999999999998
MOZ,Mozambique,2011,Q4,2011-Q4,12.25,13.72,0.374,19.47,-0.719,37.8,0,0,0,0,0,17.33,17.6,2.96,7.46,4894.0,14.78,13.22,15.38,2.95,58.85,115.12,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.889375,24.473333333333333,16.824
MOZ,Mozambique,2012,Q1,2012-Q1,11.91,13.5,0.366,19.28,-0.715,37.44,0,0,0,0,0,17.25,17.52,2.95,7.41,4831.0,14.52,13.1,15.13,2.87,57.14,114.46,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.720625000000002,24.38,16.724
MOZ,Mozambique,2012,Q2,2012-Q2,12.11,13.64,0.37,19.44,-0.718,37.74,0,0,0,0,0,17.48,17.92,2.96,7.49,4853.0,14.64,13.2,15.29,2.92,57.99,114.75,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.838124999999998,24.459999999999997,16.924
MOZ,Mozambique,2012,Q3,2012-Q3,11.27,13.07,0.349,18.93,-0.708,36.75,0,0,0,0,0,17.11,17.4,2.93,7.31,4707.0,14.01,12.85,14.66,2.71,53.84,113.17,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.378125,24.19666666666667,16.542
MOZ,Mozambique,2012,Q4,2012-Q4,11.15,13.0,0.345,18.88,-0.707,36.66,0,0,0,0,0,17.19,17.59,2.93,7.32,4675.0,13.9,12.82,14.57,2.69,53.17,112.89,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.325625000000002,24.173333333333332,16.59
MOZ,Mozambique,2013,Q1,2013-Q1,10.37,12.45,0.325,18.38,-0.697,35.69,0,0,0,0,0,16.84,17.1,2.9,7.15,4532.0,13.29,12.48,13.96,2.5,49.33,111.44,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.879375,23.916666666666668,16.223999999999997
MOZ,Mozambique,2013,Q2,2013-Q2,10.44,12.51,0.326,18.46,-0.698,35.84,0,0,0,0,0,17.01,17.4,2.91,7.2,4534.0,13.32,12.54,14.02,2.51,49.56,111.5,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.9375,23.959999999999997,16.364
MOZ,Mozambique,2013,Q3,2013-Q3,10.64,12.66,0.331,18.63,-0.701,36.17,0,0,0,0,0,17.26,17.83,2.93,7.28,4560.0,13.46,12.65,14.19,2.56,50.45,111.8,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.0675,24.05,16.586000000000002
MOZ,Mozambique,2013,Q4,2013-Q4,10.5,12.56,0.327,18.56,-0.699,36.03,0,0,0,0,0,17.28,17.92,2.93,7.27,4525.0,13.33,12.6,14.08,2.53,49.66,111.49,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.99125,24.01666666666667,16.590000000000003
MOZ,Mozambique,2014,Q1,2014-Q1,11.48,13.27,0.351,19.28,-0.712,37.43,0,0,0,0,0,18.05,19.17,2.99,7.58,4684.0,14.06,13.09,14.88,2.77,54.22,113.12,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.59,24.396666666666665,17.322
MOZ,Mozambique,2014,Q2,2014-Q2,10.88,12.86,0.335,18.91,-0.705,36.72,0,0,0,0,0,17.82,18.85,2.97,7.46,4575.0,13.6,12.84,14.42,2.62,51.29,112.01,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.2575,24.206666666666667,17.07
MOZ,Mozambique,2014,Q3,2014-Q3,10.23,12.41,0.319,18.49,-0.697,35.9,0,0,0,0,0,17.54,18.46,2.94,7.31,4454.0,13.09,12.56,13.91,2.47,48.11,110.82,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.893125,23.986666666666668,16.762
MOZ,Mozambique,2014,Q4,2014-Q4,9.24,11.69,0.293,17.8,-0.684,34.56,0,0,0,0,0,16.99,17.66,2.89,7.06,4270.0,12.3,12.09,13.11,2.23,43.34,109.07,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.295,23.626666666666665,16.204
MOZ,Mozambique,2015,Q1,2015-Q1,9.34,11.77,0.295,17.9,-0.685,34.76,0,0,0,0,0,17.18,18.0,2.91,7.12,4279.0,12.36,12.16,13.19,2.25,43.73,109.19,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.36875,23.686666666666667,16.374
MOZ,Mozambique,2015,Q2,2015-Q2,9.43,11.84,0.297,18.0,-0.687,34.95,0,0,0,0,0,17.38,18.38,2.92,7.19,4285.0,12.42,12.23,13.28,2.27,44.06,109.28,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.438125,23.736666666666668,16.547999999999995
MOZ,Mozambique,2015,Q3,2015-Q3,9.3,11.75,0.293,17.93,-0.685,34.81,0,0,0,0,0,17.42,18.48,2.92,7.18,4251.0,12.29,12.18,13.17,2.24,43.35,109.0,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.36625,23.703333333333333,16.558
MOZ,Mozambique,2015,Q4,2015-Q4,8.97,11.5,0.285,17.7,-0.681,34.37,0,0,0,0,0,17.28,18.32,2.91,7.1,4182.0,12.01,12.02,12.9,2.16,41.76,108.42,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.161875000000002,23.583333333333332,16.410000000000004
MOZ,Mozambique,2016,Q1,2016-Q1,9.45,11.88,0.296,18.11,-0.688,35.16,0,0,0,0,0,17.78,19.17,2.95,7.29,4263.0,12.38,12.3,13.32,2.28,43.92,109.15,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.489375000000003,23.8,16.878
MOZ,Mozambique,2016,Q2,2016-Q2,8.63,11.26,0.275,17.51,-0.676,34.0,0,0,0,0,0,17.3,18.45,2.9,7.07,4103.0,11.72,11.89,12.63,2.08,40.01,107.74,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.973125,23.49333333333333,16.380000000000003
MOZ,Mozambique,2016,Q3,2016-Q3,8.47,11.14,0.271,17.41,-0.674,33.8,0,0,0,0,0,17.31,18.52,2.9,7.05,4063.0,11.57,11.82,12.49,2.04,39.2,107.44,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.878125,23.439999999999998,16.368
MOZ,Mozambique,2016,Q4,2016-Q4,8.74,11.36,0.277,17.66,-0.678,34.28,0,0,0,0,0,17.65,19.12,2.93,7.17,4106.0,11.77,11.99,12.74,2.11,40.36,107.82,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.07125,23.573333333333334,16.684000000000005
MOZ,Mozambique,2017,Q1,2017-Q1,9.15,11.69,0.287,18.02,-0.685,35.0,0,0,0,0,0,18.14,19.97,2.97,7.34,4173.0,12.09,12.24,13.11,2.21,42.19,108.42,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.360625,23.766666666666666,17.131999999999998
MOZ,Mozambique,2017,Q2,2017-Q2,9.02,11.59,0.283,17.95,-0.683,34.84,0,0,0,0,0,18.16,20.06,2.96,7.33,4139.0,11.96,12.19,13.0,2.17,41.5,108.16,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.283749999999998,23.72666666666667,17.125999999999998
MOZ,Mozambique,2017,Q3,2017-Q3,9.47,11.94,0.294,18.33,-0.69,35.6,0,0,0,0,0,18.66,20.96,3.0,7.51,4212.0,12.3,12.45,13.39,2.28,43.48,108.82,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.588124999999998,23.933333333333337,17.593999999999998
MOZ,Mozambique,2017,Q4,2017-Q4,9.39,11.89,0.291,18.3,-0.689,35.53,0,0,0,0,0,18.73,21.14,3.01,7.52,4188.0,12.22,12.43,13.33,2.26,43.04,108.64,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.550625,23.916666666666668,17.651999999999997
MOZ,Mozambique,2018,Q1,2018-Q1,8.84,11.47,0.277,17.9,-0.682,34.74,0,0,0,0,0,18.42,20.66,2.98,7.37,4080.0,11.77,12.15,12.86,2.13,40.43,107.71,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.200000000000003,23.7,17.324
MOZ,Mozambique,2018,Q2,2018-Q2,9.45,11.95,0.292,18.42,-0.691,35.76,0,0,0,0,0,19.08,21.84,3.03,7.61,4182.0,12.24,12.51,13.4,2.28,43.12,108.61,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.619374999999998,23.98,17.942
MOZ,Mozambique,2018,Q3,2018-Q3,9.93,12.32,0.303,18.83,-0.698,36.55,0,0,0,0,0,19.61,22.82,3.07,7.81,4258.0,12.59,12.78,13.82,2.39,45.24,109.32,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.936875,24.19666666666667,18.446
MOZ,Mozambique,2018,Q4,2018-Q4,9.62,12.1,0.295,18.62,-0.694,36.15,0,0,0,0,0,19.52,22.74,3.06,7.74,4194.0,12.34,12.65,13.56,2.32,43.74,108.76,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.76125,24.090000000000003,18.332
MOZ,Mozambique,2019,Q1,2019-Q1,10.37,12.67,0.313,19.23,-0.705,37.34,0,0,0,0,0,20.29,24.14,3.11,8.02,4314.0,12.89,13.06,14.2,2.5,47.06,109.9,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.249375,24.413333333333338,19.05
MOZ,Mozambique,2019,Q2,2019-Q2,11.19,13.27,0.332,19.87,-0.717,38.58,0,0,0,0,0,21.08,25.63,3.17,8.31,4441.0,13.49,13.5,14.88,2.7,50.69,111.16,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.765625,24.746666666666666,19.81
MOZ,Mozambique,2019,Q3,2019-Q3,11.66,13.61,0.343,20.23,-0.723,39.28,0,0,0,0,0,21.55,26.55,3.2,8.48,4507.0,13.81,13.74,15.26,2.81,52.74,111.87,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.05375,24.94,20.258
MOZ,Mozambique,2019,Q4,2019-Q4,11.5,13.5,0.339,20.15,-0.721,39.12,0,0,0,0,0,21.6,26.71,3.2,8.47,4471.0,13.67,13.68,15.14,2.77,51.89,111.54,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.96875,24.899999999999995,20.28
MOZ,Mozambique,2020,Q1,2020-Q1,15.51,9.51,0.229,19.39,-0.707,37.64,0,0,0,0,0,20.91,25.52,3.15,8.18,4284.0,12.84,11.51,14.25,2.5,93.03,133.64,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.363125,24.5,19.586
MOZ,Mozambique,2020,Q2,2020-Q2,15.8,9.62,0.232,19.57,-0.71,37.99,0,0,0,0,0,21.23,26.17,3.17,8.28,4307.0,12.97,11.62,14.42,2.54,94.6,134.29,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.4625,24.596666666666664,19.875999999999998
MOZ,Mozambique,2020,Q3,2020-Q3,15.41,9.49,0.227,19.41,-0.707,37.68,0,0,0,0,0,21.2,26.21,3.17,8.24,4252.0,12.75,11.52,14.21,2.48,92.04,133.16,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.359375,24.513333333333332,19.83
MOZ,Mozambique,2020,Q4,2020-Q4,15.03,9.35,0.222,19.25,-0.703,37.37,0,0,0,0,0,21.14,26.18,3.16,8.19,4202.0,12.55,11.43,14.01,2.42,89.65,132.11,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.255625,24.436666666666667,19.749999999999996
MOZ,Mozambique,2021,Q1,2021-Q1,15.3,9.45,0.225,19.42,-0.706,39.58,0,0,0,1,1,21.47,26.87,3.18,8.29,4220.0,12.66,11.53,14.16,2.46,91.03,132.67,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.34625,28.486666666666668,20.048000000000002
MOZ,Mozambique,2021,Q2,2021-Q2,15.71,9.61,0.229,19.65,-0.71,40.06,0,0,0,1,1,21.85,27.66,3.2,8.42,4255.0,12.84,11.67,14.4,2.53,93.28,133.61,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,16.480625,28.62,20.4
MOZ,Mozambique,2021,Q3,2021-Q3,16.48,9.9,0.238,20.07,-0.717,40.92,0,0,0,1,1,22.45,28.89,3.24,8.62,4329.0,13.2,13.63,14.83,2.65,49.03,110.28,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.580000000000002,28.86,20.97
MOZ,Mozambique,2021,Q4,2021-Q4,16.23,9.81,0.234,19.98,-0.715,40.73,0,0,0,1,1,22.47,29.01,3.24,8.61,4293.0,13.06,13.57,14.7,2.61,48.18,109.96,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.510625,28.810000000000002,20.976000000000003
MOZ,Mozambique,2022,Q1,2022-Q1,10.07,12.54,0.3,19.43,-0.705,39.62,0,0,0,1,1,21.99,28.15,3.21,8.4,4159.0,12.47,13.2,14.06,2.43,44.61,108.67,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.240625,28.506666666666664,20.483999999999998
MOZ,Mozambique,2022,Q2,2022-Q2,10.21,12.66,0.303,19.57,-0.707,39.9,0,0,0,1,1,22.28,28.8,3.22,8.48,4172.0,12.56,13.29,14.19,2.46,45.14,108.83,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.344375,28.586666666666662,20.742
MOZ,Mozambique,2022,Q3,2022-Q3,10.1,12.58,0.3,19.52,-0.706,39.8,0,0,0,1,1,22.36,29.03,3.23,8.49,4144.0,12.46,13.26,14.1,2.43,44.57,108.6,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.28875,28.560000000000002,20.808
MOZ,Mozambique,2022,Q4,2022-Q4,9.89,12.43,0.294,19.39,-0.703,39.53,0,0,0,1,1,22.32,29.04,3.22,8.45,4102.0,12.29,13.17,13.94,2.38,43.59,108.24,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.166875,28.49,20.75
MOZ,Mozambique,2023,Q1,2023-Q1,9.51,12.14,0.285,19.12,-0.698,38.97,0,0,0,1,1,22.14,28.76,3.2,8.36,4029.0,11.98,12.98,13.62,2.29,41.8,107.6,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.928125,28.336666666666662,20.548000000000002
MOZ,Mozambique,2023,Q2,2023-Q2,9.71,12.3,0.289,19.31,-0.701,39.36,0,0,0,1,1,22.49,29.54,3.23,8.46,4053.0,12.11,13.11,13.79,2.34,42.6,107.85,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.070625,28.44666666666667,20.882
MOZ,Mozambique,2023,Q3,2023-Q3,9.8,12.38,0.291,19.42,-0.703,39.59,0,0,0,1,1,22.78,30.22,3.24,8.54,4058.0,12.16,13.19,13.88,2.36,42.92,107.93,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.15,28.51,21.14
MOZ,Mozambique,2023,Q4,2023-Q4,9.78,12.37,0.289,19.43,-0.703,39.62,0,0,0,1,1,22.93,30.62,3.25,8.58,4043.0,12.12,13.2,13.87,2.36,42.72,107.83,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.146250000000002,28.52,21.278
MOZ,Mozambique,2024,Q1,2024-Q1,9.77,12.37,0.289,19.45,-0.703,39.66,0,0,0,1,1,23.07,30.96,3.26,8.61,4035.0,12.1,13.21,13.87,2.35,42.63,107.78,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.151875,28.53333333333333,21.4
MOZ,Mozambique,2024,Q2,2024-Q2,10.99,13.29,0.317,20.45,-0.721,41.69,0,0,0,1,1,24.39,33.72,3.35,9.07,4225.0,12.99,13.89,14.91,2.65,47.84,109.52,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.945625,29.09,22.69
MOZ,Mozambique,2024,Q3,2024-Q3,11.16,13.43,0.321,20.62,-0.723,42.03,0,0,0,1,1,24.73,34.52,3.37,9.17,4242.0,13.09,14.0,15.05,2.69,48.51,109.73,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,20.07,29.19,23.012
MOZ,Mozambique,2024,Q4,2024-Q4,10.52,12.97,0.305,20.17,-0.715,41.13,0,0,0,1,1,24.35,33.82,3.34,9.0,4135.0,12.62,13.7,14.54,2.53,45.63,108.69,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.689999999999998,28.94333333333334,22.608
MRT,Mauritania,2010,Q1,2010-Q1,13.5,10.47,1.064,20.88,-0.478,30.94,0,0,0,0,0,27.33,16.13,2.69,2.55,4964.0,14.9,11.5,20.17,1.17,59.57,113.95,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.05125,23.793333333333337,16.577999999999996
MRT,Mauritania,2010,Q2,2010-Q2,13.43,10.44,1.057,20.86,-0.477,30.92,0,0,0,0,0,27.48,16.31,2.7,2.56,4940.0,14.82,11.5,20.1,1.17,59.1,113.75,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.023125,23.793333333333333,16.654000000000003
MRT,Mauritania,2010,Q3,2010-Q3,14.46,10.93,1.12,21.54,-0.485,31.93,0,0,0,0,0,28.56,17.32,2.74,2.65,5080.0,15.48,11.87,21.04,1.26,63.53,115.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.54625,24.076666666666668,17.284
MRT,Mauritania,2010,Q4,2010-Q4,14.31,10.86,1.109,21.48,-0.484,31.84,0,0,0,0,0,28.65,17.45,2.75,2.65,5046.0,15.36,11.84,20.92,1.24,62.73,114.99,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.478125,24.05333333333333,17.326
MRT,Mauritania,2011,Q1,2011-Q1,14.87,11.12,1.142,21.86,-0.488,32.4,0,0,0,0,0,29.35,18.16,2.78,2.7,5112.0,15.7,12.05,21.42,1.29,65.06,115.79,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.760624999999997,24.213333333333335,17.734
MRT,Mauritania,2011,Q2,2011-Q2,15.29,11.31,1.165,22.14,-0.491,32.82,0,0,0,0,0,29.89,18.71,2.8,2.75,5158.0,15.94,12.2,21.79,1.33,66.76,116.38,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.961875,24.333333333333332,18.048000000000002
MRT,Mauritania,2011,Q3,2011-Q3,14.95,11.17,1.143,21.98,-0.489,32.57,0,0,0,0,0,29.84,18.72,2.79,2.73,5100.0,15.7,12.11,21.51,1.3,65.15,115.76,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.813125,24.263333333333332,17.99
MRT,Mauritania,2011,Q4,2011-Q4,13.53,10.54,1.054,21.18,-0.48,31.39,0,0,0,0,0,28.94,17.93,2.75,2.64,4894.0,14.78,11.67,20.3,1.18,58.85,113.44,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.144375,23.929999999999996,17.416000000000004
MRT,Mauritania,2012,Q1,2012-Q1,13.16,10.37,1.029,20.98,-0.477,31.09,0,0,0,0,0,28.81,17.85,2.74,2.62,4831.0,14.52,11.56,19.97,1.14,57.14,112.81,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.965,23.849999999999998,17.316
MRT,Mauritania,2012,Q2,2012-Q2,13.38,10.48,1.041,21.15,-0.479,31.34,0,0,0,0,0,29.2,18.26,2.76,2.65,4853.0,14.64,11.65,20.18,1.16,57.99,113.08,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,19.08125,23.92,17.541999999999998
MRT,Mauritania,2012,Q3,2012-Q3,12.45,10.04,0.982,20.59,-0.472,30.52,0,0,0,0,0,28.59,17.73,2.73,2.59,4707.0,14.01,11.35,19.34,1.08,53.84,111.58,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.621875,23.69333333333333,17.148000000000003
MRT,Mauritania,2012,Q4,2012-Q4,12.32,9.98,0.972,20.54,-0.471,30.45,0,0,0,0,0,28.72,17.92,2.73,2.59,4675.0,13.9,11.32,19.23,1.07,53.17,111.31,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.560000000000002,23.676666666666666,17.202000000000005
MRT,Mauritania,2013,Q1,2013-Q1,11.46,9.57,0.915,20.0,-0.465,29.64,0,0,0,0,0,28.13,17.42,2.7,2.53,4532.0,13.29,11.02,18.43,1.0,49.33,109.94,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.11625,23.44666666666667,16.822
MRT,Mauritania,2013,Q2,2013-Q2,11.53,9.61,0.918,20.08,-0.466,29.76,0,0,0,0,0,28.41,17.73,2.71,2.55,4534.0,13.32,11.07,18.51,1.0,49.56,109.99,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.164375,23.48,16.973999999999997
MRT,Mauritania,2013,Q3,2013-Q3,11.76,9.73,0.931,20.27,-0.468,30.04,0,0,0,0,0,28.82,18.16,2.73,2.58,4560.0,13.46,11.17,18.73,1.02,50.45,110.27,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.2925,23.560000000000002,17.212
MRT,Mauritania,2013,Q4,2013-Q4,11.6,9.65,0.92,20.19,-0.467,29.92,0,0,0,0,0,28.87,18.26,2.73,2.58,4525.0,13.33,11.13,18.59,1.01,49.66,109.98,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.215000000000003,23.526666666666667,17.226000000000003
MRT,Mauritania,2014,Q1,2014-Q1,12.68,10.19,0.987,20.97,-0.475,31.09,0,0,0,0,0,30.16,19.53,2.78,2.68,4684.0,14.06,11.56,19.64,1.1,54.22,111.51,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.799999999999997,23.863333333333333,17.984
MRT,Mauritania,2014,Q2,2014-Q2,12.03,9.88,0.944,20.57,-0.471,30.49,0,0,0,0,0,29.76,19.21,2.76,2.64,4575.0,13.6,11.34,19.03,1.04,51.29,110.46,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.468125,23.689999999999998,17.723999999999997
MRT,Mauritania,2014,Q3,2014-Q3,11.31,9.53,0.897,20.11,-0.465,29.81,0,0,0,0,0,29.29,18.81,2.74,2.59,4454.0,13.09,11.08,18.36,0.98,48.11,109.33,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,18.090625,23.503333333333334,17.418
MRT,Mauritania,2014,Q4,2014-Q4,10.21,8.98,0.826,19.37,-0.456,28.7,0,0,0,0,0,28.38,18.0,2.69,2.5,4270.0,12.3,10.67,17.3,0.89,43.34,107.69,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.501875,23.19333333333333,16.84
MRT,Mauritania,2015,Q1,2015-Q1,10.32,9.04,0.832,19.48,-0.457,28.87,0,0,0,0,0,28.69,18.34,2.71,2.52,4279.0,12.36,10.73,17.41,0.9,43.73,107.79,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.57,23.243333333333336,17.020000000000003
MRT,Mauritania,2015,Q2,2015-Q2,10.42,9.1,0.836,19.59,-0.458,29.03,0,0,0,0,0,29.04,18.73,2.72,2.55,4285.0,12.42,10.79,17.52,0.9,44.06,107.87,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.63375,23.290000000000003,17.212
MRT,Mauritania,2015,Q3,2015-Q3,10.27,9.02,0.826,19.51,-0.457,28.91,0,0,0,0,0,29.09,18.84,2.72,2.54,4251.0,12.29,10.75,17.38,0.89,43.35,107.61,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.558124999999997,23.256666666666664,17.223999999999997
MRT,Mauritania,2015,Q4,2015-Q4,9.91,8.84,0.801,19.26,-0.454,28.54,0,0,0,0,0,28.87,18.67,2.71,2.52,4182.0,12.01,10.61,17.02,0.86,41.76,107.06,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.358125,23.153333333333332,17.078000000000003
MRT,Mauritania,2016,Q1,2016-Q1,10.44,9.13,0.834,19.7,-0.459,29.2,0,0,0,0,0,29.7,19.53,2.74,2.58,4263.0,12.38,10.86,17.58,0.91,43.92,107.75,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.677500000000002,23.34,17.558
MRT,Mauritania,2016,Q2,2016-Q2,9.53,8.65,0.774,19.05,-0.451,28.23,0,0,0,0,0,28.9,18.8,2.7,2.5,4103.0,11.72,10.5,16.66,0.83,40.01,106.42,Synthetic/Estimated,2025-10-11,Sub-Saharan Africa,17.164375,23.069999999999997,17.05
