sim_id,soil_type,embedment_ratio_H_D,groundwater_condition,cohesion_kpa,friction_angle_deg,elastic_modulus_mpa,loading_rate_kpa_per_day,max_settlement_mm,max_lateral_displacement_mm,peak_pore_pressure_kpa,failure_mode,failed,source_reference
FEM-01031,Clay,1.2,Saturated,60.32,20.798,51.708,75.32,72.146,50.713,230.76,Basal heave,1,FEM parametric study (synthetic)
FEM-01032,Clay,1.2,Saturated,156.762,24.242,37.792,29.101,73.798,48.267,199.352,Basal heave,1,FEM parametric study (synthetic)
FEM-01033,Clay,1.2,Saturated,119.554,29.886,47.199,32.806,62.354,46.304,194.134,Basal heave,1,FEM parametric study (synthetic)
FEM-01034,Clay,1.2,Saturated,78.813,20.489,19.152,67.94,145.286,106.831,239.253,Basal heave,1,FEM parametric study (synthetic)
FEM-01035,Clay,1.2,Saturated,125.407,30.928,29.047,25.571,88.667,67.851,190.34,Basal heave,1,FEM parametric study (synthetic)
FEM-01036,Clay,1.2,Saturated,136.632,28.01,36.746,5.382,62.839,40.091,186.64,Basal heave,1,FEM parametric study (synthetic)
FEM-01037,Clay,1.2,Saturated,85.639,25.421,57.301,86.736,68.228,46.264,228.747,Basal heave,1,FEM parametric study (synthetic)
FEM-01038,Clay,1.2,Saturated,119.242,22.048,24.435,89.639,136.914,97.55,241.943,Basal heave,1,FEM parametric study (synthetic)
FEM-01039,Clay,1.2,Saturated,46.393,19.336,52.051,89.21,76.945,54.166,220.061,Basal heave,1,FEM parametric study (synthetic)
FEM-01040,Clay,1.2,Saturated,110.833,18.968,33.721,28.222,79.409,57.419,185.988,Basal heave,1,FEM parametric study (synthetic)
FEM-01041,Clay,1.2,Saturated,55.541,20.553,57.201,14.082,45.841,35.804,186.297,Basal heave,1,FEM parametric study (synthetic)
FEM-01042,Clay,1.2,Saturated,76.259,25.419,55.467,53.099,58.827,49.555,209.265,Basal heave,1,FEM parametric study (synthetic)
FEM-01043,Clay,1.2,Saturated,138.739,27.671,35.027,21.521,73.229,54.328,183.568,Basal heave,1,FEM parametric study (synthetic)
FEM-01044,Clay,1.2,Saturated,63.489,22.462,37.011,26.337,68.986,53.937,188.487,Basal heave,1,FEM parametric study (synthetic)
FEM-01045,Clay,1.2,Saturated,53.914,17.951,26.337,75.962,120.003,90.603,222.914,Basal heave,1,FEM parametric study (synthetic)
FEM-01046,Clay,1.2,Saturated,140.337,25.701,25.348,72.078,125.787,93.445,213.709,Basal heave,1,FEM parametric study (synthetic)
FEM-01047,Clay,1.2,Saturated,87.926,29.914,43.857,35.127,64.447,44.887,205.855,Basal heave,1,FEM parametric study (synthetic)
FEM-01048,Clay,1.2,Saturated,74.49,17.107,36.579,78.344,94.589,70.632,229.89,Basal heave,1,FEM parametric study (synthetic)
FEM-01049,Clay,1.2,Saturated,117.525,23.476,16.942,39.574,136.362,96.897,206.763,Basal heave,1,FEM parametric study (synthetic)
FEM-01050,Clay,1.2,Saturated,95.086,19.368,26.664,35.918,98.366,69.062,193.38,Basal heave,1,FEM parametric study (synthetic)
FEM-01051,Clay,1.4,Dry,39.576,26.479,14.749,55.424,98.125,69.585,112.982,Basal heave,1,FEM parametric study (synthetic)
FEM-01052,Clay,1.4,Dry,82.426,29.819,26.692,52.951,67.972,50.151,131.78,Basal heave,1,FEM parametric study (synthetic)
FEM-01053,Clay,1.4,Dry,134.244,30.244,14.459,30.404,89.325,65.132,104.108,Basal heave,1,FEM parametric study (synthetic)
FEM-01054,Clay,1.4,Dry,107.062,27.029,36.219,20.026,47.42,37.156,89.594,Basal heave,1,FEM parametric study (synthetic)
FEM-01055,Clay,1.4,Dry,67.885,24.245,51.274,22.913,32.443,21.085,88.059,Stable,0,FEM parametric study (synthetic)
FEM-01056,Clay,1.4,Dry,31.868,22.55,19.727,83.365,99.479,67.074,144.982,Basal heave,1,FEM parametric study (synthetic)
FEM-01057,Clay,1.4,Dry,127.033,24.172,52.89,14.334,31.088,24.045,71.712,Stable,0,FEM parametric study (synthetic)
FEM-01058,Clay,1.4,Dry,43.372,28.433,21.364,73.282,85.858,58.34,123.915,Basal heave,1,FEM parametric study (synthetic)
FEM-01059,Clay,1.4,Dry,47.578,30.485,21.111,18.978,63.527,44.488,87.469,Basal heave,1,FEM parametric study (synthetic)
FEM-01060,Clay,1.4,Dry,60.479,22.086,37.241,35.427,46.371,31.187,105.417,Basal heave,1,FEM parametric study (synthetic)
FEM-01061,Clay,1.4,Dry,106.824,22.019,24.039,22.892,61.501,46.38,86.066,Basal heave,1,FEM parametric study (synthetic)
FEM-01062,Clay,1.4,Dry,70.113,28.797,33.49,37.076,51.479,37.717,107.63,Basal heave,1,FEM parametric study (synthetic)
FEM-01063,Clay,1.4,Dry,79.196,19.904,11.513,89.891,140.6,96.473,137.644,Basal heave,1,FEM parametric study (synthetic)
FEM-01064,Clay,1.4,Dry,65.399,17.759,37.422,40.314,49.261,35.992,107.246,Basal heave,1,FEM parametric study (synthetic)
FEM-01065,Clay,1.4,Dry,159.104,30.099,41.208,55.959,49.646,41.826,120.277,Basal heave,1,FEM parametric study (synthetic)
FEM-01066,Clay,1.4,Dry,121.707,25.978,19.543,12.037,67.91,48.3,90.019,Basal heave,1,FEM parametric study (synthetic)
FEM-01067,Clay,1.4,Dry,116.785,28.947,58.571,67.046,37.777,25.058,132.859,Basal heave,1,FEM parametric study (synthetic)
FEM-01068,Clay,1.4,Dry,57.249,20.336,38.416,41.994,48.555,36.006,113.795,Basal heave,1,FEM parametric study (synthetic)
FEM-01069,Clay,1.4,Dry,82.877,24.565,47.204,17.199,39.673,29.159,99.049,Basal heave,1,FEM parametric study (synthetic)
FEM-01070,Clay,1.4,Dry,149.498,24.259,21.62,52.211,80.018,55.499,120.045,Basal heave,1,FEM parametric study (synthetic)
FEM-01071,Clay,1.4,Dry,66.397,22.242,32.721,70.727,58.607,39.852,122.937,Basal heave,1,FEM parametric study (synthetic)
FEM-01072,Clay,1.4,Dry,140.171,30.864,24.899,83.829,82.862,62.5,136.446,Basal heave,1,FEM parametric study (synthetic)
FEM-01073,Clay,1.4,Dry,79.287,21.199,13.367,65.453,112.046,84.588,129.654,Basal heave,1,FEM parametric study (synthetic)
FEM-01074,Clay,1.4,Dry,31.327,25.654,40.892,17.59,39.014,26.982,77.527,Basal heave,1,FEM parametric study (synthetic)
FEM-01075,Clay,1.4,Dry,115.019,22.602,45.586,76.685,55.437,39.867,128.17,Basal heave,1,FEM parametric study (synthetic)
FEM-01076,Clay,1.4,Dry,70.268,21.261,55.196,20.769,31.243,18.646,94.267,Stable,0,FEM parametric study (synthetic)
FEM-01077,Clay,1.4,Dry,40.471,24.29,31.495,35.363,55.691,40.648,86.383,Basal heave,1,FEM parametric study (synthetic)
FEM-01078,Clay,1.4,Dry,72.713,20.472,35.756,67.898,60.705,39.286,131.444,Basal heave,1,FEM parametric study (synthetic)
FEM-01079,Clay,1.4,Dry,35.268,20.31,46.304,17.202,33.455,23.675,101.394,Stable,0,FEM parametric study (synthetic)
FEM-01080,Clay,1.4,Dry,55.814,20.382,20.496,52.145,80.899,65.521,128.207,Basal heave,1,FEM parametric study (synthetic)
FEM-01081,Clay,1.4,Dry,106.272,25.12,41.242,42.898,44.855,30.948,102.341,Basal heave,1,FEM parametric study (synthetic)
FEM-01082,Clay,1.4,Dry,122.736,26.242,32.362,26.915,50.618,34.999,83.933,Basal heave,1,FEM parametric study (synthetic)
FEM-01083,Clay,1.4,Dry,68.639,17.609,40.041,13.531,37.159,27.817,78.378,Basal heave,1,FEM parametric study (synthetic)
FEM-01084,Clay,1.4,Dry,157.481,18.997,12.301,22.242,95.12,71.721,95.009,Basal heave,1,FEM parametric study (synthetic)
FEM-01085,Clay,1.4,Dry,147.23,26.246,37.749,25.655,47.907,36.068,88.232,Basal heave,1,FEM parametric study (synthetic)
FEM-01086,Clay,1.4,Saturated,128.65,24.312,27.642,16.622,72.648,55.254,200.137,Basal heave,1,FEM parametric study (synthetic)
FEM-01087,Clay,1.4,Saturated,87.728,17.629,13.822,10.683,110.311,77.283,176.932,Basal heave,1,FEM parametric study (synthetic)
FEM-01088,Clay,1.4,Saturated,107.588,30.857,10.431,58.824,169.229,123.576,211.159,Basal heave,1,FEM parametric study (synthetic)
FEM-01089,Clay,1.4,Saturated,58.061,28.953,55.845,42.11,45.993,32.327,199.03,Basal heave,1,FEM parametric study (synthetic)
FEM-01090,Clay,1.4,Saturated,71.155,17.979,13.898,7.786,106.182,70.648,180.831,Basal heave,1,FEM parametric study (synthetic)
FEM-01091,Clay,1.4,Saturated,84.516,28.739,11.794,9.198,116.029,87.149,179.098,Basal heave,1,FEM parametric study (synthetic)
FEM-01092,Clay,1.4,Saturated,84.917,29.791,8.406,16.571,148.689,107.665,185.8,Basal heave,1,FEM parametric study (synthetic)
FEM-01093,Clay,1.4,Saturated,54.7,29.313,9.411,37.369,160.703,116.404,192.915,Basal heave,1,FEM parametric study (synthetic)
FEM-01094,Clay,1.4,Saturated,42.406,26.247,10.724,55.103,165.899,114.955,215.46,Basal heave,1,FEM parametric study (synthetic)
FEM-01095,Clay,1.4,Saturated,102.97,28.384,29.438,82.624,96.63,69.114,229.416,Basal heave,1,FEM parametric study (synthetic)
FEM-01096,Clay,1.4,Saturated,103.121,24.067,14.713,58.094,140.787,101.083,228.733,Basal heave,1,FEM parametric study (synthetic)
FEM-01097,Clay,1.4,Saturated,54.704,18.363,41.602,79.273,75.412,52.361,225.975,Basal heave,1,FEM parametric study (synthetic)
FEM-01098,Clay,1.4,Saturated,115.439,18.762,9.276,54.337,172.583,124.819,205.898,Basal heave,1,FEM parametric study (synthetic)
FEM-01099,Clay,1.4,Saturated,155.686,26.499,59.41,11.292,38.26,26.429,188.544,Basal heave,1,FEM parametric study (synthetic)
FEM-01100,Clay,1.4,Saturated,109.996,28.736,28.81,62.242,92.386,66.32,209.576,Basal heave,1,FEM parametric study (synthetic)
FEM-01101,Clay,1.4,Saturated,74.643,23.355,50.525,46.958,56.044,40.082,212.434,Basal heave,1,FEM parametric study (synthetic)
FEM-01102,Clay,1.4,Saturated,92.105,25.937,22.727,48.196,99.453,67.711,205.671,Basal heave,1,FEM parametric study (synthetic)
FEM-01103,Clay,1.4,Saturated,69.134,17.645,47.871,13.986,49.046,36.314,179.771,Basal heave,1,FEM parametric study (synthetic)
FEM-01104,Clay,1.4,Saturated,99.03,17.305,22.362,87.406,124.206,83.238,240.083,Basal heave,1,FEM parametric study (synthetic)
FEM-01105,Clay,1.4,Saturated,64.132,27.098,14.316,26.665,121.33,90.384,194.149,Basal heave,1,FEM parametric study (synthetic)
FEM-01106,Clay,1.4,Saturated,45.056,19.278,31.931,16.164,64.967,46.105,177.554,Basal heave,1,FEM parametric study (synthetic)
FEM-01107,Clay,1.4,Saturated,125.258,24.997,36.777,21.672,60.053,39.668,189.141,Basal heave,1,FEM parametric study (synthetic)
FEM-01108,Clay,1.4,Saturated,114.216,29.852,58.43,73.815,49.482,36.467,229.797,Basal heave,1,FEM parametric study (synthetic)
FEM-01109,Clay,1.4,Saturated,124.254,27.835,42.541,68.366,69.492,49.18,214.621,Basal heave,1,FEM parametric study (synthetic)
FEM-01110,Clay,1.4,Saturated,109.525,24.488,36.045,39.374,70.835,51.277,204.456,Basal heave,1,FEM parametric study (synthetic)
FEM-01111,Clay,1.4,Saturated,56.742,27.88,48.971,79.632,66.445,49.383,225.893,Basal heave,1,FEM parametric study (synthetic)
FEM-01112,Clay,1.4,Saturated,57.648,24.788,46.455,53.123,58.253,40.673,203.489,Basal heave,1,FEM parametric study (synthetic)
FEM-01113,Clay,1.4,Saturated,111.937,26.993,25.371,34.441,84.222,59.223,195.431,Basal heave,1,FEM parametric study (synthetic)
FEM-01114,Clay,1.4,Saturated,148.428,24.492,13.123,71.39,158.163,117.851,231.242,Basal heave,1,FEM parametric study (synthetic)
FEM-01115,Clay,1.4,Saturated,104.062,30.208,8.305,86.5,216.888,152.287,229.957,Basal heave,1,FEM parametric study (synthetic)
FEM-01116,Clay,1.4,Saturated,85.546,24.828,20.927,83.354,125.878,94.732,237.68,Basal heave,1,FEM parametric study (synthetic)
FEM-01117,Clay,1.4,Saturated,53.744,22.782,55.147,83.65,61.304,44.702,224.907,Basal heave,1,FEM parametric study (synthetic)
FEM-01118,Clay,1.4,Saturated,49.495,25.504,16.297,56.952,130.492,90.401,200.979,Basal heave,1,FEM parametric study (synthetic)
FEM-01119,Clay,1.4,Saturated,103.154,29.965,39.905,32.042,62.164,46.296,194.657,Basal heave,1,FEM parametric study (synthetic)
FEM-01120,Clay,1.4,Saturated,158.14,28.828,45.857,64.105,59.115,46.47,208.63,Basal heave,1,FEM parametric study (synthetic)
FEM-01121,Clay,1.6,Dry,107.511,20.318,50.086,10.99,27.859,16.95,70.202,Stable,0,FEM parametric study (synthetic)
FEM-01122,Clay,1.6,Dry,125.191,24.825,48.463,47.678,33.448,24.554,114.099,Stable,0,FEM parametric study (synthetic)
FEM-01123,Clay,1.6,Dry,122.484,20.299,19.816,33.291,66.398,44.244,87.606,Structural buckling,1,FEM parametric study (synthetic)
FEM-01124,Clay,1.6,Dry,55.636,29.221,13.529,85.538,107.032,81.662,135.532,Structural buckling,1,FEM parametric study (synthetic)
FEM-01125,Clay,1.6,Dry,85.412,21.084,43.878,31.297,38.237,24.158,90.581,Stable,0,FEM parametric study (synthetic)
FEM-01126,Clay,1.6,Dry,39.433,24.223,30.504,24.946,48.667,30.849,91.132,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01127,Clay,1.6,Dry,113.588,26.419,45.185,71.079,41.452,32.004,118.739,Stable,0,FEM parametric study (synthetic)
FEM-01128,Clay,1.6,Dry,153.011,21.199,38.15,45.409,46.218,36.741,94.884,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01129,Clay,1.6,Dry,57.289,25.803,30.177,73.766,60.311,44.67,114.635,Structural buckling,1,FEM parametric study (synthetic)
FEM-01130,Clay,1.6,Dry,99.237,27.979,33.769,81.356,58.794,43.508,135.542,Structural buckling,1,FEM parametric study (synthetic)
FEM-01131,Clay,1.6,Dry,139.276,22.115,26.526,34.48,54.263,37.513,101.363,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01132,Clay,1.6,Dry,99.906,26.116,37.245,83.86,57.433,41.176,125.466,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01133,Clay,1.6,Dry,55.984,18.45,43.982,10.284,34.121,21.137,86.102,Stable,0,FEM parametric study (synthetic)
FEM-01134,Clay,1.6,Dry,90.226,30.055,10.587,16.172,83.607,61.909,87.395,Structural buckling,1,FEM parametric study (synthetic)
FEM-01135,Clay,1.6,Dry,96.383,20.93,14.368,63.262,95.254,67.929,118.133,Structural buckling,1,FEM parametric study (synthetic)
FEM-01136,Clay,1.6,Dry,44.154,23.846,16.762,66.522,90.201,64.933,126.469,Structural buckling,1,FEM parametric study (synthetic)
FEM-01137,Clay,1.6,Dry,135.964,23.552,46.309,35.526,33.492,23.284,99.047,Stable,0,FEM parametric study (synthetic)
FEM-01138,Clay,1.6,Dry,34.804,28.567,49.2,23.066,30.446,27.721,84.745,Stable,0,FEM parametric study (synthetic)
FEM-01139,Clay,1.6,Dry,76.508,21.434,14.257,25.445,79.713,55.453,93.038,Structural buckling,1,FEM parametric study (synthetic)
FEM-01140,Clay,1.6,Dry,64.491,19.117,16.135,14.474,66.184,48.92,83.875,Structural buckling,1,FEM parametric study (synthetic)
FEM-01141,Clay,1.6,Dry,119.506,24.383,23.654,84.74,77.507,50.189,123.322,Structural buckling,1,FEM parametric study (synthetic)
FEM-01142,Clay,1.6,Dry,41.404,21.482,36.578,15.03,39.672,29.816,95.486,Stable,0,FEM parametric study (synthetic)
FEM-01143,Clay,1.6,Dry,77.485,23.195,43.706,36.843,35.317,18.202,108.873,Stable,0,FEM parametric study (synthetic)
FEM-01144,Clay,1.6,Dry,90.697,30.219,24.21,18.962,54.557,42.781,75.76,Structural buckling,1,FEM parametric study (synthetic)
FEM-01145,Clay,1.6,Dry,84.973,27.109,8.977,48.181,109.47,79.748,99.734,Structural buckling,1,FEM parametric study (synthetic)
FEM-01146,Clay,1.6,Dry,30.778,25.549,29.412,29.323,49.012,35.449,93.905,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01147,Clay,1.6,Dry,130.545,23.816,56.797,44.181,33.015,21.032,107.848,Stable,0,FEM parametric study (synthetic)
FEM-01148,Clay,1.6,Dry,98.439,22.955,35.155,48.656,47.768,35.51,121.491,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01149,Clay,1.6,Dry,90.534,28.498,52.771,50.357,34.557,27.403,110.483,Stable,0,FEM parametric study (synthetic)
FEM-01150,Clay,1.6,Dry,60.192,22.279,39.14,34.295,41.677,31.794,99.095,Stable,0,FEM parametric study (synthetic)
FEM-01151,Clay,1.6,Dry,78.905,26.618,40.113,26.312,38.028,26.242,79.139,Stable,0,FEM parametric study (synthetic)
FEM-01152,Clay,1.6,Dry,139.876,30.335,53.704,40.255,30.204,26.73,101.766,Stable,0,FEM parametric study (synthetic)
FEM-01153,Clay,1.6,Dry,118.887,20.647,54.414,29.427,29.943,22.001,96.905,Stable,0,FEM parametric study (synthetic)
FEM-01154,Clay,1.6,Dry,88.638,21.908,24.631,22.436,51.057,36.794,92.136,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01155,Clay,1.6,Dry,73.163,23.415,51.288,82.074,43.515,34.136,134.665,Stable,0,FEM parametric study (synthetic)
FEM-01156,Clay,1.6,Saturated,107.877,21.077,20.757,86.09,115.91,83.783,222.641,Structural buckling,1,FEM parametric study (synthetic)
FEM-01157,Clay,1.6,Saturated,105.049,27.786,39.529,65.587,63.776,43.034,219.72,Structural buckling,1,FEM parametric study (synthetic)
FEM-01158,Clay,1.6,Saturated,30.78,24.248,53.606,54.505,45.512,34.993,218.292,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01159,Clay,1.6,Saturated,143.58,17.567,29.916,21.662,63.765,45.186,188.163,Structural buckling,1,FEM parametric study (synthetic)
FEM-01160,Clay,1.6,Saturated,109.059,19.034,24.391,7.03,63.045,51.193,169.532,Structural buckling,1,FEM parametric study (synthetic)
FEM-01161,Clay,1.6,Saturated,110.96,25.981,56.847,71.981,46.739,35.591,222.498,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01162,Clay,1.6,Saturated,69.681,17.75,13.48,57.328,132.724,99.472,207.281,Structural buckling,1,FEM parametric study (synthetic)
FEM-01163,Clay,1.6,Saturated,131.71,23.843,19.764,62.433,106.698,75.038,224.882,Structural buckling,1,FEM parametric study (synthetic)
FEM-01164,Clay,1.6,Saturated,33.868,23.01,51.159,61.338,52.11,35.134,199.691,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01165,Clay,1.6,Saturated,77.7,27.251,50.192,71.096,57.45,42.692,218.388,Structural buckling,1,FEM parametric study (synthetic)
FEM-01166,Clay,1.6,Saturated,76.742,26.603,37.188,73.317,67.146,45.222,227.721,Structural buckling,1,FEM parametric study (synthetic)
FEM-01167,Clay,1.6,Saturated,154.344,28.065,52.088,73.947,48.874,37.594,212.281,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01168,Clay,1.6,Saturated,112.191,24.466,31.355,42.799,66.594,51.545,192.416,Structural buckling,1,FEM parametric study (synthetic)
FEM-01169,Clay,1.6,Saturated,44.634,21.435,28.27,47.681,73.972,58.149,193.664,Structural buckling,1,FEM parametric study (synthetic)
FEM-01170,Clay,1.6,Saturated,57.257,26.543,26.018,24.012,66.469,43.651,178.651,Structural buckling,1,FEM parametric study (synthetic)
FEM-01171,Clay,1.6,Saturated,60.897,21.018,37.092,9.404,48.185,33.855,177.126,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01172,Clay,1.6,Saturated,149.221,21.103,11.02,53.27,144.591,99.012,198.461,Structural buckling,1,FEM parametric study (synthetic)
FEM-01173,Clay,1.6,Saturated,44.426,24.537,47.518,50.632,48.462,28.975,204.259,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01174,Clay,1.6,Saturated,85.51,26.51,11.655,32.973,120.86,85.815,181.772,Structural buckling,1,FEM parametric study (synthetic)
FEM-01175,Clay,1.6,Saturated,43.647,27.363,34.036,80.708,82.138,55.301,224.44,Structural buckling,1,FEM parametric study (synthetic)
FEM-01176,Clay,1.6,Saturated,84.523,28.539,41.399,79.985,67.079,51.279,230.618,Structural buckling,1,FEM parametric study (synthetic)
FEM-01177,Clay,1.6,Saturated,98.252,24.006,21.596,74.051,105.7,77.26,230.127,Structural buckling,1,FEM parametric study (synthetic)
FEM-01178,Clay,1.6,Saturated,128.6,17.516,50.381,35.021,45.195,32.315,185.866,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01179,Clay,1.6,Saturated,48.855,26.001,52.189,84.827,53.146,41.174,219.277,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01180,Clay,1.6,Saturated,53.567,22.729,19.684,37.369,88.498,61.991,190.98,Structural buckling,1,FEM parametric study (synthetic)
FEM-01181,Clay,1.6,Saturated,98.857,22.688,8.419,40.249,151.442,111.151,213.641,Structural buckling,1,FEM parametric study (synthetic)
FEM-01182,Clay,1.6,Saturated,138.867,27.306,51.127,70.713,53.356,40.599,212.415,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01183,Clay,1.6,Saturated,115.449,28.08,9.986,9.206,113.85,80.478,173.026,Structural buckling,1,FEM parametric study (synthetic)
FEM-01184,Clay,1.6,Saturated,73.93,29.608,41.448,50.113,57.069,42.972,191.307,Structural buckling,1,FEM parametric study (synthetic)
FEM-01185,Clay,1.6,Saturated,46.599,22.109,25.223,85.108,95.672,64.819,222.819,Structural buckling,1,FEM parametric study (synthetic)
FEM-01186,Clay,1.6,Saturated,86.547,20.336,41.604,17.33,49.24,39.106,183.85,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01187,Clay,1.6,Saturated,74.863,19.735,41.11,22.797,46.181,36.072,181.766,Excessive settlement,1,FEM parametric study (synthetic)
FEM-01188,Clay,1.6,Saturated,137.166,19.271,31.171,44.668,72.246,52.748,202.112,Structural buckling,1,FEM parametric study (synthetic)
FEM-01189,Clay,1.6,Saturated,114.598,25.611,53.394,47.099,44.359,29.918,202.476,Stable,0,FEM parametric study (synthetic)
FEM-01190,Clay,1.6,Saturated,88.874,29.212,13.001,21.949,110.716,74.66,184.957,Structural buckling,1,FEM parametric study (synthetic)
FEM-01191,Clay,1.8,Dry,125.526,20.018,15.808,67.964,79.158,58.745,123.018,Structural buckling,1,FEM parametric study (synthetic)
