monitor_point_id,chainage_m,depth_m,date,load_stage_kpa,p_wave_velocity_mps,s_wave_velocity_mps,extensometer_displacement_mm,pressure_cell_kpa,pore_pressure_kpa,creep_rate_mm_per_day,formation,alert_level,source_reference
EMB-06,125.0,2.0,2023-06-30,121.0,1451.286,320.083,6.967,89.957,73.111,0.1902,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-07-10,126.5,1454.616,308.563,7.487,92.099,73.161,0.2068,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-07-20,132.0,1479.446,317.383,7.158,93.475,71.058,0.1846,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-07-30,137.5,1456.024,320.914,8.036,104.933,76.015,0.1984,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-08-09,143.0,1457.924,316.466,8.036,105.328,75.799,0.1872,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-08-19,148.5,1462.605,315.539,8.403,109.172,74.437,0.1876,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-08-29,154.0,1458.949,319.79,8.503,109.048,68.726,0.1819,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-09-08,159.5,1478.557,322.706,9.397,117.693,76.466,0.1911,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-09-18,165.0,1468.345,328.495,9.064,119.381,75.454,0.179,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-09-28,170.5,1478.964,321.434,8.938,128.336,79.598,0.1691,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-10-08,176.0,1477.461,320.459,10.009,125.757,81.034,0.18,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-10-18,181.5,1480.362,315.395,9.817,136.26,80.28,0.1713,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-10-28,187.0,1460.346,326.776,10.296,133.55,83.391,0.1686,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-11-07,192.5,1490.51,322.556,10.813,138.829,86.807,0.1702,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-11-17,198.0,1484.967,326.178,10.598,145.688,79.884,0.1696,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-11-27,203.5,1487.163,324.717,11.644,147.678,90.777,0.1873,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-12-07,209.0,1477.622,332.693,11.371,152.35,89.224,0.1656,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-12-17,214.5,1498.134,332.596,12.385,160.593,93.924,0.1796,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,2.0,2023-12-27,220.0,1490.271,336.794,12.301,165.917,93.092,0.1692,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-01-01,22.0,1484.088,327.873,0.534,22.636,55.553,2.5733,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-01-11,27.5,1482.801,326.023,1.329,27.25,66.486,0.5874,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-01-21,33.0,1482.663,338.69,1.168,29.085,62.122,0.2766,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-01-31,38.5,1501.523,336.059,1.976,32.466,64.78,0.309,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-02-10,44.0,1498.899,334.867,2.697,38.741,60.824,0.3268,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-02-20,49.5,1486.014,331.354,1.733,40.503,71.502,0.1794,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-03-02,55.0,1496.33,342.806,2.992,47.542,68.148,0.2522,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-03-12,60.5,1496.019,338.693,3.445,50.13,70.041,0.2399,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-03-22,66.0,1500.543,341.831,3.358,57.488,65.776,0.2085,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-04-01,71.5,1513.832,338.632,3.496,57.348,67.255,0.2058,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-04-11,77.0,1511.083,349.149,3.661,65.329,66.671,0.1822,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-04-21,82.5,1505.205,341.028,3.684,68.498,65.74,0.1605,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-05-01,88.0,1508.832,337.805,4.524,73.805,70.024,0.1878,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-05-11,93.5,1521.797,349.744,4.402,74.176,67.947,0.169,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-05-21,99.0,1516.065,354.722,4.185,77.267,68.571,0.1536,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-05-31,104.5,1522.398,347.122,5.42,80.422,69.613,0.1744,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-06-10,110.0,1517.516,353.241,5.486,86.203,71.235,0.1802,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-06-20,115.5,1526.751,352.524,5.108,90.196,66.319,0.1533,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-06-30,121.0,1518.54,354.378,6.277,92.204,70.839,0.1789,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-07-10,126.5,1521.386,339.774,6.272,95.376,68.697,0.1674,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-07-20,132.0,1526.003,358.159,6.482,101.877,73.655,0.1611,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-07-30,137.5,1525.489,350.69,6.246,106.477,67.548,0.1528,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-08-09,143.0,1530.277,357.817,6.644,109.59,69.901,0.1634,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-08-19,148.5,1537.713,345.36,6.2,114.346,74.256,0.138,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-08-29,154.0,1538.357,351.284,6.946,116.308,75.237,0.1426,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-09-08,159.5,1533.778,344.701,6.945,123.319,77.121,0.1434,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-09-18,165.0,1521.546,358.952,7.539,124.806,72.956,0.1497,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-09-28,170.5,1532.294,349.77,8.193,125.427,81.942,0.1528,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-10-08,176.0,1542.796,359.606,8.238,133.817,80.126,0.1363,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-10-18,181.5,1533.884,361.077,8.396,138.676,82.574,0.1437,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-10-28,187.0,1527.131,359.917,8.793,142.522,86.516,0.1463,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-11-07,192.5,1540.737,353.307,9.475,143.508,89.098,0.1638,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-11-17,198.0,1539.04,356.053,9.54,154.163,94.888,0.1465,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-11-27,203.5,1544.476,357.346,9.162,153.964,89.841,0.1376,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-12-07,209.0,1548.647,357.463,9.585,154.4,94.201,0.1434,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-12-17,214.5,1546.413,369.642,10.102,162.064,95.114,0.1458,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-06,125.0,5.0,2023-12-27,220.0,1555.004,361.887,10.311,164.491,99.365,0.1497,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-01-01,22.0,1528.201,361.376,1.468,27.102,55.869,7.0635,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-01-11,27.5,1533.084,359.943,1.409,32.526,63.379,0.6237,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-01-21,33.0,1527.8,361.666,1.52,36.997,56.392,0.355,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-01-31,38.5,1518.734,369.059,1.673,41.383,64.995,0.278,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-02-10,44.0,1536.337,368.307,1.886,44.272,67.313,0.2251,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-02-20,49.5,1548.886,368.128,1.814,50.702,60.233,0.1812,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-03-02,55.0,1541.136,375.49,2.492,50.121,58.254,0.2084,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-03-12,60.5,1545.3,379.279,2.698,54.573,61.572,0.1945,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-03-22,66.0,1557.314,381.018,2.169,57.306,63.406,0.1497,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-04-01,71.5,1546.792,371.419,2.709,60.73,69.689,0.1555,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-04-11,77.0,1549.529,375.143,2.849,66.702,70.457,0.1535,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-04-21,82.5,1562.581,386.516,3.992,71.209,71.457,0.1907,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-05-01,88.0,1535.764,375.859,3.94,68.285,66.684,0.1644,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-05-11,93.5,1565.559,370.002,3.463,77.23,65.919,0.1353,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-05-21,99.0,1553.6,385.519,4.992,83.361,66.999,0.175,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-05-31,104.5,1554.961,376.739,4.734,87.381,67.318,0.1535,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-06-10,110.0,1541.886,379.002,4.96,85.532,68.777,0.1558,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-06-20,115.5,1552.388,382.106,5.262,93.801,68.294,0.1601,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-06-30,121.0,1552.357,378.032,5.055,97.553,72.213,0.1402,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-07-10,126.5,1560.417,383.508,5.639,97.09,69.461,0.1593,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-07-20,132.0,1554.315,386.731,5.132,104.377,68.271,0.1254,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-07-30,137.5,1563.404,385.319,5.802,109.775,75.689,0.1429,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-08-09,143.0,1569.638,381.615,6.622,112.749,76.474,0.1484,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-08-19,148.5,1560.416,387.63,6.187,117.604,71.379,0.1408,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-08-29,154.0,1577.279,383.57,7.012,125.195,79.222,0.1559,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-09-08,159.5,1561.211,375.631,6.383,128.662,76.961,0.127,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-09-18,165.0,1563.33,390.898,6.781,128.396,77.682,0.1364,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-09-28,170.5,1569.274,388.402,7.825,130.758,85.034,0.1446,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-10-08,176.0,1573.72,388.147,7.697,137.264,83.748,0.1406,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-10-18,181.5,1565.374,393.509,7.909,140.384,87.359,0.138,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-10-28,187.0,1589.587,380.695,7.638,148.545,87.692,0.1399,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-11-07,192.5,1599.023,389.887,8.041,151.806,93.19,0.1358,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-11-17,198.0,1587.997,397.56,8.38,154.443,88.378,0.1443,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-11-27,203.5,1588.008,401.965,8.526,159.356,91.571,0.1332,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-12-07,209.0,1580.531,403.501,8.661,163.314,100.171,0.1399,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-12-17,214.5,1592.258,388.366,9.032,161.428,94.314,0.1285,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,8.0,2023-12-27,220.0,1589.732,394.088,9.37,171.269,103.173,0.1342,Clay (Mudstone Formation),medium,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-01-01,22.0,1579.269,386.019,1.069,31.533,59.075,5.1358,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-01-11,27.5,1583.14,399.773,0.68,32.732,55.15,0.3039,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-01-21,33.0,1570.912,388.834,0.798,40.323,60.01,0.1948,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-01-31,38.5,1586.01,395.107,0.979,43.59,58.815,0.1648,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-02-10,44.0,1582.195,403.412,1.128,47.817,60.324,0.1413,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-02-20,49.5,1582.327,394.27,1.22,54.475,64.789,0.1192,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-03-02,55.0,1586.235,402.351,1.793,57.649,62.333,0.1511,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-03-12,60.5,1589.825,400.259,2.177,58.032,61.528,0.1493,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-03-22,66.0,1573.646,403.072,2.147,62.201,63.135,0.1364,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-04-01,71.5,1588.849,402.337,1.983,66.131,63.895,0.1123,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-04-11,77.0,1595.909,397.848,2.409,72.736,64.971,0.1161,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-04-21,82.5,1602.089,407.37,2.589,74.144,66.338,0.1141,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-05-01,88.0,1610.01,405.14,2.922,79.962,62.065,0.1193,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-05-11,93.5,1607.918,406.359,3.524,81.891,63.387,0.1406,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-05-21,99.0,1599.354,397.999,2.907,86.343,65.218,0.1204,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-05-31,104.5,1592.883,403.862,3.57,90.632,63.237,0.129,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-06-10,110.0,1594.584,401.334,3.742,94.882,67.354,0.1118,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-06-20,115.5,1596.683,416.848,4.469,103.52,67.512,0.1253,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-06-30,121.0,1598.863,403.317,3.899,100.029,68.218,0.1017,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-07-10,126.5,1616.8,403.998,4.15,108.272,67.695,0.1236,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-07-20,132.0,1604.087,410.945,4.307,107.601,73.07,0.113,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-07-30,137.5,1608.957,405.015,4.439,115.343,73.393,0.1067,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-08-09,143.0,1604.33,401.487,4.54,116.196,77.343,0.1097,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-08-19,148.5,1615.909,405.104,4.957,125.676,76.926,0.1073,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-08-29,154.0,1613.175,411.05,5.487,124.762,71.515,0.1204,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-09-08,159.5,1627.681,414.92,5.397,133.096,80.375,0.1112,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-09-18,165.0,1614.093,416.763,5.586,134.075,81.513,0.1132,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-09-28,170.5,1579.041,417.589,5.686,135.093,81.89,0.1183,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-10-08,176.0,1613.682,424.734,6.36,143.978,85.269,0.1231,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-10-18,181.5,1625.753,419.092,6.604,151.8,85.301,0.1194,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
EMB-06,125.0,11.0,2023-10-28,187.0,1635.361,421.249,5.753,150.584,86.689,0.1084,Clay (Mudstone Formation),low,University of Bath (synthetic reconstruction)
