hour,mode,current_density_A_cm2,price_USD_MWh
5317,SOEC,-0.4,32.64
5318,SOEC,-0.4,23.61
5319,standby,0.0,39.1
5320,SOEC,-0.4,21.47
5321,SOEC,-0.4,13.06
5322,SOEC,-0.4,21.65
5323,SOEC,-0.4,12.44
5324,SOEC,-0.4,12.36
5325,SOEC,-0.4,24.52
5326,SOEC,-0.4,13.73
5327,SOEC,-0.4,28.73
5328,SOEC,-0.4,27.06
5329,standby,0.0,44.09
5330,standby,0.0,43.73
5331,standby,0.0,47.87
5332,standby,0.0,41.18
5333,SOFC,0.4,63.3
5334,standby,0.0,52.67
5335,standby,0.0,51.9
5336,standby,0.0,38.69
5337,standby,0.0,59.25
5338,standby,0.0,42.77
5339,standby,0.0,37.83
5340,standby,0.0,47.89
5341,SOEC,-0.4,23.61
5342,SOEC,-0.4,26.21
5343,SOEC,-0.4,29.26
5344,SOEC,-0.4,19.96
5345,SOEC,-0.4,16.77
5346,SOEC,-0.4,19.94
5347,SOEC,-0.4,20.81
5348,SOEC,-0.4,18.08
5349,SOEC,-0.4,27.86
5350,standby,0.0,35.62
5351,SOEC,-0.4,30.78
5352,standby,0.0,44.21
5353,SOFC,0.4,61.21
5354,standby,0.0,55.78
5355,standby,0.0,53.13
5356,standby,0.0,49.58
5357,standby,0.0,55.74
5358,standby,0.0,54.31
5359,standby,0.0,57.45
5360,SOFC,0.4,69.35
5361,SOFC,0.4,66.17
5362,SOFC,0.4,67.67
5363,standby,0.0,42.14
5364,standby,0.0,42.2
5365,SOEC,-0.4,25.17
5366,standby,0.0,42.5
5367,standby,0.0,45.6
5368,SOEC,-0.4,20.18
5369,standby,0.0,43.46
5370,SOEC,-0.4,29.1
5371,SOEC,-0.4,34.68
5372,SOEC,-0.4,21.36
5373,standby,0.0,39.45
5374,standby,0.0,48.93
5375,standby,0.0,38.79
5376,standby,0.0,53.71
5377,standby,0.0,58.32
5378,SOFC,0.4,61.7
5379,SOFC,0.4,77.33
5380,SOFC,0.4,69.86
5381,SOFC,0.4,78.76
5382,SOFC,0.4,82.42
5383,standby,0.0,58.82
5384,SOFC,0.4,71.49
5385,SOFC,0.4,64.97
5386,SOFC,0.4,62.54
5387,standby,0.0,55.76
5388,standby,0.0,52.78
5389,standby,0.0,37.37
5390,standby,0.0,42.62
5391,SOEC,-0.4,34.71
5392,SOEC,-0.4,34.96
5393,standby,0.0,45.3
5394,standby,0.0,49.92
5395,standby,0.0,44.12
5396,standby,0.0,46.86
5397,standby,0.0,40.05
5398,standby,0.0,44.88
5399,standby,0.0,55.88
5400,SOFC,0.4,61.45
5401,SOFC,0.4,72.13
5402,SOFC,0.4,75.97
5403,SOFC,0.4,80.24
5404,SOFC,0.4,95.14
5405,SOFC,0.4,82.74
5406,SOFC,0.4,88.8
5407,SOFC,0.4,95.52
5408,SOFC,0.4,83.63
5409,SOFC,0.4,77.2
5410,SOFC,0.4,65.05
5411,standby,0.0,59.9
5412,SOFC,0.4,71.04
5413,SOFC,0.4,61.48
5414,SOFC,0.4,61.19
5415,standby,0.0,49.42
5416,standby,0.0,42.35
5417,standby,0.0,37.31
5418,standby,0.0,46.7
5419,standby,0.0,41.7
5420,standby,0.0,43.35
5421,SOFC,0.4,66.83
5422,SOFC,0.4,64.73
5423,standby,0.0,55.57
5424,SOFC,0.4,72.95
5425,SOFC,0.4,66.06
5426,SOFC,0.4,80.62
5427,SOFC,0.4,84.61
5428,SOFC,0.4,63.19
5429,SOFC,0.4,81.86
5430,SOFC,0.4,85.47
5431,SOFC,0.4,78.07
5432,SOFC,0.4,76.85
5433,SOFC,0.4,75.13
5434,SOFC,0.4,70.75
5435,standby,0.0,59.17
5436,SOFC,0.4,60.27
5437,standby,0.0,48.13
5438,standby,0.0,53.26
5439,standby,0.0,35.93
5440,SOEC,-0.4,32.82
5441,standby,0.0,53.46
5442,standby,0.0,49.65
5443,standby,0.0,50.3
5444,standby,0.0,45.03
5445,standby,0.0,49.94
5446,SOFC,0.4,67.95
5447,standby,0.0,36.73
5448,SOFC,0.4,60.21
5449,SOFC,0.4,72.87
5450,standby,0.0,56.6
5451,SOFC,0.4,65.8
5452,SOFC,0.4,64.2
5453,SOFC,0.4,64.2
5454,standby,0.0,59.68
5455,SOFC,0.4,74.8
5456,SOFC,0.4,77.91
5457,SOFC,0.4,68.95
5458,standby,0.0,58.81
5459,standby,0.0,55.71
5460,standby,0.0,49.03
5461,standby,0.0,55.94
5462,standby,0.0,35.34
5463,standby,0.0,40.37
5464,standby,0.0,58.77
5465,SOEC,-0.4,29.37
5466,SOEC,-0.4,13.84
5467,standby,0.0,46.12
5468,SOEC,-0.4,19.32
5469,standby,0.0,39.77
5470,standby,0.0,41.37
5471,standby,0.0,35.9
5472,standby,0.0,35.68
5473,SOFC,0.4,60.52
5474,standby,0.0,50.67
5475,standby,0.0,45.5
5476,SOFC,0.4,66.48
5477,SOFC,0.4,64.37
5478,standby,0.0,46.63
5479,SOFC,0.4,66.75
5480,standby,0.0,59.34
5481,SOFC,0.4,60.02
5482,SOFC,0.4,68.56
5483,standby,0.0,35.87
5484,standby,0.0,40.31
5485,SOEC,-0.4,32.44
5486,SOEC,-0.4,33.89
5487,SOEC,-0.4,18.33
5488,SOEC,-0.4,22.94
5489,SOEC,-0.4,28.73
5490,SOEC,-0.4,32.08
5491,SOEC,-0.4,20.99
5492,SOEC,-0.4,9.27
5493,SOEC,-0.4,30.69
5494,SOEC,-0.4,12.66
5495,SOEC,-0.4,14.57
5496,SOEC,-0.4,29.45
5497,SOEC,-0.4,32.73
5498,standby,0.0,47.09
5499,standby,0.0,57.59
5500,standby,0.0,56.22
5501,standby,0.0,39.91
5502,standby,0.0,43.24
5503,standby,0.0,53.01
5504,standby,0.0,52.02
5505,standby,0.0,56.03
5506,standby,0.0,51.62
5507,standby,0.0,44.59
5508,SOEC,-0.4,27.89
5509,SOEC,-0.4,7.8
5510,SOEC,-0.4,15.76
5511,SOEC,-0.4,31.99
5512,standby,0.0,39.53
5513,SOEC,-0.4,2.39
5514,SOEC,-0.4,5.21
5515,SOEC,-0.4,30.13
5516,SOEC,-0.4,20.25
5517,SOEC,-0.4,30.35
5518,SOEC,-0.4,17.66
5519,SOEC,-0.4,32.24
5520,standby,0.0,53.08
5521,standby,0.0,42.57
5522,standby,0.0,48.58
5523,standby,0.0,59.78
5524,SOFC,0.4,69.65
5525,SOFC,0.4,63.91
5526,SOFC,0.4,64.21
5527,standby,0.0,55.02
5528,SOFC,0.4,65.08
5529,SOFC,0.4,61.03
5530,standby,0.0,59.05
5531,standby,0.0,56.51
5532,standby,0.0,52.17
5533,standby,0.0,43.06
5534,SOEC,-0.4,29.06
5535,standby,0.0,37.73
5536,standby,0.0,37.53
5537,SOEC,-0.4,29.68
5538,SOEC,-0.4,23.93
5539,SOEC,-0.4,31.77
5540,SOEC,-0.4,25.99
5541,SOEC,-0.4,28.07
5542,standby,0.0,39.99
5543,standby,0.0,45.19
5544,standby,0.0,43.75
5545,SOFC,0.4,60.89
5546,SOFC,0.4,64.57
5547,standby,0.0,58.13
5548,SOFC,0.4,74.65
5549,SOFC,0.4,68.92
5550,SOFC,0.4,83.02
5551,SOFC,0.4,64.84
5552,SOFC,0.4,71.44
5553,SOFC,0.4,70.0
5554,SOFC,0.4,66.35
5555,SOFC,0.4,76.58
5556,SOFC,0.4,63.94
5557,standby,0.0,54.67
5558,standby,0.0,48.38
5559,standby,0.0,52.02
5560,SOEC,-0.4,30.95
5561,standby,0.0,47.07
5562,standby,0.0,36.37
5563,SOEC,-0.4,31.75
5564,standby,0.0,44.55
5565,standby,0.0,43.92
5566,standby,0.0,58.4
5567,standby,0.0,54.7
5568,SOFC,0.4,69.3
5569,SOFC,0.4,72.1
5570,SOFC,0.4,68.87
5571,SOFC,0.4,71.13
5572,SOFC,0.4,86.75
5573,SOFC,0.4,86.46
5574,SOFC,0.4,81.25
5575,SOFC,0.4,89.91
5576,SOFC,0.4,76.26
5577,SOFC,0.4,78.74
5578,SOFC,0.4,68.15
5579,SOFC,0.4,67.66
5580,SOFC,0.4,67.95
5581,standby,0.0,49.16
5582,standby,0.0,59.79
5583,standby,0.0,55.25
5584,standby,0.0,56.31
5585,standby,0.0,56.08
5586,standby,0.0,51.04
5587,standby,0.0,52.09
5588,standby,0.0,38.33
5589,standby,0.0,56.52
5590,SOFC,0.4,65.74
5591,SOFC,0.4,70.03
5592,SOFC,0.4,68.88
5593,SOFC,0.4,79.13
5594,SOFC,0.4,90.71
5595,SOFC,0.4,75.64
5596,SOFC,0.4,90.87
5597,SOFC,0.4,90.61
5598,SOFC,0.4,77.54
5599,SOFC,0.4,86.96
5600,SOFC,0.4,86.25
5601,SOFC,0.4,72.77
5602,SOFC,0.4,65.12
5603,SOFC,0.4,73.19
5604,SOFC,0.4,62.97
5605,standby,0.0,52.82
5606,standby,0.0,39.3
5607,standby,0.0,48.3
5608,standby,0.0,39.98
5609,SOEC,-0.4,31.21
5610,standby,0.0,43.84
5611,standby,0.0,43.41
5612,SOEC,-0.4,33.89
5613,standby,0.0,36.47
5614,standby,0.0,39.99
5615,standby,0.0,55.51
5616,SOFC,0.4,63.17
5617,standby,0.0,44.3
5618,SOFC,0.4,62.45
5619,SOFC,0.4,68.61
5620,SOFC,0.4,99.53
5621,SOFC,0.4,73.37
5622,SOFC,0.4,68.88
5623,SOFC,0.4,81.52
5624,standby,0.0,59.91
5625,standby,0.0,54.08
5626,SOFC,0.4,66.9
5627,standby,0.0,59.85
5628,standby,0.0,43.22
5629,standby,0.0,48.85
5630,standby,0.0,36.71
5631,SOEC,-0.4,26.6
5632,standby,0.0,41.2
5633,SOEC,-0.4,23.03
5634,SOEC,-0.4,28.73
5635,standby,0.0,38.98
5636,standby,0.0,35.67
5637,SOEC,-0.4,25.45
5638,standby,0.0,46.05
5639,standby,0.0,36.63
5640,standby,0.0,36.65
5641,standby,0.0,48.48
5642,standby,0.0,46.05
5643,standby,0.0,48.5
5644,standby,0.0,52.52
5645,SOFC,0.4,81.18
5646,SOFC,0.4,66.9
5647,standby,0.0,46.48
5648,SOFC,0.4,64.32
5649,SOFC,0.4,61.68
5650,standby,0.0,41.15
5651,standby,0.0,40.83
5652,SOEC,-0.4,21.58
5653,SOEC,-0.4,29.94
5654,SOEC,-0.4,12.79
5655,SOEC,-0.4,24.74
5656,SOEC,-0.4,32.11
5657,SOEC,-0.4,24.72
5658,SOEC,-0.4,20.71
5659,SOEC,-0.4,20.0
5660,SOEC,-0.4,32.49
5661,SOEC,-0.4,30.74
5662,SOEC,-0.4,11.15
5663,SOEC,-0.4,29.9
5664,SOEC,-0.4,26.97
5665,standby,0.0,50.01
5666,standby,0.0,49.9
5667,standby,0.0,42.93
5668,SOFC,0.4,64.38
5669,standby,0.0,59.1
5670,SOFC,0.4,76.86
5671,standby,0.0,48.65
5672,standby,0.0,50.92
5673,standby,0.0,38.52
5674,standby,0.0,41.29
5675,standby,0.0,35.52
5676,standby,0.0,38.64
5677,SOEC,-0.4,25.23
5678,SOEC,-0.4,23.17
5679,SOEC,-0.4,17.78
5680,SOEC,-0.4,16.98
5681,SOEC,-0.4,21.67
5682,SOEC,-0.4,0.0
5683,SOEC,-0.4,22.46
5684,SOEC,-0.4,20.02
5685,SOEC,-0.4,18.88
5686,SOEC,-0.4,27.18
5687,standby,0.0,36.09
5688,standby,0.0,46.15
5689,standby,0.0,41.79
5690,SOFC,0.4,60.45
5691,SOFC,0.4,66.94
5692,standby,0.0,58.11
5693,SOFC,0.4,75.07
5694,standby,0.0,50.03
5695,standby,0.0,52.38
5696,SOFC,0.4,67.2
5697,SOFC,0.4,70.56
5698,standby,0.0,44.39
5699,standby,0.0,55.36
5700,standby,0.0,55.79
5701,SOEC,-0.4,33.54
5702,SOEC,-0.4,26.3
5703,SOEC,-0.4,32.48
5704,SOEC,-0.4,22.23
5705,SOEC,-0.4,8.92
5706,SOEC,-0.4,33.81
5707,SOEC,-0.4,28.0
5708,SOEC,-0.4,26.26
5709,standby,0.0,40.43
5710,standby,0.0,38.48
5711,standby,0.0,53.39
5712,standby,0.0,54.64
5713,standby,0.0,47.44
5714,SOFC,0.4,69.72
5715,SOFC,0.4,74.57
5716,SOFC,0.4,68.65
5717,SOFC,0.4,86.07
5718,SOFC,0.4,75.83
5719,SOFC,0.4,78.43
5720,SOFC,0.4,71.77
5721,standby,0.0,55.24
5722,SOFC,0.4,73.5
5723,SOFC,0.4,62.1
5724,standby,0.0,46.73
5725,standby,0.0,55.97
5726,standby,0.0,51.28
5727,standby,0.0,45.35
5728,standby,0.0,40.08
5729,standby,0.0,40.52
5730,standby,0.0,36.55
5731,standby,0.0,42.17
5732,standby,0.0,39.31
5733,standby,0.0,41.54
5734,standby,0.0,47.6
5735,SOFC,0.4,64.0
5736,standby,0.0,58.79
5737,SOFC,0.4,67.97
5738,SOFC,0.4,60.54
5739,SOFC,0.4,79.24
5740,SOFC,0.4,87.45
5741,SOFC,0.4,86.89
5742,SOFC,0.4,78.26
5743,SOFC,0.4,85.33
5744,SOFC,0.4,77.06
5745,SOFC,0.4,81.19
5746,SOFC,0.4,67.88
5747,SOFC,0.4,78.77
5748,SOFC,0.4,75.03
5749,standby,0.0,58.34
5750,standby,0.0,49.93
5751,standby,0.0,38.9
5752,SOFC,0.4,66.64
5753,standby,0.0,49.35
5754,standby,0.0,43.02
5755,standby,0.0,42.0
5756,standby,0.0,39.22
5757,standby,0.0,57.71
5758,standby,0.0,58.4
5759,standby,0.0,55.56
5760,SOFC,0.4,67.98
5761,SOFC,0.4,74.78
5762,SOFC,0.4,76.9
5763,SOFC,0.4,92.91
5764,SOFC,0.4,78.82
5765,SOFC,0.4,71.42
5766,SOFC,0.4,86.91
5767,SOFC,0.4,80.55
5768,SOFC,0.4,80.35
5769,SOFC,0.4,81.56
5770,SOFC,0.4,64.09
5771,standby,0.0,55.45
5772,SOFC,0.4,68.32
5773,standby,0.0,57.89
5774,SOFC,0.4,63.67
5775,standby,0.0,53.64
5776,standby,0.0,44.93
5777,SOEC,-0.4,30.63
5778,standby,0.0,54.96
5779,SOEC,-0.4,23.52
5780,standby,0.0,40.69
5781,standby,0.0,35.28
5782,standby,0.0,47.82
5783,standby,0.0,53.42
5784,standby,0.0,50.09
5785,standby,0.0,52.61
5786,SOFC,0.4,62.27
5787,SOFC,0.4,69.58
5788,SOFC,0.4,76.14
5789,SOFC,0.4,76.98
5790,SOFC,0.4,69.54
5791,SOFC,0.4,66.18
5792,SOFC,0.4,80.93
5793,standby,0.0,54.06
5794,SOFC,0.4,67.05
5795,standby,0.0,49.93
5796,standby,0.0,52.09
5797,standby,0.0,54.95
5798,standby,0.0,38.76
5799,standby,0.0,38.75
5800,SOEC,-0.4,31.76
5801,SOEC,-0.4,29.96
5802,SOEC,-0.4,27.22
5803,SOEC,-0.4,30.43
5804,SOEC,-0.4,24.13
5805,SOEC,-0.4,27.6
5806,SOEC,-0.4,28.84
5807,standby,0.0,45.67
5808,SOFC,0.4,62.35
5809,standby,0.0,56.86
5810,standby,0.0,58.77
5811,standby,0.0,51.19
5812,standby,0.0,44.17
5813,standby,0.0,42.49
5814,standby,0.0,39.24
5815,standby,0.0,59.82
5816,standby,0.0,51.14
5817,standby,0.0,55.89
5818,standby,0.0,53.87
5819,standby,0.0,40.51
5820,SOEC,-0.4,32.29
5821,standby,0.0,43.16
5822,SOEC,-0.4,32.03
5823,SOEC,-0.4,23.89
5824,SOEC,-0.4,21.33
5825,SOEC,-0.4,24.84
5826,SOEC,-0.4,12.9
5827,SOEC,-0.4,25.18
5828,SOEC,-0.4,24.16
5829,SOEC,-0.4,34.13
5830,standby,0.0,38.58
5831,standby,0.0,36.15
5832,standby,0.0,45.0
5833,standby,0.0,40.89
5834,standby,0.0,51.68
5835,standby,0.0,39.08
5836,SOFC,0.4,63.17
5837,standby,0.0,56.08
5838,standby,0.0,46.62
5839,SOFC,0.4,61.53
5840,SOFC,0.4,62.09
5841,standby,0.0,51.36
5842,standby,0.0,43.51
5843,SOEC,-0.4,25.18
5844,standby,0.0,35.23
5845,standby,0.0,43.6
5846,SOEC,-0.4,21.62
5847,SOEC,-0.4,17.78
5848,SOEC,-0.4,28.13
5849,SOEC,-0.4,5.41
5850,SOEC,-0.4,12.48
5851,SOEC,-0.4,23.39
5852,SOEC,-0.4,26.31
5853,SOEC,-0.4,14.08
5854,SOEC,-0.4,34.75
5855,standby,0.0,39.71
5856,SOEC,-0.4,33.37
5857,standby,0.0,44.23
5858,standby,0.0,56.72
5859,standby,0.0,51.95
5860,standby,0.0,44.87
5861,SOFC,0.4,65.73
5862,SOFC,0.4,71.0
5863,SOFC,0.4,63.02
5864,standby,0.0,55.93
5865,standby,0.0,56.6
5866,standby,0.0,45.32
5867,SOEC,-0.4,33.42
5868,standby,0.0,50.38
5869,standby,0.0,46.9
5870,standby,0.0,41.55
5871,SOEC,-0.4,31.87
5872,standby,0.0,40.07
5873,SOEC,-0.4,27.84
5874,SOEC,-0.4,27.77
5875,SOEC,-0.4,2.15
5876,SOEC,-0.4,28.39
5877,SOEC,-0.4,18.33
5878,standby,0.0,49.99
5879,standby,0.0,44.81
5880,SOFC,0.4,60.77
5881,standby,0.0,46.69
5882,SOFC,0.4,61.45
5883,SOFC,0.4,62.51
5884,standby,0.0,51.46
5885,SOFC,0.4,82.8
5886,SOFC,0.4,81.19
5887,SOFC,0.4,75.36
5888,SOFC,0.4,77.34
5889,SOFC,0.4,62.87
5890,standby,0.0,55.85
5891,standby,0.0,55.22
5892,standby,0.0,50.1
5893,standby,0.0,49.71
5894,standby,0.0,49.46
5895,standby,0.0,41.95
5896,standby,0.0,54.64
5897,SOEC,-0.4,26.66
5898,standby,0.0,44.86
5899,SOEC,-0.4,34.17
5900,standby,0.0,40.03
5901,standby,0.0,59.81
5902,standby,0.0,46.84
5903,standby,0.0,51.4
5904,standby,0.0,57.42
5905,SOFC,0.4,65.39
5906,SOFC,0.4,72.66
5907,SOFC,0.4,75.62
5908,SOFC,0.4,65.77
5909,SOFC,0.4,75.1
5910,SOFC,0.4,91.64
5911,SOFC,0.4,90.21
5912,SOFC,0.4,83.16
5913,SOFC,0.4,74.65
5914,SOFC,0.4,74.68
5915,SOFC,0.4,63.43
5916,SOFC,0.4,74.48
5917,SOFC,0.4,68.02
5918,standby,0.0,56.28
5919,standby,0.0,45.81
5920,standby,0.0,50.95
5921,standby,0.0,50.5
5922,standby,0.0,45.77
5923,standby,0.0,38.57
5924,standby,0.0,55.81
5925,standby,0.0,55.75
5926,standby,0.0,46.52
5927,SOFC,0.4,60.47
5928,standby,0.0,57.59
5929,SOFC,0.4,67.31
5930,SOFC,0.4,72.29
5931,SOFC,0.4,68.66
5932,SOFC,0.4,74.23
5933,SOFC,0.4,92.77
5934,SOFC,0.4,69.07
5935,SOFC,0.4,87.47
5936,SOFC,0.4,81.9
5937,SOFC,0.4,84.81
5938,SOFC,0.4,61.84
5939,SOFC,0.4,70.63
5940,SOFC,0.4,70.55
5941,SOFC,0.4,77.84
5942,standby,0.0,54.13
5943,standby,0.0,49.41
5944,standby,0.0,40.36
5945,standby,0.0,51.85
5946,SOEC,-0.4,33.35
5947,standby,0.0,38.1
5948,SOEC,-0.4,27.4
5949,SOEC,-0.4,30.15
5950,standby,0.0,42.58
5951,standby,0.0,50.57
5952,standby,0.0,57.11
5953,standby,0.0,42.39
5954,SOFC,0.4,72.0
5955,standby,0.0,53.16
5956,SOFC,0.4,62.72
5957,SOFC,0.4,71.15
5958,SOFC,0.4,75.5
5959,SOFC,0.4,69.48
5960,SOFC,0.4,68.57
5961,standby,0.0,47.66
5962,SOFC,0.4,66.95
5963,standby,0.0,46.27
5964,standby,0.0,52.55
5965,standby,0.0,52.9
5966,SOEC,-0.4,33.0
5967,SOEC,-0.4,29.51
5968,standby,0.0,37.52
5969,SOEC,-0.4,28.68
5970,SOEC,-0.4,31.6
5971,SOEC,-0.4,30.12
5972,SOEC,-0.4,28.81
5973,SOEC,-0.4,28.89
5974,standby,0.0,35.04
5975,standby,0.0,48.01
5976,standby,0.0,48.09
5977,standby,0.0,38.62
5978,standby,0.0,40.57
5979,SOFC,0.4,60.31
5980,standby,0.0,37.46
5981,standby,0.0,48.37
5982,standby,0.0,52.56
5983,SOFC,0.4,64.55
5984,SOFC,0.4,65.38
5985,standby,0.0,52.37
5986,standby,0.0,43.18
5987,standby,0.0,42.4
5988,SOFC,0.4,62.79
5989,standby,0.0,39.54
5990,SOEC,-0.4,21.3
5991,SOEC,-0.4,20.99
5992,SOEC,-0.4,7.7
5993,SOEC,-0.4,17.44
5994,SOEC,-0.4,12.06
5995,SOEC,-0.4,15.67
5996,SOEC,-0.4,7.42
5997,SOEC,-0.4,24.85
5998,SOEC,-0.4,27.96
5999,standby,0.0,39.26
6000,SOEC,-0.4,25.46
6001,SOEC,-0.4,34.81
6002,standby,0.0,52.57
6003,standby,0.0,53.24
6004,standby,0.0,55.63
6005,standby,0.0,58.4
6006,SOFC,0.4,60.97
6007,SOFC,0.4,69.2
6008,SOFC,0.4,66.28
6009,standby,0.0,45.73
6010,standby,0.0,51.36
6011,SOEC,-0.4,26.6
6012,standby,0.0,38.77
6013,SOEC,-0.4,33.2
6014,SOEC,-0.4,28.41
6015,standby,0.0,42.64
6016,SOEC,-0.4,26.31
6017,SOEC,-0.4,17.55
6018,SOEC,-0.4,1.85
6019,SOEC,-0.4,20.13
6020,SOEC,-0.4,34.09
6021,SOEC,-0.4,4.58
6022,SOEC,-0.4,32.71
6023,SOEC,-0.4,29.73
6024,standby,0.0,45.2
6025,standby,0.0,37.95
6026,standby,0.0,45.47
6027,SOFC,0.4,60.28
6028,standby,0.0,57.87
6029,SOFC,0.4,65.29
6030,SOFC,0.4,66.91
6031,SOFC,0.4,60.82
6032,SOFC,0.4,78.79
6033,standby,0.0,51.75
6034,standby,0.0,56.72
6035,SOFC,0.4,64.39
6036,standby,0.0,35.23
6037,standby,0.0,38.31
6038,standby,0.0,39.07
6039,SOEC,-0.4,14.06
6040,SOEC,-0.4,24.19
6041,SOEC,-0.4,32.21
6042,standby,0.0,35.36
6043,SOEC,-0.4,28.39
6044,standby,0.0,37.88
6045,SOEC,-0.4,34.71
6046,SOEC,-0.4,32.96
6047,standby,0.0,41.94
6048,standby,0.0,48.0
6049,standby,0.0,58.7
6050,SOFC,0.4,63.2
6051,SOFC,0.4,62.38
6052,standby,0.0,58.72
6053,SOFC,0.4,84.79
6054,SOFC,0.4,79.09
6055,SOFC,0.4,74.67
6056,SOFC,0.4,78.67
6057,SOFC,0.4,76.64
6058,SOFC,0.4,68.42
6059,standby,0.0,54.71
6060,standby,0.0,52.39
6061,SOFC,0.4,62.97
6062,standby,0.0,37.86
6063,standby,0.0,41.29
6064,standby,0.0,49.04
6065,SOEC,-0.4,33.73
6066,standby,0.0,39.24
6067,standby,0.0,35.82
6068,standby,0.0,46.37
6069,standby,0.0,36.37
6070,standby,0.0,57.76
6071,standby,0.0,58.57
6072,standby,0.0,54.66
6073,standby,0.0,56.1
6074,SOFC,0.4,80.63
6075,SOFC,0.4,75.4
6076,SOFC,0.4,62.28
6077,SOFC,0.4,78.12
6078,SOFC,0.4,98.92
6079,SOFC,0.4,72.3
6080,SOFC,0.4,81.6
6081,SOFC,0.4,84.88
6082,SOFC,0.4,69.64
6083,standby,0.0,58.52
6084,SOFC,0.4,65.45
6085,standby,0.0,57.35
6086,standby,0.0,49.77
6087,standby,0.0,53.86
6088,SOFC,0.4,60.3
6089,standby,0.0,38.62
6090,standby,0.0,45.25
6091,standby,0.0,49.91
6092,standby,0.0,48.85
6093,standby,0.0,38.53
6094,standby,0.0,49.99
6095,standby,0.0,56.85
6096,SOFC,0.4,62.41
6097,SOFC,0.4,82.48
6098,standby,0.0,58.29
6099,SOFC,0.4,91.23
6100,SOFC,0.4,72.75
6101,SOFC,0.4,74.44
6102,SOFC,0.4,78.28
6103,SOFC,0.4,90.48
6104,SOFC,0.4,87.55
6105,SOFC,0.4,74.33
6106,SOFC,0.4,69.38
6107,SOFC,0.4,65.78
6108,SOFC,0.4,61.05
6109,standby,0.0,55.44
6110,standby,0.0,59.87
6111,standby,0.0,48.85
6112,standby,0.0,49.46
6113,SOEC,-0.4,33.78
6114,SOEC,-0.4,27.58
6115,standby,0.0,38.77
6116,standby,0.0,48.65
6117,standby,0.0,45.14
6118,standby,0.0,48.54
6119,standby,0.0,52.06
6120,standby,0.0,52.27
6121,SOFC,0.4,70.59
6122,SOFC,0.4,69.5
6123,SOFC,0.4,65.17
6124,SOFC,0.4,80.54
6125,SOFC,0.4,67.91
6126,SOFC,0.4,71.95
6127,standby,0.0,58.71
6128,SOFC,0.4,73.85
6129,SOFC,0.4,65.33
6130,standby,0.0,54.43
6131,SOFC,0.4,77.35
6132,standby,0.0,54.81
6133,standby,0.0,58.24
6134,standby,0.0,43.16
6135,SOEC,-0.4,33.18
6136,SOEC,-0.4,20.53
6137,SOEC,-0.4,26.66
6138,standby,0.0,42.21
6139,SOEC,-0.4,26.1
6140,SOEC,-0.4,28.14
6141,SOEC,-0.4,32.19
6142,standby,0.0,52.38
6143,SOEC,-0.4,30.52
6144,standby,0.0,42.62
6145,standby,0.0,52.15
6146,SOFC,0.4,60.04
6147,standby,0.0,56.83
6148,standby,0.0,46.1
6149,SOFC,0.4,68.76
6150,SOFC,0.4,62.35
6151,SOFC,0.4,65.67
6152,standby,0.0,53.04
6153,SOFC,0.4,65.37
6154,standby,0.0,50.08
6155,standby,0.0,38.76
6156,standby,0.0,53.52
6157,SOEC,-0.4,30.25
6158,SOEC,-0.4,29.99
6159,SOEC,-0.4,27.07
6160,SOEC,-0.4,25.37
6161,SOEC,-0.4,7.44
6162,standby,0.0,37.77
6163,SOEC,-0.4,22.33
6164,SOEC,-0.4,30.73
6165,SOEC,-0.4,13.54
6166,SOEC,-0.4,24.86
6167,SOEC,-0.4,30.93
6168,standby,0.0,37.35
6169,standby,0.0,55.8
6170,standby,0.0,55.06
6171,standby,0.0,42.48
6172,SOFC,0.4,67.68
6173,standby,0.0,44.04
6174,standby,0.0,55.42
6175,standby,0.0,45.62
6176,SOFC,0.4,61.55
6177,standby,0.0,45.5
6178,standby,0.0,39.96
6179,standby,0.0,47.12
6180,standby,0.0,39.62
6181,SOEC,-0.4,26.88
6182,SOEC,-0.4,28.27
6183,SOEC,-0.4,21.63
6184,SOEC,-0.4,23.81
6185,SOEC,-0.4,13.38
6186,SOEC,-0.4,21.75
6187,SOEC,-0.4,15.32
6188,SOEC,-0.4,24.68
6189,SOEC,-0.4,8.1
6190,SOEC,-0.4,23.82
6191,SOEC,-0.4,23.41
6192,SOEC,-0.4,27.68
6193,standby,0.0,44.95
6194,standby,0.0,52.83
6195,SOFC,0.4,62.2
6196,SOFC,0.4,63.24
6197,standby,0.0,51.57
6198,SOFC,0.4,62.27
6199,SOFC,0.4,60.41
6200,standby,0.0,51.8
6201,standby,0.0,52.98
6202,standby,0.0,59.38
6203,standby,0.0,51.39
6204,standby,0.0,35.14
6205,SOEC,-0.4,33.56
6206,standby,0.0,35.77
6207,SOEC,-0.4,14.15
6208,SOEC,-0.4,22.98
6209,SOEC,-0.4,29.78
6210,SOEC,-0.4,20.75
6211,SOEC,-0.4,30.6
6212,SOEC,-0.4,12.57
6213,standby,0.0,39.27
6214,SOEC,-0.4,31.83
6215,standby,0.0,48.81
6216,standby,0.0,59.88
6217,standby,0.0,58.66
6218,standby,0.0,56.87
6219,SOFC,0.4,76.39
6220,SOFC,0.4,66.46
6221,SOFC,0.4,68.64
6222,SOFC,0.4,69.28
6223,SOFC,0.4,69.99
6224,SOFC,0.4,62.37
6225,SOFC,0.4,61.52
6226,SOFC,0.4,75.81
