hour,thermal_power_MWth,He_outlet_temp_C,steam_outlet_temp_C
5271,592.05,795.77,745.11
5272,597.74,799.18,750.35
5273,591.08,795.54,741.95
5274,585.22,796.27,751.29
5275,588.55,798.32,755.5
5276,588.57,794.27,744.68
5277,599.49,795.32,744.71
5278,587.14,793.3,741.14
5279,585.02,801.2,752.36
5280,595.32,796.32,740.04
5281,601.22,798.2,748.43
5282,583.83,801.36,753.55
5283,601.46,794.26,742.42
5284,586.18,796.74,747.49
5285,581.8,795.78,747.27
5286,583.47,796.3,747.31
5287,591.22,797.05,745.82
5288,588.78,799.79,751.81
5289,590.45,798.12,745.64
5290,588.14,800.26,747.2
5291,584.26,797.13,745.15
5292,594.23,795.82,746.61
5293,588.15,799.19,743.77
5294,596.48,795.75,742.23
5295,594.23,797.11,743.75
5296,589.03,798.07,748.5
5297,588.18,798.71,746.25
5298,580.13,796.8,743.48
5299,594.97,798.42,744.5
5300,591.7,795.6,742.72
5301,593.15,796.26,744.54
5302,586.18,797.97,744.42
5303,590.81,796.96,747.49
5304,584.53,795.54,744.98
5305,585.56,798.65,752.22
5306,597.33,797.34,752.42
5307,588.95,793.94,743.42
5308,589.97,797.76,749.2
5309,583.29,797.95,749.84
5310,585.81,796.81,747.09
5311,584.96,797.41,745.11
5312,589.15,799.27,750.33
5313,587.48,793.42,739.59
5314,588.93,798.64,749.8
5315,593.29,791.98,741.52
5316,597.81,795.43,745.95
5317,592.94,793.28,743.59
5318,585.38,799.75,753.88
5319,584.05,796.25,743.97
5320,585.54,796.83,749.33
5321,591.35,796.26,746.51
5322,595.63,796.56,750.89
5323,595.39,796.6,742.69
5324,600.95,798.65,748.32
5325,590.03,797.39,748.46
5326,587.87,795.32,745.28
5327,590.25,793.44,738.8
5328,581.43,799.26,747.32
5329,590.47,797.8,745.27
5330,588.72,796.26,751.79
5331,584.48,798.89,749.2
5332,596.94,801.21,748.15
5333,586.79,796.93,749.18
5334,588.02,799.52,748.26
5335,582.71,796.92,750.8
5336,591.25,800.41,748.0
5337,600.22,797.09,743.89
5338,591.48,795.99,744.37
5339,595.93,799.53,751.01
5340,587.14,797.1,748.58
5341,593.74,796.91,750.96
5342,586.65,798.53,754.48
5343,585.13,796.65,748.52
5344,592.56,793.32,741.26
5345,597.44,796.13,748.86
5346,586.06,795.58,745.78
5347,591.96,795.08,745.17
5348,580.53,798.91,748.62
5349,584.95,795.84,742.79
5350,603.38,795.87,743.44
5351,587.98,796.65,743.0
5352,587.22,797.46,742.16
5353,593.48,797.75,748.47
5354,584.99,797.12,751.53
5355,593.4,797.09,748.32
5356,593.45,794.47,746.49
5357,588.61,797.77,753.86
5358,597.55,794.82,741.72
5359,582.35,799.06,753.78
5360,588.43,796.22,749.93
5361,596.89,794.17,744.16
5362,594.95,797.22,743.86
5363,587.95,798.31,749.8
5364,586.88,796.09,753.42
5365,591.41,798.05,751.01
5366,580.35,799.6,747.18
5367,590.32,797.41,749.59
5368,591.63,794.17,743.42
5369,586.39,796.7,748.52
5370,590.16,795.77,742.77
5371,590.22,792.86,744.53
5372,582.74,793.99,742.56
5373,589.85,800.36,744.37
5374,583.11,795.98,746.06
5375,586.87,796.33,744.01
5376,587.57,794.27,740.86
5377,597.74,800.74,746.34
5378,594.44,797.52,745.8
5379,597.8,796.03,744.86
5380,587.11,798.29,748.76
5381,588.69,799.3,747.3
5382,591.44,792.57,739.92
5383,590.6,799.16,747.64
5384,595.69,794.93,745.04
5385,593.47,793.41,743.03
5386,594.68,800.79,751.01
5387,588.66,797.38,744.21
5388,593.88,795.38,741.31
5389,587.64,800.42,752.0
5390,602.03,795.74,746.73
5391,588.5,794.66,738.7
5392,590.76,798.46,748.8
5393,593.88,793.51,742.76
5394,602.04,796.76,742.83
5395,595.4,793.8,748.87
5396,585.76,794.44,739.3
5397,595.35,797.84,750.42
5398,582.04,794.73,741.73
5399,587.38,798.27,744.59
5400,586.12,792.33,742.41
5401,587.86,796.22,742.92
5402,593.84,795.54,749.07
5403,595.45,796.16,749.37
5404,596.21,795.77,744.54
5405,587.41,797.39,748.0
5406,582.7,797.48,749.44
5407,592.35,795.83,742.24
5408,591.02,795.59,749.68
5409,580.87,797.45,745.38
5410,588.09,797.69,747.21
5411,584.74,792.19,741.43
5412,579.18,793.86,741.86
5413,590.65,794.12,742.25
5414,586.63,795.68,746.68
5415,586.73,792.69,744.1
5416,590.22,797.51,743.92
5417,580.1,794.62,744.11
5418,584.23,798.01,744.84
5419,591.01,795.23,742.04
5420,592.54,798.33,753.21
5421,596.56,795.85,744.93
5422,590.84,796.15,742.33
5423,592.68,797.9,748.96
5424,590.24,795.58,744.08
5425,594.15,793.24,743.29
5426,584.01,793.26,740.05
5427,586.22,798.49,748.3
5428,589.21,793.98,746.37
5429,589.68,795.67,748.16
5430,583.5,799.34,752.95
5431,581.72,795.33,744.15
5432,585.1,795.0,742.96
5433,586.0,796.98,746.84
5434,591.35,799.18,748.74
5435,579.3,799.84,748.81
5436,601.15,794.95,741.73
5437,585.24,797.63,753.39
5438,581.49,796.27,746.91
5439,582.85,796.35,741.09
5440,588.89,797.42,747.3
5441,584.87,797.17,749.77
5442,588.63,794.41,751.91
5443,587.56,794.42,744.83
5444,590.08,799.75,752.12
5445,588.98,795.4,746.6
5446,591.6,797.65,745.83
5447,597.82,799.48,750.53
5448,587.54,796.12,745.46
5449,584.29,799.3,746.96
5450,594.13,795.17,745.72
5451,591.46,798.59,749.24
5452,588.95,796.71,748.89
5453,590.42,796.0,748.71
5454,586.74,798.07,742.63
5455,596.21,796.02,743.25
5456,594.19,795.07,749.3
5457,590.78,793.13,741.19
5458,587.85,797.64,744.37
5459,580.67,797.83,742.34
5460,593.37,800.06,753.58
5461,589.92,797.36,746.6
5462,594.35,794.85,741.24
5463,582.34,796.71,744.18
5464,588.66,796.16,743.36
5465,588.26,798.76,754.52
5466,580.08,798.83,750.82
5467,581.91,801.26,752.62
5468,590.76,796.15,747.62
5469,602.4,798.85,752.9
5470,595.85,799.45,756.12
5471,580.3,797.98,748.47
5472,590.36,795.48,744.51
5473,585.83,795.69,751.26
5474,592.64,798.05,746.24
5475,589.96,797.64,750.81
5476,586.21,793.98,740.69
5477,593.52,794.26,745.16
5478,589.67,797.47,747.37
5479,590.61,791.91,741.14
5480,589.33,796.83,747.51
5481,589.38,795.23,743.87
5482,589.81,794.63,738.96
5483,595.93,795.39,747.89
5484,593.78,796.81,745.83
5485,595.2,796.36,746.01
5486,579.13,793.87,748.73
5487,591.46,792.83,742.11
5488,584.04,796.73,747.82
5489,590.21,797.33,744.83
5490,595.19,797.84,754.54
5491,583.88,793.03,741.06
5492,590.44,796.9,743.59
5493,586.5,797.55,739.56
5494,594.26,795.3,747.18
5495,590.32,795.56,746.95
5496,587.66,795.38,744.65
5497,587.99,795.17,744.43
5498,590.65,798.85,747.58
5499,597.86,795.12,750.13
5500,590.53,794.77,742.63
5501,591.71,791.85,741.13
5502,594.03,797.6,741.68
5503,588.32,794.64,746.19
5504,584.24,794.62,744.46
5505,589.72,799.35,751.0
5506,593.73,793.85,745.15
5507,588.78,793.26,744.05
5508,583.94,793.28,741.12
5509,592.52,793.28,741.25
5510,598.01,794.78,746.47
5511,589.42,796.03,744.37
5512,585.1,795.55,747.3
5513,594.39,797.94,748.37
5514,593.74,797.09,749.19
5515,592.04,796.63,743.26
5516,590.31,796.89,745.5
5517,590.0,797.38,747.38
5518,596.85,795.9,743.53
5519,592.73,799.42,748.17
5520,588.78,794.88,743.35
5521,591.13,795.03,745.94
5522,588.24,794.43,745.16
5523,588.04,794.53,744.67
5524,587.9,793.77,740.52
5525,592.59,793.85,741.84
5526,588.03,795.79,743.48
5527,588.82,795.74,750.16
5528,590.13,795.17,740.85
5529,592.93,794.49,741.13
5530,595.31,798.77,748.62
5531,585.89,799.21,746.06
5532,591.71,797.57,745.57
5533,591.95,796.78,744.5
5534,589.87,799.21,743.44
5535,580.39,796.8,746.8
5536,588.83,793.43,738.7
5537,589.95,794.21,750.4
5538,595.44,796.36,744.71
5539,595.05,797.5,746.32
5540,592.17,798.84,746.09
5541,600.95,798.78,748.84
5542,591.7,798.03,748.85
5543,586.54,798.26,742.85
5544,593.68,795.56,746.41
5545,588.25,795.46,746.31
5546,591.04,795.33,740.71
5547,584.3,796.37,747.52
5548,586.22,797.79,743.9
5549,581.5,802.65,751.04
5550,588.95,795.41,743.66
5551,585.59,794.98,740.97
5552,600.27,797.56,744.09
5553,595.03,795.4,751.89
5554,586.59,798.86,743.44
5555,585.07,799.15,751.72
5556,585.37,800.05,749.5
5557,584.8,797.22,751.9
5558,584.12,799.45,752.85
5559,588.44,793.72,739.85
5560,585.51,798.91,746.74
5561,583.57,797.91,750.53
5562,595.06,796.77,746.66
5563,586.01,795.91,742.88
5564,585.9,790.54,738.09
5565,596.96,797.71,754.19
5566,598.04,795.19,744.98
5567,593.25,795.6,745.5
5568,589.86,796.75,748.74
5569,585.18,796.97,743.05
5570,593.97,794.71,749.3
5571,586.09,794.6,738.03
5572,581.51,794.35,748.4
5573,586.56,796.43,747.96
5574,583.13,798.63,751.02
5575,584.63,796.6,744.86
5576,595.66,796.87,744.76
5577,595.96,795.8,750.64
5578,585.15,795.3,753.6
5579,585.31,794.94,745.5
5580,584.31,795.43,749.31
5581,597.4,793.38,744.21
5582,596.38,798.85,746.95
5583,585.35,796.76,752.27
5584,594.1,796.63,745.87
5585,589.89,796.98,749.01
5586,590.7,795.37,745.86
5587,591.72,796.84,748.35
5588,587.51,794.91,743.63
5589,587.06,795.16,745.91
5590,596.83,796.14,743.32
5591,588.62,796.33,751.66
5592,590.57,799.16,750.14
5593,597.96,794.35,744.19
5594,591.21,794.25,746.07
5595,589.03,795.3,747.38
5596,586.61,798.25,746.36
5597,585.0,796.76,743.17
5598,589.96,800.68,749.25
5599,585.46,796.03,748.62
5600,587.1,796.92,746.13
5601,579.56,796.34,742.87
5602,590.77,796.72,747.2
5603,584.55,794.64,749.68
5604,598.37,796.33,746.12
5605,584.6,793.9,738.9
5606,586.81,796.84,744.23
5607,588.27,797.03,745.41
5608,586.62,795.75,745.73
5609,579.61,794.82,746.37
5610,588.89,794.64,746.95
5611,590.99,794.25,743.87
5612,587.0,794.68,741.88
5613,587.34,801.13,746.04
5614,586.89,796.71,747.34
5615,584.44,795.63,740.47
5616,585.43,794.67,749.79
5617,596.12,795.82,749.13
5618,590.84,797.3,751.58
5619,592.69,797.18,746.44
5620,585.9,798.05,748.19
5621,593.27,798.14,744.44
5622,594.32,796.07,748.54
5623,586.63,794.71,739.88
5624,601.35,795.63,744.87
5625,583.84,797.68,744.76
5626,582.66,794.79,749.15
5627,584.42,800.31,751.45
5628,586.14,794.73,745.48
5629,592.16,797.11,746.1
5630,585.01,796.68,748.78
5631,578.59,797.69,752.21
5632,585.61,791.98,746.61
5633,586.78,797.99,755.71
5634,590.32,795.35,742.26
5635,575.83,794.38,742.53
5636,586.69,798.02,750.3
5637,588.04,792.45,742.48
5638,588.55,799.92,750.83
5639,591.88,796.49,741.97
5640,583.58,795.78,748.2
5641,587.56,793.54,742.06
5642,588.66,795.53,746.77
5643,586.81,798.41,747.83
5644,590.27,796.58,743.28
5645,583.53,797.18,752.27
5646,590.6,798.08,749.89
5647,586.96,794.35,744.3
5648,592.04,792.81,739.8
5649,593.94,794.05,746.28
5650,592.52,795.99,747.39
5651,581.63,795.57,742.83
5652,584.92,795.54,746.91
5653,589.31,797.07,746.73
5654,586.42,795.18,746.44
5655,585.0,793.92,745.49
5656,592.41,794.07,742.07
5657,582.74,797.26,748.62
5658,579.96,798.17,752.53
5659,583.26,798.84,750.9
5660,589.84,795.08,745.11
5661,595.35,796.38,746.55
5662,597.32,796.97,751.59
5663,586.79,796.6,751.07
5664,583.25,797.14,743.94
5665,588.18,797.41,748.92
5666,588.83,794.49,743.71
5667,579.51,794.77,741.03
5668,578.83,796.86,749.35
5669,581.57,794.02,745.69
5670,594.13,794.76,742.99
5671,586.73,796.31,745.54
5672,585.28,795.02,748.53
5673,590.51,796.71,745.49
5674,593.37,794.59,742.8
5675,584.24,791.23,737.84
5676,588.64,796.58,748.28
5677,589.08,795.85,741.49
5678,592.31,798.5,744.15
5679,587.91,795.24,744.53
5680,580.66,796.15,744.27
5681,587.82,795.18,741.08
5682,589.68,794.56,741.25
5683,587.28,795.01,740.0
5684,584.57,794.01,744.47
5685,581.33,796.22,742.28
5686,593.51,796.18,742.44
5687,591.51,794.04,743.57
5688,588.07,797.65,746.94
5689,582.75,794.5,744.79
5690,591.33,795.91,751.71
5691,585.07,797.62,745.66
5692,579.1,798.53,739.59
5693,592.39,791.22,743.81
5694,577.63,797.67,743.79
5695,586.64,796.42,748.54
5696,591.7,796.91,744.1
5697,588.6,794.96,745.02
5698,591.33,797.34,746.22
5699,593.2,798.04,746.57
5700,583.04,797.06,741.66
5701,587.81,797.6,745.86
5702,587.51,799.67,746.15
5703,587.29,798.7,749.65
5704,591.13,794.58,750.67
5705,590.97,797.31,747.04
5706,592.78,798.11,753.18
5707,582.79,796.52,741.09
5708,589.3,797.19,747.71
5709,582.35,792.82,741.57
5710,589.84,795.77,743.52
5711,595.87,795.34,739.15
5712,595.27,793.96,745.24
5713,581.22,797.81,750.29
5714,582.14,793.49,743.71
5715,589.85,797.74,742.94
5716,584.86,795.58,742.64
5717,593.97,798.16,746.71
5718,591.47,796.65,750.02
5719,590.21,796.17,742.29
5720,582.42,795.8,747.74
5721,591.63,794.95,748.72
5722,590.58,796.33,746.0
5723,587.37,791.75,742.45
5724,580.34,795.26,744.57
5725,595.1,797.14,743.09
5726,581.94,795.68,745.79
5727,580.18,797.65,744.9
5728,590.05,794.28,747.01
5729,592.76,793.86,746.54
5730,583.93,796.12,746.17
5731,582.88,794.66,743.22
5732,589.25,797.0,748.65
5733,597.07,794.91,742.72
5734,596.21,796.28,738.33
5735,592.22,791.05,738.01
5736,589.11,795.23,743.83
5737,586.5,795.24,741.73
5738,586.31,792.37,746.16
5739,586.03,796.32,741.64
5740,588.46,795.6,746.58
5741,585.25,794.18,744.19
5742,586.18,798.43,744.92
5743,584.44,793.86,743.74
5744,586.67,797.67,744.24
5745,587.06,795.63,745.75
5746,588.75,797.72,747.74
5747,590.26,796.97,741.34
5748,602.2,791.94,736.16
5749,593.71,793.79,748.09
5750,593.21,794.18,745.24
5751,594.1,800.51,748.54
5752,590.01,797.89,746.75
5753,579.53,798.79,747.29
5754,590.13,793.58,746.33
5755,585.9,796.24,744.82
5756,584.76,794.36,739.88
5757,579.97,798.99,747.41
5758,580.49,796.82,744.26
5759,586.49,795.36,744.65
5760,588.89,794.5,748.49
5761,587.59,797.16,742.81
5762,585.31,796.54,743.05
5763,589.96,795.17,746.95
5764,591.01,794.31,741.51
5765,590.13,797.14,750.27
5766,590.34,795.73,748.55
5767,591.29,794.5,746.47
5768,578.43,796.25,749.76
5769,589.28,797.29,749.91
5770,584.55,795.82,743.83
5771,596.57,797.11,754.2
5772,593.06,794.04,739.95
5773,588.83,798.76,748.63
5774,586.39,794.12,743.18
5775,576.57,796.92,751.6
5776,581.62,795.55,747.38
5777,584.98,793.92,746.01
5778,589.22,795.06,746.88
5779,585.41,799.29,746.96
5780,594.71,793.85,741.49
5781,584.4,793.85,749.54
5782,598.91,794.04,748.46
5783,581.15,797.76,747.32
5784,590.89,796.14,743.9
5785,586.76,794.96,745.72
5786,585.74,795.19,749.12
5787,586.98,794.88,746.15
5788,583.28,795.38,743.89
5789,588.63,793.63,743.65
5790,583.5,793.02,743.27
5791,588.37,796.22,751.07
5792,589.24,794.52,741.62
5793,587.99,796.59,746.98
5794,584.68,796.09,748.43
5795,594.19,798.08,744.98
5796,578.56,796.06,744.47
5797,589.59,796.93,749.53
5798,595.81,794.64,745.65
5799,592.74,792.36,744.34
5800,581.69,795.22,749.03
5801,583.65,794.69,744.37
5802,586.69,793.8,749.28
5803,581.47,797.41,752.11
5804,583.69,795.09,744.79
5805,579.81,796.4,748.38
5806,590.56,793.43,744.29
5807,592.57,796.11,741.42
5808,583.75,797.64,752.37
5809,585.44,799.71,746.81
5810,582.32,792.95,745.59
5811,589.97,796.32,746.15
5812,583.55,792.88,739.31
5813,582.4,793.25,746.5
5814,590.76,796.27,748.26
5815,593.09,796.53,744.39
5816,587.71,797.23,743.53
5817,578.74,795.44,745.78
5818,592.69,798.09,748.81
5819,579.09,797.22,749.36
5820,580.82,795.55,738.86
5821,585.15,797.13,751.15
5822,588.47,794.99,744.37
5823,584.87,797.88,749.65
5824,593.58,796.22,745.85
5825,588.33,795.2,747.61
5826,587.29,794.26,740.29
5827,580.37,795.26,741.35
5828,593.74,796.32,748.01
5829,586.31,795.69,749.57
5830,581.97,797.12,748.37
5831,583.82,795.05,742.13
5832,593.94,796.77,750.55
5833,588.3,790.94,741.17
5834,585.97,795.14,744.13
5835,584.28,795.0,746.36
5836,589.49,791.68,741.64
5837,579.94,797.63,744.76
5838,587.75,795.61,746.78
5839,584.56,796.63,743.89
5840,579.96,794.86,747.22
5841,585.25,797.28,747.14
5842,579.66,795.85,745.78
5843,584.02,796.91,749.45
5844,575.98,795.96,742.69
5845,583.66,796.62,745.97
5846,580.88,795.87,748.48
5847,586.59,796.43,745.55
5848,586.02,795.81,734.58
5849,588.22,792.54,743.04
5850,592.91,792.74,744.85
5851,593.07,794.64,746.14
5852,585.04,797.85,749.35
5853,586.92,795.63,744.41
5854,581.86,792.97,740.58
5855,586.0,795.06,746.71
5856,593.7,794.77,744.84
5857,582.3,795.19,744.17
5858,596.69,797.09,745.79
5859,576.96,796.67,747.02
5860,587.73,797.7,748.47
5861,582.62,795.13,743.29
5862,575.31,796.4,746.44
5863,591.54,797.6,743.07
5864,587.26,795.49,747.25
5865,588.99,791.66,742.5
5866,583.03,794.97,745.5
5867,590.76,799.11,748.2
5868,584.61,796.23,750.73
5869,591.63,795.73,744.2
5870,584.37,794.41,739.91
5871,591.6,794.62,743.29
5872,588.86,795.88,742.18
5873,594.43,797.24,738.3
5874,588.87,792.7,748.17
5875,592.47,793.52,741.65
5876,588.48,796.22,749.54
5877,591.31,795.76,746.84
5878,587.28,791.86,745.37
5879,587.24,794.81,742.12
5880,593.31,798.2,754.48
5881,587.24,795.51,742.35
5882,578.99,793.83,744.36
5883,588.74,795.27,743.96
5884,593.51,798.15,751.57
5885,587.12,796.64,748.22
5886,586.68,794.1,738.19
5887,584.24,796.57,745.79
5888,583.86,794.9,748.92
5889,582.51,793.15,740.86
5890,585.68,797.5,746.46
5891,579.86,796.58,746.47
5892,576.9,793.76,742.47
5893,586.34,797.4,751.09
5894,590.72,791.12,739.18
5895,578.9,795.52,745.69
5896,597.86,799.94,752.32
5897,591.2,799.58,750.48
5898,587.84,794.95,747.52
5899,594.58,800.85,749.72
5900,584.65,796.74,745.31
5901,586.87,795.16,745.63
5902,578.75,796.0,745.66
5903,587.25,794.68,744.9
5904,589.64,797.17,747.31
5905,585.33,794.94,745.94
5906,585.54,796.14,746.66
5907,580.84,795.08,746.79
5908,594.26,792.25,741.23
5909,577.6,794.35,746.48
5910,595.19,795.37,744.32
5911,582.7,795.41,752.16
5912,578.22,797.26,750.91
5913,585.55,796.75,752.14
5914,585.68,794.86,744.8
5915,587.16,794.73,742.09
5916,583.29,795.97,737.94
5917,594.42,795.02,741.9
5918,589.88,794.67,744.97
5919,586.99,793.97,748.29
5920,585.11,794.85,743.11
5921,599.38,796.62,745.35
5922,585.09,793.56,745.63
5923,586.07,796.58,740.5
5924,584.58,800.99,753.31
5925,592.5,794.55,748.07
5926,586.99,795.08,750.13
5927,582.06,794.68,745.31
5928,589.08,796.21,746.31
5929,589.85,794.93,746.33
5930,583.35,795.07,747.77
5931,589.36,792.47,745.57
5932,597.3,795.04,745.28
5933,594.34,793.19,741.66
5934,592.44,794.04,741.53
5935,587.32,797.9,749.13
5936,587.06,793.78,745.04
5937,592.25,794.78,742.78
5938,577.72,796.68,746.48
5939,585.71,794.97,752.1
5940,582.86,796.66,750.93
5941,583.34,798.9,754.99
5942,588.35,796.41,748.86
5943,589.27,793.0,747.66
5944,582.43,797.46,745.49
5945,578.12,794.81,748.26
5946,591.92,791.77,743.19
5947,587.9,793.18,746.47
5948,585.45,795.05,745.38
5949,581.61,796.83,743.55
5950,588.12,794.74,743.16
5951,582.32,796.02,750.78
5952,583.84,794.59,741.86
5953,590.85,799.19,750.23
5954,589.29,794.07,743.39
5955,588.71,798.23,751.58
5956,591.54,795.43,741.05
5957,580.88,796.28,744.5
5958,590.97,790.39,735.9
5959,590.94,798.66,746.94
5960,592.35,793.54,745.98
5961,588.3,796.84,741.63
5962,586.81,794.17,741.32
5963,589.39,792.75,740.35
5964,592.04,797.27,746.35
5965,586.61,794.38,742.91
5966,590.95,795.23,745.61
5967,570.21,794.85,747.12
5968,577.77,791.81,736.36
5969,591.45,793.03,744.24
5970,588.11,791.33,740.62
5971,588.55,793.6,744.46
5972,584.13,798.58,747.43
5973,577.78,797.88,751.23
5974,592.37,799.26,748.46
5975,589.96,797.42,751.67
5976,592.63,796.08,750.69
5977,576.0,798.43,747.7
5978,591.55,794.48,745.86
5979,591.12,798.47,749.14
5980,589.19,795.6,746.35
5981,586.76,795.49,739.31
5982,583.11,795.54,736.7
5983,589.14,798.19,748.6
5984,584.14,799.55,752.64
5985,589.88,792.91,744.15
5986,584.03,797.44,749.19
5987,585.04,794.92,745.8
5988,582.04,795.37,745.58
5989,586.17,795.56,748.6
5990,586.47,797.41,746.1
5991,592.57,792.74,745.41
5992,586.92,792.71,742.02
5993,572.25,795.58,745.47
5994,598.77,792.5,746.53
5995,583.34,795.79,746.31
5996,577.97,797.42,748.87
5997,591.68,796.28,749.1
5998,590.57,796.19,738.83
5999,584.62,793.75,744.96
6000,580.15,798.72,749.08
6001,587.54,798.0,743.62
6002,584.24,798.07,746.91
6003,586.45,796.58,747.59
6004,586.57,793.45,740.5
6005,576.66,792.83,743.6
6006,583.38,797.81,745.45
6007,583.91,794.43,742.21
6008,585.77,792.6,740.82
6009,586.32,790.51,742.85
6010,577.99,797.53,751.69
6011,583.09,797.64,749.39
6012,584.85,799.84,748.26
6013,584.96,795.83,747.36
6014,591.4,795.6,747.91
6015,589.71,791.35,741.05
6016,600.05,797.52,744.69
6017,580.81,795.01,750.3
6018,590.75,795.31,744.41
6019,587.86,793.76,743.57
6020,584.56,795.22,743.44
6021,587.91,796.04,751.19
6022,592.05,794.68,748.62
6023,584.7,792.55,743.65
6024,591.29,797.03,750.09
6025,587.63,796.32,745.91
6026,586.53,794.81,747.92
6027,597.96,798.21,748.2
6028,581.63,794.89,745.64
6029,589.62,795.77,743.87
6030,591.68,790.94,735.14
6031,588.41,793.73,741.63
6032,584.73,796.19,746.25
6033,587.35,794.81,742.68
6034,579.29,796.55,754.0
6035,581.75,791.03,743.75
6036,590.39,796.63,747.69
6037,583.3,795.05,745.35
6038,580.66,798.12,748.99
6039,587.99,795.12,748.55
6040,583.65,796.56,746.63
6041,588.59,796.53,744.78
6042,595.51,797.26,745.92
6043,585.49,796.01,742.5
6044,583.93,795.39,742.78
6045,580.87,794.97,747.45
6046,582.1,797.49,749.77
6047,584.0,794.74,747.23
6048,578.61,794.22,740.82
6049,590.89,796.86,749.96
6050,584.51,797.62,746.45
6051,588.79,798.47,747.34
6052,588.12,798.67,745.85
6053,588.47,795.72,741.58
6054,584.87,796.65,743.68
6055,590.39,799.59,746.93
6056,590.89,797.41,746.0
6057,587.23,798.59,751.29
6058,580.0,797.29,749.85
6059,592.33,793.81,746.31
6060,583.21,794.88,743.4
6061,590.98,792.15,740.57
6062,588.28,794.89,747.98
6063,581.51,794.2,739.66
6064,587.83,794.02,737.82
6065,583.55,794.89,741.1
6066,583.35,793.63,744.49
6067,592.84,792.96,742.8
6068,579.85,797.36,743.56
6069,586.51,794.13,744.58
6070,590.85,794.8,746.7
6071,586.41,797.79,755.49
6072,581.7,793.8,747.79
6073,588.84,796.86,747.7
6074,583.45,792.79,745.53
6075,584.26,795.57,753.23
6076,575.7,796.6,744.02
6077,590.9,794.13,739.94
6078,589.15,797.39,750.86
6079,589.29,796.35,745.81
6080,581.32,796.02,742.86
6081,580.36,797.54,747.23
6082,588.36,797.02,744.45
6083,586.86,795.28,742.0
6084,595.56,792.29,744.31
6085,589.07,799.15,747.39
6086,581.47,794.27,739.78
6087,581.08,790.62,740.75
6088,587.31,798.61,747.46
6089,589.3,796.54,747.78
6090,591.53,795.37,744.7
