hour,grid_demand_MW,day_ahead_price_USD_MWh
7065,4305.9,75.82
7066,4051.0,54.71
7067,4295.7,55.28
7068,4065.7,48.89
7069,4073.1,39.94
7070,4138.5,36.78
7071,3848.4,55.99
7072,4186.5,58.65
7073,3998.9,24.14
7074,3759.5,49.6
7075,3679.7,44.04
7076,3654.8,42.94
7077,3761.5,34.86
7078,3697.2,59.9
7079,4136.5,41.05
7080,4172.9,60.16
7081,4158.9,60.83
7082,4345.0,70.35
7083,4270.8,87.95
7084,4267.7,63.96
7085,4472.6,71.59
7086,4297.9,79.96
7087,4530.4,91.44
7088,4355.6,85.85
7089,4616.0,92.9
7090,4272.4,75.66
7091,4009.5,72.37
7092,4103.8,59.41
7093,4047.9,36.16
7094,3906.3,67.81
7095,3983.4,53.16
7096,4002.8,46.96
7097,3814.3,38.87
7098,3912.8,57.83
7099,3804.6,33.15
7100,3715.2,37.96
7101,3582.5,46.8
7102,4175.3,59.36
7103,4245.2,57.53
7104,3937.6,69.97
7105,3901.1,76.26
7106,4184.0,72.26
7107,4271.0,88.57
7108,4160.7,70.55
7109,4307.9,79.37
7110,4583.3,83.35
7111,4382.2,89.25
7112,4224.0,91.82
7113,4362.7,70.87
7114,4176.6,74.58
7115,4012.1,58.92
7116,3836.1,59.25
7117,4094.2,60.07
7118,3723.7,55.52
7119,3914.2,48.4
7120,4130.9,37.83
7121,3915.2,39.68
7122,3804.5,35.65
7123,4003.7,40.34
7124,4004.6,37.16
7125,4139.3,38.33
7126,3840.5,42.8
7127,3861.0,53.65
7128,3859.5,50.99
7129,4295.1,51.28
7130,4401.1,72.0
7131,3924.9,62.2
7132,4514.4,67.21
7133,4435.7,67.21
7134,4273.7,72.48
7135,4529.2,74.4
7136,4394.3,65.65
7137,4387.8,69.8
7138,4086.9,57.97
7139,4017.7,57.89
7140,4080.9,60.9
7141,3969.5,40.65
7142,3899.6,41.19
7143,4082.8,44.06
7144,3887.1,24.26
7145,3695.2,15.67
7146,3800.8,26.34
7147,4088.4,30.3
7148,3725.3,32.97
7149,3676.3,29.62
7150,3910.0,35.15
7151,3913.0,35.93
7152,4132.6,47.57
7153,4157.1,49.32
7154,4307.7,46.08
7155,4246.3,67.58
7156,4266.6,64.39
7157,4369.9,52.47
7158,4195.5,53.79
7159,4509.0,55.43
7160,4780.7,78.68
7161,4262.1,36.6
7162,4462.7,69.36
7163,4355.8,41.59
7164,4149.1,31.66
7165,3791.0,43.08
7166,3734.9,25.31
7167,3696.5,38.15
7168,3608.1,18.98
7169,3641.4,20.38
7170,3584.6,16.66
7171,3754.6,29.67
7172,4076.0,13.15
7173,3697.7,18.74
7174,3871.4,24.89
7175,3968.6,29.87
7176,4001.2,49.11
7177,4113.8,46.15
7178,4347.4,43.81
7179,4203.7,47.7
7180,4236.8,43.92
7181,4434.3,53.96
7182,4479.7,61.02
7183,4424.2,49.7
7184,4257.8,44.78
7185,4084.2,56.66
7186,4019.5,52.8
7187,4028.9,31.79
7188,4171.0,29.4
7189,4111.1,41.5
7190,3976.4,20.55
7191,3836.8,27.65
7192,3722.2,11.14
7193,3655.5,15.05
7194,3773.2,38.22
7195,3821.4,5.52
7196,3855.7,12.01
7197,3812.6,13.2
7198,3907.6,31.59
7199,4046.5,16.14
7200,4111.0,51.69
7201,4118.4,42.22
7202,4249.1,41.36
7203,4580.6,62.45
7204,4146.8,55.48
7205,4520.5,70.76
7206,4423.7,62.23
7207,4351.2,57.5
7208,4353.6,63.51
7209,4105.2,62.38
7210,4061.4,53.74
7211,4167.9,41.89
7212,4387.4,59.3
7213,3895.8,38.03
7214,3934.7,29.58
7215,4027.5,39.04
7216,3677.5,33.47
7217,3730.2,32.18
7218,3791.6,22.66
7219,3771.7,18.2
7220,3965.6,34.88
7221,4123.5,31.68
7222,3805.5,39.58
7223,3986.3,57.11
7224,4254.9,61.34
7225,4511.7,47.05
7226,4409.1,72.39
7227,4326.7,74.98
7228,4501.4,68.27
7229,4373.7,82.03
7230,4572.3,69.06
7231,4386.7,73.81
7232,4315.1,79.79
7233,4390.9,64.06
7234,4186.6,56.85
7235,4368.3,65.28
7236,4307.0,53.31
7237,4081.6,56.32
7238,4054.1,45.31
7239,3948.5,27.35
7240,3658.5,38.23
7241,3950.0,47.93
7242,3556.7,39.24
7243,4005.5,38.64
7244,3824.4,35.64
7245,3753.1,54.25
7246,3972.2,39.19
7247,4178.5,55.26
7248,4290.7,76.0
7249,4361.3,60.57
7250,4154.4,77.61
7251,4183.6,74.76
7252,4332.6,68.86
7253,4391.0,90.3
7254,4414.4,67.69
7255,4198.6,82.66
7256,4379.9,101.65
7257,4427.9,77.88
7258,4200.8,61.91
7259,4203.0,64.52
7260,4286.7,71.46
7261,3845.8,59.2
7262,4029.2,45.42
7263,3635.8,48.5
7264,3676.9,47.49
7265,4086.6,53.37
7266,3712.1,41.35
7267,3862.9,47.18
7268,3641.3,39.71
7269,3867.2,55.38
7270,4034.1,46.44
7271,4152.2,57.74
7272,4207.4,58.73
7273,4173.3,75.36
7274,4397.6,77.54
7275,4372.5,80.68
7276,4139.2,95.9
7277,4379.6,88.86
7278,4272.8,89.09
7279,4256.3,89.13
7280,4384.5,77.45
7281,4195.1,74.54
7282,4356.8,70.88
7283,4302.6,54.68
7284,3750.3,50.53
7285,4202.2,57.67
7286,3974.1,60.49
7287,3985.9,44.23
7288,4014.8,30.92
7289,3660.4,32.14
7290,3834.2,25.4
7291,3935.6,53.23
7292,3887.8,39.94
7293,4162.3,47.2
7294,3856.9,55.71
7295,4058.5,47.54
7296,4128.7,55.13
7297,4465.6,60.9
7298,4350.0,73.18
7299,4349.9,70.26
7300,4716.3,74.42
7301,4552.6,68.03
7302,4355.6,66.77
7303,4413.8,76.58
7304,4526.0,72.34
7305,4226.9,61.56
7306,4417.9,58.12
7307,4406.9,57.77
7308,4228.3,44.19
7309,3977.3,36.59
7310,3942.1,24.73
7311,4028.1,39.9
7312,3944.5,27.9
7313,4216.9,23.84
7314,3725.2,28.27
7315,3949.8,26.81
7316,3845.8,20.44
7317,3579.0,28.08
7318,4187.8,38.64
7319,4031.9,39.33
7320,4343.9,51.17
7321,4349.5,53.13
7322,4419.7,55.95
7323,4307.2,43.43
7324,4326.8,71.72
7325,4759.3,61.55
7326,4507.6,65.94
7327,4754.8,72.12
7328,4416.5,59.47
7329,4434.1,38.51
7330,4398.2,33.25
7331,4407.4,30.69
7332,3817.0,28.69
7333,4017.3,41.77
7334,4094.5,32.7
7335,4177.1,25.47
7336,4037.7,17.98
7337,3809.8,30.14
7338,3928.5,15.25
7339,4278.8,5.12
7340,3939.0,15.54
7341,3918.7,27.38
7342,4131.4,29.9
7343,4062.0,12.86
7344,4207.6,33.23
7345,4321.1,52.95
7346,4231.2,38.99
7347,4295.5,42.14
7348,4714.8,52.77
7349,4294.1,65.77
7350,4318.3,44.82
7351,4476.1,57.12
7352,4291.0,49.32
7353,4470.2,36.03
7354,4361.5,44.14
7355,4360.0,37.1
7356,4344.8,36.0
7357,4155.2,25.17
7358,4196.2,24.23
7359,3688.5,15.64
7360,3907.1,29.56
7361,3609.5,7.14
7362,3921.1,16.35
7363,4083.9,13.27
7364,3718.1,16.45
7365,3667.8,21.56
7366,3915.4,21.81
7367,4217.0,16.77
7368,4201.6,49.4
7369,4164.5,39.47
7370,4355.1,56.4
7371,4159.8,45.85
7372,4458.4,63.66
7373,4356.5,54.64
7374,4595.6,60.06
7375,4248.4,49.61
7376,4444.8,47.35
7377,4338.7,49.51
7378,4481.1,60.67
7379,4134.9,56.52
7380,3872.3,45.79
7381,4188.8,51.62
7382,3833.3,33.33
7383,3940.9,25.19
7384,3971.2,24.42
7385,3545.3,30.85
7386,3703.6,23.79
7387,4045.4,38.85
7388,4057.0,26.15
7389,3944.7,41.98
7390,3861.4,42.69
7391,4492.1,49.58
7392,4224.6,41.43
7393,4381.2,36.78
7394,4228.7,61.81
7395,4227.3,60.98
7396,4592.6,72.2
7397,4437.0,75.73
7398,4511.3,68.6
7399,4440.2,66.42
7400,4655.2,71.8
7401,4360.0,52.78
7402,4407.5,61.95
7403,4278.7,60.02
7404,3959.5,60.07
7405,3974.6,44.29
7406,4072.2,46.46
7407,3904.2,49.76
7408,3881.1,43.59
7409,4111.2,45.68
7410,3832.0,31.13
7411,4216.4,36.13
7412,3884.9,44.55
7413,3879.0,38.54
7414,4260.3,47.82
7415,4147.5,63.78
7416,4390.1,62.57
7417,4082.5,71.94
7418,4024.5,84.84
7419,4000.7,73.37
7420,4224.3,92.15
7421,4267.1,79.76
7422,4563.8,71.74
7423,4441.8,84.68
7424,4393.2,77.51
7425,4199.4,66.64
7426,4466.0,68.81
7427,4366.5,63.16
7428,3942.8,69.25
7429,4050.4,72.93
7430,3912.7,57.22
7431,4235.3,53.81
7432,3958.4,41.06
7433,3894.1,40.11
7434,3917.6,48.37
7435,3925.4,49.08
7436,3968.0,56.56
7437,3656.6,47.59
7438,4038.0,49.56
7439,4550.0,77.79
7440,4044.8,71.44
7441,4406.0,75.69
7442,4430.7,64.46
7443,4387.1,79.97
7444,4309.0,90.52
7445,4561.5,88.97
7446,4434.0,90.75
7447,4465.9,80.34
7448,4517.6,72.14
7449,4261.7,72.41
7450,4287.0,75.5
7451,4377.6,63.35
7452,4187.9,68.43
7453,3842.3,57.15
7454,4103.1,50.11
7455,4069.2,45.64
7456,4037.8,29.52
7457,3874.3,30.94
7458,3752.8,48.54
7459,3722.6,37.57
7460,3878.0,37.45
7461,4094.4,33.4
7462,3942.4,51.49
7463,4391.6,35.96
7464,4110.1,59.96
7465,4486.6,43.5
7466,4409.5,65.07
7467,4332.0,76.07
7468,4284.6,69.07
7469,4566.9,72.33
7470,4481.3,82.33
7471,4379.4,59.61
7472,4470.0,67.2
7473,4449.4,59.9
7474,4219.4,59.45
7475,4296.8,54.58
7476,3875.6,57.41
7477,3922.8,32.37
7478,4191.8,42.06
7479,3934.2,47.08
7480,4043.1,25.73
7481,3996.0,29.56
7482,4049.8,18.93
7483,4017.5,40.96
7484,4077.2,12.7
7485,3771.6,29.21
7486,4301.2,34.13
7487,4218.7,22.72
7488,4581.2,31.67
7489,4261.7,42.16
7490,4231.0,49.03
7491,4591.3,56.84
7492,4597.2,39.88
7493,4242.6,66.0
7494,4499.5,57.2
7495,4406.5,60.37
7496,4394.5,54.29
7497,4435.3,46.27
7498,4224.1,54.66
7499,4453.5,53.39
7500,4093.5,48.7
7501,4016.3,36.05
7502,3874.4,18.16
7503,4048.3,19.45
7504,3779.3,12.79
7505,4011.4,13.26
7506,4082.8,5.33
7507,3851.1,27.81
7508,4174.9,18.5
7509,3963.7,15.47
7510,4241.8,29.82
7511,4264.8,26.54
7512,4123.7,35.12
7513,4313.5,32.95
7514,4404.7,37.0
7515,4300.2,56.94
7516,4314.9,57.03
7517,4425.3,64.24
7518,4415.1,52.1
7519,4142.2,53.54
7520,4806.9,56.09
7521,4363.6,44.04
7522,4568.0,34.87
7523,4390.5,43.9
7524,4111.4,31.16
7525,4271.6,28.16
7526,3947.5,36.98
7527,4304.2,16.93
7528,3868.6,21.09
7529,3823.0,16.07
7530,4108.4,17.03
7531,3928.8,3.6
7532,4208.5,23.41
7533,3884.5,35.57
7534,4393.0,38.13
7535,3978.2,31.11
7536,4310.0,53.38
7537,4203.6,52.99
7538,4374.1,47.66
7539,4636.7,66.01
7540,4374.1,55.88
7541,4787.3,62.96
7542,4645.9,72.14
7543,4242.9,55.93
7544,4442.2,57.82
7545,4465.5,43.04
7546,4413.1,47.61
7547,4164.4,52.23
7548,4143.9,43.34
7549,3972.6,43.71
7550,4317.5,18.68
7551,3762.2,33.55
7552,3718.1,21.41
7553,3820.9,33.65
7554,3851.1,18.62
7555,3852.3,35.03
7556,3943.9,18.84
7557,4199.9,36.52
7558,3961.9,38.74
7559,4074.1,45.77
7560,4345.0,48.05
7561,4558.8,61.83
7562,4512.0,63.07
7563,4126.7,66.88
7564,4513.2,69.94
7565,4728.8,63.06
7566,4237.7,75.4
7567,4536.5,66.08
7568,4457.6,79.46
7569,4773.3,66.49
7570,4449.3,64.64
7571,4412.5,68.38
7572,4420.7,52.36
7573,3753.3,48.07
7574,4182.2,47.36
7575,3922.2,51.9
7576,3820.5,47.65
7577,3898.1,43.05
7578,3915.4,27.17
7579,4010.4,48.13
7580,4120.9,35.32
7581,4268.3,47.38
7582,3983.5,63.15
7583,4171.2,50.54
7584,3849.4,68.73
7585,4197.5,65.64
7586,4466.8,60.04
7587,4581.8,83.53
7588,4922.5,78.23
7589,4512.7,78.14
7590,4434.8,90.56
7591,4527.0,85.79
7592,4485.0,75.73
7593,4312.2,66.91
7594,4479.3,73.02
7595,4132.3,66.89
7596,4329.0,64.79
7597,4204.1,62.39
7598,4156.9,62.48
7599,4151.5,58.59
7600,4225.8,72.66
7601,3979.9,48.73
7602,3969.4,37.27
7603,4024.1,46.96
7604,3951.2,44.19
7605,4225.4,42.28
7606,3913.4,51.6
7607,4252.5,77.18
7608,4221.9,62.38
7609,4430.9,80.54
7610,4295.5,82.72
7611,4806.1,80.83
7612,4624.2,89.62
7613,4514.0,86.82
7614,4602.2,73.51
7615,4578.3,86.9
7616,4604.4,81.0
7617,4486.7,63.62
7618,4595.2,73.58
7619,3935.1,66.98
7620,4174.2,63.63
7621,4203.6,77.4
7622,3910.9,64.4
7623,4126.7,48.21
7624,4150.3,51.05
7625,4271.1,37.19
7626,4117.2,34.1
7627,4060.7,45.85
7628,4111.7,38.51
7629,4002.0,46.62
7630,4044.0,42.23
7631,4209.0,52.44
7632,4370.3,62.01
7633,4225.5,69.93
7634,4570.7,61.13
7635,4547.3,83.07
7636,4596.1,74.72
7637,4458.5,73.73
7638,4617.1,75.95
7639,4779.6,73.31
7640,4693.1,72.05
7641,4551.3,68.98
7642,4331.4,61.7
7643,4307.4,67.48
7644,4284.0,50.36
7645,4159.8,32.51
7646,4271.3,52.71
7647,3811.3,37.22
7648,3910.3,19.52
7649,4023.2,20.5
7650,3835.0,25.04
7651,3842.0,30.43
7652,4138.0,3.38
7653,4004.5,10.19
7654,3969.0,35.25
7655,4124.7,49.76
7656,4189.1,54.28
7657,4613.9,40.21
7658,4260.2,57.17
7659,4592.5,60.71
7660,4723.9,60.69
7661,4555.9,70.17
7662,4396.1,54.55
7663,4775.5,62.6
7664,4558.1,72.72
7665,4530.9,50.89
7666,4291.1,45.26
7667,4372.1,49.91
7668,4158.6,41.28
7669,3884.8,18.21
7670,3936.4,36.02
7671,3812.5,13.46
7672,4063.8,26.35
7673,3908.5,16.48
7674,4212.3,16.28
7675,4094.2,17.6
7676,4080.4,11.83
7677,4344.5,31.48
7678,3931.1,26.62
7679,4544.3,27.76
7680,4161.4,48.77
7681,4567.9,39.84
7682,4235.3,38.37
7683,4548.7,56.01
7684,4770.4,47.82
7685,4679.5,67.86
7686,4617.2,52.52
7687,4887.0,50.08
7688,4384.3,46.15
7689,4527.9,49.39
7690,4274.2,42.09
7691,4366.0,39.06
7692,4165.6,24.31
7693,4209.3,33.01
7694,4040.9,30.47
7695,3990.4,29.36
7696,4012.8,14.07
7697,4105.3,19.89
7698,3935.5,24.36
7699,3951.3,20.5
7700,3946.3,14.55
7701,4062.2,29.66
7702,3809.3,38.46
7703,4149.7,33.91
7704,4383.1,41.22
7705,4148.3,35.38
7706,4503.0,45.27
7707,4737.9,61.17
7708,4596.5,57.3
7709,4583.7,52.5
7710,4774.5,71.85
7711,4629.2,68.82
7712,4754.4,56.6
7713,4453.8,76.88
7714,4711.4,48.64
7715,4391.3,35.41
7716,4424.7,42.29
7717,4264.4,26.56
7718,4336.3,38.61
7719,4372.9,42.26
7720,4024.5,22.0
7721,3907.1,23.48
7722,3736.8,22.62
7723,4042.2,25.04
7724,4067.3,29.45
7725,4332.2,28.82
7726,4239.1,43.88
7727,3953.5,35.72
7728,4243.2,52.12
7729,4353.5,62.41
7730,4467.7,53.27
7731,4624.5,53.12
7732,4510.4,59.53
7733,4744.3,68.85
7734,4845.1,63.29
7735,4484.5,85.25
7736,4965.7,71.54
7737,4663.6,63.49
7738,4419.0,59.3
7739,4298.5,67.8
7740,4459.7,65.22
7741,4467.8,48.27
7742,4211.8,49.22
7743,4315.6,47.85
7744,4336.7,44.8
7745,4261.3,44.98
7746,4249.7,47.84
7747,4028.2,45.52
7748,4020.1,38.93
7749,4067.1,43.97
7750,4125.8,39.02
7751,4175.7,57.72
7752,4131.7,62.68
7753,4728.8,63.45
7754,4388.2,74.78
7755,4516.1,73.38
7756,4590.6,73.65
7757,4615.2,92.45
7758,4600.6,79.16
7759,4692.2,82.35
7760,4658.9,86.63
7761,4617.8,70.19
7762,4417.5,75.81
7763,4339.1,62.31
7764,4555.3,69.47
7765,4358.4,76.9
7766,4296.6,62.7
7767,4151.1,60.83
7768,4035.5,52.03
7769,4273.9,59.58
7770,4165.3,28.81
7771,4292.0,48.32
7772,3998.3,55.42
7773,4183.4,48.63
7774,4241.0,60.11
7775,4306.0,55.18
7776,4523.1,76.03
7777,4209.8,69.76
7778,4120.4,72.47
7779,4733.0,72.94
7780,4619.9,82.05
7781,4803.7,95.31
7782,4643.5,92.94
7783,4487.1,76.05
7784,4610.9,81.38
7785,4537.0,80.86
7786,4448.6,70.97
7787,4691.9,69.05
7788,4445.8,71.52
7789,4179.3,55.54
7790,4154.7,54.9
7791,4319.2,55.34
7792,4057.1,49.08
7793,4134.9,41.99
7794,4224.8,51.09
7795,4392.7,34.06
7796,4019.1,28.21
7797,4297.4,46.81
7798,4229.3,63.01
7799,4323.3,69.54
7800,4406.2,49.77
7801,4522.6,57.05
7802,4820.8,52.11
7803,4613.8,70.43
7804,4797.3,77.68
7805,4604.5,65.86
7806,4711.4,70.2
7807,4366.5,83.2
7808,4269.7,85.46
7809,4948.2,72.89
7810,4686.8,57.12
7811,4339.9,70.1
7812,4449.5,54.54
7813,4422.8,41.5
7814,4324.7,34.27
7815,3803.9,16.21
7816,3935.8,44.48
7817,4037.9,48.83
7818,3948.5,26.63
7819,4025.4,32.08
7820,3945.4,27.94
7821,4288.8,32.75
7822,4254.5,26.04
7823,4190.8,42.62
7824,4334.0,58.87
7825,4474.8,48.06
7826,4755.2,50.0
7827,4514.0,65.13
7828,4695.0,53.64
7829,4541.7,58.24
7830,4468.8,58.01
7831,4954.3,55.69
7832,4525.2,50.27
7833,4398.2,60.18
7834,4574.2,61.2
7835,4325.1,50.71
7836,4441.1,54.96
7837,4129.2,39.71
7838,4440.2,28.47
7839,4109.0,21.65
7840,4094.3,20.88
7841,4255.2,25.4
7842,4218.0,19.07
7843,4156.0,26.91
7844,4396.8,12.83
7845,4239.1,19.96
7846,3992.6,29.5
7847,4316.0,23.26
7848,4380.7,39.25
7849,4276.4,23.15
7850,4643.5,51.04
7851,4397.2,45.38
7852,4615.4,50.6
7853,4545.5,49.09
7854,4825.5,55.13
7855,4437.8,47.53
7856,4703.7,45.41
7857,4801.3,52.19
7858,4385.4,23.77
7859,4505.7,37.09
7860,4152.4,41.0
7861,4183.8,24.9
7862,4101.7,33.6
7863,4501.3,10.86
7864,4005.7,9.48
7865,4003.1,2.82
7866,4129.3,3.48
7867,4012.9,9.3
7868,4300.6,24.4
7869,4200.8,13.53
7870,4225.3,24.67
7871,4276.3,21.18
7872,4242.4,40.22
7873,4664.0,36.53
7874,4650.3,58.17
7875,4893.5,55.48
7876,4816.8,43.84
7877,4622.6,42.3
7878,4624.6,59.7
7879,4945.6,51.77
7880,4644.7,60.41
7881,4626.8,58.04
7882,4526.4,56.48
7883,4485.7,54.97
7884,4452.7,39.78
7885,4532.6,47.09
7886,4676.4,23.16
7887,4180.9,36.7
7888,4128.7,25.69
7889,4129.8,37.04
7890,4213.4,40.02
7891,4089.2,37.18
7892,3925.3,39.73
7893,3976.9,34.2
7894,4509.4,16.32
7895,4256.7,54.17
7896,4269.6,50.95
7897,4852.1,62.94
7898,4660.9,59.04
7899,4562.7,70.69
7900,4499.6,79.46
7901,4914.3,66.55
7902,4516.2,77.96
7903,4500.1,73.24
7904,4745.2,74.82
7905,4458.1,71.44
7906,4401.8,75.43
7907,4569.2,56.06
7908,4478.7,57.63
7909,4108.4,52.69
7910,4367.8,49.77
7911,3952.7,33.88
7912,4195.1,44.35
7913,3948.7,49.37
7914,4196.1,36.13
7915,4147.4,29.49
7916,4084.5,48.47
7917,4106.1,40.93
7918,4290.0,39.54
7919,4260.0,56.31
7920,4309.7,51.29
7921,4469.8,56.16
7922,4693.1,79.04
7923,4434.8,76.96
7924,4597.3,69.89
7925,4905.0,78.28
7926,4665.7,103.45
7927,5088.8,82.06
7928,4875.9,79.9
7929,4561.9,69.04
7930,4449.7,74.46
7931,4620.0,59.68
7932,4765.0,52.08
7933,4217.0,61.29
7934,4531.0,43.7
7935,4382.3,52.58
7936,4042.2,61.9
7937,4378.8,50.4
7938,4145.5,32.58
7939,4238.8,39.08
7940,4181.5,38.4
7941,3974.2,50.05
7942,4171.8,58.27
7943,4449.9,47.82
7944,4620.7,64.94
7945,4457.3,78.84
7946,4514.8,74.84
7947,4858.5,73.69
7948,5023.8,89.81
7949,4865.4,93.18
7950,4725.6,84.07
7951,4841.2,80.28
7952,4787.2,82.26
7953,4765.3,88.88
7954,4758.8,65.3
7955,4618.1,70.44
7956,4750.3,73.37
7957,4424.9,64.81
7958,4201.5,33.82
7959,4394.7,47.2
7960,4212.5,48.85
7961,4245.8,46.81
7962,4285.7,51.27
7963,4331.1,30.24
7964,3947.8,38.05
7965,4331.2,47.52
7966,4220.6,49.89
7967,4378.9,67.11
7968,4127.9,47.46
7969,4661.8,69.93
7970,4738.3,68.99
7971,4833.8,66.61
7972,4760.0,73.89
7973,4607.8,76.21
7974,4514.9,58.33
7975,4906.9,72.66
7976,4851.6,74.17
7977,4688.2,73.97
7978,4605.8,62.57
7979,4697.2,59.92
7980,4288.2,53.58
7981,4333.1,46.78
7982,4527.2,39.65
7983,4032.9,36.24
7984,4333.9,37.03
7985,4038.5,21.78
7986,4090.9,21.94
7987,4157.8,24.7
7988,4261.7,25.78
7989,4273.8,24.59
7990,4400.6,35.49
7991,4502.8,40.88
7992,4345.0,55.09
7993,4513.8,42.19
7994,4588.7,50.45
7995,4841.8,73.02
7996,4689.0,51.79
7997,4576.7,64.81
7998,4711.8,50.93
7999,4926.5,61.57
8000,4798.2,56.26
8001,4766.4,58.51
8002,4467.0,47.55
8003,4769.9,49.22
8004,4564.7,42.01
8005,4468.2,48.87
8006,4283.8,21.02
8007,4496.7,14.0
8008,4009.1,18.87
8009,3961.9,22.08
8010,4096.1,22.82
8011,4149.0,12.52
8012,4229.5,33.1
8013,4331.4,21.31
8014,4494.9,13.42
8015,4420.5,31.86
8016,4422.3,35.17
8017,4534.7,38.54
8018,4759.7,46.93
8019,4626.4,51.52
8020,4740.3,45.76
8021,4707.1,46.6
8022,4882.0,47.45
8023,4878.5,70.91
8024,4904.8,50.58
8025,4692.7,58.51
8026,4642.5,54.65
8027,4412.2,37.45
8028,4259.8,39.52
8029,4366.5,35.46
8030,4316.7,19.02
8031,4263.7,15.6
8032,4394.7,23.89
8033,4022.0,16.86
8034,3965.2,0.0
8035,3956.9,12.4
8036,4183.5,13.1
8037,4529.6,20.14
8038,4537.3,15.75
8039,4585.4,33.49
8040,4423.6,40.43
8041,4408.7,42.74
8042,4726.8,45.61
8043,4977.4,48.06
8044,4741.4,59.65
8045,4674.4,47.64
8046,4736.9,75.45
8047,4742.9,69.49
8048,5037.4,39.81
8049,4710.6,68.38
8050,4834.9,55.11
8051,4691.5,50.41
8052,4602.4,40.44
8053,4618.7,44.2
8054,4558.8,30.97
8055,4266.9,24.88
8056,4089.9,24.63
8057,4193.4,22.93
8058,4156.6,26.31
8059,4435.1,29.85
8060,4326.2,11.45
8061,4060.7,38.09
8062,4253.0,37.63
8063,4365.9,49.84
8064,4644.8,51.47
8065,4521.6,39.63
8066,4835.1,62.69
8067,4563.6,61.94
8068,4492.0,54.48
8069,4841.7,66.97
8070,4552.5,63.98
8071,4778.5,78.07
8072,4815.5,82.62
8073,4897.6,71.56
8074,4793.5,70.83
8075,4428.2,53.27
8076,4372.2,61.57
8077,4262.0,47.84
8078,4292.2,33.42
8079,4518.7,42.55
8080,4713.2,43.29
8081,4281.3,48.58
8082,4210.5,36.46
8083,4195.2,31.79
8084,4163.8,45.7
8085,4029.7,45.72
8086,4580.0,46.16
8087,4528.9,57.84
8088,4491.3,70.1
8089,4681.9,66.08
8090,4743.7,95.01
8091,4907.8,67.26
8092,4849.8,81.41
8093,4809.0,86.63
8094,4851.6,70.09
8095,4713.3,83.7
8096,4651.9,69.71
8097,4876.8,72.71
8098,4979.9,68.01
8099,4485.7,63.21
8100,4304.2,86.21
8101,4242.9,57.52
8102,4313.3,59.92
8103,4225.6,42.7
8104,4420.3,50.34
8105,4431.8,34.67
8106,4505.2,62.22
8107,4465.0,50.62
8108,4377.7,51.14
8109,4178.0,47.59
8110,4442.0,56.73
8111,4371.3,73.9
8112,4219.3,63.04
8113,4625.8,72.06
8114,4624.7,64.43
8115,4586.1,88.43
8116,4738.4,82.54
8117,5133.3,86.59
8118,5007.9,75.68
8119,5125.7,73.32
8120,4837.3,77.33
8121,4521.7,81.7
8122,4438.6,75.92
8123,4439.3,68.81
8124,4901.2,51.25
8125,4511.1,46.68
8126,4455.3,51.44
8127,4348.8,26.22
8128,4367.0,36.09
8129,4099.7,43.79
8130,4207.0,52.02
8131,3989.0,39.85
8132,4359.5,48.2
8133,4430.2,50.36
8134,4301.1,41.92
8135,4180.8,65.93
8136,4516.2,61.55
8137,4784.0,62.92
8138,4520.3,76.67
8139,4633.7,77.11
8140,4816.5,77.67
8141,4870.7,61.13
8142,4951.8,76.43
8143,5080.9,73.16
8144,4703.0,69.57
8145,4612.3,71.8
8146,4648.9,55.81
8147,4487.2,63.38
8148,4440.5,49.11
8149,4475.8,49.92
8150,4324.8,27.07
8151,4528.4,35.89
8152,4129.1,14.47
8153,4270.0,38.56
8154,4049.0,28.63
8155,4332.2,24.22
8156,4360.5,32.19
8157,4661.9,30.11
8158,4582.4,25.24
8159,4257.9,37.1
8160,4661.3,39.72
8161,4632.0,41.4
8162,4816.5,47.57
8163,4680.6,53.77
8164,4970.8,66.53
8165,4868.6,68.86
8166,4799.8,64.6
8167,4716.9,70.3
8168,4651.9,69.9
8169,4670.4,73.59
8170,4676.0,40.92
8171,4801.8,50.33
8172,4778.7,44.56
8173,4342.5,35.59
8174,4368.4,23.09
8175,4239.1,29.79
8176,4117.8,34.53
8177,4324.4,30.18
8178,4456.6,28.58
8179,4427.9,18.01
8180,4353.9,0.24
8181,4418.5,22.36
8182,4366.9,21.5
8183,4528.2,48.84
8184,4445.8,36.52
8185,4926.8,38.38
8186,4983.6,45.99
8187,4712.8,53.97
8188,4953.9,52.2
8189,4937.3,54.44
8190,4979.7,63.72
8191,4802.3,41.13
8192,4635.2,57.96
8193,4992.5,46.06
8194,4922.1,54.48
8195,4644.7,39.83
8196,4327.6,30.04
8197,4350.2,32.48
8198,4543.2,21.11
8199,4387.1,33.43
8200,4242.9,21.78
8201,4284.5,8.89
8202,4228.8,11.53
8203,4559.3,16.74
8204,4060.0,18.72
8205,4507.4,25.09
8206,4420.2,16.39
8207,4602.5,47.9
8208,4603.5,34.37
8209,4789.8,37.46
8210,4874.1,40.7
8211,4625.7,45.5
8212,4906.5,63.39
8213,4789.1,55.93
8214,4645.6,49.1
8215,5057.8,56.5
8216,5149.6,61.3
8217,4805.4,62.1
8218,4603.4,41.96
8219,4850.6,28.95
8220,4471.7,34.24
8221,4288.2,54.45
8222,4293.4,16.06
8223,4731.7,21.78
8224,4549.3,29.91
8225,4465.5,45.88
8226,4261.5,22.95
8227,4130.3,30.43
8228,4282.6,40.57
